osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction,bridge
25374637,Ambleside Road,residential,20 mph,False,True,80.02199999999999,,,"LINESTRING (-2.9382473 53.5180687, -2.9384773 53.5177681, -2.9387442 53.5174125)",,
60495974,Kendal Drive,residential,20 mph,False,False,60.205,,,"LINESTRING (-2.9382473 53.5180687, -2.9384626 53.5181405, -2.9390634 53.5183083)",,
"[25374576, 1101819586]",Northway,residential,"['20 mph', '40 mph']",False,False,95.364,,,"LINESTRING (-2.9390634 53.5183083, -2.9385108 53.5189965, -2.9384571 53.519086)",,
25374576,Northway,residential,20 mph,False,True,301.508,,,"LINESTRING (-2.9390634 53.5183083, -2.9399188 53.5172619, -2.9405001 53.5165359, -2.9405106 53.5165107, -2.9405104 53.5164852, -2.9404975 53.5164608, -2.9403439 53.5162828, -2.9403208 53.5162625, -2.9402886 53.5162476, -2.9402499 53.5162386, -2.9402076 53.5162361, -2.9397917 53.5162469, -2.9395892 53.516254)",,
60495974,Kendal Drive,residential,20 mph,False,True,60.205,,,"LINESTRING (-2.9390634 53.5183083, -2.9384626 53.5181405, -2.9382473 53.5180687)",,
25374558,Ravenglass Avenue,residential,20 mph,False,False,98.712,,,"LINESTRING (-2.9387442 53.5174125, -2.9373971 53.5170297)",,
25374637,Ambleside Road,residential,20 mph,False,False,80.02199999999999,,,"LINESTRING (-2.9387442 53.5174125, -2.9384773 53.5177681, -2.9382473 53.5180687)",,
25374637,Ambleside Road,residential,20 mph,False,True,95.41999999999999,,,"LINESTRING (-2.9387442 53.5174125, -2.9391585 53.5169138, -2.9393363 53.516631)",,
25374637,Ambleside Road,residential,20 mph,False,True,45.132,,,"LINESTRING (-2.9393363 53.516631, -2.9395892 53.516254)",,
25374637,Ambleside Road,residential,20 mph,False,False,95.41999999999999,,,"LINESTRING (-2.9393363 53.516631, -2.9391585 53.5169138, -2.9387442 53.5174125)",,
25374637,Ambleside Road,residential,20 mph,False,False,45.132,,,"LINESTRING (-2.9395892 53.516254, -2.9393363 53.516631)",,
25374576,Northway,residential,20 mph,False,False,301.50800000000004,,,"LINESTRING (-2.9395892 53.516254, -2.9397917 53.5162469, -2.9402076 53.5162361, -2.9402499 53.5162386, -2.9402886 53.5162476, -2.9403208 53.5162625, -2.9403439 53.5162828, -2.9404975 53.5164608, -2.9405104 53.5164852, -2.9405106 53.5165107, -2.9405001 53.5165359, -2.9399188 53.5172619, -2.9390634 53.5183083)",,
25374637,Ambleside Road,residential,20 mph,False,True,26.527,,,"LINESTRING (-2.9395892 53.516254, -2.9396904 53.5161014, -2.9397252 53.5160298)",,
1101819583,Dodds Lane,residential,40 mph,False,False,14.091999999999999,,,"LINESTRING (-2.9384571 53.519086, -2.9385838 53.5190717, -2.9386665 53.5190623)",,
"[25374576, 1101819586]",Northway,residential,"['20 mph', '40 mph']",False,True,95.364,,,"LINESTRING (-2.9384571 53.519086, -2.9385108 53.5189965, -2.9390634 53.5183083)",,
"[26323220, 1101819583]",Dodds Lane,residential,40 mph,False,False,118.29,,,"LINESTRING (-2.939223 53.5189869, -2.9394168 53.5189525, -2.9397976 53.5189027, -2.939972 53.5188864, -2.9400748 53.5188836, -2.9401576 53.518894, -2.9402384 53.5189152, -2.9407445 53.5191335, -2.9408522 53.5191642)",,
1101819583,Dodds Lane,residential,40 mph,False,True,19.369,,,"LINESTRING (-2.939223 53.5189869, -2.9390485 53.5190197, -2.9389426 53.5190373)",,
"[1101819584, 1101819585]",Northway,residential,"['20 mph', '40 mph']",False,False,146.755,,,"LINESTRING (-2.939223 53.5189869, -2.9394078 53.5187355, -2.939939 53.5180394, -2.9400337 53.5179284, -2.9401936 53.517804)",,
"[1101819585, 106476003]",Northway,residential,"['20 mph', '40 mph']",False,True,164.53900000000002,,,"LINESTRING (-2.939223 53.5189869, -2.9391682 53.5190986, -2.9391594 53.5191165, -2.9389315 53.519424, -2.9385138 53.5199664, -2.9384019 53.5201574, -2.9384807 53.520362)",,
26323220,Dodds Lane,residential,,False,False,139.231,,,"LINESTRING (-2.9408522 53.5191642, -2.9409826 53.5191811, -2.9410999 53.5191755, -2.9412441 53.519152, -2.9415426 53.5190611, -2.9421866 53.5188673, -2.9427975 53.5187385)",,
"[26323220, 1101819583]",Dodds Lane,residential,40 mph,False,True,118.28999999999999,,,"LINESTRING (-2.9408522 53.5191642, -2.9407445 53.5191335, -2.9402384 53.5189152, -2.9401576 53.518894, -2.9400748 53.5188836, -2.939972 53.5188864, -2.9397976 53.5189027, -2.9394168 53.5189525, -2.939223 53.5189869)",,
30514706,Wynnstay Avenue,residential,20 mph,False,True,46.914,,,"LINESTRING (-2.9408522 53.5191642, -2.9408607 53.5191957, -2.9408691 53.5192272, -2.9409277 53.5192779, -2.9412676 53.519495)",,
26323220,Dodds Lane,residential,,False,False,22.604,,,"LINESTRING (-2.9427975 53.5187385, -2.9431214 53.5186734)",,
26323220,Dodds Lane,residential,,False,True,139.231,,,"LINESTRING (-2.9427975 53.5187385, -2.9421866 53.5188673, -2.9415426 53.5190611, -2.9412441 53.519152, -2.9410999 53.5191755, -2.9409826 53.5191811, -2.9408522 53.5191642)",,
30514503,Clent Avenue,residential,,False,True,97.16300000000001,,,"LINESTRING (-2.9427975 53.5187385, -2.9429854 53.5190759, -2.9433437 53.5195485)",,
26323219,Leighton Avenue,residential,,False,True,55.437,,,"LINESTRING (-2.9431214 53.5186734, -2.9429251 53.5181887)",,
26323220,Dodds Lane,residential,,False,True,22.604,,,"LINESTRING (-2.9431214 53.5186734, -2.9427975 53.5187385)",,
26323220,Dodds Lane,residential,,False,False,174.831,,,"LINESTRING (-2.9431214 53.5186734, -2.9440168 53.5185289, -2.9451004 53.518548, -2.9457329 53.518542)",,
26323220,Dodds Lane,residential,,False,False,43.064,,,"LINESTRING (-2.9457329 53.518542, -2.9460153 53.5185072, -2.9463591 53.518438)",,
26323220,Dodds Lane,residential,,False,True,174.83100000000002,,,"LINESTRING (-2.9457329 53.518542, -2.9451004 53.518548, -2.9440168 53.5185289, -2.9431214 53.5186734)",,
30514459,Granville Avenue,residential,,False,True,192.842,,,"LINESTRING (-2.9457329 53.518542, -2.9459878 53.5196525, -2.9460132 53.5196898, -2.946065 53.5197094, -2.9461409 53.519714, -2.9464748 53.5196884, -2.9469597 53.5196474)",,
26323220,Dodds Lane,residential,,False,False,19.395,,,"LINESTRING (-2.9463591 53.518438, -2.9466406 53.5183889)",,
26323220,Dodds Lane,residential,,False,True,43.064,,,"LINESTRING (-2.9463591 53.518438, -2.9460153 53.5185072, -2.9457329 53.518542)",,
168542476,Liverpool Road North,primary,30 mph,False,False,282.702,,A5147,"LINESTRING (-2.9463591 53.518438, -2.9462332 53.518235, -2.946115 53.5180263, -2.9459769 53.5177541, -2.9458252 53.5173629, -2.945732 53.5170619, -2.9456702 53.516838, -2.9456479 53.516757, -2.9455959 53.5165456, -2.9454551 53.5159602)",,
168542476,Liverpool Road North,primary,30 mph,False,True,140.607,,A5147,"LINESTRING (-2.9463591 53.518438, -2.9465772 53.5187528, -2.9467722 53.519145, -2.9468558 53.5193244, -2.9469124 53.5194848, -2.9469597 53.5196474)",,
25374641,Hillary Crescent,residential,20 mph,False,False,65.701,,,"LINESTRING (-2.9383706 53.5146634, -2.937828 53.5141684)",,
25374639,Scott Close,residential,20 mph,False,True,60.376000000000005,,,"LINESTRING (-2.9383706 53.5146634, -2.937747 53.5149111, -2.9376566 53.5149919)",,
25374641,Hillary Crescent,residential,20 mph,False,True,137.982,,,"LINESTRING (-2.9383706 53.5146634, -2.9389138 53.5151521, -2.9389663 53.5151721, -2.9390428 53.5151806, -2.9391103 53.5151796, -2.9391719 53.5151664, -2.9395756 53.5150085, -2.9398641 53.5148956)",,
25374641,Hillary Crescent,residential,20 mph,False,False,137.982,,,"LINESTRING (-2.9398641 53.5148956, -2.9395756 53.5150085, -2.9391719 53.5151664, -2.9391103 53.5151796, -2.9390428 53.5151806, -2.9389663 53.5151721, -2.9389138 53.5151521, -2.9383706 53.5146634)",,
30588825,Hunt Road,residential,20 mph,False,False,126.38300000000001,,,"LINESTRING (-2.9398641 53.5148956, -2.9402742 53.5152706, -2.9402977 53.5153102, -2.9403047 53.5153493, -2.9402892 53.515388, -2.9402561 53.5154239, -2.939618 53.51579)",,
30588825,Hunt Road,residential,20 mph,False,True,150.0,,,"LINESTRING (-2.9398641 53.5148956, -2.9387811 53.5140314, -2.9384378 53.5138528)",,
25374641,Hillary Crescent,residential,20 mph,False,True,65.701,,,"LINESTRING (-2.937828 53.5141684, -2.9383706 53.5146634)",,
25374646,Tensing Road,residential,20 mph,False,False,53.665,,,"LINESTRING (-2.937828 53.5141684, -2.9380799 53.5140097, -2.9384378 53.5138528)",,
25374646,Tensing Road,residential,20 mph,False,True,53.665,,,"LINESTRING (-2.9384378 53.5138528, -2.9380799 53.5140097, -2.937828 53.5141684)",,
30588825,Hunt Road,residential,20 mph,False,False,150.0,,,"LINESTRING (-2.9384378 53.5138528, -2.9387811 53.5140314, -2.9398641 53.5148956)",,
30588825,Hunt Road,residential,20 mph,False,True,64.996,,,"LINESTRING (-2.9384378 53.5138528, -2.9379737 53.5134739, -2.9378711 53.5133755)",,
26323219,Leighton Avenue,residential,,False,False,26.305,,,"LINESTRING (-2.9428312 53.5176621, -2.9428739 53.5178973)",,
26323219,Leighton Avenue,residential,,False,True,37.263,,,"LINESTRING (-2.9428312 53.5176621, -2.9428513 53.5173272)",,
80401522,Sandford Drive,residential,,False,True,68.931,,,"LINESTRING (-2.9428312 53.5176621, -2.9418013 53.5177586)",,
26721654,,secondary,30 mph,True,False,17.01,,B5422,"LINESTRING (-2.9504929 53.5153863, -2.9505635 53.515407, -2.9506411 53.5154439, -2.9506907 53.5154806)",roundabout,
26721654,,secondary,30 mph,True,False,16.119,,B5422,"LINESTRING (-2.9506777 53.5157592, -2.9505952 53.5158088, -2.9504838 53.5158444)",roundabout,
26721654,,secondary,30 mph,True,False,23.545,,B5422,"LINESTRING (-2.9501482 53.5154014, -2.9502322 53.5153804, -2.9503244 53.5153709, -2.9504068 53.5153731, -2.9504929 53.5153863)",roundabout,
26721655,Green Lane,secondary,30 mph,True,False,29.131,,B5422,"LINESTRING (-2.9501482 53.5154014, -2.950198 53.5153441, -2.950262 53.5152522, -2.9502927 53.5151559)",,
26721655,Green Lane,secondary,30 mph,True,False,29.073,,B5422,"LINESTRING (-2.9502927 53.5151559, -2.9503502 53.5152509, -2.9504032 53.5153152, -2.9504503 53.5153525, -2.9504929 53.5153863)",,
206903857,Green Lane,secondary,30 mph,False,False,68.245,,B5422,"LINESTRING (-2.9502927 53.5151559, -2.950285 53.5149332, -2.9502847 53.5146617, -2.9502845 53.5145422)",,
193576915,South Meade,residential,,False,True,45.12,,,"LINESTRING (-2.9502835 53.5139566, -2.9509634 53.5139219)",,
206903857,Green Lane,secondary,30 mph,False,True,65.116,,B5422,"LINESTRING (-2.9502835 53.5139566, -2.9502845 53.5145422)",,
206903857,Green Lane,secondary,30 mph,False,False,68.89,,B5422,"LINESTRING (-2.9502835 53.5139566, -2.9502786 53.51342, -2.9502614 53.5133377)",,
"[26721656, 30513504, 30513495]",Westway,secondary,30 mph,False,False,271.204,,B5422,"LINESTRING (-2.9495109 53.515604, -2.9492581 53.5155879, -2.948976 53.5155699, -2.9484363 53.5155346, -2.9479115 53.5155067, -2.9473668 53.5154962, -2.947099 53.5154962, -2.9465314 53.5155182, -2.946408 53.5155258, -2.9460892 53.5155454, -2.9457724 53.5155735, -2.945435 53.5156231)",,yes
206903867,Westway,secondary,30 mph,True,False,32.008,,B5422,"LINESTRING (-2.9495109 53.515604, -2.9496425 53.5155964, -2.9497506 53.5155806, -2.9498477 53.515557, -2.9498788 53.5155484, -2.9499708 53.5155231)",,
36935400,Shop Lane,residential,,False,False,119.883,,,"LINESTRING (-2.9459649 53.5144246, -2.9465545 53.5144369, -2.9471183 53.5144743, -2.94777 53.5145183)",,
36935400,Shop Lane,residential,,False,False,12.095,,,"LINESTRING (-2.9501017 53.5145381, -2.9502845 53.5145422)",,
193536433,,residential,,False,False,93.063,,,"LINESTRING (-2.9501017 53.5145381, -2.9501268 53.5137013)",,
193536433,,residential,,False,True,65.868,,,"LINESTRING (-2.9501017 53.5145381, -2.9500785 53.5151303)",,
36935400,Shop Lane,residential,,False,True,137.202,,,"LINESTRING (-2.9501017 53.5145381, -2.9496606 53.5145341, -2.9490924 53.5145407, -2.9484487 53.5145407, -2.9480275 53.514526)",,
36935400,Shop Lane,residential,,False,True,12.095,,,"LINESTRING (-2.9502845 53.5145422, -2.9501017 53.5145381)",,
206903857,Green Lane,secondary,30 mph,False,False,65.116,,B5422,"LINESTRING (-2.9502845 53.5145422, -2.9502835 53.5139566)",,
206903857,Green Lane,secondary,30 mph,False,True,68.245,,B5422,"LINESTRING (-2.9502845 53.5145422, -2.9502847 53.5146617, -2.950285 53.5149332, -2.9502927 53.5151559)",,
27681313,Holmfield Grove,residential,,False,False,11.957,,,"LINESTRING (-2.9457548 53.5134084, -2.9459278 53.5133771)",,
27681313,Holmfield Grove,residential,,False,True,11.957,,,"LINESTRING (-2.9459278 53.5133771, -2.9457548 53.5134084)",,
206903859,Holmfield Grove,residential,,False,True,6.268,,,"LINESTRING (-2.9459278 53.5133771, -2.945955 53.5134311)",,
27681313,Holmfield Grove,residential,,False,False,95.028,,,"LINESTRING (-2.9459278 53.5133771, -2.9465633 53.5132834, -2.9469953 53.5132253, -2.9473264 53.5131806)",,
27681313,Holmfield Grove,residential,,False,True,95.028,,,"LINESTRING (-2.9473264 53.5131806, -2.9469953 53.5132253, -2.9465633 53.5132834, -2.9459278 53.5133771)",,
27681317,Greenville Drive,residential,,False,True,64.252,,,"LINESTRING (-2.9473264 53.5131806, -2.9474418 53.5134098, -2.9475128 53.5135508, -2.9476065 53.5137339)",,
36935400,Shop Lane,residential,,False,False,17.047,,,"LINESTRING (-2.94777 53.5145183, -2.9480275 53.514526)",,
27681317,Greenville Drive,residential,,False,False,88.86399999999999,,,"LINESTRING (-2.94777 53.5145183, -2.9477976 53.5142823, -2.9477852 53.5141721, -2.9477605 53.5140523, -2.9476633 53.5138345, -2.9476065 53.5137339)",,
36935400,Shop Lane,residential,,False,True,119.88300000000001,,,"LINESTRING (-2.94777 53.5145183, -2.9471183 53.5144743, -2.9465545 53.5144369, -2.9459649 53.5144246)",,
25374637,Ambleside Road,residential,20 mph,False,False,26.527,,,"LINESTRING (-2.9397252 53.5160298, -2.9396904 53.5161014, -2.9395892 53.516254)",,
27871976,Eastway,tertiary,30 mph,False,False,22.318,,,"LINESTRING (-2.9397252 53.5160298, -2.9396253 53.5160118, -2.9395898 53.5160091, -2.9395267 53.5159995, -2.9393993 53.5159784)",,
27871976,Eastway,tertiary,30 mph,False,True,84.144,,,"LINESTRING (-2.9397252 53.5160298, -2.9401978 53.5160858, -2.940523 53.5161336, -2.9407942 53.5161831, -2.9409587 53.5162132)",,
30513624,Westover Road,residential,,False,False,65.89500000000001,,,"LINESTRING (-2.9479289 53.5151157, -2.9480064 53.5146537, -2.9480275 53.514526)",,
30513624,Westover Road,residential,,False,True,110.875,,,"LINESTRING (-2.9479289 53.5151157, -2.9483237 53.5151718, -2.948564 53.5150953, -2.9490018 53.5150749, -2.9494567 53.51508, -2.9494738 53.5151412)",,
30514196,Westover Close,residential,,False,True,84.549,,,"LINESTRING (-2.9479289 53.5151157, -2.9470878 53.5150902, -2.9469161 53.5150238, -2.9469161 53.514886)",,
36935400,Shop Lane,residential,,False,True,17.047,,,"LINESTRING (-2.9480275 53.514526, -2.94777 53.5145183)",,
30513624,Westover Road,residential,,False,True,65.89500000000001,,,"LINESTRING (-2.9480275 53.514526, -2.9480064 53.5146537, -2.9479289 53.5151157)",,
36935400,Shop Lane,residential,,False,False,137.202,,,"LINESTRING (-2.9480275 53.514526, -2.9484487 53.5145407, -2.9490924 53.5145407, -2.9496606 53.5145341, -2.9501017 53.5145381)",,
26721654,,secondary,30 mph,True,False,32.907,,B5422,"LINESTRING (-2.9506907 53.5154806, -2.9507359 53.5155355, -2.9507573 53.5156007, -2.9507495 53.5156636, -2.9507214 53.5157149, -2.9506777 53.5157592)",roundabout,
30514036,South Meade,residential,,False,True,60.286,,,"LINESTRING (-2.9510118 53.5144633, -2.9509634 53.5139219)",,
30514036,South Meade,residential,,False,False,60.286,,,"LINESTRING (-2.9509634 53.5139219, -2.9510118 53.5144633)",,
193576915,South Meade,residential,,False,False,45.12,,,"LINESTRING (-2.9509634 53.5139219, -2.9502835 53.5139566)",,
30514196,Westover Close,residential,,False,False,84.549,,,"LINESTRING (-2.9469161 53.514886, -2.9469161 53.5150238, -2.9470878 53.5150902, -2.9479289 53.5151157)",,
30513624,Westover Road,residential,,False,False,110.875,,,"LINESTRING (-2.9494738 53.5151412, -2.9494567 53.51508, -2.9490018 53.5150749, -2.948564 53.5150953, -2.9483237 53.5151718, -2.9479289 53.5151157)",,
27681317,Greenville Drive,residential,,False,False,64.252,,,"LINESTRING (-2.9476065 53.5137339, -2.9475128 53.5135508, -2.9474418 53.5134098, -2.9473264 53.5131806)",,
27681317,Greenville Drive,residential,,False,True,88.864,,,"LINESTRING (-2.9476065 53.5137339, -2.9476633 53.5138345, -2.9477605 53.5140523, -2.9477852 53.5141721, -2.9477976 53.5142823, -2.94777 53.5145183)",,
30514252,Parkfield Grove,residential,,False,True,98.60000000000001,,,"LINESTRING (-2.9476065 53.5137339, -2.9470737 53.5138222, -2.9466978 53.513878, -2.9464466 53.5139022, -2.9462649 53.5139093, -2.946151 53.5139136)",,
206903864,Parkfield Grove,residential,,False,False,6.385,,,"LINESTRING (-2.946151 53.5139136, -2.9461216 53.5138589)",,
206903864,Parkfield Grove,residential,,False,True,8.121,,,"LINESTRING (-2.946151 53.5139136, -2.9461831 53.5139841)",,
30514252,Parkfield Grove,residential,,False,False,98.6,,,"LINESTRING (-2.946151 53.5139136, -2.9462649 53.5139093, -2.9464466 53.5139022, -2.9466978 53.513878, -2.9470737 53.5138222, -2.9476065 53.5137339)",,
30514287,Turnbridge Road,residential,,False,False,27.466,,,"LINESTRING (-2.9512681 53.5220595, -2.9512223 53.521814)",,
30514287,Turnbridge Road,residential,,False,False,97.782,,,"LINESTRING (-2.9512223 53.521814, -2.9509587 53.5209487)",,
30514287,Turnbridge Road,residential,,False,True,27.466,,,"LINESTRING (-2.9512223 53.521814, -2.9512681 53.5220595)",,
30514378,Greenbank Avenue,residential,,False,True,189.41000000000003,,,"LINESTRING (-2.9512223 53.521814, -2.9504094 53.5218621, -2.9498429 53.5218315, -2.9495253 53.5217447, -2.9492739 53.5215588, -2.9491022 53.5211378)",,
30514287,Turnbridge Road,residential,,False,False,141.172,,,"LINESTRING (-2.9509587 53.5209487, -2.9506708 53.5196907)",,
30514287,Turnbridge Road,residential,,False,True,97.782,,,"LINESTRING (-2.9509587 53.5209487, -2.9512223 53.521814)",,
30514295,Stonebarn Drive,residential,,False,True,57.955,,,"LINESTRING (-2.9509587 53.5209487, -2.9500982 53.5210483)",,
30514287,Turnbridge Road,residential,,False,True,141.172,,,"LINESTRING (-2.9506708 53.5196907, -2.9509587 53.5209487)",,
206903856,Green Lane,residential,,False,False,131.332,,,"LINESTRING (-2.9506708 53.5196907, -2.9491128 53.51993, -2.9487362 53.5199446)",,
30514292,Mosshill Close,residential,,False,False,69.338,,,"LINESTRING (-2.9500982 53.5210483, -2.9499077 53.5204351)",,
30514295,Stonebarn Drive,residential,,False,False,57.955,,,"LINESTRING (-2.9500982 53.5210483, -2.9509587 53.5209487)",,
30514295,Stonebarn Drive,residential,,False,True,66.592,,,"LINESTRING (-2.9500982 53.5210483, -2.9491022 53.5211378)",,
193584844,The Conifers,residential,,False,False,34.596,,,"LINESTRING (-2.9500982 53.5210483, -2.9501842 53.5213552)",,
30514292,Mosshill Close,residential,,False,True,69.338,,,"LINESTRING (-2.9499077 53.5204351, -2.9500982 53.5210483)",,
30514295,Stonebarn Drive,residential,,False,False,66.592,,,"LINESTRING (-2.9491022 53.5211378, -2.9500982 53.5210483)",,
30514378,Greenbank Avenue,residential,,False,True,134.866,,,"LINESTRING (-2.9491022 53.5211378, -2.9487362 53.5199446)",,
30514378,Greenbank Avenue,residential,,False,False,189.41,,,"LINESTRING (-2.9491022 53.5211378, -2.9492739 53.5215588, -2.9495253 53.5217447, -2.9498429 53.5218315, -2.9504094 53.5218621, -2.9512223 53.521814)",,
30514307,North Meade,residential,,False,False,57.341,,,"LINESTRING (-2.9516906 53.5189243, -2.9516248 53.5189482, -2.9509838 53.5190248, -2.9509127 53.5190288, -2.9508524 53.5190144)",,
30514307,North Meade,residential,,False,True,56.727000000000004,,,"LINESTRING (-2.9516906 53.5189243, -2.9517254 53.5188821, -2.9517455 53.5188374, -2.9517858 53.5184212)",,
30514307,North Meade,residential,,False,False,72.103,,,"LINESTRING (-2.9508524 53.5190144, -2.9507558 53.518961, -2.9506807 53.5189307, -2.9506123 53.5189132, -2.9505479 53.5189084, -2.9498389 53.5190082)",,
30514307,North Meade,residential,,False,True,57.341,,,"LINESTRING (-2.9508524 53.5190144, -2.9509127 53.5190288, -2.9509838 53.5190248, -2.9516248 53.5189482, -2.9516906 53.5189243)",,
30514326,Hindley Beech,residential,,False,True,53.882,,,"LINESTRING (-2.9508524 53.5190144, -2.9508108 53.5191157, -2.9508095 53.5191699, -2.950894 53.5194921)",,
30514307,North Meade,residential,,False,False,56.727000000000004,,,"LINESTRING (-2.9517858 53.5184212, -2.9517455 53.5188374, -2.9517254 53.5188821, -2.9516906 53.5189243)",,
30551309,The Round Meade,residential,,False,False,122.476,,,"LINESTRING (-2.9517858 53.5184212, -2.9502813 53.5183823, -2.9500946 53.5183598, -2.9499553 53.5183179)",,
30514326,Hindley Beech,residential,,False,False,53.882,,,"LINESTRING (-2.950894 53.5194921, -2.9508095 53.5191699, -2.9508108 53.5191157, -2.9508524 53.5190144)",,
30514307,North Meade,residential,,False,False,79.097,,,"LINESTRING (-2.9498389 53.5190082, -2.9495355 53.5190272, -2.9494348 53.5190232, -2.9493624 53.5189993, -2.9493047 53.518957, -2.9492563 53.5187552, -2.9492497 53.5186787, -2.9492605 53.5186381, -2.9492923 53.5185976)",,
30514307,North Meade,residential,,False,True,72.103,,,"LINESTRING (-2.9498389 53.5190082, -2.9505479 53.5189084, -2.9506123 53.5189132, -2.9506807 53.5189307, -2.9507558 53.518961, -2.9508524 53.5190144)",,
30514433,Upton Barn,residential,,False,True,85.92899999999999,,,"LINESTRING (-2.9498389 53.5190082, -2.9499405 53.5192736, -2.9499444 53.519319, -2.9499136 53.5193485, -2.949876 53.5193666, -2.9495865 53.519424, -2.9492428 53.5194733)",,
30514307,North Meade,residential,,False,False,54.622,,,"LINESTRING (-2.9492923 53.5185976, -2.9493597 53.5185551, -2.9494429 53.518532, -2.9496377 53.5184812, -2.9497942 53.518422, -2.9499553 53.5183179)",,
30514307,North Meade,residential,,False,True,79.097,,,"LINESTRING (-2.9492923 53.5185976, -2.9492605 53.5186381, -2.9492497 53.5186787, -2.9492563 53.5187552, -2.9493047 53.518957, -2.9493624 53.5189993, -2.9494348 53.5190232, -2.9495355 53.5190272, -2.9498389 53.5190082)",,
30550895,Windle Ash,residential,,False,True,101.273,,,"LINESTRING (-2.9492923 53.5185976, -2.9487792 53.5185966, -2.948393 53.5186476, -2.94829 53.5186987, -2.9482956 53.5189894)",,
30514307,North Meade,residential,,False,True,54.622,,,"LINESTRING (-2.9499553 53.5183179, -2.9497942 53.518422, -2.9496377 53.5184812, -2.9494429 53.518532, -2.9493597 53.5185551, -2.9492923 53.5185976)",,
30551309,The Round Meade,residential,,False,False,42.305,,,"LINESTRING (-2.9499553 53.5183179, -2.9498452 53.5182641, -2.9497674 53.5181971, -2.9496494 53.5179946)",,
30551309,The Round Meade,residential,,False,True,122.476,,,"LINESTRING (-2.9499553 53.5183179, -2.9500946 53.5183598, -2.9502813 53.5183823, -2.9517858 53.5184212)",,
30514378,Greenbank Avenue,residential,,False,False,134.866,,,"LINESTRING (-2.9487362 53.5199446, -2.9491022 53.5211378)",,
"[206903856, 36935394, 36935396]",Green Lane,residential,,False,False,118.97099999999999,,,"LINESTRING (-2.9487362 53.5199446, -2.9480597 53.5198821, -2.9480184 53.5198843, -2.9477995 53.5199046, -2.9475255 53.519916, -2.9469546 53.5198651)",,yes
