osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
65336698,Herbert Street,residential,False,True,98.994,,,,"LINESTRING (-3.8505936 51.7198887, -3.8507514 51.719881, -3.8511208 51.7199815, -3.8512234 51.7199892, -3.8515248 51.7200117, -3.8519931 51.7200053)",,
74034471,Herbert Street,residential,True,False,271.817,,,,"LINESTRING (-3.8505936 51.7198887, -3.8504628 51.7197393, -3.8500798 51.7195519, -3.8495044 51.7193078, -3.8491503 51.7190619, -3.8489069 51.7188725, -3.8487548 51.7187517, -3.8486239 51.7187481, -3.8485292 51.71883, -3.8483696 51.7190245, -3.8481009 51.7191709, -3.8478584 51.7192929)",,
74034470,Holly Street,residential,False,True,23.624,,,,"LINESTRING (-3.8503083 51.7200066, -3.8505936 51.7198887)",,
74034470,Holly Street,residential,False,False,91.144,,,,"LINESTRING (-3.8503083 51.7200066, -3.8498481 51.7201706, -3.8491641 51.7204182)",,
28003728,Tawe Terrace,residential,False,True,57.632,,,,"LINESTRING (-3.8491641 51.7204182, -3.8486786 51.7199961)",,
"[59652361, 1087327994, 122258372, 1087327993]","['Arthur Terrace', 'Holly Street']",residential,False,False,165.219,,,,"LINESTRING (-3.8491641 51.7204182, -3.848566 51.7206342, -3.8483514 51.7207572, -3.8481815 51.7209358, -3.8481435 51.7209765, -3.8479429 51.7211766, -3.8476337 51.7215117)",,yes
74034470,Holly Street,residential,False,True,91.144,,,,"LINESTRING (-3.8491641 51.7204182, -3.8498481 51.7201706, -3.8503083 51.7200066)",,
59652348,Alloy Industrial Estate,unclassified,False,False,332.286,,,,"LINESTRING (-3.8475057 51.7190331, -3.8473467 51.7191118, -3.8469377 51.7193141, -3.8468647 51.7193589, -3.8465743 51.7195369, -3.8461428 51.719805, -3.8460019 51.7198926, -3.8456883 51.7200802, -3.845366 51.7202778, -3.8451332 51.7204205, -3.8446881 51.7206935, -3.8445252 51.7207934, -3.8441909 51.7209983, -3.844026 51.7210995)",,
74034469,,residential,False,True,37.748000000000005,,,,"LINESTRING (-3.8475057 51.7190331, -3.8477412 51.7192066, -3.8478584 51.7192929)",,
"[16391464, 150333691]",,unclassified,False,True,72.867,,,,"LINESTRING (-3.8475057 51.7190331, -3.8479315 51.7188371, -3.8479797 51.7188139, -3.8481171 51.7187513, -3.8481761 51.7186723, -3.8481967 51.718577)",,
59652348,Alloy Industrial Estate,unclassified,False,True,93.1,,,,"LINESTRING (-3.8430812 51.7216982, -3.8436677 51.7213265, -3.844026 51.7210995)",,
74034477,High Street,secondary,False,False,73.949,2,B4603,20 mph,"LINESTRING (-3.8488726 51.7230202, -3.8496895 51.7225887)",,
74034477,High Street,secondary,False,True,70.347,2,B4603,20 mph,"LINESTRING (-3.8488726 51.7230202, -3.8480751 51.7234154)",,
1067698285,Glan Rhyd Road,residential,False,False,38.833,,,,"LINESTRING (-3.85475 51.7206109, -3.8546431 51.720268)",,
118925065,Wesley Terrace,residential,False,True,91.14,2,,30 mph,"LINESTRING (-3.85475 51.7206109, -3.8545922 51.720486, -3.8541525 51.7198837)",,
59652362,,primary,False,False,88.119,2,A474,20 mph,"LINESTRING (-3.854394 51.7191781, -3.8547845 51.7186118, -3.8548036 51.7185433, -3.8547878 51.7184366)",,
59652362,,primary,False,True,97.501,2,A474,20 mph,"LINESTRING (-3.854394 51.7191781, -3.8538567 51.7199102, -3.8538001 51.7199738)",,
1067698285,Glan Rhyd Road,residential,False,True,123.684,,,,"LINESTRING (-3.854394 51.7191781, -3.8544533 51.7192667, -3.8544185 51.719572, -3.8545144 51.7199422, -3.8546431 51.720268)",,
74034477,High Street,secondary,False,False,38.718,2,B4603,20 mph,"LINESTRING (-3.8450196 51.7252071, -3.8454195 51.7249624)",,
74034488,Brecon Road,secondary,False,True,142.244,2,B4603,20 mph,"LINESTRING (-3.8450196 51.7252071, -3.8439432 51.7259284, -3.8436178 51.7261465)",,
28003957,,primary,True,False,14.389,,A474,30 mph,"LINESTRING (-3.8483789 51.7183004, -3.8484374 51.7183238, -3.8484827 51.7183566, -3.8485109 51.718396)",roundabout,
28003957,,primary,True,False,14.504,,A474,30 mph,"LINESTRING (-3.8480401 51.718413, -3.848061 51.7183715, -3.8481003 51.7183355, -3.8481547 51.718308)",roundabout,
"[165782058, 165782061, 39487629]",,primary,True,False,203.38999999999996,2,A474,"['20 mph', '30 mph']","LINESTRING (-3.8480401 51.718413, -3.8478681 51.7182432, -3.8477447 51.7181435, -3.8474952 51.7179839, -3.8472914 51.7178477, -3.8470771 51.7177361, -3.8469427 51.7176732, -3.8467255 51.7176217, -3.8465833 51.7175934, -3.846475 51.7175804, -3.8463767 51.7175816, -3.8462348 51.7175873, -3.846077 51.7176139, -3.845871 51.7177092, -3.8457494 51.7177791)",,yes
28003960,,primary,True,False,12.717,2,A474,20 mph,"LINESTRING (-3.8455497 51.7174967, -3.8456351 51.7175185, -3.8457066 51.7175546)",roundabout,
37720200,,primary,True,False,18.835,1,A474,30 mph,"LINESTRING (-3.8514428 51.7190056, -3.8515009 51.7190043, -3.8515562 51.7190153, -3.851602 51.7190375, -3.8516329 51.7190679, -3.8516439 51.7190924)",roundabout,
37720198,,primary,False,True,224.811,2,A474,30 mph,"LINESTRING (-3.8516439 51.7190924, -3.8518686 51.7190891, -3.852108 51.7191023, -3.8522074 51.719103, -3.8523068 51.7190971, -3.8524681 51.7190702, -3.8528723 51.7189664, -3.8533025 51.7188061, -3.8534115 51.7187566, -3.8542481 51.7183767, -3.8544189 51.7183577, -3.8545654 51.7183582)",,
37720200,,primary,True,False,33.967,1,A474,30 mph,"LINESTRING (-3.8516439 51.7190924, -3.8516426 51.7191251, -3.8516226 51.7191588, -3.8515852 51.7191864, -3.8515349 51.7192043, -3.8515021 51.7192094, -3.851444 51.7192084, -3.85139 51.7191951, -3.8513467 51.7191711, -3.8513191 51.7191395)",roundabout,
28003960,,primary,True,False,24.288999999999998,2,A474,20 mph,"LINESTRING (-3.8457494 51.7177791, -3.8456744 51.7178352, -3.8455714 51.7178702, -3.8454548 51.7178793)",roundabout,
"[165782059, 165782060, 28003959]",,primary,True,False,204.266,2,A474,"['20 mph', '30 mph']","LINESTRING (-3.8457066 51.7175546, -3.845873 51.7175725, -3.8461944 51.7175153, -3.8463875 51.7175054, -3.8465645 51.7175037, -3.8467657 51.7175403, -3.8469266 51.7175818, -3.8470849 51.7176416, -3.8472243 51.7177031, -3.8474148 51.7178061, -3.8475489 51.7178975, -3.8476535 51.717974, -3.8478283 51.7180988, -3.8479119 51.7181556, -3.8479673 51.7181933, -3.8481547 51.718308)",,yes
28003960,,primary,True,False,26.633000000000003,2,A474,20 mph,"LINESTRING (-3.8457066 51.7175546, -3.8457719 51.7176235, -3.845787 51.7177027, -3.8457494 51.7177791)",roundabout,
28003960,,primary,True,False,38.521,2,A474,20 mph,"LINESTRING (-3.8453311 51.7178581, -3.8452242 51.7178023, -3.8451671 51.7177232, -3.8451711 51.7176366, -3.8452355 51.7175598)",roundabout,
39487627,,primary,True,False,50.481,1,A474,20 mph,"LINESTRING (-3.8453311 51.7178581, -3.845096 51.7178204, -3.8448577 51.7178382, -3.844618 51.717882)",,
28003962,,primary,True,False,55.804,1,A474,20 mph,"LINESTRING (-3.844618 51.717882, -3.8450488 51.7176333, -3.8452355 51.7175598)",,
"[241496945, 39487636]",Graig Road,primary,False,False,97.732,2,A474,20 mph,"LINESTRING (-3.844618 51.717882, -3.8442949 51.7180817, -3.8439717 51.7182455, -3.8435707 51.7184739)",,
55797169,Vicarage Drive,unclassified,False,True,154.83700000000002,1,,5 mph,"LINESTRING (-3.8466905 51.7260179, -3.8465725 51.725958, -3.8465296 51.7259049, -3.8464867 51.7258517, -3.8464759 51.725772, -3.8464223 51.7255593, -3.8463901 51.7254995, -3.8463472 51.7254463, -3.846197 51.7253865, -3.8460146 51.72534, -3.8458751 51.7252602, -3.8458 51.7252004, -3.8457249 51.7251539, -3.8456284 51.7251007, -3.8454195 51.7249624)",,
74034477,High Street,secondary,False,False,55.107,2,B4603,20 mph,"LINESTRING (-3.8454195 51.7249624, -3.8459559 51.7245947)",,
74034477,High Street,secondary,False,True,38.718,2,B4603,20 mph,"LINESTRING (-3.8454195 51.7249624, -3.8450196 51.7252071)",,
55797169,Vicarage Drive,unclassified,False,False,154.83700000000005,1,,5 mph,"LINESTRING (-3.8454195 51.7249624, -3.8456284 51.7251007, -3.8457249 51.7251539, -3.8458 51.7252004, -3.8458751 51.7252602, -3.8460146 51.72534, -3.846197 51.7253865, -3.8463472 51.7254463, -3.8463901 51.7254995, -3.8464223 51.7255593, -3.8464759 51.725772, -3.8464867 51.7258517, -3.8465296 51.7259049, -3.8465725 51.725958, -3.8466905 51.7260179)",,
28003960,,primary,True,False,8.842,2,A474,20 mph,"LINESTRING (-3.8454548 51.7178793, -3.8453311 51.7178581)",roundabout,
65277390,Lon Hir,residential,False,False,194.184,,,20 mph,"LINESTRING (-3.8454548 51.7178793, -3.8454228 51.7180101, -3.8453522 51.7180748, -3.8446238 51.7184762, -3.8438246 51.7189368, -3.8435367 51.7191201)",,
65277390,Lon Hir,residential,False,True,194.18400000000003,,,20 mph,"LINESTRING (-3.8435367 51.7191201, -3.8438246 51.7189368, -3.8446238 51.7184762, -3.8453522 51.7180748, -3.8454228 51.7180101, -3.8454548 51.7178793)",,
28003728,Tawe Terrace,residential,False,False,96.47,,,,"LINESTRING (-3.8478584 51.7192929, -3.8486786 51.7199961)",,
74034469,,residential,False,False,37.748000000000005,,,,"LINESTRING (-3.8478584 51.7192929, -3.8477412 51.7192066, -3.8475057 51.7190331)",,
28003960,,primary,True,False,23.826999999999998,2,A474,20 mph,"LINESTRING (-3.8452355 51.7175598, -3.8453249 51.7175147, -3.8454346 51.7174927, -3.8455497 51.7174967)",roundabout,
28003957,,primary,True,False,15.87,,A474,30 mph,"LINESTRING (-3.8485109 51.718396, -3.848519 51.7184241, -3.8485184 51.7184527, -3.848509 51.7184806, -3.8484912 51.7185069, -3.8484657 51.7185307)",roundabout,
"[397838609, 397838610, 122258383]",Ynisderw Road,residential,False,True,65.395,,,20 mph,"LINESTRING (-3.8485109 51.718396, -3.8486012 51.7183785, -3.8488766 51.718325, -3.8491377 51.7182579, -3.8493169 51.7181219)",,yes
118923275,Coedcae,residential,False,False,66.242,,,,"LINESTRING (-3.8444145 51.7264802, -3.8436178 51.7261465)",,
118923276,Birchfield Road,residential,False,True,79.443,,,,"LINESTRING (-3.8444145 51.7264802, -3.845437 51.7261496)",,
118923275,Coedcae,residential,False,True,66.242,,,,"LINESTRING (-3.8436178 51.7261465, -3.8444145 51.7264802)",,
74034488,Brecon Road,secondary,False,False,142.244,2,B4603,20 mph,"LINESTRING (-3.8436178 51.7261465, -3.8439432 51.7259284, -3.8450196 51.7252071)",,
118923276,Birchfield Road,residential,False,False,79.443,,,,"LINESTRING (-3.845437 51.7261496, -3.8444145 51.7264802)",,
118925059,Church Street,residential,False,False,93.491,,,,"LINESTRING (-3.8543773 51.722, -3.853096 51.7217227)",,
118923806,Alltacham Drive,residential,False,False,45.673,2,,30 mph,"LINESTRING (-3.8543773 51.722, -3.854431 51.7217868, -3.8544804 51.721696, -3.8545758 51.7216164)",,
118923806,Alltacham Drive,residential,False,True,72.359,2,,30 mph,"LINESTRING (-3.8543773 51.722, -3.8543661 51.722426, -3.8543638 51.7225122, -3.8543324 51.7226493)",,
118923800,Clos yr Hen Ysgol,residential,False,False,59.269,,,30 mph,"LINESTRING (-3.8494546 51.7213676, -3.8488164 51.7217251)",,
421262256,Clos yr Hen Ysgol,residential,False,False,21.79,,,,"LINESTRING (-3.8494546 51.7213676, -3.8496714 51.7215103)",,
421262256,Clos yr Hen Ysgol,residential,False,True,20.955,,,,"LINESTRING (-3.8494546 51.7213676, -3.8492476 51.7212295)",,
118923805,Brynawel,residential,False,True,43.256,2,,30 mph,"LINESTRING (-3.8485471 51.723672, -3.8480751 51.7234154)",,
118923807,Ffordd Silkin,residential,False,False,56.274,,,,"LINESTRING (-3.8485471 51.723672, -3.8479151 51.7239927)",,
118923805,Brynawel,residential,False,False,310.632,2,,30 mph,"LINESTRING (-3.8485471 51.723672, -3.849006 51.7238377, -3.849112 51.7238673, -3.8492279 51.7238785, -3.8501935 51.7238652, -3.8506094 51.7238316, -3.8506871 51.7238253, -3.8513124 51.7237919, -3.8519013 51.7238206, -3.8528721 51.7239342, -3.8529457 51.7239433)",,
118923806,Alltacham Drive,residential,False,True,78.167,2,,30 mph,"LINESTRING (-3.8529457 51.7239433, -3.8525559 51.7246035)",,
118923805,Brynawel,residential,False,True,310.63199999999995,2,,30 mph,"LINESTRING (-3.8529457 51.7239433, -3.8528721 51.7239342, -3.8519013 51.7238206, -3.8513124 51.7237919, -3.8506871 51.7238253, -3.8506094 51.7238316, -3.8501935 51.7238652, -3.8492279 51.7238785, -3.849112 51.7238673, -3.849006 51.7238377, -3.8485471 51.723672)",,
118923806,Alltacham Drive,residential,False,False,116.54599999999999,2,,30 mph,"LINESTRING (-3.8529457 51.7239433, -3.8533349 51.7234252, -3.8538866 51.7230929)",,
121495331,Alltywerin,residential,False,True,232.477,2,,30 mph,"LINESTRING (-3.8529457 51.7239433, -3.853535 51.7241074, -3.8539695 51.7242835, -3.8544445 51.7245092, -3.8548493 51.7247388, -3.855139 51.7249647, -3.8554634 51.7252748)",,
118923806,Alltacham Drive,residential,False,False,78.167,2,,30 mph,"LINESTRING (-3.8525559 51.7246035, -3.8529457 51.7239433)",,
118923801,Bronywawr,residential,False,False,245.32399999999998,2,,30 mph,"LINESTRING (-3.8525559 51.7246035, -3.8520828 51.7245566, -3.8517027 51.7245406, -3.8513216 51.724543, -3.8511238 51.7245555, -3.8509458 51.7245773, -3.8508837 51.7245844, -3.8505119 51.724644, -3.8500779 51.7247353, -3.849854 51.7248024, -3.8495962 51.7249006, -3.8492001 51.7250721)",,
118923806,Alltacham Drive,residential,False,True,88.527,2,,30 mph,"LINESTRING (-3.8525559 51.7246035, -3.8523119 51.7249835, -3.8521982 51.7251829, -3.852141 51.725355)",,
121495097,Gwyrddgoed,residential,False,True,206.44499999999996,2,,30 mph,"LINESTRING (-3.8525559 51.7246035, -3.8529348 51.7246588, -3.8531553 51.7247083, -3.8533213 51.724763, -3.8534996 51.724847, -3.8537818 51.7250046, -3.8539719 51.7251085, -3.8541626 51.7252405, -3.8543268 51.7253745, -3.8544499 51.725506, -3.8546669 51.7258021)",,
118923808,Upper Heathfield Road,residential,False,True,88.149,,,,"LINESTRING (-3.8471328 51.7250877, -3.8480937 51.7256113)",,
122258381,Oakfield Road,residential,False,False,137.82600000000002,,,,"LINESTRING (-3.8471328 51.7250877, -3.8475975 51.724771, -3.8478114 51.7240992, -3.8478237 51.7240686, -3.8478533 51.724038, -3.8478856 51.72401, -3.8479151 51.7239927)",,
"[118923803, 122258381]","['Heathfield Road', 'Oakfield Road']",residential,False,True,114.26,,,,"LINESTRING (-3.8471328 51.7250877, -3.8469171 51.7252029, -3.8467076 51.725067, -3.8464047 51.7248767, -3.8459559 51.7245947)",,
118923799,Court Lane,unclassified,False,False,79.07,,,,"LINESTRING (-3.8502364 51.7232139, -3.8496895 51.7225887)",,
122258372,Arthur Terrace,residential,False,False,41.467,,,,"LINESTRING (-3.8476337 51.7215117, -3.847291 51.7218183)",,
"[1087327993, 1087327994, 122258372, 59652361]","['Arthur Terrace', 'Holly Street']",residential,False,True,165.219,,,,"LINESTRING (-3.8476337 51.7215117, -3.8479429 51.7211766, -3.8481435 51.7209765, -3.8481815 51.7209358, -3.8483514 51.7207572, -3.848566 51.7206342, -3.8491641 51.7204182)",,yes
118923806,Alltacham Drive,residential,False,True,45.673,2,,30 mph,"LINESTRING (-3.8545758 51.7216164, -3.8544804 51.721696, -3.854431 51.7217868, -3.8543773 51.722)",,
219545690,James Street,primary,False,False,82.511,2,A474,30 mph,"LINESTRING (-3.8545758 51.7216164, -3.8543422 51.7214793, -3.8541208 51.7213371, -3.8539636 51.7211896, -3.8538279 51.7210437)",,
74034477,High Street,secondary,False,False,16.477,2,B4603,20 mph,"LINESTRING (-3.8496895 51.7225887, -3.8498728 51.7224935)",,
74034477,High Street,secondary,False,True,73.949,2,B4603,20 mph,"LINESTRING (-3.8496895 51.7225887, -3.8488726 51.7230202)",,
118923799,Court Lane,unclassified,False,True,79.07,,,,"LINESTRING (-3.8496895 51.7225887, -3.8502364 51.7232139)",,
59652348,Alloy Industrial Estate,unclassified,False,False,93.1,,,,"LINESTRING (-3.844026 51.7210995, -3.8436677 51.7213265, -3.8430812 51.7216982)",,
59652348,Alloy Industrial Estate,unclassified,False,True,332.28599999999994,,,,"LINESTRING (-3.844026 51.7210995, -3.8441909 51.7209983, -3.8445252 51.7207934, -3.8446881 51.7206935, -3.8451332 51.7204205, -3.845366 51.7202778, -3.8456883 51.7200802, -3.8460019 51.7198926, -3.8461428 51.719805, -3.8465743 51.7195369, -3.8468647 51.7193589, -3.8469377 51.7193141, -3.8473467 51.7191118, -3.8475057 51.7190331)",,
118923802,Old Foundry Road,unclassified,False,True,437.93600000000004,,,,"LINESTRING (-3.844026 51.7210995, -3.8443945 51.7213314, -3.8452722 51.7218837, -3.8456812 51.7216281, -3.846264 51.7212639, -3.8466252 51.7210382, -3.8470988 51.7207422, -3.848161 51.7202337, -3.8486786 51.7199961)",,
118923813,Smithfield Road,residential,False,False,43.838,,,,"LINESTRING (-3.8495841 51.7253865, -3.8492001 51.7250721)",,
118923798,Woodland Street,unclassified,False,True,120.146,,,,"LINESTRING (-3.8463923 51.7228722, -3.8474914 51.7237112)",,
122258373,Grove Road,residential,False,True,132.745,,,,"LINESTRING (-3.8463923 51.7228722, -3.8466463 51.7225907, -3.8469681 51.7221451, -3.847291 51.7218183)",,
273919991,Grove Road,residential,True,False,280.714,,,,"LINESTRING (-3.8463923 51.7228722, -3.8457589 51.7235973, -3.8449496 51.7251131, -3.8450196 51.7252071)",,
74034477,High Street,secondary,False,True,16.477,2,B4603,20 mph,"LINESTRING (-3.8498728 51.7224935, -3.8496895 51.7225887)",,
118923810,Thomas Street,residential,True,False,112.23,,,30 mph,"LINESTRING (-3.8498728 51.7224935, -3.8488164 51.7217251)",,
74034477,High Street,secondary,False,False,174.796,2,B4603,20 mph,"LINESTRING (-3.8498728 51.7224935, -3.8505057 51.7221327, -3.8507981 51.7219612, -3.8517239 51.7214183)",,
74034477,High Street,secondary,False,False,70.347,2,B4603,20 mph,"LINESTRING (-3.8480751 51.7234154, -3.8488726 51.7230202)",,
74034477,High Street,secondary,False,True,40.963,2,B4603,20 mph,"LINESTRING (-3.8480751 51.7234154, -3.8476103 51.7236452)",,
118923805,Brynawel,residential,False,False,43.256,2,,30 mph,"LINESTRING (-3.8480751 51.7234154, -3.8485471 51.723672)",,
74034477,High Street,secondary,False,True,55.107,2,B4603,20 mph,"LINESTRING (-3.8459559 51.7245947, -3.8454195 51.7249624)",,
74034477,High Street,secondary,False,False,144.40699999999998,2,B4603,20 mph,"LINESTRING (-3.8459559 51.7245947, -3.8469561 51.723996, -3.8474914 51.7237112)",,
"[118923803, 122258381]","['Heathfield Road', 'Oakfield Road']",residential,False,False,114.26,,,,"LINESTRING (-3.8459559 51.7245947, -3.8464047 51.7248767, -3.8467076 51.725067, -3.8469171 51.7252029, -3.8471328 51.7250877)",,
28003728,Tawe Terrace,residential,False,False,57.632,,,,"LINESTRING (-3.8486786 51.7199961, -3.8491641 51.7204182)",,
28003728,Tawe Terrace,residential,False,True,96.47,,,,"LINESTRING (-3.8486786 51.7199961, -3.8478584 51.7192929)",,
118923802,Old Foundry Road,unclassified,False,False,437.9359999999999,,,,"LINESTRING (-3.8486786 51.7199961, -3.848161 51.7202337, -3.8470988 51.7207422, -3.8466252 51.7210382, -3.846264 51.7212639, -3.8456812 51.7216281, -3.8452722 51.7218837, -3.8443945 51.7213314, -3.844026 51.7210995)",,
74034477,High Street,secondary,False,False,10.997,2,B4603,20 mph,"LINESTRING (-3.8474914 51.7237112, -3.8476103 51.7236452)",,
118923798,Woodland Street,unclassified,False,False,120.146,,,,"LINESTRING (-3.8474914 51.7237112, -3.8463923 51.7228722)",,
74034477,High Street,secondary,False,True,144.40699999999998,2,B4603,20 mph,"LINESTRING (-3.8474914 51.7237112, -3.8469561 51.723996, -3.8459559 51.7245947)",,
118923800,Clos yr Hen Ysgol,residential,False,True,59.269,,,30 mph,"LINESTRING (-3.8488164 51.7217251, -3.8494546 51.7213676)",,
118923810,Thomas Street,residential,True,False,75.208,,,30 mph,"LINESTRING (-3.8488164 51.7217251, -3.848119 51.7212047)",,
74034477,High Street,secondary,False,False,40.963,2,B4603,20 mph,"LINESTRING (-3.8476103 51.7236452, -3.8480751 51.7234154)",,
74034477,High Street,secondary,False,True,10.997,2,B4603,20 mph,"LINESTRING (-3.8476103 51.7236452, -3.8474914 51.7237112)",,
118923813,Smithfield Road,residential,False,True,43.977000000000004,,,,"LINESTRING (-3.8476103 51.7236452, -3.8476489 51.7236873, -3.8479151 51.7239927)",,
118923812,George Street,residential,True,False,172.424,,,,"LINESTRING (-3.847291 51.7218183, -3.8488726 51.7230202)",,
122258372,Arthur Terrace,residential,False,True,41.467,,,,"LINESTRING (-3.847291 51.7218183, -3.8476337 51.7215117)",,
122258373,Grove Road,residential,False,False,132.745,,,,"LINESTRING (-3.847291 51.7218183, -3.8469681 51.7221451, -3.8466463 51.7225907, -3.8463923 51.7228722)",,
118923808,Upper Heathfield Road,residential,False,False,48.828,,,,"LINESTRING (-3.8492015 51.7262091, -3.8486662 51.7259212)",,
118923807,Ffordd Silkin,residential,False,True,56.274,,,,"LINESTRING (-3.8479151 51.7239927, -3.8485471 51.723672)",,
118923813,Smithfield Road,residential,False,True,149.13,,,,"LINESTRING (-3.8479151 51.7239927, -3.8492001 51.7250721)",,
118923813,Smithfield Road,residential,False,False,43.977000000000004,,,,"LINESTRING (-3.8479151 51.7239927, -3.8476489 51.7236873, -3.8476103 51.7236452)",,
122258381,Oakfield Road,residential,False,True,137.826,,,,"LINESTRING (-3.8479151 51.7239927, -3.8478856 51.72401, -3.8478533 51.724038, -3.8478237 51.7240686, -3.8478114 51.7240992, -3.8475975 51.724771, -3.8471328 51.7250877)",,
118923806,Alltacham Drive,residential,False,False,26.077,2,,30 mph,"LINESTRING (-3.8522831 51.7263118, -3.8522151 51.7260811)",,
118925068,Dynevor Terrace,residential,True,False,24.69,,,,"LINESTRING (-3.8538279 51.7210437, -3.8536493 51.7210789, -3.8535995 51.7210808, -3.8534815 51.7210639)",,
219545690,James Street,primary,False,False,90.244,2,A474,30 mph,"LINESTRING (-3.8538279 51.7210437, -3.8537426 51.7209337, -3.8536717 51.720805, -3.8534627 51.7202668)",,
219545690,James Street,primary,False,True,82.511,2,A474,30 mph,"LINESTRING (-3.8538279 51.7210437, -3.8539636 51.7211896, -3.8541208 51.7213371, -3.8543422 51.7214793, -3.8545758 51.7216164)",,
118925061,Haulfryn,unclassified,False,False,45.637,,,,"LINESTRING (-3.8533156 51.7225822, -3.8527194 51.7224032)",,
1067698285,Glan Rhyd Road,residential,False,True,38.833,,,,"LINESTRING (-3.8546431 51.720268, -3.85475 51.7206109)",,
1067698285,Glan Rhyd Road,residential,False,False,123.684,,,,"LINESTRING (-3.8546431 51.720268, -3.8545144 51.7199422, -3.8544185 51.719572, -3.8544533 51.7192667, -3.854394 51.7191781)",,
