osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,est_width,tunnel
4904257,,,Elim Mews,residential,,False,False,33.859,"LINESTRING (-2.9149952 54.3675638, -2.9147159 54.3674261, -2.9145598 54.3674175)",,
4904257,,,Elim Mews,residential,,False,True,33.859,"LINESTRING (-2.9145598 54.3674175, -2.9147159 54.3674261, -2.9149952 54.3675638)",,
514838066,2,A5074,Lake Road,primary,30 mph,False,True,73.272,"LINESTRING (-2.9153099 54.3677258, -2.9159487 54.367182)",,
71088960,,,Bank Road,residential,,False,False,127.167,"LINESTRING (-2.9153099 54.3677258, -2.9157143 54.3678821, -2.9159087 54.3677706, -2.91614 54.3675718, -2.9162059 54.3674822, -2.916225 54.3674154, -2.9162265 54.3673629, -2.9161159 54.3672715, -2.9159487 54.367182)",,
4881102,,,Elim Grove,residential,,False,False,27.293999999999997,"LINESTRING (-2.9153099 54.3677258, -2.9151237 54.3676431, -2.9149952 54.3675638)",,
514838066,2,A5074,Lake Road,primary,30 mph,False,False,71.56400000000001,"LINESTRING (-2.9153099 54.3677258, -2.915049 54.3679484, -2.9148756 54.3681015, -2.9148048 54.3681676, -2.9147007 54.3682626)",,
"[396773787, 4881095]","['1', '2']",,Craig Walk,residential,30 mph,False,"[False, True]",237.903,"LINESTRING (-2.9141712 54.3665153, -2.9142222 54.3664921, -2.9144745 54.3663775, -2.9152923 54.3660136, -2.9153231 54.3659995, -2.915347 54.3659886, -2.9155418 54.3658642, -2.9168113 54.3651413, -2.916854 54.3650729)",,
4881104,,,Biskey Howe Road,residential,,False,True,142.43200000000002,"LINESTRING (-2.9141712 54.3665153, -2.914502 54.3665215, -2.9146492 54.3665293, -2.9147942 54.3665754, -2.9151009 54.3667386, -2.9159071 54.3671597, -2.9159487 54.367182)",,
577780904,2,,Craig Walk,residential,30 mph,False,False,109.236,"LINESTRING (-2.9141712 54.3665153, -2.9141231 54.3665365, -2.9140548 54.3665666, -2.9136023 54.3667662, -2.9128881 54.3670224, -2.912774 54.3670633)",,
577780905,2,,Biskey Howe Road,residential,30 mph,False,False,46.367,"LINESTRING (-2.9141712 54.3665153, -2.9140187 54.3665063, -2.913877 54.3664587, -2.9137552 54.3663822, -2.9137532 54.3663297, -2.9137654 54.3662545)",,
71088970,2,,Biskey Howe Road,residential,30 mph,False,False,156.09599999999998,"LINESTRING (-2.9137654 54.3662545, -2.9139377 54.365898, -2.9139926 54.3657396, -2.9139962 54.365582, -2.9138946 54.3654502, -2.9136763 54.3653679, -2.9134847 54.3653168, -2.913177 54.3652957, -2.9129806 54.3653069)",,
427201419,1,,Biskey Howe Fold,residential,30 mph,False,True,85.04599999999999,"LINESTRING (-2.9137654 54.3662545, -2.91382 54.366231, -2.914822 54.3658006)",,
577780905,2,,Biskey Howe Road,residential,30 mph,False,True,46.367,"LINESTRING (-2.9137654 54.3662545, -2.9137532 54.3663297, -2.9137552 54.3663822, -2.913877 54.3664587, -2.9140187 54.3665063, -2.9141712 54.3665153)",,
71088946,,,St Martin's Parade,unclassified,,False,True,54.393,"LINESTRING (-2.9196246 54.36485, -2.9197055 54.3648558, -2.919744 54.3648579, -2.9198247 54.3648621, -2.9199952 54.3648425, -2.9200514 54.3648228, -2.9200657 54.3648118, -2.9201039 54.3647826, -2.9201413 54.3647633, -2.9202392 54.3647326, -2.9203728 54.3646914)",,
486441678,2,A592,Queen's Square,primary,30 mph,False,False,15.64,"LINESTRING (-2.9196246 54.36485, -2.9196252 54.364783, -2.9196357 54.3647096)",,
555289338,2,A592,Rayrigg Road,primary,30 mph,False,True,229.902,"LINESTRING (-2.9196246 54.36485, -2.9196192 54.3649058, -2.9196135 54.3649865, -2.9195998 54.3651494, -2.9196024 54.3652139, -2.9196227 54.3653814, -2.9196325 54.365448, -2.9197486 54.3657284, -2.919832 54.3659028, -2.920051 54.3662736, -2.920469 54.3668295)",,
"[514574844, 514574846]",2,A5074,Kendal Road,primary,30 mph,False,False,232.82000000000005,"LINESTRING (-2.920071 54.3623993, -2.9200343 54.3621966, -2.9199981 54.3620803, -2.9199766 54.3620271, -2.9197527 54.3615305, -2.9196284 54.3613314, -2.9195629 54.3612355, -2.9194774 54.3611435, -2.91934 54.3610466, -2.9188742 54.3607996, -2.918752 54.3607411, -2.9185051 54.3606034)",,
"[514574849, 514574850, 514574846]",2,A5074,Kendal Road,primary,30 mph,False,True,131.238,"LINESTRING (-2.920071 54.3623993, -2.9200633 54.3624815, -2.920032 54.3626244, -2.9200193 54.362665, -2.9199772 54.3627993, -2.919934 54.3629748, -2.9200065 54.3633844, -2.9200058 54.3635714)",,
"[8589697, 60111015]",2,,Helm Road,residential,30 mph,False,False,188.835,"LINESTRING (-2.9130618 54.3642936, -2.9134074 54.3642819, -2.9137883 54.3643152, -2.9141515 54.3643726, -2.9145259 54.3644303, -2.9147213 54.364472, -2.91483 54.3644952, -2.915042 54.3645459, -2.9152728 54.3646242, -2.9155482 54.3647592, -2.915742 54.3648415)",,
8589697,2,,Helm Road,residential,30 mph,False,True,84.688,"LINESTRING (-2.9130618 54.3642936, -2.912955 54.3643153, -2.912478 54.3645295, -2.9121262 54.3646903, -2.9120306 54.3647536)",,
71088941,,,Beechwood Close,residential,,False,True,102.142,"LINESTRING (-2.9130618 54.3642936, -2.9132046 54.3641038, -2.9134501 54.3639369, -2.9137577 54.3637759, -2.9138083 54.363682, -2.9138496 54.3635317)",,
8589697,2,,Helm Road,residential,30 mph,False,False,84.688,"LINESTRING (-2.9120306 54.3647536, -2.9121262 54.3646903, -2.912478 54.3645295, -2.912955 54.3643153, -2.9130618 54.3642936)",,
71088970,2,,Biskey Howe Road,residential,30 mph,False,True,40.045,"LINESTRING (-2.9120306 54.3647536, -2.9121589 54.3648754, -2.9121877 54.3648978, -2.912259 54.3649789, -2.9122779 54.3650764)",,
"[162271808, 782194963, 194829787]","['2', '3']",A592,Promenade,primary,30 mph,False,False,183.519,"LINESTRING (-2.9226412 54.3621758, -2.9226429 54.3622502, -2.9226447 54.3623333, -2.9226117 54.3624942, -2.9225368 54.3626603, -2.9225002 54.3627414, -2.9224242 54.3628921, -2.9223663 54.3630047, -2.9222692 54.3631934, -2.9221745 54.3633571, -2.9221291 54.3634173, -2.9219845 54.363511, -2.9218119 54.3635998, -2.921665 54.3636606)",,
442177864,2,A592,Promenade,primary,30 mph,False,True,38.858,"LINESTRING (-2.9226412 54.3621758, -2.9226354 54.3620983, -2.9226232 54.3619418, -2.9225837 54.3618289)",,
162271806,2,A592,Lake Road,primary,30 mph,False,False,34.66,"LINESTRING (-2.921665 54.3636606, -2.921166 54.363773)",,
33186395,,,Church Street,unclassified,,False,False,47.64,"LINESTRING (-2.921665 54.3636606, -2.9216808 54.3636823, -2.9216912 54.3637033, -2.9217141 54.3637494, -2.9217207 54.3638087, -2.9217154 54.3638644, -2.9216657 54.3639412, -2.9215464 54.3640601)",,
"[782194963, 194829787, 162271808]","['2', '3']",A592,Promenade,primary,30 mph,False,True,183.519,"LINESTRING (-2.921665 54.3636606, -2.9218119 54.3635998, -2.9219845 54.363511, -2.9221291 54.3634173, -2.9221745 54.3633571, -2.9222692 54.3631934, -2.9223663 54.3630047, -2.9224242 54.3628921, -2.9225002 54.3627414, -2.9225368 54.3626603, -2.9226117 54.3624942, -2.9226447 54.3623333, -2.9226429 54.3622502, -2.9226412 54.3621758)",,
162271800,3,A592,St Martin's Place,primary,30 mph,False,False,32.607,"LINESTRING (-2.9206805 54.36382, -2.9206121 54.3638431, -2.9204075 54.363941, -2.9202954 54.3640071)",,
162271806,2,A592,Lake Road,primary,30 mph,False,True,31.917,"LINESTRING (-2.9206805 54.36382, -2.9208225 54.3638004, -2.9210262 54.3637854, -2.921166 54.363773)",,
432410588,,,Robinson Place,unclassified,,False,True,9.241,"LINESTRING (-2.9209478 54.3648047, -2.9210147 54.3647313)",,
71088947,,,Lowside,unclassified,,False,True,40.048,"LINESTRING (-2.9209478 54.3648047, -2.9208197 54.3647812, -2.9206328 54.3647746, -2.9203728 54.3646914)",,
432410589,,,Lowside,unclassified,,False,False,49.11300000000001,"LINESTRING (-2.9209478 54.3648047, -2.9209534 54.3649038, -2.920996 54.364985, -2.9210957 54.3651592, -2.9211175 54.3652321)",,
71088950,,,Quarry Brow,residential,,False,True,117.164,"LINESTRING (-2.9206509 54.3671123, -2.9205836 54.3671234, -2.9204654 54.3671428, -2.9203117 54.3671402, -2.9202014 54.3670846, -2.919592 54.3665018, -2.919454 54.3664761)",,
409082219,2,A592,Rayrigg Road,primary,30 mph,False,True,52.852999999999994,"LINESTRING (-2.9206509 54.3671123, -2.9207448 54.3673102, -2.9208039 54.3674859, -2.9208307 54.3675755)",,
555289338,2,A592,Rayrigg Road,primary,30 mph,False,False,33.622,"LINESTRING (-2.9206509 54.3671123, -2.9205634 54.3669551, -2.920469 54.3668295)",,
162271806,2,A592,Lake Road,primary,30 mph,False,True,34.66,"LINESTRING (-2.921166 54.363773, -2.921665 54.3636606)",,
162271806,2,A592,Lake Road,primary,30 mph,False,False,31.917,"LINESTRING (-2.921166 54.363773, -2.9210262 54.3637854, -2.9208225 54.3638004, -2.9206805 54.36382)",,
403293271,,,Fallbarrow Road,residential,30 mph,False,True,40.329,"LINESTRING (-2.921166 54.363773, -2.9211896 54.3637908, -2.9214292 54.3639717, -2.9215078 54.364031, -2.9215464 54.3640601)",,
71088931,,,,residential,,False,True,64.688,"LINESTRING (-2.9153652 54.3624194, -2.9156038 54.3618545)",,
36268750,,,Brantfell Road,residential,,False,False,77.244,"LINESTRING (-2.9153652 54.3624194, -2.9154576 54.362449, -2.9155804 54.3625065, -2.915718 54.3625451, -2.915898 54.362582, -2.9160503 54.3626109, -2.916326 54.3626614, -2.9164563 54.3626852)",,
36268750,,,Brantfell Road,residential,,False,True,40.153,"LINESTRING (-2.9153652 54.3624194, -2.9150279 54.3623804, -2.9147573 54.3623491)",,
36268750,,,Brantfell Road,residential,,False,False,32.543,"LINESTRING (-2.9164563 54.3626852, -2.9169425 54.3627587)",,
36268750,,,Brantfell Road,residential,,False,True,77.244,"LINESTRING (-2.9164563 54.3626852, -2.916326 54.3626614, -2.9160503 54.3626109, -2.915898 54.362582, -2.915718 54.3625451, -2.9155804 54.3625065, -2.9154576 54.362449, -2.9153652 54.3624194)",,
60111093,,,Langrigge Drive,residential,,False,True,73.661,"LINESTRING (-2.9164563 54.3626852, -2.9165406 54.362849, -2.9165856 54.3630384, -2.9166012 54.3633385)",,
36268750,,,Brantfell Road,residential,,False,False,40.153,"LINESTRING (-2.9147573 54.3623491, -2.9150279 54.3623804, -2.9153652 54.3624194)",,
36268750,,,Brantfell Road,residential,,False,True,32.543,"LINESTRING (-2.9169425 54.3627587, -2.9164563 54.3626852)",,
36268750,,,Brantfell Road,residential,,False,False,115.63,"LINESTRING (-2.9169425 54.3627587, -2.9178522 54.3628895, -2.9181272 54.3629351, -2.9183961 54.3629877, -2.9186461 54.3630588)",,
36268752,,,Fairfield,residential,,False,False,124.196,"LINESTRING (-2.9169425 54.3627587, -2.9169935 54.3625543, -2.9170391 54.3623557, -2.9171057 54.3622185, -2.9172677 54.3620509, -2.9173342 54.361891, -2.9173827 54.3618138, -2.917596 54.3618458)",,
36268750,,,Brantfell Road,residential,,False,True,15.4,"LINESTRING (-2.9188514 54.3631286, -2.9186461 54.3630588)",,
36268750,,,Brantfell Road,residential,,False,False,90.828,"LINESTRING (-2.9188514 54.3631286, -2.9190529 54.3631847, -2.9192753 54.363255, -2.9193903 54.3633022, -2.9195238 54.3633582, -2.9196256 54.3634149, -2.9197215 54.3634888, -2.9198476 54.3635365, -2.9199482 54.3635644, -2.9200058 54.3635714)",,
36268753,,,Belle Isle View,residential,,False,False,54.649,"LINESTRING (-2.9188514 54.3631286, -2.9186916 54.3634591, -2.9186043 54.3635982)",,
38555446,,,Longlands Road,residential,,False,True,71.72,"LINESTRING (-2.9174596 54.3670753, -2.917285 54.367002, -2.9170232 54.366903, -2.9168422 54.3668346, -2.9165927 54.3667266, -2.91655 54.3667081)",,
"[694691525, 694691524, 71088949]","['1', '2']",,"['Longlands Road', 'Quarry Rigg']",residential,5 mph,False,False,123.70100000000002,"LINESTRING (-2.9174596 54.3670753, -2.9178333 54.366876, -2.9180076 54.366783, -2.9179895 54.3666288, -2.9180421 54.3664941, -2.9181066 54.3663775, -2.9182867 54.3663075, -2.9184625 54.3662146)",2,
"[514574852, 8589695]","['2', '3']",A592,Royal Square,primary,30 mph,False,False,80.19800000000001,"LINESTRING (-2.9196357 54.3647096, -2.9197366 54.3646365, -2.919786 54.3646063, -2.9198888 54.3645434, -2.9199201 54.3644903, -2.9199697 54.3644007, -2.9200568 54.3642372, -2.9202051 54.3640823)",,
"[514838064, 15805777, 514838061]","['2', '3']",A5074,Crag Brow,primary,30 mph,False,False,81.951,"LINESTRING (-2.9196357 54.3647096, -2.9194804 54.3647053, -2.919401 54.3647175, -2.9193325 54.3647281, -2.9192578 54.364753, -2.9189509 54.3648553, -2.9187296 54.3649478, -2.9186492 54.3649927, -2.9185692 54.3650547)",,
486441678,2,A592,Queen's Square,primary,30 mph,False,True,15.64,"LINESTRING (-2.9196357 54.3647096, -2.9196252 54.364783, -2.9196246 54.36485)",,
60111048,,,Belle Isle View,residential,,False,True,14.373,"LINESTRING (-2.9188261 54.3635956, -2.9186043 54.3635982)",,
60111002,,,Langrigge Park,residential,,False,True,113.476,"LINESTRING (-2.9181703 54.3633169, -2.9180606 54.3634633, -2.9174978 54.3633932, -2.9168949 54.3633632, -2.9166012 54.3633385)",,
60111015,2,,Helm Road,residential,30 mph,False,False,16.617,"LINESTRING (-2.9183451 54.364982, -2.9184833 54.3650264, -2.9185692 54.3650547)",,
60111015,2,,Helm Road,residential,30 mph,False,True,98.39099999999999,"LINESTRING (-2.9183451 54.364982, -2.9183118 54.3649794, -2.9179356 54.3649496, -2.9173758 54.3649888, -2.9172566 54.3650061, -2.9170693 54.3650332, -2.916854 54.3650729)",,
60111093,,,Langrigge Drive,residential,,False,False,103.642,"LINESTRING (-2.9183451 54.364982, -2.9183264 54.3646834, -2.9183285 54.3645654, -2.9182974 54.3644784, -2.918243 54.3644263, -2.9181711 54.3643901, -2.9180599 54.3643773, -2.9178785 54.364395, -2.9176664 54.3644538)",,
36268753,,,Belle Isle View,residential,,False,False,16.487,"LINESTRING (-2.9186043 54.3635982, -2.9185148 54.363737)",,
60111048,,,Belle Isle View,residential,,False,False,14.373,"LINESTRING (-2.9186043 54.3635982, -2.9188261 54.3635956)",,
36268753,,,Belle Isle View,residential,,False,True,54.649,"LINESTRING (-2.9186043 54.3635982, -2.9186916 54.3634591, -2.9188514 54.3631286)",,
442177864,2,A592,Promenade,primary,30 mph,False,False,38.858,"LINESTRING (-2.9225837 54.3618289, -2.9226232 54.3619418, -2.9226354 54.3620983, -2.9226412 54.3621758)",,
"[506672856, 506672857]",2,A592,,primary,30 mph,False,True,184.42499999999998,"LINESTRING (-2.9225837 54.3618289, -2.9225194 54.3616391, -2.9223438 54.361173, -2.9222725 54.3610052, -2.9221517 54.3608415, -2.9219705 54.3606826, -2.9216773 54.3603983, -2.9215842 54.3602976)",,
36268753,,,Belle Isle View,residential,,False,True,16.487,"LINESTRING (-2.9185148 54.363737, -2.9186043 54.3635982)",,
60111033,,,Langrigge Howe,residential,,False,True,70.304,"LINESTRING (-2.9181609 54.3640078, -2.917965 54.3639955, -2.9176537 54.3642594, -2.9176318 54.3643498, -2.9176664 54.3644538)",,
60111015,2,,Helm Road,residential,30 mph,False,True,16.617,"LINESTRING (-2.9185692 54.3650547, -2.9184833 54.3650264, -2.9183451 54.364982)",,
"[162271809, 514838063]",2,A5074,"['Lake Road', 'Crag Brow']",primary,30 mph,False,False,141.57000000000002,"LINESTRING (-2.9185692 54.3650547, -2.9185363 54.3650859, -2.9183499 54.3652667, -2.9182198 54.3653929, -2.9181469 54.3654528, -2.9180677 54.365518, -2.9179347 54.36563, -2.917749 54.3657877, -2.9176415 54.3658791, -2.9175894 54.3659233, -2.9174782 54.3660139, -2.9173718 54.3661007, -2.9173566 54.3661131)",,
"[514838064, 15805777, 514838061]","['2', '3']",A5074,Crag Brow,primary,30 mph,False,True,81.951,"LINESTRING (-2.9185692 54.3650547, -2.9186492 54.3649927, -2.9187296 54.3649478, -2.9189509 54.3648553, -2.9192578 54.364753, -2.9193325 54.3647281, -2.919401 54.3647175, -2.9194804 54.3647053, -2.9196357 54.3647096)",,
60111033,,,Langrigge Howe,residential,,False,False,70.304,"LINESTRING (-2.9176664 54.3644538, -2.9176318 54.3643498, -2.9176537 54.3642594, -2.917965 54.3639955, -2.9181609 54.3640078)",,
60111093,,,Langrigge Drive,residential,,False,False,163.86499999999998,"LINESTRING (-2.9176664 54.3644538, -2.9174959 54.3644849, -2.9173706 54.3644825, -2.9172547 54.3644597, -2.9170551 54.3643397, -2.9169181 54.3642379, -2.9168255 54.3641414, -2.9167278 54.3639764, -2.9166719 54.3638429, -2.9166448 54.3636967, -2.916615 54.3635232, -2.9166012 54.3633385)",,
60111093,,,Langrigge Drive,residential,,False,True,103.642,"LINESTRING (-2.9176664 54.3644538, -2.9178785 54.364395, -2.9180599 54.3643773, -2.9181711 54.3643901, -2.918243 54.3644263, -2.9182974 54.3644784, -2.9183285 54.3645654, -2.9183264 54.3646834, -2.9183451 54.364982)",,
36268752,,,Fairfield,residential,,False,True,124.196,"LINESTRING (-2.917596 54.3618458, -2.9173827 54.3618138, -2.9173342 54.361891, -2.9172677 54.3620509, -2.9171057 54.3622185, -2.9170391 54.3623557, -2.9169935 54.3625543, -2.9169425 54.3627587)",,
60111002,,,Langrigge Park,residential,,False,False,113.476,"LINESTRING (-2.9166012 54.3633385, -2.9168949 54.3633632, -2.9174978 54.3633932, -2.9180606 54.3634633, -2.9181703 54.3633169)",,
60111093,,,Langrigge Drive,residential,,False,False,73.661,"LINESTRING (-2.9166012 54.3633385, -2.9165856 54.3630384, -2.9165406 54.362849, -2.9164563 54.3626852)",,
60111093,,,Langrigge Drive,residential,,False,True,163.865,"LINESTRING (-2.9166012 54.3633385, -2.916615 54.3635232, -2.9166448 54.3636967, -2.9166719 54.3638429, -2.9167278 54.3639764, -2.9168255 54.3641414, -2.9169181 54.3642379, -2.9170551 54.3643397, -2.9172547 54.3644597, -2.9173706 54.3644825, -2.9174959 54.3644849, -2.9176664 54.3644538)",,
"[506672856, 506672857]",2,A592,,primary,30 mph,False,False,184.425,"LINESTRING (-2.9215842 54.3602976, -2.9216773 54.3603983, -2.9219705 54.3606826, -2.9221517 54.3608415, -2.9222725 54.3610052, -2.9223438 54.361173, -2.9225194 54.3616391, -2.9225837 54.3618289)",,
1208010157,,,Brackenfield,residential,30 mph,False,False,73.97399999999999,"LINESTRING (-2.9191059 54.3617777, -2.9190823 54.3616359, -2.91896 54.3615197, -2.9185933 54.3613073, -2.918474 54.361258)",,
71088914,,,Brackenfield,residential,30 mph,False,False,6.564,"LINESTRING (-2.918474 54.361258, -2.9183913 54.3612239)",,
71088911,,,Brackenfield,residential,30 mph,False,False,88.22999999999999,"LINESTRING (-2.918474 54.361258, -2.9182733 54.3613914, -2.9182271 54.3614431, -2.9182681 54.3615703, -2.9183027 54.3616746, -2.9182602 54.3617249, -2.9181218 54.3617554, -2.9180912 54.3617823, -2.9180606 54.3619288)",,
1208010157,,,Brackenfield,residential,30 mph,False,True,73.97399999999999,"LINESTRING (-2.918474 54.361258, -2.9185933 54.3613073, -2.91896 54.3615197, -2.9190823 54.3616359, -2.9191059 54.3617777)",,
71088911,,,Brackenfield,residential,30 mph,False,True,88.22999999999999,"LINESTRING (-2.9180606 54.3619288, -2.9180912 54.3617823, -2.9181218 54.3617554, -2.9182602 54.3617249, -2.9183027 54.3616746, -2.9182681 54.3615703, -2.9182271 54.3614431, -2.9182733 54.3613914, -2.918474 54.361258)",,
71088913,,,Brantfell Place,residential,30 mph,False,False,21.257,"LINESTRING (-2.9186493 54.3611058, -2.9183913 54.3612239)",,
71088913,,,Brantfell Place,residential,30 mph,False,True,12.412,"LINESTRING (-2.9186493 54.3611058, -2.9188115 54.3610464)",,
71088912,,,Brantfell Place,residential,30 mph,False,True,23.679,"LINESTRING (-2.9186493 54.3611058, -2.9185289 54.3609901, -2.9185217 54.3609645, -2.9185807 54.3609259)",,
71088913,,,Brantfell Place,residential,30 mph,False,False,12.412,"LINESTRING (-2.9188115 54.3610464, -2.9186493 54.3611058)",,
71088913,,,Brantfell Place,residential,30 mph,False,True,21.257,"LINESTRING (-2.9183913 54.3612239, -2.9186493 54.3611058)",,
71088914,,,Brackenfield,residential,30 mph,False,True,6.564,"LINESTRING (-2.9183913 54.3612239, -2.918474 54.361258)",,
71088914,,,Brackenfield,residential,30 mph,False,False,25.323,"LINESTRING (-2.9183913 54.3612239, -2.9182615 54.3611504, -2.9181902 54.3610354)",,
71088914,,,Brackenfield,residential,30 mph,False,False,52.483,"LINESTRING (-2.9181902 54.3610354, -2.9183347 54.3608573, -2.9183571 54.3608168, -2.9183815 54.3607468, -2.918403 54.3607119, -2.9184668 54.3606373, -2.9185051 54.3606034)",,
71088914,,,Brackenfield,residential,30 mph,False,True,25.323,"LINESTRING (-2.9181902 54.3610354, -2.9182615 54.3611504, -2.9183913 54.3612239)",,
71088915,,,Fern Bank,residential,30 mph,False,True,28.732,"LINESTRING (-2.9181902 54.3610354, -2.917865 54.3610361, -2.9178277 54.3610114, -2.9178263 54.3609754)",,
71088914,,,Brackenfield,residential,30 mph,False,True,52.483000000000004,"LINESTRING (-2.9185051 54.3606034, -2.9184668 54.3606373, -2.918403 54.3607119, -2.9183815 54.3607468, -2.9183571 54.3608168, -2.9183347 54.3608573, -2.9181902 54.3610354)",,
514574843,2,A5074,Kendal Road,primary,30 mph,False,False,33.407,"LINESTRING (-2.9185051 54.3606034, -2.9183246 54.3604881, -2.918229 54.3603549)",,
"[514574844, 514574846]",2,A5074,Kendal Road,primary,30 mph,False,True,232.82000000000005,"LINESTRING (-2.9185051 54.3606034, -2.918752 54.3607411, -2.9188742 54.3607996, -2.91934 54.3610466, -2.9194774 54.3611435, -2.9195629 54.3612355, -2.9196284 54.3613314, -2.9197527 54.3615305, -2.9199766 54.3620271, -2.9199981 54.3620803, -2.9200343 54.3621966, -2.920071 54.3623993)",,
71088915,,,Fern Bank,residential,30 mph,False,False,28.732,"LINESTRING (-2.9178263 54.3609754, -2.9178277 54.3610114, -2.917865 54.3610361, -2.9181902 54.3610354)",,
71088924,,,Post Knott,residential,,False,True,32.771,"LINESTRING (-2.918229 54.3603549, -2.9181701 54.3603606, -2.91773 54.360403)",,
514574843,2,A5074,Kendal Road,primary,30 mph,False,True,33.407,"LINESTRING (-2.918229 54.3603549, -2.9183246 54.3604881, -2.9185051 54.3606034)",,
