osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,width,lanes,bridge,tunnel
"[922775307, 922775306, 96873091]",secondary,,False,True,66.64500000000001,"LINESTRING (-2.4202947 52.5365356, -2.4205039 52.5369286, -2.4205455 52.5369865, -2.4205612 52.5370085, -2.4205771 52.5370307, -2.4206268 52.5370992)",B4373,High Street,30 mph,"['3', '5']",2,,building_passage
"[96873118, 852140919]",secondary,,True,False,121.65599999999999,"LINESTRING (-2.4202947 52.5365356, -2.4200345 52.5361357, -2.419944 52.5359949, -2.4197672 52.5357571, -2.419668 52.5355126)",B4373,High Street,30 mph,5,,,
290001165,secondary,,False,True,78.444,"LINESTRING (-2.4213493 52.5382494, -2.4211075 52.5378573, -2.4210535 52.537728, -2.4210284 52.5376681, -2.421015 52.537577)",B4373,North Gate,30 mph,,,,
60575979,unclassified,,False,False,393.731,"LINESTRING (-2.419789 52.5330226, -2.4198694 52.5328235, -2.4201026 52.5325276, -2.4201486 52.5324378, -2.4201692 52.5323227, -2.4201639 52.5322119, -2.4201365 52.5320991, -2.4200746 52.5319914, -2.4199432 52.5318106, -2.4195831 52.5314352, -2.4192454 52.5311019, -2.4191439 52.531021, -2.4190512 52.5309499, -2.4190204 52.5309233, -2.418915 52.530861, -2.4188211 52.5308054, -2.4186278 52.5307473, -2.418487 52.5307647, -2.4183765 52.5308208, -2.4182849 52.5309368, -2.4180507 52.531326, -2.4178959 52.5314929)",,New Road,30 mph,,,,
145736269,residential,,False,False,70.355,"LINESTRING (-2.419789 52.5330226, -2.4197428 52.5329406, -2.4197458 52.5328617, -2.4197469 52.5327669, -2.4197377 52.5326643, -2.4197029 52.5326153, -2.4195403 52.5326184, -2.4193499 52.5326364)",,West Castle Street,,,,,
222285013,unclassified,,False,True,152.86200000000002,"LINESTRING (-2.419789 52.5330226, -2.4197862 52.5332443, -2.4197818 52.5333222, -2.4197337 52.5335486, -2.4196727 52.5337677, -2.4194862 52.5341732, -2.4193842 52.534367)",,West Castle Street,30 mph,,,,
60575979,unclassified,,False,True,393.73100000000005,"LINESTRING (-2.4178959 52.5314929, -2.4180507 52.531326, -2.4182849 52.5309368, -2.4183765 52.5308208, -2.418487 52.5307647, -2.4186278 52.5307473, -2.4188211 52.5308054, -2.418915 52.530861, -2.4190204 52.5309233, -2.4190512 52.5309499, -2.4191439 52.531021, -2.4192454 52.5311019, -2.4195831 52.5314352, -2.4199432 52.5318106, -2.4200746 52.5319914, -2.4201365 52.5320991, -2.4201639 52.5322119, -2.4201692 52.5323227, -2.4201486 52.5324378, -2.4201026 52.5325276, -2.4198694 52.5328235, -2.419789 52.5330226)",,New Road,30 mph,,,,
139238392,secondary,,False,False,59.464,"LINESTRING (-2.4178959 52.5314929, -2.417952 52.5311608, -2.4180355 52.5309664)",B4363,Underhill Street,,,,,
"[158227017, 644518993, 129308974]",secondary,,False,False,307.0209999999999,"LINESTRING (-2.4178959 52.5314929, -2.4178596 52.5316234, -2.4177062 52.5319882, -2.4176822 52.5320453, -2.4176663 52.5320832, -2.4176272 52.5321804, -2.4175341 52.5324118, -2.417209 52.5330283, -2.417165 52.5332545, -2.4171465 52.5333497, -2.4171668 52.5336237, -2.4171821 52.5337407, -2.4171813 52.5337819, -2.4171992 52.5338994, -2.417185 52.5339869, -2.4171786 52.5340026, -2.4171524 52.5340673, -2.4171321 52.5341024, -2.4170612 52.5341768)",B4363,Underhill Street,,,,,
"[96873099, 31151862, 31151863]",secondary,,False,False,195.173,"LINESTRING (-2.4170612 52.5341768, -2.4170014 52.5342028, -2.4169326 52.5342151, -2.4168577 52.5342229, -2.4165859 52.534228, -2.4155957 52.5341673, -2.4154847 52.5341587, -2.4153088 52.5341459, -2.4148641 52.5341095, -2.4144194 52.5340886, -2.4142061 52.5340923)",B4363,Bridge Street,,,2,yes,
111269058,unclassified,,False,True,55.256,"LINESTRING (-2.4170612 52.5341768, -2.4171394 52.5342268, -2.4171207 52.534385, -2.4170536 52.5346512)",,Cart Way,,,,,
"[644518993, 158227017, 129308974]",secondary,,False,True,307.021,"LINESTRING (-2.4170612 52.5341768, -2.4171321 52.5341024, -2.4171524 52.5340673, -2.4171786 52.5340026, -2.417185 52.5339869, -2.4171992 52.5338994, -2.4171813 52.5337819, -2.4171821 52.5337407, -2.4171668 52.5336237, -2.4171465 52.5333497, -2.417165 52.5332545, -2.417209 52.5330283, -2.4175341 52.5324118, -2.4176272 52.5321804, -2.4176663 52.5320832, -2.4176822 52.5320453, -2.4177062 52.5319882, -2.4178596 52.5316234, -2.4178959 52.5314929)",B4363,Underhill Street,,,,,
145736225,residential,,True,False,285.109,"LINESTRING (-2.4175695 52.5357022, -2.4174863 52.5357664, -2.4174297 52.5359017, -2.417416 52.535994, -2.4173785 52.5361229, -2.4173329 52.5362175, -2.4172685 52.5363285, -2.4171961 52.5364427, -2.4171129 52.5365389, -2.4169547 52.5366548, -2.4168528 52.5367478, -2.4167696 52.536831, -2.4166532 52.5369275, -2.4165738 52.5370251, -2.4165202 52.5371654, -2.4164612 52.537309, -2.4164021 52.5374232, -2.4163287 52.5375425, -2.4162332 52.5377087, -2.4161634 52.5378784, -2.4161417 52.5380105, -2.4161272 52.5380703)",,Friar's Street,20 mph,,1,,
"[145736270, 1212119886]",unclassified,,True,False,127.90799999999997,"LINESTRING (-2.4175695 52.5357022, -2.4174995 52.5356712, -2.4174456 52.5355918, -2.4174371 52.5355792, -2.4174133 52.5354768, -2.4173543 52.5353871, -2.4173114 52.5353023, -2.4173034 52.5352207, -2.4173114 52.5351114, -2.4173248 52.5350102, -2.4173291 52.5349713, -2.4172755 52.5349273, -2.4171843 52.5348865, -2.4171346 52.5348517, -2.4171076 52.5348191, -2.4170877 52.5347608, -2.4170593 52.5346937, -2.4170536 52.5346512)",,Cart Way,,,,,
96873118,secondary,,True,False,8.263,"LINESTRING (-2.4194165 52.5347955, -2.4194707 52.5347289)",B4373,High Street,30 mph,5,,,
"[1212119312, 145736258, 1212119310, 1212119887]",unclassified,,True,False,167.73100000000002,"LINESTRING (-2.4194165 52.5347955, -2.419246 52.5348212, -2.4189653 52.5348636, -2.4188124 52.5348979, -2.4187215 52.5349393, -2.4186364 52.5350029, -2.4185616 52.5350887, -2.4185173 52.535154, -2.4184449 52.5352373, -2.4184028 52.5352783, -2.4183162 52.5353254, -2.4181311 52.5354053, -2.4179793 52.5354589, -2.4178452 52.5355209, -2.4177178 52.5356122, -2.4176308 52.535665, -2.4176055 52.5356803, -2.4175695 52.5357022)",,Cart Way,,,,,
39461450,unclassified,,False,True,41.581,"LINESTRING (-2.4193842 52.534367, -2.4193552 52.5344221, -2.4193536 52.5344602, -2.4194707 52.5347289)",,Postern Gate,30 mph,,,,
60575977,residential,,False,False,201.53799999999998,"LINESTRING (-2.4193842 52.534367, -2.4190809 52.5343105, -2.4189529 52.5342908, -2.4188818 52.534244, -2.4188188 52.5341814, -2.4187854 52.5341034, -2.4187271 52.5328872, -2.4187177 52.5327826)",,East Castle Street,,,,,
222285013,unclassified,,False,False,152.86199999999997,"LINESTRING (-2.4193842 52.534367, -2.4194862 52.5341732, -2.4196727 52.5337677, -2.4197337 52.5335486, -2.4197818 52.5333222, -2.4197862 52.5332443, -2.419789 52.5330226)",,West Castle Street,30 mph,,,,
68885388,residential,,False,False,401.62,"LINESTRING (-2.4170536 52.5346512, -2.4167606 52.5348308, -2.4166205 52.5355948, -2.4164585 52.5361107, -2.4163294 52.5365217, -2.4154043 52.5378938, -2.4152536 52.5380291)",,River Side,,,,,
111269058,unclassified,,False,False,55.256,"LINESTRING (-2.4170536 52.5346512, -2.4171207 52.534385, -2.4171394 52.5342268, -2.4170612 52.5341768)",,Cart Way,,,,,
68885014,residential,,False,False,121.61500000000001,"LINESTRING (-2.4246564 52.532397, -2.4244981 52.5332715, -2.4244338 52.533371, -2.4244097 52.533477)",,Hilly Bank,,,,,
68885014,residential,,False,True,121.61500000000001,"LINESTRING (-2.4244097 52.533477, -2.4244338 52.533371, -2.4244981 52.5332715, -2.4246564 52.532397)",,Hilly Bank,,,,,
"[37742961, 996663892, 996663893]",residential,,False,False,75.90400000000001,"LINESTRING (-2.4244097 52.533477, -2.424497 52.5334599, -2.4247393 52.5334291, -2.4249723 52.533408, -2.4250294 52.533396, -2.4251498 52.5333472, -2.4252052 52.5333131, -2.4252889 52.5332568, -2.4253592 52.5331841)",,Oldbury Wells,,,1,,
996663892,residential,,False,True,50.358000000000004,"LINESTRING (-2.4244097 52.533477, -2.4239254 52.5335337, -2.4236984 52.5335993)",,Oldbury Wells,,,,,
68885085,residential,,False,False,227.408,"LINESTRING (-2.4171566 52.5313638, -2.4171766 52.5313, -2.4173614 52.5307112, -2.4173573 52.5305927, -2.4174098 52.5305256, -2.4174992 52.5304861, -2.4175986 52.530477, -2.4178141 52.5305109, -2.4180344 52.5304888, -2.4182846 52.530411, -2.4186977 52.5303548, -2.4188143 52.5303275, -2.4189446 52.5302752, -2.419064 52.5302674, -2.4192314 52.5303226)",,King's Loade,,,,,
68885104,residential,,False,False,79.527,"LINESTRING (-2.4235192 52.531418, -2.4234118 52.5316089, -2.422921 52.5320266)",,The Hawthorns,,,,,
68885113,residential,,False,True,35.669,"LINESTRING (-2.422921 52.5320266, -2.4225536 52.5317965)",,The Hawthorns,,,,,
68885104,residential,,False,False,65.21600000000001,"LINESTRING (-2.422921 52.5320266, -2.4227038 52.5322925, -2.4227485 52.5325808)",,The Hawthorns,,,,,
68885104,residential,,False,True,79.527,"LINESTRING (-2.422921 52.5320266, -2.4234118 52.5316089, -2.4235192 52.531418)",,The Hawthorns,,,,,
68885113,residential,,False,False,35.669,"LINESTRING (-2.4225536 52.5317965, -2.422921 52.5320266)",,The Hawthorns,,,,,
68885127,residential,,False,False,44.959,"LINESTRING (-2.4234119 52.5326058, -2.4231643 52.5325965, -2.4227485 52.5325808)",,The Hawthorns,,,,,
68885104,residential,,False,False,107.243,"LINESTRING (-2.4227485 52.5325808, -2.4228973 52.533541)",,The Hawthorns,,,,,
68885104,residential,,False,True,65.21600000000001,"LINESTRING (-2.4227485 52.5325808, -2.4227038 52.5322925, -2.422921 52.5320266)",,The Hawthorns,,,,,
68885127,residential,,False,True,44.959,"LINESTRING (-2.4227485 52.5325808, -2.4231643 52.5325965, -2.4234119 52.5326058)",,The Hawthorns,,,,,
68887534,residential,,False,False,182.643,"LINESTRING (-2.4218321 52.5318023, -2.4218659 52.5322611, -2.4218725 52.5325528, -2.4218645 52.5328566, -2.4218401 52.5330299, -2.4217859 52.5332135, -2.4214592 52.5333237)",,Station Lane,,,,,
916500975,unclassified,,True,False,15.411999999999999,"LINESTRING (-2.4218321 52.5318023, -2.4218254 52.5317486, -2.4218795 52.5316705)",,,,,,,
78232554,residential,,False,True,40.284,"LINESTRING (-2.4161272 52.5380703, -2.4161693 52.5381106, -2.4162989 52.5384151)",,,,,1,,
996876355,residential,,False,False,72.674,"LINESTRING (-2.4161272 52.5380703, -2.4159757 52.5381606, -2.4158416 52.5382177, -2.4157343 52.5382258, -2.4157048 52.5382208, -2.4156082 52.5382046, -2.4155187 52.538175, -2.4154008 52.5381056, -2.415279 52.5380451, -2.4152536 52.5380291)",,Friar's Street,20 mph,,2,,
96873126,residential,,False,False,49.897,"LINESTRING (-2.4152536 52.5380291, -2.4148114 52.5383883)",,Southwell Riverside,,,,,
68885388,residential,,False,True,401.62,"LINESTRING (-2.4152536 52.5380291, -2.4154043 52.5378938, -2.4163294 52.5365217, -2.4164585 52.5361107, -2.4166205 52.5355948, -2.4167606 52.5348308, -2.4170536 52.5346512)",,River Side,,,,,
996876355,residential,,False,True,72.67399999999999,"LINESTRING (-2.4152536 52.5380291, -2.415279 52.5380451, -2.4154008 52.5381056, -2.4155187 52.538175, -2.4156082 52.5382046, -2.4157048 52.5382208, -2.4157343 52.5382258, -2.4158416 52.5382177, -2.4159757 52.5381606, -2.4161272 52.5380703)",,Friar's Street,20 mph,,2,,
78232554,residential,,False,False,40.284,"LINESTRING (-2.4162989 52.5384151, -2.4161693 52.5381106, -2.4161272 52.5380703)",,,,,1,,
78255895,residential,,False,False,74.738,"LINESTRING (-2.4192934 52.5368199, -2.4202947 52.5365356)",,Church Street,30 mph,3,,,
78255903,residential,,True,False,4.102,"LINESTRING (-2.4192934 52.5368199, -2.4192858 52.5368336, -2.4192996 52.5368544)",,St. Leonards Close,30 mph,4,,,
78255899,residential,,False,False,160.24599999999998,"LINESTRING (-2.4184411 52.5374127, -2.4184685 52.5374748, -2.4188504 52.5374588, -2.4191801 52.5374258, -2.4197195 52.5373366, -2.4206268 52.5370992)",,Moat Street,30 mph,,,,
78255903,residential,,True,False,146.51500000000001,"LINESTRING (-2.4184411 52.5374127, -2.4183697 52.5374082, -2.4182071 52.5373903, -2.4182142 52.5373267, -2.4182323 52.5372507, -2.4182841 52.5371395, -2.4183419 52.5369633, -2.4184722 52.5368432, -2.4186204 52.5367158, -2.418695 52.5366972, -2.4188029 52.5367026, -2.4188948 52.5367103, -2.4190572 52.5367478, -2.4192934 52.5368199)",,St. Leonards Close,30 mph,4,,,
642718339,secondary,,False,True,32.395,"LINESTRING (-2.4206268 52.5370992, -2.4208063 52.5373693)",B4373,North Gate,30 mph,6,,,
78255899,residential,,False,True,160.246,"LINESTRING (-2.4206268 52.5370992, -2.4197195 52.5373366, -2.4191801 52.5374258, -2.4188504 52.5374588, -2.4184685 52.5374748, -2.4184411 52.5374127)",,Moat Street,30 mph,,,,
"[922775306, 922775307, 96873091]",secondary,,False,False,66.645,"LINESTRING (-2.4206268 52.5370992, -2.4205771 52.5370307, -2.4205612 52.5370085, -2.4205455 52.5369865, -2.4205039 52.5369286, -2.4202947 52.5365356)",B4373,High Street,30 mph,"['3', '5']",2,,building_passage
96873126,residential,,False,True,74.906,"LINESTRING (-2.4140472 52.5388759, -2.4148114 52.5383883)",,Southwell Riverside,,,,,
96873126,residential,,False,False,74.906,"LINESTRING (-2.4148114 52.5383883, -2.4140472 52.5388759)",,Southwell Riverside,,,,,
96873126,residential,,False,True,49.897,"LINESTRING (-2.4148114 52.5383883, -2.4152536 52.5380291)",,Southwell Riverside,,,,,
