osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access
808725874,Wolsey Road,residential,False,True,126.297,"LINESTRING (-0.3689815 51.3703674, -0.3689355 51.3702701, -0.3688582 51.3701064, -0.3684165 51.3692879)",,,,
180362112,Church Street,primary,True,False,21.524,"LINESTRING (-0.3663915 51.3704267, -0.3664267 51.3705144, -0.3664407 51.3705656, -0.3664425 51.370594, -0.3664366 51.3706165)",1,A244,30 mph,
180362115,Esher Green,primary,True,False,24.977999999999998,"LINESTRING (-0.3663915 51.3704267, -0.3663753 51.3704676, -0.3663427 51.3705209, -0.3663123 51.3705552, -0.3662738 51.3705918, -0.366231 51.3706248)",1,A3009,30 mph,
"[180362113, 914406378]",,primary,True,False,28.482,"LINESTRING (-0.3663915 51.3704267, -0.3664406 51.3704659, -0.3664984 51.3705082, -0.3665386 51.3705292, -0.36659 51.3705517, -0.3666406 51.3705646, -0.3667079 51.37058)","['1', '2']",A244,30 mph,
152680353,Lammas Lane,primary,True,False,19.346,"LINESTRING (-0.3667079 51.37058, -0.3666266 51.370598, -0.3665762 51.3706049, -0.3664366 51.3706165)",1,A244,30 mph,
"[162584458, 914406382]",Esher Place Avenue,residential,False,True,233.71099999999998,"LINESTRING (-0.3667079 51.37058, -0.3667146 51.3706097, -0.366723 51.3706295, -0.3667405 51.3706706, -0.3667689 51.3707102, -0.3668266 51.3707621, -0.3675929 51.371367, -0.367847 51.3716296, -0.3681468 51.3720084, -0.3682294 51.3721234, -0.3682794 51.3721685, -0.3683586 51.3722192, -0.3685848 51.3722699)",,,30 mph,destination
"[180362114, 914489812]",Lammas Lane,primary,False,False,73.603,"LINESTRING (-0.3667079 51.37058, -0.3668368 51.3705688, -0.3670098 51.3705528, -0.3670542 51.3705483, -0.3671012 51.3705443, -0.3674501 51.3705143, -0.3677585 51.3704909)",2,A244,30 mph,
162702197,Esher Green,residential,True,False,43.334,"LINESTRING (-0.366231 51.3706248, -0.3662369 51.3706582, -0.3662255 51.3706857, -0.3660139 51.3709856)",1,,30 mph,
190515035,Esher Green,primary,True,False,77.402,"LINESTRING (-0.366231 51.3706248, -0.3660954 51.3706342, -0.3658719 51.3706472, -0.3657151 51.3706486, -0.365541 51.3706422, -0.3653973 51.3706246, -0.3652458 51.3705989, -0.3651322 51.3705758)",2,A3009,30 mph,
"[152691912, 914446413, 152680358]","['High Street', 'Portsmouth Road']",primary,False,True,164.92299999999997,"LINESTRING (-0.3680301 51.3675652, -0.3679847 51.3676179, -0.3677866 51.3677926, -0.3676945 51.367865, -0.3676227 51.3679251, -0.3675368 51.3679988, -0.3674064 51.3681084, -0.3672377 51.3682402, -0.3672138 51.3682579, -0.3671812 51.368282, -0.3671542 51.3682999, -0.3669073 51.3684636, -0.3668289 51.3685136, -0.3665365 51.3687144)",2,A307,30 mph,
161673885,Belvedere Close,residential,False,False,94.78399999999999,"LINESTRING (-0.3680301 51.3675652, -0.3677161 51.3674304, -0.3673521 51.3672483, -0.3669798 51.3670236)",,,,
"[808725874, 162704788]",Wolsey Road,residential,False,False,221.541,"LINESTRING (-0.3680301 51.3675652, -0.3684609 51.3683376, -0.3684373 51.3683601, -0.3680409 51.3684679, -0.3679993 51.3684899, -0.3679892 51.3685143, -0.3680006 51.3685421, -0.3684165 51.3692879)",,,,
"[493145434, 789351483, 493145436, 958446983]",High Street,primary,False,False,62.862,"LINESTRING (-0.3649665 51.3699011, -0.3649048 51.3699415, -0.3646902 51.3700789, -0.364547 51.3701633, -0.3644526 51.3702188, -0.3644302 51.370232, -0.364317 51.3702947)",4,A307,30 mph,
"[914440876, 152691935]",High Street,primary,True,False,78.991,"LINESTRING (-0.3649665 51.3699011, -0.365017 51.3698112, -0.3650471 51.3697502, -0.3650813 51.3696655, -0.3651185 51.3695542, -0.3651377 51.3694968, -0.3651511 51.3694629, -0.3651893 51.369379, -0.3652207 51.3693311, -0.365281 51.3692711, -0.3652896 51.3692642, -0.3653273 51.3692342)","['2', '3']",A307,30 mph,
"[190512357, 914440868, 914440877]",High Street,primary,False,True,72.731,"LINESTRING (-0.3649665 51.3699011, -0.3651735 51.3697652, -0.365364 51.3696395, -0.3655606 51.369496, -0.3656691 51.3694162)","['2', '3']",A307,30 mph,
"[152691923, 1011833845]",Claremont Lane,primary,True,False,71.636,"LINESTRING (-0.3650421 51.3683302, -0.3651516 51.3684311, -0.3652023 51.3684966, -0.3652984 51.3686645, -0.3654107 51.3689266)","['2', '3']",A244,30 mph,
161673899,Claremont Lane,primary,False,True,244.869,"LINESTRING (-0.3650421 51.3683302, -0.3650061 51.3682659, -0.3649175 51.368135, -0.3646483 51.3677365, -0.3643703 51.3673081, -0.3640082 51.3667633, -0.3639185 51.3665957, -0.3638658 51.3664781, -0.3638192 51.3662716)",2,A244,30 mph,
152691929,High Street,primary,False,False,25.291,"LINESTRING (-0.3665365 51.3687144, -0.3664412 51.3687896, -0.3663091 51.3688921)",3,A307,30 mph,
"[152691912, 914446413, 152680358]","['High Street', 'Portsmouth Road']",primary,False,False,164.92299999999997,"LINESTRING (-0.3665365 51.3687144, -0.3668289 51.3685136, -0.3669073 51.3684636, -0.3671542 51.3682999, -0.3671812 51.368282, -0.3672138 51.3682579, -0.3672377 51.3682402, -0.3674064 51.3681084, -0.3675368 51.3679988, -0.3676227 51.3679251, -0.3676945 51.367865, -0.3677866 51.3677926, -0.3679847 51.3676179, -0.3680301 51.3675652)",2,A307,30 mph,
"[493145434, 789351483, 493145436, 958446983]",High Street,primary,False,True,62.862,"LINESTRING (-0.364317 51.3702947, -0.3644302 51.370232, -0.3644526 51.3702188, -0.364547 51.3701633, -0.3646902 51.3700789, -0.3649048 51.3699415, -0.3649665 51.3699011)",4,A307,30 mph,
789351482,High Street,primary,False,False,19.349,"LINESTRING (-0.364317 51.3702947, -0.3642192 51.3703535, -0.3641153 51.3704148)",4,A307,30 mph,
493146655,High Street,primary,True,False,15.508,"LINESTRING (-0.3653273 51.3692342, -0.3654141 51.3691957, -0.3655059 51.3691505)",2,A307,30 mph,
"[914446402, 152691919]",Claremont Lane,primary,True,False,33.33,"LINESTRING (-0.3653273 51.3692342, -0.3653774 51.3691732, -0.3653838 51.3691528, -0.3653834 51.3691341, -0.3652694 51.3689561)",1,A244,30 mph,
557611151,High Street,primary,True,False,88.015,"LINESTRING (-0.3655059 51.3691505, -0.3655613 51.3691247, -0.3656887 51.3690625, -0.3658795 51.368966, -0.3661937 51.3688071, -0.3663079 51.3687504, -0.3663806 51.3687248, -0.3664441 51.3687152, -0.3665365 51.3687144)",1,A307,30 mph,
557611158,Claremont Lane,primary,True,False,31.645000000000003,"LINESTRING (-0.3655059 51.3691505, -0.3655503 51.3692218, -0.365603 51.3693127, -0.3656691 51.3694162)",3,A244,30 mph,
161672078,Fir Tree Close,residential,False,True,204.901,"LINESTRING (-0.3615544 51.3656155, -0.3615252 51.3653303, -0.3615479 51.3652736, -0.3615998 51.3652332, -0.3617132 51.3652231, -0.3621506 51.3652028, -0.3629574 51.3651624, -0.3635601 51.3651502, -0.3636187 51.3651512, -0.3638114 51.3651543, -0.3639115 51.3651559)",,,,
161672071,Broom Close,residential,False,False,82.91900000000003,"LINESTRING (-0.3654072 51.366942, -0.3654914 51.3669198, -0.3656016 51.3669218, -0.3656858 51.3669542, -0.3657215 51.3669987, -0.3657279 51.3670391, -0.3657247 51.3670877, -0.3656826 51.3671201, -0.3656275 51.3671383, -0.3655595 51.3671484, -0.3654914 51.3671423, -0.3654396 51.3671241, -0.3653877 51.3670917, -0.3653521 51.3670472, -0.3653553 51.3670027, -0.3653566 51.3669896, -0.3653586 51.3669683, -0.3654072 51.366942)",,,,
161672071,Broom Close,residential,False,True,82.919,"LINESTRING (-0.3654072 51.366942, -0.3653586 51.3669683, -0.3653566 51.3669896, -0.3653553 51.3670027, -0.3653521 51.3670472, -0.3653877 51.3670917, -0.3654396 51.3671241, -0.3654914 51.3671423, -0.3655595 51.3671484, -0.3656275 51.3671383, -0.3656826 51.3671201, -0.3657247 51.3670877, -0.3657279 51.3670391, -0.3657215 51.3669987, -0.3656858 51.3669542, -0.3656016 51.3669218, -0.3654914 51.3669198, -0.3654072 51.366942)",,,,
161672071,Broom Close,residential,False,True,145.957,"LINESTRING (-0.3654072 51.366942, -0.365203 51.3667519, -0.3649114 51.3664363, -0.3648822 51.3664168, -0.3648175 51.3663736, -0.364231 51.3662927, -0.3640042 51.3662725, -0.3638192 51.3662716)",,,,
787399308,Esher Park Avenue,residential,False,False,109.04900000000002,"LINESTRING (-0.3637399 51.3688239, -0.3640227 51.3688555, -0.3642665 51.3688921, -0.3643304 51.3689017, -0.3648279 51.3689817, -0.3649196 51.3689949, -0.3649773 51.3689992, -0.3650399 51.3689948, -0.3651568 51.3689797, -0.3652694 51.3689561)",,,30 mph,
787399308,Esher Park Avenue,residential,False,True,10.343,"LINESTRING (-0.3654107 51.3689266, -0.3652694 51.3689561)",,,30 mph,
1011833850,Claremont Lane,primary,True,False,25.759999999999998,"LINESTRING (-0.3654107 51.3689266, -0.3654507 51.369025, -0.3654644 51.3690543, -0.3655059 51.3691505)",2,A244,30 mph,
787399308,Esher Park Avenue,residential,False,False,10.343,"LINESTRING (-0.3652694 51.3689561, -0.3654107 51.3689266)",,,30 mph,
"[1011833848, 152691919]",Claremont Lane,primary,True,False,71.44999999999999,"LINESTRING (-0.3652694 51.3689561, -0.3650888 51.3685228, -0.3650666 51.3684438, -0.3650421 51.3683302)",1,A244,30 mph,
787399308,Esher Park Avenue,residential,False,True,109.04899999999999,"LINESTRING (-0.3652694 51.3689561, -0.3651568 51.3689797, -0.3650399 51.3689948, -0.3649773 51.3689992, -0.3649196 51.3689949, -0.3648279 51.3689817, -0.3643304 51.3689017, -0.3642665 51.3688921, -0.3640227 51.3688555, -0.3637399 51.3688239)",,,30 mph,
"[1011833844, 161672174]",,unclassified,False,False,82.366,"LINESTRING (-0.3622437 51.3704536, -0.3623552 51.3705674, -0.3626634 51.3708363, -0.362847 51.3709729, -0.3628924 51.3710067, -0.3629484 51.3710482)","['2', '3']",,,
789351475,,primary_link,False,True,6.985,"LINESTRING (-0.3630157 51.3710949, -0.3629484 51.3710482)",,,,
789351474,Portsmouth Road,primary,True,False,28.268,"LINESTRING (-0.3630157 51.3710949, -0.3628722 51.3711724, -0.3626932 51.3712495)",2,A307,30 mph,
161672080,Hillbrow Road,residential,False,True,267.18399999999997,"LINESTRING (-0.3613521 51.3720798, -0.3610581 51.371936, -0.3609765 51.3718952, -0.3609203 51.3718897, -0.3608193 51.3718799, -0.3606356 51.3718914, -0.359617 51.371936, -0.359566 51.37195, -0.3595415 51.3719614, -0.3595293 51.3719895, -0.3595232 51.3720494, -0.3595456 51.3723106, -0.3595497 51.3725756, -0.3595538 51.372647, -0.3596007 51.372689, -0.3597599 51.3727769, -0.360176 51.3729764)",,,,
"[1011833840, 789351473, 1011833842, 1011833841]",Portsmouth Road,primary,False,False,128.90400000000002,"LINESTRING (-0.3613521 51.3720798, -0.3610145 51.3723189, -0.3605363 51.3726832, -0.3604415 51.3727572, -0.3603512 51.3728321, -0.360176 51.3729764)","['2', '3']",A307,30 mph,
"[789351473, 1011833843]",Portsmouth Road,primary,False,True,131.244,"LINESTRING (-0.3613521 51.3720798, -0.3616186 51.3718992, -0.3618143 51.3717661, -0.3621371 51.3715584, -0.3622199 51.3715113, -0.3626932 51.3712495)","['2', '3']",A307,30 mph,
161673885,Belvedere Close,residential,False,True,94.784,"LINESTRING (-0.3669798 51.3670236, -0.3673521 51.3672483, -0.3677161 51.3674304, -0.3680301 51.3675652)",,,,
"[162584458, 914406382]",Esher Place Avenue,residential,False,False,233.711,"LINESTRING (-0.3685848 51.3722699, -0.3683586 51.3722192, -0.3682794 51.3721685, -0.3682294 51.3721234, -0.3681468 51.3720084, -0.367847 51.3716296, -0.3675929 51.371367, -0.3668266 51.3707621, -0.3667689 51.3707102, -0.3667405 51.3706706, -0.366723 51.3706295, -0.3667146 51.3706097, -0.3667079 51.37058)",,,30 mph,destination
162584458,Esher Place Avenue,residential,False,True,20.308,"LINESTRING (-0.3685848 51.3722699, -0.3687469 51.3722471, -0.3688647 51.3722185)",,,,destination
162584468,Wayneflete Tower Avenue,residential,False,True,20.361,"LINESTRING (-0.3685848 51.3722699, -0.3687099 51.3723401, -0.3688024 51.3723927)",,,,destination
162584460,D'Abernon Close,residential,False,False,77.771,"LINESTRING (-0.3709397 51.3709904, -0.3708914 51.3710942, -0.3707102 51.3716746)",,,,destination
162584458,Esher Place Avenue,residential,False,False,78.52,"LINESTRING (-0.3707102 51.3716746, -0.3697346 51.3715531, -0.3696649 51.3715481, -0.3696 51.3715562)",,,,destination
162584458,Esher Place Avenue,residential,False,True,48.324,"LINESTRING (-0.3707102 51.3716746, -0.3712954 51.371753, -0.3713903 51.3717673)",,,,destination
162584460,D'Abernon Close,residential,False,True,77.771,"LINESTRING (-0.3707102 51.3716746, -0.3708914 51.3710942, -0.3709397 51.3709904)",,,,destination
180362114,Lammas Lane,primary,False,False,36.994,"LINESTRING (-0.3714807 51.3698146, -0.3717019 51.3697097, -0.371901 51.3696101)",2,A244,30 mph,
180362114,Lammas Lane,primary,False,True,185.874,"LINESTRING (-0.3714807 51.3698146, -0.3713253 51.3698882, -0.3711171 51.3699643, -0.3708731 51.3700256, -0.370719 51.3700616, -0.3704699 51.3701247, -0.3701784 51.3702054, -0.3698619 51.3702623, -0.3695829 51.3703025, -0.3689815 51.3703674)",2,A244,30 mph,
162584469,Latton Close,residential,False,False,54.058,"LINESTRING (-0.3692875 51.3711109, -0.3696 51.3715562)",,,,destination
162584458,Esher Place Avenue,residential,False,False,48.324,"LINESTRING (-0.3713903 51.3717673, -0.3712954 51.371753, -0.3707102 51.3716746)",,,,destination
162584458,Esher Place Avenue,residential,False,False,20.308,"LINESTRING (-0.3688647 51.3722185, -0.3687469 51.3722471, -0.3685848 51.3722699)",,,,destination
162584458,Esher Place Avenue,residential,False,True,90.433,"LINESTRING (-0.3688647 51.3722185, -0.3689942 51.3720565, -0.3691686 51.371864, -0.3693182 51.3717446, -0.3694846 51.3716128, -0.3695469 51.3715802, -0.3696 51.3715562)",,,,destination
162584467,Wayneflete Tower Avenue,residential,False,False,19.861,"LINESTRING (-0.3688647 51.3722185, -0.3688382 51.3723078, -0.3688024 51.3723927)",,,,destination
162584469,Latton Close,residential,False,True,54.058,"LINESTRING (-0.3696 51.3715562, -0.3692875 51.3711109)",,,,destination
162584458,Esher Place Avenue,residential,False,False,90.433,"LINESTRING (-0.3696 51.3715562, -0.3695469 51.3715802, -0.3694846 51.3716128, -0.3693182 51.3717446, -0.3691686 51.371864, -0.3689942 51.3720565, -0.3688647 51.3722185)",,,,destination
162584458,Esher Place Avenue,residential,False,True,78.52,"LINESTRING (-0.3696 51.3715562, -0.3696649 51.3715481, -0.3697346 51.3715531, -0.3707102 51.3716746)",,,,destination
162584467,Wayneflete Tower Avenue,residential,False,True,19.861,"LINESTRING (-0.3688024 51.3723927, -0.3688382 51.3723078, -0.3688647 51.3722185)",,,,destination
162584468,Wayneflete Tower Avenue,residential,False,False,20.361,"LINESTRING (-0.3688024 51.3723927, -0.3687099 51.3723401, -0.3685848 51.3722699)",,,,destination
493145725,Esher Green,residential,False,False,8.385,"LINESTRING (-0.3661095 51.3710317, -0.3660139 51.3709856)",1,,30 mph,
162702206,Tellisford,residential,False,True,98.847,"LINESTRING (-0.3661095 51.3710317, -0.3660733 51.3710654, -0.3660294 51.3710967, -0.3654987 51.3713633, -0.3654417 51.3714109, -0.365408 51.3714612, -0.3653698 51.3715141, -0.3653127 51.3715598, -0.3651196 51.3716517)",,,,
493145725,Esher Green,residential,False,True,36.93299999999999,"LINESTRING (-0.3661095 51.3710317, -0.3663197 51.371133, -0.3664072 51.371173, -0.3664927 51.3711974, -0.3665557 51.3712046)",1,,30 mph,
162702206,Tellisford,residential,False,False,98.84700000000001,"LINESTRING (-0.3651196 51.3716517, -0.3653127 51.3715598, -0.3653698 51.3715141, -0.365408 51.3714612, -0.3654417 51.3714109, -0.3654987 51.3713633, -0.3660294 51.3710967, -0.3660733 51.3710654, -0.3661095 51.3710317)",,,,
162702205,Esher Green,residential,False,False,66.229,"LINESTRING (-0.3665557 51.3712046, -0.3665155 51.3711146, -0.3664739 51.3709814, -0.3664286 51.370702, -0.3664366 51.3706165)",2,,30 mph,
493145725,Esher Green,residential,False,False,36.933,"LINESTRING (-0.3665557 51.3712046, -0.3664927 51.3711974, -0.3664072 51.371173, -0.3663197 51.371133, -0.3661095 51.3710317)",1,,30 mph,
493145725,Esher Green,residential,False,True,8.385,"LINESTRING (-0.3660139 51.3709856, -0.3661095 51.3710317)",1,,30 mph,
320641218,Esher Green,residential,True,False,76.339,"LINESTRING (-0.3660139 51.3709856, -0.3652512 51.3706401, -0.3651322 51.3705758)",1,,30 mph,
162704786,Hunting Close,residential,False,False,155.731,"LINESTRING (-0.3707998 51.3684715, -0.370993 51.3684715, -0.3715938 51.3693624, -0.371901 51.3696101)",,,,
162704790,Heather Place,residential,False,False,60.211999999999996,"LINESTRING (-0.3673049 51.3688065, -0.3671517 51.3688732, -0.367028 51.3689264, -0.3668949 51.368985, -0.3665911 51.3691141)",,,,
152691929,High Street,primary,False,True,25.291,"LINESTRING (-0.3663091 51.3688921, -0.3664412 51.3687896, -0.3665365 51.3687144)",3,A307,30 mph,
717044216,High Street,primary,False,False,73.283,"LINESTRING (-0.3663091 51.3688921, -0.3661127 51.3690503, -0.3657762 51.3693296, -0.3657497 51.369351, -0.3656691 51.3694162)",3,A307,30 mph,
162704787,Wolsey Grove,residential,False,True,64.384,"LINESTRING (-0.3684165 51.3692879, -0.3675195 51.3694351)",,,,
808725874,Wolsey Road,residential,False,False,126.29700000000001,"LINESTRING (-0.3684165 51.3692879, -0.3688582 51.3701064, -0.3689355 51.3702701, -0.3689815 51.3703674)",,,,
"[808725874, 162704788]",Wolsey Road,residential,False,True,221.54100000000003,"LINESTRING (-0.3684165 51.3692879, -0.3680006 51.3685421, -0.3679892 51.3685143, -0.3679993 51.3684899, -0.3680409 51.3684679, -0.3684373 51.3683601, -0.3684609 51.3683376, -0.3680301 51.3675652)",,,,
162704787,Wolsey Grove,residential,False,False,64.384,"LINESTRING (-0.3675195 51.3694351, -0.3684165 51.3692879)",,,,
162704777,Park Road,residential,True,False,174.622,"LINESTRING (-0.3677585 51.3704909, -0.3677214 51.3704077, -0.3675523 51.3700648, -0.3674781 51.3699678, -0.366921 51.3694138, -0.3665911 51.3691141)",,,,
180362114,Lammas Lane,primary,False,False,86.018,"LINESTRING (-0.3677585 51.3704909, -0.3678402 51.3704847, -0.3679769 51.3704743, -0.3683158 51.3704358, -0.3687665 51.3703906, -0.3689815 51.3703674)",2,A244,30 mph,
"[180362114, 914489812]",Lammas Lane,primary,False,True,73.603,"LINESTRING (-0.3677585 51.3704909, -0.3674501 51.3705143, -0.3671012 51.3705443, -0.3670542 51.3705483, -0.3670098 51.3705528, -0.3668368 51.3705688, -0.3667079 51.37058)",2,A244,30 mph,
162704777,Park Road,residential,True,False,31.64,"LINESTRING (-0.3665911 51.3691141, -0.3664279 51.3689683, -0.3664091 51.3689514, -0.3663091 51.3688921)",,,,
162704790,Heather Place,residential,False,True,60.211999999999996,"LINESTRING (-0.3665911 51.3691141, -0.3668949 51.368985, -0.367028 51.3689264, -0.3671517 51.3688732, -0.3673049 51.3688065)",,,,
162704786,Hunting Close,residential,False,True,155.73100000000002,"LINESTRING (-0.371901 51.3696101, -0.3715938 51.3693624, -0.370993 51.3684715, -0.3707998 51.3684715)",,,,
180362114,Lammas Lane,primary,False,True,36.994,"LINESTRING (-0.371901 51.3696101, -0.3717019 51.3697097, -0.3714807 51.3698146)",2,A244,30 mph,
162702205,Esher Green,residential,False,True,66.229,"LINESTRING (-0.3664366 51.3706165, -0.3664286 51.370702, -0.3664739 51.3709814, -0.3665155 51.3711146, -0.3665557 51.3712046)",2,,30 mph,
493145433,Esher Green,primary,True,False,14.306999999999999,"LINESTRING (-0.3664366 51.3706165, -0.3663438 51.3706219, -0.366231 51.3706248)",1,A3009,30 mph,
152680360,Esher Green,primary,True,False,44.135000000000005,"LINESTRING (-0.3651322 51.3705758, -0.364996 51.3705491, -0.3648819 51.3705243, -0.3645325 51.3704442)",4,A3009,30 mph,
"[914504031, 126937863]",High Street,primary,True,False,61.625,"LINESTRING (-0.3636233 51.3706943, -0.3635312 51.3707801, -0.3634897 51.370816, -0.363379 51.3708812, -0.3632845 51.370938, -0.3632075 51.3709841, -0.3630792 51.371058, -0.3630157 51.3710949)","['2', '3']",A307,30 mph,
789351472,High Street,primary,False,False,46.177,"LINESTRING (-0.3636233 51.3706943, -0.3638903 51.3705426, -0.3640965 51.3704255, -0.3641153 51.3704148)",3,A307,30 mph,
789351475,,primary_link,False,False,6.985,"LINESTRING (-0.3629484 51.3710482, -0.3630157 51.3710949)",,,,
"[789351476, 914504030]",High Street,primary,True,False,61.396,"LINESTRING (-0.3629484 51.3710482, -0.3630913 51.3709603, -0.3632896 51.3708447, -0.3634697 51.3707529, -0.3636233 51.3706943)",2,A307,30 mph,
"[1011833844, 161672174]",,unclassified,False,True,82.366,"LINESTRING (-0.3629484 51.3710482, -0.3628924 51.3710067, -0.362847 51.3709729, -0.3626634 51.3708363, -0.3623552 51.3705674, -0.3622437 51.3704536)","['2', '3']",,,
789351481,Esher Green,primary,True,False,29.15,"LINESTRING (-0.3645325 51.3704442, -0.364341 51.3704327, -0.3642916 51.3704279, -0.3641153 51.3704148)",2,A3009,30 mph,
"[789351485, 789351486]",Esher Green,primary,True,False,24.007000000000005,"LINESTRING (-0.3645325 51.3704442, -0.3644011 51.3703874, -0.364388 51.3703813, -0.3643526 51.3703653, -0.3643238 51.3703458, -0.3643144 51.3703286, -0.364317 51.3702947)",2,A3009,30 mph,
789351472,High Street,primary,False,True,46.177,"LINESTRING (-0.3641153 51.3704148, -0.3640965 51.3704255, -0.3638903 51.3705426, -0.3636233 51.3706943)",3,A307,30 mph,
789351482,High Street,primary,False,True,19.349,"LINESTRING (-0.3641153 51.3704148, -0.3642192 51.3703535, -0.364317 51.3702947)",4,A307,30 mph,
