osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,ref,junction,lanes,access
26987235,True,Ridgeway Street,primary,30 mph,False,59.16,"LINESTRING (-4.4804878 54.1484571, -4.4804987 54.1485608, -4.4805416 54.1489882)",,A44,,,
25989740,False,Bucks Road,primary,30 mph,False,47.666,"LINESTRING (-4.4844466 54.1533508, -4.4842941 54.1531419, -4.4841586 54.1529567)",,A42,,,
25989740,False,Bucks Road,primary,30 mph,True,90.588,"LINESTRING (-4.4844466 54.1533508, -4.4845771 54.1535535, -4.4846107 54.153626, -4.4846231 54.1536775, -4.4846705 54.1541476)",,A42,,,
38499560,False,Bucks Road,primary,30 mph,False,5.763,"LINESTRING (-4.4815644 54.1506288, -4.4814906 54.1506002)",,A42,,,
38499560,False,Bucks Road,primary,30 mph,True,59.789,"LINESTRING (-4.4815644 54.1506288, -4.4823246 54.1509303)",,A42,,,
25987460,True,Hill Street,secondary,30 mph,False,136.32300000000004,"LINESTRING (-4.4815644 54.1506288, -4.4816095 54.1505959, -4.4818641 54.1504422, -4.4818862 54.1504282, -4.482093 54.1502944, -4.4828701 54.1497934, -4.4829307 54.1497543, -4.4829772 54.1497244)",,B68,,,
25986473,True,Mount Havelock,unclassified,30 mph,False,38.936,"LINESTRING (-4.4813372 54.1524476, -4.4813696 54.1525644, -4.4814239 54.152649, -4.4815343 54.1527748)",,,,,
25987352,True,Mount Havelock,unclassified,30 mph,False,27.341,"LINESTRING (-4.4813372 54.1524476, -4.4812982 54.1525967, -4.4812306 54.1526831)",,,,,
25987246,False,Loch Promenade,primary,20 mph,True,126.033,"LINESTRING (-4.4783163 54.1537705, -4.4783222 54.15373, -4.4783303 54.1536471, -4.4783289 54.1534912, -4.4783203 54.1532154, -4.4782621 54.1526384)",,,,2,
25986593,True,Bank Hill,primary,30 mph,False,77.02300000000001,"LINESTRING (-4.4847423 54.1481206, -4.4847355 54.1480297, -4.4847171 54.14779, -4.4846906 54.1476388, -4.4846683 54.1475109, -4.4846685 54.1474902, -4.4846691 54.1474297)",,A33,,2,
25987174,False,Lord Street,primary,30 mph,False,107.08999999999999,"LINESTRING (-4.4847423 54.1481206, -4.484573 54.1480872, -4.4845148 54.1480794, -4.4844206 54.1480672, -4.4843162 54.148055, -4.4841893 54.1480482, -4.4840603 54.1480509, -4.4837486 54.1480722, -4.4833975 54.1481071, -4.483125 54.1481349)",,A1,,,
25987639,False,Westmoreland Road,secondary,20 mph,True,64.544,"LINESTRING (-4.4852688 54.1504878, -4.4849617 54.1503902, -4.4846852 54.1503066, -4.4846231 54.1502886, -4.4843907 54.1502187)",,B74,,,
25987987,False,Bucks Road,primary,30 mph,False,10.567,"LINESTRING (-4.4832618 54.1517456, -4.4831935 54.1516594)",,A42,,,
25987987,False,Bucks Road,primary,30 mph,True,56.713,"LINESTRING (-4.4832618 54.1517456, -4.4836154 54.1522117)",,A42,,,
25988973,True,Princes Street,unclassified,30 mph,False,193.877,"LINESTRING (-4.4832618 54.1517456, -4.4833374 54.1517265, -4.4834677 54.1516943, -4.483641 54.1516379, -4.483853 54.1514945, -4.4849879 54.150727, -4.4851134 54.1506421, -4.4852688 54.1504878)",,,,,
25988859,False,Market Hill,unclassified,,False,32.296,"LINESTRING (-4.4788269 54.1484983, -4.4788226 54.1484221, -4.4788113 54.148208)",,,,,
"[452791563, 1093022861, 267303631]",False,Lord Street,primary,30 mph,False,94.118,"LINESTRING (-4.4788269 54.1484983, -4.4787804 54.1484968, -4.4787178 54.1484942, -4.4786665 54.1484924, -4.4784342 54.1484879, -4.4783321 54.1484844, -4.4782479 54.1484799, -4.4782147 54.1484786, -4.4777923 54.1484532, -4.4775217 54.1484337, -4.4773881 54.1484238)",,A1,,3,
267303631,False,Lord Street,primary,30 mph,True,82.988,"LINESTRING (-4.4788269 54.1484983, -4.4792071 54.1485055, -4.4792284 54.1485061, -4.4797752 54.1485042, -4.4800998 54.1484883)",,A1,,3,
25987479,False,South Quay,primary,30 mph,False,223.949,"LINESTRING (-4.4842612 54.1463327, -4.4840808 54.1463649, -4.4838502 54.1464017, -4.48313 54.146527, -4.482629 54.1466261, -4.4818663 54.1467928, -4.4812447 54.1469181, -4.481071 54.1469607, -4.4810052 54.1469765)",,A41,,,
"[25989441, 186152365, 186152366, 28616189]",False,"['Douglas Bridge', 'Bridge Road']",primary,30 mph,True,122.41,"LINESTRING (-4.4842612 54.1463327, -4.4842969 54.1464034, -4.484423 54.1466648, -4.4844505 54.1467486, -4.4845222 54.1469686, -4.4845241 54.147101, -4.4845328 54.1472658, -4.4845348 54.1473037, -4.4845531 54.1473704, -4.4845905 54.1474079)",yes,A33,,2,
28640397,False,Upper Church Street,secondary,30 mph,False,72.284,"LINESTRING (-4.4829772 54.1497244, -4.4828187 54.1496587, -4.4826591 54.1495906, -4.4824437 54.1494989, -4.4821658 54.1493804, -4.4820587 54.1493712)",,,,,
28640397,False,Upper Church Street,secondary,30 mph,True,46.028,"LINESTRING (-4.4829772 54.1497244, -4.4834586 54.1498987, -4.4835824 54.149938)",,,,,
25987174,False,Lord Street,primary,30 mph,False,64.555,"LINESTRING (-4.483125 54.1481349, -4.4829762 54.1481513, -4.4829128 54.14816, -4.482501 54.1482167, -4.4821543 54.1482512)",,A1,,,
25987174,False,Lord Street,primary,30 mph,True,107.09,"LINESTRING (-4.483125 54.1481349, -4.4833975 54.1481071, -4.4837486 54.1480722, -4.4840603 54.1480509, -4.4841893 54.1480482, -4.4843162 54.148055, -4.4844206 54.1480672, -4.4845148 54.1480794, -4.484573 54.1480872, -4.4847423 54.1481206)",,A1,,,
25989514,False,Saint Barnabas Hill,unclassified,30 mph,False,26.47,"LINESTRING (-4.4820386 54.1532228, -4.4816332 54.1532054)",,,,,
25988779,True,Harris Terrace,residential,30 mph,False,143.64499999999998,"LINESTRING (-4.4820386 54.1532228, -4.4829064 54.1532538, -4.4836443 54.1532311, -4.4836776 54.1531872, -4.4836877 54.1529901, -4.4836504 54.1529406, -4.483615 54.1528944)",,,,,
25987639,False,Westmoreland Road,secondary,20 mph,False,64.544,"LINESTRING (-4.4843907 54.1502187, -4.4846231 54.1502886, -4.4846852 54.1503066, -4.4849617 54.1503902, -4.4852688 54.1504878)",,B74,,,
25989660,False,Upper Church Street,secondary,30 mph,False,61.328,"LINESTRING (-4.4843907 54.1502187, -4.4842343 54.1501511, -4.4841651 54.1501212, -4.4835824 54.149938)",,,,,
528717344,False,Circular Road,primary,30 mph,False,151.24699999999999,"LINESTRING (-4.4843907 54.1502187, -4.4842771 54.1502786, -4.4842172 54.1503119, -4.484005 54.1504448, -4.4837926 54.1505879, -4.4836993 54.1506562, -4.4835804 54.150745, -4.4830754 54.1511637, -4.4830366 54.1511915, -4.4829177 54.1512659)",,A45,,,
25987174,False,Lord Street,primary,30 mph,False,111.128,"LINESTRING (-4.4821543 54.1482512, -4.4814465 54.1483091, -4.481255 54.1483344, -4.4809188 54.1483885, -4.4807876 54.1484092, -4.4807015 54.1484213, -4.4806375 54.1484328, -4.480567 54.1484434, -4.4804878 54.1484571)",,A1,,,
25987174,False,Lord Street,primary,30 mph,True,64.555,"LINESTRING (-4.4821543 54.1482512, -4.482501 54.1482167, -4.4829128 54.14816, -4.4829762 54.1481513, -4.483125 54.1481349)",,A1,,,
25987939,False,Barrack Street,secondary,30 mph,False,67.09100000000001,"LINESTRING (-4.4821543 54.1482512, -4.482156 54.1482953, -4.4821152 54.1483729, -4.482072 54.1484319, -4.4820615 54.148442, -4.4818558 54.1486387, -4.4816132 54.1487345)",,B77,,,
25987788,False,Christian Road,unclassified,30 mph,False,103.664,"LINESTRING (-4.4820233 54.1528786, -4.483615 54.1528944)",,,,,
25987788,False,Christian Road,unclassified,30 mph,True,35.066,"LINESTRING (-4.4820233 54.1528786, -4.4818298 54.1528729, -4.4817222 54.1528556, -4.4816424 54.1528232, -4.4815343 54.1527748)",,,,,
25989269,True,Kingswood Grove,unclassified,30 mph,False,38.286,"LINESTRING (-4.4820233 54.1528786, -4.4820367 54.1531794, -4.4820386 54.1532228)",,,,,
82699498,False,Prospect Hill,primary,30 mph,True,52.845,"LINESTRING (-4.4806678 54.1493529, -4.4806891 54.1493698, -4.4807447 54.1494311, -4.4807687 54.1494926, -4.4807543 54.1495787, -4.4807384 54.1496921, -4.4807328 54.1498135)",,A42,,,
720326171,True,Victoria Street,primary,30 mph,False,21.47,"LINESTRING (-4.4806678 54.1493529, -4.4805875 54.1493305, -4.4805274 54.1493053, -4.4804865 54.149291, -4.4803847 54.1492547)",,A42,,,
25986421,True,Peveril Street,unclassified,20 mph,False,34.818,"LINESTRING (-4.4855211 54.1520686, -4.4851785 54.1518282)",,,,,
"[60928931, 25986783]",False,"['Finch Hill Grove', 'Clarke Street']",residential,20 mph,False,94.432,"LINESTRING (-4.4855211 54.1520686, -4.4847659 54.1524226, -4.4846062 54.1524158, -4.484474 54.1523941, -4.4843923 54.1523785, -4.4843005 54.1523561)",,,,,
25989740,False,Bucks Road,primary,30 mph,False,19.527,"LINESTRING (-4.4841586 54.1529567, -4.4840373 54.1527961)",,A42,,,
25989740,False,Bucks Road,primary,30 mph,True,47.666,"LINESTRING (-4.4841586 54.1529567, -4.4842941 54.1531419, -4.4844466 54.1533508)",,A42,,,
"[60928931, 25986783]",False,"['Finch Hill Grove', 'Clarke Street']",residential,20 mph,True,94.43199999999999,"LINESTRING (-4.4843005 54.1523561, -4.4843923 54.1523785, -4.484474 54.1523941, -4.4846062 54.1524158, -4.4847659 54.1524226, -4.4855211 54.1520686)",,,,,
"[25987176, 25987939]",False,"['Church Street', 'Barrack Street']",secondary,30 mph,"[False, True]",110.061,"LINESTRING (-4.4820587 54.1493712, -4.481989 54.149364, -4.4819697 54.1493533, -4.4817373 54.1492231, -4.4814768 54.1491227, -4.481211 54.1488916, -4.4816132 54.1487345)",,"['B62', 'B77']",,,
28640397,False,Upper Church Street,secondary,30 mph,True,72.28399999999999,"LINESTRING (-4.4820587 54.1493712, -4.4821658 54.1493804, -4.4824437 54.1494989, -4.4826591 54.1495906, -4.4828187 54.1496587, -4.4829772 54.1497244)",,,,,
38335797,True,Athol Street,primary,30 mph,False,165.17,"LINESTRING (-4.4820587 54.1493712, -4.4833491 54.1488146, -4.4840943 54.1484852)",,A43,,,
25986942,True,Loch Promenade,primary,30 mph,False,54.43000000000001,"LINESTRING (-4.4748828 54.1488854, -4.4749553 54.1489143, -4.4750119 54.148936, -4.475609 54.1491271)",,,,1,
25987018,True,,primary,30 mph,False,17.35,"LINESTRING (-4.4748828 54.1488854, -4.4748901 54.1489044, -4.4748914 54.1489239, -4.4748868 54.1489432, -4.4748764 54.1489617, -4.4748605 54.1489789, -4.4748396 54.1489941, -4.4748145 54.1490069, -4.4747858 54.1490168)",,,roundabout,2,
25987892,True,Finch Road,secondary,30 mph,False,68.42999999999999,"LINESTRING (-4.4811559 54.1512959, -4.4811764 54.1510864, -4.4811982 54.1508531, -4.4812156 54.1506815)",,B64,,,
25989108,True,Stanley Mount,unclassified,30 mph,False,66.015,"LINESTRING (-4.4811559 54.1512959, -4.4813049 54.1512624, -4.4813806 54.1512742, -4.4814322 54.151318, -4.4813973 54.1517186)",,,,,
"[1103420664, 25989060, 1196395390]",False,South Quay,primary,30 mph,False,241.26899999999995,"LINESTRING (-4.4807371 54.1470249, -4.4805357 54.1470507, -4.4804797 54.1470612, -4.4803291 54.1470893, -4.4799321 54.1471618, -4.4796643 54.1472027, -4.4794377 54.1472308, -4.4791018 54.1472451, -4.478788 54.1472479, -4.4786549 54.1472476, -4.4784903 54.1472389, -4.4783386 54.1472174, -4.4782475 54.1472012, -4.4780761 54.14716, -4.4779639 54.1471287, -4.4778735 54.1470961, -4.4777637 54.1470468, -4.4776564 54.1469897, -4.477471 54.1469034, -4.4773884 54.1468716, -4.4773474 54.1468558, -4.4772797 54.1468394)",,A41,,,
529270138,True,South Quay,primary,30 mph,False,5.98,"LINESTRING (-4.4807371 54.1470249, -4.4807307 54.1470018, -4.4807416 54.1469721)",,,roundabout,,
25987987,False,Bucks Road,primary,30 mph,True,10.567,"LINESTRING (-4.4831935 54.1516594, -4.4832618 54.1517456)",,A42,,,
25987987,False,Bucks Road,primary,30 mph,False,47.334,"LINESTRING (-4.4831935 54.1516594, -4.4829967 54.1513983, -4.4829818 54.1513704, -4.4829177 54.1512659)",,A42,,,
25989305,True,Albert Street,unclassified,30 mph,False,118.865,"LINESTRING (-4.4831935 54.1516594, -4.4830975 54.1516852, -4.4829584 54.1517216, -4.4828863 54.1517375, -4.4828428 54.1517419, -4.482772 54.151742, -4.482017 54.1517247, -4.4818991 54.1517238, -4.4818167 54.1517232, -4.4817657 54.1517228, -4.4813973 54.1517186)",,,,,
25987246,False,Loch Promenade,primary,20 mph,False,150.11900000000003,"LINESTRING (-4.4779689 54.1512994, -4.4779872 54.151397, -4.4779913 54.151419, -4.478109 54.1519211, -4.4781901 54.1522903, -4.4782378 54.1525071, -4.478247 54.1525478, -4.4782541 54.1525904, -4.4782621 54.1526384)",,,,2,
25987246,False,Loch Promenade,primary,20 mph,True,123.843,"LINESTRING (-4.4779689 54.1512994, -4.4779283 54.1512103, -4.47783 54.1509733, -4.4777568 54.1507965, -4.4775942 54.1504925, -4.4774841 54.1503341, -4.4774058 54.1502384)",,,,2,
25989134,False,Howard Street,unclassified,30 mph,False,33.324,"LINESTRING (-4.4779689 54.1512994, -4.4780635 54.1512891, -4.4784748 54.1512546)",,,,,
25988167,False,Saint Georges Street,secondary,30 mph,False,50.28,"LINESTRING (-4.4846236 54.1488904, -4.4850842 54.1492533)",,B82,,,
25987408,False,Georges Terrace,residential,,False,54.35,"LINESTRING (-4.4846236 54.1488904, -4.4849777 54.1487408, -4.4852952 54.1486003)",,,,,
25988167,False,Saint Georges Street,secondary,30 mph,True,56.732,"LINESTRING (-4.4846236 54.1488904, -4.4843331 54.1486644, -4.4841365 54.1485168, -4.4840943 54.1484852)",,B82,,,
25987987,False,Bucks Road,primary,30 mph,True,47.334,"LINESTRING (-4.4829177 54.1512659, -4.4829818 54.1513704, -4.4829967 54.1513983, -4.4831935 54.1516594)",,A42,,,
38499560,False,Bucks Road,primary,30 mph,False,54.377,"LINESTRING (-4.4829177 54.1512659, -4.4828248 54.1511801, -4.482763 54.1511309, -4.4826963 54.1510916, -4.4826654 54.1510782, -4.4823246 54.1509303)",,A42,,,
528717344,False,Circular Road,primary,30 mph,True,151.24699999999999,"LINESTRING (-4.4829177 54.1512659, -4.4830366 54.1511915, -4.4830754 54.1511637, -4.4835804 54.150745, -4.4836993 54.1506562, -4.4837926 54.1505879, -4.484005 54.1504448, -4.4842172 54.1503119, -4.4842771 54.1502786, -4.4843907 54.1502187)",,A45,,,
25989740,False,Bucks Road,primary,30 mph,True,19.527,"LINESTRING (-4.4840373 54.1527961, -4.4841586 54.1529567)",,A42,,,
25987788,False,Christian Road,unclassified,30 mph,True,29.657,"LINESTRING (-4.4840373 54.1527961, -4.483992 54.152807, -4.4839484 54.1528174, -4.4836778 54.1528863, -4.483615 54.1528944)",,,,,
25989740,False,Bucks Road,primary,30 mph,False,70.55199999999999,"LINESTRING (-4.4840373 54.1527961, -4.4837711 54.1524264, -4.4837446 54.1523896, -4.483721 54.152358, -4.4836154 54.1522117)",,A42,,,
25989514,False,Saint Barnabas Hill,unclassified,30 mph,True,56.605999999999995,"LINESTRING (-4.4808874 54.1529623, -4.4813308 54.1531597, -4.4816332 54.1532054)",,,,,
372961583,True,Sea Terminal,primary,30 mph,False,28.294999999999998,"LINESTRING (-4.4747557 54.1483471, -4.4747468 54.14832, -4.474756 54.1482928, -4.474785 54.1482679, -4.4748288 54.1482521, -4.4748798 54.1482481, -4.4749291 54.1482567, -4.4749639 54.1482732, -4.4749863 54.1482958, -4.4749935 54.1483217)",,A8,roundabout,2,
25988167,False,Saint Georges Street,secondary,30 mph,False,56.732,"LINESTRING (-4.4840943 54.1484852, -4.4841365 54.1485168, -4.4843331 54.1486644, -4.4846236 54.1488904)",,B82,,,
38335797,True,Athol Street,primary,30 mph,False,59.911,"LINESTRING (-4.4840943 54.1484852, -4.4844677 54.1483276, -4.4846091 54.1482621, -4.484681 54.148212, -4.4847423 54.1481206)",,A43,,,
25987788,False,Christian Road,unclassified,30 mph,False,14.138,"LINESTRING (-4.4810137 54.1526776, -4.4812306 54.1526831)",,,,,
25987892,True,Finch Road,secondary,30 mph,False,153.918,"LINESTRING (-4.4810137 54.1526776, -4.481072 54.152152, -4.4810892 54.1519665, -4.4811074 54.151789, -4.481144 54.1514063, -4.4811465 54.1513829, -4.4811559 54.1512959)",,B64,,,
1107874420,True,Finch Road,secondary,30 mph,False,32.949999999999996,"LINESTRING (-4.4810137 54.1526776, -4.4809958 54.1527868, -4.480937 54.152882, -4.4808874 54.1529623)",,B64,,,
"[25988305, 282881660, 282881661]",False,Regent Street,unclassified,30 mph,True,41.375,"LINESTRING (-4.4780221 54.1501672, -4.4778999 54.1501741, -4.4775946 54.1501929, -4.4775121 54.1502068, -4.4774905 54.1502104, -4.4774058 54.1502384)",,B70,,,
25988190,False,Granville Street,unclassified,30 mph,False,36.361,"LINESTRING (-4.4788202 54.1526482, -4.4787859 54.1526479, -4.478667 54.1526454, -4.478389 54.1526394, -4.4782621 54.1526384)",,,,,
25987788,False,Christian Road,unclassified,30 mph,False,35.066,"LINESTRING (-4.4815343 54.1527748, -4.4816424 54.1528232, -4.4817222 54.1528556, -4.4818298 54.1528729, -4.4820233 54.1528786)",,,,,
25987788,False,Christian Road,unclassified,30 mph,True,22.5,"LINESTRING (-4.4815343 54.1527748, -4.4813236 54.1526961, -4.4812306 54.1526831)",,,,,
38595740,True,Lord Street,primary,30 mph,False,36.353,"LINESTRING (-4.4773881 54.1484238, -4.4771431 54.1484105, -4.4768371 54.1483744)",,A1,,,
"[452791563, 1093022861, 267303631]",False,Lord Street,primary,30 mph,True,94.118,"LINESTRING (-4.4773881 54.1484238, -4.4775217 54.1484337, -4.4777923 54.1484532, -4.4782147 54.1484786, -4.4782479 54.1484799, -4.4783321 54.1484844, -4.4784342 54.1484879, -4.4786665 54.1484924, -4.4787178 54.1484942, -4.4787804 54.1484968, -4.4788269 54.1484983)",,A1,,3,
25987479,False,South Quay,primary,30 mph,True,223.94899999999996,"LINESTRING (-4.4810052 54.1469765, -4.481071 54.1469607, -4.4812447 54.1469181, -4.4818663 54.1467928, -4.482629 54.1466261, -4.48313 54.146527, -4.4838502 54.1464017, -4.4840808 54.1463649, -4.4842612 54.1463327)",,A41,,,
29169974,True,South Quay,primary,30 mph,False,32.276999999999994,"LINESTRING (-4.4810052 54.1469765, -4.4810172 54.1470088, -4.4810152 54.1470321, -4.4810021 54.1470542, -4.480979 54.1470733, -4.4809476 54.1470877, -4.4809106 54.1470965, -4.4808708 54.1470988, -4.4808316 54.1470944, -4.480796 54.1470838, -4.480767 54.1470678, -4.4807468 54.1470476, -4.4807371 54.1470249)",,,roundabout,,
25986193,True,Quines Corner,secondary,20 mph,False,43.29900000000001,"LINESTRING (-4.4830132 54.1477513, -4.4830211 54.1478062, -4.4830641 54.1479499, -4.483088 54.1480258, -4.4830962 54.1480518, -4.483125 54.1481349)",,,,1,
25989660,False,Upper Church Street,secondary,30 mph,True,61.328,"LINESTRING (-4.4835824 54.149938, -4.4841651 54.1501212, -4.4842343 54.1501511, -4.4843907 54.1502187)",,,,,
28640397,False,Upper Church Street,secondary,30 mph,False,46.028,"LINESTRING (-4.4835824 54.149938, -4.4834586 54.1498987, -4.4829772 54.1497244)",,,,,
385725691,True,Hope Street,unclassified,30 mph,False,124.125,"LINESTRING (-4.4835824 54.149938, -4.4836118 54.1499131, -4.4840228 54.1497178, -4.4842251 54.1496257, -4.4850842 54.1492533)",,,,,
"[282881271, 282881277, 171814759]",True,Fort Street,secondary,30 mph,False,128.151,"LINESTRING (-4.4779982 54.1492766, -4.4779895 54.1492148, -4.4779794 54.149166, -4.4777272 54.1489694, -4.4775458 54.1488212, -4.4773916 54.1486963, -4.4773302 54.1486609, -4.4771168 54.1485582, -4.4770287 54.1485084, -4.4768813 54.1484112, -4.4768371 54.1483744)",,B65,,,
1196391290,True,Victoria Street,primary,30 mph,False,80.965,"LINESTRING (-4.4779982 54.1492766, -4.4775438 54.1492483, -4.4767638 54.1491902)",,A42,,,
25987788,False,Christian Road,unclassified,30 mph,True,103.664,"LINESTRING (-4.483615 54.1528944, -4.4820233 54.1528786)",,,,,
25987788,False,Christian Road,unclassified,30 mph,False,29.657,"LINESTRING (-4.483615 54.1528944, -4.4836778 54.1528863, -4.4839484 54.1528174, -4.483992 54.152807, -4.4840373 54.1527961)",,,,,
25989740,False,Bucks Road,primary,30 mph,False,90.588,"LINESTRING (-4.4846705 54.1541476, -4.4846231 54.1536775, -4.4846107 54.153626, -4.4845771 54.1535535, -4.4844466 54.1533508)",,A42,,,
25987892,True,Finch Road,secondary,30 mph,False,21.114,"LINESTRING (-4.4812156 54.1506815, -4.4812793 54.1506353, -4.4813248 54.1506227, -4.4813833 54.1506066, -4.4814906 54.1506002)",,B64,,,
38499559,True,Finch Road,secondary,30 mph,False,24.467,"LINESTRING (-4.4812156 54.1506815, -4.4812168 54.1506346, -4.4812192 54.1505758, -4.4812206 54.1505431, -4.481221 54.1504615)",,B64,,,
38595740,True,Lord Street,primary,30 mph,False,35.341,"LINESTRING (-4.4768371 54.1483744, -4.4767872 54.14836, -4.4765405 54.1482663, -4.4764657 54.1482426, -4.4763723 54.1482109)",,A1,,,
25987246,False,Loch Promenade,primary,20 mph,False,126.033,"LINESTRING (-4.4782621 54.1526384, -4.4783203 54.1532154, -4.4783289 54.1534912, -4.4783303 54.1536471, -4.4783222 54.15373, -4.4783163 54.1537705)",,,,2,
25987246,False,Loch Promenade,primary,20 mph,True,150.11900000000003,"LINESTRING (-4.4782621 54.1526384, -4.4782541 54.1525904, -4.478247 54.1525478, -4.4782378 54.1525071, -4.4781901 54.1522903, -4.478109 54.1519211, -4.4779913 54.151419, -4.4779872 54.151397, -4.4779689 54.1512994)",,,,2,
25988190,False,Granville Street,unclassified,30 mph,True,36.361,"LINESTRING (-4.4782621 54.1526384, -4.478389 54.1526394, -4.478667 54.1526454, -4.4787859 54.1526479, -4.4788202 54.1526482)",,,,,
38499560,False,Bucks Road,primary,30 mph,False,59.789,"LINESTRING (-4.4823246 54.1509303, -4.4815644 54.1506288)",,A42,,,
38499560,False,Bucks Road,primary,30 mph,True,54.37700000000001,"LINESTRING (-4.4823246 54.1509303, -4.4826654 54.1510782, -4.4826963 54.1510916, -4.482763 54.1511309, -4.4828248 54.1511801, -4.4829177 54.1512659)",,A42,,,
385725694,True,Myrtle Street,unclassified,30 mph,False,137.447,"LINESTRING (-4.4823246 54.1509303, -4.4823661 54.1508975, -4.4826538 54.1506673, -4.4833366 54.1501466, -4.4835824 54.149938)",,,,,
25989094,False,Bank's Circus,primary,30 mph,False,5.664,"LINESTRING (-4.4845905 54.1474079, -4.4846691 54.1474297)",,A33,,,
"[25989441, 28616189, 186152366, 186152365]",False,"['Douglas Bridge', 'Bridge Road']",primary,30 mph,False,122.41000000000003,"LINESTRING (-4.4845905 54.1474079, -4.4845531 54.1473704, -4.4845348 54.1473037, -4.4845328 54.1472658, -4.4845241 54.147101, -4.4845222 54.1469686, -4.4844505 54.1467486, -4.484423 54.1466648, -4.4842969 54.1464034, -4.4842612 54.1463327)",yes,A33,,2,
