osmid,lanes,highway,oneway,reversed,length,geometry,name,ref
148017932,2,secondary,False,True,104.21,"LINESTRING (-53.2106796 47.6456817, -53.2114319 47.6448934)",Back Road,70-16
148017932,2,secondary,False,False,98.519,"LINESTRING (-53.2106796 47.6456817, -53.2106028 47.6457552, -53.2103576 47.6462548, -53.210369 47.6465246)",Back Road,70-16
148018033,1,residential,False,True,64.94399999999999,"LINESTRING (-53.2106796 47.6456817, -53.210461 47.645551, -53.2099706 47.6456054, -53.2099053 47.6456337)",Dobbins Lane,
148018071,2,residential,False,False,60.947,"LINESTRING (-53.2133147 47.6462788, -53.2125647 47.6464912)",Meadow Path Road,
148018081,2,residential,False,False,49.947,"LINESTRING (-53.2086306 47.6463511, -53.209297 47.6463653)",Newtown Road,
148018083,2,residential,False,False,247.55999999999997,"LINESTRING (-53.2086306 47.6463511, -53.2067021 47.6464062, -53.2058289 47.64654, -53.2056423 47.6465346, -53.2053727 47.6464588)",Newtown Road,
148018137,1,residential,False,True,135.30100000000002,"LINESTRING (-53.2086306 47.6463511, -53.2080228 47.6458319, -53.2077088 47.645649, -53.2073651 47.645499)",Spoon Cove Lane,
148018081,2,residential,False,True,49.947,"LINESTRING (-53.209297 47.6463653, -53.2086306 47.6463511)",Newtown Road,
148018082,2,residential,False,False,82.564,"LINESTRING (-53.209297 47.6463653, -53.2099014 47.6464886, -53.210369 47.6465246)",Newtown Road,
148018083,2,residential,False,True,247.56,"LINESTRING (-53.2053727 47.6464588, -53.2056423 47.6465346, -53.2058289 47.64654, -53.2067021 47.6464062, -53.2086306 47.6463511)",Newtown Road,
148018139,2,tertiary,False,True,415.134,"LINESTRING (-53.2053727 47.6464588, -53.2055469 47.6461675, -53.2056176 47.6459502, -53.2056276 47.6455541, -53.2057261 47.6453632, -53.2058283 47.6452623, -53.2064142 47.644945, -53.2066202 47.6447791, -53.2069694 47.6446352, -53.2070783 47.6445903, -53.2070992 47.6445783, -53.2077284 47.6442179, -53.2082294 47.6441002, -53.208906 47.6440422)",Spoon Cove Road,
148018071,2,residential,False,True,60.947,"LINESTRING (-53.2125647 47.6464912, -53.2133147 47.6462788)",Meadow Path Road,
148018176,1,residential,False,False,33.913,"LINESTRING (-53.2125647 47.6464912, -53.2130174 47.6464915)",,
148018072,1,residential,False,False,160.733,"LINESTRING (-53.2125647 47.6464912, -53.2118933 47.6466751, -53.2114041 47.6467566, -53.2104952 47.6466751)",Meadow Path Road,
148018176,1,residential,False,True,33.913,"LINESTRING (-53.2130174 47.6464915, -53.2125647 47.6464912)",,
148017933,2,secondary,False,False,19.221,"LINESTRING (-53.210369 47.6465246, -53.2104952 47.6466751)",Back Road,70-16
148017932,2,secondary,False,True,98.519,"LINESTRING (-53.210369 47.6465246, -53.2103576 47.6462548, -53.2106028 47.6457552, -53.2106796 47.6456817)",Back Road,70-16
148018082,2,residential,False,True,82.564,"LINESTRING (-53.210369 47.6465246, -53.2099014 47.6464886, -53.209297 47.6463653)",Newtown Road,
148017933,2,secondary,False,True,19.221,"LINESTRING (-53.2104952 47.6466751, -53.210369 47.6465246)",Back Road,70-16
148017933,2,secondary,False,False,213.63899999999998,"LINESTRING (-53.2104952 47.6466751, -53.2107198 47.6469497, -53.2110938 47.6472935, -53.2113394 47.6474327, -53.2120712 47.6477335, -53.2122765 47.6478645, -53.21243 47.6480325)",Back Road,70-16
148018072,1,residential,False,True,160.733,"LINESTRING (-53.2104952 47.6466751, -53.2114041 47.6467566, -53.2118933 47.6466751, -53.2125647 47.6464912)",Meadow Path Road,
148018067,2,secondary,False,False,49.345,"LINESTRING (-53.2130641 47.6479123, -53.21243 47.6480325)",Long Hill Road,70-17
148018067,2,secondary,False,True,49.345,"LINESTRING (-53.21243 47.6480325, -53.2130641 47.6479123)",Long Hill Road,70-17
148018068,2,secondary,False,False,94.011,"LINESTRING (-53.21243 47.6480325, -53.2112432 47.6483074)",Main Road,70-17
148017933,2,secondary,False,True,213.639,"LINESTRING (-53.21243 47.6480325, -53.2122765 47.6478645, -53.2120712 47.6477335, -53.2113394 47.6474327, -53.2110938 47.6472935, -53.2107198 47.6469497, -53.2104952 47.6466751)",Back Road,70-16
148018068,2,secondary,False,True,94.011,"LINESTRING (-53.2112432 47.6483074, -53.21243 47.6480325)",Main Road,70-17
