osmid,oneway,name,highway,reversed,length,lanes,geometry,est_width,maxspeed
227744241,False,Zafer Caddesi,tertiary,True,73.817,,"LINESTRING (28.7241043 40.9756091, 28.7232665 40.9758106)",,
227744241,False,Zafer Caddesi,tertiary,True,38.418,,"LINESTRING (28.7245468 40.975521, 28.7241043 40.9756091)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,92.693,1,"LINESTRING (28.7227857 40.9796886, 28.7228766 40.9796718, 28.7238581 40.97949)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,193.032,1,"LINESTRING (28.7227857 40.9796886, 28.7227134 40.9797028, 28.7222938 40.9797855, 28.7216675 40.979909, 28.7215699 40.979928, 28.7211669 40.9800063, 28.7205598 40.9801243)",,
"[1190928472, 1190928471]",True,Fatih Sokağı,tertiary,False,106.172,,"LINESTRING (28.7227857 40.9796886, 28.7228067 40.9797528, 28.7230721 40.9805646, 28.7230888 40.9806156)",7,20
522891462,True,,residential,False,92.237,,"LINESTRING (28.7224815 40.978778, 28.7235458 40.9785719)",,
1190928470,True,Fatih Sokağı,tertiary,False,23.509,,"LINESTRING (28.7224815 40.978778, 28.72255 40.978983)",7,
227740183,True,Namık Kemal Caddesi,tertiary,False,93.342,,"LINESTRING (28.7247659 40.9824135, 28.7236972 40.9826454)",,
97208923,True,Talimhane Sokağı,residential,False,77.955,,"LINESTRING (28.7238581 40.97949, 28.7240877 40.9801693)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,28.666,1,"LINESTRING (28.7238581 40.97949, 28.7241903 40.9794303)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,92.693,1,"LINESTRING (28.7238581 40.97949, 28.7228766 40.9796718, 28.7227857 40.9796886)",,
227745484,False,Talimhane Sokağı,tertiary,True,3.952,,"LINESTRING (28.7232028 40.9776299, 28.723211 40.9776649)",,
667947127,True,Denizköşkler Caddesi,tertiary,False,26.856,,"LINESTRING (28.7232028 40.9776299, 28.7235147 40.9775762)",,
227745485,False,Nazir Sokağı,residential,False,135.522,,"LINESTRING (28.7232028 40.9776299, 28.7231043 40.9773966, 28.7230114 40.9772827, 28.7229258 40.9771291, 28.7227468 40.9764693)",,
1063692538,True,Namık Kemal Caddesi,tertiary,False,63.693,,"LINESTRING (28.7236972 40.9826454, 28.7232942 40.9827279, 28.7229649 40.9827954)",,30
"[1190928458, 1190928459, 1190928460, 1185380170]",True,Denizköşkler Caddesi,tertiary,False,106.43499999999999,,"LINESTRING (28.7196931 40.9777118, 28.7200561 40.9778415, 28.7200815 40.9778506, 28.7201305 40.9778679, 28.7206522 40.9780522, 28.7206799 40.978062, 28.7208407 40.9781187)",,
"[1190932308, 1190932310]",False,Cumhuriyet Caddesi,tertiary,True,39.937000000000005,,"LINESTRING (28.7196931 40.9777118, 28.7196231 40.9775891, 28.7195357 40.9774183, 28.7195154 40.9773787)",,
97208929,True,Bülbül Sokağı,residential,False,210.991,,"LINESTRING (28.7260003 40.9790796, 28.7253806 40.9772407)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,41.379,1,"LINESTRING (28.7260003 40.9790796, 28.7264892 40.9790322)",,
667947125,False,Reşit Paşa Caddesi,secondary,True,7.547,1,"LINESTRING (28.7260003 40.9790796, 28.7259128 40.9790952)",,
1190928483,False,Denizköşkler Caddesi,tertiary,False,52.269,,"LINESTRING (28.7253806 40.9772407, 28.7259892 40.9771415)",,
1190928483,False,Denizköşkler Caddesi,tertiary,True,6.978,,"LINESTRING (28.7253806 40.9772407, 28.7253004 40.9772572)",,
97208930,True,Sülün Sokağı,residential,False,106.339,,"LINESTRING (28.7259892 40.9771415, 28.7262577 40.9780761)",,
1190928483,False,Denizköşkler Caddesi,tertiary,False,51.17,,"LINESTRING (28.7259892 40.9771415, 28.7265794 40.9770265)",,
1190928483,False,Denizköşkler Caddesi,tertiary,True,52.269,,"LINESTRING (28.7259892 40.9771415, 28.7253806 40.9772407)",,
97208931,True,Çayır Sokağı,residential,False,45.132,,"LINESTRING (28.7250755 40.9792476, 28.7249437 40.9788541)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,18.488,1,"LINESTRING (28.7250755 40.9792476, 28.7252892 40.9792074)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,29.796,1,"LINESTRING (28.7250755 40.9792476, 28.7247363 40.9793265)",,
227744219,False,Denizköşkler Caddesi,tertiary,False,5.13,,"LINESTRING (28.7244252 40.9774442, 28.7244465 40.9774406, 28.7244848 40.977434)",,
227744249,True,Denizköşkler Caddesi,tertiary,False,56.159,,"LINESTRING (28.7244252 40.9774442, 28.7243474 40.977481, 28.724134 40.9775114, 28.7240469 40.9775262, 28.7237825 40.9775701)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,44.012,1,"LINESTRING (28.7254008 40.9791804, 28.7259128 40.9790952)",,
667947125,False,Reşit Paşa Caddesi,secondary,True,9.838,1,"LINESTRING (28.7254008 40.9791804, 28.7252892 40.9792074)",,
522891460,False,Çimen Sokağı,residential,True,131.81900000000002,,"LINESTRING (28.7254008 40.9791804, 28.7251486 40.9782791, 28.724806 40.9783334)",,
97208971,False,Sırma Sokağı,residential,False,7.746,,"LINESTRING (28.7274623 40.9760581, 28.7273742 40.9760788)",,
97208971,False,Sırma Sokağı,residential,False,42.757,,"LINESTRING (28.7273742 40.9760788, 28.7268831 40.9761807)",,
97208971,False,Sırma Sokağı,residential,True,7.746,,"LINESTRING (28.7273742 40.9760788, 28.7274623 40.9760581)",,
97208962,False,Hürriyet Sokağı,residential,False,85.737,,"LINESTRING (28.7271403 40.9769269, 28.7268831 40.9761807)",,
1190928483,False,Denizköşkler Caddesi,tertiary,True,48.372,,"LINESTRING (28.7271403 40.9769269, 28.7265794 40.9770265)",,
97208962,False,Hürriyet Sokağı,residential,False,14.535,,"LINESTRING (28.7268831 40.9761807, 28.7268395 40.9760542)",,
97208962,False,Hürriyet Sokağı,residential,True,85.737,,"LINESTRING (28.7268831 40.9761807, 28.7271403 40.9769269)",,
97208971,False,Sırma Sokağı,residential,True,42.757,,"LINESTRING (28.7268831 40.9761807, 28.7273742 40.9760788)",,
97226039,False,,residential,False,115.573,,"LINESTRING (28.7239303 40.9815373, 28.7236363 40.9805219)",,
97226073,True,Çiğdem Caddesi,secondary,False,48.117,,"LINESTRING (28.7239303 40.9815373, 28.7244871 40.9814345)",,
97226039,False,,residential,True,115.573,,"LINESTRING (28.7236363 40.9805219, 28.7239303 40.9815373)",,
97226048,True,Şamlı Sokağı,residential,False,47.126,,"LINESTRING (28.7236363 40.9805219, 28.7230888 40.9806156)",,
97226039,False,,residential,False,73.18900000000001,,"LINESTRING (28.7236363 40.9805219, 28.7235715 40.9803018, 28.7235783 40.9802723, 28.7235974 40.9802544, 28.7240877 40.9801693)",,
97208923,True,Talimhane Sokağı,residential,False,28.601,,"LINESTRING (28.7240877 40.9801693, 28.7241731 40.9804183)",,
97226039,False,,residential,True,73.189,,"LINESTRING (28.7240877 40.9801693, 28.7235974 40.9802544, 28.7235783 40.9802723, 28.7235715 40.9803018, 28.7236363 40.9805219)",,
97226040,False,Yeniyol Sokağı,residential,False,109.943,,"LINESTRING (28.7250186 40.980292, 28.7247363 40.9793265)",,
97226048,True,Şamlı Sokağı,residential,False,20.488,,"LINESTRING (28.7250186 40.980292, 28.7247781 40.9803234)",,
97226040,False,Yeniyol Sokağı,residential,True,109.943,,"LINESTRING (28.7247363 40.9793265, 28.7250186 40.980292)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,29.796,1,"LINESTRING (28.7247363 40.9793265, 28.7250755 40.9792476)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,47.266,1,"LINESTRING (28.7247363 40.9793265, 28.7241903 40.9794303)",,
97226041,False,Kasapoğlu Sokağı,residential,False,107.397,,"LINESTRING (28.7244675 40.9803732, 28.7241903 40.9794303)",,
97226048,True,Şamlı Sokağı,residential,False,25.217,,"LINESTRING (28.7244675 40.9803732, 28.7241731 40.9804183)",,
97226041,False,Kasapoğlu Sokağı,residential,True,107.397,,"LINESTRING (28.7241903 40.9794303, 28.7244675 40.9803732)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,47.266,1,"LINESTRING (28.7241903 40.9794303, 28.7247363 40.9793265)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,28.666,1,"LINESTRING (28.7241903 40.9794303, 28.7238581 40.97949)",,
97226042,True,Fırın Sokağı,residential,False,35.567,1,"LINESTRING (28.7201032 40.9823142, 28.7199829 40.9820075)",,
97226073,True,Çiğdem Caddesi,secondary,False,52.027,,"LINESTRING (28.7201032 40.9823142, 28.7207051 40.9822026)",,
97226042,True,Fırın Sokağı,residential,False,49.988,1,"LINESTRING (28.7197571 40.9812847, 28.7196136 40.9808484)",,
97226048,True,Şamlı Sokağı,residential,False,93.737,,"LINESTRING (28.7197571 40.9812847, 28.7186808 40.9815093)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,56.961,1,"LINESTRING (28.7194405 40.9803488, 28.7200968 40.9802187)",,
1190928478,False,Reşit Paşa Caddesi,secondary,True,89.751,1,"LINESTRING (28.7194405 40.9803488, 28.7184039 40.9805465)",,
1190928480,True,Fırın Sokağı,residential,False,103.318,1,"LINESTRING (28.7194405 40.9803488, 28.7191103 40.9794537)",,
1185380183,False,Ahmet Taner Kışlalı Caddesi,tertiary,False,98.362,,"LINESTRING (28.7191103 40.9794537, 28.7202312 40.979196)",,
1185380184,False,Ahmet Taner Kışlalı Caddesi,tertiary,True,87.261,,"LINESTRING (28.7191103 40.9794537, 28.7181019 40.9796442)",,
1190928479,True,Fırın Sokağı,residential,False,106.049,1,"LINESTRING (28.7191103 40.9794537, 28.71882 40.9785255)",,
97226043,False,Nurel Sokağı,residential,False,50.381,,"LINESTRING (28.7203665 40.9811677, 28.7202134 40.9807296)",,
97226043,False,Nurel Sokağı,residential,True,83.177,,"LINESTRING (28.7203665 40.9811677, 28.7206009 40.9818945)",,
97226048,True,Şamlı Sokağı,residential,False,52.784,,"LINESTRING (28.7203665 40.9811677, 28.7197571 40.9812847)",,
97226043,False,Nurel Sokağı,residential,True,57.647,,"LINESTRING (28.7200968 40.9802187, 28.7202134 40.9807296)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,40.259,1,"LINESTRING (28.7200968 40.9802187, 28.7205598 40.9801243)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,56.961,1,"LINESTRING (28.7200968 40.9802187, 28.7194405 40.9803488)",,
97226044,True,Özarı Sokağı,residential,False,102.893,,"LINESTRING (28.7264525 40.9829979, 28.726027 40.9821301)",,
953196659,True,E-5 Yanyol Caddesi,trunk_link,False,71.394,2,"LINESTRING (28.7264525 40.9829979, 28.7271258 40.9826056)",,50
97226052,False,Rıfat Sokağı,residential,True,71.324,,"LINESTRING (28.7271258 40.9826056, 28.7266929 40.9821105, 28.7266611 40.9820687)",,
97226046,False,Bekçi Sokağı,residential,False,106.054,,"LINESTRING (28.7254593 40.9822372, 28.7251767 40.9813076)",,
227740183,True,Namık Kemal Caddesi,tertiary,False,61.418,,"LINESTRING (28.7254593 40.9822372, 28.7247659 40.9824135)",,
97226046,False,Bekçi Sokağı,residential,True,106.054,,"LINESTRING (28.7251767 40.9813076, 28.7254593 40.9822372)",,
97226073,True,Çiğdem Caddesi,secondary,False,39.282,,"LINESTRING (28.7251767 40.9813076, 28.7256325 40.9812276)",,
227740183,True,Namık Kemal Caddesi,tertiary,False,13.422,,"LINESTRING (28.7256124 40.9822024, 28.7254593 40.9822372)",,
97226047,False,Yazar Sokağı,residential,False,123.486,,"LINESTRING (28.7256124 40.9822024, 28.725763 40.9826263, 28.7259441 40.9832839)",,20
97226048,True,Şamlı Sokağı,residential,False,49.887,,"LINESTRING (28.7256022 40.9802073, 28.7250186 40.980292)",,
97226049,True,Katip Ahmet Sokağı,residential,False,114.246,,"LINESTRING (28.7256022 40.9802073, 28.7252892 40.9792074)",,
97208923,True,Talimhane Sokağı,residential,False,84.262,,"LINESTRING (28.7241731 40.9804183, 28.7243807 40.9811597)",,
97226048,True,Şamlı Sokağı,residential,False,46.511,,"LINESTRING (28.7241731 40.9804183, 28.7236363 40.9805219)",,
97226048,True,Şamlı Sokağı,residential,False,191.987,,"LINESTRING (28.7230888 40.9806156, 28.7219694 40.9808395, 28.72088 40.9810634)",,
"[1190928472, 1190928473]",True,Fatih Sokağı,tertiary,False,115.761,2,"LINESTRING (28.7230888 40.9806156, 28.7232351 40.9810617, 28.7233533 40.9814525, 28.723406 40.9816287)",7,20
97226048,True,Şamlı Sokağı,residential,False,44.638,,"LINESTRING (28.72088 40.9810634, 28.7203665 40.9811677)",,
97226075,True,Merkez Camii Sokağı,tertiary,False,107.827,,"LINESTRING (28.72088 40.9810634, 28.7205598 40.9801243)",,
97326390,False,Pınar Sokağı,residential,False,66.128,,"LINESTRING (28.7175891 40.9816956, 28.7177761 40.9822733)",,
97326390,False,Pınar Sokağı,residential,True,106.644,,"LINESTRING (28.7175891 40.9816956, 28.7173121 40.9807596)",,
97226049,True,Katip Ahmet Sokağı,residential,False,29.76,,"LINESTRING (28.7258749 40.9811761, 28.7257982 40.9809148)",,
97226073,True,Çiğdem Caddesi,secondary,False,30.685,,"LINESTRING (28.7258749 40.9811761, 28.7262327 40.9811196)",,
97226049,True,Katip Ahmet Sokağı,residential,False,57.218,,"LINESTRING (28.7257982 40.9809148, 28.7256557 40.9804116)",,
97226050,False,Asya Sokağı,residential,True,122.067,,"LINESTRING (28.7257982 40.9809148, 28.7243807 40.9811597)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,9.838,1,"LINESTRING (28.7252892 40.9792074, 28.7254008 40.9791804)",,
667947125,False,Reşit Paşa Caddesi,secondary,True,18.488,1,"LINESTRING (28.7252892 40.9792074, 28.7250755 40.9792476)",,
97208923,True,Talimhane Sokağı,residential,False,31.835,,"LINESTRING (28.7243807 40.9811597, 28.7244871 40.9814345)",,
97226050,False,Asya Sokağı,residential,False,122.067,,"LINESTRING (28.7243807 40.9811597, 28.7257982 40.9809148)",,
97226051,False,Özgüller Sokağı,residential,False,52.51,,"LINESTRING (28.7260848 40.9796804, 28.7266926 40.9795688)",,
97226059,False,Mahmutoğlu Sokağı,residential,True,66.654,,"LINESTRING (28.7260848 40.9796804, 28.7259128 40.9790952)",,
97226059,False,Mahmutoğlu Sokağı,residential,False,158.55,,"LINESTRING (28.7260848 40.9796804, 28.726278 40.9802774, 28.7264918 40.9810725)",,
97226051,False,Özgüller Sokağı,residential,True,52.51,,"LINESTRING (28.7266926 40.9795688, 28.7260848 40.9796804)",,
97226058,True,Özgüller Sokağı,residential,False,158.071,,"LINESTRING (28.7266926 40.9795688, 28.7267715 40.9798077, 28.7268574 40.980075, 28.7270514 40.9809633)",,
97226073,True,Çiğdem Caddesi,secondary,False,22.372,,"LINESTRING (28.7262327 40.9811196, 28.7264918 40.9810725)",,
97226052,False,Rıfat Sokağı,residential,False,111.58200000000001,,"LINESTRING (28.7262327 40.9811196, 28.7265784 40.9819297, 28.7266611 40.9820687)",,
97226052,False,Rıfat Sokağı,residential,False,71.324,,"LINESTRING (28.7266611 40.9820687, 28.7266929 40.9821105, 28.7271258 40.9826056)",,
97226052,False,Rıfat Sokağı,residential,True,111.58200000000001,,"LINESTRING (28.7266611 40.9820687, 28.7265784 40.9819297, 28.7262327 40.9811196)",,
97226054,False,Ateş Sokağı,residential,False,70.201,,"LINESTRING (28.7266611 40.9820687, 28.726909 40.981991, 28.7274156 40.9817973)",,
97226057,False,Gültekin Sokağı,residential,False,98.911,,"LINESTRING (28.7274156 40.9817973, 28.7268849 40.9810031)",,
97226054,False,Ateş Sokağı,residential,True,70.201,,"LINESTRING (28.7274156 40.9817973, 28.726909 40.981991, 28.7266611 40.9820687)",,
97226073,True,Çiğdem Caddesi,secondary,False,12.792,,"LINESTRING (28.7273624 40.9808987, 28.7274997 40.9808488)",,
97226057,False,Gültekin Sokağı,residential,True,98.911,,"LINESTRING (28.7268849 40.9810031, 28.7274156 40.9817973)",,
97226073,True,Çiğdem Caddesi,secondary,False,14.661,,"LINESTRING (28.7268849 40.9810031, 28.7270514 40.9809633)",,
97226058,True,Özgüller Sokağı,residential,False,62.062,,"LINESTRING (28.7264892 40.9790322, 28.7266926 40.9795688)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,10.332,1,"LINESTRING (28.7264892 40.9790322, 28.7266055 40.9790018)",,
667947125,False,Reşit Paşa Caddesi,secondary,True,41.379,1,"LINESTRING (28.7264892 40.9790322, 28.7260003 40.9790796)",,
97226073,True,Çiğdem Caddesi,secondary,False,27.079,,"LINESTRING (28.7270514 40.9809633, 28.7271306 40.9809454, 28.7273624 40.9808987)",,
97226059,False,Mahmutoğlu Sokağı,residential,False,66.654,,"LINESTRING (28.7259128 40.9790952, 28.7260848 40.9796804)",,
667947125,False,Reşit Paşa Caddesi,secondary,False,7.547,1,"LINESTRING (28.7259128 40.9790952, 28.7260003 40.9790796)",,
667947125,False,Reşit Paşa Caddesi,secondary,True,44.012,1,"LINESTRING (28.7259128 40.9790952, 28.7254008 40.9791804)",,
97226073,True,Çiğdem Caddesi,secondary,False,33.889,,"LINESTRING (28.7264918 40.9810725, 28.7268849 40.9810031)",,
97226059,False,Mahmutoğlu Sokağı,residential,True,158.55,,"LINESTRING (28.7264918 40.9810725, 28.726278 40.9802774, 28.7260848 40.9796804)",,
97226064,True,Tuloğlu Sokağı,residential,False,161.549,,"LINESTRING (28.7274997 40.9808488, 28.7274367 40.9802126, 28.7273402 40.9796619, 28.727305 40.9794039)",,
97226073,True,Çiğdem Caddesi,secondary,False,98.269,,"LINESTRING (28.7189685 40.9825316, 28.7201032 40.9823142)",,
97326348,True,Menekşe Sokağı,residential,False,104.669,,"LINESTRING (28.7189685 40.9825316, 28.7192958 40.9834399)",,
97226075,True,Merkez Camii Sokağı,tertiary,False,116.14,,"LINESTRING (28.7212577 40.9820682, 28.72088 40.9810634)",,
97226073,True,Çiğdem Caddesi,secondary,False,186.863,,"LINESTRING (28.7212577 40.9820682, 28.7223029 40.9818682, 28.723406 40.9816287)",,
97208922,True,Fatih Sokağı,tertiary,False,115.665,,"LINESTRING (28.723406 40.9816287, 28.7236972 40.9826454)",7,20
97226073,True,Çiğdem Caddesi,secondary,False,45.17,,"LINESTRING (28.723406 40.9816287, 28.7239303 40.9815373)",,
97208923,True,Talimhane Sokağı,residential,False,111.347,,"LINESTRING (28.7244871 40.9814345, 28.7247659 40.9824135)",,
97226073,True,Çiğdem Caddesi,secondary,False,59.583,,"LINESTRING (28.7244871 40.9814345, 28.7251767 40.9813076)",,
97226073,True,Çiğdem Caddesi,secondary,False,21.138,,"LINESTRING (28.7256325 40.9812276, 28.7258749 40.9811761)",,
680744217,False,Reşit Paşa Caddesi,secondary,True,40.259,1,"LINESTRING (28.7205598 40.9801243, 28.7200968 40.9802187)",,
97226075,True,Merkez Camii Sokağı,tertiary,False,106.845,,"LINESTRING (28.7205598 40.9801243, 28.7204259 40.9797457, 28.7203989 40.9796696, 28.7202393 40.9792189, 28.7202312 40.979196)",,
680744217,False,Reşit Paşa Caddesi,secondary,False,193.03199999999998,1,"LINESTRING (28.7205598 40.9801243, 28.7211669 40.9800063, 28.7215699 40.979928, 28.7216675 40.979909, 28.7222938 40.9797855, 28.7227134 40.9797028, 28.7227857 40.9796886)",,
1184896055,True,Harmanyeri Sokağı,tertiary,False,96.46600000000001,,"LINESTRING (28.7199284 40.9782966, 28.7189098 40.978507, 28.71882 40.9785255)",,
"[1190928457, 1185380182]",True,Merkez Camii Sokağı,tertiary,False,30.022,,"LINESTRING (28.7199284 40.9782966, 28.7198817 40.9782366, 28.7198126 40.9780431)",,
97226049,True,Katip Ahmet Sokağı,residential,False,23.157,,"LINESTRING (28.7256557 40.9804116, 28.7256022 40.9802073)",,
97286932,False,Taksi Sokağı,residential,False,93.696,,"LINESTRING (28.7256557 40.9804116, 28.7248794 40.9805432, 28.7248586 40.9805376, 28.7248271 40.9805027, 28.7247781 40.9803234)",,
97226048,True,Şamlı Sokağı,residential,False,26.655,,"LINESTRING (28.7247781 40.9803234, 28.7244675 40.9803732)",,
97286932,False,Taksi Sokağı,residential,True,93.696,,"LINESTRING (28.7247781 40.9803234, 28.7248271 40.9805027, 28.7248586 40.9805376, 28.7248794 40.9805432, 28.7256557 40.9804116)",,
97326313,False,Tıpatan Sokağı,residential,True,57.632,,"LINESTRING (28.716716 40.9808879, 28.7168688 40.9813932)",,
1153486212,False,Reşit Paşa Caddesi,secondary,True,22.116,1,"LINESTRING (28.716716 40.9808879, 28.7164584 40.9809296)",,
1190928478,False,Reşit Paşa Caddesi,secondary,False,52.033,1,"LINESTRING (28.716716 40.9808879, 28.7173121 40.9807596)",,
97326317,False,Demir Sokak,residential,False,143.583,,"LINESTRING (28.7157738 40.9787852, 28.7161966 40.9800364)",,
227744238,False,Harman Sokağı,residential,True,21.192,,"LINESTRING (28.7157738 40.9787852, 28.7160222 40.9787512)",,
97208933,True,Ahmet Taner Kışlalı Caddesi,tertiary,False,73.42,,"LINESTRING (28.7161966 40.9800364, 28.7170424 40.9798683)",,
97326317,False,Demir Sokak,residential,False,101.722,,"LINESTRING (28.7161966 40.9800364, 28.7164584 40.9809296)",,
97326317,False,Demir Sokak,residential,True,143.583,,"LINESTRING (28.7161966 40.9800364, 28.7157738 40.9787852)",,
97326317,False,Demir Sokak,residential,True,101.722,,"LINESTRING (28.7164584 40.9809296, 28.7161966 40.9800364)",,
