osmid,oneway,name,highway,reversed,length,geometry,bridge,junction,ref,lanes
669478604,False,Yardım Sokak,residential,True,53.628,"LINESTRING (36.0840611 40.3860335, 36.0839666 40.3859938, 36.0839357 40.3859808, 36.0834674 40.3858711)",,,,
876597303,True,,tertiary,False,49.817,"LINESTRING (36.0840611 40.3860335, 36.0840689 40.3859322, 36.0840798 40.3857916, 36.0840781 40.3857239, 36.0840714 40.385586)",,,,
369959710,True,Menderes Caddesi,tertiary,False,5.988,"LINESTRING (36.0879163 40.3861173, 36.0879708 40.3861516)",,,,
"[290818849, 290818884, 877424665]",True,"['Cumhuriyet Caddesi', 'Kesikbaş Köprüsü']",primary,False,93.639,"LINESTRING (36.0879163 40.3861173, 36.0880185 40.3860603, 36.0885554 40.3857558, 36.0885788 40.3857415, 36.0886187 40.385717, 36.0886767 40.3856717, 36.0887165 40.3856407, 36.0887771 40.3855918)",yes,,,
290818884,True,Cumhuriyet Caddesi,primary,False,5.175,"LINESTRING (36.0878671 40.3861449, 36.0879163 40.3861173)",,,,
675017434,True,Menderes Caddesi,tertiary,False,73.41,"LINESTRING (36.0878671 40.3861449, 36.087819 40.3861161, 36.0871858 40.3857368)",,,,
877295745,False,Mecnun Sokak,residential,True,90.746,"LINESTRING (36.0867497 40.3899699, 36.0867485 40.3891538)",,,,
877736063,False,,residential,True,121.59,"LINESTRING (36.0867497 40.3899699, 36.0863616 40.3899737, 36.0859546 40.3899776, 36.0858852 40.3899847, 36.0858329 40.3899937, 36.0857843 40.3900057, 36.08573 40.3900225, 36.0856934 40.3900321, 36.0856463 40.3900394, 36.0855917 40.3900442, 36.0853263 40.3900409)",,,,
290818864,True,,primary,False,14.979000000000001,"LINESTRING (36.0890367 40.385641, 36.089028 40.3856671, 36.0890106 40.3856906, 36.0889858 40.3857098, 36.0889553 40.3857234, 36.0889212 40.3857306)",,,,
877395291,True,Ganioğlu Sokak,residential,False,23.796999999999997,"LINESTRING (36.0890367 40.385641, 36.0891045 40.3857211, 36.0891137 40.3857336, 36.0891806 40.3858247)",,,,
290818846,True,Gaziosmanpaşa Caddesi,primary,False,33.667,"LINESTRING (36.0893646 40.3847277, 36.089297 40.3848546, 36.0892301 40.3850124)",,,,
290818846,True,Gaziosmanpaşa Caddesi,primary,False,66.517,"LINESTRING (36.0897131 40.3841919, 36.0895947 40.3843639, 36.0894914 40.3845139, 36.0893646 40.3847277)",,,,
669295122,False,Bilgin Sokak,residential,False,9.959,"LINESTRING (36.0896111 40.3852971, 36.0895204 40.3852401)",,,,
290818846,True,Gaziosmanpaşa Caddesi,primary,False,62.763000000000005,"LINESTRING (36.0892301 40.3850124, 36.089176 40.3851338, 36.0891509 40.38519, 36.0891136 40.3852842, 36.089079 40.385375, 36.0890708 40.3853966, 36.0890466 40.3854973, 36.0890406 40.3855562)",,,,
669295122,False,Bilgin Sokak,residential,True,35.429,"LINESTRING (36.0892301 40.3850124, 36.0892736 40.3850545, 36.0893275 40.3851066, 36.0894281 40.3851822, 36.0895204 40.3852401)",,,,
369959653,False,Murat Alpat Caddesi,residential,False,80.768,"LINESTRING (36.088791 40.3890389, 36.0888011 40.3889674, 36.0888252 40.388877, 36.0889636 40.3885738, 36.0890677 40.388346)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,85.223,"LINESTRING (36.088791 40.3890389, 36.0885154 40.3890587, 36.08816 40.3890843, 36.0878914 40.3891036, 36.0877892 40.3891109)",,,,
669328675,False,Alemoğlu Sokak,residential,True,65.813,"LINESTRING (36.0859546 40.3891916, 36.0859236 40.3886002)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,23.304,"LINESTRING (36.0859546 40.3891916, 36.0858306 40.3892759, 36.0857809 40.3892932, 36.0857266 40.3892937)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,67.518,"LINESTRING (36.0859546 40.3891916, 36.0859975 40.3891809, 36.0860646 40.3891747, 36.0863193 40.3891688, 36.0865796 40.3891597, 36.0867485 40.3891538)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,6.074,"LINESTRING (36.0834726 40.3899392, 36.0834012 40.3899443)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,68.629,"LINESTRING (36.0834726 40.3899392, 36.0842794 40.3898816)",,,,
169475067,True,Gültekin Topçam Caddesi,primary,False,72.286,"LINESTRING (36.0834726 40.3899392, 36.0835055 40.3901174, 36.0835488 40.3902317, 36.0835929 40.3903247, 36.0836769 40.3904565, 36.0837452 40.3905486)",,,D190,
669328669,False,Ay Sokak,residential,False,62.486,"LINESTRING (36.0867485 40.3891538, 36.0867316 40.388592)",,,,
877295745,False,Mecnun Sokak,residential,False,90.746,"LINESTRING (36.0867485 40.3891538, 36.0867497 40.3899699)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,67.518,"LINESTRING (36.0867485 40.3891538, 36.0865796 40.3891597, 36.0863193 40.3891688, 36.0860646 40.3891747, 36.0859975 40.3891809, 36.0859546 40.3891916)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,40.485,"LINESTRING (36.0867485 40.3891538, 36.086998 40.389145, 36.087226 40.3891369)",,,,
669328673,False,Tuna Sokak,residential,True,48.053,"LINESTRING (36.0867115 40.3879201, 36.0872649 40.3878248)",,,,
669328669,False,Ay Sokak,residential,False,78.256,"LINESTRING (36.0867115 40.3879201, 36.086702 40.3876021, 36.0871914 40.3875031)",,,,
669328669,False,Ay Sokak,residential,True,74.731,"LINESTRING (36.0867115 40.3879201, 36.0867228 40.3882988, 36.0867316 40.388592)",,,,
669328673,False,Tuna Sokak,residential,False,67.235,"LINESTRING (36.0867115 40.3879201, 36.0862389 40.3879883, 36.0859264 40.3879995)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,47.787,"LINESTRING (36.087226 40.3891369, 36.0877892 40.3891109)",,,,
669328670,False,Sır Sokak,residential,False,61.145,"LINESTRING (36.087226 40.3891369, 36.0872131 40.3885871)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,40.485,"LINESTRING (36.087226 40.3891369, 36.086998 40.389145, 36.0867485 40.3891538)",,,,
669328670,False,Sır Sokak,residential,True,21.72,"LINESTRING (36.0872085 40.3883918, 36.0872131 40.3885871)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,47.787,"LINESTRING (36.0877892 40.3891109, 36.087226 40.3891369)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,85.22300000000001,"LINESTRING (36.0877892 40.3891109, 36.0878914 40.3891036, 36.08816 40.3890843, 36.0885154 40.3890587, 36.088791 40.3890389)",,,,
669328671,False,Bahçe Sokak,residential,False,113.991,"LINESTRING (36.0877892 40.3891109, 36.0877986 40.3883458, 36.0878094 40.3882314, 36.0878375 40.3881221, 36.0878499 40.3880895)",,,,
669328671,False,Bahçe Sokak,residential,True,29.458,"LINESTRING (36.0879492 40.3878356, 36.0878499 40.3880895)",,,,
669328673,False,Tuna Sokak,residential,True,109.455,"LINESTRING (36.0879492 40.3878356, 36.0892166 40.3880281)",,,,
669328671,False,Bahçe Sokak,residential,False,30.369999999999997,"LINESTRING (36.0879492 40.3878356, 36.0880387 40.3876118, 36.0880495 40.3875735)",,,,
669328673,False,Tuna Sokak,residential,False,58.388,"LINESTRING (36.0879492 40.3878356, 36.0876203 40.3878034, 36.087525 40.3878014, 36.0874084 40.3878054, 36.0872649 40.3878248)",,,,
669328672,False,Gökkuşağı Sokak,residential,True,87.221,"LINESTRING (36.0884558 40.3873016, 36.0887863 40.3865587)",,,,
877295743,False,Sahil Sokak,residential,False,34.082,"LINESTRING (36.0884558 40.3873016, 36.0880541 40.3872835)",,,,
877295743,False,Sahil Sokak,residential,True,74.45,"LINESTRING (36.0884558 40.3873016, 36.0893302 40.3873703)",,,,
877295743,False,Sahil Sokak,residential,False,74.45,"LINESTRING (36.0893302 40.3873703, 36.0884558 40.3873016)",,,,
369959653,False,Murat Alpat Caddesi,residential,False,108.968,"LINESTRING (36.0893302 40.3873703, 36.0893268 40.3871961, 36.0893161 40.3870996, 36.0892966 40.3870036, 36.0892611 40.386907, 36.0892148 40.3868417, 36.0891451 40.3867635, 36.0890479 40.3866935, 36.0889359 40.3866292, 36.0887863 40.3865587)",,,,
369959653,False,Murat Alpat Caddesi,residential,True,41.306000000000004,"LINESTRING (36.0893302 40.3873703, 36.0893328 40.387523, 36.0893228 40.3876231, 36.089304 40.3877406)",,,,
669328672,False,Gökkuşağı Sokak,residential,False,87.221,"LINESTRING (36.0887863 40.3865587, 36.0884558 40.3873016)",,,,
369959653,False,Murat Alpat Caddesi,residential,False,73.991,"LINESTRING (36.0887863 40.3865587, 36.0883801 40.3863824, 36.0881728 40.3862962, 36.0880326 40.3862231)",,,,
369959653,False,Murat Alpat Caddesi,residential,True,108.968,"LINESTRING (36.0887863 40.3865587, 36.0889359 40.3866292, 36.0890479 40.3866935, 36.0891451 40.3867635, 36.0892148 40.3868417, 36.0892611 40.386907, 36.0892966 40.3870036, 36.0893161 40.3870996, 36.0893268 40.3871961, 36.0893302 40.3873703)",,,,
669328675,False,Alemoğlu Sokak,residential,True,23.119,"LINESTRING (36.0859264 40.3879995, 36.0859228 40.3877916)",,,,
669328673,False,Tuna Sokak,residential,True,67.235,"LINESTRING (36.0859264 40.3879995, 36.0862389 40.3879883, 36.0867115 40.3879201)",,,,
669328675,False,Alemoğlu Sokak,residential,False,61.448,"LINESTRING (36.0859264 40.3879995, 36.0859235 40.3882998, 36.0859211 40.3885521)",,,,
669328673,False,Tuna Sokak,residential,False,48.053,"LINESTRING (36.0872649 40.3878248, 36.0867115 40.3879201)",,,,
669328673,False,Tuna Sokak,residential,True,58.388,"LINESTRING (36.0872649 40.3878248, 36.0874084 40.3878054, 36.087525 40.3878014, 36.0876203 40.3878034, 36.0879492 40.3878356)",,,,
877572891,False,Işıtan Sokak,residential,True,36.429,"LINESTRING (36.0872649 40.3878248, 36.0872179 40.3876645, 36.0871898 40.387548, 36.0871914 40.3875031)",,,,
669328675,False,Alemoğlu Sokak,residential,False,23.119,"LINESTRING (36.0859228 40.3877916, 36.0859264 40.3879995)",,,,
669328675,False,Alemoğlu Sokak,residential,True,46.708000000000006,"LINESTRING (36.0859228 40.3877916, 36.085922 40.3876673, 36.085922 40.3876598, 36.0858814 40.3876159, 36.0857402 40.3874597, 36.0857066 40.3874228)",,,,
669328676,False,Çeşme Sokak,residential,False,92.9,"LINESTRING (36.0859228 40.3877916, 36.0858882 40.3877825, 36.0858527 40.3877781, 36.0858148 40.3877799, 36.0857843 40.3877845, 36.0857511 40.3877929, 36.0857135 40.3878075, 36.0856837 40.3878287, 36.0856555 40.3878545, 36.085623 40.3879027, 36.0855449 40.388048, 36.0854773 40.3881945, 36.0854416 40.3882753, 36.0854202 40.3883545, 36.0854155 40.388426)",,,,
669328680,False,,residential,False,30.676,"LINESTRING (36.0854155 40.388426, 36.0850534 40.3884326)",,,,
669328676,False,Çeşme Sokak,residential,False,14.829,"LINESTRING (36.0854155 40.388426, 36.0854276 40.3885072, 36.085449 40.3885562)",,,,
669328676,False,Çeşme Sokak,residential,True,92.89999999999998,"LINESTRING (36.0854155 40.388426, 36.0854202 40.3883545, 36.0854416 40.3882753, 36.0854773 40.3881945, 36.0855449 40.388048, 36.085623 40.3879027, 36.0856555 40.3878545, 36.0856837 40.3878287, 36.0857135 40.3878075, 36.0857511 40.3877929, 36.0857843 40.3877845, 36.0858148 40.3877799, 36.0858527 40.3877781, 36.0858882 40.3877825, 36.0859228 40.3877916)",,,,
669328675,False,Alemoğlu Sokak,residential,False,5.353,"LINESTRING (36.0859211 40.3885521, 36.0859236 40.3886002)",,,,
877295746,False,Sır Sokak,residential,True,39.986,"LINESTRING (36.0859211 40.3885521, 36.085449 40.3885562)",,,,
669328675,False,Alemoğlu Sokak,residential,True,61.448,"LINESTRING (36.0859211 40.3885521, 36.0859235 40.3882998, 36.0859264 40.3879995)",,,,
669328677,False,,residential,False,93.884,"LINESTRING (36.0845402 40.3892878, 36.0856487 40.3892933)",,,,
669328678,False,Naci Özdemir Sokak,residential,False,70.81,"LINESTRING (36.0845402 40.3892878, 36.0845723 40.3892147, 36.0847183 40.3888824, 36.0848055 40.3886839)",,,,
669328678,False,Naci Özdemir Sokak,residential,True,69.624,"LINESTRING (36.0845402 40.3892878, 36.0844218 40.3895574, 36.0842794 40.3898816)",,,,
669328677,False,,residential,True,6.598,"LINESTRING (36.0857266 40.3892937, 36.0856487 40.3892933)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,85.609,"LINESTRING (36.0857266 40.3892937, 36.0853726 40.3897212, 36.0853176 40.3897677, 36.0852613 40.3897937, 36.0851902 40.3898116, 36.0850681 40.3898295)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,23.304000000000002,"LINESTRING (36.0857266 40.3892937, 36.0857809 40.3892932, 36.0858306 40.3892759, 36.0859546 40.3891916)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,68.629,"LINESTRING (36.0842794 40.3898816, 36.0834726 40.3899392)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,67.048,"LINESTRING (36.0842794 40.3898816, 36.0849716 40.3898366, 36.0850681 40.3898295)",,,,
669328678,False,Naci Özdemir Sokak,residential,False,69.624,"LINESTRING (36.0842794 40.3898816, 36.0844218 40.3895574, 36.0845402 40.3892878)",,,,
669328678,False,Naci Özdemir Sokak,residential,False,34.952,"LINESTRING (36.0848055 40.3886839, 36.0848217 40.3886675, 36.0850534 40.3884326)",,,,
669328678,False,Naci Özdemir Sokak,residential,True,70.81,"LINESTRING (36.0848055 40.3886839, 36.0847183 40.3888824, 36.0845723 40.3892147, 36.0845402 40.3892878)",,,,
669328679,False,Efkarlıoğlu Sokak,residential,False,163.29,"LINESTRING (36.0848055 40.3886839, 36.0846397 40.388854, 36.0844365 40.3890455, 36.0843516 40.3891165, 36.0842568 40.3891957, 36.0840864 40.3893366, 36.0840515 40.389362, 36.0838813 40.3894858, 36.0836989 40.3896063, 36.0835902 40.3896615, 36.0835272 40.3896819, 36.0834455 40.3896972)",,,,
290818887,True,Cumhuriyet Caddesi,primary,False,126.673,"LINESTRING (36.0849884 40.3877742, 36.0848258 40.3878265, 36.0848056 40.387833, 36.0846961 40.3878576, 36.0845893 40.3878735, 36.0844915 40.3878866, 36.0843773 40.3878938, 36.0843261 40.3878962, 36.0842682 40.3878989, 36.0842159 40.3878985, 36.0841468 40.3878979, 36.0839883 40.3878927, 36.0839504 40.3878901, 36.0838842 40.3878857, 36.08378 40.3878778, 36.0836544 40.3878713, 36.0835679 40.3878696, 36.0835186 40.3878686)",,,,
669328678,False,Naci Özdemir Sokak,residential,True,74.012,"LINESTRING (36.0849884 40.3877742, 36.0850047 40.3878177, 36.0850561 40.3879551, 36.0850534 40.3884326)",,,,
669328680,False,,residential,True,30.676,"LINESTRING (36.0850534 40.3884326, 36.0854155 40.388426)",,,,
669328678,False,Naci Özdemir Sokak,residential,False,74.012,"LINESTRING (36.0850534 40.3884326, 36.0850561 40.3879551, 36.0850047 40.3878177, 36.0849884 40.3877742)",,,,
669328678,False,Naci Özdemir Sokak,residential,True,34.952,"LINESTRING (36.0850534 40.3884326, 36.0848217 40.3886675, 36.0848055 40.3886839)",,,,
669328679,False,Efkarlıoğlu Sokak,residential,False,6.273,"LINESTRING (36.0834455 40.3896972, 36.0833718 40.3897028)",,,,
169475067,True,Gültekin Topçam Caddesi,primary,False,27.006999999999998,"LINESTRING (36.0834455 40.3896972, 36.0834539 40.3897725, 36.0834726 40.3899392)",,,D190,
669328679,False,Efkarlıoğlu Sokak,residential,True,163.29,"LINESTRING (36.0834455 40.3896972, 36.0835272 40.3896819, 36.0835902 40.3896615, 36.0836989 40.3896063, 36.0838813 40.3894858, 36.0840515 40.389362, 36.0840864 40.3893366, 36.0842568 40.3891957, 36.0843516 40.3891165, 36.0844365 40.3890455, 36.0846397 40.388854, 36.0848055 40.3886839)",,,,
888777252,False,,residential,False,32.105,"LINESTRING (36.0853263 40.3900409, 36.0850681 40.3898295)",,,,
877736063,False,,residential,False,121.59,"LINESTRING (36.0853263 40.3900409, 36.0855917 40.3900442, 36.0856463 40.3900394, 36.0856934 40.3900321, 36.08573 40.3900225, 36.0857843 40.3900057, 36.0858329 40.3899937, 36.0858852 40.3899847, 36.0859546 40.3899776, 36.0863616 40.3899737, 36.0867497 40.3899699)",,,,
877736063,False,,residential,True,145.886,"LINESTRING (36.0853263 40.3900409, 36.0852659 40.3900468, 36.0851895 40.390056, 36.0850936 40.3900736, 36.0847586 40.3901883, 36.0837452 40.3905486)",,,,
888777252,False,,residential,True,32.105,"LINESTRING (36.0850681 40.3898295, 36.0853263 40.3900409)",,,,
669328668,False,Baklacıoğlu Sokak,residential,False,67.048,"LINESTRING (36.0850681 40.3898295, 36.0849716 40.3898366, 36.0842794 40.3898816)",,,,
669328668,False,Baklacıoğlu Sokak,residential,True,85.60900000000001,"LINESTRING (36.0850681 40.3898295, 36.0851902 40.3898116, 36.0852613 40.3897937, 36.0853176 40.3897677, 36.0853726 40.3897212, 36.0857266 40.3892937)",,,,
369959695,False,Gültekin Topçam Caddesi,tertiary,False,38.881,"LINESTRING (36.0837551 40.3868016, 36.0836218 40.3871362)",,,,
369959695,False,Gültekin Topçam Caddesi,tertiary,True,42.577,"LINESTRING (36.0837551 40.3868016, 36.0839011 40.3864352)",,,,
876560232,False,Önen Sokak,residential,False,53.055,"LINESTRING (36.0837551 40.3868016, 36.0843549 40.3869392)",,,,
876560233,False,,residential,True,52.726,"LINESTRING (36.0837551 40.3868016, 36.0835761 40.3867606, 36.0834827 40.3867391, 36.083159 40.3866649)",,,,
876560232,False,Önen Sokak,residential,True,53.055,"LINESTRING (36.0843549 40.3869392, 36.0837551 40.3868016)",,,,
876560229,False,Tel Sokak,residential,False,98.378,"LINESTRING (36.0843549 40.3869392, 36.0843339 40.3869933, 36.0843055 40.3870663, 36.0842375 40.3872407, 36.0842115 40.3873074, 36.0841316 40.3875126, 36.0840414 40.3877442, 36.0840246 40.3877874)",,,,
876560232,False,Önen Sokak,residential,False,48.601000000000006,"LINESTRING (36.0843549 40.3869392, 36.0844316 40.3869516, 36.0845099 40.3869566, 36.0845883 40.3869541, 36.0846656 40.386944, 36.0847407 40.3869267, 36.0849087 40.3868744)",,,,
669472797,False,,residential,False,5.266,"LINESTRING (36.0852128 40.3867796, 36.0852276 40.3867336)",,,,
876560232,False,Önen Sokak,residential,False,11.183,"LINESTRING (36.0852128 40.3867796, 36.085335 40.3867415)",,,,
876560232,False,Önen Sokak,residential,True,27.83,"LINESTRING (36.0852128 40.3867796, 36.0849087 40.3868744)",,,,
876560230,False,,residential,False,33.158,"LINESTRING (36.0856329 40.3857286, 36.0856062 40.3854311)",,,,
669472797,False,,residential,True,45.213,"LINESTRING (36.0856329 40.3857286, 36.0855489 40.3859369, 36.0854762 40.3861173)",,,,
876560230,False,,residential,True,89.082,"LINESTRING (36.0856329 40.3857286, 36.0856385 40.3857811, 36.0856556 40.3859417, 36.0856626 40.3860076, 36.0856929 40.3862918, 36.085718 40.3865271)",,,,
669472797,False,,residential,False,29.127000000000002,"LINESTRING (36.0853752 40.3863677, 36.0853968 40.3863143, 36.0854762 40.3861173)",,,,
669472797,False,,residential,True,42.564,"LINESTRING (36.0853752 40.3863677, 36.0852536 40.3866691, 36.0852276 40.3867336)",,,,
669472805,False,Yardım Sokak,residential,True,117.545,"LINESTRING (36.0853752 40.3863677, 36.0849123 40.3862574, 36.0845285 40.3861659, 36.0843031 40.3861122, 36.0841768 40.3860821, 36.0840611 40.3860335)",,,,
369959695,False,Gültekin Topçam Caddesi,tertiary,False,42.577,"LINESTRING (36.0839011 40.3864352, 36.0837551 40.3868016)",,,,
369959695,False,Gültekin Topçam Caddesi,tertiary,True,46.677,"LINESTRING (36.0839011 40.3864352, 36.0840611 40.3860335)",,,,
669472804,False,Tanrıverdi Sokak,residential,False,117.14600000000002,"LINESTRING (36.0839011 40.3864352, 36.0841548 40.3864923, 36.0847644 40.3866294, 36.0852276 40.3867336)",,,,
669472804,False,Tanrıverdi Sokak,residential,True,53.021,"LINESTRING (36.0839011 40.3864352, 36.0837193 40.3863943, 36.0833007 40.3863002)",,,,
669472797,False,,residential,True,5.266,"LINESTRING (36.0852276 40.3867336, 36.0852128 40.3867796)",,,,
669472797,False,,residential,False,42.564,"LINESTRING (36.0852276 40.3867336, 36.0852536 40.3866691, 36.0853752 40.3863677)",,,,
669472804,False,Tanrıverdi Sokak,residential,True,117.14600000000002,"LINESTRING (36.0852276 40.3867336, 36.0847644 40.3866294, 36.0841548 40.3864923, 36.0839011 40.3864352)",,,,
876560232,False,Önen Sokak,residential,True,11.183,"LINESTRING (36.085335 40.3867415, 36.0852128 40.3867796)",,,,
669472806,False,Garaj Sokak,residential,False,73.95100000000001,"LINESTRING (36.085335 40.3867415, 36.0857745 40.387264, 36.085806 40.3873015)",,,,
876560232,False,Önen Sokak,residential,False,40.257000000000005,"LINESTRING (36.085335 40.3867415, 36.0853928 40.3867091, 36.0855751 40.3866071, 36.085718 40.3865271)",,,,
290818884,True,Cumhuriyet Caddesi,primary,False,216.83300000000003,"LINESTRING (36.085806 40.3873015, 36.0859623 40.3872129, 36.0865066 40.3869043, 36.0871345 40.3865484, 36.0872046 40.3865087, 36.0873907 40.386408, 36.0875072 40.3863449, 36.0875706 40.3863106, 36.0878671 40.3861449)",,,,
669472806,False,Garaj Sokak,residential,True,73.95100000000001,"LINESTRING (36.085806 40.3873015, 36.0857745 40.387264, 36.085335 40.3867415)",,,,
876560232,False,Önen Sokak,residential,False,27.83,"LINESTRING (36.0849087 40.3868744, 36.0852128 40.3867796)",,,,
669472807,False,Zar Sokak,residential,False,84.075,"LINESTRING (36.0849087 40.3868744, 36.0852745 40.3875278, 36.0852981 40.3875699)",,,,
876560232,False,Önen Sokak,residential,True,48.601,"LINESTRING (36.0849087 40.3868744, 36.0847407 40.3869267, 36.0846656 40.386944, 36.0845883 40.3869541, 36.0845099 40.3869566, 36.0844316 40.3869516, 36.0843549 40.3869392)",,,,
290818884,True,Cumhuriyet Caddesi,primary,False,52.361000000000004,"LINESTRING (36.0852981 40.3875699, 36.0853973 40.3875185, 36.0856665 40.387379, 36.085806 40.3873015)",,,,
669472807,False,Zar Sokak,residential,True,84.075,"LINESTRING (36.0852981 40.3875699, 36.0852745 40.3875278, 36.0849087 40.3868744)",,,,
669474572,False,Beyza Sokak,residential,False,54.282,"LINESTRING (36.0887186 40.3843313, 36.0890008 40.383893)",,,,
669474572,False,Beyza Sokak,residential,True,205.04200000000003,"LINESTRING (36.0887186 40.3843313, 36.0886703 40.3843875, 36.0886207 40.3844314, 36.0885496 40.3844661, 36.0884001 40.3845233, 36.0882761 40.3845724, 36.0881915 40.384611, 36.0880866 40.3846628, 36.0879622 40.3847317, 36.0878707 40.3847949, 36.0877096 40.3848958, 36.0871869 40.3852188, 36.0871531 40.3852398, 36.0868122 40.3854504)",,,,
669474610,False,Şebboy Sokak,residential,True,210.20999999999998,"LINESTRING (36.0887186 40.3843313, 36.0886496 40.3843236, 36.0885926 40.3843256, 36.0885235 40.3843348, 36.0884491 40.3843527, 36.0877639 40.3845661, 36.0873554 40.384699, 36.0864478 40.3850576)",,,,
669474572,False,Beyza Sokak,residential,True,54.282,"LINESTRING (36.0890008 40.383893, 36.0887186 40.3843313)",,,,
