osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes,ref,maxspeed,bridge
437237090,South 1st Avenue,secondary,False,True,137.11999999999998,"LINESTRING (-75.82049 39.978803, -75.8204327 39.979001, -75.8204145 39.9791218, -75.8204084 39.9792516, -75.8204224 39.9793632, -75.8204772 39.979503, -75.820543 39.9796345, -75.8206138 39.9797521, -75.8206716 39.9798234, -75.82079 39.979963)",,,,,
334712956,South 3rd Avenue,residential,True,False,150.426,"LINESTRING (-75.8190634 39.9789358, -75.819224 39.980283)",,,,,
14233742,East Oak Street,residential,False,True,122.451,"LINESTRING (-75.8190634 39.9789358, -75.819644 39.978881, -75.819896 39.978858, -75.8200562 39.9788442, -75.82049 39.978803)",,,,,
14234036,Coates Street,residential,False,False,119.09700000000001,"LINESTRING (-75.822123 39.985844, -75.821601 39.986022, -75.821365 39.986089, -75.820817 39.986222)",,,,,
14234036,Coates Street,residential,False,True,119.09700000000001,"LINESTRING (-75.820817 39.986222, -75.821365 39.986089, -75.821601 39.986022, -75.822123 39.985844)",,,,,
"[97852310, 14239685, 97852326]",North 3rd Avenue,tertiary,False,True,61.36,"LINESTRING (-75.820817 39.986222, -75.8207854 39.9861496, -75.8206714 39.9858554, -75.8206244 39.9856907)",yes,,,,
97852441,Coates Street,tertiary,False,False,135.501,"LINESTRING (-75.820817 39.986222, -75.820262 39.986354, -75.819644 39.986473, -75.819285 39.986548)",,,,,
14251260,Harlan Drive,residential,False,True,19.775,"LINESTRING (-75.819285 39.986548, -75.819333 39.986722)",,,,,
97852441,Coates Street,tertiary,False,False,116.189,"LINESTRING (-75.819285 39.986548, -75.819117 39.986584, -75.818484 39.986731, -75.817976 39.986841)",,,,,
97852441,Coates Street,tertiary,False,True,135.501,"LINESTRING (-75.819285 39.986548, -75.819644 39.986473, -75.820262 39.986354, -75.820817 39.986222)",,,,,
97852441,Coates Street,tertiary,False,True,116.189,"LINESTRING (-75.817976 39.986841, -75.818484 39.986731, -75.819117 39.986584, -75.819285 39.986548)",,,,,
14251259,Harlan Drive,residential,False,False,127.121,"LINESTRING (-75.818503 39.987611, -75.818495 39.987574, -75.818493 39.987525, -75.8184984 39.9874839, -75.8185 39.987472, -75.818564 39.987348, -75.818679 39.987186, -75.818727 39.987131, -75.818891 39.987004, -75.8191779 39.9868136, -75.819333 39.986722)",,,,,
334712958,Walnut Street,residential,False,True,98.908,"LINESTRING (-75.818103 39.980514, -75.818659 39.9804, -75.819224 39.980283)",,,,,
357031352,North 1st Avenue,primary,False,False,60.789,"LINESTRING (-75.824784 39.98397, -75.8243611 39.9835297)",,4,PA 82,,
357031352,North 1st Avenue,primary,False,True,64.489,"LINESTRING (-75.824784 39.98397, -75.8248596 39.9840407, -75.824939 39.984115, -75.8250404 39.9841985, -75.8250512 39.9842074, -75.8251767 39.9843041, -75.8252998 39.9843935)",,4,PA 82,,
14249902,North 2nd Avenue,residential,False,True,55.288,"LINESTRING (-75.822601 39.984323, -75.822325 39.983873)",,,,,
334709505,North 2nd Avenue,residential,False,False,56.867,"LINESTRING (-75.822601 39.984323, -75.8228828 39.9847866)",,,,,
334707702,East Chestnut Street,residential,True,False,190.091,"LINESTRING (-75.822601 39.984323, -75.8231182 39.9842425, -75.8233216 39.9842092, -75.8238207 39.9841276, -75.8241425 39.9840749, -75.824784 39.98397)",,,,,
14239685,North 3rd Avenue,tertiary,False,False,53.965,"LINESTRING (-75.820343 39.984686, -75.820479 39.98516)",,,,,
14239685,North 3rd Avenue,tertiary,False,True,53.259,"LINESTRING (-75.820343 39.984686, -75.82021 39.984218)",,,,,
334704326,East Chestnut Street,residential,True,False,196.57,"LINESTRING (-75.820343 39.984686, -75.8211466 39.9845568, -75.8216953 39.9844686, -75.822601 39.984323)",,,,,
14237393,West Diamond Street,residential,False,False,76.233,"LINESTRING (-75.828643 39.9824334, -75.8294828 39.9821969)",,,,,
14237393,West Diamond Street,residential,False,True,76.233,"LINESTRING (-75.8294828 39.9821969, -75.828643 39.9824334)",,,,,
334715557,North Church Street,residential,False,False,49.093,"LINESTRING (-75.8294828 39.9821969, -75.829664 39.982616)",,,,,
334715557,North Church Street,residential,False,True,57.399,"LINESTRING (-75.8294828 39.9821969, -75.8292709 39.9817069)",,,,,
"[334715921, 1206789770]","['South Church Street', 'Madison Street']",residential,False,True,172.55,"LINESTRING (-75.8290859 39.979582, -75.8283717 39.9797805, -75.8285891 39.9802397, -75.8288032 39.980692)",,,,,
14239685,North 3rd Avenue,tertiary,False,False,59.372,"LINESTRING (-75.8200727 39.9836948, -75.8200961 39.9838208, -75.82021 39.984218)",,,,,
14250803,South 3rd Avenue,residential,False,False,84.73,"LINESTRING (-75.8200727 39.9836948, -75.8200458 39.9835392, -75.819904 39.982944)",,,,,
48460697,Lincoln Highway East,primary,False,True,170.421,"LINESTRING (-75.8200727 39.9836948, -75.8204164 39.9836414, -75.8219116 39.9834024, -75.8220312 39.9833834)",,,US 30 Business,25 mph,
14239685,North 3rd Avenue,tertiary,False,False,53.259,"LINESTRING (-75.82021 39.984218, -75.820343 39.984686)",,,,,
14239685,North 3rd Avenue,tertiary,False,True,59.372,"LINESTRING (-75.82021 39.984218, -75.8200961 39.9838208, -75.8200727 39.9836948)",,,,,
14239685,North 3rd Avenue,tertiary,False,False,60.297,"LINESTRING (-75.820479 39.98516, -75.8206244 39.9856907)",,,,,
14239685,North 3rd Avenue,tertiary,False,True,53.965,"LINESTRING (-75.820479 39.98516, -75.820343 39.984686)",,,,,
334715557,North Church Street,residential,False,True,49.093,"LINESTRING (-75.829664 39.982616, -75.8294828 39.9821969)",,,,,
334709062,South 3rd Avenue,residential,False,False,90.813,"LINESTRING (-75.819657 39.981952, -75.819449 39.981151)",,,,,
334709062,South 3rd Avenue,residential,False,True,112.295,"LINESTRING (-75.819657 39.981952, -75.819904 39.982944)",,,,,
"[14248796, 334712957]","['City Hall Place', 'Kersey Street']",residential,False,"[False, True]",194.00599999999997,"LINESTRING (-75.819657 39.981952, -75.8198979 39.9819104, -75.8201251 39.9818713, -75.820515 39.981804, -75.820559 39.981807, -75.820582 39.981814, -75.82061 39.98183, -75.820634 39.981858, -75.820736 39.982036, -75.8208526 39.9822624, -75.820874 39.982304, -75.820991 39.98252, -75.821002 39.982543, -75.8210992 39.9827467)",,,,,
14249902,North 2nd Avenue,residential,False,False,55.288,"LINESTRING (-75.822325 39.983873, -75.822601 39.984323)",,,,,
14248200,East Diamond Street,residential,True,False,184.237,"LINESTRING (-75.822325 39.983873, -75.820563 39.9841604, -75.82021 39.984218)",,,,,
14249902,North 2nd Avenue,residential,False,True,59.92,"LINESTRING (-75.822325 39.983873, -75.822243 39.9837364, -75.8220312 39.9833834)",,,,,
357031352,North 1st Avenue,primary,False,False,64.489,"LINESTRING (-75.8252998 39.9843935, -75.8251767 39.9843041, -75.8250512 39.9842074, -75.8250404 39.9841985, -75.824939 39.984115, -75.8248596 39.9840407, -75.824784 39.98397)",,4,PA 82,,
"[437237097, 437236492]",North 1st Avenue,primary,True,False,127.79599999999999,"LINESTRING (-75.8252998 39.9843935, -75.825617 39.98478, -75.825707 39.9849078, -75.825786 39.9850327, -75.8260026 39.9854062)",,"['3', '2']",PA 82,,
1160434938,East Lumber Street,residential,False,False,210.70299999999997,"LINESTRING (-75.8252998 39.9843935, -75.825261 39.984409, -75.824951 39.984472, -75.8242945 39.984571, -75.8240744 39.9846042, -75.8234778 39.9846941, -75.8232536 39.9847279, -75.8228828 39.9847866)",,,,,
14249266,East Lumber Street,residential,True,False,208.968,"LINESTRING (-75.8228828 39.9847866, -75.820479 39.98516)",,,,,
334709505,North 2nd Avenue,residential,False,True,56.867,"LINESTRING (-75.8228828 39.9847866, -75.822601 39.984323)",,,,,
1160434938,East Lumber Street,residential,False,True,210.703,"LINESTRING (-75.8228828 39.9847866, -75.8232536 39.9847279, -75.8234778 39.9846941, -75.8240744 39.9846042, -75.8242945 39.984571, -75.824951 39.984472, -75.825261 39.984409, -75.8252998 39.9843935)",,,,,
1160434939,North 2nd Avenue,residential,False,False,28.665,"LINESTRING (-75.8228828 39.9847866, -75.823004 39.984988, -75.823005 39.985024)",,,,,
437237090,South 1st Avenue,secondary,False,True,81.637,"LINESTRING (-75.82079 39.979963, -75.8213604 39.9805529)",,,,,
334712955,Walnut Street,residential,False,False,58.369,"LINESTRING (-75.82079 39.979963, -75.820206 39.980078, -75.820126 39.980092)",,,,,
437237090,South 1st Avenue,secondary,False,False,137.12,"LINESTRING (-75.82079 39.979963, -75.8206716 39.9798234, -75.8206138 39.9797521, -75.820543 39.9796345, -75.8204772 39.979503, -75.8204224 39.9793632, -75.8204084 39.9792516, -75.8204145 39.9791218, -75.8204327 39.979001, -75.82049 39.978803)",,,,,
334709062,South 3rd Avenue,residential,False,True,98.402,"LINESTRING (-75.819224 39.980283, -75.8193997 39.9809608, -75.819449 39.981151)",,,,,
334712955,Walnut Street,residential,False,True,79.739,"LINESTRING (-75.819224 39.980283, -75.819736 39.980172, -75.819803 39.980157, -75.820126 39.980092)",,,,,
334712958,Walnut Street,residential,False,False,98.908,"LINESTRING (-75.819224 39.980283, -75.818659 39.9804, -75.818103 39.980514)",,,,,
14249902,North 2nd Avenue,residential,False,False,59.92,"LINESTRING (-75.8220312 39.9833834, -75.822243 39.9837364, -75.822325 39.983873)",,,,,
48460697,Lincoln Highway East,primary,False,False,170.421,"LINESTRING (-75.8220312 39.9833834, -75.8219116 39.9834024, -75.8204164 39.9836414, -75.8200727 39.9836948)",,,US 30 Business,25 mph,
48460697,Lincoln Highway East,primary,False,True,158.826,"LINESTRING (-75.8220312 39.9833834, -75.8222118 39.9833548, -75.8233569 39.9831579, -75.8238553 39.9830904)",,,US 30 Business,25 mph,
14251260,Harlan Drive,residential,False,False,19.775,"LINESTRING (-75.819333 39.986722, -75.819285 39.986548)",,,,,
14251258,Harlan Drive,residential,False,False,167.67999999999998,"LINESTRING (-75.819333 39.986722, -75.819551 39.986705, -75.819822 39.98669, -75.820296 39.986638, -75.820495 39.986633, -75.820875 39.986652, -75.821013 39.986644, -75.821183 39.986613, -75.821278 39.986578)",,,,,
14251259,Harlan Drive,residential,False,True,127.121,"LINESTRING (-75.819333 39.986722, -75.8191779 39.9868136, -75.818891 39.987004, -75.818727 39.987131, -75.818679 39.987186, -75.818564 39.987348, -75.8185 39.987472, -75.8184984 39.9874839, -75.818493 39.987525, -75.818495 39.987574, -75.818503 39.987611)",,,,,
14251258,Harlan Drive,residential,False,True,167.68000000000004,"LINESTRING (-75.821278 39.986578, -75.821183 39.986613, -75.821013 39.986644, -75.820875 39.986652, -75.820495 39.986633, -75.820296 39.986638, -75.819822 39.98669, -75.819551 39.986705, -75.819333 39.986722)",,,,,
14251259,Harlan Drive,residential,False,False,107.487,"LINESTRING (-75.821278 39.986578, -75.821452 39.986792, -75.821498 39.986903, -75.821526 39.987018, -75.821547 39.987183, -75.821549 39.987311, -75.821541 39.987397, -75.821532 39.987433, -75.821505 39.987494)",,,,,
14252641,Adams Drive,residential,False,False,171.512,"LINESTRING (-75.821278 39.986578, -75.821442 39.98652, -75.821783 39.986427, -75.821912 39.986387, -75.821991 39.986368, -75.822057 39.986357, -75.822166 39.98635, -75.822267 39.986349, -75.82243 39.98636, -75.822519 39.98638, -75.822866 39.986514, -75.822962 39.986558, -75.82315 39.986636)",,,,,
437236496,North 1st Avenue,primary,True,False,47.67100000000001,"LINESTRING (-75.8256764 39.9847065, -75.8254732 39.9845046, -75.8253997 39.9844484, -75.8252998 39.9843935)",,2,PA 82,,
261715235,Wagontown Road,tertiary,False,True,11.99,"LINESTRING (-75.8261344 39.9853684, -75.8260026 39.9854062)",,2,,,
261715235,Wagontown Road,tertiary,False,False,27.242000000000004,"LINESTRING (-75.8261344 39.9853684, -75.8261944 39.9853389, -75.8262332 39.9853195, -75.8262932 39.9853171, -75.8263659 39.9853239, -75.8264242 39.9853519)",,2,,,
437236496,North 1st Avenue,primary,True,False,83.39599999999999,"LINESTRING (-75.8261344 39.9853684, -75.8259099 39.9850117, -75.8257642 39.9848096, -75.8256764 39.9847065)",,2,PA 82,,
14252275,,primary_link,True,False,96.328,"LINESTRING (-75.8264242 39.9853519, -75.826313 39.985217, -75.826088 39.985015, -75.8256764 39.9847065)",,,,,
261715235,Wagontown Road,tertiary,False,False,119.682,"LINESTRING (-75.8264242 39.9853519, -75.826648 39.985999, -75.8267796 39.9863932)",,2,,,
261715235,Wagontown Road,tertiary,False,True,27.241999999999997,"LINESTRING (-75.8264242 39.9853519, -75.8263659 39.9853239, -75.8262932 39.9853171, -75.8262332 39.9853195, -75.8261944 39.9853389, -75.8261344 39.9853684)",,2,,,
261715235,Wagontown Road,tertiary,False,True,119.682,"LINESTRING (-75.8267796 39.9863932, -75.826648 39.985999, -75.8264242 39.9853519)",,2,,,
14252348,East Harmony Street,residential,False,False,91.957,"LINESTRING (-75.824095 39.9820142, -75.8240673 39.982025, -75.8231322 39.9823879)",,,,,
357031352,North 1st Avenue,primary,False,True,11.09,"LINESTRING (-75.8242839 39.9834494, -75.8243611 39.9835297)",,4,PA 82,,
14253134,North 1st Avenue,primary,False,False,54.114999999999995,"LINESTRING (-75.8242839 39.9834494, -75.8240351 39.9832333, -75.8238553 39.9830904)",,3,PA 82,,
334712526,,primary_link,True,False,58.20700000000001,"LINESTRING (-75.8242839 39.9834494, -75.82423 39.9833773, -75.8242013 39.9833288, -75.8241943 39.9832795, -75.824188 39.9832405, -75.8241972 39.9831942, -75.8242075 39.9831496, -75.8242421 39.9830931, -75.8242991 39.9830474, -75.8243874 39.9830038)",,,PA 82,,
357031353,Lincoln Highway East,primary,False,False,46.347,"LINESTRING (-75.8243874 39.9830038, -75.8238553 39.9830904)",,,US 30 Business;PA 82,25 mph,
"[14255109, 137188147, 357031348, 137188150, 14254815]","['Lincoln Highway East', 'Lincoln Highway West']",primary,False,"[False, True]",440.5279999999999,"LINESTRING (-75.8243874 39.9830038, -75.8244387 39.9829955, -75.8245227 39.9829818, -75.8248256 39.9829144, -75.8250553 39.9828604, -75.8253674 39.9827756, -75.8258359 39.9826489, -75.8263812 39.9825032, -75.8273368 39.9822459, -75.8276404 39.9821613, -75.8279893 39.9820641, -75.8281171 39.9820284, -75.8282367 39.9819951, -75.8292709 39.9817069)",,,US 30 Business;PA 82,25 mph,yes
357031353,Lincoln Highway East,primary,False,True,46.347,"LINESTRING (-75.8238553 39.9830904, -75.8243874 39.9830038)",,,US 30 Business;PA 82,25 mph,
"[14250704, 437237090]",South 1st Avenue,secondary,False,"[False, True]",99.867,"LINESTRING (-75.8238553 39.9830904, -75.8236794 39.9829505, -75.823525 39.982828, -75.823439 39.982746, -75.8233525 39.982645, -75.8231322 39.9823879)",,3,,,
14253134,North 1st Avenue,primary,False,True,54.114999999999995,"LINESTRING (-75.8238553 39.9830904, -75.8240351 39.9832333, -75.8242839 39.9834494)",,3,PA 82,,
48460697,Lincoln Highway East,primary,False,False,158.826,"LINESTRING (-75.8238553 39.9830904, -75.8233569 39.9831579, -75.8222118 39.9833548, -75.8220312 39.9833834)",,,US 30 Business,25 mph,
334715557,North Church Street,residential,False,False,57.399,"LINESTRING (-75.8292709 39.9817069, -75.8294828 39.9821969)",,,,,
14248259,South Church Street,residential,False,False,62.134,"LINESTRING (-75.8292709 39.9817069, -75.8292201 39.9815966, -75.8290281 39.98118)",,,,,
"[14255109, 137188147, 357031348, 137188150, 14254815]","['Lincoln Highway East', 'Lincoln Highway West']",primary,False,"[False, True]",440.528,"LINESTRING (-75.8292709 39.9817069, -75.8282367 39.9819951, -75.8281171 39.9820284, -75.8279893 39.9820641, -75.8276404 39.9821613, -75.8273368 39.9822459, -75.8263812 39.9825032, -75.8258359 39.9826489, -75.8253674 39.9827756, -75.8250553 39.9828604, -75.8248256 39.9829144, -75.8245227 39.9829818, -75.8244387 39.9829955, -75.8243874 39.9830038)",,,US 30 Business;PA 82,25 mph,yes
357031352,North 1st Avenue,primary,False,False,11.09,"LINESTRING (-75.8243611 39.9835297, -75.8242839 39.9834494)",,4,PA 82,,
357031352,North 1st Avenue,primary,False,True,60.789,"LINESTRING (-75.8243611 39.9835297, -75.824784 39.98397)",,4,PA 82,,
14248200,East Diamond Street,residential,True,False,177.637,"LINESTRING (-75.8243611 39.9835297, -75.824233 39.9835551, -75.8239901 39.983595, -75.8239096 39.9836082, -75.8236884 39.9836446, -75.8233791 39.9836954, -75.8232923 39.9837096, -75.8231104 39.9837395, -75.8226945 39.9838098, -75.822325 39.983873)",,,,,
261715235,Wagontown Road,tertiary,False,False,11.99,"LINESTRING (-75.8260026 39.9854062, -75.8261344 39.9853684)",,2,,,
