osmid,oneway,name,highway,width,reversed,length,geometry,lanes,bridge,maxspeed,access
"[665994980, 9626087]",False,Brook Street,tertiary,10.7,True,242.20199999999997,"LINESTRING (-70.725722 42.193414, -70.7258453 42.1934431, -70.7260636 42.1934729, -70.726314 42.193516, -70.7264955 42.1935381, -70.7265386 42.1935464, -70.726774 42.193591, -70.7268821 42.1936131, -70.7271664 42.1936711, -70.727249 42.193688, -70.727518 42.193725, -70.727927 42.193739, -70.728309 42.193744, -70.7286105 42.1937601)",2,,,
665994981,False,Front Street,secondary,15.2,False,110.939,"LINESTRING (-70.725722 42.193414, -70.725676 42.193463, -70.7256057 42.1935402, -70.725584 42.193564, -70.7254609 42.193719, -70.725418 42.193773, -70.7253582 42.193918, -70.7253255 42.1940093, -70.7253186 42.1940379, -70.7253067 42.1940895, -70.7252486 42.1943319)",2,,,
"[665994982, 1044326929, 1044326930, 283871417, 9625786]",False,Front Street,secondary,15.2,False,97.40700000000001,"LINESTRING (-70.725722 42.193414, -70.7259432 42.1931994, -70.7260231 42.1931205, -70.7260927 42.1930356, -70.7261338 42.1929619, -70.7261483 42.1929344, -70.7261778 42.1928564, -70.7261889 42.1928242, -70.7262044 42.1927855, -70.7262422 42.1926441)",2,yes,,
"[1083958735, 283871413, 283871414, 283871415, 283871416]",False,Edward Foster Road,tertiary,10.7,True,411.747,"LINESTRING (-70.720589 42.1923275, -70.7207642 42.1923215, -70.7213197 42.1923115, -70.7214218 42.1923083, -70.7214805 42.1923064, -70.7215802 42.1923035, -70.722277 42.1922828, -70.723132 42.192254, -70.723924 42.192235, -70.7241501 42.1922287, -70.7245771 42.1922168, -70.7249972 42.1922031, -70.7255836 42.1922012)",2,yes,,
9626159,False,Otis Place,residential,9.1,True,457.97600000000006,"LINESTRING (-70.7250712 42.1950241, -70.7251556 42.1950399, -70.7253 42.19507, -70.725643 42.195101, -70.726088 42.195147, -70.726685 42.195211, -70.727083 42.195259, -70.727418 42.195297, -70.727736 42.195335, -70.727981 42.195359, -70.7281432 42.1953637, -70.728259 42.195367, -70.728625 42.195363, -70.7289136 42.1953688, -70.729271 42.195376, -70.730013 42.195401, -70.730288 42.195411, -70.7305 42.195418, -70.730592 42.195418)",2,,,
9626718,False,Otis Place,residential,,False,49.078,"LINESTRING (-70.7250712 42.1950241, -70.7250034 42.1950117, -70.7244868 42.1949387)",,,,
283871418,False,Front Street,secondary,15.2,False,73.07600000000001,"LINESTRING (-70.7250712 42.1950241, -70.7250624 42.1950755, -70.7249698 42.1954649, -70.7249199 42.1956716)",2,,,
665994981,False,Front Street,secondary,15.2,True,78.345,"LINESTRING (-70.7250712 42.1950241, -70.7250838 42.1949714, -70.7251483 42.1947223, -70.7252486 42.1943319)",2,,,
283871422,False,Otis Place,residential,,False,36.338,"LINESTRING (-70.7244868 42.1949387, -70.7240526 42.1948811)",,,,
"[1018757344, 9626283]",True,Cole Parkway,residential,15.2,False,129.565,"LINESTRING (-70.7244868 42.1949387, -70.7245147 42.194808, -70.7245522 42.1946325, -70.7245913 42.1944498, -70.7246264 42.1942855, -70.7246609 42.1941239, -70.7246678 42.1940928, -70.7246957 42.1939677, -70.724708 42.1939266, -70.724749 42.1937901)",2,,,
9626718,False,Otis Place,residential,,True,49.078,"LINESTRING (-70.7244868 42.1949387, -70.7250034 42.1950117, -70.7250712 42.1950241)",,,,
9625856,False,Dunbar Lane,residential,12.2,False,49.117,"LINESTRING (-70.731134 42.192175, -70.7311 42.192616)",2,,30 mph,destination
"[9626836, 9626045]",False,First Parish Road,secondary,"['12.2', '15.2']",False,360.93000000000006,"LINESTRING (-70.731134 42.192175, -70.7308258 42.1921925, -70.7304388 42.1922407, -70.7302386 42.1922598, -70.730121 42.192271, -70.7297533 42.1923082, -70.7296964 42.192314, -70.729482 42.192342, -70.7293584 42.1923571, -70.729137 42.192384, -70.728819 42.192437, -70.728542 42.192482, -70.728294 42.1925, -70.728099 42.192493, -70.727862 42.192463, -70.727658 42.192429, -70.7276331 42.1924241, -70.727396 42.192377, -70.727068 42.192325, -70.726821 42.192284)",2,,30 mph,
9625769,False,Kent Street,tertiary,15.2,True,188.97899999999998,"LINESTRING (-70.726009 42.188665, -70.726009 42.188693, -70.726007 42.18889, -70.7260103 42.1893634, -70.726007 42.1895183, -70.726006 42.189566, -70.726001 42.189803, -70.725984 42.190024, -70.7259584 42.19024, -70.7259453 42.1903629)",2,,,
9625892,False,Hazel Avenue,residential,10.7,False,63.433,"LINESTRING (-70.730592 42.195418, -70.730582 42.195624, -70.730566 42.195897, -70.730561 42.195988)",2,,,
9625892,False,Hazel Avenue,residential,10.7,True,188.268,"LINESTRING (-70.730592 42.195418, -70.730598 42.195296, -70.730617 42.194798, -70.730607 42.194586, -70.730588 42.194493, -70.73056 42.194386, -70.730513 42.194263, -70.730454 42.194101, -70.730329 42.193751)",2,,,
9626159,False,Otis Place,residential,9.1,False,457.97599999999994,"LINESTRING (-70.730592 42.195418, -70.7305 42.195418, -70.730288 42.195411, -70.730013 42.195401, -70.729271 42.195376, -70.7289136 42.1953688, -70.728625 42.195363, -70.728259 42.195367, -70.7281432 42.1953637, -70.727981 42.195359, -70.727736 42.195335, -70.727418 42.195297, -70.727083 42.195259, -70.726685 42.195211, -70.726088 42.195147, -70.725643 42.195101, -70.7253 42.19507, -70.7251556 42.1950399, -70.7250712 42.1950241)",2,,,
283871421,False,Old Dock Street,residential,,True,92.027,"LINESTRING (-70.724154 42.196293, -70.7240119 42.1962784, -70.723969 42.196274, -70.723895 42.19625, -70.723857 42.1962052, -70.7238489 42.1961556, -70.7238731 42.1960503, -70.7239401 42.1957263, -70.7239535 42.1956349)",,,,
9626045,False,First Parish Road,secondary,15.2,False,71.01100000000001,"LINESTRING (-70.726821 42.192284, -70.726682 42.192283, -70.726579 42.192296, -70.726494 42.192313, -70.72645 42.192337, -70.72639 42.192374, -70.726348 42.192415, -70.726299 42.192488, -70.7262896 42.192514, -70.7262422 42.1926441)",2,,30 mph,
"[9626836, 9626045]",False,First Parish Road,secondary,"['12.2', '15.2']",True,360.92999999999995,"LINESTRING (-70.726821 42.192284, -70.727068 42.192325, -70.727396 42.192377, -70.7276331 42.1924241, -70.727658 42.192429, -70.727862 42.192463, -70.728099 42.192493, -70.728294 42.1925, -70.728542 42.192482, -70.728819 42.192437, -70.729137 42.192384, -70.7293584 42.1923571, -70.729482 42.192342, -70.7296964 42.192314, -70.7297533 42.1923082, -70.730121 42.192271, -70.7302386 42.1922598, -70.7304388 42.1922407, -70.7308258 42.1921925, -70.731134 42.192175)",2,,30 mph,
9626046,False,First Parish Road,secondary,15.2,False,62.647,"LINESTRING (-70.726821 42.192284, -70.726509 42.192244, -70.7264104 42.192232, -70.726247 42.192212, -70.7261881 42.1922097, -70.726069 42.192205)",2,,30 mph,
9627133,False,Appletree Lane,residential,12.2,False,79.85,"LINESTRING (-70.731487 42.196859, -70.730938 42.196847, -70.730518 42.196841)",2,,,
9626161,False,Beal Place,residential,9.1,True,229.98899999999998,"LINESTRING (-70.7252486 42.1943319, -70.725342 42.194348, -70.725772 42.194412, -70.7258033 42.1944166, -70.7258125 42.1944179, -70.726263 42.194484, -70.726687 42.194541, -70.727116 42.194599, -70.727636 42.194663, -70.7279948 42.1947019)",2,,,
665994981,False,Front Street,secondary,15.2,False,78.345,"LINESTRING (-70.7252486 42.1943319, -70.7251483 42.1947223, -70.7250838 42.1949714, -70.7250712 42.1950241)",2,,,
665994981,False,Front Street,secondary,15.2,True,110.93900000000001,"LINESTRING (-70.7252486 42.1943319, -70.7253067 42.1940895, -70.7253186 42.1940379, -70.7253255 42.1940093, -70.7253582 42.193918, -70.725418 42.193773, -70.7254609 42.193719, -70.725584 42.193564, -70.7256057 42.1935402, -70.725676 42.193463, -70.725722 42.193414)",2,,,
283871418,False,Front Street,secondary,15.2,True,68.255,"LINESTRING (-70.724829 42.196355, -70.724827 42.196318, -70.724828 42.196254, -70.724829 42.196136, -70.724847 42.195991, -70.724864 42.195876, -70.7249044 42.1957459)",2,,,
9627129,False,Allen Place,residential,9.1,True,466.229,"LINESTRING (-70.7249199 42.1956716, -70.7249927 42.1956807, -70.725145 42.195692, -70.725541 42.195718, -70.725963 42.195742, -70.72645 42.195774, -70.726928 42.195812, -70.727472 42.195851, -70.727935 42.195887, -70.7284208 42.1959194, -70.728655 42.195932, -70.729207 42.195952, -70.729635 42.195965, -70.73006 42.195974, -70.730561 42.195988)",2,,,
283871418,False,Front Street,secondary,15.2,False,8.362,"LINESTRING (-70.7249199 42.1956716, -70.7249116 42.1957175, -70.7249044 42.1957459)",2,,,
283871418,False,Front Street,secondary,15.2,True,73.076,"LINESTRING (-70.7249199 42.1956716, -70.7249698 42.1954649, -70.7250624 42.1950755, -70.7250712 42.1950241)",2,,,
9625786,False,Front Street,secondary,15.2,True,52.28,"LINESTRING (-70.726069 42.192205, -70.7261448 42.1923009, -70.7261583 42.1923179, -70.7262013 42.1923831, -70.7262402 42.192465, -70.7262525 42.1925424, -70.7262422 42.1926441)",2,,,
"[1083958736, 9625843]",False,Edward Foster Road,tertiary,10.7,False,40.013000000000005,"LINESTRING (-70.726069 42.192205, -70.7259515 42.1922012, -70.725913 42.1922, -70.7258172 42.1921972, -70.7255836 42.1922012)",2,,,
9626046,False,First Parish Road,secondary,15.2,True,62.647,"LINESTRING (-70.726069 42.192205, -70.7261881 42.1922097, -70.726247 42.192212, -70.7264104 42.192232, -70.726509 42.192244, -70.726821 42.192284)",2,,30 mph,
1162927213,False,Kent Street,tertiary,15.2,False,37.216,"LINESTRING (-70.726069 42.192205, -70.7259944 42.1920942, -70.725968 42.192055, -70.7259556 42.1920303, -70.725923 42.191965, -70.7259055 42.1918951)",2,,,
9625892,False,Hazel Avenue,residential,10.7,False,188.268,"LINESTRING (-70.730329 42.193751, -70.730454 42.194101, -70.730513 42.194263, -70.73056 42.194386, -70.730588 42.194493, -70.730607 42.194586, -70.730617 42.194798, -70.730598 42.195296, -70.730592 42.195418)",2,,,
9626087,False,Brook Street,tertiary,10.7,False,141.773,"LINESTRING (-70.730329 42.193751, -70.730248 42.193757, -70.729693 42.193786, -70.729317 42.193781, -70.729017 42.193773, -70.7286105 42.1937601)",2,,,
283871422,False,Otis Place,residential,,True,36.338,"LINESTRING (-70.7240526 42.1948811, -70.7244868 42.1949387)",,,,
283871421,False,Old Dock Street,residential,,False,84.215,"LINESTRING (-70.7240526 42.1948811, -70.7240421 42.1949616, -70.7240405 42.1949741, -70.7240126 42.1951878, -70.7239535 42.1956349)",,,,
9625892,False,Hazel Avenue,residential,10.7,False,94.916,"LINESTRING (-70.730561 42.195988, -70.730532 42.196515, -70.730518 42.196841)",2,,,
9625892,False,Hazel Avenue,residential,10.7,True,63.433,"LINESTRING (-70.730561 42.195988, -70.730566 42.195897, -70.730582 42.195624, -70.730592 42.195418)",2,,,
9627129,False,Allen Place,residential,9.1,False,466.229,"LINESTRING (-70.730561 42.195988, -70.73006 42.195974, -70.729635 42.195965, -70.729207 42.195952, -70.728655 42.195932, -70.7284208 42.1959194, -70.727935 42.195887, -70.727472 42.195851, -70.726928 42.195812, -70.72645 42.195774, -70.725963 42.195742, -70.725541 42.195718, -70.725145 42.195692, -70.7249927 42.1956807, -70.7249199 42.1956716)",2,,,
9625786,False,Front Street,secondary,15.2,False,52.28,"LINESTRING (-70.7262422 42.1926441, -70.7262525 42.1925424, -70.7262402 42.192465, -70.7262013 42.1923831, -70.7261583 42.1923179, -70.7261448 42.1923009, -70.726069 42.192205)",2,,,
"[665994982, 1044326929, 1044326930, 283871417, 9625786]",False,Front Street,secondary,15.2,True,97.40700000000001,"LINESTRING (-70.7262422 42.1926441, -70.7262044 42.1927855, -70.7261889 42.1928242, -70.7261778 42.1928564, -70.7261483 42.1929344, -70.7261338 42.1929619, -70.7260927 42.1930356, -70.7260231 42.1931205, -70.7259432 42.1931994, -70.725722 42.193414)",2,yes,,
9626045,False,First Parish Road,secondary,15.2,True,71.011,"LINESTRING (-70.7262422 42.1926441, -70.7262896 42.192514, -70.726299 42.192488, -70.726348 42.192415, -70.72639 42.192374, -70.72645 42.192337, -70.726494 42.192313, -70.726579 42.192296, -70.726682 42.192283, -70.726821 42.192284)",2,,30 mph,
9626161,False,Beal Place,residential,9.1,False,229.989,"LINESTRING (-70.7279948 42.1947019, -70.727636 42.194663, -70.727116 42.194599, -70.726687 42.194541, -70.726263 42.194484, -70.7258125 42.1944179, -70.7258033 42.1944166, -70.725772 42.194412, -70.725342 42.194348, -70.7252486 42.1943319)",2,,,
9625856,False,Dunbar Lane,residential,12.2,True,49.117,"LINESTRING (-70.7311 42.192616, -70.731134 42.192175)",2,,30 mph,destination
9626294,True,Cole Parkway,unclassified,,False,261.381,"LINESTRING (-70.724749 42.1937901, -70.724654 42.193779, -70.7244788 42.1937546, -70.7243095 42.193731, -70.724053 42.193687, -70.723911 42.193672, -70.723771 42.193729, -70.7236626 42.1937893, -70.7236358 42.1938042, -70.723566 42.193843, -70.723487 42.1939409, -70.723453 42.193983, -70.7234119 42.1941259, -70.72336 42.1943066, -70.723347 42.194352, -70.7233597 42.1944865, -70.723363 42.194521, -70.723402 42.194638, -70.7234224 42.1946659, -70.7234658 42.1947091, -70.7235334 42.1947763, -70.723573 42.1948157, -70.7236172 42.1948217, -70.7237774 42.1948436, -70.7238066 42.1948476, -70.7238301 42.1948508, -70.7239315 42.1948646, -70.7239529 42.1948675, -70.7240526 42.1948811)",,,,
283871412,False,Cole Parkway,unclassified,15.2,False,109.87100000000001,"LINESTRING (-70.724749 42.1937901, -70.7248716 42.1935926, -70.7249148 42.1935216, -70.7249769 42.1934695, -70.725055 42.193404, -70.725234 42.193335, -70.725341 42.193317, -70.725424 42.193313, -70.725536 42.193341, -70.7256352 42.1933799, -70.725649 42.1933853, -70.725722 42.193414)",2,,,
283871419,False,Mill Wharf Plaza,unclassified,,True,79.304,"LINESTRING (-70.7239535 42.1956349, -70.7239693 42.195637, -70.724105 42.1956549, -70.7243142 42.1956784, -70.7249044 42.1957459)",,,,
283871421,False,Old Dock Street,residential,,False,92.027,"LINESTRING (-70.7239535 42.1956349, -70.7239401 42.1957263, -70.7238731 42.1960503, -70.7238489 42.1961556, -70.723857 42.1962052, -70.723895 42.19625, -70.723969 42.196274, -70.7240119 42.1962784, -70.724154 42.196293)",,,,
283871421,False,Old Dock Street,residential,,True,84.215,"LINESTRING (-70.7239535 42.1956349, -70.7240126 42.1951878, -70.7240405 42.1949741, -70.7240421 42.1949616, -70.7240526 42.1948811)",,,,
283871418,False,Front Street,secondary,15.2,False,68.255,"LINESTRING (-70.7249044 42.1957459, -70.724864 42.195876, -70.724847 42.195991, -70.724829 42.196136, -70.724828 42.196254, -70.724827 42.196318, -70.724829 42.196355)",2,,,
283871418,False,Front Street,secondary,15.2,True,8.362,"LINESTRING (-70.7249044 42.1957459, -70.7249116 42.1957175, -70.7249199 42.1956716)",2,,,
283871419,False,Mill Wharf Plaza,unclassified,,False,79.304,"LINESTRING (-70.7249044 42.1957459, -70.7243142 42.1956784, -70.724105 42.1956549, -70.7239693 42.195637, -70.7239535 42.1956349)",,,,
671895068,False,Youngs Lane,residential,,True,119.258,"LINESTRING (-70.7284897 42.1948275, -70.7285053 42.1944268, -70.7285476 42.1942476, -70.7286105 42.1937601)",,,,
"[665994980, 9626087]",False,Brook Street,tertiary,10.7,False,242.202,"LINESTRING (-70.7286105 42.1937601, -70.728309 42.193744, -70.727927 42.193739, -70.727518 42.193725, -70.727249 42.193688, -70.7271664 42.1936711, -70.7268821 42.1936131, -70.726774 42.193591, -70.7265386 42.1935464, -70.7264955 42.1935381, -70.726314 42.193516, -70.7260636 42.1934729, -70.7258453 42.1934431, -70.725722 42.193414)",2,,,
9626087,False,Brook Street,tertiary,10.7,True,141.773,"LINESTRING (-70.7286105 42.1937601, -70.729017 42.193773, -70.729317 42.193781, -70.729693 42.193786, -70.730248 42.193757, -70.730329 42.193751)",2,,,
671895068,False,Youngs Lane,residential,,False,119.258,"LINESTRING (-70.7286105 42.1937601, -70.7285476 42.1942476, -70.7285053 42.1944268, -70.7284897 42.1948275)",,,,
