osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,width,access
26834137,False,Nottingham Way,residential,30 mph,False,116.015,"LINESTRING (1.7265975 52.6028151, 1.7271439 52.6028188, 1.7281314 52.6028255, 1.728314 52.6028388)",,,,
"[85416963, 58448903]",False,South Quay,primary,30 mph,True,133.856,"LINESTRING (1.7265975 52.6028151, 1.7264133 52.6032632, 1.7263752 52.6033541, 1.7263638 52.6033931, 1.7263569 52.6034169, 1.7263167 52.6035159, 1.7262952 52.6035593, 1.7262328 52.6036839, 1.7261045 52.6039101, 1.7260682 52.603974)",,A1243,,
37576115,False,Euston Road,tertiary,30 mph,False,45.891,"LINESTRING (1.7331954 52.6099672, 1.7338741 52.6099455)",,,,
37800295,False,Nelson Road North,tertiary,30 mph,True,30.454,"LINESTRING (1.7331954 52.6099672, 1.733179 52.6096935)",,,,
201854192,False,Nelson Road North,tertiary,30 mph,False,58.507,"LINESTRING (1.7331954 52.6099672, 1.733223 52.6104931)",,,,
47356879,False,Saint Nicholas Road,tertiary,30 mph,True,95.142,"LINESTRING (1.7331954 52.6099672, 1.7325909 52.6099899, 1.7325229 52.6099939, 1.7322472 52.6100035, 1.7320763 52.6099733, 1.7318118 52.6099158)",,,,
37576836,True,Yarmouth Way,secondary,30 mph,False,31.632999999999996,"LINESTRING (1.7298686 52.6056035, 1.7298042 52.6055672, 1.7297041 52.6055269, 1.7295312 52.6054796, 1.7294662 52.6054625)",1,B1141,,
"[252926392, 672773729, 252926393]",False,Trafalgar Road,unclassified,30 mph,True,199.381,"LINESTRING (1.7298686 52.6056035, 1.7300078 52.6055684, 1.7300508 52.6055539, 1.7301219 52.6055407, 1.7301804 52.6055394, 1.7305452 52.6055293, 1.7309818 52.6055084, 1.731779 52.6054738, 1.7322172 52.6054456, 1.7326621 52.6054226, 1.7327912 52.6054122)",,,,
47096366,False,Nelson Road Central,tertiary,30 mph,False,84.693,"LINESTRING (1.7327912 52.6054122, 1.732856 52.605935, 1.7328608 52.6059971, 1.7328647 52.6061723)",,,,
47096366,False,Nelson Road Central,tertiary,30 mph,True,37.078,"LINESTRING (1.7327912 52.6054122, 1.7327121 52.6051216, 1.7327109 52.6050827)",,,,
"[252926392, 252926393, 672773729]",False,Trafalgar Road,unclassified,30 mph,False,199.381,"LINESTRING (1.7327912 52.6054122, 1.7326621 52.6054226, 1.7322172 52.6054456, 1.731779 52.6054738, 1.7309818 52.6055084, 1.7305452 52.6055293, 1.7301804 52.6055394, 1.7301219 52.6055407, 1.7300508 52.6055539, 1.7300078 52.6055684, 1.7298686 52.6056035)",,,,
393272696,False,Trafalgar Road,unclassified,30 mph,True,92.14,"LINESTRING (1.7327912 52.6054122, 1.7328358 52.6054054, 1.7332296 52.6053731, 1.7336835 52.605359, 1.7341494 52.6053433)",,,,
59123606,False,Howard Street South,residential,30 mph,True,6.39,"LINESTRING (1.7245848 52.6078951, 1.724621 52.607842)",,,,
59123610,True,Howard Street North,residential,30 mph,False,61.619,"LINESTRING (1.7245848 52.6078951, 1.7245564 52.6080408, 1.7245558 52.608097, 1.7245881 52.6081716, 1.7245585 52.6081899, 1.7245672 52.6084383)",,,,
164287199,False,Howard Street South,residential,30 mph,False,94.25900000000001,"LINESTRING (1.7251773 52.607066, 1.7251505 52.6071023, 1.725055 52.6072186, 1.7250421 52.6072355, 1.7250293 52.6072499, 1.72501 52.6072728, 1.7249342 52.6073628, 1.7248392 52.6074847, 1.7248036 52.6075515, 1.7247643 52.6076047, 1.7247403 52.6076445, 1.7247222 52.6076744, 1.724621 52.607842)",,,,
35838835,False,Stonecutters Way,residential,30 mph,False,89.639,"LINESTRING (1.7259284 52.607974, 1.7258258 52.6079629, 1.7253999 52.6079283, 1.7250064 52.6078896, 1.7249563 52.6078866, 1.7248979 52.607883, 1.7248265 52.6078786, 1.724621 52.607842)",,,,
59123606,False,Howard Street South,residential,30 mph,False,6.39,"LINESTRING (1.724621 52.607842, 1.7245848 52.6078951)",,,,
35838835,False,Stonecutters Way,residential,30 mph,True,89.63900000000001,"LINESTRING (1.724621 52.607842, 1.7248265 52.6078786, 1.7248979 52.607883, 1.7249563 52.6078866, 1.7250064 52.6078896, 1.7253999 52.6079283, 1.7258258 52.6079629, 1.7259284 52.607974)",,,,
164287199,False,Howard Street South,residential,30 mph,True,94.25900000000001,"LINESTRING (1.724621 52.607842, 1.7247222 52.6076744, 1.7247403 52.6076445, 1.7247643 52.6076047, 1.7248036 52.6075515, 1.7248392 52.6074847, 1.7249342 52.6073628, 1.72501 52.6072728, 1.7250293 52.6072499, 1.7250421 52.6072355, 1.725055 52.6072186, 1.7251505 52.6071023, 1.7251773 52.607066)",,,,
35838876,False,The Conge,residential,30 mph,False,78.74199999999999,"LINESTRING (1.7252187 52.6096783, 1.7257119 52.6096112, 1.7261884 52.6095655, 1.7262744 52.6095574, 1.7263192 52.6095624, 1.726362 52.6095722)",,,,
35838876,False,The Conge,residential,30 mph,True,14.266,"LINESTRING (1.7252187 52.6096783, 1.725111 52.6096747, 1.7250521 52.6096632, 1.7250235 52.6096449)",,,,
37651477,False,Falcon Court,unclassified,30 mph,True,119.447,"LINESTRING (1.7252187 52.6096783, 1.7252422 52.609795, 1.7253098 52.6099435, 1.7253326 52.6099736, 1.7254972 52.6101722, 1.7255554 52.6102193, 1.7256825 52.6103384, 1.7256868 52.610351, 1.7257278 52.6104702, 1.725772 52.6106037, 1.7257966 52.6106777)",,,,
35838874,False,Howard Street North,residential,30 mph,True,66.35900000000001,"LINESTRING (1.7250235 52.6096449, 1.7249432 52.6095944, 1.7249069 52.6095577, 1.7248542 52.6094667, 1.7247993 52.6093458, 1.7246982 52.6090912)",,,,
35838876,False,The Conge,residential,30 mph,False,14.266000000000002,"LINESTRING (1.7250235 52.6096449, 1.7250521 52.6096632, 1.725111 52.6096747, 1.7252187 52.6096783)",,,,
29992276,True,South Quay,primary,30 mph,False,19.369,"LINESTRING (1.7243083 52.6062243, 1.7242227 52.6062834, 1.7241968 52.606336, 1.7241721 52.6063737)",,A1243,,
36800072,False,South Quay,primary,30 mph,True,68.398,"LINESTRING (1.7243083 52.6062243, 1.7243819 52.6061111, 1.7245139 52.6059757, 1.7247924 52.6056853)",3,A1243,,
36950197,False,Northgate Street,tertiary,30 mph,False,0.99,"LINESTRING (1.7258766 52.6115196, 1.7258765 52.6115107)",,,,
37490747,True,White Horse Plain,residential,30 mph,False,35.009,"LINESTRING (1.7258766 52.6115196, 1.7257774 52.6115239, 1.7255165 52.6115625, 1.7253803 52.6116014)",,,,
222435124,True,Regent Street,unclassified,30 mph,False,49.399,"LINESTRING (1.7240861 52.606625, 1.7242771 52.6065042, 1.7245437 52.6063306, 1.7245895 52.6063027)",,,,
653949359,True,South Quay,primary,30 mph,False,32.164,"LINESTRING (1.7240861 52.606625, 1.7242402 52.6064582, 1.7243017 52.6063676)",,A1243,,
39056788,False,Howard Street South,unclassified,30 mph,True,203.051,"LINESTRING (1.7266804 52.6051751, 1.7266991 52.6051856, 1.7268649 52.605279, 1.727091 52.6054063, 1.7271345 52.6054308, 1.7271613 52.6054885, 1.727123 52.6055357, 1.726876 52.6057417, 1.7267418 52.6058536, 1.7266456 52.6059275, 1.7265328 52.6060304, 1.7264078 52.6061443, 1.7263958 52.6061552, 1.7263722 52.6061703, 1.7263221 52.6062009, 1.7262523 52.6062481, 1.7262149 52.6062797, 1.7261926 52.6063, 1.7260929 52.606368, 1.7260002 52.6064312, 1.7259533 52.6064658, 1.7257823 52.6065942)",,,,
"[223954290, 515023194]",True,Greyfriars Way,unclassified,30 mph,False,48.171,"LINESTRING (1.7266804 52.6051751, 1.7267363 52.6051078, 1.7267775 52.6050582, 1.7267942 52.6050193, 1.7268048 52.6049946, 1.7268268 52.6049063, 1.7268105 52.6048336, 1.7267319 52.6047772)",2,,,
46985981,False,King Street,tertiary,30 mph,False,15.435,"LINESTRING (1.7298114 52.6028559, 1.7298239 52.6027173)",,,,
26834137,False,Nottingham Way,residential,30 mph,True,91.544,"LINESTRING (1.7298114 52.6028559, 1.7286267 52.6028466, 1.7285764 52.6028458, 1.728456 52.602844)",,,,
46985981,False,King Street,tertiary,30 mph,True,15.435,"LINESTRING (1.7298239 52.6027173, 1.7298114 52.6028559)",,,,
201854213,False,Saint Peter's Road,tertiary,30 mph,True,39.793,"LINESTRING (1.7298239 52.6027173, 1.73022 52.6027053, 1.7304119 52.602695)",,,,
36916085,False,Saint George's Road,residential,30 mph,True,8.496,"LINESTRING (1.7326723 52.6045413, 1.7325555 52.6045697)",,,,
47096366,False,Nelson Road Central,tertiary,30 mph,False,60.257,"LINESTRING (1.7326723 52.6045413, 1.7327109 52.6050827)",,,,
202997706,False,Saint George's Road,residential,30 mph,False,9.728,"LINESTRING (1.7326723 52.6045413, 1.7328036 52.6045053)",,,,
47096366,False,Nelson Road Central,tertiary,30 mph,True,94.168,"LINESTRING (1.7326723 52.6045413, 1.7327198 52.6042406, 1.7328054 52.6036983)",,,,
37576571,True,Fullers Hill,secondary,30 mph,False,69.18299999999999,"LINESTRING (1.7270069 52.6103796, 1.7267517 52.6104177, 1.7266321 52.6104468, 1.7265224 52.6104802, 1.7260898 52.6106445)",,B1141,,
37797895,False,Priory Plain,secondary,30 mph,False,35.946,"LINESTRING (1.7270069 52.6103796, 1.7270918 52.6103657, 1.7275234 52.6103013)",,B1141,,
59556339,True,Fullers Hill,secondary,30 mph,False,16.042,"LINESTRING (1.7256798 52.6109597, 1.7258708 52.6108739)",2,B1141,,
239761763,True,Northgate Street,tertiary,30 mph,False,26.192999999999998,"LINESTRING (1.7256798 52.6109597, 1.7256787 52.611005, 1.7257267 52.6111057, 1.7257436 52.6111905)",1,,,
36950157,True,Fullers Hill,secondary,30 mph,False,18.501,"LINESTRING (1.7254586 52.6110565, 1.7255288 52.6110221, 1.7255879 52.6110049, 1.7256798 52.6109597)",2,B1141,,
36950191,True,Northgate Street,tertiary,30 mph,False,26.013,"LINESTRING (1.7254586 52.6110565, 1.725553 52.611066, 1.7255901 52.6110719, 1.7256755 52.6111195, 1.7257436 52.6111905)",1,,,
239761763,True,Northgate Street,tertiary,30 mph,False,37.269999999999996,"LINESTRING (1.7257436 52.6111905, 1.7257731 52.611334, 1.7258081 52.6114437, 1.7258765 52.6115107)",1,,,
"[475474088, 28527892]",False,Saint Nicholas Road,tertiary,30 mph,True,72.866,"LINESTRING (1.7286906 52.6097628, 1.7285147 52.6097487, 1.7283695 52.6097788, 1.7282856 52.6097807, 1.7279997 52.6098075, 1.7276272 52.609834)",,,,
37797895,False,Priory Plain,secondary,30 mph,True,74.006,"LINESTRING (1.7286906 52.6097628, 1.7285766 52.6098673, 1.7284881 52.6099596, 1.7283996 52.6100245, 1.7283241 52.6100838, 1.7281475 52.6101491, 1.7279449 52.6102325)",,B1141,,
37804146,True,Temple Road,secondary,30 mph,False,154.85500000000002,"LINESTRING (1.7286906 52.6097628, 1.7287389 52.6094217, 1.7287719 52.6092644, 1.7287863 52.6091956, 1.7288295 52.6089815, 1.7288814 52.6087647, 1.72891 52.6086365, 1.7289722 52.6084096, 1.7289789 52.6083817)",,B1141,,
47356879,False,Saint Nicholas Road,tertiary,30 mph,False,105.999,"LINESTRING (1.7286906 52.6097628, 1.7294114 52.6097362, 1.7296973 52.609719, 1.7302577 52.6097174)",,,,
210581524,False,Marine Parade,tertiary,30 mph,False,117.113,"LINESTRING (1.7366611 52.60527, 1.7366907 52.6054843, 1.7367198 52.6057582, 1.7367288 52.6060093, 1.7367611 52.6062941, 1.7367641 52.6063211)",2,,,
393272696,False,Trafalgar Road,unclassified,30 mph,False,71.364,"LINESTRING (1.7366611 52.60527, 1.7364624 52.6052768, 1.735606 52.6053063)",,,,
"[393272705, 210581518]",False,Marine Parade,tertiary,30 mph,True,134.896,"LINESTRING (1.7366611 52.60527, 1.7366227 52.6049351, 1.7365645 52.6045246, 1.7365237 52.6041688, 1.736509 52.6040604)",1,,,
37576262,False,Kent Square,residential,30 mph,False,11.314,"LINESTRING (1.7345372 52.6038791, 1.7344041 52.6038173)",,,,
37576263,True,Kent Square,residential,30 mph,False,7.771,"LINESTRING (1.7345372 52.6038791, 1.7345838 52.603943)",,,,
37575795,True,Kent Square,residential,30 mph,False,56.162,"LINESTRING (1.7354471 52.603906, 1.7354141 52.603884, 1.7353728 52.6038682, 1.7353174 52.6038645, 1.7346418 52.6038998)",,,,
37800242,False,Kent Square (Op Edinburgh Place),residential,30 mph,True,26.976,"LINESTRING (1.7354471 52.603906, 1.7355378 52.6038841, 1.7355731 52.6038215, 1.7355544 52.6037049)",,,,
37575795,True,Kent Square,residential,30 mph,False,18.448,"LINESTRING (1.7354705 52.6040713, 1.7354471 52.603906)",,,,
37800077,False,Apsley Road,residential,30 mph,False,57.039,"LINESTRING (1.7354705 52.6040713, 1.7355166 52.6045835)",,,,
37575800,False,Standard Road,residential,30 mph,True,70.15,"LINESTRING (1.7354705 52.6040713, 1.7361253 52.6040693, 1.7363575 52.6040639, 1.736509 52.6040604)",,,,
37576262,False,Kent Square,residential,30 mph,True,11.314,"LINESTRING (1.7344041 52.6038173, 1.7345372 52.6038791)",,,,
202997706,False,Saint George's Road,residential,30 mph,False,27.874,"LINESTRING (1.7344041 52.6038173, 1.7347039 52.603645)",,,,
202997706,False,Saint George's Road,residential,30 mph,True,116.97399999999999,"LINESTRING (1.7344041 52.6038173, 1.7342763 52.6038819, 1.7333794 52.6042591, 1.7332641 52.6043111, 1.7329894 52.6044236)",,,,
37575800,False,Standard Road,residential,30 mph,False,70.15,"LINESTRING (1.736509 52.6040604, 1.7363575 52.6040639, 1.7361253 52.6040693, 1.7354705 52.6040713)",,,,
"[393272705, 210581518]",False,Marine Parade,tertiary,30 mph,False,134.89600000000002,"LINESTRING (1.736509 52.6040604, 1.7365237 52.6041688, 1.7365645 52.6045246, 1.7366227 52.6049351, 1.7366611 52.60527)",1,,,
210581518,False,Marine Parade,tertiary,30 mph,True,64.056,"LINESTRING (1.736509 52.6040604, 1.7364444 52.6035985, 1.7364269 52.6034865)",1,,,
176943111,False,York Road,residential,30 mph,False,51.299,"LINESTRING (1.7310409 52.6038132, 1.7308295 52.603814, 1.7306615 52.6037966, 1.7302895 52.6037565)",,,,
176943111,False,York Road,residential,30 mph,True,119.96100000000001,"LINESTRING (1.7310409 52.6038132, 1.7316107 52.6037868, 1.7319192 52.6037485, 1.7328054 52.6036983)",,,,
932742795,False,Saint Peter's Plain,residential,30 mph,False,75.307,"LINESTRING (1.7310409 52.6038132, 1.7310431 52.6038492, 1.7308046 52.6043607, 1.7307251 52.6044591)",,,,
932742795,False,Saint Peter's Plain,residential,30 mph,True,84.38199999999999,"LINESTRING (1.7310409 52.6038132, 1.7310441 52.6037724, 1.7310777 52.6036153, 1.7311352 52.6032615, 1.7312029 52.6030616)",,,,
932742795,False,Saint Peter's Plain,residential,30 mph,False,90.396,"LINESTRING (1.7307251 52.6044591, 1.7306672 52.604516, 1.7304905 52.6047922, 1.7304872 52.6048579, 1.7304811 52.6049786, 1.7304647 52.6051836, 1.7305111 52.6052343)",,,,
932742795,False,Saint Peter's Plain,residential,30 mph,True,75.307,"LINESTRING (1.7307251 52.6044591, 1.7308046 52.6043607, 1.7310431 52.6038492, 1.7310409 52.6038132)",,,,
36916085,False,Saint George's Road,residential,30 mph,True,31.215,"LINESTRING (1.7305111 52.6052343, 1.7301034 52.6053666)",,,,
36916085,False,Saint George's Road,residential,30 mph,False,81.964,"LINESTRING (1.7305111 52.6052343, 1.7305401 52.6052246, 1.7307638 52.6051497, 1.7310267 52.6050592, 1.7315782 52.6048832)",,,,
932742795,False,Saint Peter's Plain,residential,30 mph,True,90.396,"LINESTRING (1.7305111 52.6052343, 1.7304647 52.6051836, 1.7304811 52.6049786, 1.7304872 52.6048579, 1.7304905 52.6047922, 1.7306672 52.604516, 1.7307251 52.6044591)",,,,
37576115,False,Euston Road,tertiary,30 mph,True,2.358,"LINESTRING (1.7348063 52.6099335, 1.7347714 52.6099343)",,,,
37576007,False,Wellesley Road,residential,30 mph,True,139.017,"LINESTRING (1.7348063 52.6099335, 1.7348086 52.6101746, 1.7348116 52.610216, 1.7349644 52.6111792)",2,,,
37576115,False,Euston Road,tertiary,30 mph,False,107.283,"LINESTRING (1.7348063 52.6099335, 1.7351623 52.6099358, 1.7353426 52.6099348, 1.7363951 52.6099296)",,,,
37576000,False,Princes Road,residential,30 mph,False,132.525,"LINESTRING (1.734778 52.6087122, 1.7348233 52.6087145, 1.735149 52.6087197, 1.7353905 52.6087251, 1.736739 52.6087599)",,,,
"[37576000, 536461483, 536461486]",False,Princes Road,residential,30 mph,"[False, True]",28.566,"LINESTRING (1.734778 52.6087122, 1.7347118 52.6087061, 1.7346218 52.6087024, 1.7345695 52.6087031, 1.7344558 52.6087004, 1.734356 52.6087006)",,,,
499594855,False,Wellesley Road,residential,30 mph,False,58.67,"LINESTRING (1.734778 52.6087122, 1.7347803 52.6086778, 1.7347766 52.6081846)",,,,
499594855,False,Wellesley Road,residential,30 mph,True,57.32299999999999,"LINESTRING (1.734778 52.6087122, 1.734771 52.6087747, 1.7347705 52.6088383, 1.734783 52.6092275)",,,,
37800295,False,Nelson Road North,tertiary,30 mph,False,57.238,"LINESTRING (1.7330982 52.6086405, 1.7331296 52.6091549)",,,,
47096366,False,Nelson Road Central,tertiary,30 mph,True,69.787,"LINESTRING (1.7330982 52.6086405, 1.733049 52.6080136)",,,,
211509205,False,Middle Market Road,residential,30 mph,True,30.99,"LINESTRING (1.7330982 52.6086405, 1.7326394 52.6086334)",,,,
536461486,False,Princes Road,residential,30 mph,False,29.085,"LINESTRING (1.7330982 52.6086405, 1.733427 52.608638, 1.7335283 52.6086447)",,,,
29992303,True,Marine Parade,tertiary,30 mph,False,54.128,"LINESTRING (1.736739 52.6087599, 1.7367369 52.6088318, 1.7367421 52.6089817, 1.7367445 52.6091377, 1.7367535 52.6092465)",,,,
37576000,False,Princes Road,residential,30 mph,True,132.525,"LINESTRING (1.736739 52.6087599, 1.7353905 52.6087251, 1.735149 52.6087197, 1.7348233 52.6087145, 1.734778 52.6087122)",,,,
37576183,True,Euston Road,tertiary,30 mph,False,40.254,"LINESTRING (1.7368902 52.6099409, 1.7373499 52.6099256, 1.7374849 52.6099168)",,,,
37850315,True,Howard Street South,residential,30 mph,False,66.59,"LINESTRING (1.725734 52.6065717, 1.7254188 52.6068541, 1.7253733 52.6068949, 1.7251773 52.607066)",,,,
37850879,False,Regent Street,residential,30 mph,False,59.708,"LINESTRING (1.725734 52.6065717, 1.7254028 52.6064021, 1.7250516 52.6062303)",,,,
35838874,False,Howard Street North,residential,30 mph,False,38.376999999999995,"LINESTRING (1.7245672 52.6084383, 1.7245757 52.6085046, 1.724615 52.6087822)",,,,
37651477,False,Falcon Court,unclassified,30 mph,False,119.447,"LINESTRING (1.7257966 52.6106777, 1.725772 52.6106037, 1.7257278 52.6104702, 1.7256868 52.610351, 1.7256825 52.6103384, 1.7255554 52.6102193, 1.7254972 52.6101722, 1.7253326 52.6099736, 1.7253098 52.6099435, 1.7252422 52.609795, 1.7252187 52.6096783)",,,,
37797846,False,Church Plain,unclassified,30 mph,False,95.18599999999999,"LINESTRING (1.7261955 52.6109455, 1.7268511 52.6108486, 1.7268769 52.6108328, 1.7269237 52.6107798, 1.7269706 52.6107123, 1.7269778 52.610682, 1.7268981 52.6104265)",,,,
192346921,True,Fullers Hill,secondary,30 mph,False,9.009,"LINESTRING (1.7268981 52.6104265, 1.7270069 52.6103796)",2,B1141,,
37797846,False,Church Plain,unclassified,30 mph,True,95.18599999999999,"LINESTRING (1.7268981 52.6104265, 1.7269778 52.610682, 1.7269706 52.6107123, 1.7269237 52.6107798, 1.7268769 52.6108328, 1.7268511 52.6108486, 1.7261955 52.6109455)",,,,
37797855,False,Priory Row,residential,30 mph,False,42.792,"LINESTRING (1.7274991 52.6106999, 1.7276452 52.6106785, 1.727664 52.6106711, 1.7276763 52.61066, 1.7276265 52.6105461, 1.7275633 52.6104024)",,,,
37797855,False,Priory Row,residential,30 mph,True,11.56,"LINESTRING (1.7275234 52.6103013, 1.7275633 52.6104024)",,,,
37797895,False,Priory Plain,secondary,30 mph,False,29.471,"LINESTRING (1.7275234 52.6103013, 1.7279449 52.6102325)",,B1141,,
37797895,False,Priory Plain,secondary,30 mph,True,35.946,"LINESTRING (1.7275234 52.6103013, 1.7270918 52.6103657, 1.7270069 52.6103796)",,B1141,,
37797863,False,Priory Gardens,residential,30 mph,False,51.092,"LINESTRING (1.7281405 52.6107976, 1.728112 52.6106059, 1.7280045 52.610347)",,,,
37797863,False,Priory Gardens,residential,30 mph,True,13.353,"LINESTRING (1.7279449 52.6102325, 1.7280045 52.610347)",,,,
37797895,False,Priory Plain,secondary,30 mph,True,29.471,"LINESTRING (1.7279449 52.6102325, 1.7275234 52.6103013)",,B1141,,
37797895,False,Priory Plain,secondary,30 mph,False,74.006,"LINESTRING (1.7279449 52.6102325, 1.7281475 52.6101491, 1.7283241 52.6100838, 1.7283996 52.6100245, 1.7284881 52.6099596, 1.7285766 52.6098673, 1.7286906 52.6097628)",,B1141,,
37797863,False,Priory Gardens,residential,30 mph,False,13.353,"LINESTRING (1.7280045 52.610347, 1.7279449 52.6102325)",,,,
37797870,False,Priory Plain,residential,30 mph,False,30.421,"LINESTRING (1.7280045 52.610347, 1.7275633 52.6104024)",,,,
37797863,False,Priory Gardens,residential,30 mph,True,51.092,"LINESTRING (1.7280045 52.610347, 1.728112 52.6106059, 1.7281405 52.6107976)",,,,
37797855,False,Priory Row,residential,30 mph,False,11.56,"LINESTRING (1.7275633 52.6104024, 1.7275234 52.6103013)",,,,
37797870,False,Priory Plain,residential,30 mph,True,30.421,"LINESTRING (1.7275633 52.6104024, 1.7280045 52.610347)",,,,
37797855,False,Priory Row,residential,30 mph,True,42.792,"LINESTRING (1.7275633 52.6104024, 1.7276265 52.6105461, 1.7276763 52.61066, 1.727664 52.6106711, 1.7276452 52.6106785, 1.7274991 52.6106999)",,,,
211509205,False,Middle Market Road,residential,30 mph,False,9.364,"LINESTRING (1.7293663 52.608455, 1.7295014 52.608474)",,,,
37798199,False,Swirles Place,residential,30 mph,False,52.964,"LINESTRING (1.7300946 52.6085709, 1.730043 52.6086449, 1.7299569 52.6088087, 1.7298522 52.6090235)",,,,
211509205,False,Middle Market Road,residential,30 mph,False,93.83200000000001,"LINESTRING (1.7300946 52.6085709, 1.7301473 52.6085475, 1.7302149 52.6085378, 1.7306709 52.6085793, 1.7310868 52.6085935, 1.7314637 52.6086028)",,,,
211509205,False,Middle Market Road,residential,30 mph,True,42.002,"LINESTRING (1.7300946 52.6085709, 1.7299893 52.6085302, 1.7298869 52.6085121, 1.7295014 52.608474)",,,,
47375842,False,Stanley Terrace,residential,30 mph,True,19.619,"LINESTRING (1.7318912 52.6086121, 1.7318529 52.608787)",,,,
211509205,False,Middle Market Road,residential,30 mph,True,22.089,"LINESTRING (1.7318912 52.6086121, 1.7315642 52.6086064)",,,,
211509205,False,Middle Market Road,residential,30 mph,False,50.583,"LINESTRING (1.7318912 52.6086121, 1.7323581 52.6086288, 1.7326394 52.6086334)",,,,
37798076,False,Manby Road,residential,30 mph,False,21.376,"LINESTRING (1.7326394 52.6086334, 1.7326116 52.6088249)",,,,
211509205,False,Middle Market Road,residential,30 mph,False,30.99,"LINESTRING (1.7326394 52.6086334, 1.7330982 52.6086405)",,,,
211509205,False,Middle Market Road,residential,30 mph,True,50.583,"LINESTRING (1.7326394 52.6086334, 1.7323581 52.6086288, 1.7318912 52.6086121)",,,,
37798076,False,Manby Road,residential,30 mph,True,133.583,"LINESTRING (1.7318118 52.6099158, 1.732116 52.609549, 1.7326055 52.6089165, 1.7326041 52.6088794, 1.7326116 52.6088249)",,,,
37798386,False,Factory Road,residential,30 mph,True,74.191,"LINESTRING (1.7318118 52.6099158, 1.7317703 52.6099555, 1.731757 52.6100028, 1.7317596 52.610575)",,,,
47356879,False,Saint Nicholas Road,tertiary,30 mph,False,95.142,"LINESTRING (1.7318118 52.6099158, 1.7320763 52.6099733, 1.7322472 52.6100035, 1.7325229 52.6099939, 1.7325909 52.6099899, 1.7331954 52.6099672)",,,,
47356879,False,Saint Nicholas Road,tertiary,30 mph,True,107.258,"LINESTRING (1.7318118 52.6099158, 1.7310403 52.6098279, 1.7308452 52.609798, 1.7302577 52.6097174)",,,,
37798076,False,Manby Road,residential,30 mph,True,21.376,"LINESTRING (1.7326116 52.6088249, 1.7326394 52.6086334)",,,,
