osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed
12554434,False,,,residential,False,178.108,"LINESTRING (-81.022661 34.928268, -81.020922 34.928998)",Hope Street,
119111965,False,4,,residential,False,114.541,"LINESTRING (-81.022661 34.928268, -81.0225649 34.9278347, -81.0225366 34.9277072, -81.0224992 34.9275389, -81.0224371 34.9272544)",South Charlotte Avenue,
12554434,False,,,residential,True,178.108,"LINESTRING (-81.020922 34.928998, -81.022661 34.928268)",Hope Street,
12554562,False,,,residential,False,61.632999999999996,"LINESTRING (-81.023755 34.928237, -81.0242663 34.9282423, -81.024431 34.928244)",Southern Street,
12558457,False,4,US 21 Business,primary,True,86.299,"LINESTRING (-81.023755 34.928237, -81.0237719 34.9281641, -81.0238152 34.9279778, -81.0238553 34.9278051, -81.0239315 34.9274745)",Oakland Avenue,
12560134,True,,,residential,False,72.961,"LINESTRING (-81.024431 34.928244, -81.0242887 34.9288897)",Piano Place,
12554562,False,,,residential,True,61.632999999999996,"LINESTRING (-81.024431 34.928244, -81.0242663 34.9282423, -81.023755 34.928237)",Southern Street,
12554977,False,,,unclassified,False,51.134,"LINESTRING (-81.0247719 34.9262833, -81.024577 34.9262579, -81.024218 34.926211)",East White Street,25 mph
"[12554977, 648895547]",False,,,unclassified,True,240.916,"LINESTRING (-81.0247719 34.9262833, -81.024873 34.92631, -81.025085 34.926403, -81.0252658 34.9265044, -81.0254571 34.9266117, -81.0258465 34.92683, -81.0261083 34.9269768, -81.0266255 34.9272668, -81.0269546 34.9274932)",East White Street,25 mph
12555899,False,,,unclassified,True,185.438,"LINESTRING (-81.0247719 34.9262833, -81.0247896 34.9262155, -81.0248271 34.92615, -81.024958 34.926023, -81.0251937 34.9258043, -81.0255501 34.9254735, -81.0256044 34.9254231, -81.0257584 34.9252802, -81.0257666 34.9252726, -81.026056 34.925004)",Caldwell Street,
12554977,False,,,unclassified,False,172.806,"LINESTRING (-81.024218 34.926211, -81.0234845 34.9261113, -81.0231135 34.926061, -81.0230152 34.9260476, -81.02235 34.9259477)",East White Street,25 mph
12554977,False,,,unclassified,True,51.134,"LINESTRING (-81.024218 34.926211, -81.024577 34.9262579, -81.0247719 34.9262833)",East White Street,25 mph
12560340,False,4,US 21 Business,primary,False,91.122,"LINESTRING (-81.024218 34.926211, -81.024284 34.925961, -81.024363 34.925759, -81.024467 34.925565, -81.024552 34.925444)",South Oakland Avenue,
"[903042091, 12560340]",False,4,US 21 Business,primary,"[False, True]",142.908,"LINESTRING (-81.024218 34.926211, -81.024086 34.9267816, -81.0239641 34.9273084, -81.0239315 34.9274745)","['South Oakland Avenue', 'Oakland Avenue']",
12556873,False,,,residential,True,251.06699999999998,"LINESTRING (-81.0212408 34.9251632, -81.0224519 34.9231886, -81.022478 34.923146)",Reid Street,
256472768,False,,,tertiary,False,116.29700000000001,"LINESTRING (-81.0212408 34.9251632, -81.0211593 34.9250902, -81.0204315 34.9244379, -81.0203734 34.9243969)",East White Street,
256472768,False,,,tertiary,True,136.01,"LINESTRING (-81.0212408 34.9251632, -81.0218487 34.9257171, -81.02188 34.9257418, -81.0219511 34.925798, -81.0220641 34.9258563, -81.0221002 34.92587, -81.0221832 34.9259016, -81.02235 34.9259477)",East White Street,
12557770,False,,,residential,False,39.709,"LINESTRING (-81.026047 34.9284724, -81.02569 34.928677)",Chatham Avenue,
12557770,False,,,residential,True,133.473,"LINESTRING (-81.026047 34.9284724, -81.0266238 34.9281326, -81.027236 34.927772)",Chatham Avenue,
12565584,False,2,,tertiary,False,29.19,"LINESTRING (-81.026056 34.925004, -81.026306 34.925168)",East Main Street,25 mph
12555899,False,,,unclassified,False,185.438,"LINESTRING (-81.026056 34.925004, -81.0257666 34.9252726, -81.0257584 34.9252802, -81.0256044 34.9254231, -81.0255501 34.9254735, -81.0251937 34.9258043, -81.024958 34.926023, -81.0248271 34.92615, -81.0247896 34.9262155, -81.0247719 34.9262833)",Caldwell Street,
12565584,False,2,,tertiary,True,77.83699999999999,"LINESTRING (-81.026056 34.925004, -81.0257097 34.9247754, -81.0256433 34.9247316, -81.025391 34.924565)",East Main Street,25 mph
256472771,False,,,residential,True,83.095,"LINESTRING (-81.0291346 34.9224376, -81.0290923 34.9224745, -81.0289647 34.9225869, -81.0289197 34.9226337, -81.0288652 34.9226934, -81.0286319 34.9229215, -81.0285444 34.9230065)",Hampton Street,35 mph
1106752207,False,,,residential,False,24.867000000000004,"LINESTRING (-81.0291346 34.9224376, -81.0291992 34.9224001, -81.0292479 34.9223793, -81.0293005 34.9223653, -81.0293827 34.9223538)",Hampton Street,35 mph
12556574,False,,,residential,True,198.68599999999998,"LINESTRING (-81.0286309 34.9204532, -81.028633 34.9204546, -81.0286567 34.920523, -81.028661 34.9205355, -81.0292281 34.9221712)",Marion Street,30 mph
12556753,False,,,tertiary,True,221.839,"LINESTRING (-81.0286309 34.9204532, -81.028601 34.9204909, -81.0285785 34.9205127, -81.0285244 34.9205652, -81.0275708 34.9214905, -81.0273768 34.921678, -81.0271806 34.9218675, -81.0271615 34.921886, -81.0270725 34.9219846)",Green Street,35 mph
914718245,False,2,US 21 Business,primary,False,64.009,"LINESTRING (-81.0256265 34.9233351, -81.0257602 34.9234216, -81.0261224 34.9236468, -81.0261835 34.9236855)",East Black Street,35 mph
914718245,False,2,US 21 Business,primary,True,48.961,"LINESTRING (-81.0256265 34.9233351, -81.0252607 34.9231138, -81.0251918 34.9230767)",East Black Street,35 mph
1217219437,False,,,residential,False,199.873,"LINESTRING (-81.0256265 34.9233351, -81.02568 34.923288, -81.0256987 34.9232715, -81.0260023 34.9230035, -81.026232 34.922795, -81.026629 34.9224214, -81.0269758 34.9220798, -81.0270725 34.9219846)",Green Street,
12556753,False,,,tertiary,False,221.839,"LINESTRING (-81.0270725 34.9219846, -81.0271615 34.921886, -81.0271806 34.9218675, -81.0273768 34.921678, -81.0275708 34.9214905, -81.0285244 34.9205652, -81.0285785 34.9205127, -81.028601 34.9204909, -81.0286309 34.9204532)",Green Street,35 mph
"[764111050, 1125090148]",False,4,,secondary,False,83.274,"LINESTRING (-81.0270725 34.9219846, -81.0266422 34.9216702, -81.026475 34.9215488, -81.026376 34.921503)",Johnston Street,30 mph
"[764111049, 764111050, 903042089]",False,4,,secondary,True,175.874,"LINESTRING (-81.0270725 34.9219846, -81.0271253 34.9220223, -81.0273307 34.9221689, -81.0275355 34.922318, -81.0276064 34.9223708, -81.0279799 34.9226317, -81.028211 34.9227875, -81.0284703 34.9229575, -81.0285444 34.9230065)",Johnston Street,30 mph
1217219437,False,,,residential,True,199.873,"LINESTRING (-81.0270725 34.9219846, -81.0269758 34.9220798, -81.026629 34.9224214, -81.026232 34.922795, -81.0260023 34.9230035, -81.0256987 34.9232715, -81.02568 34.923288, -81.0256265 34.9233351)",Green Street,
362887673,False,2,,tertiary,False,43.94,"LINESTRING (-81.022478 34.923146, -81.0220531 34.9229595)",East Main Street,
12556873,False,,,residential,False,251.06699999999998,"LINESTRING (-81.022478 34.923146, -81.0224519 34.9231886, -81.0212408 34.9251632)",Reid Street,
362887673,False,2,,tertiary,True,121.451,"LINESTRING (-81.022478 34.923146, -81.0226541 34.9232168, -81.0228462 34.9232941, -81.023416 34.9235232, -81.0235675 34.9235841, -81.023674 34.923627)",East Main Street,
903047045,False,2,SC 72,secondary,False,74.401,"LINESTRING (-81.0260648 34.9221167, -81.0261549 34.9220093, -81.0262115 34.9219173, -81.0263253 34.9216306, -81.026376 34.921503)",Saluda Street,25 mph
903047045,False,2,SC 72,secondary,True,133.154,"LINESTRING (-81.0260648 34.9221167, -81.0258022 34.9224043, -81.0252381 34.9230249, -81.0251918 34.9230767)",Saluda Street,25 mph
1059248649,False,,,residential,False,51.082,"LINESTRING (-81.0260648 34.9221167, -81.0260149 34.9220918, -81.0255861 34.921878)",Flint Street,30 mph
12557562,False,,,residential,False,225.77200000000002,"LINESTRING (-81.0254457 34.9218009, -81.0253512 34.9217596, -81.025328 34.9217495, -81.0249412 34.9215804, -81.0247587 34.9215075, -81.0247197 34.9214921, -81.0236794 34.9210607, -81.0232401 34.9208781)",Flint Street,
12568353,False,4,,residential,False,136.174,"LINESTRING (-81.0254457 34.9218009, -81.025226 34.9219853, -81.0248965 34.9222687, -81.0247722 34.9223868, -81.0245393 34.922655, -81.0244738 34.9227273)",South Elizabeth Lane,
12568353,False,4,,residential,True,99.507,"LINESTRING (-81.0254457 34.9218009, -81.0257189 34.9215757, -81.0258188 34.9215174, -81.025904 34.9214883, -81.0259677 34.9214724, -81.0260764 34.9214563, -81.0261466 34.9214506, -81.0262286 34.9214541, -81.0262723 34.9214642, -81.026376 34.921503)",South Elizabeth Lane,
12557562,False,,,residential,False,61.631,"LINESTRING (-81.0232401 34.9208781, -81.0226396 34.9206236)",Flint Street,
12557562,False,,,residential,True,225.77200000000002,"LINESTRING (-81.0232401 34.9208781, -81.0236794 34.9210607, -81.0247197 34.9214921, -81.0247587 34.9215075, -81.0249412 34.9215804, -81.025328 34.9217495, -81.0253512 34.9217596, -81.0254457 34.9218009)",Flint Street,
12559693,False,,,residential,True,130.209,"LINESTRING (-81.0232401 34.9208781, -81.0232155 34.9209226, -81.0231981 34.9209541, -81.0229136 34.9214403, -81.022664 34.9218433, -81.0226576 34.9218634, -81.022634 34.9219364)",Orange Street,
12557562,False,,,residential,True,61.631,"LINESTRING (-81.0226396 34.9206236, -81.0232401 34.9208781)",Flint Street,
12557770,False,,,residential,False,133.473,"LINESTRING (-81.027236 34.927772, -81.0266238 34.9281326, -81.026047 34.9284724)",Chatham Avenue,
1217232466,False,2,,tertiary,False,29.612000000000002,"LINESTRING (-81.027236 34.927772, -81.027126 34.9276601, -81.0270321 34.9275647)",West White Street,35 mph
12557770,False,,,residential,True,50.314,"LINESTRING (-81.025226 34.928922, -81.02569 34.928677)",Chatham Avenue,
12565584,False,2,,tertiary,True,29.19,"LINESTRING (-81.026306 34.925168, -81.026056 34.925004)",East Main Street,25 mph
"[12565584, 648895544]",False,2,,tertiary,False,251.747,"LINESTRING (-81.026306 34.925168, -81.026393 34.9252228, -81.0265861 34.9253443, -81.026935 34.9255639, -81.0272904 34.9257877, -81.0275817 34.9259711, -81.0277821 34.9260972, -81.0284598 34.9265832)",East Main Street,25 mph
903042087,False,,,unclassified,False,123.16900000000001,"LINESTRING (-81.026306 34.925168, -81.0266245 34.9248662, -81.026787 34.9247122, -81.0271265 34.9243904, -81.0271913 34.9243313)",Hampton Street,
12557917,False,,,unclassified,False,192.15400000000002,"LINESTRING (-81.0271913 34.9243313, -81.0272429 34.9242777, -81.0275293 34.9239945, -81.0277298 34.9237963, -81.0277751 34.9237519, -81.0279342 34.9235951, -81.0280911 34.9234391, -81.0281388 34.9233919, -81.0284459 34.9231005, -81.0285444 34.9230065)",Hampton Street,
"[129916666, 143207318, 928037159]",False,"['3', '2']",,secondary,False,268.68199999999996,"LINESTRING (-81.0271913 34.9243313, -81.0272597 34.9243871, -81.0275027 34.9245479, -81.027597 34.9246111, -81.0277433 34.9247091, -81.0279246 34.9248306, -81.0282749 34.9250653, -81.0285637 34.9252588, -81.0286568 34.9253211, -81.0291883 34.9256641, -81.0293837 34.9257912, -81.0294778 34.925855)",East Black Street,25 mph
903042087,False,,,unclassified,True,123.16900000000001,"LINESTRING (-81.0271913 34.9243313, -81.0271265 34.9243904, -81.026787 34.9247122, -81.0266245 34.9248662, -81.026306 34.925168)",Hampton Street,
903042088,False,2,,secondary,True,116.65299999999999,"LINESTRING (-81.0271913 34.9243313, -81.027118 34.9242774, -81.0267559 34.9240391, -81.026445 34.9238477, -81.0262763 34.9237409, -81.0261835 34.9236855)",East Black Street,25 mph
12557917,False,,,unclassified,True,192.15399999999997,"LINESTRING (-81.0285444 34.9230065, -81.0284459 34.9231005, -81.0281388 34.9233919, -81.0280911 34.9234391, -81.0279342 34.9235951, -81.0277751 34.9237519, -81.0277298 34.9237963, -81.0275293 34.9239945, -81.0272429 34.9242777, -81.0271913 34.9243313)",Hampton Street,
183349690,False,4,,secondary,True,122.019,"LINESTRING (-81.0285444 34.9230065, -81.0286483 34.9230704, -81.0288532 34.9231752, -81.029702 34.923555)",Johnston Street,35 mph
256472771,False,,,residential,False,83.095,"LINESTRING (-81.0285444 34.9230065, -81.0286319 34.9229215, -81.0288652 34.9226934, -81.0289197 34.9226337, -81.0289647 34.9225869, -81.0290923 34.9224745, -81.0291346 34.9224376)",Hampton Street,35 mph
"[903042089, 764111050, 764111049]",False,4,,secondary,False,175.87400000000002,"LINESTRING (-81.0285444 34.9230065, -81.0284703 34.9229575, -81.028211 34.9227875, -81.0279799 34.9226317, -81.0276064 34.9223708, -81.0275355 34.922318, -81.0273307 34.9221689, -81.0271253 34.9220223, -81.0270725 34.9219846)",Johnston Street,30 mph
12568353,False,4,,residential,False,99.507,"LINESTRING (-81.026376 34.921503, -81.0262723 34.9214642, -81.0262286 34.9214541, -81.0261466 34.9214506, -81.0260764 34.9214563, -81.0259677 34.9214724, -81.025904 34.9214883, -81.0258188 34.9215174, -81.0257189 34.9215757, -81.0254457 34.9218009)",South Elizabeth Lane,
903047045,False,2,SC 72,secondary,True,74.40100000000001,"LINESTRING (-81.026376 34.921503, -81.0263253 34.9216306, -81.0262115 34.9219173, -81.0261549 34.9220093, -81.0260648 34.9221167)",Saluda Street,25 mph
"[764111050, 1125090148]",False,4,,secondary,True,83.274,"LINESTRING (-81.026376 34.921503, -81.026475 34.9215488, -81.0266422 34.9216702, -81.0270725 34.9219846)",Johnston Street,30 mph
1217219438,False,2,SC 72,secondary,False,80.38,"LINESTRING (-81.026376 34.921503, -81.0264205 34.9213615, -81.0264452 34.9212831, -81.026484 34.92116, -81.026494 34.9211249, -81.026558 34.920899, -81.026572 34.920799)",Saluda Street,35 mph
12558390,False,,,residential,True,245.56699999999995,"LINESTRING (-81.0200308 34.9273638, -81.0211515 34.92778, -81.021234 34.9277968, -81.0213228 34.9278085, -81.0214117 34.9278093, -81.0215148 34.927794, -81.0216296 34.9277619, -81.0217146 34.9277244, -81.0217889 34.9276833, -81.0218222 34.9276608, -81.0218515 34.927636, -81.0219158 34.9275621, -81.0221955 34.9272137, -81.0222409 34.9271572)",Pickens Street,
12558457,False,4,US 21 Business,primary,False,86.299,"LINESTRING (-81.0239315 34.9274745, -81.0238553 34.9278051, -81.0238152 34.9279778, -81.0237719 34.9281641, -81.023755 34.928237)",Oakland Avenue,
12569010,False,,,residential,True,172.132,"LINESTRING (-81.0239315 34.9274745, -81.0238601 34.927463, -81.022524 34.926723, -81.022322 34.926739)",Peoples Place,
"[903042091, 12560340]",False,4,US 21 Business,primary,"[False, True]",142.90800000000002,"LINESTRING (-81.0239315 34.9274745, -81.0239641 34.9273084, -81.024086 34.9267816, -81.024218 34.926211)","['Oakland Avenue', 'South Oakland Avenue']",
362887673,False,2,,tertiary,True,43.94,"LINESTRING (-81.0220531 34.9229595, -81.022478 34.923146)",East Main Street,
12559693,False,,,residential,False,125.804,"LINESTRING (-81.0220531 34.9229595, -81.0220941 34.922886, -81.0223824 34.922408, -81.0225154 34.9221919, -81.0226112 34.9220282, -81.0226174 34.9220034, -81.022634 34.9219364)",Orange Street,
362887673,False,2,,tertiary,False,65.63499999999999,"LINESTRING (-81.0220531 34.9229595, -81.0214765 34.9227109, -81.0214159 34.9226848)",East Main Street,
12559693,False,,,residential,False,130.209,"LINESTRING (-81.022634 34.9219364, -81.0226576 34.9218634, -81.022664 34.9218433, -81.0229136 34.9214403, -81.0231981 34.9209541, -81.0232155 34.9209226, -81.0232401 34.9208781)",Orange Street,
12559693,False,,,residential,True,125.804,"LINESTRING (-81.022634 34.9219364, -81.0226174 34.9220034, -81.0226112 34.9220282, -81.0225154 34.9221919, -81.0223824 34.922408, -81.0220941 34.922886, -81.0220531 34.9229595)",Orange Street,
"[914718245, 1072198279]",False,2,US 21 Business,primary,False,189.47099999999998,"LINESTRING (-81.022634 34.9219364, -81.0227115 34.9219651, -81.0231743 34.922158, -81.0232971 34.9222079, -81.023332 34.9222219, -81.0234488 34.9222708, -81.0235265 34.9223022, -81.0239382 34.9224848, -81.0243766 34.9226753, -81.0244738 34.9227273)",East Black Street,35 mph
1072198279,False,2,US 21 Business,primary,True,63.544,"LINESTRING (-81.022634 34.9219364, -81.0220785 34.921707, -81.0220106 34.9216809)",East Black Street,35 mph
12559804,False,,,tertiary,False,118.15299999999999,"LINESTRING (-81.024413 34.923926, -81.024454 34.9238812, -81.0244628 34.9238716, -81.024646 34.9236717, -81.0249303 34.9233614, -81.0251449 34.9231272, -81.0251918 34.9230767)",Saluda Street,
12565584,False,2,,tertiary,False,114.054,"LINESTRING (-81.024413 34.923926, -81.0245708 34.9240165, -81.0246695 34.9240827, -81.0249465 34.9242683, -81.0250609 34.9243451, -81.0250783 34.9243567, -81.025391 34.924565)",East Main Street,25 mph
12565584,False,2,,tertiary,True,75.131,"LINESTRING (-81.024413 34.923926, -81.0242187 34.9238474, -81.0240924 34.9237963, -81.0238474 34.9236972, -81.023775 34.9236679, -81.023674 34.923627)",East Main Street,25 mph
12559804,False,,,tertiary,True,118.15299999999999,"LINESTRING (-81.0251918 34.9230767, -81.0251449 34.9231272, -81.0249303 34.9233614, -81.024646 34.9236717, -81.0244628 34.9238716, -81.024454 34.9238812, -81.024413 34.923926)",Saluda Street,
903047045,False,2,SC 72,secondary,False,133.154,"LINESTRING (-81.0251918 34.9230767, -81.0252381 34.9230249, -81.0258022 34.9224043, -81.0260648 34.9221167)",Saluda Street,25 mph
914718245,False,2,US 21 Business,primary,False,48.961,"LINESTRING (-81.0251918 34.9230767, -81.0252607 34.9231138, -81.0256265 34.9233351)",East Black Street,35 mph
914718245,False,2,US 21 Business,primary,True,76.14699999999999,"LINESTRING (-81.0251918 34.9230767, -81.0250971 34.9230371, -81.0245525 34.9227647, -81.0244738 34.9227273)",East Black Street,35 mph
12559988,False,,,residential,True,124.107,"LINESTRING (-81.0220106 34.9216809, -81.0214553 34.9226247, -81.0214159 34.9226848)",South Confederate Avenue,
1072198279,False,2,US 21 Business,primary,False,63.544,"LINESTRING (-81.0220106 34.9216809, -81.0220785 34.921707, -81.022634 34.9219364)",East Black Street,35 mph
"[129916665, 1072198279]",False,2,US 21 Business,primary,True,149.695,"LINESTRING (-81.0220106 34.9216809, -81.0213098 34.9213984, -81.0206053 34.9211039, -81.0205425 34.9210782)",East Black Street,35 mph
