osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access
1016460325,False,,Glynfield Road,residential,,False,46.644000000000005,"LINESTRING (-0.2515231 51.5417782, -0.2515674 51.5419947, -0.2516121 51.542194)",,,,
10321320,False,,West Ella Road,residential,,False,9.164,"LINESTRING (-0.2537366 51.5434546, -0.2538546 51.5434921)",,,,
10321320,False,,West Ella Road,residential,,True,283.382,"LINESTRING (-0.2537366 51.5434546, -0.2536599 51.5434302, -0.2532948 51.5433139, -0.2527662 51.5425699, -0.2528155 51.5424954, -0.2539034 51.5421975, -0.2540212 51.5421692, -0.2547383 51.5421047, -0.2548625 51.5420999)",,,,
"[1072740893, 1072740894]",True,A407,Church Road,primary,30 mph,False,165.162,"LINESTRING (-0.2537366 51.5434546, -0.2541209 51.5429911, -0.2542104 51.5428957, -0.2543148 51.5427845, -0.2545537 51.5424785, -0.2547026 51.5422883, -0.254753 51.5422238, -0.2548518 51.5421434)",,,,
"[27693976, 10412846]",False,,Craven Park,tertiary,30 mph,True,140.328,"LINESTRING (-0.2561178 51.5423277, -0.2566292 51.54215, -0.2574665 51.5418814, -0.2579195 51.541748)",,yes,,
49677258,False,,Craven Park Mews,residential,,True,56.612,"LINESTRING (-0.2561178 51.5423277, -0.256108 51.5422854, -0.2560371 51.5418211)",,,,
781848648,False,,Craven Park,tertiary,30 mph,False,57.36600000000001,"LINESTRING (-0.2561178 51.5423277, -0.2557137 51.5424226, -0.2554084 51.5424215, -0.2553187 51.5424081)",,,,
10321382,False,,Craven Park,tertiary,30 mph,False,47.407,"LINESTRING (-0.2553187 51.5424081, -0.2552073 51.5423646, -0.2550526 51.5422424, -0.2549703 51.5421512, -0.2548625 51.5420999)",,,,
10412843,True,,Craven Park,tertiary_link,30 mph,False,49.995999999999995,"LINESTRING (-0.2553187 51.5424081, -0.2550625 51.5424399, -0.2549412 51.5424618, -0.2548641 51.5424875, -0.2547824 51.5425147, -0.2546417 51.5425555)",,,,
781848648,False,,Craven Park,tertiary,30 mph,True,57.366,"LINESTRING (-0.2553187 51.5424081, -0.2554084 51.5424215, -0.2557137 51.5424226, -0.2561178 51.5423277)",,,,
10321408,False,,Bruce Road,residential,,True,104.091,"LINESTRING (-0.2579195 51.541748, -0.2579409 51.5417728, -0.258614 51.5425785)",,,,
"[27693976, 10412846]",False,,Craven Park,tertiary,30 mph,False,140.328,"LINESTRING (-0.2579195 51.541748, -0.2574665 51.5418814, -0.2566292 51.54215, -0.2561178 51.5423277)",,yes,,
10321408,False,,Bruce Road,residential,,False,77.25699999999999,"LINESTRING (-0.259074 51.543206, -0.2590484 51.5430973, -0.258614 51.5425785)",,,,
"[10321408, 27693994, 10321421, 27693998]",False,,"['Bruce Road', 'Alric Avenue', 'Hazeldean Road', 'Selwyn Road']",residential,,"[False, True]",582.853,"LINESTRING (-0.259074 51.543206, -0.2590702 51.5438117, -0.2587755 51.5439165, -0.2571991 51.5444285, -0.2561649 51.5447711, -0.2564858 51.5440646, -0.2565288 51.5439699, -0.2590137 51.5432241, -0.259074 51.543206)",,,,
"[10321408, 27693994, 10321421, 27693998]",False,,"['Selwyn Road', 'Bruce Road', 'Alric Avenue', 'Hazeldean Road']",residential,,"[False, True]",582.853,"LINESTRING (-0.259074 51.543206, -0.2590137 51.5432241, -0.2565288 51.5439699, -0.2564858 51.5440646, -0.2561649 51.5447711, -0.2571991 51.5444285, -0.2587755 51.5439165, -0.2590702 51.5438117, -0.259074 51.543206)",,,,
10321408,False,,Bruce Road,residential,,False,104.091,"LINESTRING (-0.258614 51.5425785, -0.2579409 51.5417728, -0.2579195 51.541748)",,,,
10321408,False,,Bruce Road,residential,,True,77.25699999999999,"LINESTRING (-0.258614 51.5425785, -0.2590484 51.5430973, -0.259074 51.543206)",,,,
10321433,False,,Casselden Road,residential,,False,161.439,"LINESTRING (-0.258614 51.5425785, -0.2585477 51.5425985, -0.256515 51.5432139)",,,,
10321433,False,,Casselden Road,residential,,True,161.439,"LINESTRING (-0.256515 51.5432139, -0.2585477 51.5425985, -0.258614 51.5425785)",,,,
10321501,False,,Brownlow Road,residential,,True,58.816,"LINESTRING (-0.2515017 51.5443689, -0.2519017 51.5439021)",,,,
10321501,False,,Brownlow Road,residential,,False,27.258,"LINESTRING (-0.2515017 51.5443689, -0.2514087 51.5444889, -0.2513272 51.5445887)",,,,
"[962098161, 10321502]",False,,Suffolk Road,residential,"['20 mph', '30 mph']",True,88.10799999999998,"LINESTRING (-0.2515017 51.5443689, -0.2515836 51.5443957, -0.2517731 51.5444579, -0.2524668 51.5446854, -0.2524954 51.5446959, -0.2525241 51.5447064, -0.2525762 51.5447264, -0.2526232 51.5447445)",,,,
10321501,False,,Brownlow Road,residential,,False,27.936999999999998,"LINESTRING (-0.2520859 51.5436785, -0.2519947 51.5437893, -0.2519017 51.5439021)",,,,
10321501,False,,Brownlow Road,residential,,True,104.526,"LINESTRING (-0.2520859 51.5436785, -0.252287 51.543422, -0.2522116 51.5433101, -0.2519989 51.5429991, -0.251876 51.5428193)",,,,
27725245,False,,Norfolk Road,residential,,True,65.788,"LINESTRING (-0.2520859 51.5436785, -0.2521573 51.5437028, -0.2529307 51.5439505)",,,,
10321501,False,,Brownlow Road,residential,,True,27.258,"LINESTRING (-0.2513272 51.5445887, -0.2514087 51.5444889, -0.2515017 51.5443689)",,,,
10321506,True,,Goodson Road,residential,,False,173.455,"LINESTRING (-0.2513272 51.5445887, -0.2512817 51.5445722, -0.2509266 51.5444429, -0.2508469 51.5443937, -0.2499627 51.5433959, -0.2499145 51.5433415)",,,,
1136864616,False,,Brownlow Road,residential,,False,64.285,"LINESTRING (-0.2513272 51.5445887, -0.2509521 51.5450419, -0.2509023 51.5451029)",,,,
52010899,False,,Church Road,unclassified,,True,8.21,"LINESTRING (-0.2502232 51.5476028, -0.2503264 51.5476393)",,,,
10321771,False,,Church Road,tertiary,,True,36.257999999999996,"LINESTRING (-0.2502232 51.5476028, -0.2501087 51.5475635, -0.2500264 51.5475336, -0.2499723 51.5475099, -0.2497642 51.547446)",,,,
"[581415546, 393242438, 50414519]",True,A407,Church Road,primary,30 mph,False,174.50900000000001,"LINESTRING (-0.2502232 51.5476028, -0.2502766 51.5475401, -0.2512036 51.5464557, -0.25128 51.5463604, -0.2513086 51.5463219, -0.2513337 51.546291, -0.2513991 51.5462143)",3,,,
10321786,False,,Conley Road,residential,,True,159.41899999999998,"LINESTRING (-0.2510226 51.5465009, -0.2498353 51.5468124, -0.2490372 51.5471145, -0.2489668 51.5471412)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,True,38.721,"LINESTRING (-0.2549765 51.5446472, -0.2544926 51.544472)",,,,
"[1137199419, 27723335]",False,,"['Armstrong Road', 'Gifford Road']",residential,20 mph,True,218.102,"LINESTRING (-0.2549765 51.5446472, -0.2550053 51.5446124, -0.2552702 51.5442922, -0.2553025 51.5441816, -0.2553407 51.5439942, -0.2554597 51.5434096, -0.255509 51.5431676, -0.2553183 51.543149, -0.2552553 51.5431429, -0.2551048 51.5431452, -0.2549703 51.5432982)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,False,155.373,"LINESTRING (-0.2549765 51.5446472, -0.2550347 51.5446916, -0.2550519 51.5448304, -0.2548 51.5452852, -0.2545556 51.5457266, -0.2544575 51.5457847, -0.2542327 51.5458791)",,,,
371324032,False,,Hawkins Road,residential,20 mph,False,69.416,"LINESTRING (-0.2542327 51.5458791, -0.2536809 51.5453576)",,,,
10413418,False,,Tynsdale Road,residential,20 mph,True,80.03,"LINESTRING (-0.2542327 51.5458791, -0.2538585 51.5460485, -0.2536563 51.546294, -0.2535419 51.5464329)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,True,155.373,"LINESTRING (-0.2542327 51.5458791, -0.2544575 51.5457847, -0.2545556 51.5457266, -0.2548 51.5452852, -0.2550519 51.5448304, -0.2550347 51.5446916, -0.2549765 51.5446472)",,,,
"[680909145, 371323974, 27693964, 1137199420]",False,,"['Taylors Lane', 'Hawkins Road']",residential,20 mph,True,105.753,"LINESTRING (-0.2542327 51.5458791, -0.2546402 51.5462389, -0.2547484 51.5463279, -0.254982 51.5465149, -0.2551424 51.5466433)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,False,38.721,"LINESTRING (-0.2544926 51.544472, -0.2549765 51.5446472)",,,,
10413393,False,,Paulet Way,residential,20 mph,False,39.301,"LINESTRING (-0.2544926 51.544472, -0.2544453 51.5445305, -0.2542374 51.5447878)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,True,32.046,"LINESTRING (-0.2544926 51.544472, -0.2543604 51.5444293, -0.2540814 51.5443391)",,,,
371324032,False,,Hawkins Road,residential,20 mph,True,69.416,"LINESTRING (-0.2536809 51.5453576, -0.2542327 51.5458791)",,,,
10413393,False,,Paulet Way,residential,20 mph,True,74.684,"LINESTRING (-0.2536809 51.5453576, -0.2539017 51.545204, -0.2541599 51.5448839, -0.2542374 51.5447878)",,,,
10413452,False,,Helperby Road,residential,20 mph,False,178.303,"LINESTRING (-0.2536809 51.5453576, -0.2533218 51.5455073, -0.2531961 51.545629, -0.2531249 51.5457158, -0.2528354 51.546069, -0.2526843 51.5462533, -0.2525891 51.5463247, -0.2524706 51.5463828, -0.2521042 51.5464953, -0.2520342 51.5465168)",,,,
"[371324032, 962098160]",False,,Hawkins Road,residential,"['20 mph', '30 mph']",False,90.416,"LINESTRING (-0.2536809 51.5453576, -0.2532627 51.5449715, -0.2531081 51.5448964, -0.2529491 51.5448475, -0.2529102 51.5448355, -0.2527816 51.5447981)",,,,
10413414,False,,Mayo Road,residential,,False,11.064,"LINESTRING (-0.2513991 51.5462143, -0.2515422 51.5462588)",,,,
"[1060252104, 1060252097]",True,A407,Church Road,primary,30 mph,False,38.841,"LINESTRING (-0.2513991 51.5462143, -0.2514952 51.5461056, -0.2515868 51.546002, -0.2516697 51.5459082)",,,,
10413414,False,,Mayo Road,residential,,True,25.013,"LINESTRING (-0.2525724 51.5471373, -0.2523692 51.5469512)",,,,
10413414,False,,Mayo Road,residential,,False,80.051,"LINESTRING (-0.2525724 51.5471373, -0.2527114 51.5473134, -0.253085 51.5477828)",,,,
10413418,False,,Tynsdale Road,residential,20 mph,False,107.756,"LINESTRING (-0.2525724 51.5471373, -0.2530362 51.5470026, -0.2531719 51.5468462, -0.2535419 51.5464329)",,,,
10413414,False,,Mayo Road,residential,,False,53.571,"LINESTRING (-0.2520342 51.5465168, -0.2521621 51.5466827, -0.2523692 51.5469512)",,,,
10413414,False,,Mayo Road,residential,,True,25.336,"LINESTRING (-0.2520342 51.5465168, -0.2519857 51.5464721, -0.2519157 51.5464163, -0.2517952 51.5463454)",,,,
10413452,False,,Helperby Road,residential,20 mph,True,178.30300000000003,"LINESTRING (-0.2520342 51.5465168, -0.2521042 51.5464953, -0.2524706 51.5463828, -0.2525891 51.5463247, -0.2526843 51.5462533, -0.2528354 51.546069, -0.2531249 51.5457158, -0.2531961 51.545629, -0.2533218 51.5455073, -0.2536809 51.5453576)",,,,
27719239,False,,Woodheyes Road,residential,,True,41.263,"LINESTRING (-0.2555583 51.5497836, -0.255762 51.5501324)",,,,
"[8432996, 8432998]",False,,"['Bridge Road', 'Taylors Lane']",residential,,True,117.243,"LINESTRING (-0.2551424 51.5466433, -0.2552234 51.5467116, -0.2552494 51.546771, -0.2552118 51.5468465, -0.2549327 51.5472477, -0.2546826 51.5476073)",,,,
10413541,False,,Gibbons Road,unclassified,,True,93.588,"LINESTRING (-0.2551424 51.5466433, -0.2552725 51.5465857, -0.255394 51.5465443, -0.2555473 51.5465533, -0.2564397 51.5466314)",,,,
"[680909145, 27693964, 1137199420, 371323974]",False,,"['Taylors Lane', 'Hawkins Road']",residential,20 mph,False,105.753,"LINESTRING (-0.2551424 51.5466433, -0.254982 51.5465149, -0.2547484 51.5463279, -0.2546402 51.5462389, -0.2542327 51.5458791)",,,,
10413541,False,,Gibbons Road,unclassified,,False,11.27,"LINESTRING (-0.256599 51.5466528, -0.2564397 51.5466314)",,,,
10413541,False,,Gibbons Road,unclassified,,True,11.27,"LINESTRING (-0.2564397 51.5466314, -0.256599 51.5466528)",,,,
10413541,False,,Gibbons Road,unclassified,,False,93.588,"LINESTRING (-0.2564397 51.5466314, -0.2555473 51.5465533, -0.255394 51.5465443, -0.2552725 51.5465857, -0.2551424 51.5466433)",,,,
10413587,False,,Beckett Close,residential,,False,114.066,"LINESTRING (-0.2564397 51.5466314, -0.2563442 51.5472557, -0.2558055 51.5474719)",,,,
10413587,False,,Beckett Close,residential,,True,114.066,"LINESTRING (-0.2558055 51.5474719, -0.2563442 51.5472557, -0.2564397 51.5466314)",,,,
"[8432996, 8432998]",False,,"['Bridge Road', 'Taylors Lane']",residential,,False,117.243,"LINESTRING (-0.2546826 51.5476073, -0.2549327 51.5472477, -0.2552118 51.5468465, -0.2552494 51.546771, -0.2552234 51.5467116, -0.2551424 51.5466433)",,,,
"[8417793, 8432996, 43765783]",False,,Bridge Road,residential,,True,311.0970000000001,"LINESTRING (-0.2546826 51.5476073, -0.2545408 51.5478159, -0.2544975 51.5479166, -0.2545379 51.5479903, -0.2547526 51.5482341, -0.254987 51.5484845, -0.2554167 51.5489435, -0.2556281 51.5491693, -0.2558897 51.5494487, -0.2559193 51.549493, -0.255958 51.5495712, -0.2559533 51.54966, -0.2559521 51.5496631, -0.2559165 51.549751, -0.255762 51.5501324)",,,,
27693905,False,,Energen Close,unclassified,,False,54.185,"LINESTRING (-0.2546826 51.5476073, -0.2548966 51.5476522, -0.2551604 51.5479578)",,,,
27693905,False,,Energen Close,unclassified,,True,54.185,"LINESTRING (-0.2551604 51.5479578, -0.2548966 51.5476522, -0.2546826 51.5476073)",,,,
27723352,True,A407,Church Road,primary,30 mph,False,65.382,"LINESTRING (-0.2546417 51.5425555, -0.2544836 51.5427409, -0.2542053 51.5430771)",,,,
27723329,False,,Dixon Way,residential,20 mph,False,58.349000000000004,"LINESTRING (-0.2542053 51.5430771, -0.2542986 51.5431017, -0.2544172 51.5431329, -0.2549156 51.5432818, -0.2549703 51.5432982)",,,,
27723352,True,A407,Church Road,primary,30 mph,False,52.131,"LINESTRING (-0.2542053 51.5430771, -0.2538838 51.5434568, -0.2538546 51.5434921)",,,,
27723352,True,A407,Church Road,primary,30 mph,False,85.74000000000001,"LINESTRING (-0.2533433 51.5441113, -0.2529091 51.5446262, -0.2528793 51.5446602, -0.2528259 51.5447249, -0.2527816 51.5447981)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,False,56.99000000000001,"LINESTRING (-0.2533433 51.5441113, -0.2534422 51.5441402, -0.2536378 51.5441973, -0.2538575 51.544268, -0.2540814 51.5443391)",,,,
1137199421,False,,Suffolk Road,residential,30 mph,False,12.47,"LINESTRING (-0.2527816 51.5447981, -0.2526232 51.5447445)",,,,
"[27723352, 1060252105, 1060252102, 1060252103]",True,A407,Church Road,primary,30 mph,False,183.654,"LINESTRING (-0.2527816 51.5447981, -0.2526835 51.5449215, -0.2524261 51.5452228, -0.251958 51.5457712, -0.2518719 51.545872, -0.2517008 51.5460734, -0.251667 51.546112, -0.2516357 51.5461487, -0.2515422 51.5462588)",,,,
"[962098160, 371324032]",False,,Hawkins Road,residential,"['20 mph', '30 mph']",True,90.416,"LINESTRING (-0.2527816 51.5447981, -0.2529102 51.5448355, -0.2529491 51.5448475, -0.2531081 51.5448964, -0.2532627 51.5449715, -0.2536809 51.5453576)",,,,
27723329,False,,Dixon Way,residential,20 mph,True,58.349000000000004,"LINESTRING (-0.2549703 51.5432982, -0.2549156 51.5432818, -0.2544172 51.5431329, -0.2542986 51.5431017, -0.2542053 51.5430771)",,,,
27723332,False,,Armstrong Road,residential,20 mph,True,131.084,"LINESTRING (-0.2549703 51.5432982, -0.2546467 51.5436609, -0.2544333 51.5439002, -0.2541093 51.5443043, -0.2540814 51.5443391)",,,,
"[1137199419, 27723335]",False,,"['Armstrong Road', 'Gifford Road']",residential,20 mph,False,218.10199999999998,"LINESTRING (-0.2549703 51.5432982, -0.2551048 51.5431452, -0.2552553 51.5431429, -0.2553183 51.543149, -0.255509 51.5431676, -0.2554597 51.5434096, -0.2553407 51.5439942, -0.2553025 51.5441816, -0.2552702 51.5442922, -0.2550053 51.5446124, -0.2549765 51.5446472)",,,,
27723332,False,,Armstrong Road,residential,20 mph,False,131.084,"LINESTRING (-0.2540814 51.5443391, -0.2541093 51.5443043, -0.2544333 51.5439002, -0.2546467 51.5436609, -0.2549703 51.5432982)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,False,32.046,"LINESTRING (-0.2540814 51.5443391, -0.2543604 51.5444293, -0.2544926 51.544472)",,,,
27725247,False,,Creukhorne Road,residential,20 mph,True,56.99,"LINESTRING (-0.2540814 51.5443391, -0.2538575 51.544268, -0.2536378 51.5441973, -0.2534422 51.5441402, -0.2533433 51.5441113)",,,,
27723342,False,,Garnet Road,residential,,True,125.125,"LINESTRING (-0.2514399 51.5482707, -0.2516378 51.5482191, -0.2519787 51.5481302, -0.252241 51.5480693, -0.2527287 51.5479561, -0.2531266 51.5478637)",,,,
10413414,False,,Mayo Road,residential,,False,25.013,"LINESTRING (-0.2523692 51.5469512, -0.2525724 51.5471373)",,,,
10413414,False,,Mayo Road,residential,,True,53.571,"LINESTRING (-0.2523692 51.5469512, -0.2521621 51.5466827, -0.2520342 51.5465168)",,,,
27723347,False,,Heron Close,residential,,False,32.827,"LINESTRING (-0.2523692 51.5469512, -0.2522883 51.5470401, -0.2521353 51.5472081)",,,,
27723347,False,,Heron Close,residential,,True,51.055,"LINESTRING (-0.2517728 51.5476081, -0.2521353 51.5472081)",,,,
27723347,False,,Heron Close,residential,,False,51.055,"LINESTRING (-0.2521353 51.5472081, -0.2517728 51.5476081)",,,,
27723347,False,,Heron Close,residential,,True,32.827,"LINESTRING (-0.2521353 51.5472081, -0.2522883 51.5470401, -0.2523692 51.5469512)",,,,
27723349,False,,Heron Close,residential,,False,114.62700000000001,"LINESTRING (-0.2521353 51.5472081, -0.2516091 51.5470506, -0.2515311 51.5471352, -0.2510752 51.5476299)",,,,
27723349,False,,Heron Close,residential,,True,114.62700000000001,"LINESTRING (-0.2510752 51.5476299, -0.2515311 51.5471352, -0.2516091 51.5470506, -0.2521353 51.5472081)",,,,
10413414,False,,Mayo Road,residential,,False,25.336,"LINESTRING (-0.2517952 51.5463454, -0.2519157 51.5464163, -0.2519857 51.5464721, -0.2520342 51.5465168)",,,,
10413414,False,,Mayo Road,residential,,True,20.035,"LINESTRING (-0.2517952 51.5463454, -0.2517651 51.5463308, -0.2517068 51.5463076, -0.251664 51.5462949, -0.2515422 51.5462588)",,,,
27723350,False,,Bourke Close,residential,,False,143.435,"LINESTRING (-0.2517952 51.5463454, -0.2511871 51.5470129, -0.2507752 51.5474686)",,,,
27723350,False,,Bourke Close,residential,,True,143.435,"LINESTRING (-0.2507752 51.5474686, -0.2511871 51.5470129, -0.2517952 51.5463454)",,,,
10413414,False,,Mayo Road,residential,,True,11.064,"LINESTRING (-0.2515422 51.5462588, -0.2513991 51.5462143)",,,,
10413414,False,,Mayo Road,residential,,False,20.035,"LINESTRING (-0.2515422 51.5462588, -0.251664 51.5462949, -0.2517068 51.5463076, -0.2517651 51.5463308, -0.2517952 51.5463454)",,,,
1060252101,True,A407,Church Road,primary,30 mph,False,175.037,"LINESTRING (-0.2515422 51.5462588, -0.2514723 51.5463354, -0.2504139 51.5475449, -0.2503918 51.5475735, -0.2503264 51.5476393)",,,,
52010899,False,,Church Road,unclassified,,False,8.21,"LINESTRING (-0.2503264 51.5476393, -0.2502232 51.5476028)",,,,
"[617396768, 50414518]",True,A407,High Road,primary,30 mph,False,163.53,"LINESTRING (-0.2503264 51.5476393, -0.2502041 51.5477662, -0.2500837 51.5478815, -0.2499568 51.5480414, -0.2499331 51.5480626, -0.2497628 51.5481887, -0.2492865 51.5485807, -0.2492043 51.5486509, -0.2490745 51.5487581, -0.2489779 51.5488431)",2,,,
38283786,True,A407,High Road,primary,30 mph,False,87.997,"LINESTRING (-0.2487426 51.5489579, -0.2485396 51.548982, -0.2483039 51.5490155, -0.2482692 51.549021, -0.2475794 51.5491398, -0.2475094 51.5491518)",,,,
694415729,True,A407,High Road,primary,30 mph,False,12.661,"LINESTRING (-0.2487426 51.5489579, -0.2487266 51.5489374, -0.248719 51.5489152, -0.2487202 51.5488924, -0.2487303 51.5488705, -0.2487487 51.5488508)",,,roundabout,
27725245,False,,Norfolk Road,residential,,False,65.788,"LINESTRING (-0.2529307 51.5439505, -0.2521573 51.5437028, -0.2520859 51.5436785)",,,,
10321501,False,,Brownlow Road,residential,,False,58.816,"LINESTRING (-0.2519017 51.5439021, -0.2515017 51.5443689)",,,,
10321501,False,,Brownlow Road,residential,,True,27.936999999999998,"LINESTRING (-0.2519017 51.5439021, -0.2519947 51.5437893, -0.2520859 51.5436785)",,,,
10321771,False,,Church Road,tertiary,,False,4.616,"LINESTRING (-0.2475275 51.5489733, -0.2475325 51.5489319)",,,,
27793584,True,,Church Road,tertiary_link,30 mph,False,15.661999999999999,"LINESTRING (-0.2475275 51.5489733, -0.2475936 51.5490302, -0.2476076 51.5490423, -0.247654 51.54909)",,,,
27793585,True,,Church Road,unclassified,30 mph,False,14.923,"LINESTRING (-0.2475275 51.5489733, -0.2475126 51.5490452, -0.2474998 51.5491064)",,,,no
27793583,True,,Church Road,tertiary_link,30 mph,False,21.134,"LINESTRING (-0.2473282 51.5491174, -0.2474338 51.549041, -0.2475275 51.5489733)",,,,
52010901,True,A407,High Road,primary,30 mph,False,11.953,"LINESTRING (-0.2473282 51.5491174, -0.2474252 51.5491078, -0.2474998 51.5491064)",,,,
52010901,True,A407,High Road,primary,30 mph,False,80.475,"LINESTRING (-0.247654 51.54909, -0.2481241 51.5490089, -0.2482556 51.5489874, -0.2484398 51.5489412, -0.2487487 51.5488508)",,,,
52010898,True,A407,High Road,primary,30 mph,False,39.394999999999996,"LINESTRING (-0.2475094 51.5491518, -0.2471829 51.5491955, -0.2469486 51.5492118)",,,,
27793788,False,,Chantry Crescent,residential,,False,28.996,"LINESTRING (-0.2475829 51.5504894, -0.2479629 51.5503791)",,,,
27793787,False,,Chapel Close,residential,,True,153.757,"LINESTRING (-0.2475829 51.5504894, -0.2473697 51.5499759, -0.2473323 51.5499389, -0.2471452 51.5498329, -0.2470594 51.5497422, -0.2470472 51.5495438, -0.2470749 51.5494191, -0.2469756 51.5492561, -0.2469486 51.5492118)",,,,
27793788,False,,Chantry Crescent,residential,,True,28.996,"LINESTRING (-0.2479629 51.5503791, -0.2475829 51.5504894)",,,,
27793800,False,,Chantry Crescent,residential,,False,54.141999999999996,"LINESTRING (-0.2479629 51.5503791, -0.2479646 51.5503036, -0.2480093 51.550219, -0.2480866 51.550152, -0.248237 51.5500951, -0.2483834 51.5500647, -0.2484382 51.5500597)",,,,
27793800,False,,Chantry Crescent,residential,,True,54.142,"LINESTRING (-0.2484382 51.5500597, -0.2483834 51.5500647, -0.248237 51.5500951, -0.2480866 51.550152, -0.2480093 51.550219, -0.2479646 51.5503036, -0.2479629 51.5503791)",,,,
