osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,bridge
332018327,Cherokee Street Northwest,secondary,False,True,111.99600000000001,"LINESTRING (-84.6103918 34.0259198, -84.610479 34.0258513, -84.6106541 34.0257137, -84.6110373 34.025417, -84.6112771 34.0252298)",2,35 mph,,
9127669,Cemetery Street,residential,False,True,86.77799999999999,"LINESTRING (-84.6146568 34.020996, -84.6147274 34.0209542, -84.6147479 34.020942, -84.6153216 34.0206021, -84.6154025 34.0205238)",,,,
"[591074808, 196945003, 591074807]",South Main Street Northwest,secondary,False,False,209.83500000000004,"LINESTRING (-84.6146568 34.020996, -84.6147623 34.0210883, -84.6147977 34.0211227, -84.6148612 34.0211844, -84.6149629 34.021306, -84.6150097 34.0213716, -84.6150532 34.0214333, -84.6150954 34.0215048, -84.6151491 34.0216139, -84.6151648 34.0216533, -84.6152011 34.0217441, -84.6152404 34.0218732, -84.6152615 34.0219785, -84.6152746 34.022086, -84.6152765 34.0222397, -84.6152764 34.0224132, -84.6152763 34.0226251, -84.6152763 34.0227415)","['4', '3', '2']",25 mph,,
196945003,South Main Street Northwest,secondary,False,True,53.394,"LINESTRING (-84.6146568 34.020996, -84.6144673 34.0208637, -84.6143385 34.0207879, -84.6141855 34.0207199)",2,25 mph,,
9131493,Sardis Street,residential,False,False,147.098,"LINESTRING (-84.6115121 34.0205638, -84.6115261 34.0206942, -84.6118188 34.0214002, -84.6118366 34.0214432, -84.6119253 34.0216571, -84.6119886 34.0218228)",2,25 mph,,
"[332083938, 332083939, 332084708]",South Main Street,secondary,False,False,249.484,"LINESTRING (-84.6115121 34.0205638, -84.6117271 34.0205861, -84.611912 34.020593, -84.6120027 34.0205917, -84.6123485 34.0205867, -84.6131243 34.0205568, -84.6133303 34.0205511, -84.6134053 34.0205541, -84.6135133 34.0205585, -84.6136583 34.0205765, -84.6138007 34.0206053, -84.6139752 34.0206475, -84.6141855 34.0207199)",2,25 mph,,yes
"[591074810, 9139050]",J. O. Stephenson Avenue Northwest,unclassified,False,False,82.869,"LINESTRING (-84.6152761 34.0234786, -84.6154257 34.023479, -84.6155089 34.0234792, -84.615628 34.0234766, -84.6157418 34.0234725, -84.6157562 34.0234718, -84.6158449 34.0234676, -84.6159463 34.0234583, -84.6161076 34.0234344, -84.6161713 34.0234278)","['3', '2']",25 mph,,
"[9149769, 591074811]",North Main Street Northwest,secondary,False,False,82.582,"LINESTRING (-84.6152761 34.0234786, -84.6152774 34.0235645, -84.6152818 34.0238523, -84.6152859 34.0239051, -84.6152956 34.0239679, -84.6153153 34.02405, -84.6153511 34.0241266, -84.6153965 34.0242049)","['3', '2']",25 mph,,
"[533654824, 591074809, 533654818]",Cherokee Street Northwest,secondary,False,False,165.06099999999998,"LINESTRING (-84.6152761 34.0234786, -84.6151548 34.0234779, -84.6148761 34.0234731, -84.6148235 34.0234724, -84.6146123 34.0234648, -84.6144398 34.0234566, -84.6143388 34.0234494, -84.6141412 34.0234402, -84.6136581 34.0234341, -84.6136239 34.0234348, -84.6135918 34.0234385, -84.6135629 34.0234454, -84.6135298 34.0234594, -84.6134984 34.023477)","['3', '2']",35 mph,,
591074808,South Main Street Northwest,secondary,False,True,81.962,"LINESTRING (-84.6152761 34.0234786, -84.6152761 34.0233888, -84.6152762 34.0231122, -84.6152763 34.0227415)",4,25 mph,,
9131493,Sardis Street,residential,False,True,137.416,"LINESTRING (-84.6124096 34.022996, -84.6124324 34.0229364, -84.6124161 34.0228746, -84.6121817 34.0223271, -84.6121461 34.0222342, -84.6119886 34.0218228)",2,25 mph,,
9142641,Big Shanty Drive Northwest,tertiary,False,True,120.11399999999999,"LINESTRING (-84.6124096 34.022996, -84.6119008 34.0228149, -84.6112208 34.0225535)",2,,,
533654830,Big Shanty Drive Northwest,tertiary,False,False,116.843,"LINESTRING (-84.6124096 34.022996, -84.6128926 34.0231777, -84.61343 34.0233655, -84.6134538 34.0233874, -84.6134745 34.0234111, -84.6134894 34.0234419, -84.6134984 34.023477)",2,,,
9137362,Shirley Drive,residential,False,True,122.05599999999998,"LINESTRING (-84.613449 34.027079, -84.613406 34.027015, -84.613308 34.026816, -84.61325 34.026647, -84.613193 34.026461, -84.613163 34.026305, -84.613148 34.026164, -84.613151 34.026072, -84.613144 34.026022)",2,25 mph,,
669540545,,secondary,True,False,11.27,"LINESTRING (-84.6174102 34.0225812, -84.617432 34.0225526, -84.6174433 34.0225202, -84.6174432 34.0224864)",1,,roundabout,
9132006,Dallas Street,tertiary,True,False,52.327000000000005,"LINESTRING (-84.6173587 34.0230402, -84.6173695 34.0229929, -84.617376 34.0229422, -84.6173742 34.0228883, -84.6173599 34.0228052, -84.6173526 34.0227452, -84.6173526 34.0227055, -84.6173609 34.0226756, -84.6173755 34.0226439, -84.6174102 34.0225812)",1,,,
669540546,Dallas Street,tertiary,False,False,43.218,"LINESTRING (-84.6173587 34.0230402, -84.6173475 34.0233176, -84.6173392 34.0234285)",2,,,
669540546,Dallas Street,tertiary,False,False,78.564,"LINESTRING (-84.6173392 34.0234285, -84.617293 34.024134)",2,,,
591074810,J. O. Stephenson Avenue Northwest,unclassified,False,True,107.632,"LINESTRING (-84.6173392 34.0234285, -84.6171493 34.0234277, -84.6169463 34.0234283, -84.6167772 34.0234282, -84.6166092 34.0234281, -84.6163691 34.0234279, -84.6161713 34.0234278)",2,25 mph,,
669540546,Dallas Street,tertiary,False,True,43.218,"LINESTRING (-84.6173392 34.0234285, -84.6173475 34.0233176, -84.6173587 34.0230402)",2,,,
669540546,Dallas Street,tertiary,False,False,37.959,"LINESTRING (-84.617293 34.024134, -84.6172692 34.0244748)",2,,,
669540546,Dallas Street,tertiary,False,True,78.564,"LINESTRING (-84.617293 34.024134, -84.6173392 34.0234285)",2,,,
9144060,Lewis Street,unclassified,False,True,177.029,"LINESTRING (-84.617293 34.024134, -84.6168986 34.024115, -84.6165534 34.0241128, -84.6161371 34.0241081, -84.6158708 34.0241073, -84.6157508 34.024107, -84.61563 34.024117, -84.6155279 34.0241516, -84.6154964 34.0241644, -84.6153965 34.0242049)",2,25 mph,,
196944994,North Main Street Northwest,secondary,False,True,64.848,"LINESTRING (-84.6171933 34.0254639, -84.6170881 34.0254665, -84.616986 34.0254537, -84.6169086 34.025443, -84.616829 34.0254252, -84.6167413 34.0253976, -84.6166374 34.0253533, -84.6165323 34.0252994)",2,25 mph,,
534844700,North Main Street Northwest,secondary,False,False,141.06,"LINESTRING (-84.6171933 34.0254639, -84.6173232 34.0254554, -84.6174194 34.0254436, -84.617969 34.0253815, -84.6184479 34.0253437, -84.6185876 34.0253438, -84.6187151 34.025349)",2,25 mph,,
669540546,Dallas Street,tertiary,False,True,110.20599999999999,"LINESTRING (-84.6171933 34.0254639, -84.6172101 34.0252226, -84.6172227 34.0250662, -84.6172456 34.0247815, -84.6172552 34.0246618, -84.6172692 34.0244748)",2,,,
196944994,North Main Street Northwest,secondary,False,False,64.848,"LINESTRING (-84.6165323 34.0252994, -84.6166374 34.0253533, -84.6167413 34.0253976, -84.616829 34.0254252, -84.6169086 34.025443, -84.616986 34.0254537, -84.6170881 34.0254665, -84.6171933 34.0254639)",2,25 mph,,
196944994,North Main Street Northwest,secondary,False,True,131.227,"LINESTRING (-84.6165323 34.0252994, -84.6164573 34.0252502, -84.6164212 34.0252266, -84.6163372 34.0251586, -84.6163024 34.0251254, -84.6160326 34.0248656, -84.6159009 34.0247423, -84.6157791 34.0246234, -84.6156632 34.0245172, -84.6155756 34.0244282)",2,25 mph,,
9151220,Keene Street,residential,False,True,133.953,"LINESTRING (-84.6145798 34.0195307, -84.614783 34.0197759, -84.6148382 34.0198426, -84.6149066 34.0199252, -84.6149881 34.0200236, -84.6150868 34.0201427, -84.6154025 34.0205238)",,,,
1079680987,Dobbs Drive,residential,False,False,74.123,"LINESTRING (-84.6145798 34.0195307, -84.6145018 34.0195914, -84.614407 34.0196501, -84.6142328 34.0197458, -84.6140878 34.0198253, -84.6139242 34.0199149)",,,,
1079680987,Dobbs Drive,residential,False,True,29.607,"LINESTRING (-84.6145798 34.0195307, -84.6147278 34.0194276, -84.6148147 34.0193498)",,,,
133115326,Summers Street Northwest,tertiary,False,False,101.415,"LINESTRING (-84.6139242 34.0199149, -84.6141344 34.0201768, -84.6142098 34.0202704, -84.6142379 34.0203025, -84.6142799 34.0203753, -84.6142991 34.0204371, -84.6142965 34.020459, -84.6142898 34.0205162, -84.6142505 34.0205944, -84.6142405 34.0206137, -84.6141855 34.0207199)",2,,,
1079680987,Dobbs Drive,residential,False,True,74.123,"LINESTRING (-84.6139242 34.0199149, -84.6140878 34.0198253, -84.6142328 34.0197458, -84.614407 34.0196501, -84.6145018 34.0195914, -84.6145798 34.0195307)",,,,
9137362,Shirley Drive,residential,False,False,287.881,"LINESTRING (-84.6134984 34.023477, -84.6134987 34.0235143, -84.6134963 34.0235502, -84.6134891 34.0236865, -84.6134831 34.0238017, -84.6134804 34.0239049, -84.6134827 34.0239628, -84.6134897 34.0240187, -84.6135078 34.0241154, -84.6135166 34.0241831, -84.6135236 34.0243639, -84.6135217 34.024486, -84.6135151 34.0247047, -84.6135033 34.0248806, -84.613377 34.025407, -84.613315 34.025611, -84.613236 34.025844, -84.613144 34.026022)",2,25 mph,,
332018327,Cherokee Street Northwest,secondary,False,False,74.43,"LINESTRING (-84.6134984 34.023477, -84.6134141 34.0235303, -84.6128844 34.0239116)",2,35 mph,,
"[533654824, 591074809, 533654818]",Cherokee Street Northwest,secondary,False,True,165.061,"LINESTRING (-84.6134984 34.023477, -84.6135298 34.0234594, -84.6135629 34.0234454, -84.6135918 34.0234385, -84.6136239 34.0234348, -84.6136581 34.0234341, -84.6141412 34.0234402, -84.6143388 34.0234494, -84.6144398 34.0234566, -84.6146123 34.0234648, -84.6148235 34.0234724, -84.6148761 34.0234731, -84.6151548 34.0234779, -84.6152761 34.0234786)","['3', '2']",35 mph,,
533654830,Big Shanty Drive Northwest,tertiary,False,True,116.843,"LINESTRING (-84.6134984 34.023477, -84.6134894 34.0234419, -84.6134745 34.0234111, -84.6134538 34.0233874, -84.61343 34.0233655, -84.6128926 34.0231777, -84.6124096 34.022996)",2,,,
9152266,Carruth Street,residential,False,False,34.974,"LINESTRING (-84.613144 34.026022, -84.6135164 34.0260826)",,,,
9137362,Shirley Drive,residential,False,False,122.056,"LINESTRING (-84.613144 34.026022, -84.613151 34.026072, -84.613148 34.026164, -84.613163 34.026305, -84.613193 34.026461, -84.61325 34.026647, -84.613308 34.026816, -84.613406 34.027015, -84.613449 34.027079)",2,25 mph,,
9137362,Shirley Drive,residential,False,True,287.88100000000003,"LINESTRING (-84.613144 34.026022, -84.613236 34.025844, -84.613315 34.025611, -84.613377 34.025407, -84.6135033 34.0248806, -84.6135151 34.0247047, -84.6135217 34.024486, -84.6135236 34.0243639, -84.6135166 34.0241831, -84.6135078 34.0241154, -84.6134897 34.0240187, -84.6134827 34.0239628, -84.6134804 34.0239049, -84.6134831 34.0238017, -84.6134891 34.0236865, -84.6134963 34.0235502, -84.6134987 34.0235143, -84.6134984 34.023477)",2,25 mph,,
9152266,Carruth Street,residential,False,True,199.11199999999997,"LINESTRING (-84.613144 34.026022, -84.612952 34.025982, -84.612612 34.025891, -84.612266 34.025814, -84.611952 34.025737, -84.611727 34.025629, -84.6116715 34.0255868, -84.6115036 34.0254448, -84.6112771 34.0252298)",,,,
9142641,Big Shanty Drive Northwest,tertiary,False,False,120.11399999999999,"LINESTRING (-84.6112208 34.0225535, -84.6119008 34.0228149, -84.6124096 34.022996)",2,,,
463432959,Lewis Street,residential,False,False,16.561,"LINESTRING (-84.6186766 34.0252099, -84.6186946 34.025225, -84.6187096 34.0252486, -84.6187162 34.0252756, -84.6187179 34.0252988, -84.6187151 34.025349)",2,25 mph,,
463432959,Lewis Street,residential,False,True,155.753,"LINESTRING (-84.6186766 34.0252099, -84.6185803 34.025166, -84.6183543 34.0250484, -84.6180017 34.024832, -84.6178015 34.0246847, -84.6176855 34.0245993, -84.6175617 34.0245272, -84.6174309 34.0244927, -84.6172692 34.0244748)",2,25 mph,,
332018327,Cherokee Street Northwest,secondary,False,True,24.923,"LINESTRING (-84.6102044 34.0260814, -84.6103918 34.0259198)",2,35 mph,,
9152266,Carruth Street,residential,False,False,199.112,"LINESTRING (-84.6112771 34.0252298, -84.6115036 34.0254448, -84.6116715 34.0255868, -84.611727 34.025629, -84.611952 34.025737, -84.612266 34.025814, -84.612612 34.025891, -84.612952 34.025982, -84.613144 34.026022)",,,,
332018327,Cherokee Street Northwest,secondary,False,False,111.99600000000001,"LINESTRING (-84.6112771 34.0252298, -84.6110373 34.025417, -84.6106541 34.0257137, -84.610479 34.0258513, -84.6103918 34.0259198)",2,35 mph,,
332018327,Cherokee Street Northwest,secondary,False,True,208.63000000000002,"LINESTRING (-84.6112771 34.0252298, -84.6116283 34.0249272, -84.6117196 34.0248448, -84.6117973 34.0247747, -84.6119387 34.0246475, -84.6120846 34.0245166, -84.6121049 34.0244989, -84.6121506 34.024459, -84.6122917 34.0243421, -84.6124334 34.02423, -84.612801 34.0239722, -84.6128844 34.0239116)",2,35 mph,,
9152266,Carruth Street,residential,False,True,34.974,"LINESTRING (-84.6135164 34.0260826, -84.613144 34.026022)",,,,
133115326,Summers Street Northwest,tertiary,False,True,101.41499999999999,"LINESTRING (-84.6141855 34.0207199, -84.6142405 34.0206137, -84.6142505 34.0205944, -84.6142898 34.0205162, -84.6142965 34.020459, -84.6142991 34.0204371, -84.6142799 34.0203753, -84.6142379 34.0203025, -84.6142098 34.0202704, -84.6141344 34.0201768, -84.6139242 34.0199149)",2,,,
196945003,South Main Street Northwest,secondary,False,False,53.394,"LINESTRING (-84.6141855 34.0207199, -84.6143385 34.0207879, -84.6144673 34.0208637, -84.6146568 34.020996)",2,25 mph,,
"[332083938, 332083939, 332084708]",South Main Street,secondary,False,True,249.484,"LINESTRING (-84.6141855 34.0207199, -84.6139752 34.0206475, -84.6138007 34.0206053, -84.6136583 34.0205765, -84.6135133 34.0205585, -84.6134053 34.0205541, -84.6133303 34.0205511, -84.6131243 34.0205568, -84.6123485 34.0205867, -84.6120027 34.0205917, -84.611912 34.020593, -84.6117271 34.0205861, -84.6115121 34.0205638)",2,25 mph,,yes
332018327,Cherokee Street Northwest,secondary,False,False,208.63,"LINESTRING (-84.6128844 34.0239116, -84.612801 34.0239722, -84.6124334 34.02423, -84.6122917 34.0243421, -84.6121506 34.024459, -84.6121049 34.0244989, -84.6120846 34.0245166, -84.6119387 34.0246475, -84.6117973 34.0247747, -84.6117196 34.0248448, -84.6116283 34.0249272, -84.6112771 34.0252298)",2,35 mph,,
332018327,Cherokee Street Northwest,secondary,False,True,74.43,"LINESTRING (-84.6128844 34.0239116, -84.6134141 34.0235303, -84.6134984 34.023477)",2,35 mph,,
332082766,Boone Drive,residential,False,False,260.162,"LINESTRING (-84.6128844 34.0239116, -84.6128351 34.023873, -84.6127068 34.023832, -84.6125653 34.0237868, -84.6121391 34.0236506, -84.6118701 34.0235646, -84.6118015 34.0235422, -84.6117541 34.023531, -84.6117106 34.0235294, -84.61167 34.0235318, -84.6116352 34.0235422, -84.6116014 34.0235582, -84.6115704 34.0235799, -84.6108136 34.0242432, -84.6107885 34.0242664, -84.6107663 34.0242944, -84.6107479 34.0243289, -84.6107368 34.0243612, -84.6107292 34.0244181, -84.6107195 34.0244693)",2,,,
332082766,Boone Drive,residential,False,True,260.162,"LINESTRING (-84.6107195 34.0244693, -84.6107292 34.0244181, -84.6107368 34.0243612, -84.6107479 34.0243289, -84.6107663 34.0242944, -84.6107885 34.0242664, -84.6108136 34.0242432, -84.6115704 34.0235799, -84.6116014 34.0235582, -84.6116352 34.0235422, -84.61167 34.0235318, -84.6117106 34.0235294, -84.6117541 34.023531, -84.6118015 34.0235422, -84.6118701 34.0235646, -84.6121391 34.0236506, -84.6125653 34.0237868, -84.6127068 34.023832, -84.6128351 34.023873, -84.6128844 34.0239116)",2,,,
164657814,Moon Station Road,tertiary,False,True,143.089,"LINESTRING (-84.6154896 34.0266832, -84.6154355 34.0264128, -84.6153574 34.0257803, -84.6153332 34.0254039)",2,35 mph,,
972120946,Pritchard Park Drive,residential,False,False,39.247,"LINESTRING (-84.6154896 34.0266832, -84.615427 34.0266947, -84.6154024 34.0266993, -84.6150739 34.0267599)",2,,,
669540547,Watts Drive,secondary,False,False,47.588,"LINESTRING (-84.616674 34.0226021, -84.6165937 34.0226221, -84.6165161 34.0226355, -84.616371 34.0226638, -84.61617 34.0226936)",2,,,
669540549,Watts Drive,secondary,True,False,48.095,"LINESTRING (-84.616674 34.0226021, -84.6168984 34.0225732, -84.6169745 34.0225573, -84.6170302 34.022554, -84.6170801 34.0225561, -84.617129 34.0225635, -84.6171872 34.022578)",1,,,
1079680987,Dobbs Drive,residential,False,False,29.607,"LINESTRING (-84.6148147 34.0193498, -84.6147278 34.0194276, -84.6145798 34.0195307)",,,,
164657814,Moon Station Road,tertiary,False,False,115.166,"LINESTRING (-84.6155756 34.0244282, -84.6155165 34.0244792, -84.6154782 34.0245123, -84.6154144 34.0245897, -84.6153728 34.0246627, -84.6153509 34.024721, -84.6153365 34.0248273, -84.6153319 34.0250644, -84.6153332 34.0254039)",2,35 mph,,
196944994,North Main Street Northwest,secondary,False,False,131.227,"LINESTRING (-84.6155756 34.0244282, -84.6156632 34.0245172, -84.6157791 34.0246234, -84.6159009 34.0247423, -84.6160326 34.0248656, -84.6163024 34.0251254, -84.6163372 34.0251586, -84.6164212 34.0252266, -84.6164573 34.0252502, -84.6165323 34.0252994)",2,25 mph,,
591074811,North Main Street Northwest,secondary,False,True,29.854,"LINESTRING (-84.6155756 34.0244282, -84.6154566 34.0242896, -84.6154394 34.0242694, -84.6153965 34.0242049)",2,25 mph,,
463432959,Lewis Street,residential,False,True,16.561,"LINESTRING (-84.6187151 34.025349, -84.6187179 34.0252988, -84.6187162 34.0252756, -84.6187096 34.0252486, -84.6186946 34.025225, -84.6186766 34.0252099)",2,25 mph,,
"[9142987, 534844700]","['Old 41 Highway', 'North Main Street Northwest']",secondary,False,False,28.647,"LINESTRING (-84.6187151 34.025349, -84.6187899 34.0253546, -84.6189098 34.0253714, -84.619022 34.0253888)",2,25 mph,,
534844700,North Main Street Northwest,secondary,False,True,141.06,"LINESTRING (-84.6187151 34.025349, -84.6185876 34.0253438, -84.6184479 34.0253437, -84.617969 34.0253815, -84.6174194 34.0254436, -84.6173232 34.0254554, -84.6171933 34.0254639)",2,25 mph,,
"[9142987, 534844700]","['Old 41 Highway', 'North Main Street Northwest']",secondary,False,True,28.647,"LINESTRING (-84.619022 34.0253888, -84.6189098 34.0253714, -84.6187899 34.0253546, -84.6187151 34.025349)",2,25 mph,,
591074812,,secondary_link,True,False,37.707,"LINESTRING (-84.619022 34.0253888, -84.618954 34.0253409, -84.6188558 34.0252859, -84.6187697 34.0252464, -84.6186766 34.0252099)",1,,,
9130469,Park Drive,unclassified,False,False,9.757,"LINESTRING (-84.6196296 34.020968, -84.6195982 34.0208842)",2,,,
9130469,Park Drive,unclassified,False,True,9.757,"LINESTRING (-84.6195982 34.0208842, -84.6196296 34.020968)",2,,,
"[958871836, 958871837, 958871838]",Watts Drive,secondary,True,False,274.69500000000005,"LINESTRING (-84.6195982 34.0208842, -84.6192731 34.0209799, -84.619176 34.0210125, -84.6190455 34.021064, -84.6188358 34.0211588, -84.6187575 34.0211966, -84.6185838 34.021302, -84.6184639 34.0213819, -84.6183422 34.0214719, -84.6182591 34.0215396, -84.6180496 34.0217354, -84.6178859 34.0218879, -84.6176248 34.0221354, -84.6174891 34.0222612, -84.6174294 34.0223145, -84.6173985 34.0223357, -84.6173676 34.0223535, -84.6172962 34.0223839)","['1', '2']",,,
9142991,Watts Drive,secondary,True,False,269.012,"LINESTRING (-84.6174432 34.0224864, -84.6174736 34.0224243, -84.6175028 34.022382, -84.617542 34.0223398, -84.617593 34.0222918, -84.6176969 34.0221947, -84.6179608 34.0219473, -84.6181593 34.0217592, -84.6182613 34.0216588, -84.6184281 34.0215216, -84.6185997 34.0213968, -84.6187624 34.0213004, -84.6189649 34.0211926, -84.6191849 34.0211021, -84.6193917 34.0210343, -84.6196296 34.020968)",1,,,
669540545,,secondary,True,False,19.299,"LINESTRING (-84.6174432 34.0224864, -84.6174312 34.0224531, -84.6174083 34.0224241, -84.6173762 34.0224017, -84.6173378 34.022388, -84.6172962 34.0223839)",1,,roundabout,
669539662,Watts Drive,secondary,True,False,52.861,"LINESTRING (-84.6171994 34.0224179, -84.6171626 34.022442, -84.6171308 34.0224577, -84.6170862 34.0224767, -84.6170332 34.0224921, -84.6168832 34.0225303, -84.616674 34.0226021)",1,,,
669540545,,secondary,True,False,19.476,"LINESTRING (-84.6171994 34.0224179, -84.6171738 34.0224458, -84.6171591 34.0224786, -84.6171564 34.0225135, -84.617166 34.0225476, -84.6171872 34.022578)",1,,roundabout,
669540545,,secondary,True,False,2.972,"LINESTRING (-84.6171872 34.022578, -84.61721 34.0225969)",1,,roundabout,
669540545,,secondary,True,False,20.42,"LINESTRING (-84.61721 34.0225969, -84.6172484 34.0226152, -84.6172917 34.022623, -84.6173358 34.0226195, -84.6173766 34.0226052, -84.6174102 34.0225812)",1,,roundabout,
669540548,Dallas Street,tertiary,True,False,51.306,"LINESTRING (-84.61721 34.0225969, -84.617236 34.0226451, -84.6172643 34.0227058, -84.6172952 34.0227984, -84.6173353 34.022951, -84.6173587 34.0230402)",1,,,
9131493,Sardis Street,residential,False,False,137.416,"LINESTRING (-84.6119886 34.0218228, -84.6121461 34.0222342, -84.6121817 34.0223271, -84.6124161 34.0228746, -84.6124324 34.0229364, -84.6124096 34.022996)",2,25 mph,,
9131493,Sardis Street,residential,False,True,147.09799999999998,"LINESTRING (-84.6119886 34.0218228, -84.6119253 34.0216571, -84.6118366 34.0214432, -84.6118188 34.0214002, -84.6115261 34.0206942, -84.6115121 34.0205638)",2,25 mph,,
689131155,Fullers Alley,residential,False,False,101.736,"LINESTRING (-84.6119886 34.0218228, -84.6120845 34.0218067, -84.6122782 34.0217756, -84.6123138 34.0217448, -84.6123339 34.0216975, -84.6123246 34.0216486, -84.6121367 34.0211441)",,,,
689131155,Fullers Alley,residential,False,True,28.876,"LINESTRING (-84.6120356 34.0208983, -84.6121367 34.0211441)",,,,
689131156,Fullers Alley,residential,False,False,45.756,"LINESTRING (-84.6126168 34.0210393, -84.6121367 34.0211441)",,,,
689131155,Fullers Alley,residential,False,False,28.876,"LINESTRING (-84.6121367 34.0211441, -84.6120356 34.0208983)",,,,
689131156,Fullers Alley,residential,False,True,45.756,"LINESTRING (-84.6121367 34.0211441, -84.6126168 34.0210393)",,,,
689131155,Fullers Alley,residential,False,True,101.73599999999999,"LINESTRING (-84.6121367 34.0211441, -84.6123246 34.0216486, -84.6123339 34.0216975, -84.6123138 34.0217448, -84.6122782 34.0217756, -84.6120845 34.0218067, -84.6119886 34.0218228)",,,,
