osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
11903158,North 3rd Street,residential,,False,True,184.856,"LINESTRING (-77.6567686 39.9385866, -77.6567848 39.9385161, -77.6569633 39.9377405, -77.6571375 39.9369484)",,,,
1010071712,East King Street,residential,25 mph,False,True,182.487,"LINESTRING (-77.6567686 39.9385866, -77.6569024 39.938569, -77.6578251 39.9386891, -77.6587819 39.9388137, -77.6588788 39.9388263)",2,,,
1010071713,East King Street,residential,25 mph,False,False,88.692,"LINESTRING (-77.6567686 39.9385866, -77.6566655 39.9386002, -77.6557418 39.9384858)",2,,,
472795186,Grant Street,tertiary,35 mph,True,False,28.810000000000002,"LINESTRING (-77.6580273 39.9413258, -77.6582294 39.9413502, -77.6582546 39.9413533, -77.6583611 39.9413662)",1,,,
472795178,North 2nd Street,primary,35 mph,True,False,29.781999999999996,"LINESTRING (-77.6584161 39.9411017, -77.6584049 39.9411553, -77.6583611 39.9413662)",3,US 11,,
472795194,,primary_link,,True,False,42.92,"LINESTRING (-77.6584161 39.9411017, -77.6583444 39.9411865, -77.6582874 39.9412307, -77.6582501 39.9412518, -77.658221 39.9412682, -77.6581452 39.9412954, -77.6580273 39.9413258)",1,,,
11898148,North 2nd Street,primary,35 mph,True,False,73.54299999999999,"LINESTRING (-77.6588788 39.9388263, -77.6588669 39.9388841, -77.6588015 39.9392011, -77.6587427 39.9394794)",2,US 11,,
"[472795233, 472795227, 472795231]",East King Street,residential,25 mph,False,True,178.737,"LINESTRING (-77.6588788 39.9388263, -77.6589505 39.9388355, -77.6592944 39.9388794, -77.6598916 39.9389558, -77.6599547 39.9389639, -77.6605273 39.9390371, -77.6608443 39.9390776, -77.6609467 39.9390907)","['3', '2']",,,
1010071712,East King Street,residential,25 mph,False,False,182.48700000000002,"LINESTRING (-77.6588788 39.9388263, -77.6587819 39.9388137, -77.6578251 39.9386891, -77.6569024 39.938569, -77.6567686 39.9385866)",2,,,
51758691,Lincoln Way West,trunk,35 mph,True,False,86.62,"LINESTRING (-77.6615845 39.9375398, -77.6623496 39.9376403, -77.6625859 39.9376713)",2,US 30,,
472795240,South Main Street,primary,25 mph,True,False,19.597,"LINESTRING (-77.6612219 39.9374175, -77.6613432 39.9372678)",1,US 11,,
472795247,Lincoln Way,trunk,35 mph,True,False,15.928999999999998,"LINESTRING (-77.6612219 39.9374175, -77.6612584 39.9374087, -77.6612874 39.9374037, -77.6613172 39.9374045, -77.6613457 39.9374113, -77.661371 39.9374234, -77.6613945 39.9374369)",1,US 30,,circular
472795238,Lincoln Way West,trunk,35 mph,True,False,18.851,"LINESTRING (-77.6613662 39.9375667, -77.6615845 39.9375398)",1,US 30,,
472795246,Main Street,primary,25 mph,True,False,15.475,"LINESTRING (-77.6613662 39.9375667, -77.6613986 39.9375271, -77.6614073 39.9375053, -77.6614083 39.9374825, -77.6613945 39.9374369)",1,US 11,,circular
472795245,Main Street,primary,25 mph,True,False,14.747,"LINESTRING (-77.6611946 39.9375414, -77.661182 39.9374993, -77.661183 39.9374766, -77.6611916 39.9374549, -77.6612219 39.9374175)",1,US 11,,circular
472795248,Lincoln Way,trunk,35 mph,True,False,15.981,"LINESTRING (-77.6611946 39.9375414, -77.6612246 39.9375588, -77.66125 39.9375711, -77.6612787 39.937578, -77.6613088 39.9375788, -77.6613381 39.9375737, -77.6613662 39.9375667)",1,US 30,,circular
472795237,Lincoln Way West,trunk,35 mph,True,False,19.833,"LINESTRING (-77.6613945 39.9374369, -77.6615845 39.9375398)",1,US 30,,
472795243,South Main Street,primary,25 mph,True,False,19.305,"LINESTRING (-77.6613945 39.9374369, -77.6613432 39.9372678)",1,US 11,,
472795241,North Main Street,primary,25 mph,True,False,19.627,"LINESTRING (-77.6612463 39.9377134, -77.6611946 39.9375414)",1,US 11,,
472795242,North Main Street,primary,25 mph,True,False,19.251,"LINESTRING (-77.6612463 39.9377134, -77.6613662 39.9375667)",1,US 11,,
1023104372,South Main Street,primary,25 mph,True,False,151.90699999999998,"LINESTRING (-77.6613432 39.9372678, -77.6613827 39.9370866, -77.6614662 39.9367031, -77.6616309 39.9359196)",2,US 11,,
472795236,Lincoln Way East,trunk,35 mph,True,False,15.14,"LINESTRING (-77.6610526 39.9374586, -77.6612219 39.9374175)",1,US 30,,
472795239,Lincoln Way East,trunk,35 mph,True,False,15.21,"LINESTRING (-77.6610526 39.9374586, -77.6611946 39.9375414)",1,US 30,,
11898148,North 2nd Street,primary,35 mph,True,False,181.358,"LINESTRING (-77.6592227 39.9372168, -77.6591984 39.9373219, -77.6590511 39.9380195, -77.6588912 39.93876, -77.6588788 39.9388263)",2,US 11,,
1023071170,Lincoln Way East,trunk,35 mph,True,False,158.314,"LINESTRING (-77.6592227 39.9372168, -77.6593592 39.937235, -77.6602461 39.9373534, -77.6608825 39.9374364, -77.6609845 39.9374497, -77.6610526 39.9374586)",2,US 30,,
11900011,East Queen Street,trunk,35 mph,True,False,179.781,"LINESTRING (-77.6595577 39.9356549, -77.6585296 39.9355159, -77.6574798 39.9353801)",2,US 30,,
1023071171,South 2nd Street,primary,35 mph,True,False,176.014,"LINESTRING (-77.6595577 39.9356549, -77.6593854 39.9364226, -77.6592428 39.9371296, -77.6592227 39.9372168)",2,US 11,,
11900129,East Washington Street,residential,25 mph,False,False,180.421,"LINESTRING (-77.6599103 39.934066, -77.6598175 39.9340544, -77.6588771 39.9339314, -77.657825 39.9337904)",2,,,
51106111,South 2nd Street,primary,35 mph,True,False,179.221,"LINESTRING (-77.6599103 39.934066, -77.6599008 39.9341122, -77.6597458 39.9348366, -77.6595577 39.9356549)",2,US 11,,
"[472795253, 1220582279]",East Washington Street,tertiary,25 mph,False,True,179.228,"LINESTRING (-77.6599103 39.934066, -77.6599856 39.9340764, -77.6609447 39.9341896, -77.6616591 39.9342763, -77.6618921 39.9343089, -77.6619855 39.9343223)","['3', '2']",,,
11898359,South 3rd Street,residential,,False,False,179.2,"LINESTRING (-77.657825 39.9337904, -77.6576531 39.9345842, -77.6574798 39.9353801)",,,,
11900129,East Washington Street,residential,25 mph,False,True,180.421,"LINESTRING (-77.657825 39.9337904, -77.6588771 39.9339314, -77.6598175 39.9340544, -77.6599103 39.934066)",2,,,
"[891362432, 472795222]",West King Street,residential,25 mph,False,False,70.323,"LINESTRING (-77.6617603 39.9391948, -77.6614674 39.9391573, -77.6610169 39.9390997, -77.6609467 39.9390907)","['3', '2']",,,
"[891362433, 11901345, 891362436, 891362437, 1010071726]",West King Street,residential,25 mph,False,True,147.392,"LINESTRING (-77.6617603 39.9391948, -77.6618608 39.9392076, -77.6619843 39.9392234, -77.6626479 39.9393083, -77.6629487 39.9393492, -77.6630498 39.9393625, -77.6634646 39.9394172)",2,,yes,
"[1205117632, 1205117633, 11897939]",Spring Street,residential,15 mph,False,True,217.0,"LINESTRING (-77.6617603 39.9391948, -77.6617737 39.9391315, -77.6618469 39.9387841, -77.6618558 39.9387546, -77.6619325 39.9383837, -77.6622873 39.9384315, -77.6622981 39.938433, -77.6623932 39.938426, -77.6624348 39.9383614, -77.6625859 39.9376713)",,,,
"[11902968, 1016447207]",West Loudon Street,trunk,35 mph,True,False,129.305,"LINESTRING (-77.6650629 39.9356707, -77.6648539 39.9357184, -77.6647719 39.9357437, -77.6643205 39.9359176, -77.664287 39.9359305, -77.6637686 39.9361406, -77.6637516 39.9361433, -77.6636891 39.936153)",2,US 30,,
891362424,West Loudon Street,trunk,35 mph,False,True,39.738,"LINESTRING (-77.6650629 39.9356707, -77.6651789 39.9356534, -77.6653392 39.9356471, -77.6654734 39.9356518, -77.6655264 39.9356536)",2,US 30,,
