osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,tunnel
881738117,East Iredell Avenue,primary,False,True,138.908,"LINESTRING (-80.8097204 35.584743, -80.8096588 35.5846923, -80.8093063 35.5844023, -80.8091497 35.5842717, -80.809107 35.5842361, -80.808645 35.583851)",,NC 3,,
985618986,North Main Street,secondary,False,True,186.58100000000002,"LINESTRING (-80.8097204 35.584743, -80.809818 35.58467, -80.8098672 35.5846297, -80.8102529 35.5843534, -80.810299 35.58432, -80.8103621 35.5842725, -80.8104976 35.5841705, -80.8106205 35.5840779, -80.8111757 35.5836599, -80.811242 35.58361)",25 mph,,,
16620342,West Iredell Avenue,primary,False,True,76.151,"LINESTRING (-80.810314 35.5852287, -80.8102282 35.5851553, -80.8101874 35.585122, -80.8101484 35.5850904, -80.8100857 35.5850395, -80.8100232 35.5849911, -80.8098019 35.5848098, -80.8097204 35.584743)",,NC 3;NC 152,,
16632703,North Broad Street,primary,False,True,186.13,"LINESTRING (-80.810314 35.5852287, -80.810797 35.5848242, -80.8109298 35.5847098, -80.8113404 35.5843561, -80.811734 35.584017)",25 mph,NC 115,2,
431942747,North Broad Street,primary,False,False,399.42,"LINESTRING (-80.810314 35.5852287, -80.8099579 35.5855464, -80.809609 35.5858831, -80.8095691 35.5859216, -80.8094412 35.5860862, -80.8092927 35.5862774, -80.8090511 35.5866831, -80.8088042 35.5871034, -80.8085736 35.5875684, -80.8084793 35.5878482, -80.8084068 35.5881387, -80.8083585 35.5883817)",35 mph,NC 115,2,
881738116,West Iredell Avenue,primary,False,False,144.014,"LINESTRING (-80.810314 35.5852287, -80.8107524 35.5855598, -80.811481 35.58611)",,NC 3;NC 152,,
16621115,Liberty Street,residential,False,False,132.51,"LINESTRING (-80.810779 35.580839, -80.810254 35.581291, -80.8098997 35.5816035, -80.809779 35.58171)",,,,
467502624,East Center Avenue,tertiary,False,False,105.319,"LINESTRING (-80.810779 35.580839, -80.8108057 35.5808618, -80.811582 35.581525)",35 mph,,,
16621115,Liberty Street,residential,False,True,132.51,"LINESTRING (-80.809779 35.58171, -80.8098997 35.5816035, -80.810254 35.581291, -80.810779 35.580839)",,,,
16626106,South Church Street,residential,False,False,184.504,"LINESTRING (-80.811582 35.581525, -80.811 35.581987, -80.8108786 35.5820844, -80.8106618 35.5822555, -80.810122 35.582684)",,,,
16626106,South Church Street,residential,False,True,122.892,"LINESTRING (-80.811582 35.581525, -80.8119057 35.5812667, -80.8121723 35.581054, -80.8123295 35.5809286, -80.812552 35.580751)",,,,
467502624,East Center Avenue,tertiary,False,True,105.319,"LINESTRING (-80.811582 35.581525, -80.8108057 35.5808618, -80.810779 35.580839)",35 mph,,,
467502626,East Center Avenue,residential,False,False,159.549,"LINESTRING (-80.811582 35.581525, -80.8117242 35.5816468, -80.811791 35.581704, -80.8118247 35.5817309, -80.8119594 35.5818385, -80.8120819 35.5819362, -80.8121302 35.5819747, -80.8124365 35.5822193, -80.8125325 35.582296, -80.8128335 35.5825362)",,,,
16621721,Oak Street,residential,False,False,84.345,"LINESTRING (-80.8065783 35.5886892, -80.8074981 35.5885632)",,,,
16624224,Mackey Avenue,residential,False,True,82.166,"LINESTRING (-80.8065783 35.5886892, -80.806417 35.587962)",,,,
16621721,Oak Street,residential,False,True,84.345,"LINESTRING (-80.8074981 35.5885632, -80.8065783 35.5886892)",,,,
16621721,Oak Street,residential,False,False,77.17699999999999,"LINESTRING (-80.8074981 35.5885632, -80.8080461 35.588494, -80.8082383 35.5884691, -80.8083422 35.5884617)",,,,
431942747,North Broad Street,primary,False,True,9.017,"LINESTRING (-80.8083422 35.5884617, -80.8083585 35.5883817)",35 mph,NC 115,2,
16621721,Oak Street,residential,False,True,77.17699999999999,"LINESTRING (-80.8083422 35.5884617, -80.8082383 35.5884691, -80.8080461 35.588494, -80.8074981 35.5885632)",,,,
16621723,Oak Street,residential,False,False,151.137,"LINESTRING (-80.8083585 35.5883817, -80.810023 35.588505)",,,,
431942747,North Broad Street,primary,False,False,9.017,"LINESTRING (-80.8083585 35.5883817, -80.8083422 35.5884617)",35 mph,NC 115,2,
431942747,North Broad Street,primary,False,True,399.41999999999996,"LINESTRING (-80.8083585 35.5883817, -80.8084068 35.5881387, -80.8084793 35.5878482, -80.8085736 35.5875684, -80.8088042 35.5871034, -80.8090511 35.5866831, -80.8092927 35.5862774, -80.8094412 35.5860862, -80.8095691 35.5859216, -80.809609 35.5858831, -80.8099579 35.5855464, -80.810314 35.5852287)",35 mph,NC 115,2,
16622303,Underhill Lane,residential,False,False,57.303999999999995,"LINESTRING (-80.805356 35.582818, -80.805391 35.58295, -80.805425 35.583081, -80.805405 35.583156, -80.80533 35.583203, -80.805217 35.583215)",,,,
742438739,East Iredell Avenue,primary,False,False,59.772,"LINESTRING (-80.805356 35.582818, -80.805734 35.582889, -80.806 35.582939)",35 mph,NC 3,,
16622303,Underhill Lane,residential,False,True,49.400999999999996,"LINESTRING (-80.804816 35.583082, -80.804831 35.583176, -80.804869 35.58323, -80.804942 35.583246, -80.805217 35.583215)",,,,
16623329,Institute Avenue,residential,False,False,175.883,"LINESTRING (-80.806 35.582939, -80.806265 35.584506)",25 mph,,,
450093250,East Iredell Avenue,primary,False,False,73.451,"LINESTRING (-80.806 35.582939, -80.806791 35.583089)",,NC 3,,
742438739,East Iredell Avenue,primary,False,True,59.772,"LINESTRING (-80.806 35.582939, -80.805734 35.582889, -80.805356 35.582818)",35 mph,NC 3,,
16623329,Institute Avenue,residential,False,False,54.523,"LINESTRING (-80.806265 35.584506, -80.806345 35.584992)",25 mph,,,
16623329,Institute Avenue,residential,False,True,175.883,"LINESTRING (-80.806265 35.584506, -80.806 35.582939)",25 mph,,,
16633646,Clover Avenue,residential,False,True,211.21800000000002,"LINESTRING (-80.806265 35.584506, -80.80712 35.584248, -80.807197 35.584207, -80.807245 35.584142, -80.807253 35.584034, -80.807097 35.583144)",,,,
16623329,Institute Avenue,residential,False,True,54.523,"LINESTRING (-80.806345 35.584992, -80.806265 35.584506)",25 mph,,,
16623329,Institute Avenue,residential,False,False,139.453,"LINESTRING (-80.806345 35.584992, -80.8064207 35.5854511, -80.8064244 35.5854733, -80.8064422 35.5855814, -80.806468 35.5857378, -80.80655 35.586235)",25 mph,,,
16626305,North Church Street,residential,False,True,253.05,"LINESTRING (-80.806345 35.584992, -80.8065632 35.5849677, -80.8067231 35.5849499, -80.807063 35.584912, -80.8071338 35.5849005, -80.807249 35.584864, -80.8072755 35.5848523, -80.8073821 35.5848056, -80.807413 35.584792, -80.807482 35.584752, -80.807673 35.584617, -80.8079122 35.5844296, -80.808119 35.58426, -80.808645 35.583851)",,,,
16623329,Institute Avenue,residential,False,True,139.453,"LINESTRING (-80.80655 35.586235, -80.806468 35.5857378, -80.8064422 35.5855814, -80.8064244 35.5854733, -80.8064207 35.5854511, -80.806345 35.584992)",25 mph,,,
111679280,North Main Street,secondary,False,True,344.8040000000001,"LINESTRING (-80.80655 35.586235, -80.8070978 35.5861787, -80.8071978 35.5861684, -80.8074389 35.5861436, -80.8074658 35.5861409, -80.8075809 35.586129, -80.807639 35.586123, -80.807826 35.58609, -80.8079591 35.5860374, -80.807998 35.586022, -80.808145 35.585922, -80.8081826 35.5858937, -80.8085456 35.5856212, -80.8086627 35.5855333, -80.8087679 35.5854542, -80.8089717 35.5853012, -80.8091213 35.5851889, -80.8091993 35.5851302, -80.8092197 35.5851171, -80.809334 35.5850291, -80.8094836 35.5849168, -80.8096481 35.5847961, -80.8097204 35.584743)",25 mph,NC 152,,
16624224,Mackey Avenue,residential,False,False,9.169,"LINESTRING (-80.806398 35.587881, -80.806417 35.587962)",,,,
16624224,Mackey Avenue,residential,False,False,82.166,"LINESTRING (-80.806417 35.587962, -80.8065783 35.5886892)",,,,
16624224,Mackey Avenue,residential,False,True,9.169,"LINESTRING (-80.806417 35.587962, -80.806398 35.587881)",,,,
"[324333539, 324333540, 16633645]",Tunnel Road,unclassified,False,False,396.065,"LINESTRING (-80.806417 35.587962, -80.8082845 35.5875624, -80.8087836 35.5874536, -80.8091148 35.58736, -80.8097638 35.5870026, -80.8099384 35.5869151, -80.8100651 35.5868753, -80.8101757 35.586869, -80.8103432 35.5869028, -80.8104986 35.5869653)",,,,yes
16626309,West Moore Avenue,residential,False,False,63.471,"LINESTRING (-80.811242 35.58361, -80.811516 35.583837, -80.8115771 35.5838838, -80.8116537 35.5839495, -80.811734 35.584017)",25 mph,,,
16626666,East Moore Avenue,residential,False,True,144.432,"LINESTRING (-80.811242 35.58361, -80.8107453 35.5831993, -80.8105804 35.583063, -80.810122 35.582684)",,,,
985618986,North Main Street,secondary,False,False,186.58100000000002,"LINESTRING (-80.811242 35.58361, -80.8111757 35.5836599, -80.8106205 35.5840779, -80.8104976 35.5841705, -80.8103621 35.5842725, -80.810299 35.58432, -80.8102529 35.5843534, -80.8098672 35.5846297, -80.809818 35.58467, -80.8097204 35.584743)",25 mph,,,
985618986,North Main Street,secondary,False,True,187.24200000000002,"LINESTRING (-80.811242 35.58361, -80.8113182 35.5835537, -80.8119099 35.5831165, -80.8119799 35.5830648, -80.812096 35.582979, -80.8124792 35.5827489, -80.8128335 35.5825362)",25 mph,,,
444485920,South Main Street,primary,False,False,122.97,"LINESTRING (-80.8139158 35.5818667, -80.8128335 35.5825362)",25 mph,NC 115,,
16625137,West McLelland Avenue,primary,False,False,25.576,"LINESTRING (-80.8139158 35.5818667, -80.814007 35.5819447, -80.8140369 35.5819684, -80.8141128 35.5820317)",,NC 115,2,
16629435,East McLelland Avenue,residential,False,True,174.93399999999997,"LINESTRING (-80.8139158 35.5818667, -80.8129959 35.5811141, -80.8127837 35.5809405, -80.8126502 35.5808313, -80.812552 35.580751)",25 mph,,,
16625137,West McLelland Avenue,primary,False,True,25.576,"LINESTRING (-80.8141128 35.5820317, -80.8140369 35.5819684, -80.814007 35.5819447, -80.8139158 35.5818667)",,NC 115,2,
111679295,South Broad Street,primary,False,False,121.16199999999999,"LINESTRING (-80.8141128 35.5820317, -80.8136784 35.5823933, -80.8135665 35.5824864, -80.8134244 35.5826048, -80.8131765 35.5828111)",25 mph,NC 115,2,
453323865,West McLelland Avenue,tertiary,False,False,150.799,"LINESTRING (-80.8141128 35.5820317, -80.8145188 35.582372, -80.814537 35.5823872, -80.8147922 35.5826012, -80.8149484 35.5827321, -80.815274 35.583005)",35 mph,,2,
16630076,South Academy Street,residential,False,False,120.564,"LINESTRING (-80.815274 35.583005, -80.8151215 35.5831282, -80.8148071 35.5833821, -80.814328 35.583769)",25 mph,,,
453323865,West McLelland Avenue,tertiary,False,True,150.799,"LINESTRING (-80.815274 35.583005, -80.8149484 35.5827321, -80.8147922 35.5826012, -80.814537 35.5823872, -80.8145188 35.582372, -80.8141128 35.5820317)",35 mph,,2,
16626106,South Church Street,residential,False,False,122.892,"LINESTRING (-80.812552 35.580751, -80.8123295 35.5809286, -80.8121723 35.581054, -80.8119057 35.5812667, -80.811582 35.581525)",,,,
16629435,East McLelland Avenue,residential,False,False,174.934,"LINESTRING (-80.812552 35.580751, -80.8126502 35.5808313, -80.8127837 35.5809405, -80.8129959 35.5811141, -80.8139158 35.5818667)",25 mph,,,
16626106,South Church Street,residential,False,False,186.224,"LINESTRING (-80.810122 35.582684, -80.8096068 35.5830906, -80.8090777 35.5835082, -80.808645 35.583851)",,,,
16626106,South Church Street,residential,False,True,184.504,"LINESTRING (-80.810122 35.582684, -80.8106618 35.5822555, -80.8108786 35.5820844, -80.811 35.581987, -80.811582 35.581525)",,,,
16626666,East Moore Avenue,residential,False,False,144.43200000000002,"LINESTRING (-80.810122 35.582684, -80.8105804 35.583063, -80.8107453 35.5831993, -80.811242 35.58361)",,,,
16626106,South Church Street,residential,False,True,186.224,"LINESTRING (-80.808645 35.583851, -80.8090777 35.5835082, -80.8096068 35.5830906, -80.810122 35.582684)",,,,
16626305,North Church Street,residential,False,False,253.05,"LINESTRING (-80.808645 35.583851, -80.808119 35.58426, -80.8079122 35.5844296, -80.807673 35.584617, -80.807482 35.584752, -80.807413 35.584792, -80.8073821 35.5848056, -80.8072755 35.5848523, -80.807249 35.584864, -80.8071338 35.5849005, -80.807063 35.584912, -80.8067231 35.5849499, -80.8065632 35.5849677, -80.806345 35.584992)",,,,
450093250,East Iredell Avenue,primary,False,True,166.18599999999998,"LINESTRING (-80.808645 35.583851, -80.8084 35.583632, -80.808225 35.583482, -80.808123 35.58341, -80.807953 35.583327, -80.807772 35.583274, -80.8076172 35.5832442, -80.8071481 35.5831538, -80.807097 35.583144)",,NC 3,,
881738117,East Iredell Avenue,primary,False,False,138.90800000000002,"LINESTRING (-80.808645 35.583851, -80.809107 35.5842361, -80.8091497 35.5842717, -80.8093063 35.5844023, -80.8096588 35.5846923, -80.8097204 35.584743)",,NC 3,,
16632703,North Broad Street,primary,False,True,187.074,"LINESTRING (-80.811734 35.584017, -80.8131765 35.5828111)",25 mph,NC 115,2,
16626309,West Moore Avenue,residential,False,False,144.881,"LINESTRING (-80.811734 35.584017, -80.8121648 35.5843656, -80.812572 35.584695, -80.812866 35.584939)",25 mph,,,
16626309,West Moore Avenue,residential,False,True,63.471000000000004,"LINESTRING (-80.811734 35.584017, -80.8116537 35.5839495, -80.8115771 35.5838838, -80.811516 35.583837, -80.811242 35.58361)",25 mph,,,
16632703,North Broad Street,primary,False,False,186.13,"LINESTRING (-80.811734 35.584017, -80.8113404 35.5843561, -80.8109298 35.5847098, -80.810797 35.5848242, -80.810314 35.5852287)",25 mph,NC 115,2,
450093250,East Iredell Avenue,primary,False,False,28.34,"LINESTRING (-80.806791 35.583089, -80.807097 35.583144)",,NC 3,,
450093250,East Iredell Avenue,primary,False,True,73.451,"LINESTRING (-80.806791 35.583089, -80.806 35.582939)",,NC 3,,
16632029,North Maple Street,residential,False,True,200.11599999999999,"LINESTRING (-80.806791 35.583089, -80.806844 35.582733, -80.806905 35.582328, -80.8069141 35.5822909, -80.806983 35.5820107, -80.8070561 35.5817133, -80.8070843 35.5815984, -80.8071082 35.5815014, -80.807154 35.581315)",25 mph,,,
450093250,East Iredell Avenue,primary,False,True,28.34,"LINESTRING (-80.807097 35.583144, -80.806791 35.583089)",,NC 3,,
16633646,Clover Avenue,residential,False,False,211.218,"LINESTRING (-80.807097 35.583144, -80.807253 35.584034, -80.807245 35.584142, -80.807197 35.584207, -80.80712 35.584248, -80.806265 35.584506)",,,,
450093250,East Iredell Avenue,primary,False,False,166.18599999999998,"LINESTRING (-80.807097 35.583144, -80.8071481 35.5831538, -80.8076172 35.5832442, -80.807772 35.583274, -80.807953 35.583327, -80.808123 35.58341, -80.808225 35.583482, -80.8084 35.583632, -80.808645 35.583851)",,NC 3,,
16631999,Carpenter Avenue,residential,False,True,136.097,"LINESTRING (-80.807154 35.581315, -80.80597 35.58109, -80.805684 35.581056)",,,,
16632029,North Maple Street,residential,False,False,200.11599999999999,"LINESTRING (-80.807154 35.581315, -80.8071082 35.5815014, -80.8070843 35.5815984, -80.8070561 35.5817133, -80.806983 35.5820107, -80.8069141 35.5822909, -80.806905 35.582328, -80.806844 35.582733, -80.806791 35.583089)",25 mph,,,
16634332,Jakes Ridge Lane,residential,False,False,54.738,"LINESTRING (-80.804701 35.583793, -80.805301 35.583728)",,,,
16634332,Jakes Ridge Lane,residential,False,True,18.789,"LINESTRING (-80.805507 35.583706, -80.805301 35.583728)",,,,
