osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref,lanes
11804134,Mapleway Drive,residential,False,False,176.657,"LINESTRING (-81.909473 41.377112, -81.909474 41.376748, -81.9094781 41.3766063, -81.9094895 41.3762062, -81.9094991 41.3757841, -81.9095041 41.3755647, -81.9095041 41.3755235)",,25 mph,,
11804134,Mapleway Drive,residential,False,True,199.82,"LINESTRING (-81.909473 41.377112, -81.9094708 41.3774489, -81.909461 41.378909)",,25 mph,,
11802844,Orchard Street,residential,False,True,162.165,"LINESTRING (-81.903018 41.372749, -81.9028421 41.3742014)",,,,
"[336939640, 1002101611, 1002101612, 750458575]",Bagley Road,secondary,False,False,215.911,"LINESTRING (-81.903018 41.372749, -81.9037875 41.3727378, -81.9038744 41.3727364, -81.9042327 41.37273, -81.9045698 41.3727266, -81.9056051 41.3727382)",yes,25 mph,,
830164670,Bagley Road,secondary,False,True,106.808,"LINESTRING (-81.9095106 41.3727283, -81.9082307 41.3727162)",,35 mph,,2
"[11804134, 11793791]","['Elmer Avenue', 'Mapleway Drive']",residential,False,"[False, True]",473.322,"LINESTRING (-81.9095106 41.3727283, -81.9095 41.371207, -81.909499 41.3710653, -81.9094987 41.3710173, -81.909496 41.370636, -81.9094727 41.3706359, -81.906612 41.370619)",,25 mph,,
11804134,Mapleway Drive,residential,False,True,233.368,"LINESTRING (-81.9095106 41.3727283, -81.909506 41.3733944, -81.909496 41.374827)",,25 mph,,
830164670,Bagley Road,secondary,False,False,163.849,"LINESTRING (-81.9095106 41.3727283, -81.910221 41.372721, -81.9104247 41.3727188, -81.911474 41.372708)",,35 mph,,2
11795027,Garfield Avenue,residential,False,True,108.882,"LINESTRING (-81.909496 41.374827, -81.9081911 41.3748244)",,,,
11804134,Mapleway Drive,residential,False,False,233.368,"LINESTRING (-81.909496 41.374827, -81.909506 41.3733944, -81.9095106 41.3727283)",,25 mph,,
11804134,Mapleway Drive,residential,False,True,77.46099999999998,"LINESTRING (-81.909496 41.374827, -81.909505 41.375164, -81.9095064 41.3752187, -81.9095072 41.3752507, -81.909509 41.375325, -81.9095041 41.3755235)",,25 mph,,
11802844,Orchard Street,residential,False,False,162.165,"LINESTRING (-81.9028421 41.3742014, -81.903018 41.372749)",,,,
"[11796353, 1002101610, 1002101609]",Mill Street,residential,False,False,171.735,"LINESTRING (-81.9028421 41.3742014, -81.9032281 41.3742333, -81.9034547 41.3742516, -81.9041067 41.3742846, -81.904895 41.374295)",yes,,,
11806038,Cranage Road,residential,False,False,118.815,"LINESTRING (-81.909461 41.378909, -81.910885 41.378916)",,,,
11804134,Mapleway Drive,residential,False,False,199.82,"LINESTRING (-81.909461 41.378909, -81.9094708 41.3774489, -81.909473 41.377112)",,25 mph,,
11806038,Cranage Road,residential,False,True,118.815,"LINESTRING (-81.910885 41.378916, -81.909461 41.378909)",,,,
