osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,ref
"[106767539, 4996726]","['Church Hill Place', 'Church Hill']",tertiary,20 mph,False,True,300.843,"LINESTRING (-3.2100164 55.9321019, -3.2097663 55.93212, -3.2087958 55.9321901, -3.2079162 55.9322552, -3.2073835 55.9322944, -3.2067857 55.9323383, -3.2066577 55.932347, -3.2063055 55.9323709, -3.2062506 55.9323746, -3.2055894 55.9324195, -3.2055559 55.9324224, -3.2055237 55.9324258, -3.2054861 55.9324318, -3.2054545 55.9324392, -3.2054106 55.9324513, -3.2053665 55.9324655, -3.2053244 55.9324826, -3.2052975 55.9324962, -3.2052711 55.932512)",2,,
906639539,Morningside Road,primary,20 mph,False,True,46.356,"LINESTRING (-3.2100164 55.9321019, -3.210002 55.9319503, -3.2099769 55.9316856)",2,,A702
"[4206585, 906640332]",Morningside Road,primary,20 mph,False,False,138.961,"LINESTRING (-3.2100164 55.9321019, -3.2100342 55.932279, -3.2100543 55.9324782, -3.210082 55.9327646, -3.2101202 55.9333502)",2,,A702
4914734,Greenhill Gardens,tertiary,20 mph,False,False,43.664,"LINESTRING (-3.2052711 55.932512, -3.2052474 55.9325279, -3.2052364 55.9325364, -3.2052265 55.9325452, -3.2052163 55.9325566, -3.2052076 55.9325691, -3.2052009 55.9325804, -3.2051975 55.9325929, -3.2051964 55.9326104, -3.2051973 55.9326268, -3.2052003 55.932652, -3.2052457 55.9328737, -3.2052494 55.9328916)",2,,
4996733,Church Hill,residential,20 mph,False,True,49.811,"LINESTRING (-3.2052711 55.932512, -3.2052047 55.932474, -3.2051778 55.9324498, -3.2051629 55.932429, -3.2051429 55.9323913, -3.2051218 55.9323687, -3.2050686 55.9323389, -3.2049915 55.932308, -3.2048973 55.9322786, -3.2047698 55.932248, -3.2046944 55.9322306)",,,
"[106767539, 4996726]","['Church Hill Place', 'Church Hill']",tertiary,20 mph,False,False,300.843,"LINESTRING (-3.2052711 55.932512, -3.2052975 55.9324962, -3.2053244 55.9324826, -3.2053665 55.9324655, -3.2054106 55.9324513, -3.2054545 55.9324392, -3.2054861 55.9324318, -3.2055237 55.9324258, -3.2055559 55.9324224, -3.2055894 55.9324195, -3.2062506 55.9323746, -3.2063055 55.9323709, -3.2066577 55.932347, -3.2067857 55.9323383, -3.2073835 55.9322944, -3.2079162 55.9322552, -3.2087958 55.9321901, -3.2097663 55.93212, -3.2100164 55.9321019)",2,,
4417442,Chamberlain Road,tertiary,20 mph,False,False,122.632,"LINESTRING (-3.2055218 55.9342782, -3.2060288 55.9342834, -3.2063855 55.9342871, -3.2074901 55.9343045)",2,,
"[482601499, 4432723]",Greenhill Gardens,tertiary,20 mph,True,False,139.357,"LINESTRING (-3.2055218 55.9342782, -3.2051922 55.9342777, -3.205158 55.9342695, -3.2051408 55.9342493, -3.205128 55.9341855, -3.2050556 55.9338251, -3.2049427 55.9332622, -3.2049363 55.9332303)",1,,
4417442,Chamberlain Road,tertiary,20 mph,False,False,162.88400000000001,"LINESTRING (-3.2074901 55.9343045, -3.2098241 55.9343122, -3.2101051 55.9343162)",2,,
4417442,Chamberlain Road,tertiary,20 mph,False,True,122.632,"LINESTRING (-3.2074901 55.9343045, -3.2063855 55.9342871, -3.2060288 55.9342834, -3.2055218 55.9342782)",2,,
4936963,Greenhill Park,residential,20 mph,False,False,251.20399999999998,"LINESTRING (-3.2074901 55.9343045, -3.2074914 55.9342714, -3.2074896 55.9339767, -3.2074819 55.9338252, -3.2074806 55.933661, -3.2074827 55.9336351, -3.2074889 55.9336121, -3.2075003 55.9335877, -3.2075157 55.933565, -3.2075339 55.9335446, -3.2075576 55.9335238, -3.2075835 55.9335056, -3.2076096 55.9334904, -3.2076383 55.9334766, -3.2076709 55.9334636, -3.207705 55.9334526, -3.2077454 55.9334425, -3.2077924 55.9334345, -3.2078418 55.933429, -3.2078858 55.933425, -3.2079434 55.9334224, -3.2090992 55.9333809, -3.2095581 55.9333644, -3.2100177 55.9333528, -3.2101202 55.9333502)",,,
85866043,Forbes Road,residential,20 mph,False,False,98.787,"LINESTRING (-3.2074901 55.9343045, -3.2074885 55.9343418, -3.2074883 55.9347802, -3.207488 55.9351929)",,,
4206585,Morningside Road,primary,20 mph,False,False,53.384,"LINESTRING (-3.2101202 55.9333502, -3.2101257 55.9334341, -3.210144 55.9338301)",2,,A702
"[4206585, 906640332]",Morningside Road,primary,20 mph,False,True,138.961,"LINESTRING (-3.2101202 55.9333502, -3.210082 55.9327646, -3.2100543 55.9324782, -3.2100342 55.932279, -3.2100164 55.9321019)",2,,A702
4936963,Greenhill Park,residential,20 mph,False,True,251.204,"LINESTRING (-3.2101202 55.9333502, -3.2100177 55.9333528, -3.2095581 55.9333644, -3.2090992 55.9333809, -3.2079434 55.9334224, -3.2078858 55.933425, -3.2078418 55.933429, -3.2077924 55.9334345, -3.2077454 55.9334425, -3.207705 55.9334526, -3.2076709 55.9334636, -3.2076383 55.9334766, -3.2076096 55.9334904, -3.2075835 55.9335056, -3.2075576 55.9335238, -3.2075339 55.9335446, -3.2075157 55.933565, -3.2075003 55.9335877, -3.2074889 55.9336121, -3.2074827 55.9336351, -3.2074806 55.933661, -3.2074819 55.9338252, -3.2074896 55.9339767, -3.2074914 55.9342714, -3.2074901 55.9343045)",,,
4936966,Bruntsfield Gardens,residential,20 mph,False,True,110.23599999999999,"LINESTRING (-3.2089278 55.9361512, -3.2088595 55.9360984, -3.2087905 55.9360359, -3.2086653 55.9359144, -3.2086286 55.935875, -3.2086027 55.9358317, -3.2085889 55.9357862, -3.2085838 55.9357431, -3.2085903 55.9356329, -3.2086009 55.93552, -3.2086363 55.935211)",,,
361255883,Bruntsfield Place,primary,20 mph,False,True,74.22600000000001,"LINESTRING (-3.2089278 55.9361512, -3.2092875 55.936022, -3.2096417 55.9358888, -3.2097135 55.9358579, -3.2097675 55.9358316, -3.2098111 55.9358072, -3.209842 55.9357837, -3.2098726 55.9357535)",2,,A702
3017271,Strathearn Place,tertiary,20 mph,False,False,111.982,"LINESTRING (-3.2049363 55.9332303, -3.2044582 55.9332629, -3.2039402 55.9333032, -3.2035614 55.9333389, -3.2031593 55.9333812)",2,,
231456338,Greenhill Gardens,tertiary,20 mph,True,False,5.6690000000000005,"LINESTRING (-3.2049363 55.9332303, -3.2049402 55.933205, -3.2049514 55.9331802)",,,
3017271,Strathearn Place,tertiary,20 mph,False,True,111.982,"LINESTRING (-3.2031593 55.9333812, -3.2035614 55.9333389, -3.2039402 55.9333032, -3.2044582 55.9332629, -3.2049363 55.9332303)",2,,
3017272,Greenhill Place,residential,20 mph,False,False,108.84,"LINESTRING (-3.2031593 55.9333812, -3.2031688 55.9334109, -3.2034673 55.9343447)",,,
157773866,Greenhill Terrace,residential,20 mph,False,True,28.833,"LINESTRING (-3.203805 55.9353377, -3.2042598 55.9352893)",,,
3017272,Greenhill Place,residential,20 mph,False,True,112.40199999999999,"LINESTRING (-3.203805 55.9353377, -3.2037935 55.9353039, -3.2034673 55.9343447)",,,
157773866,Greenhill Terrace,residential,20 mph,False,False,28.833,"LINESTRING (-3.2042598 55.9352893, -3.203805 55.9353377)",,,
4404997,Morningside Road,primary,20 mph,False,False,39.323,"LINESTRING (-3.2095237 55.9289418, -3.2094777 55.9285891)",2,,A702
4404997,Morningside Road,primary,20 mph,False,True,120.261,"LINESTRING (-3.2095237 55.9289418, -3.2095576 55.9291669, -3.2095886 55.9293733, -3.209662 55.9297829, -3.2096897 55.929933, -3.2097054 55.9300185)",2,,A702
41053777,Falcon Road West,residential,20 mph,False,False,133.669,"LINESTRING (-3.2095237 55.9289418, -3.2094308 55.9289513, -3.2088312 55.9290125, -3.2086937 55.9290243, -3.2085992 55.9290324, -3.2083182 55.9290565, -3.2081518 55.9290708, -3.2080833 55.9290767, -3.2074906 55.9291276, -3.2074058 55.9291343)",2,,
4267151,Merchiston Avenue,residential,20 mph,False,True,58.152,"LINESTRING (-3.2125848 55.934894, -3.2125287 55.934859, -3.2122228 55.9346597, -3.2119758 55.9344976)",,,
4268952,Merchiston Place,residential,20 mph,False,True,102.073,"LINESTRING (-3.2125848 55.934894, -3.2113993 55.9353515, -3.2112309 55.9354111)",,,
5048717,Merchiston Crescent,residential,20 mph,False,False,52.663000000000004,"LINESTRING (-3.2125848 55.934894, -3.2130944 55.9346916, -3.2131235 55.9346818, -3.2131554 55.9346743, -3.2131911 55.9346666, -3.2132257 55.9346624, -3.2132639 55.934658, -3.2133034 55.9346565)",,,
906639538,Morningside Road,primary,20 mph,False,False,50.075,"LINESTRING (-3.2097054 55.9300185, -3.2098031 55.9304655)",2,,A702
4404997,Morningside Road,primary,20 mph,False,False,120.261,"LINESTRING (-3.2097054 55.9300185, -3.2096897 55.929933, -3.209662 55.9297829, -3.2095886 55.9293733, -3.2095576 55.9291669, -3.2095237 55.9289418)",2,,A702
4872648,Falcon Avenue,residential,20 mph,False,True,175.87,"LINESTRING (-3.2097054 55.9300185, -3.2096162 55.9300224, -3.2093754 55.9300328, -3.2088882 55.9300538, -3.2084068 55.9300746, -3.2083354 55.9300777, -3.2082709 55.9300805, -3.2074692 55.9301142, -3.2068903 55.9301392)",,,
4936964,Bruntsfield Gardens,residential,20 mph,False,True,71.55000000000001,"LINESTRING (-3.207488 55.9351929, -3.2075461 55.9351938, -3.2080514 55.9352013, -3.2083322 55.9352055, -3.20857 55.93521, -3.2086363 55.935211)",,,
85866043,Forbes Road,residential,20 mph,False,True,98.787,"LINESTRING (-3.207488 55.9351929, -3.2074883 55.9347802, -3.2074885 55.9343418, -3.2074901 55.9343045)",,,
325783543,Forbes Road,residential,20 mph,False,True,37.22,"LINESTRING (-3.207488 55.9351929, -3.2074764 55.9354584, -3.2074683 55.9355274)",,,
4936966,Bruntsfield Gardens,residential,20 mph,False,False,43.256,"LINESTRING (-3.2086838 55.9348229, -3.2086363 55.935211)",,,
4936966,Bruntsfield Gardens,residential,20 mph,False,True,43.256,"LINESTRING (-3.2086363 55.935211, -3.2086838 55.9348229)",,,
4936964,Bruntsfield Gardens,residential,20 mph,False,False,71.55000000000001,"LINESTRING (-3.2086363 55.935211, -3.20857 55.93521, -3.2083322 55.9352055, -3.2080514 55.9352013, -3.2075461 55.9351938, -3.207488 55.9351929)",,,
4936966,Bruntsfield Gardens,residential,20 mph,False,False,110.23600000000002,"LINESTRING (-3.2086363 55.935211, -3.2086009 55.93552, -3.2085903 55.9356329, -3.2085838 55.9357431, -3.2085889 55.9357862, -3.2086027 55.9358317, -3.2086286 55.935875, -3.2086653 55.9359144, -3.2087905 55.9360359, -3.2088595 55.9360984, -3.2089278 55.9361512)",,,
4990606,Abbotsford Crescent,residential,20 mph,False,True,216.162,"LINESTRING (-3.2138539 55.9327136, -3.2138216 55.9326901, -3.2135353 55.9324739, -3.2129509 55.9320127, -3.2129023 55.931978, -3.2128451 55.9319445, -3.2127738 55.9319046, -3.2127092 55.9318752, -3.2126407 55.9318474, -3.2125689 55.9318255, -3.2124729 55.9318034, -3.2123724 55.9317925, -3.2122967 55.9317885, -3.2122403 55.9317906, -3.212176 55.9318006, -3.2120742 55.9318263, -3.2119401 55.9318682, -3.2117553 55.931944, -3.2114205 55.9321146, -3.2113739 55.9321384)",,,
"[361256970, 666743346]",Colinton Road,tertiary,"['20 mph', '30 mph']",False,False,91.89,"LINESTRING (-3.2138539 55.9327136, -3.214705 55.9323813, -3.2150642 55.9322411)",2,,
"[361256970, 477949267]",Colinton Road,tertiary,20 mph,False,True,116.991,"LINESTRING (-3.2138539 55.9327136, -3.2132193 55.9329613, -3.2129916 55.9330527, -3.21256 55.9332187, -3.2124718 55.9332531, -3.2124261 55.9332709, -3.2123129 55.9333151)",2,,
666743346,Colinton Road,tertiary,30 mph,False,True,21.138,"LINESTRING (-3.2153426 55.9321324, -3.2150642 55.9322411)",2,,
"[478137469, 5048726, 5048727]",Napier Road,residential,"['20 mph', '30 mph']",False,False,163.77499999999998,"LINESTRING (-3.2153426 55.9321324, -3.2153797 55.9321604, -3.2154896 55.9322436, -3.21617 55.9327587, -3.2165121 55.9330088, -3.2165495 55.9330361, -3.2165996 55.9330727, -3.2169189 55.9333112)",2,,
666743346,Colinton Road,tertiary,30 mph,False,False,66.91199999999999,"LINESTRING (-3.2153426 55.9321324, -3.2155967 55.9320332, -3.2158095 55.9319501, -3.2160703 55.9318483, -3.216146 55.931821, -3.2162307 55.9317943)",2,,
4971763,Spylaw Road,residential,20 mph,False,False,53.367999999999995,"LINESTRING (-3.2169189 55.9333112, -3.2162718 55.9335463, -3.2162054 55.9335765)",,,
"[478137469, 5048726, 5048727]",Napier Road,residential,"['20 mph', '30 mph']",False,True,163.77500000000003,"LINESTRING (-3.2169189 55.9333112, -3.2165996 55.9330727, -3.2165495 55.9330361, -3.2165121 55.9330088, -3.21617 55.9327587, -3.2154896 55.9322436, -3.2153797 55.9321604, -3.2153426 55.9321324)",2,,
4268952,Merchiston Place,residential,20 mph,False,False,102.073,"LINESTRING (-3.2112309 55.9354111, -3.2113993 55.9353515, -3.2125848 55.934894)",,,
4268952,Merchiston Place,residential,20 mph,False,True,89.80400000000002,"LINESTRING (-3.2112309 55.9354111, -3.2102682 55.9356973, -3.2102421 55.9357035, -3.210216 55.9357076, -3.2101958 55.9357093, -3.2101798 55.9357093, -3.2101649 55.9357081, -3.2100597 55.9356951, -3.2099282 55.935673)",,,
5048717,Merchiston Crescent,residential,20 mph,False,True,52.663,"LINESTRING (-3.2133034 55.9346565, -3.2132639 55.934658, -3.2132257 55.9346624, -3.2131911 55.9346666, -3.2131554 55.9346743, -3.2131235 55.9346818, -3.2130944 55.9346916, -3.2125848 55.934894)",,,
5048718,Rochester Terrace,residential,20 mph,False,True,77.42999999999998,"LINESTRING (-3.2133034 55.9346565, -3.2133214 55.934616, -3.2134245 55.9343846, -3.2134892 55.9342442, -3.2135143 55.9341878, -3.213534 55.9341326, -3.2135421 55.9341044, -3.2135462 55.9340751, -3.2135455 55.9340173, -3.2135423 55.9339764)",,,
230320646,Merchiston Crescent,residential,20 mph,False,True,80.235,"LINESTRING (-3.2133034 55.9346565, -3.2133925 55.9346629, -3.2134567 55.9346752, -3.2135316 55.9346976, -3.2135925 55.9347168, -3.2136871 55.9347436, -3.2137988 55.9347667, -3.2139331 55.9347806, -3.2140584 55.934786, -3.2141781 55.9347821, -3.2143196 55.9347683, -3.2144293 55.9347535, -3.2145369 55.934736)",,,
361255883,Bruntsfield Place,primary,20 mph,False,False,74.226,"LINESTRING (-3.2098726 55.9357535, -3.209842 55.9357837, -3.2098111 55.9358072, -3.2097675 55.9358316, -3.2097135 55.9358579, -3.2096417 55.9358888, -3.2092875 55.936022, -3.2089278 55.9361512)",2,,A702
361255883,Bruntsfield Place,primary,20 mph,False,True,9.606,"LINESTRING (-3.2098726 55.9357535, -3.2098973 55.9357225, -3.2099282 55.935673)",2,,A702
4268952,Merchiston Place,residential,20 mph,False,False,89.804,"LINESTRING (-3.2099282 55.935673, -3.2100597 55.9356951, -3.2101649 55.9357081, -3.2101798 55.9357093, -3.2101958 55.9357093, -3.210216 55.9357076, -3.2102421 55.9357035, -3.2102682 55.9356973, -3.2112309 55.9354111)",,,
361255883,Bruntsfield Place,primary,20 mph,False,False,9.606,"LINESTRING (-3.2099282 55.935673, -3.2098973 55.9357225, -3.2098726 55.9357535)",2,,A702
361255883,Bruntsfield Place,primary,20 mph,False,True,152.096,"LINESTRING (-3.2099282 55.935673, -3.20996 55.9356246, -3.2099965 55.9355514, -3.2100272 55.9354811, -3.2100446 55.9354398, -3.2100594 55.9353964, -3.2100774 55.9353186, -3.2100902 55.9352407, -3.2100962 55.9351516, -3.2101018 55.9346315, -3.2101035 55.9344679, -3.2101048 55.9343421, -3.2101051 55.9343162)",2,,A702
4404997,Morningside Road,primary,20 mph,False,True,41.105,"LINESTRING (-3.2093805 55.927902, -3.2094281 55.9282522, -3.2094306 55.9282706)",2,,A702
4989542,Morningside Park,residential,20 mph,False,True,178.521,"LINESTRING (-3.2093805 55.927902, -3.2094515 55.9278995, -3.209577 55.9278952, -3.2100329 55.9278781, -3.2102648 55.9278693, -3.2113593 55.9278282, -3.2114065 55.9278282, -3.211453 55.9278289, -3.2115099 55.9278327, -3.211583 55.9278391, -3.2116318 55.9278456, -3.211694 55.9278567, -3.2117422 55.9278676, -3.2117948 55.927882, -3.2118425 55.9278975, -3.2118864 55.9279142, -3.2119343 55.9279355, -3.2119783 55.9279585, -3.2120168 55.927982, -3.2120499 55.9280052, -3.2120815 55.9280303, -3.2121009 55.9280481)",2,,
4989542,Morningside Park,residential,20 mph,False,False,249.02599999999998,"LINESTRING (-3.2134517 55.9301395, -3.2134435 55.9301066, -3.2133825 55.9298604, -3.2133158 55.9296043, -3.2133104 55.9295896, -3.2133015 55.9295746, -3.2132933 55.9295644, -3.2130795 55.9292924, -3.212339 55.9283506, -3.2121936 55.9281657, -3.2121009 55.9280481)",2,,
"[5119980, 361270229]","['Tipperlinn Road', 'Morningside Place']",residential,20 mph,False,"[False, True]",196.39000000000001,"LINESTRING (-3.2134517 55.9301395, -3.2145618 55.9300427, -3.2148316 55.9300202, -3.2148898 55.9300178, -3.2149437 55.9300171, -3.214983 55.9300179, -3.215037 55.9300189, -3.2150551 55.9304703, -3.2150825 55.9308873)",2,,
361270229,Morningside Place,residential,20 mph,False,True,230.15,"LINESTRING (-3.2134517 55.9301395, -3.2109986 55.9303593, -3.2102111 55.9304298, -3.2100038 55.930448, -3.2098948 55.9304575, -3.2098031 55.9304655)",2,,
4872650,Springvalley Gardens,residential,20 mph,False,False,30.394,"LINESTRING (-3.2114945 55.928503, -3.211008 55.9285238)",2,,
4872650,Springvalley Gardens,residential,20 mph,False,True,30.394,"LINESTRING (-3.211008 55.9285238, -3.2114945 55.928503)",2,,
4872650,Springvalley Gardens,residential,20 mph,False,False,95.60499999999999,"LINESTRING (-3.211008 55.9285238, -3.2103742 55.9285509, -3.2095621 55.9285855, -3.2094777 55.9285891)",2,,
249418873,Springvalley Terrace,residential,20 mph,False,True,187.397,"LINESTRING (-3.211008 55.9285238, -3.2115936 55.929641, -3.2115948 55.929654, -3.211589 55.9296691, -3.2115767 55.9296821, -3.2115616 55.9296914, -3.211542 55.9296988, -3.2115179 55.9297039, -3.2114892 55.9297077, -3.2113053 55.9297254, -3.2108371 55.9297704, -3.2108515 55.9298201)",,,
4404997,Morningside Road,primary,20 mph,False,True,39.323,"LINESTRING (-3.2094777 55.9285891, -3.2095237 55.9289418)",2,,A702
4404997,Morningside Road,primary,20 mph,False,False,35.538,"LINESTRING (-3.2094777 55.9285891, -3.2094486 55.9284031, -3.2094306 55.9282706)",2,,A702
4872650,Springvalley Gardens,residential,20 mph,False,True,95.60499999999999,"LINESTRING (-3.2094777 55.9285891, -3.2095621 55.9285855, -3.2103742 55.9285509, -3.211008 55.9285238)",2,,
906639538,Morningside Road,primary,20 mph,False,False,45.403,"LINESTRING (-3.2098031 55.9304655, -3.2098806 55.9308715)",2,,A702
906639538,Morningside Road,primary,20 mph,False,True,50.075,"LINESTRING (-3.2098031 55.9304655, -3.2097054 55.9300185)",2,,A702
361270229,Morningside Place,residential,20 mph,False,False,230.15,"LINESTRING (-3.2098031 55.9304655, -3.2098948 55.9304575, -3.2100038 55.930448, -3.2102111 55.9304298, -3.2109986 55.9303593, -3.2134517 55.9301395)",2,,
6238872,Falcon Road,residential,20 mph,False,False,83.825,"LINESTRING (-3.2067459 55.9293897, -3.2068035 55.9296884, -3.2068821 55.9300957, -3.2068903 55.9301392)",2,,
"[6238872, 6238873]","['Falcon Gardens', 'Falcon Road']",residential,20 mph,False,"[False, True]",162.264,"LINESTRING (-3.2067459 55.9293897, -3.2066628 55.9293975, -3.2060326 55.9294555, -3.2053918 55.9295144, -3.2054137 55.9298333, -3.2054385 55.9301925, -3.2054393 55.9302044)",2,,
41053777,Falcon Road West,residential,20 mph,False,True,62.95099999999999,"LINESTRING (-3.2067459 55.9293897, -3.2067181 55.9292455, -3.2067283 55.929226, -3.2067454 55.9292101, -3.2067812 55.9291922, -3.2068286 55.9291821, -3.2068863 55.9291755, -3.2074058 55.9291343)",2,,
3017272,Greenhill Place,residential,20 mph,False,False,112.40199999999999,"LINESTRING (-3.2034673 55.9343447, -3.2037935 55.9353039, -3.203805 55.9353377)",,,
3017272,Greenhill Place,residential,20 mph,False,True,108.84,"LINESTRING (-3.2034673 55.9343447, -3.2031688 55.9334109, -3.2031593 55.9333812)",,,
4971763,Spylaw Road,residential,20 mph,False,True,53.367999999999995,"LINESTRING (-3.2162054 55.9335765, -3.2162718 55.9335463, -3.2169189 55.9333112)",,,
230320646,Merchiston Crescent,residential,20 mph,False,False,72.553,"LINESTRING (-3.2162054 55.9335765, -3.2161743 55.9336096, -3.2161519 55.9336503, -3.2161448 55.9337013, -3.2161483 55.933812, -3.2161398 55.9339244, -3.2161155 55.9340052, -3.2160909 55.9340644, -3.2160551 55.934115, -3.2160146 55.934159, -3.2159658 55.9342026)",,,
"[230320645, 230320646]","['Mardale Crescent', 'Merchiston Crescent']",residential,20 mph,False,"[False, True]",233.36399999999998,"LINESTRING (-3.2162054 55.9335765, -3.2161774 55.9335501, -3.2160891 55.9334669, -3.2159589 55.93336, -3.2156684 55.9331241, -3.2154866 55.9331932, -3.2152503 55.9332831, -3.2150877 55.9333449, -3.2150551 55.9333975, -3.2150398 55.9334221, -3.2149847 55.9335015, -3.2149389 55.9335551, -3.2149249 55.9335715, -3.2148617 55.9336303, -3.2147902 55.933681, -3.2147048 55.933732, -3.2146276 55.9337743, -3.2145214 55.9338226, -3.214393 55.9338657, -3.2142566 55.9339029, -3.2142488 55.933905, -3.2140725 55.9339366, -3.2139293 55.9339528, -3.2137706 55.9339617, -3.2136241 55.9339716, -3.2135423 55.9339764)",,,
4971765,East Castle Road,residential,20 mph,False,False,96.16600000000001,"LINESTRING (-3.2145369 55.934736, -3.2145888 55.9347743, -3.215072 55.9351306, -3.2153264 55.9353182, -3.2154708 55.9354247)",,,
230320646,Merchiston Crescent,residential,20 mph,False,False,80.235,"LINESTRING (-3.2145369 55.934736, -3.2144293 55.9347535, -3.2143196 55.9347683, -3.2141781 55.9347821, -3.2140584 55.934786, -3.2139331 55.9347806, -3.2137988 55.9347667, -3.2136871 55.9347436, -3.2135925 55.9347168, -3.2135316 55.9346976, -3.2134567 55.9346752, -3.2133925 55.9346629, -3.2133034 55.9346565)",,,
