osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge
15316221,Schreiner Street,residential,30 mph,False,False,154.716,"LINESTRING (-99.138376 30.049367, -99.1384975 30.0494736, -99.1385643 30.0495322, -99.1387897 30.0497299, -99.1388237 30.0497598, -99.1393822 30.0502513, -99.13953 30.05033)",,,,
44769173,Sidney Baker Street,primary,30 mph,False,False,196.585,"LINESTRING (-99.138376 30.049367, -99.138275 30.0494545, -99.138224 30.0494986, -99.1380595 30.0496407, -99.1377934 30.0498706, -99.1375716 30.0500622, -99.1374645 30.0501547, -99.137247 30.0503426, -99.1370832 30.0504841, -99.1370019 30.0505543, -99.1369305 30.050616)",4,TX 16,,
44769173,Sidney Baker Street,primary,30 mph,False,True,147.683,"LINESTRING (-99.138376 30.049367, -99.1384503 30.0493042, -99.1385269 30.0492395, -99.1386331 30.0491498, -99.139137 30.0487177, -99.1393447 30.0485397, -99.139468 30.048434)",4,TX 16,,
81262308,North Street,residential,30 mph,False,True,146.266,"LINESTRING (-99.138376 30.049367, -99.1382962 30.0492983, -99.1378745 30.0489349, -99.1373847 30.0485128, -99.137299 30.048439)",,,,
"[1252017463, 1252017471]",Jefferson Street,residential,30 mph,False,False,98.594,"LINESTRING (-99.1350379 30.0446177, -99.1350991 30.044673, -99.135132 30.0447027, -99.1354042 30.0449484, -99.1356192 30.045126, -99.1357613 30.0452452)",,,,
648987658,Saint Peter Street,residential,20 mph,False,True,59.809000000000005,"LINESTRING (-99.1357613 30.0452452, -99.1359307 30.0450981, -99.1360765 30.0449715, -99.1361082 30.044944, -99.1362 30.0448643)",2,,yes,
"[1252017464, 1252017470, 1252017463]",Jefferson Street,residential,30 mph,False,False,207.922,"LINESTRING (-99.1357613 30.0452452, -99.1358283 30.0453014, -99.1360708 30.0455116, -99.1362538 30.0456672, -99.136352 30.0457518, -99.13664 30.0460053, -99.1368017 30.0461451, -99.1368125 30.0461544, -99.1372326 30.04652, -99.1372879 30.0465681)",,,,
"[1252017471, 1252017463]",Jefferson Street,residential,30 mph,False,True,98.594,"LINESTRING (-99.1357613 30.0452452, -99.1356192 30.045126, -99.1354042 30.0449484, -99.135132 30.0447027, -99.1350991 30.044673, -99.1350379 30.0446177)",,,,
"[1252017468, 1252017469, 1252017470]",Jefferson Street,residential,30 mph,False,False,145.599,"LINESTRING (-99.1372879 30.0465681, -99.1373451 30.0466191, -99.1376372 30.0468797, -99.1377783 30.0470056, -99.1382706 30.0474449, -99.1383412 30.0475079)",,,,
"[1252017464, 1252017470, 1252017463]",Jefferson Street,residential,30 mph,False,True,207.922,"LINESTRING (-99.1372879 30.0465681, -99.1372326 30.04652, -99.1368125 30.0461544, -99.1368017 30.0461451, -99.13664 30.0460053, -99.136352 30.0457518, -99.1362538 30.0456672, -99.1360708 30.0455116, -99.1358283 30.0453014, -99.1357613 30.0452452)",,,,
1252017488,Washington Street,residential,,False,False,143.818,"LINESTRING (-99.1372879 30.0465681, -99.1372115 30.0466354, -99.1371798 30.0466633, -99.1367374 30.0470527, -99.1362948 30.0474423, -99.1362754 30.0474586, -99.1362391 30.0474893)",,,,
"[1252017488, 15327537, 1252017487]",Washington Street,residential,,False,True,152.86100000000002,"LINESTRING (-99.1372879 30.0465681, -99.1373697 30.0464969, -99.1373829 30.0464854, -99.1378645 30.0460661, -99.1379196 30.0460181, -99.1383164 30.0456689, -99.138405 30.045591)",,,,
15329136,Earl Garrett Street,residential,,False,True,154.68699999999998,"LINESTRING (-99.1383412 30.0475079, -99.1384355 30.0474295, -99.1384438 30.0474226, -99.138549 30.047335, -99.1386994 30.0472012, -99.1389057 30.0470178, -99.1393785 30.0465974, -99.139469 30.046517)",,,,
"[1252017466, 1252017467, 1252017468]",Jefferson Street,residential,30 mph,False,False,149.56199999999998,"LINESTRING (-99.1383412 30.0475079, -99.1384283 30.0475759, -99.1388011 30.0478829, -99.1392075 30.0482168, -99.1392406 30.048244, -99.1393586 30.0483426, -99.139468 30.048434)",,,,
"[1252017468, 1252017469, 1252017470]",Jefferson Street,residential,30 mph,False,True,145.599,"LINESTRING (-99.1383412 30.0475079, -99.1382706 30.0474449, -99.1377783 30.0470056, -99.1376372 30.0468797, -99.1373451 30.0466191, -99.1372879 30.0465681)",,,,
1252017496,Earl Garrett Street,residential,,False,False,144.16,"LINESTRING (-99.1383412 30.0475079, -99.138282 30.0475607, -99.1382674 30.047574, -99.1377501 30.0480372, -99.1373777 30.0483689, -99.137299 30.048439)",,,,
44769173,Sidney Baker Street,primary,30 mph,False,False,147.683,"LINESTRING (-99.139468 30.048434, -99.1393447 30.0485397, -99.139137 30.0487177, -99.1386331 30.0491498, -99.1385269 30.0492395, -99.1384503 30.0493042, -99.138376 30.049367)",4,TX 16,,
44769173,Sidney Baker Street,primary,30 mph,False,True,150.21699999999998,"LINESTRING (-99.139468 30.048434, -99.1395781 30.0483389, -99.1402541 30.0477553, -99.1404526 30.047584, -99.140573 30.04748)",4,TX 16,,
"[1252017465, 1252017466]",Jefferson Street,residential,30 mph,False,False,152.641,"LINESTRING (-99.139468 30.048434, -99.1395847 30.0485351, -99.1399048 30.0488124, -99.1402794 30.0491369, -99.140589 30.049405)",,,,
"[1252017466, 1252017467, 1252017468]",Jefferson Street,residential,30 mph,False,True,149.56199999999998,"LINESTRING (-99.139468 30.048434, -99.1393586 30.0483426, -99.1392406 30.048244, -99.1392075 30.0482168, -99.1388011 30.0478829, -99.1384283 30.0475759, -99.1383412 30.0475079)",,,,
44769649,Jefferson Street,residential,30 mph,False,False,142.79500000000002,"LINESTRING (-99.140589 30.049405, -99.1407129 30.0495122, -99.1408982 30.0496728, -99.1409435 30.049708, -99.141638 30.050313)",,,,
"[1252017465, 1252017466]",Jefferson Street,residential,30 mph,False,True,152.641,"LINESTRING (-99.140589 30.049405, -99.1402794 30.0491369, -99.1399048 30.0488124, -99.1395847 30.0485351, -99.139468 30.048434)",,,,
"[1259104414, 15316887]",Clay Street,residential,,False,False,116.894,"LINESTRING (-99.140589 30.049405, -99.1404678 30.0495109, -99.1398002 30.0500939, -99.1397341 30.0501517)",,,,
"[1259104416, 1259104415]",Clay Street,residential,,False,True,149.88400000000001,"LINESTRING (-99.140589 30.049405, -99.1406976 30.04931, -99.1407462 30.0492675, -99.1409987 30.0490467, -99.14104 30.0490106, -99.1412224 30.0488511, -99.1415879 30.0485314, -99.1416845 30.048447)",,,,
1252017459,Quinlan Street,residential,,False,False,115.718,"LINESTRING (-99.141638 30.050313, -99.140795 30.051055)",,,,
44769649,Jefferson Street,residential,30 mph,False,False,141.476,"LINESTRING (-99.141638 30.050313, -99.1421655 30.0507699, -99.142677 30.051213)",,,,
44769649,Jefferson Street,residential,30 mph,False,True,142.795,"LINESTRING (-99.141638 30.050313, -99.1409435 30.049708, -99.1408982 30.0496728, -99.1407129 30.0495122, -99.140589 30.049405)",,,,
"[1252017460, 15331982]",Quinlan Street,residential,,False,True,149.44700000000003,"LINESTRING (-99.141638 30.050313, -99.1420118 30.049995, -99.1422006 30.0498344, -99.1422672 30.0497777, -99.1426095 30.0494865, -99.1426641 30.04944, -99.1427454 30.0493709)",,,,
1252017456,Hays Street,residential,,False,False,116.408,"LINESTRING (-99.142677 30.051213, -99.141832 30.051962)",,,,
44769649,Jefferson Street,residential,30 mph,False,False,140.223,"LINESTRING (-99.142677 30.051213, -99.1430882 30.0515683, -99.143708 30.052104)",,,,
44769649,Jefferson Street,residential,30 mph,False,True,141.476,"LINESTRING (-99.142677 30.051213, -99.1421655 30.0507699, -99.141638 30.050313)",,,,
44452529,Rodriguez Street,residential,,False,False,116.777,"LINESTRING (-99.143708 30.052104, -99.142854 30.05285)",,,,
44769649,Jefferson Street,residential,30 mph,False,True,140.223,"LINESTRING (-99.143708 30.052104, -99.1430882 30.0515683, -99.142677 30.051213)",,,,
15311590,McFarland Drive,residential,,False,False,142.92,"LINESTRING (-99.138938 30.050844, -99.1390358 30.0509296, -99.139982 30.051758)",,,,
15316887,Clay Street,residential,,False,False,119.20400000000001,"LINESTRING (-99.138938 30.050844, -99.1382279 30.0514586, -99.1381318 30.0515418, -99.1380622 30.051602)",,,,
15316887,Clay Street,residential,,False,True,80.70500000000001,"LINESTRING (-99.138938 30.050844, -99.1394361 30.0504115, -99.13953 30.05033)",,,,
15311590,McFarland Drive,residential,,False,False,142.062,"LINESTRING (-99.139982 30.051758, -99.141025 30.052662)",,,,
1252017459,Quinlan Street,residential,,False,False,118.857,"LINESTRING (-99.139982 30.051758, -99.1391084 30.0525135)",,,,
1252017459,Quinlan Street,residential,,False,True,110.605,"LINESTRING (-99.139982 30.051758, -99.140795 30.051055)",,,,
15311590,McFarland Drive,residential,,False,True,142.92,"LINESTRING (-99.139982 30.051758, -99.1390358 30.0509296, -99.138938 30.050844)",,,,
15311590,McFarland Drive,residential,,False,True,142.062,"LINESTRING (-99.141025 30.052662, -99.139982 30.051758)",,,,
44769651,Hays Street,residential,,False,True,109.961,"LINESTRING (-99.141025 30.052662, -99.141832 30.051962)",,,,
15316750,Water Street,tertiary,30 mph,False,True,144.006,"LINESTRING (-99.1446153 30.0495556, -99.1443302 30.0493314, -99.1441081 30.049142, -99.1437281 30.048809, -99.1435465 30.0486498)",,,,
964084027,Hays Street,residential,,False,False,113.054,"LINESTRING (-99.1446153 30.0495556, -99.1440912 30.0499987, -99.1438607 30.0501935, -99.143775 30.050266)",,,,
44769169,Main Street,secondary,30 mph,False,True,140.452,"LINESTRING (-99.143775 30.050266, -99.1433334 30.0498821, -99.1430455 30.0496318, -99.1428147 30.0494311, -99.1427454 30.0493709)",,TX 27,,
964084027,Hays Street,residential,,False,True,113.054,"LINESTRING (-99.143775 30.050266, -99.1438607 30.0501935, -99.1440912 30.0499987, -99.1446153 30.0495556)",,,,
15316221,Schreiner Street,residential,30 mph,False,False,139.375,"LINESTRING (-99.141832 30.051962, -99.142854 30.05285)",,,,
15316221,Schreiner Street,residential,30 mph,False,True,141.892,"LINESTRING (-99.141832 30.051962, -99.140795 30.051055)",,,,
44769651,Hays Street,residential,,False,False,109.961,"LINESTRING (-99.141832 30.051962, -99.141025 30.052662)",,,,
1252017456,Hays Street,residential,,False,True,116.408,"LINESTRING (-99.141832 30.051962, -99.142677 30.051213)",,,,
15316750,Water Street,tertiary,30 mph,False,False,151.76100000000002,"LINESTRING (-99.1416718 30.0465396, -99.1417669 30.0466248, -99.1426016 30.0473674, -99.1426536 30.047415, -99.1427002 30.0474672, -99.1427396 30.0475382)",,,,
15316750,Water Street,tertiary,30 mph,False,True,153.208,"LINESTRING (-99.1416718 30.0465396, -99.1415919 30.0464715, -99.141133 30.0460798, -99.1406102 30.0456337, -99.1405383 30.0455723)",,,,
44769658,Sidney Baker Street,primary,30 mph,False,False,148.72799999999998,"LINESTRING (-99.1416718 30.0465396, -99.1416014 30.0465998, -99.1406674 30.0473992, -99.140573 30.04748)",4,TX 16,,
"[1055565913, 1250321585, 339502381, 339502382]","['Sidney Baker Street', 'Sidney Baker Street South']",primary,"['35 mph', '30 mph']",False,True,357.80600000000004,"LINESTRING (-99.1416718 30.0465396, -99.1417515 30.0464737, -99.1421967 30.0461045, -99.1423258 30.0459975, -99.1441062 30.044434, -99.1443031 30.044267)",4,TX 16,,yes
44769173,Sidney Baker Street,primary,30 mph,False,False,150.21699999999998,"LINESTRING (-99.140573 30.04748, -99.1404526 30.047584, -99.1402541 30.0477553, -99.1395781 30.0483389, -99.139468 30.048434)",4,TX 16,,
44769658,Sidney Baker Street,primary,30 mph,False,True,148.728,"LINESTRING (-99.140573 30.04748, -99.1406674 30.0473992, -99.1416014 30.0465998, -99.1416718 30.0465396)",4,TX 16,,
1213423907,Main Street,secondary,30 mph,False,True,150.858,"LINESTRING (-99.140573 30.04748, -99.1404924 30.0474095, -99.1401631 30.0471226, -99.1395579 30.0465955, -99.139469 30.046517)",,TX 27,,
"[1252017461, 1252017462]",Main Street,secondary,30 mph,False,False,151.68200000000002,"LINESTRING (-99.140573 30.04748, -99.1406693 30.0475643, -99.1409449 30.0478035, -99.1413573 30.0481623, -99.1416241 30.0483932, -99.1416845 30.048447)",,TX 27,,
44769173,Sidney Baker Street,primary,30 mph,False,True,196.58499999999998,"LINESTRING (-99.1369305 30.050616, -99.1370019 30.0505543, -99.1370832 30.0504841, -99.137247 30.0503426, -99.1374645 30.0501547, -99.1375716 30.0500622, -99.1377934 30.0498706, -99.1380595 30.0496407, -99.138224 30.0494986, -99.138275 30.0494545, -99.138376 30.049367)",4,TX 16,,
"[1252017515, 1252017516]",Barnett Street,residential,,False,False,154.54700000000003,"LINESTRING (-99.1369305 30.050616, -99.1370625 30.050731, -99.1374251 30.0510469, -99.137492 30.0511052, -99.1375257 30.0511346, -99.1380622 30.051602)",,,,
"[1252017514, 1252017515]",Barnett Street,residential,,False,True,144.259,"LINESTRING (-99.1369305 30.050616, -99.1368295 30.050528, -99.1365204 30.0502586, -99.1360353 30.049836, -99.1358742 30.0496956)",,,,
15316221,Schreiner Street,residential,30 mph,False,False,25.698999999999998,"LINESTRING (-99.13953 30.05033, -99.1396428 30.0503482, -99.139795 30.0503519)",,,,
15316221,Schreiner Street,residential,30 mph,False,True,154.716,"LINESTRING (-99.13953 30.05033, -99.1393822 30.0502513, -99.1388237 30.0497598, -99.1387897 30.0497299, -99.1385643 30.0495322, -99.1384975 30.0494736, -99.138376 30.049367)",,,,
15316887,Clay Street,residential,,False,False,80.70500000000001,"LINESTRING (-99.13953 30.05033, -99.1394361 30.0504115, -99.138938 30.050844)",,,,
15316887,Clay Street,residential,,False,True,27.910000000000004,"LINESTRING (-99.13953 30.05033, -99.139617 30.050254, -99.1397341 30.0501517)",,,,
15316221,Schreiner Street,residential,30 mph,False,False,125.557,"LINESTRING (-99.139795 30.0503519, -99.140113 30.050475, -99.140224 30.050565, -99.140795 30.051055)",,,,
15316221,Schreiner Street,residential,30 mph,False,True,25.698999999999998,"LINESTRING (-99.139795 30.0503519, -99.1396428 30.0503482, -99.13953 30.05033)",,,,
1004136732,,unclassified,,True,False,23.02,"LINESTRING (-99.139795 30.0503519, -99.1397725 30.0502781, -99.1397341 30.0501517)",,,,
15316221,Schreiner Street,residential,30 mph,False,False,141.892,"LINESTRING (-99.140795 30.051055, -99.141832 30.051962)",,,,
1252017459,Quinlan Street,residential,,False,False,110.605,"LINESTRING (-99.140795 30.051055, -99.139982 30.051758)",,,,
1252017459,Quinlan Street,residential,,False,True,115.718,"LINESTRING (-99.140795 30.051055, -99.141638 30.050313)",,,,
15316221,Schreiner Street,residential,30 mph,False,True,125.55699999999999,"LINESTRING (-99.140795 30.051055, -99.140224 30.050565, -99.140113 30.050475, -99.139795 30.0503519)",,,,
15316221,Schreiner Street,residential,30 mph,False,True,139.375,"LINESTRING (-99.142854 30.05285, -99.141832 30.051962)",,,,
44452529,Rodriguez Street,residential,,False,True,116.777,"LINESTRING (-99.142854 30.05285, -99.143708 30.052104)",,,,
15316750,Water Street,tertiary,30 mph,False,False,143.59300000000002,"LINESTRING (-99.1395004 30.0446517, -99.1395789 30.0447213, -99.139608 30.0447471, -99.1400176 30.0451105, -99.1400506 30.0451397, -99.140483 30.0454817, -99.1405383 30.0455723)",,,,
15316750,Water Street,tertiary,30 mph,False,True,87.179,"LINESTRING (-99.1395004 30.0446517, -99.1392277 30.0444297, -99.1388818 30.0441482, -99.1388406 30.0441146)",,,,
15327537,Washington Street,residential,,False,False,148.411,"LINESTRING (-99.1395004 30.0446517, -99.1394428 30.0447011, -99.1394248 30.0447165, -99.1390298 30.0450552, -99.1384753 30.0455307, -99.138405 30.045591)",,,,
15316750,Water Street,tertiary,30 mph,False,False,153.208,"LINESTRING (-99.1405383 30.0455723, -99.1406102 30.0456337, -99.141133 30.0460798, -99.1415919 30.0464715, -99.1416718 30.0465396)",,,,
15316750,Water Street,tertiary,30 mph,False,True,143.593,"LINESTRING (-99.1405383 30.0455723, -99.140483 30.0454817, -99.1400506 30.0451397, -99.1400176 30.0451105, -99.139608 30.0447471, -99.1395789 30.0447213, -99.1395004 30.0446517)",,,,
15329136,Earl Garrett Street,residential,,False,False,147.064,"LINESTRING (-99.1405383 30.0455723, -99.1404726 30.0456304, -99.1395634 30.0464346, -99.139469 30.046517)",,,,
15316750,Water Street,tertiary,30 mph,False,False,150.041,"LINESTRING (-99.1427396 30.0475382, -99.142765 30.0476024, -99.1427876 30.0476759, -99.1428062 30.0477578, -99.1428211 30.0478306, -99.1428423 30.0478915, -99.1428673 30.0479616, -99.1429036 30.0480229, -99.1429479 30.0480898, -99.1430132 30.0481733, -99.1430755 30.0482445, -99.1431647 30.0483246, -99.1433549 30.0484866, -99.1434075 30.0485322, -99.1434537 30.0485713, -99.1435465 30.0486498)",,,,
15316750,Water Street,tertiary,30 mph,False,True,151.761,"LINESTRING (-99.1427396 30.0475382, -99.1427002 30.0474672, -99.1426536 30.047415, -99.1426016 30.0473674, -99.1417669 30.0466248, -99.1416718 30.0465396)",,,,
1252017457,Clay Street,residential,,False,False,143.27,"LINESTRING (-99.1427396 30.0475382, -99.1426502 30.0476161, -99.1423616 30.0478673, -99.1422266 30.0479849, -99.1421243 30.048074, -99.1417666 30.0483774, -99.1416845 30.048447)",,,,
15316750,Water Street,tertiary,30 mph,False,False,144.006,"LINESTRING (-99.1435465 30.0486498, -99.1437281 30.048809, -99.1441081 30.049142, -99.1443302 30.0493314, -99.1446153 30.0495556)",,,,
15316750,Water Street,tertiary,30 mph,False,True,150.041,"LINESTRING (-99.1435465 30.0486498, -99.1434537 30.0485713, -99.1434075 30.0485322, -99.1433549 30.0484866, -99.1431647 30.0483246, -99.1430755 30.0482445, -99.1430132 30.0481733, -99.1429479 30.0480898, -99.1429036 30.0480229, -99.1428673 30.0479616, -99.1428423 30.0478915, -99.1428211 30.0478306, -99.1428062 30.0477578, -99.1427876 30.0476759, -99.142765 30.0476024, -99.1427396 30.0475382)",,,,
15331982,Quinlan Street,residential,,False,False,111.241,"LINESTRING (-99.1435465 30.0486498, -99.1429677 30.0491708, -99.1428411 30.0492848, -99.1427454 30.0493709)",,,,
1252017457,Clay Street,residential,,False,True,143.27,"LINESTRING (-99.1416845 30.048447, -99.1417666 30.0483774, -99.1421243 30.048074, -99.1422266 30.0479849, -99.1423616 30.0478673, -99.1426502 30.0476161, -99.1427396 30.0475382)",,,,
"[44769169, 1252017461]",Main Street,secondary,30 mph,False,False,144.84799999999998,"LINESTRING (-99.1416845 30.048447, -99.1417504 30.0485042, -99.1418574 30.0485976, -99.1420283 30.0487464, -99.1421082 30.048816, -99.1421713 30.048871, -99.1426618 30.0492981, -99.1427454 30.0493709)",,TX 27,,
"[1252017461, 1252017462]",Main Street,secondary,30 mph,False,True,151.682,"LINESTRING (-99.1416845 30.048447, -99.1416241 30.0483932, -99.1413573 30.0481623, -99.1409449 30.0478035, -99.1406693 30.0475643, -99.140573 30.04748)",,TX 27,,
"[1259104416, 1259104415]",Clay Street,residential,,False,False,149.884,"LINESTRING (-99.1416845 30.048447, -99.1415879 30.0485314, -99.1412224 30.0488511, -99.14104 30.0490106, -99.1409987 30.0490467, -99.1407462 30.0492675, -99.1406976 30.04931, -99.140589 30.049405)",,,,
15316887,Clay Street,residential,,False,True,119.20400000000001,"LINESTRING (-99.1380622 30.051602, -99.1381318 30.0515418, -99.1382279 30.0514586, -99.138938 30.050844)",,,,
"[1252017515, 1252017516]",Barnett Street,residential,,False,True,154.54700000000003,"LINESTRING (-99.1380622 30.051602, -99.1375257 30.0511346, -99.137492 30.0511052, -99.1374251 30.0510469, -99.1370625 30.050731, -99.1369305 30.050616)",,,,
1252017517,Barnett Street,residential,,False,False,142.871,"LINESTRING (-99.1380622 30.051602, -99.1385864 30.0520588, -99.1391084 30.0525135)",,,,
"[44769172, 1252017495]",Earl Garrett Street,residential,,False,True,148.929,"LINESTRING (-99.1348 30.0506596, -99.1353592 30.0501579, -99.1355048 30.0500273, -99.1358005 30.049762, -99.1358133 30.0497504, -99.1358742 30.0496956)",,,,
"[1055565913, 1250321585, 339502381, 339502382]","['Sidney Baker Street South', 'Sidney Baker Street']",primary,"['35 mph', '30 mph']",False,False,357.80600000000004,"LINESTRING (-99.1443031 30.044267, -99.1441062 30.044434, -99.1423258 30.0459975, -99.1421967 30.0461045, -99.1417515 30.0464737, -99.1416718 30.0465396)",4,TX 16,,yes
"[1252017488, 15327537, 1252017487]",Washington Street,residential,,False,False,152.861,"LINESTRING (-99.138405 30.045591, -99.1383164 30.0456689, -99.1379196 30.0460181, -99.1378645 30.0460661, -99.1373829 30.0464854, -99.1373697 30.0464969, -99.1372879 30.0465681)",,,,
15327537,Washington Street,residential,,False,True,148.411,"LINESTRING (-99.138405 30.045591, -99.1384753 30.0455307, -99.1390298 30.0450552, -99.1394248 30.0447165, -99.1394428 30.0447011, -99.1395004 30.0446517)",,,,
1213423907,Main Street,secondary,30 mph,False,False,145.229,"LINESTRING (-99.138405 30.045591, -99.1384683 30.0456467, -99.1389503 30.0460707, -99.1392124 30.0462937, -99.1394006 30.0464574, -99.139469 30.046517)",,TX 27,,
15329136,Earl Garrett Street,residential,,False,False,154.687,"LINESTRING (-99.139469 30.046517, -99.1393785 30.0465974, -99.1389057 30.0470178, -99.1386994 30.0472012, -99.138549 30.047335, -99.1384438 30.0474226, -99.1384355 30.0474295, -99.1383412 30.0475079)",,,,
15329136,Earl Garrett Street,residential,,False,True,147.064,"LINESTRING (-99.139469 30.046517, -99.1395634 30.0464346, -99.1404726 30.0456304, -99.1405383 30.0455723)",,,,
1213423907,Main Street,secondary,30 mph,False,False,150.858,"LINESTRING (-99.139469 30.046517, -99.1395579 30.0465955, -99.1401631 30.0471226, -99.1404924 30.0474095, -99.140573 30.04748)",,TX 27,,
1213423907,Main Street,secondary,30 mph,False,True,145.22899999999998,"LINESTRING (-99.139469 30.046517, -99.1394006 30.0464574, -99.1392124 30.0462937, -99.1389503 30.0460707, -99.1384683 30.0456467, -99.138405 30.045591)",,TX 27,,
"[1252017460, 15331982]",Quinlan Street,residential,,False,False,149.447,"LINESTRING (-99.1427454 30.0493709, -99.1426641 30.04944, -99.1426095 30.0494865, -99.1422672 30.0497777, -99.1422006 30.0498344, -99.1420118 30.049995, -99.141638 30.050313)",,,,
15331982,Quinlan Street,residential,,False,True,111.241,"LINESTRING (-99.1427454 30.0493709, -99.1428411 30.0492848, -99.1429677 30.0491708, -99.1435465 30.0486498)",,,,
44769169,Main Street,secondary,30 mph,False,False,140.452,"LINESTRING (-99.1427454 30.0493709, -99.1428147 30.0494311, -99.1430455 30.0496318, -99.1433334 30.0498821, -99.143775 30.050266)",,TX 27,,
"[44769169, 1252017461]",Main Street,secondary,30 mph,False,True,144.848,"LINESTRING (-99.1427454 30.0493709, -99.1426618 30.0492981, -99.1421713 30.048871, -99.1421082 30.048816, -99.1420283 30.0487464, -99.1418574 30.0485976, -99.1417504 30.0485042, -99.1416845 30.048447)",,TX 27,,
"[1252017489, 1252017490, 1252017491]",Washington Street,residential,,False,True,197.828,"LINESTRING (-99.1347903 30.0487512, -99.134853 30.0486966, -99.1348724 30.0486797, -99.135198 30.0483966, -99.1354125 30.0482102, -99.1355693 30.0480738, -99.1361721 30.0475503, -99.1361868 30.0475369, -99.1362391 30.0474893)",,,,
1252017513,Barnett Street,residential,,False,False,148.02499999999998,"LINESTRING (-99.1347903 30.0487512, -99.1352329 30.0491368, -99.1353252 30.0492173, -99.1353868 30.049271, -99.1358742 30.0496956)",,,,
"[44769172, 1252017495]",Earl Garrett Street,residential,,False,False,148.929,"LINESTRING (-99.1358742 30.0496956, -99.1358133 30.0497504, -99.1358005 30.049762, -99.1355048 30.0500273, -99.1353592 30.0501579, -99.1348 30.0506596)",,,,
"[1252017496, 44769172]",Earl Garrett Street,residential,,False,True,195.793,"LINESTRING (-99.1358742 30.0496956, -99.1359395 30.0496382, -99.1363605 30.0492787, -99.1372357 30.0484973, -99.137299 30.048439)",,,,
1252017513,Barnett Street,residential,,False,True,148.025,"LINESTRING (-99.1358742 30.0496956, -99.1353868 30.049271, -99.1353252 30.0492173, -99.1352329 30.0491368, -99.1347903 30.0487512)",,,,
"[1252017514, 1252017515]",Barnett Street,residential,,False,False,144.25900000000001,"LINESTRING (-99.1358742 30.0496956, -99.1360353 30.049836, -99.1365204 30.0502586, -99.1368295 30.050528, -99.1369305 30.050616)",,,,
1252017459,Quinlan Street,residential,,False,True,118.857,"LINESTRING (-99.1391084 30.0525135, -99.139982 30.051758)",,,,
1252017517,Barnett Street,residential,,False,True,142.871,"LINESTRING (-99.1391084 30.0525135, -99.1385864 30.0520588, -99.1380622 30.051602)",,,,
648987658,Saint Peter Street,residential,20 mph,False,False,59.809,"LINESTRING (-99.1362 30.0448643, -99.1361082 30.044944, -99.1360765 30.0449715, -99.1359307 30.0450981, -99.1357613 30.0452452)",2,,yes,
15316750,Water Street,tertiary,30 mph,False,False,87.179,"LINESTRING (-99.1388406 30.0441146, -99.1388818 30.0441482, -99.1392277 30.0444297, -99.1395004 30.0446517)",,,,
15316887,Clay Street,residential,,False,False,27.910000000000004,"LINESTRING (-99.1397341 30.0501517, -99.139617 30.050254, -99.13953 30.05033)",,,,
"[1259104414, 15316887]",Clay Street,residential,,False,True,116.89399999999999,"LINESTRING (-99.1397341 30.0501517, -99.1398002 30.0500939, -99.1404678 30.0495109, -99.140589 30.049405)",,,,
