osmid,oneway,name,highway,maxspeed,width,reversed,length,lanes,geometry,ref,bridge
9407862,False,Columbus Avenue,residential,30 mph,15.2,False,95.89399999999999,2,"LINESTRING (-73.2643663 42.4531678, -73.2640283 42.4531139, -73.2635663 42.4530429, -73.2632213 42.4529948)",,
9408612,False,Columbus Avenue Extension,residential,30 mph,16.8,True,100.939,2,"LINESTRING (-73.2643663 42.4531678, -73.265103 42.453271, -73.265574 42.453341)",,
9409577,False,Onota Street,tertiary,,15.2,False,116.94,2,"LINESTRING (-73.2643663 42.4531678, -73.264184 42.453871, -73.264108 42.454202)",,
9407837,True,Depot Street,tertiary,30 mph,30.5,False,57.807,,"LINESTRING (-73.2572959 42.4496438, -73.2577388 42.4494144, -73.2578648 42.4493376)",,
33418133,False,Depot Street,tertiary,30 mph,30.5,False,263.68299999999994,2,"LINESTRING (-73.2572959 42.4496438, -73.2568239 42.4499219, -73.256296 42.450216, -73.256119 42.45031, -73.255939 42.450393, -73.255798 42.450439, -73.255635 42.450484, -73.255487 42.45051, -73.255332 42.450529, -73.255181 42.450539, -73.255035 42.45054, -73.254871 42.450528, -73.2545841 42.4504831, -73.254462 42.450464)",,
9409178,False,Robbins Avenue,residential,25 mph,13.7,False,132.12900000000002,2,"LINESTRING (-73.259395 42.452416, -73.259317 42.452703, -73.25925 42.452963, -73.259078 42.453581)",,
9409178,False,Robbins Avenue,residential,25 mph,13.7,True,37.065000000000005,2,"LINESTRING (-73.259395 42.452416, -73.259414 42.452331, -73.259424 42.45225, -73.259368 42.452211, -73.259317 42.452189, -73.259231 42.452173)",,
845768573,False,Columbus Avenue,residential,30 mph,15.2,False,94.90299999999999,2,"LINESTRING (-73.259395 42.452416, -73.258836 42.452326, -73.258264 42.452237)",,
845768573,False,Columbus Avenue,residential,30 mph,15.2,True,126.98400000000001,2,"LINESTRING (-73.259395 42.452416, -73.2600613 42.4525208, -73.260594 42.452597, -73.260911 42.452646)",,
9408859,True,Center Street,tertiary,,30.5,False,48.525000000000006,2,"LINESTRING (-73.2578104 42.4489037, -73.2578434 42.4490504, -73.2578559 42.4491693, -73.2578648 42.4493376)",,
9409427,True,Depot Street,tertiary,30 mph,30.5,False,95.62100000000001,2,"LINESTRING (-73.2578104 42.4489037, -73.257775 42.4491031, -73.2577667 42.4491525, -73.2577498 42.4492015, -73.2577284 42.4492421, -73.2576989 42.4492846, -73.2576691 42.4493195, -73.2575851 42.449406, -73.2574634 42.449506, -73.2572959 42.4496438)",,
9408400,False,Center Street,residential,25 mph,,True,97.393,2,"LINESTRING (-73.2543072 42.454488, -73.254466 42.45362)",,
9408017,True,Bradford Street,residential,25 mph,,False,172.497,1,"LINESTRING (-73.2543072 42.454488, -73.25523 42.454678, -73.255752 42.454785, -73.256017 42.454831, -73.256339 42.454886)",,
9408254,False,Edwin Street,residential,25 mph,18.3,False,13.019,2,"LINESTRING (-73.2558585 42.4486602, -73.2558496 42.4487771)",,
9408254,False,Edwin Street,residential,25 mph,18.3,True,170.702,2,"LINESTRING (-73.2558585 42.4486602, -73.2558679 42.4485342, -73.255973 42.448073, -73.256121 42.447593, -73.256255 42.447155)",,
9409092,True,West Street,trunk,30 mph,10.8,False,67.945,2,"LINESTRING (-73.2558585 42.4486602, -73.2556937 42.4486582, -73.2556021 42.4486533, -73.2555173 42.4486453, -73.2553607 42.4486285, -73.2551857 42.4486038, -73.2550397 42.4485799)",MA 9,
9407771,False,Summer Street,residential,25 mph,15.9,False,179.272,2,"LINESTRING (-73.2568239 42.453075, -73.256488 42.45303, -73.2556939 42.4528823, -73.2549379 42.4527394, -73.2547012 42.4526947)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,False,109.056,2,"LINESTRING (-73.2568239 42.453075, -73.256679 42.453675, -73.256567 42.454037)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,True,114.467,2,"LINESTRING (-73.2568239 42.453075, -73.257025 42.452333, -73.257086 42.452064)",,
9408428,False,Jubilee Terrace,residential,25 mph,4.9,True,88.086,1,"LINESTRING (-73.257583 42.451103, -73.257863 42.451182, -73.258184 42.451248, -73.258457 42.451308, -73.258607 42.451339)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,False,115.97699999999999,2,"LINESTRING (-73.257583 42.451103, -73.257383 42.451305, -73.257254 42.451524, -73.257166 42.4518, -73.257086 42.452064)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,True,108.51400000000001,2,"LINESTRING (-73.257583 42.451103, -73.257636 42.451057, -73.257804 42.450944, -73.258174 42.4507, -73.25856 42.450446)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,False,129.119,2,"LINESTRING (-73.257583 42.451103, -73.257627 42.45128, -73.25771 42.451481, -73.257824 42.451665, -73.257892 42.451754, -73.258148 42.451928, -73.258361 42.452067)",,
9407991,False,Daniels Avenue,residential,25 mph,15.2,False,95.023,2,"LINESTRING (-73.257715 42.454206, -73.257495 42.455045)",,
9407991,False,Daniels Avenue,residential,25 mph,15.2,True,41.325,2,"LINESTRING (-73.257715 42.454206, -73.257823 42.453843)",,
9407884,True,Union Street,residential,25 mph,,False,96.10399999999998,1,"LINESTRING (-73.257715 42.454206, -73.257382 42.454162, -73.256847 42.454092, -73.256567 42.454037)",,
9407580,True,Center Street,tertiary,,12.7,False,115.249,3,"LINESTRING (-73.2580067 42.4492637, -73.2580027 42.4491495, -73.2579933 42.4490392, -73.2579806 42.4489348, -73.2579594 42.4488108, -73.2579098 42.4485588, -73.2578862 42.448439, -73.2578804 42.448411, -73.2578437 42.4482352)",,
779206714,False,West Street,tertiary,,18.3,False,8.289,2,"LINESTRING (-73.262096 42.4497444, -73.2619977 42.4497272)",,
9408584,True,West Street,tertiary,,9.4,False,323.232,2,"LINESTRING (-73.262096 42.4497444, -73.2620552 42.4494311, -73.2620086 42.4492233, -73.261963 42.4490693, -73.261839 42.448751, -73.261724 42.448535, -73.261595 42.448344, -73.261585 42.448331, -73.26154 42.448279, -73.261513 42.448246, -73.261505 42.448237, -73.261372 42.44808, -73.261273 42.447994, -73.261153 42.447912, -73.261043 42.447856, -73.260919 42.447806, -73.2607372 42.4477524, -73.26059 42.4477209, -73.2604759 42.4477026, -73.2603827 42.4476908, -73.2601706 42.4476681, -73.2599985 42.4476514)",,
"[9406328, 779206714, 779206715]",False,West Street,tertiary,,18.3,True,159.54199999999997,2,"LINESTRING (-73.262096 42.4497444, -73.262943 42.4498933, -73.2630873 42.4499183, -73.2631528 42.4499296, -73.2633844 42.4499664, -73.263768 42.4500279, -73.2639916 42.4500639)",,yes
845800378,False,South Church Street,residential,25 mph,18.3,True,50.434,2,"LINESTRING (-73.259558 42.446823, -73.2601609 42.4469113)",,
9408254,False,Edwin Street,residential,25 mph,18.3,True,13.019,2,"LINESTRING (-73.2558496 42.4487771, -73.2558585 42.4486602)",,
751535006,False,Berkshire Bank Boulevard,residential,25 mph,,False,72.672,,"LINESTRING (-73.2558496 42.4487771, -73.2558355 42.4489378, -73.2558104 42.4491275, -73.2557332 42.449424)",,
"[954333816, 954333811]",True,West Street,trunk,30 mph,10.8,False,162.177,"['4', '2']","LINESTRING (-73.2558496 42.4487771, -73.2559619 42.4487718, -73.2560648 42.4487629, -73.2561712 42.4487492, -73.2562573 42.4487339, -73.2563438 42.4487143, -73.2564242 42.4486948, -73.256504 42.4486711, -73.2569446 42.4485286, -73.2575164 42.4483445, -73.2576977 42.4482861)",MA 9,
9408419,True,South Street,trunk,30 mph,9.6,False,19.003,2,"LINESTRING (-73.2539855 42.4485318, -73.2540301 42.4483641)",US 7,
"[954333808, 9409087]",True,West Street,trunk,30 mph,10.8,False,85.221,"['3', '2']","LINESTRING (-73.2539855 42.4485318, -73.2540473 42.4485359, -73.2541098 42.4485437, -73.2541225 42.4485456, -73.2545882 42.4486152, -73.2550029 42.4486842)",MA 9,
9408189,True,Center Street,residential,,15.2,False,365.64099999999996,2,"LINESTRING (-73.255302 42.451512, -73.255612 42.451236, -73.255867 42.451111, -73.2560221 42.4510622, -73.2561863 42.4510229, -73.2564617 42.450972, -73.2566091 42.4509426, -73.256721 42.4509188, -73.2568652 42.4508828, -73.2569913 42.4508415, -73.2571032 42.4507939, -73.2572255 42.4507302, -73.2573422 42.4506582, -73.2574408 42.4505843, -73.2575209 42.4505158, -73.2575987 42.4504311, -73.2576489 42.450366, -73.2576978 42.4502967, -73.2577371 42.4502212, -73.2577722 42.4501418, -73.257803 42.4500536, -73.257877 42.449829, -73.2579517 42.4496223, -73.2579799 42.4495236, -73.2579953 42.4494469, -73.2580038 42.449369, -73.2580067 42.4492637)",,
9408534,True,College Drive,tertiary,,,False,513.684,2,"LINESTRING (-73.255302 42.451512, -73.255545 42.451335, -73.255852 42.451206, -73.256156 42.451142, -73.256443 42.45111, -73.256771 42.451077, -73.256917 42.4510528, -73.2570699 42.4510152, -73.2572121 42.4509697, -73.2573542 42.4509163, -73.2575018 42.4508509, -73.2576305 42.4507757, -73.2577834 42.4506708, -73.2579577 42.4505303, -73.2587675 42.4498527, -73.2589102 42.4497412, -73.2590388 42.4496557, -73.2591346 42.4496042, -73.2592184 42.4495649, -73.2592999 42.449532, -73.2593864 42.4495033, -73.2594803 42.4494793, -73.2595544 42.4494645, -73.259687 42.449447, -73.259775 42.4494424, -73.259893 42.4494374, -73.2600156 42.4494394, -73.260148 42.4494465, -73.260561 42.449487)",,
"[9408368, 9408956, 845777205]",True,South Street,trunk,30 mph,"['7.2', '27.4', '9.6']",False,170.47899999999998,2,"LINESTRING (-73.2540301 42.4483641, -73.2540844 42.4481972, -73.2542334 42.4476672, -73.2544085 42.4469699, -73.254438 42.446861)",US 7,
954333822,True,Bank Row,trunk,,8.7,False,9.454,3,"LINESTRING (-73.2540301 42.4483641, -73.2539647 42.4483182, -73.253946 42.448306)",MA 9,
9408061,False,Gilbert Street,residential,25 mph,16.8,True,151.732,2,"LINESTRING (-73.262291 42.453958, -73.2628 42.454047, -73.263308 42.454129, -73.263755 42.454177, -73.264108 42.454202)",,
9408939,False,John Street,residential,25 mph,15.2,False,105.181,2,"LINESTRING (-73.262291 42.453958, -73.262254 42.454058, -73.262019 42.454687, -73.261946 42.454869)",,
9408939,False,John Street,residential,25 mph,15.2,True,120.631,2,"LINESTRING (-73.262291 42.453958, -73.262463 42.453497, -73.262676 42.452911)",,
9408629,False,Division Street,residential,25 mph,,False,75.934,2,"LINESTRING (-73.260616 42.450892, -73.260525 42.450898, -73.260406 42.450893, -73.260143 42.450844, -73.259927 42.450795, -73.259721 42.450743)",,
9408629,False,Division Street,residential,25 mph,,True,85.117,2,"LINESTRING (-73.260616 42.450892, -73.260895 42.450912, -73.261195 42.450953, -73.261436 42.450992, -73.261638 42.451019)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,False,105.736,2,"LINESTRING (-73.260616 42.450892, -73.260607 42.450819, -73.260504 42.450594, -73.260343 42.450389, -73.260124 42.450212, -73.259939 42.450122)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,True,203.547,2,"LINESTRING (-73.260616 42.450892, -73.260632 42.451029, -73.260617 42.451211, -73.260569 42.451391, -73.260459 42.45157, -73.260361 42.451689, -73.260174 42.451824, -73.25998 42.451945, -73.259794 42.452054, -73.259496 42.452146, -73.259231 42.452173)",,
954333813,True,Center Street,tertiary,,12,False,14.144,3,"LINESTRING (-73.2576741 42.4481601, -73.2576977 42.4482861)",,
9409092,True,West Street,trunk,30 mph,10.8,False,160.1,2,"LINESTRING (-73.2576741 42.4481601, -73.2574584 42.4482399, -73.2572346 42.4483142, -73.2566558 42.4485045, -73.2565372 42.4485417, -73.2563759 42.4485894, -73.2562049 42.4486274, -73.256025 42.4486509, -73.2558585 42.4486602)",MA 9,
"[9406328, 779206714, 779206715]",False,West Street,tertiary,,18.3,False,159.542,2,"LINESTRING (-73.2639916 42.4500639, -73.263768 42.4500279, -73.2633844 42.4499664, -73.2631528 42.4499296, -73.2630873 42.4499183, -73.262943 42.4498933, -73.262096 42.4497444)",,yes
9406328,False,West Street,tertiary,,18.3,True,86.463,2,"LINESTRING (-73.2639916 42.4500639, -73.2643056 42.4501178, -73.265023 42.450223)",,
9407173,False,Riverview Homes,residential,25 mph,,True,340.4480000000001,,"LINESTRING (-73.2639916 42.4500639, -73.2640372 42.4500058, -73.2640486 42.4499896, -73.2640577 42.4499727, -73.2640644 42.4499552, -73.2641475 42.4496875, -73.264168 42.449515, -73.264248 42.449317, -73.264385 42.449173, -73.2645484 42.449051, -73.2646106 42.4489056, -73.2646866 42.4486, -73.264806 42.448118, -73.26492 42.447696, -73.264986 42.447364, -73.265015 42.447146)",,
9407840,False,South John Street,residential,25 mph,15.2,False,332.39199999999994,2,"LINESTRING (-73.2639916 42.4500639, -73.263955 42.4501122, -73.2639449 42.4501274, -73.2639409 42.4501355, -73.2639371 42.4501433, -73.2639316 42.4501597, -73.263751 42.450846, -73.26351 42.451826, -73.263349 42.452458, -73.2632213 42.4529948)",,
954333814,True,Center Street,trunk,25 mph,8.2,False,13.324,3,"LINESTRING (-73.2578437 42.4482352, -73.2578179 42.4481169)",MA 9,
9408581,True,West Street,tertiary,,9.6,False,185.696,2,"LINESTRING (-73.2578437 42.4482352, -73.2580501 42.4481653, -73.2587245 42.4479368, -73.2587366 42.447933, -73.258922 42.4478745, -73.2590571 42.4478403, -73.2591552 42.4478194, -73.2593175 42.4477898, -73.259502 42.447767, -73.259706 42.447753, -73.259809 42.4477474, -73.2598457 42.4477454, -73.2599311 42.447743, -73.2599807 42.4477416)",,
9408400,False,Center Street,residential,25 mph,,False,97.393,2,"LINESTRING (-73.254466 42.45362, -73.2543072 42.454488)",,
9408400,False,Center Street,residential,25 mph,,True,104.683,2,"LINESTRING (-73.254466 42.45362, -73.2547012 42.4526947)",,
9406328,False,West Street,tertiary,,18.3,False,86.463,2,"LINESTRING (-73.265023 42.450223, -73.2643056 42.4501178, -73.2639916 42.4500639)",,
9406328,False,West Street,tertiary,,18.3,True,83.827,2,"LINESTRING (-73.265023 42.450223, -73.265188 42.450248, -73.266024 42.450374)",,
9409577,False,Onota Street,tertiary,,15.2,False,154.328,2,"LINESTRING (-73.265023 42.450223, -73.265059 42.45028, -73.265058 42.450453, -73.264973 42.450765, -73.26488 42.45116, -73.264776 42.451586)",,
301707405,False,Bradford Street,residential,25 mph,,True,116.61699999999999,2,"LINESTRING (-73.260017 42.455428, -73.259281 42.455315, -73.2586234 42.4552215)",,
845768572,False,Dewey Avenue,tertiary,,15.2,True,135.693,2,"LINESTRING (-73.260017 42.455428, -73.260024 42.455403, -73.260185 42.454875, -73.260344 42.454256, -73.260351 42.454233)",,
9408888,False,Mckay Street,residential,25 mph,,True,11.984,2,"LINESTRING (-73.2550029 42.4486842, -73.2550397 42.4485799)",,
9408888,False,Mckay Street,residential,25 mph,,False,202.849,2,"LINESTRING (-73.2550029 42.4486842, -73.254975 42.44876, -73.2548384 42.4492567, -73.2548325 42.4492745, -73.2547209 42.4496117, -73.254696 42.4497, -73.2546703 42.4497847, -73.25461 42.449983, -73.254484 42.4503924, -73.254462 42.450464)",,
"[954333809, 954333810]",True,West Street,trunk,30 mph,10.8,False,70.449,"['3', '2']","LINESTRING (-73.2550029 42.4486842, -73.2553349 42.4487408, -73.2554633 42.4487572, -73.2556763 42.4487731, -73.2557624 42.448777, -73.2558496 42.4487771)",MA 9,
1058735475,False,Government Drive,tertiary,,,True,46.997,2,"LINESTRING (-73.2612069 42.4495953, -73.2617656 42.4496885)",,
9408124,False,Dewey Avenue,tertiary,25 mph,15.2,False,170.395,2,"LINESTRING (-73.2612069 42.4495953, -73.2612115 42.4496849, -73.2612128 42.4497109, -73.261219 42.4497551, -73.261226 42.4497806, -73.2612446 42.4498197, -73.2612655 42.4498494, -73.261563 42.450212, -73.261743 42.450476, -73.261757 42.45056, -73.261706 42.450762, -73.261638 42.451019)",,
1058735475,False,Government Drive,tertiary,,,False,54.346999999999994,2,"LINESTRING (-73.2612069 42.4495953, -73.260702 42.449512, -73.260561 42.449487)",,
9408655,False,Liberty Street,residential,25 mph,,True,57.111,1,"LINESTRING (-73.2543136 42.4509658, -73.254462 42.450464)",,
9407536,False,,residential,,,False,20.51,,"LINESTRING (-73.258361 42.452067, -73.258264 42.452237)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,False,72.805,2,"LINESTRING (-73.258361 42.452067, -73.258472 42.452097, -73.258801 42.452151, -73.259008 42.452173, -73.259231 42.452173)",,
9409331,False,Circular Avenue,residential,25 mph,12.2,True,129.119,2,"LINESTRING (-73.258361 42.452067, -73.258148 42.451928, -73.257892 42.451754, -73.257824 42.451665, -73.25771 42.451481, -73.257627 42.45128, -73.257583 42.451103)",,
845800379,True,West Street,tertiary,,,False,44.416,2,"LINESTRING (-73.2618951 42.449335, -73.2619977 42.4497272)",,
1058735471,True,West Street,tertiary,,,False,41.739999999999995,2,"LINESTRING (-73.2618951 42.449335, -73.2618986 42.4494063, -73.2618926 42.449481, -73.2618785 42.4495305, -73.2618228 42.4496092, -73.2617656 42.4496885)",,
9409468,False,West Union Street,residential,25 mph,15.2,False,86.53200000000001,2,"LINESTRING (-73.265696 42.455425, -73.265238 42.455364, -73.264662 42.455272)",,
9408215,False,Columbus Avenue,tertiary,25 mph,18.3,False,163.034,2,"LINESTRING (-73.257086 42.452064, -73.2553453 42.4518317, -73.2551306 42.451803)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,False,114.467,2,"LINESTRING (-73.257086 42.452064, -73.257025 42.452333, -73.2568239 42.453075)",,
9409144,False,Francis Avenue,tertiary,25 mph,15.2,True,115.977,2,"LINESTRING (-73.257086 42.452064, -73.257166 42.4518, -73.257254 42.451524, -73.257383 42.451305, -73.257583 42.451103)",,
845768573,False,Columbus Avenue,residential,30 mph,15.2,True,98.549,2,"LINESTRING (-73.257086 42.452064, -73.257883 42.452177, -73.258264 42.452237)",,
9409577,False,Onota Street,tertiary,,15.2,False,179.071,2,"LINESTRING (-73.264776 42.451586, -73.2643663 42.4531678)",,
9408540,False,Schuyler Street,residential,25 mph,14.6,True,100.106,2,"LINESTRING (-73.264776 42.451586, -73.264892 42.451612, -73.265112 42.451636, -73.26552 42.451696, -73.265973 42.451757)",,
9409577,False,Onota Street,tertiary,,15.2,True,154.328,2,"LINESTRING (-73.264776 42.451586, -73.26488 42.45116, -73.264973 42.450765, -73.265058 42.450453, -73.265059 42.45028, -73.265023 42.450223)",,
9409178,False,Robbins Avenue,residential,25 mph,13.7,True,136.044,2,"LINESTRING (-73.2586234 42.4552215, -73.258775 42.454711, -73.258949 42.454022)",,
