osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,access,geometry,bridge,junction
4434674,New Street,residential,30 mph,False,True,65.045,,,,"LINESTRING (1.3122884 51.1261314, 1.3118117 51.1258788, 1.3115684 51.1257601)",,
4434679,Castle Street,tertiary,30 mph,True,False,55.696000000000005,,,,"LINESTRING (1.3145038 51.1256429, 1.3140293 51.1254112, 1.313877 51.1253329)",,
63986405,Stembrook,residential,30 mph,True,False,58.931000000000004,,,,"LINESTRING (1.3145038 51.1256429, 1.3142749 51.1258213, 1.3139742 51.1260557)",,
4434679,Castle Street,tertiary,30 mph,True,False,175.813,,,,"LINESTRING (1.3164495 51.126647, 1.3158547 51.1263524, 1.3153978 51.1261151, 1.3149215 51.1258675, 1.314536 51.1256602, 1.3145038 51.1256429)",,
"[4434843, 165811877]",Castle Street,primary,30 mph,False,True,33.484,,A258,,"LINESTRING (1.3164495 51.126647, 1.3166727 51.1267099, 1.3168053 51.1267474, 1.3168947 51.126752)",,
"[26588623, 165811878, 940782342]",Maison Dieu Road,primary,30 mph,False,True,108.286,3,A256,,"LINESTRING (1.3164495 51.126647, 1.3165528 51.1265474, 1.3166722 51.1264407, 1.3167918 51.1263535, 1.3169971 51.1262039, 1.3174798 51.1259245)",,
165811874,Castle Hill Road,primary,30 mph,False,False,0.822,,A258,,"LINESTRING (1.317634 51.1266413, 1.3176227 51.1266434)",,
147124935,Laureston Place,residential,30 mph,False,True,230.69799999999998,,,,"LINESTRING (1.317634 51.1266413, 1.3177418 51.1269214, 1.3177496 51.1271609, 1.3176494 51.1273991, 1.3174486 51.1277034, 1.3174123 51.1279211, 1.3175104 51.1284506, 1.317473 51.128533, 1.3174426 51.1285848, 1.3174511 51.1286254, 1.3174823 51.1286574)",,
"[165811874, 165811875, 169007915, 169007918, 169007920]",Castle Hill Road,primary,30 mph,False,"[False, True]",234.893,2,A258,,"LINESTRING (1.317634 51.1266413, 1.3178233 51.1266098, 1.3180243 51.1265572, 1.318203 51.1265127, 1.3183408 51.126472, 1.3184877 51.1264326, 1.3185694 51.1264115, 1.3189176 51.1263225, 1.3192152 51.1262422, 1.3195232 51.126166, 1.3196374 51.1261393, 1.3197116 51.1261333, 1.3197848 51.1261394, 1.3198806 51.1261785, 1.3199423 51.1262233, 1.3199839 51.1262775, 1.3199907 51.1264236, 1.3199601 51.1265482, 1.3198972 51.126745)",,
"[147124948, 147124935]","['Laureston Place', 'Victoria Park']",residential,30 mph,False,False,285.235,,,,"LINESTRING (1.3198972 51.126745, 1.319798 51.1267354, 1.3197447 51.1267361, 1.3196941 51.1267428, 1.3196411 51.1267863, 1.3194724 51.127001, 1.3192724 51.1272639, 1.3188904 51.1276604, 1.3184799 51.1280178, 1.3181946 51.1282145, 1.3178587 51.1284987, 1.3177032 51.1286451, 1.3176443 51.1286689, 1.3175822 51.1286795, 1.3175237 51.1286696, 1.3174823 51.1286574)",,
"[165811874, 165811875, 169007915, 169007918, 169007920]",Castle Hill Road,primary,30 mph,False,"[False, True]",234.893,2,A258,,"LINESTRING (1.3198972 51.126745, 1.3199601 51.1265482, 1.3199907 51.1264236, 1.3199839 51.1262775, 1.3199423 51.1262233, 1.3198806 51.1261785, 1.3197848 51.1261394, 1.3197116 51.1261333, 1.3196374 51.1261393, 1.3195232 51.126166, 1.3192152 51.1262422, 1.3189176 51.1263225, 1.3185694 51.1264115, 1.3184877 51.1264326, 1.3183408 51.126472, 1.318203 51.1265127, 1.3180243 51.1265572, 1.3178233 51.1266098, 1.317634 51.1266413)",,
4622868,Taswell Street,residential,30 mph,False,False,61.52,,,,"LINESTRING (1.3150645 51.1286415, 1.3156627 51.1290479)",,
4622868,Taswell Street,residential,30 mph,False,True,74.363,,,,"LINESTRING (1.3150645 51.1286415, 1.3144044 51.1281165)",,
4622870,Harold Street,residential,30 mph,False,False,88.525,,,,"LINESTRING (1.3150645 51.1286415, 1.3160145 51.1281139)",,
4622870,Harold Street,residential,30 mph,False,True,133.214,,,,"LINESTRING (1.3150645 51.1286415, 1.3143177 51.1290622, 1.3142939 51.1291206, 1.314278 51.1292041, 1.3142625 51.1292928, 1.3142238 51.1293452, 1.3138772 51.1295165)",,
102076383,Maison Dieu Road,primary,30 mph,True,False,98.165,2,A256,,"LINESTRING (1.3156807 51.1273863, 1.3164495 51.126647)",,
37763699,Dieu Stone Lane,residential,30 mph,False,True,79.87599999999999,,,,"LINESTRING (1.3156807 51.1273863, 1.3149453 51.1269987, 1.31481 51.1270772)",,
"[5010115, 102076390, 55433739, 114618447, 58985235]",Pencester Road,tertiary,30 mph,True,False,259.74399999999997,,,,"LINESTRING (1.3137594 51.1284423, 1.3137261 51.1283524, 1.3136618 51.1282682, 1.3134203 51.1280935, 1.3131662 51.1279242, 1.3131538 51.127916, 1.3129143 51.1277565, 1.312884 51.1277346, 1.3128537 51.1277121, 1.3127802 51.1276571, 1.3127571 51.1276398, 1.3126897 51.1275893, 1.312659 51.1275664, 1.3122949 51.1273117, 1.3122387 51.1272716, 1.3121451 51.1272057, 1.311974 51.1271027, 1.3118587 51.1270333, 1.3114592 51.1267269, 1.3113661 51.1267793)",,
102076383,Maison Dieu Road,primary,30 mph,True,False,57.781,2,A256,,"LINESTRING (1.3137594 51.1284423, 1.3140465 51.1283003, 1.3144044 51.1281165)",,
4622868,Taswell Street,residential,30 mph,False,False,26.062,,,,"LINESTRING (1.3156627 51.1290479, 1.3159124 51.1292222)",,
4622868,Taswell Street,residential,30 mph,False,True,61.52,,,,"LINESTRING (1.3156627 51.1290479, 1.3150645 51.1286415)",,
37732601,Taswell Close,residential,30 mph,False,True,98.68,,,,"LINESTRING (1.3156627 51.1290479, 1.316191 51.1287728, 1.3162719 51.1286466, 1.3166803 51.128454)",,
"[23469287, 165811879]",Woolcomber Street,primary,30 mph,False,"[False, True]",67.827,"['4', '3']",A256,,"LINESTRING (1.3180982 51.125455, 1.3178293 51.1256799, 1.3176036 51.1258469, 1.3174798 51.1259245)",,
1233721192,Woolcomber Street,primary,40 mph,True,False,33.68,,A256,,"LINESTRING (1.3180982 51.125455, 1.3182468 51.1253888, 1.3182863 51.1253613, 1.3183613 51.1252786, 1.3183922 51.1252257)",,
55442917,The Paddock,residential,30 mph,False,True,47.512,,,,"LINESTRING (1.3129474 51.1287339, 1.3124667 51.1284313)",,
102076410,Maison Dieu Road,primary,30 mph,True,False,65.456,2,A256,,"LINESTRING (1.3129474 51.1287339, 1.3133418 51.1285951, 1.3135799 51.1285255, 1.3137594 51.1284423)",,
4622870,Harold Street,residential,30 mph,False,False,133.214,,,,"LINESTRING (1.3138772 51.1295165, 1.3142238 51.1293452, 1.3142625 51.1292928, 1.314278 51.1292041, 1.3142939 51.1291206, 1.3143177 51.1290622, 1.3150645 51.1286415)",,
4622868,Taswell Street,residential,30 mph,False,False,12.724,,,,"LINESTRING (1.3159124 51.1292222, 1.3160343 51.1293073)",,
4622868,Taswell Street,residential,30 mph,False,True,26.062,,,,"LINESTRING (1.3159124 51.1292222, 1.3156627 51.1290479)",,
"[165811879, 23469287]",Woolcomber Street,primary,30 mph,False,"[False, True]",67.827,"['4', '3']",A256,,"LINESTRING (1.3174798 51.1259245, 1.3176036 51.1258469, 1.3178293 51.1256799, 1.3180982 51.125455)",,
"[165811878, 940782342, 26588623]",Maison Dieu Road,primary,30 mph,False,False,108.286,3,A256,,"LINESTRING (1.3174798 51.1259245, 1.3169971 51.1262039, 1.3167918 51.1263535, 1.3166722 51.1264407, 1.3165528 51.1265474, 1.3164495 51.126647)",,
"[146172258, 146172260]","['St James Street', 'Castle Hill Road']",residential,30 mph,False,True,57.044,,,,"LINESTRING (1.3174798 51.1259245, 1.3176248 51.126082, 1.3176301 51.1261211, 1.3176318 51.1261829, 1.3175405 51.1263082, 1.3175202 51.1263996)",,
832889802,Townwall Street,trunk,40 mph,True,False,10.404,2,A20,yes,"LINESTRING (1.3182668 51.1251751, 1.3183922 51.1252257)",,
1234047608,Woolcomber Street,primary,40 mph,True,False,33.878,,A256,,"LINESTRING (1.3182668 51.1251751, 1.3181885 51.1252435, 1.3181325 51.1253262, 1.3180982 51.125455)",,
4622868,Taswell Street,residential,30 mph,False,False,74.363,,,,"LINESTRING (1.3144044 51.1281165, 1.3150645 51.1286415)",,
102076383,Maison Dieu Road,primary,30 mph,True,False,120.53999999999999,2,A256,,"LINESTRING (1.3144044 51.1281165, 1.3154913 51.1275038, 1.315581 51.127449, 1.3156807 51.1273863)",,
443210120,High Street,primary,30 mph,True,False,12.046,,A256,,"LINESTRING (1.3084494 51.1281434, 1.3083432 51.1282288)",,
"[150368869, 37732554, 37732556, 49041358, 55400312]","['Ladywell', 'Park Place', 'Park Street']",tertiary,30 mph,False,True,145.11599999999999,,,,"LINESTRING (1.3084494 51.1281434, 1.3090313 51.1285142, 1.309182 51.1286784, 1.3092022 51.128696, 1.3092154 51.1287087, 1.3092632 51.1287513, 1.3093491 51.1288042, 1.309725 51.1290639, 1.3098241 51.1291139)",yes,
5010114,Biggin Street,tertiary,30 mph,True,False,58.260000000000005,,,,"LINESTRING (1.3113661 51.1267793, 1.3110052 51.1269448, 1.3106523 51.1270458)",,
37732376,Priory Street,tertiary,30 mph,True,False,81.553,,,,"LINESTRING (1.3106523 51.1270458, 1.3098887 51.1264906)",,
37732378,Biggin Street,unclassified,,False,False,6.375,,,,"LINESTRING (1.3106523 51.1270458, 1.3105812 51.1270818)",,
144219525,York Street,primary,30 mph,True,False,102.347,2,A256,,"LINESTRING (1.3124509 51.1242467, 1.3115773 51.124986)",,
9503336,Queen Street,tertiary,30 mph,True,False,65.38799999999999,,,,"LINESTRING (1.3137807 51.1243869, 1.3136967 51.1243543, 1.3134247 51.1243616, 1.3133184 51.1243662, 1.3132775 51.1243667, 1.3130425 51.1243697, 1.3129352 51.1243434, 1.3128762 51.1243219)",,
9924904,Durham Hill,tertiary,30 mph,False,False,26.289,,,,"LINESTRING (1.3115773 51.124986, 1.3114184 51.1249139, 1.3112584 51.1248613)",,
"[1216867200, 25595475]",York Street,primary,30 mph,True,False,187.49100000000004,2,A256,,"LINESTRING (1.3115773 51.124986, 1.3109902 51.1254973, 1.3104524 51.1259591, 1.3103247 51.126063, 1.3101827 51.1261509, 1.3100017 51.126195, 1.3098351 51.1262101)",,
9924904,Durham Hill,tertiary,30 mph,False,False,31.475,,,,"LINESTRING (1.3112584 51.1248613, 1.3111242 51.124845, 1.3108111 51.1248276)",,
9924904,Durham Hill,tertiary,30 mph,False,True,26.289,,,,"LINESTRING (1.3112584 51.1248613, 1.3114184 51.1249139, 1.3115773 51.124986)",,
75746001,Princes Street,residential,30 mph,False,True,39.629000000000005,,,,"LINESTRING (1.3112584 51.1248613, 1.3113403 51.1247167, 1.3113796 51.1246135, 1.3113818 51.1245167)",,
9924904,Durham Hill,tertiary,30 mph,False,True,127.04700000000001,,,,"LINESTRING (1.3088514 51.125403, 1.3089307 51.1253786, 1.3090273 51.1253423, 1.3092217 51.125259, 1.3094052 51.1251583, 1.3097109 51.1249522, 1.3098327 51.1248806, 1.3099405 51.1248324, 1.3100639 51.124802, 1.310198 51.1247936, 1.310323 51.1247978)",,
"[55433736, 55433726]","['Military Road', 'Lancaster Road']",residential,30 mph,False,False,227.35499999999996,,,,"LINESTRING (1.3088514 51.125403, 1.3088691 51.1254617, 1.3089052 51.125509, 1.308991 51.1255738, 1.3095669 51.1258716, 1.3096415 51.1258878, 1.3097178 51.1258866, 1.3097944 51.1258617, 1.3104774 51.1253155, 1.3105735 51.1252052, 1.310658 51.1251025, 1.310778 51.1249295, 1.3108111 51.1248276)",,
23469282,Cambridge Road,residential,30 mph,True,False,92.656,,,,"LINESTRING (1.313395 51.1208234, 1.3130192 51.12093, 1.3129829 51.1209537, 1.3133543 51.1214425)",,
104509587,Waterloo Crescent,residential,30 mph,False,False,60.546,,,,"LINESTRING (1.313395 51.1208234, 1.3135429 51.1210055, 1.3137761 51.1213125)",,
23469283,,residential,30 mph,True,False,23.369,,,,"LINESTRING (1.3147079 51.1228722, 1.3146901 51.1228899, 1.3146814 51.1229101, 1.3146826 51.122931, 1.3146937 51.1229507, 1.3147137 51.1229675, 1.3147406 51.1229798, 1.3147725 51.1229866, 1.3148063 51.1229871, 1.3148386 51.1229812, 1.3148667 51.1229695)",,roundabout
23469283,,residential,30 mph,True,False,25.169,,,,"LINESTRING (1.3148667 51.1229695, 1.3148891 51.1229517, 1.3149012 51.1229304, 1.3149018 51.1229078, 1.3148908 51.1228862, 1.3148695 51.122868, 1.3148399 51.122855, 1.3148053 51.1228487, 1.3147693 51.1228496, 1.3147356 51.1228577, 1.3147079 51.1228722)",,roundabout
23469284,Camden Crescent,residential,30 mph,False,False,119.45700000000002,,,,"LINESTRING (1.3148667 51.1229695, 1.3150111 51.1231408, 1.315045 51.1231915, 1.3151024 51.1232596, 1.3152003 51.1233462, 1.3152792 51.1233983, 1.3153775 51.1234411, 1.3156769 51.1235553, 1.3160476 51.1237027)",,
1251506705,Townwall Street,trunk,40 mph,True,False,8.24,3,A20,yes,"LINESTRING (1.3184605 51.1251166, 1.3183573 51.1250806)",,
"[82012141, 71167109, 776064183]",Townwall Street,trunk,40 mph,True,False,165.426,2,A20,yes,"LINESTRING (1.3155416 51.1240032, 1.3150589 51.1238211, 1.3149199 51.1237746, 1.3144815 51.1236227, 1.3141575 51.1235287, 1.3138804 51.123431, 1.3136261 51.1233219, 1.3134936 51.1232591)",yes,
75746002,Cowgate Hill,residential,30 mph,False,False,8.192,,,,"LINESTRING (1.3113818 51.1245167, 1.3114978 51.124528)",,
75746002,Cowgate Hill,residential,30 mph,False,True,7.631,,,,"LINESTRING (1.3113818 51.1245167, 1.3112772 51.1244967)",,
75746001,Princes Street,residential,30 mph,False,False,39.629000000000005,,,,"LINESTRING (1.3113818 51.1245167, 1.3113796 51.1246135, 1.3113403 51.1247167, 1.3112584 51.1248613)",,
75746002,Cowgate Hill,residential,30 mph,False,False,7.631,,,,"LINESTRING (1.3112772 51.1244967, 1.3113818 51.1245167)",,
75746002,Cowgate Hill,residential,30 mph,False,True,59.413,,,,"LINESTRING (1.3112772 51.1244967, 1.3105722 51.1243667, 1.3104603 51.1243463)",,
"[102076369, 71165922, 26658324, 71165919]","['Albany Place', 'Adrian Street', 'Chapel Place']",residential,30 mph,False,True,336.359,,,,"LINESTRING (1.3112772 51.1244967, 1.311418 51.1239116, 1.311432 51.1238548, 1.3114612 51.1237573, 1.3114195 51.12372, 1.3111237 51.1236718, 1.311204 51.1234759, 1.311254 51.1233539, 1.3111556 51.1231909, 1.3111473 51.123126, 1.3111958 51.1230527, 1.3112946 51.1229983, 1.3114625 51.1230049, 1.3119467 51.1232198, 1.3125535 51.1235374, 1.3124877 51.1236032, 1.3123815 51.123667, 1.3121585 51.1237562)",,
31621123,Folkestone Road,secondary,30 mph,False,False,18.826,,B2011,,"LINESTRING (1.3068292 51.1256365, 1.3070794 51.1256998)",,
27237656,Priory Station Approach Road,unclassified,30 mph,True,False,16.378999999999998,,,,"LINESTRING (1.3068292 51.1256365, 1.3068033 51.1256659, 1.3067672 51.1256818, 1.3066326 51.125698)",,
70931711,Priory Station Approach Road,unclassified,30 mph,False,True,23.195,2,,,"LINESTRING (1.3063172 51.1256322, 1.3066326 51.125698)",,
147124935,Laureston Place,residential,30 mph,False,False,230.698,,,,"LINESTRING (1.3174823 51.1286574, 1.3174511 51.1286254, 1.3174426 51.1285848, 1.317473 51.128533, 1.3175104 51.1284506, 1.3174123 51.1279211, 1.3174486 51.1277034, 1.3176494 51.1273991, 1.3177496 51.1271609, 1.3177418 51.1269214, 1.317634 51.1266413)",,
"[147124948, 147124935]","['Laureston Place', 'Victoria Park']",residential,30 mph,False,True,285.235,,,,"LINESTRING (1.3174823 51.1286574, 1.3175237 51.1286696, 1.3175822 51.1286795, 1.3176443 51.1286689, 1.3177032 51.1286451, 1.3178587 51.1284987, 1.3181946 51.1282145, 1.3184799 51.1280178, 1.3188904 51.1276604, 1.3192724 51.1272639, 1.3194724 51.127001, 1.3196411 51.1267863, 1.3196941 51.1267428, 1.3197447 51.1267361, 1.319798 51.1267354, 1.3198972 51.126745)",,
147124919,Castle Hill Road,primary,30 mph,False,True,17.744,2,A258,,"LINESTRING (1.3168947 51.126752, 1.3171466 51.1267303)",,
"[4434843, 165811877]",Castle Street,primary,30 mph,False,False,33.484,,A258,,"LINESTRING (1.3168947 51.126752, 1.3168053 51.1267474, 1.3166727 51.1267099, 1.3164495 51.126647)",,
147124917,Ashen Tree Lane,residential,30 mph,True,False,133.634,,,,"LINESTRING (1.3168947 51.126752, 1.3168661 51.1268422, 1.316819 51.1268919, 1.3166199 51.1270895, 1.3163909 51.127295, 1.3162667 51.127377, 1.3161297 51.1274442, 1.3160205 51.1274751, 1.3159199 51.1274885, 1.315785 51.1274804, 1.3157272 51.1274589, 1.3156807 51.1273863)",,
147124945,Priory Hill,residential,30 mph,False,False,103.832,,,,"LINESTRING (1.3083432 51.1282288, 1.3081275 51.1281302, 1.307623 51.1280375, 1.3074148 51.127962, 1.3073192 51.1279802, 1.3070049 51.1280838)",,
443210120,High Street,primary,30 mph,True,False,80.112,,A256,,"LINESTRING (1.3083432 51.1282288, 1.3081478 51.1283705, 1.3081061 51.128396, 1.3078904 51.128528, 1.307516 51.1287263)",,
147124919,Castle Hill Road,primary,30 mph,False,False,17.744,2,A258,,"LINESTRING (1.3171466 51.1267303, 1.3168947 51.126752)",,
146172258,Castle Hill Road,residential,30 mph,False,False,45.774,,,,"LINESTRING (1.3171466 51.1267303, 1.317169 51.126672, 1.3172516 51.1265865, 1.3174051 51.1264816, 1.3175202 51.1263996)",,
"[165811874, 147124919]",Castle Hill Road,primary,30 mph,False,True,34.668,2,A258,,"LINESTRING (1.3171466 51.1267303, 1.3174037 51.1266734, 1.3176227 51.1266434)",,
144219508,Folkestone Road,secondary,30 mph,True,False,41.888,,B2011,,"LINESTRING (1.3097275 51.1261835, 1.3091638 51.1260541)",,
144219519,,primary,30 mph,True,False,33.778999999999996,,,,"LINESTRING (1.3097275 51.1261835, 1.3096468 51.126182, 1.3095687 51.1261945, 1.3094992 51.1262203, 1.3094438 51.1262571, 1.309407 51.1263021, 1.3093915 51.1263518)",,roundabout
4434670,,primary,30 mph,True,False,9.747,,,,"LINESTRING (1.3093915 51.1263518, 1.3093964 51.1263955, 1.309418 51.1264372)",,roundabout
5010113,Worthington Street,residential,30 mph,True,False,54.459,,,,"LINESTRING (1.3107833 51.1264536, 1.3113661 51.1267793)",,
27237661,Queen's Gardens,residential,30 mph,False,True,94.596,,,,"LINESTRING (1.3107833 51.1264536, 1.3115684 51.1257601)",,
"[23499299, 82098247, 4434678, 4434679]","['King Street', 'Castle Street']",tertiary,30 mph,True,False,115.52899999999998,,,,"LINESTRING (1.313877 51.1253329, 1.3137105 51.1252454, 1.3136892 51.1252108, 1.3136828 51.1252003, 1.3136722 51.1251544, 1.3136791 51.1250778, 1.313722 51.1249978, 1.3138485 51.1248498, 1.3138821 51.1247154, 1.3138852 51.1246238, 1.3138753 51.1245334, 1.3138297 51.1244276, 1.3137807 51.1243869)",,
37763699,Dieu Stone Lane,residential,30 mph,False,False,79.87599999999999,,,,"LINESTRING (1.31481 51.1270772, 1.3149453 51.1269987, 1.3156807 51.1273863)",,
9503336,Queen Street,tertiary,30 mph,True,False,19.299000000000003,,,,"LINESTRING (1.3128762 51.1243219, 1.3127422 51.1243066, 1.3126987 51.1242976, 1.3126117 51.1242744)",,
37775561,Queen Street,tertiary,30 mph,True,False,20.573,,,,"LINESTRING (1.3128762 51.1243219, 1.3127931 51.1242565, 1.3127734 51.1242359, 1.3127398 51.1241615)",,
144219529,York Street,primary,30 mph,True,False,76.68,2,A256,,"LINESTRING (1.3127398 51.1241615, 1.3128999 51.1240237, 1.313048 51.1238685, 1.3133164 51.1235753)",,
"[150368869, 37732554, 37732556, 49041358, 55400312]","['Ladywell', 'Park Place', 'Park Street']",tertiary,30 mph,False,False,145.11599999999999,,,,"LINESTRING (1.3098241 51.1291139, 1.309725 51.1290639, 1.3093491 51.1288042, 1.3092632 51.1287513, 1.3092154 51.1287087, 1.3092022 51.128696, 1.309182 51.1286784, 1.3090313 51.1285142, 1.3084494 51.1281434)",yes,
37847801,Maison Dieu Place,residential,30 mph,True,False,111.797,,,,"LINESTRING (1.307516 51.1287263, 1.3080783 51.1292312, 1.307766 51.1295677)",,
443210120,High Street,primary,30 mph,True,False,43.005,,A256,,"LINESTRING (1.307516 51.1287263, 1.3074475 51.1287666, 1.3070723 51.1289947)",,
37847803,Wood Street,residential,30 mph,True,False,80.018,,,,"LINESTRING (1.307766 51.1295677, 1.3070723 51.1289947)",,
301309472,,residential,,False,True,15.446,,,,"LINESTRING (1.3145993 51.1238226, 1.3143889 51.1237795)",,
"[103969636, 55400284]","['Mill Lane', ""Fishmonger's Lane""]",residential,30 mph,True,False,125.151,,,,"LINESTRING (1.3145993 51.1238226, 1.3148147 51.1239351, 1.314837 51.1239657, 1.314814 51.1239958, 1.3145575 51.1243326, 1.3145121 51.1243543, 1.3144861 51.1243668, 1.3143762 51.1243701, 1.3140507 51.1243477, 1.3140151 51.1243452, 1.3138772 51.1243542, 1.3137807 51.1243869)",,
55400313,Stembrook,residential,30 mph,False,False,60.447,,,,"LINESTRING (1.3141626 51.1265863, 1.3141092 51.126434, 1.3139742 51.1260557)",,
9924904,Durham Hill,tertiary,30 mph,False,False,34.225,,,,"LINESTRING (1.3108111 51.1248276, 1.310323 51.1247978)",,
9924904,Durham Hill,tertiary,30 mph,False,True,31.475,,,,"LINESTRING (1.3108111 51.1248276, 1.3111242 51.124845, 1.3112584 51.1248613)",,
