osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,bridge
608253445,4,Southwest 2nd Street,residential,False,True,115.798,"LINESTRING (-80.1456703 26.1205087, -80.1456295 26.12051, -80.1454955 26.1205141, -80.1454486 26.1205149, -80.1449303 26.1205237, -80.1446213 26.1205309, -80.1445108 26.1205335)",25 mph,,,
10791618,2,Northeast 4th Street,tertiary,False,False,96.656,"LINESTRING (-80.1396898 26.1261474, -80.1393838 26.1261676, -80.1391285 26.1261719, -80.1389701 26.126176, -80.1387228 26.1261857)",30 mph,,,
"[10791618, 1189019627]","['3', '2']",Northeast 4th Street,tertiary,False,True,96.42099999999999,"LINESTRING (-80.1396898 26.1261474, -80.1397445 26.1261456, -80.1401944 26.1261385, -80.1405319 26.1261331, -80.1406554 26.1261363)",30 mph,,,
148657949,4,North Andrews Avenue,secondary,False,True,12.948,"LINESTRING (-80.1435094 26.1222334, -80.1435129 26.1223498)",,,,
10792380,3,East Broward Boulevard,primary,True,False,102.516,"LINESTRING (-80.1435094 26.1222334, -80.1433794 26.1222428, -80.1424833 26.1222641)",35 mph,FL 842,,
89531429,4,South Andrews Avenue,secondary,False,True,185.257,"LINESTRING (-80.1435094 26.1222334, -80.1435069 26.1221572, -80.143467 26.121364, -80.1434308 26.1206456, -80.1434269 26.120569)",35 mph,,,
10809502,2,Northeast 1st Street,residential,False,False,299.59000000000003,"LINESTRING (-80.1435414 26.1232074, -80.1434305 26.1232126, -80.1424824 26.1232381, -80.1421535 26.1232467, -80.1417766 26.1232566, -80.1406698 26.1232867, -80.140542 26.123289)",25 mph,,,
681500825,4,North Andrews Avenue,secondary,False,False,95.40400000000001,"LINESTRING (-80.1435414 26.1232074, -80.1435209 26.1225903, -80.1435172 26.122479, -80.1435129 26.1223498)",30 mph,,,
1190497121,2,Northeast 1st Street,residential,False,True,108.225,"LINESTRING (-80.1435414 26.1232074, -80.1436625 26.1232044, -80.1440787 26.1231939, -80.144517 26.1231828, -80.1445549 26.1231819, -80.144625 26.1231801)",25 mph,,,
1190497123,2,North Andrews Avenue,secondary,True,False,39.867000000000004,"LINESTRING (-80.1435414 26.1232074, -80.1435163 26.1233218, -80.1435163 26.1233519, -80.1435408 26.1234807, -80.1435751 26.1235558)",30 mph,,,
10795119,2,Northwest 2nd Street,residential,False,True,103.925,"LINESTRING (-80.1435696 26.1241558, -80.1436829 26.1241545, -80.14396 26.1241512, -80.1441021 26.1241483, -80.1444823 26.1241404, -80.1446083 26.1241197)",30 mph,,,
681707928,2,Northeast 2nd Street,residential,False,False,299.828,"LINESTRING (-80.1435696 26.1241558, -80.1434862 26.1241559, -80.1430409 26.1241564, -80.1428521 26.1241598, -80.1427033 26.1241625, -80.1426069 26.1241643, -80.1424292 26.1241676, -80.1422288 26.1241712, -80.1421757 26.1241722, -80.1420846 26.1241739, -80.1415368 26.1241839, -80.1414902 26.1241847, -80.141349 26.1241873, -80.1406924 26.1241993, -80.1405669 26.1242016)",25 mph,,,
681772584,4,North Andrews Avenue,secondary,False,True,103.322,"LINESTRING (-80.1435696 26.1241558, -80.1435732 26.1242296, -80.143615 26.1250841)",30 mph,,,
1190497120,4,North Andrews Avenue,secondary,False,False,66.98599999999999,"LINESTRING (-80.1435696 26.1241558, -80.1435669 26.1240643, -80.1435542 26.1236334, -80.1435751 26.1235558)",30 mph,,,
10791385,2,Northeast 3rd Street,residential,False,False,300.661,"LINESTRING (-80.143615 26.1250841, -80.1435274 26.1250861, -80.1432687 26.125092, -80.1431065 26.1250957, -80.1427911 26.1251029, -80.142631 26.1251066, -80.1422388 26.1251155, -80.1421182 26.1251183, -80.1418975 26.1251233, -80.1415334 26.1251316, -80.1412088 26.1251382, -80.140958 26.1251447, -80.1407142 26.1251503, -80.1406044 26.1251528)",25 mph,,,
681772584,4,North Andrews Avenue,secondary,False,False,103.322,"LINESTRING (-80.143615 26.1250841, -80.1435732 26.1242296, -80.1435696 26.1241558)",30 mph,,,
681772584,4,North Andrews Avenue,secondary,False,True,107.86,"LINESTRING (-80.143615 26.1250841, -80.1436245 26.1255557, -80.1436444 26.1259571, -80.1436472 26.1260536)",30 mph,,,
"[681516644, 1189019623]","['3', '2']",Northwest 4th Street,tertiary,False,True,67.135,"LINESTRING (-80.1436472 26.1260536, -80.1436858 26.1260527, -80.1437448 26.1260492, -80.143935 26.1260446, -80.1441174 26.1260382, -80.1442379 26.1260303, -80.1443189 26.1260268)",30 mph,,,
681772584,4,North Andrews Avenue,secondary,False,False,107.86,"LINESTRING (-80.1436472 26.1260536, -80.1436444 26.1259571, -80.1436245 26.1255557, -80.143615 26.1250841)",30 mph,,,
"[1189019625, 681707924]","['3', '2']",Northeast 4th Street,tertiary,False,False,97.072,"LINESTRING (-80.1436472 26.1260536, -80.1435342 26.1260534, -80.1433186 26.1260558, -80.1431769 26.1260587, -80.1431279 26.1260598, -80.1426753 26.1260763)",30 mph,,,
681707924,2,Northeast 4th Street,tertiary,False,False,100.251,"LINESTRING (-80.1426753 26.1260763, -80.1421519 26.1260935, -80.1416719 26.1261118)",30 mph,,,
"[1189019625, 681707924]","['3', '2']",Northeast 4th Street,tertiary,False,True,97.072,"LINESTRING (-80.1426753 26.1260763, -80.1431279 26.1260598, -80.1431769 26.1260587, -80.1433186 26.1260558, -80.1435342 26.1260534, -80.1436472 26.1260536)",30 mph,,,
"[1189019626, 681707924]","['3', '2']",Northeast 4th Street,tertiary,False,False,101.519,"LINESTRING (-80.1416719 26.1261118, -80.1411732 26.1261224, -80.1410418 26.1261251, -80.1407636 26.126133, -80.1406554 26.1261363)",30 mph,,,
681707924,2,Northeast 4th Street,tertiary,False,True,100.251,"LINESTRING (-80.1416719 26.1261118, -80.1421519 26.1260935, -80.1426753 26.1260763)",30 mph,,,
10791618,2,Northeast 4th Street,tertiary,False,True,96.656,"LINESTRING (-80.1387228 26.1261857, -80.1389701 26.126176, -80.1391285 26.1261719, -80.1393838 26.1261676, -80.1396898 26.1261474)",30 mph,,,
1104748209,2,Northwest 4th Street,tertiary,False,False,27.942,"LINESTRING (-80.1445985 26.1260164, -80.1444528 26.1260195, -80.1443189 26.1260268)",30 mph,,,
1104748209,2,Northwest 4th Street,tertiary,False,True,85.273,"LINESTRING (-80.1445985 26.1260164, -80.1448573 26.1260108, -80.1449969 26.1260078, -80.1450488 26.1260067, -80.1453864 26.1259995, -80.1454524 26.1259981)",30 mph,,,
10808763,,Southwest 1st Avenue,residential,False,False,13.562,"LINESTRING (-80.1445844 26.122287, -80.1445798 26.1221651)",,,,
"[47350980, 681516639]",3,West Broward Boulevard,primary,True,False,116.103,"LINESTRING (-80.1445844 26.122287, -80.1447481 26.1222855, -80.1448009 26.122285, -80.1454203 26.1222848, -80.1454941 26.1222848, -80.145636 26.1222846, -80.1457473 26.1222863)","['35 mph', '40 mph']",FL 842,,
"[681516643, 10791628]","['4', '3']",Northwest 1st Avenue,residential,False,True,99.39099999999999,"LINESTRING (-80.1445844 26.122287, -80.1445895 26.1224023, -80.1445987 26.1226091, -80.1446128 26.1229145, -80.144625 26.1231801)",30 mph,,,
10795119,2,Northwest 2nd Street,residential,False,False,103.925,"LINESTRING (-80.1446083 26.1241197, -80.1444823 26.1241404, -80.1441021 26.1241483, -80.14396 26.1241512, -80.1436829 26.1241545, -80.1435696 26.1241558)",30 mph,,,
"[10791628, 681500830]","['4', '3']",Northwest 1st Avenue,residential,False,False,105.07000000000001,"LINESTRING (-80.1446083 26.1241197, -80.144639 26.124044, -80.1446452 26.1239806, -80.1446439 26.1239057, -80.1446379 26.1236755, -80.1446284 26.123309, -80.1446271 26.1232584, -80.144625 26.1231801)",30 mph,,,
"[1189017848, 534823806]",3,Northwest 1st Avenue,residential,False,True,214.602,"LINESTRING (-80.1446083 26.1241197, -80.1445695 26.1242188, -80.144559 26.1242416, -80.1445109 26.1245741, -80.1444707 26.1248136, -80.1444193 26.1251014, -80.1444154 26.125123, -80.1443659 26.1254559, -80.1443631 26.1254745, -80.1443364 26.125724, -80.1443128 26.125917, -80.1443152 26.1259474, -80.1443173 26.1259742, -80.1443189 26.1260268)",30 mph,,,
"[1189017848, 534823806]",3,Northwest 1st Avenue,residential,False,False,214.60199999999998,"LINESTRING (-80.1443189 26.1260268, -80.1443173 26.1259742, -80.1443152 26.1259474, -80.1443128 26.125917, -80.1443364 26.125724, -80.1443631 26.1254745, -80.1443659 26.1254559, -80.1444154 26.125123, -80.1444193 26.1251014, -80.1444707 26.1248136, -80.1445109 26.1245741, -80.144559 26.1242416, -80.1445695 26.1242188, -80.1446083 26.1241197)",30 mph,,,
1104748209,2,Northwest 4th Street,tertiary,False,True,27.942,"LINESTRING (-80.1443189 26.1260268, -80.1444528 26.1260195, -80.1445985 26.1260164)",30 mph,,,
"[681516644, 1189019623]","['3', '2']",Northwest 4th Street,tertiary,False,False,67.135,"LINESTRING (-80.1443189 26.1260268, -80.1442379 26.1260303, -80.1441174 26.1260382, -80.143935 26.1260446, -80.1437448 26.1260492, -80.1436858 26.1260527, -80.1436472 26.1260536)",30 mph,,,
10792079,2,Nugent Avenue,residential,False,True,186.68799999999996,"LINESTRING (-80.1463849 26.120497, -80.1463878 26.1205783, -80.1463959 26.1208054, -80.1464038 26.1210247, -80.146408 26.1211431, -80.1464227 26.1215548, -80.1464285 26.1217003, -80.1464283 26.1217513, -80.1464332 26.1218367, -80.1464364 26.1219492, -80.1464427 26.1221175, -80.1464449 26.122175)",25 mph,,,
10798422,2,Southwest 3rd Avenue,residential,False,False,132.78699999999998,"LINESTRING (-80.1463849 26.120497, -80.1463813 26.1204151, -80.1463673 26.1200942, -80.1463649 26.1200395, -80.1463583 26.1198877, -80.1463547 26.1197743, -80.1463472 26.1195362, -80.1463491 26.1193844, -80.1463249 26.1193064)",25 mph,,,
534823687,2,Southwest 2nd Street,residential,False,True,71.357,"LINESTRING (-80.1463849 26.120497, -80.1463309 26.1204979, -80.1457294 26.1205077, -80.1456703 26.1205087)",25 mph,,,
"[918534000, 918533998, 659549998, 918533999]",2,Himmarshee Street,residential,False,False,106.24300000000001,"LINESTRING (-80.1463849 26.120497, -80.1464435 26.1204947, -80.1468055 26.1204802, -80.146901 26.1204764, -80.1469359 26.1204751, -80.1471946 26.1204647, -80.1473634 26.120458, -80.147448 26.1204546)",25 mph,,,
10803219,2,Southwest 4th Avenue,residential,False,False,84.354,"LINESTRING (-80.147448 26.1204546, -80.1474437 26.120361, -80.1474174 26.1197938, -80.1474576 26.1197035)",25 mph,,,
10803219,2,Southwest 4th Avenue,residential,False,True,192.29899999999995,"LINESTRING (-80.147448 26.1204546, -80.1474502 26.1205334, -80.147457 26.120772, -80.1474666 26.1211082, -80.1474729 26.1212976, -80.1474787 26.1215313, -80.1474877 26.1218455, -80.1474957 26.1221244, -80.1474974 26.1221834)",25 mph,,,
"[918534000, 659549998, 918533998, 918533999]",2,Himmarshee Street,residential,False,True,106.243,"LINESTRING (-80.147448 26.1204546, -80.1473634 26.120458, -80.1471946 26.1204647, -80.1469359 26.1204751, -80.146901 26.1204764, -80.1468055 26.1204802, -80.1464435 26.1204947, -80.1463849 26.120497)",25 mph,,,
534823805,,Northwest 2nd Street,residential,False,False,68.914,"LINESTRING (-80.1458338 26.124093, -80.1459186 26.124092, -80.1462009 26.1240871, -80.1462461 26.1240868, -80.146524 26.1240853)",25 mph,,,
551457859,,Northwest 2nd Avenue,unclassified,False,False,210.76,"LINESTRING (-80.1458338 26.124093, -80.145837 26.1241769, -80.1458395 26.1242449, -80.1458406 26.1242734, -80.1458826 26.1253862, -80.1458834 26.1254082, -80.1459022 26.1259053, -80.145908 26.1259872)",,,,
"[10799859, 1109681133]",,Northwest 2nd Avenue,"['unclassified', 'residential']",False,True,201.77,"LINESTRING (-80.1458338 26.124093, -80.1458183 26.1240681, -80.145802 26.1240345, -80.1457961 26.1240002, -80.1457867 26.1237262, -80.1457722 26.1233037, -80.1457438 26.1225471, -80.1457455 26.1223902, -80.1457473 26.1222863)",,,,
534823805,,Northwest 2nd Street,residential,False,False,104.664,"LINESTRING (-80.146524 26.1240853, -80.1475717 26.1240519)",25 mph,,,
10806418,2,Northwest 3rd Avenue,unclassified,False,False,103.681,"LINESTRING (-80.146524 26.1240853, -80.146522 26.1240171, -80.1465186 26.1238987, -80.1465159 26.1238074, -80.1465129 26.123706, -80.146506 26.1234701, -80.1465007 26.1232853, -80.1464968 26.1231532)",,,,
