osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes,bridge
14955791,East 3rd Street,residential,False,False,120.045,25 mph,"LINESTRING (-96.392783 36.412266, -96.3934327 36.412266, -96.3941245 36.4122658)",,,
14957498,Friends Road,residential,False,True,123.68900000000001,25 mph,"LINESTRING (-96.392783 36.412266, -96.392129 36.412254, -96.391401 36.4122473)",,,
14952471,South Wood Avenue,residential,False,False,129.295,25 mph,"LINESTRING (-96.392754 36.413296, -96.3927291 36.4144586)",,,
14952471,South Wood Avenue,residential,False,True,114.56,25 mph,"LINESTRING (-96.392754 36.413296, -96.392783 36.412266)",,,
1034247033,East 2nd Street,residential,False,False,121.556,25 mph,"LINESTRING (-96.392754 36.413296, -96.393453 36.4132954, -96.3941124 36.4132958)",,,
1034247033,East 2nd Street,residential,False,True,122.33,25 mph,"LINESTRING (-96.392754 36.413296, -96.39212 36.413273, -96.3913876 36.4132726)",,,
14952471,South Wood Avenue,residential,False,True,129.295,25 mph,"LINESTRING (-96.3927291 36.4144586, -96.392754 36.413296)",,,
250399938,East 1st Street,secondary,False,True,120.467,40 mph,"LINESTRING (-96.3927291 36.4144586, -96.391383 36.4144425)",OK 20,,
14952471,South Wood Avenue,residential,False,False,117.55,25 mph,"LINESTRING (-96.3927291 36.4144586, -96.3927093 36.414746, -96.392716 36.4150055, -96.392696 36.415515)",,,
250399938,East 1st Street,secondary,False,False,122.564,40 mph,"LINESTRING (-96.3927291 36.4144586, -96.3934147 36.4144623, -96.3940986 36.4144747)",OK 20,,
14953305,West Main Street,residential,False,False,118.797,25 mph,"LINESTRING (-96.395414 36.415515, -96.3940864 36.4155182)",,,
14953305,West Main Street,residential,False,True,88.717,25 mph,"LINESTRING (-96.395414 36.415515, -96.396405 36.415539)",,,
14952564,North Regan Avenue,residential,False,False,122.203,25 mph,"LINESTRING (-96.395414 36.415515, -96.3954135 36.4160823, -96.395413 36.416614)",,,
14954070,South Regan Avenue,residential,False,True,114.735,25 mph,"LINESTRING (-96.395414 36.415515, -96.3954266 36.4150316, -96.3954409 36.4144834)",,,
14952564,North Regan Avenue,residential,False,False,129.279,25 mph,"LINESTRING (-96.395413 36.416614, -96.3954019 36.4177766)",,,
14955683,West Pine Street,residential,False,False,111.493,25 mph,"LINESTRING (-96.395413 36.416614, -96.396659 36.416614)",,,
14952564,North Regan Avenue,residential,False,True,122.203,25 mph,"LINESTRING (-96.395413 36.416614, -96.3954135 36.4160823, -96.395414 36.415515)",,,
14955683,West Pine Street,residential,False,True,119.779,25 mph,"LINESTRING (-96.395413 36.416614, -96.3947618 36.416614, -96.3940744 36.4166135)",,,
14952564,North Regan Avenue,residential,False,False,116.194,25 mph,"LINESTRING (-96.3954019 36.4177766, -96.3953679 36.4188212)",,,
14952564,North Regan Avenue,residential,False,True,129.279,25 mph,"LINESTRING (-96.3954019 36.4177766, -96.395413 36.416614)",,,
14956805,West Elm Street,residential,False,False,115.22,25 mph,"LINESTRING (-96.3954019 36.4177766, -96.3966886 36.4178168)",,,
14956805,West Elm Street,residential,False,True,119.911,25 mph,"LINESTRING (-96.3954019 36.4177766, -96.3940619 36.4177644)",,,
14952564,North Regan Avenue,residential,False,False,78.204,25 mph,"LINESTRING (-96.3953679 36.4188212, -96.395383 36.4195244)",,,
14952564,North Regan Avenue,residential,False,True,116.194,25 mph,"LINESTRING (-96.3953679 36.4188212, -96.3954019 36.4177766)",,,
14952630,West Walnut Street,residential,False,False,117.009,25 mph,"LINESTRING (-96.3953679 36.4188212, -96.3966755 36.4188324)",,,
14952630,West Walnut Street,residential,False,True,117.888,25 mph,"LINESTRING (-96.3953679 36.4188212, -96.3940506 36.4188027)",,,
14952564,North Regan Avenue,residential,False,True,78.204,25 mph,"LINESTRING (-96.395383 36.4195244, -96.3953679 36.4188212)",,,
644926377,West Oak Street,residential,False,False,114.285,25 mph,"LINESTRING (-96.395383 36.4195244, -96.3966602 36.4195329)",,,
644926377,West Oak Street,residential,False,True,120.046,25 mph,"LINESTRING (-96.395383 36.4195244, -96.3940423 36.4195647)",,,
14952630,West Walnut Street,residential,False,False,117.888,25 mph,"LINESTRING (-96.3940506 36.4188027, -96.3953679 36.4188212)",,,
14954832,North Price Avenue,residential,False,False,84.734,25 mph,"LINESTRING (-96.3940506 36.4188027, -96.3940423 36.4195647)",,,
14954832,North Price Avenue,residential,False,True,115.458,25 mph,"LINESTRING (-96.3940506 36.4188027, -96.3940619 36.4177644)",,,
14956553,East Walnut Street,residential,False,True,123.767,25 mph,"LINESTRING (-96.3940506 36.4188027, -96.3926676 36.4187834)",,,
14952630,West Walnut Street,residential,False,False,68.141,25 mph,"LINESTRING (-96.3966755 36.4188324, -96.3974369 36.4188438)",,,
14952630,West Walnut Street,residential,False,True,117.009,25 mph,"LINESTRING (-96.3966755 36.4188324, -96.3953679 36.4188212)",,,
14959177,North Katy Avenue,residential,False,False,112.936,25 mph,"LINESTRING (-96.3966755 36.4188324, -96.3966886 36.4178168)",,,
14959177,North Katy Avenue,residential,False,True,77.904,25 mph,"LINESTRING (-96.3966755 36.4188324, -96.3966602 36.4195329)",,,
14952630,West Walnut Street,residential,False,True,68.141,25 mph,"LINESTRING (-96.3974369 36.4188438, -96.3966755 36.4188324)",,,
14953442,Rhodes Street,residential,False,False,215.24699999999999,25 mph,"LINESTRING (-96.3974369 36.4188438, -96.3971972 36.4178971, -96.3970953 36.4174622, -96.3969237 36.4172161, -96.3967534 36.4170132)",,,
14953442,Rhodes Street,residential,False,True,74.737,25 mph,"LINESTRING (-96.3974369 36.4188438, -96.3974494 36.4189277, -96.397592 36.419475, -96.3975965 36.4195032)",,,
14952891,South Haines Avenue,tertiary,False,False,112.369,25 mph,"LINESTRING (-96.3984259 36.4113334, -96.3984391 36.4123439)",,,
14954115,West 4th Street,residential,False,True,108.959,25 mph,"LINESTRING (-96.3984259 36.4113334, -96.3972084 36.4113215)",,,
14952891,South Haines Avenue,tertiary,False,False,109.689,25 mph,"LINESTRING (-96.3984391 36.4123439, -96.3984521 36.4133303)",,,
14952891,South Haines Avenue,tertiary,False,True,112.369,25 mph,"LINESTRING (-96.3984391 36.4123439, -96.3984259 36.4113334)",,,
14956061,West 3rd Street,residential,False,True,108.805,25 mph,"LINESTRING (-96.3984391 36.4123439, -96.3972233 36.4123319)",,,
14953313,West Main Street,residential,False,True,18.002,25 mph,"LINESTRING (-96.3984639 36.4155608, -96.3984639 36.4157227)",,,
1160080542,South Haines Avenue,residential,False,True,117.011,25 mph,"LINESTRING (-96.3984639 36.4155608, -96.3984676 36.4145085)",,,
14953305,West Main Street,residential,False,False,184.25099999999998,25 mph,"LINESTRING (-96.3984639 36.4155608, -96.3974032 36.4155496, -96.396405 36.415539)",,,
14952924,North Wood Avenue,residential,False,False,127.611,25 mph,"LINESTRING (-96.3927294 36.4166082, -96.3926952 36.4177555)",,,
14956078,East Pine Street,residential,False,True,120.354,25 mph,"LINESTRING (-96.3927294 36.4166082, -96.3940744 36.4166135)",,,
14952924,North Wood Avenue,residential,False,True,121.595,25 mph,"LINESTRING (-96.3927294 36.4166082, -96.3927125 36.4160544, -96.392696 36.415515)",,,
14956078,East Pine Street,residential,False,False,125.056,25 mph,"LINESTRING (-96.3927294 36.4166082, -96.3920029 36.4165968, -96.3913321 36.4165862)",,,
14952924,North Wood Avenue,residential,False,True,114.324,25 mph,"LINESTRING (-96.3926676 36.4187834, -96.3926952 36.4177555)",,,
14956553,East Walnut Street,residential,False,False,123.767,25 mph,"LINESTRING (-96.3926676 36.4187834, -96.3940506 36.4188027)",,,
14956553,East Walnut Street,residential,False,True,125.766,25 mph,"LINESTRING (-96.3926676 36.4187834, -96.3912624 36.4187586)",,,
"[14952924, 14958615]","['East Oak Street', 'North Wood Avenue']",residential,False,False,201.63,25 mph,"LINESTRING (-96.3926676 36.4187834, -96.3926675 36.4194866, -96.3929877 36.4195254, -96.3940423 36.4195647)",,,
14953127,South Pettit Avenue,residential,False,False,112.548,25 mph,"LINESTRING (-96.391453 36.411236, -96.391401 36.4122473)",,,
14953778,East 4th Street,residential,False,False,116.53999999999999,25 mph,"LINESTRING (-96.391453 36.411236, -96.392138 36.411248, -96.392755 36.411259)",,,
14953778,East 4th Street,residential,False,True,119.197,25 mph,"LINESTRING (-96.391453 36.411236, -96.390769 36.411235, -96.390121 36.411235)",,,
14953127,South Pettit Avenue,residential,False,False,114.015,25 mph,"LINESTRING (-96.391401 36.4122473, -96.3913876 36.4132726)",,,
14953127,South Pettit Avenue,residential,False,True,112.548,25 mph,"LINESTRING (-96.391401 36.4122473, -96.391453 36.411236)",,,
14957498,Friends Road,residential,False,False,123.68900000000001,25 mph,"LINESTRING (-96.391401 36.4122473, -96.392129 36.412254, -96.392783 36.412266)",,,
14957498,Friends Road,residential,False,True,117.14099999999999,25 mph,"LINESTRING (-96.391401 36.4122473, -96.390758 36.412242, -96.390092 36.412242)",,,
14953127,South Pettit Avenue,residential,False,False,130.088,25 mph,"LINESTRING (-96.3913876 36.4132726, -96.391383 36.4144425)",,,
14953127,South Pettit Avenue,residential,False,True,114.015,25 mph,"LINESTRING (-96.3913876 36.4132726, -96.391401 36.4122473)",,,
1034247033,East 2nd Street,residential,False,False,122.33,25 mph,"LINESTRING (-96.3913876 36.4132726, -96.39212 36.413273, -96.392754 36.413296)",,,
1034247033,East 2nd Street,residential,False,True,115.964,25 mph,"LINESTRING (-96.3913876 36.4132726, -96.390746 36.413261, -96.390092 36.413272)",,,
14953127,South Pettit Avenue,residential,False,True,130.088,25 mph,"LINESTRING (-96.391383 36.4144425, -96.3913876 36.4132726)",,,
250399938,East 1st Street,secondary,False,False,120.467,40 mph,"LINESTRING (-96.391383 36.4144425, -96.3927291 36.4144586)",OK 20,,
250399938,East 1st Street,secondary,False,True,61.963,40 mph,"LINESTRING (-96.391383 36.4144425, -96.3906906 36.414436)",OK 20,,
14953127,South Pettit Avenue,residential,False,False,114.148,25 mph,"LINESTRING (-96.391383 36.4144425, -96.3913925 36.4149931, -96.391394 36.415469)",,,
14953303,West Main Street,residential,False,True,42.478,,"LINESTRING (-96.3984639 36.4157227, -96.3989333 36.4157797)",,,
"[1071789704, 14935267]",,residential,False,"[False, True]",503.928,25 mph,"LINESTRING (-96.3984639 36.4157227, -96.3985491 36.417773, -96.398753 36.417942, -96.398952 36.417828, -96.3989333 36.4157797)",,,
14953313,West Main Street,residential,False,False,18.002,25 mph,"LINESTRING (-96.3984639 36.4157227, -96.3984639 36.4155608)",,,
14953305,West Main Street,residential,False,False,88.717,25 mph,"LINESTRING (-96.396405 36.415539, -96.395414 36.415515)",,,
14953305,West Main Street,residential,False,True,184.25099999999998,25 mph,"LINESTRING (-96.396405 36.415539, -96.3974032 36.4155496, -96.3984639 36.4155608)",,,
14955446,South Katy Avenue,residential,False,False,119.62700000000001,25 mph,"LINESTRING (-96.396405 36.415539, -96.3962597 36.4150302, -96.3961056 36.4144905)",,,
14959177,North Katy Avenue,residential,False,True,121.676,25 mph,"LINESTRING (-96.396405 36.415539, -96.3965361 36.4160939, -96.396659 36.416614)",,,
14953442,Rhodes Street,residential,False,False,74.737,25 mph,"LINESTRING (-96.3975965 36.4195032, -96.397592 36.419475, -96.3974494 36.4189277, -96.3974369 36.4188438)",,,
644926377,West Oak Street,residential,False,True,83.892,25 mph,"LINESTRING (-96.3975965 36.4195032, -96.3971209 36.4195311, -96.3966602 36.4195329)",,,
1034247032,South Eastern Avenue,secondary,False,True,111.96,35 mph,"LINESTRING (-96.3896011 36.4132492, -96.3895774 36.4122425)",OK 99,,
248131909,South Eastern Avenue,secondary,False,False,131.376,35 mph,"LINESTRING (-96.3896011 36.4132492, -96.389615 36.4143054, -96.389622 36.4144305)",OK 99,,
14957782,South She She Avenue,residential,False,False,128.602,25 mph,"LINESTRING (-96.390092 36.413272, -96.3900789 36.4144285)",,,
14957782,South She She Avenue,residential,False,True,114.531,25 mph,"LINESTRING (-96.390092 36.413272, -96.390092 36.412242)",,,
1034247033,East 2nd Street,residential,False,False,115.964,25 mph,"LINESTRING (-96.390092 36.413272, -96.390746 36.413261, -96.3913876 36.4132726)",,,
14953778,East 4th Street,residential,False,False,50.836,25 mph,"LINESTRING (-96.3895546 36.4112701, -96.390121 36.411235)",,,
1034247030,South Eastern Avenue,secondary,False,False,108.145,35 mph,"LINESTRING (-96.3895546 36.4112701, -96.3895774 36.4122425)",OK 99,,
14953778,East 4th Street,residential,False,True,50.836,25 mph,"LINESTRING (-96.390121 36.411235, -96.3895546 36.4112701)",,,
14957782,South She She Avenue,residential,False,False,112.004,25 mph,"LINESTRING (-96.390121 36.411235, -96.390092 36.412242)",,,
14953778,East 4th Street,residential,False,False,119.197,25 mph,"LINESTRING (-96.390121 36.411235, -96.390769 36.411235, -96.391453 36.411236)",,,
14956160,South Price Avenue,residential,False,False,109.41,25 mph,"LINESTRING (-96.3941361 36.4112819, -96.3941245 36.4122658)",,,
14953778,East 4th Street,residential,False,True,123.617,25 mph,"LINESTRING (-96.3941361 36.4112819, -96.393448 36.41127, -96.392755 36.411259)",,,
14954115,West 4th Street,residential,False,False,116.276,25 mph,"LINESTRING (-96.3941361 36.4112819, -96.3948223 36.4112946, -96.3954351 36.4113065)",,,
14954070,South Regan Avenue,residential,False,False,110.352,25 mph,"LINESTRING (-96.3954351 36.4113065, -96.3954425 36.4122989)",,,
14954115,West 4th Street,residential,False,False,50.688,25 mph,"LINESTRING (-96.3954351 36.4113065, -96.3960015 36.4113113)",,,
14954115,West 4th Street,residential,False,True,116.276,25 mph,"LINESTRING (-96.3954351 36.4113065, -96.3948223 36.4112946, -96.3941361 36.4112819)",,,
14954070,South Regan Avenue,residential,False,False,110.984,25 mph,"LINESTRING (-96.3954425 36.4122989, -96.395444 36.413297)",,,
14954070,South Regan Avenue,residential,False,True,110.352,25 mph,"LINESTRING (-96.3954425 36.4122989, -96.3954351 36.4113065)",,,
14956061,West 3rd Street,residential,False,False,130.389,25 mph,"LINESTRING (-96.3954425 36.4122989, -96.3968992 36.4123259)",,,
14956061,West 3rd Street,residential,False,True,118.0,25 mph,"LINESTRING (-96.3954425 36.4122989, -96.3941245 36.4122658)",,,
14954070,South Regan Avenue,residential,False,True,131.922,25 mph,"LINESTRING (-96.3954409 36.4144834, -96.395444 36.413297)",,,
14959331,West 1st Street,secondary,False,False,59.485,40 mph,"LINESTRING (-96.3954409 36.4144834, -96.3961056 36.4144905)",OK 20,,
14954070,South Regan Avenue,residential,False,False,114.735,25 mph,"LINESTRING (-96.3954409 36.4144834, -96.3954266 36.4150316, -96.395414 36.415515)",,,
14959331,West 1st Street,secondary,False,True,120.118,40 mph,"LINESTRING (-96.3954409 36.4144834, -96.3947576 36.4144791, -96.3940986 36.4144747)",OK 20,,
14957498,Friends Road,residential,False,False,46.05,25 mph,"LINESTRING (-96.3895774 36.4122425, -96.390092 36.412242)",,,
1034247030,South Eastern Avenue,secondary,False,True,108.145,35 mph,"LINESTRING (-96.3895774 36.4122425, -96.3895546 36.4112701)",OK 99,,
1034247032,South Eastern Avenue,secondary,False,False,111.96,35 mph,"LINESTRING (-96.3895774 36.4122425, -96.3896011 36.4132492)",OK 99,,
248131878,South Eastern Avenue,secondary,False,False,115.77799999999999,35 mph,"LINESTRING (-96.389622 36.4144305, -96.3896218 36.4145223, -96.3896152 36.4154717)",OK 99,2,
248131909,South Eastern Avenue,secondary,False,True,131.376,35 mph,"LINESTRING (-96.389622 36.4144305, -96.389615 36.4143054, -96.3896011 36.4132492)",OK 99,,
250399938,East 1st Street,secondary,False,False,40.886,40 mph,"LINESTRING (-96.389622 36.4144305, -96.3897427 36.4144299, -96.3900789 36.4144285)",OK 20,,
