osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,bridge,ref
9140054,2,State Street,primary,16.8,False,True,75.669,"LINESTRING (-73.1139485 42.6959508, -73.1141506 42.6952867)",,,MA 8
"[34711441, 34711412, 9140054]",2,"['State Street', 'Hadley Overpass']",primary,"['22.9', '16.8']",False,False,377.6120000000001,"LINESTRING (-73.1139485 42.6959508, -73.1139194 42.6960519, -73.1138363 42.6963596, -73.1138214 42.6964169, -73.1138096 42.6964687, -73.1138004 42.6965191, -73.1137927 42.6965699, -73.113786 42.6966241, -73.1137822 42.6966781, -73.113781 42.6967362, -73.1137821 42.6967927, -73.1137852 42.6968484, -73.1137895 42.6969026, -73.1137957 42.6969568, -73.113884 42.6977224, -73.1139351 42.6982716, -73.1139382 42.6983355, -73.1139405 42.6984014, -73.1139415 42.69846, -73.1139402 42.6985163, -73.1139366 42.6985757, -73.1139313 42.698637, -73.1139236 42.6986971, -73.1139152 42.6987535, -73.1139042 42.6988115, -73.1138916 42.6988661, -73.1138753 42.6989252, -73.113858 42.6989857, -73.1137947 42.699201, -73.1137904 42.6992157, -73.1137601 42.6993189)",25 mph,yes,MA 8
9140168,2,Furnace Street Bypass,residential,12.2,False,True,215.46400000000003,"LINESTRING (-73.1139485 42.6959508, -73.1140584 42.6959777, -73.114096 42.6959879, -73.1141331 42.6960012, -73.1141641 42.6960146, -73.1142146 42.6960402, -73.1142588 42.6960671, -73.1143032 42.6960988, -73.1143412 42.6961296, -73.1143879 42.6961719, -73.1144503 42.6962314, -73.1144981 42.6962843, -73.1145398 42.6963387, -73.1145754 42.6963919, -73.1146053 42.6964479, -73.1146321 42.6965047, -73.1146578 42.6965637, -73.1146796 42.6966266, -73.1146997 42.6966977, -73.1147157 42.6967683, -73.1147316 42.6968553, -73.1147895 42.6972366, -73.1148081 42.6972951, -73.1148408 42.6973418, -73.1148924 42.6973904, -73.1149564 42.6974231, -73.1150332 42.6974417, -73.1151128 42.6974479, -73.1152007 42.6974461)",30 mph,,
"[9140251, 224440885]",2,Main Street,secondary,25.9,True,False,59.01800000000001,"LINESTRING (-73.1102575 42.6987248, -73.110182 42.6987236, -73.1101012 42.6987172, -73.1100218 42.698705, -73.1099502 42.6986896, -73.1098738 42.6986701, -73.1097847 42.6986409, -73.1097257 42.6986162, -73.1096564 42.6985819, -73.1095935 42.6985458)",25 mph,,MA 8A
244753141,2,Ashland Street,secondary,11.6,False,False,85.37299999999999,"LINESTRING (-73.1102575 42.6987248, -73.1102924 42.6986768, -73.1103232 42.6986285, -73.1103329 42.6986062, -73.1103909 42.6984723, -73.1104104 42.6984218, -73.1104265 42.6983684, -73.1104356 42.6983153, -73.1104368 42.6982609, -73.1104333 42.6982075, -73.1104277 42.6981546, -73.1104123 42.698039, -73.1104132 42.6980135, -73.1104163 42.6979808)",25 mph,,MA 8A
"[34711021, 9140023]",2,West Main Street,tertiary,"['25.9', '19.8']",False,False,105.35600000000001,"LINESTRING (-73.1156021 42.7002146, -73.1155554 42.7001996, -73.1155117 42.700182, -73.115467 42.7001594, -73.1152864 42.7000475, -73.1148613 42.6997799, -73.1148353 42.6997641, -73.1148074 42.6997489, -73.1147849 42.6997378, -73.1147612 42.6997281, -73.1145688 42.6996567)",25 mph,yes,
988386542,2,High Street,residential,12.2,False,True,45.225,"LINESTRING (-73.1156021 42.7002146, -73.1156151 42.7002058, -73.1156269 42.7001927, -73.1156341 42.7001796, -73.115705 42.7000108, -73.1157661 42.6998967, -73.1158192 42.6998452)",,,
9139972,2,Rock Street,residential,7.6,False,True,58.405,"LINESTRING (-73.1161408 42.6978007, -73.1168524 42.697752)",30 mph,,
"[990926242, 9140250, 9140055]",2,"['Pebble Street', 'Robinson Street']",residential,"['12.2', '9.1']",False,False,88.524,"LINESTRING (-73.1161408 42.6978007, -73.1161524 42.6979229, -73.116161 42.698036, -73.1161572 42.6980524, -73.1161439 42.6980659, -73.1161289 42.6980752, -73.1161087 42.6980814, -73.1159191 42.6980988, -73.1154383 42.6981429)",30 mph,,
9140055,2,Pebble Street,residential,9.1,False,True,80.182,"LINESTRING (-73.1161408 42.6978007, -73.116058 42.697308, -73.1160485 42.6972027, -73.1160414 42.6970837)",30 mph,,
9140138,1,West Main Street,tertiary,25.9,True,False,29.269,"LINESTRING (-73.1140986 42.6994013, -73.1140287 42.699376, -73.1139674 42.6993575, -73.1139376 42.6993499, -73.1137601 42.6993189)",25 mph,,
431587368,2,River Street,tertiary,13.1,False,False,97.978,"LINESTRING (-73.1128769 42.7028245, -73.1116813 42.702758)",,,
9139896,2,Chase Avenue,residential,10.7,False,False,69.423,"LINESTRING (-73.1128769 42.7028245, -73.1128362 42.7030993, -73.1128185 42.7032398, -73.1128008 42.7034462)",,,
431587368,2,River Street,tertiary,13.1,False,True,67.664,"LINESTRING (-73.1128769 42.7028245, -73.1130407 42.7028268, -73.1131934 42.7028239, -73.1133394 42.7028176, -73.113704 42.702802)",,,
"[9139761, 224701882, 224701884]",2,Holden Street,tertiary,12.8,False,False,212.178,"LINESTRING (-73.1118752 42.7008555, -73.1118684 42.7009271, -73.1118645 42.7009579, -73.1117652 42.7017374, -73.1117592 42.7017947, -73.1117465 42.7019076, -73.1117428 42.7019406, -73.1117247 42.7021403, -73.1117015 42.7024709, -73.1116883 42.7026581, -73.1116813 42.702758)",25 mph,yes,
"[224440890, 92001571]",2,Saint Anthony's Drive,primary,12.2,False,False,113.637,"LINESTRING (-73.1118752 42.7008555, -73.1120648 42.7008623, -73.1121908 42.7008669, -73.112266 42.7008688, -73.112821 42.7008857, -73.1132646 42.7008977)",25 mph,,MA 8
224440899,2,Holden Street,primary,12.8,False,True,21.415,"LINESTRING (-73.1118752 42.7008555, -73.1118826 42.7007602, -73.1118863 42.7006631)",25 mph,,MA 8
9140197,2,Granite Street,residential,10.1,False,False,52.86000000000001,"LINESTRING (-73.1167838 42.6972882, -73.1168343 42.6973757, -73.1168597 42.6974472, -73.1168714 42.6975264, -73.116876 42.6976072, -73.1168671 42.6976804, -73.1168524 42.697752)",30 mph,,
9139712,2,Francis Street,residential,7.6,False,True,252.64499999999998,"LINESTRING (-73.1153155 42.6967667, -73.1151395 42.6966132, -73.1150738 42.6965469, -73.1150364 42.6964896, -73.1150103 42.6964269, -73.1150023 42.6963577, -73.1150132 42.696299, -73.1152108 42.6955789, -73.1153012 42.6952521, -73.11537 42.6949906, -73.1154702 42.6946004)",30 mph,,
"[9140305, 995276249]",2,Furnace Street,residential,15.2,False,False,76.31700000000001,"LINESTRING (-73.1153155 42.6967667, -73.115274 42.6968877, -73.1152538 42.6969628, -73.1152408 42.6970331, -73.1152318 42.6971131, -73.1152007 42.6974461)",30 mph,,
9140305,2,Furnace Street,residential,15.2,False,True,41.552,"LINESTRING (-73.1153155 42.6967667, -73.1153629 42.6966333, -73.1153971 42.6965243, -73.1154337 42.6964033)",,,
9139704,2,Eagle Street,residential,15.2,False,True,6.0,"LINESTRING (-73.1068717 42.7029283, -73.106908 42.7028814)",,,
9140168,2,Furnace Street Bypass,residential,12.2,False,False,215.46400000000003,"LINESTRING (-73.1152007 42.6974461, -73.1151128 42.6974479, -73.1150332 42.6974417, -73.1149564 42.6974231, -73.1148924 42.6973904, -73.1148408 42.6973418, -73.1148081 42.6972951, -73.1147895 42.6972366, -73.1147316 42.6968553, -73.1147157 42.6967683, -73.1146997 42.6966977, -73.1146796 42.6966266, -73.1146578 42.6965637, -73.1146321 42.6965047, -73.1146053 42.6964479, -73.1145754 42.6963919, -73.1145398 42.6963387, -73.1144981 42.6962843, -73.1144503 42.6962314, -73.1143879 42.6961719, -73.1143412 42.6961296, -73.1143032 42.6960988, -73.1142588 42.6960671, -73.1142146 42.6960402, -73.1141641 42.6960146, -73.1141331 42.6960012, -73.114096 42.6959879, -73.1140584 42.6959777, -73.1139485 42.6959508)",30 mph,,
"[995276249, 995276205]",2,Furnace Street,residential,15.2,False,False,80.155,"LINESTRING (-73.1152007 42.6974461, -73.1152051 42.6974828, -73.11521 42.6975236, -73.1152244 42.6975993, -73.1152424 42.6976661, -73.115267 42.697739, -73.115355 42.6979746, -73.1154383 42.6981429)",30 mph,,
"[9140305, 995276249]",2,Furnace Street,residential,15.2,False,True,76.31700000000001,"LINESTRING (-73.1152007 42.6974461, -73.1152318 42.6971131, -73.1152408 42.6970331, -73.1152538 42.6969628, -73.115274 42.6968877, -73.1153155 42.6967667)",30 mph,,
"[34711021, 9140023]",2,West Main Street,tertiary,"['25.9', '19.8']",False,True,105.35600000000001,"LINESTRING (-73.1145688 42.6996567, -73.1147612 42.6997281, -73.1147849 42.6997378, -73.1148074 42.6997489, -73.1148353 42.6997641, -73.1148613 42.6997799, -73.1152864 42.7000475, -73.115467 42.7001594, -73.1155117 42.700182, -73.1155554 42.7001996, -73.1156021 42.7002146)",25 mph,yes,
9140138,1,West Main Street,tertiary,25.9,True,False,47.849,"LINESTRING (-73.1145688 42.6996567, -73.1143893 42.6995545, -73.1142573 42.6994762, -73.114213 42.6994524, -73.1141698 42.6994311, -73.1140986 42.6994013)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,True,15.196,"LINESTRING (-73.1083792 42.6973121, -73.1084959 42.6974185)",25 mph,,
9140253,2,Quincy Street,residential,19.8,True,False,158.464,"LINESTRING (-73.1083792 42.6973121, -73.1084441 42.6972872, -73.1085206 42.6972664, -73.1085995 42.6972551, -73.11019 42.6971071, -73.1102899 42.6970978)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,False,85.22300000000001,"LINESTRING (-73.1083792 42.6973121, -73.1082383 42.6971955, -73.1080747 42.6970767, -73.1079093 42.6969631, -73.1076317 42.6967786)",25 mph,,
9139348,2,Washington Avenue,residential,10.7,False,True,69.055,"LINESTRING (-73.1068401 42.694986, -73.1076167 42.6947413)",,,
9139348,2,Washington Avenue,residential,10.7,False,False,42.643,"LINESTRING (-73.1068401 42.694986, -73.1065174 42.6950835, -73.1063596 42.6951354)",,,
9140137,2,Bracewell Avenue,residential,10.7,False,False,153.102,"LINESTRING (-73.1128008 42.7034462, -73.1109306 42.703363)",,,
9140137,2,Bracewell Avenue,residential,10.7,False,True,77.312,"LINESTRING (-73.1128008 42.7034462, -73.1137452 42.7034882)",,,
9139896,2,Chase Avenue,residential,10.7,False,True,69.423,"LINESTRING (-73.1128008 42.7034462, -73.1128185 42.7032398, -73.1128362 42.7030993, -73.1128769 42.7028245)",,,
9139935,2,Veazie Street,residential,12.2,False,False,45.859,"LINESTRING (-73.1172519 42.7027626, -73.1172573 42.703175)",,,
224701885,2,River Street,tertiary,13.1,False,False,290.038,"LINESTRING (-73.1172519 42.7027626, -73.1170734 42.7027548, -73.1169087 42.7027545, -73.1151125 42.7027638, -73.115074 42.702764, -73.1148587 42.702765, -73.1146429 42.7027709, -73.1145522 42.7027739, -73.114178 42.7027863, -73.113704 42.702802)",30 mph,,
9139712,2,Francis Street,residential,7.6,False,False,252.645,"LINESTRING (-73.1154702 42.6946004, -73.11537 42.6949906, -73.1153012 42.6952521, -73.1152108 42.6955789, -73.1150132 42.696299, -73.1150023 42.6963577, -73.1150103 42.6964269, -73.1150364 42.6964896, -73.1150738 42.6965469, -73.1151395 42.6966132, -73.1153155 42.6967667)",30 mph,,
9140005,2,Crowley Avenue,residential,10.4,False,True,120.34100000000001,"LINESTRING (-73.1099796 42.6957058, -73.1101046 42.6956912, -73.1107064 42.6955899, -73.1108786 42.6955674, -73.1110636 42.695554, -73.1112005 42.6955421, -73.1114274 42.6955148)",,,
9140173,2,Ashland Street,secondary,11.6,False,False,57.436,"LINESTRING (-73.1099796 42.6957058, -73.1101019 42.6960975, -73.1101327 42.6962099)",,,MA 8A
9139340,2,North Holden Street,residential,10.7,False,False,72.318,"LINESTRING (-73.1109507 42.7027128, -73.1109306 42.703363)",,,
431587368,2,River Street,tertiary,13.1,False,True,59.912,"LINESTRING (-73.1109507 42.7027128, -73.1116813 42.702758)",,,
431587368,2,River Street,tertiary,13.1,False,False,181.688,"LINESTRING (-73.1109507 42.7027128, -73.1104926 42.7026863, -73.109122 42.702587, -73.1089894 42.702575, -73.1088694 42.7025581, -73.1087437 42.7025313)",,,
431587368,2,River Street,tertiary,13.1,False,False,59.912,"LINESTRING (-73.1116813 42.702758, -73.1109507 42.7027128)",,,
431587368,2,River Street,tertiary,13.1,False,True,97.978,"LINESTRING (-73.1116813 42.702758, -73.1128769 42.7028245)",,,
"[9139761, 224701882, 224701884]",2,Holden Street,tertiary,12.8,False,True,212.178,"LINESTRING (-73.1116813 42.702758, -73.1116883 42.7026581, -73.1117015 42.7024709, -73.1117247 42.7021403, -73.1117428 42.7019406, -73.1117465 42.7019076, -73.1117592 42.7017947, -73.1117652 42.7017374, -73.1118645 42.7009579, -73.1118684 42.7009271, -73.1118752 42.7008555)",25 mph,yes,
9139972,2,Rock Street,residential,7.6,False,False,58.405,"LINESTRING (-73.1168524 42.697752, -73.1161408 42.6978007)",30 mph,,
9139972,2,Rock Street,residential,7.6,False,True,4.76,"LINESTRING (-73.1168524 42.697752, -73.1169104 42.6977481)",30 mph,,
9140197,2,Granite Street,residential,10.1,False,True,52.86,"LINESTRING (-73.1168524 42.697752, -73.1168671 42.6976804, -73.116876 42.6976072, -73.1168714 42.6975264, -73.1168597 42.6974472, -73.1168343 42.6973757, -73.1167838 42.6972882)",30 mph,,
9140005,2,Crowley Avenue,residential,10.4,False,False,120.341,"LINESTRING (-73.1114274 42.6955148, -73.1112005 42.6955421, -73.1110636 42.695554, -73.1108786 42.6955674, -73.1107064 42.6955899, -73.1101046 42.6956912, -73.1099796 42.6957058)",,,
9139764,2,American Legion Drive,residential,20.1,False,False,166.36,"LINESTRING (-73.1133545 42.697714, -73.1133571 42.6977524, -73.1133571 42.6977845, -73.1133554 42.6978153, -73.1133497 42.6978512, -73.1133417 42.6978889, -73.113331 42.6979282, -73.1132397 42.6982259, -73.1131753 42.6984358, -73.1129963 42.6990191, -73.1129889 42.6990432, -73.1129478 42.6991772)",25 mph,,
9139764,2,American Legion Drive,residential,20.1,False,True,353.676,"LINESTRING (-73.1133545 42.697714, -73.1133479 42.6976774, -73.1133338 42.6976388, -73.1133151 42.6976004, -73.1132921 42.697564, -73.1132643 42.6975308, -73.1128476 42.6970827, -73.1124881 42.6966961, -73.1124354 42.6966395, -73.1123582 42.6965564, -73.1121826 42.6963676, -73.1121547 42.6963383, -73.1121229 42.6963099, -73.1120822 42.6962802, -73.112039 42.6962531, -73.1119945 42.6962324, -73.1119495 42.6962166, -73.1118938 42.6962032, -73.1118342 42.696195, -73.1117724 42.6961915, -73.1117116 42.6961922, -73.1115558 42.6961968, -73.1103042 42.6962342, -73.1102463 42.6962359, -73.1101327 42.6962099)",25 mph,,
34712145,2,Summer Street,residential,12.2,True,False,67.36,"LINESTRING (-73.1133545 42.697714, -73.1132441 42.6977217, -73.1126905 42.6977604, -73.1126569 42.6977538, -73.1125409 42.6977249)",,,
9139348,2,Washington Avenue,residential,10.7,False,False,69.055,"LINESTRING (-73.1076167 42.6947413, -73.1068401 42.694986)",,,
9139348,2,Washington Avenue,residential,10.7,False,True,57.442,"LINESTRING (-73.1076167 42.6947413, -73.1081203 42.6945847, -73.1081675 42.6945733, -73.1082221 42.6945671, -73.1082711 42.6945564)",,,
224440883,2,Church Street,tertiary,10.4,False,True,14.292,"LINESTRING (-73.109145 42.6981088, -73.109235 42.698219)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,False,93.33200000000001,"LINESTRING (-73.109145 42.6981088, -73.1090398 42.697992, -73.1088848 42.6978201, -73.1087571 42.6976805, -73.1086135 42.6975325, -73.1084959 42.6974185)",25 mph,,
9140006,2,North Church Street,secondary,13.7,True,False,160.743,"LINESTRING (-73.1093412 42.6985877, -73.1092808 42.6989441, -73.109257 42.6990508, -73.109002 42.700011)",25 mph,,MA 8A
9140191,2,Main Street,tertiary,25.9,True,False,75.463,"LINESTRING (-73.1093412 42.6985877, -73.1093885 42.6986181, -73.1094353 42.6986383, -73.109484 42.6986519, -73.1095794 42.6986741, -73.1096877 42.6986933, -73.1100322 42.698748, -73.1102182 42.6987776)",25 mph,,
9139348,2,Washington Avenue,residential,10.7,False,False,57.442,"LINESTRING (-73.1082711 42.6945564, -73.1082221 42.6945671, -73.1081675 42.6945733, -73.1081203 42.6945847, -73.1076167 42.6947413)",,,
9140117,2,Spring Street,residential,9.1,False,False,96.189,"LINESTRING (-73.1082711 42.6945564, -73.1084435 42.6952858, -73.1084535 42.695349, -73.1084526 42.6954101)",25 mph,,
9139758,2,Holden Street,tertiary,12.8,False,False,12.565999999999999,"LINESTRING (-73.111943 42.7001633, -73.1119297 42.7002203, -73.1119199 42.700275)",25 mph,,
9139758,2,Holden Street,tertiary,12.8,False,True,116.52000000000001,"LINESTRING (-73.111943 42.7001633, -73.1119556 42.7001162, -73.1119619 42.7000926, -73.1120639 42.6997118, -73.1121978 42.6992269, -73.1122235 42.6991359)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,False,163.839,"LINESTRING (-73.1076317 42.6967786, -73.1061395 42.6957946)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,True,85.22300000000001,"LINESTRING (-73.1076317 42.6967786, -73.1079093 42.6969631, -73.1080747 42.6970767, -73.1082383 42.6971955, -73.1083792 42.6973121)",25 mph,,
994041652,2,Spring Street,residential,9.1,False,True,61.023,"LINESTRING (-73.1076317 42.6967786, -73.1076673 42.6967401, -73.108052 42.696325)",25 mph,,
224440883,2,Church Street,tertiary,10.4,False,False,15.196,"LINESTRING (-73.1084959 42.6974185, -73.1083792 42.6973121)",25 mph,,
9139883,1,Arnold Place,residential,9.1,False,False,215.34900000000002,"LINESTRING (-73.1084959 42.6974185, -73.1084091 42.6974667, -73.1083196 42.6975113, -73.1082013 42.6975619, -73.1080903 42.6975999, -73.1080132 42.6976185, -73.1079291 42.6976268, -73.1078193 42.6976244, -73.1077144 42.6976122, -73.1075899 42.6975857, -73.1074423 42.697545, -73.107311 42.6975041, -73.1071762 42.6974772, -73.1070421 42.6974588, -73.1068782 42.6974492, -73.1067297 42.6974428, -73.1062696 42.6974355, -73.1062467 42.6974421, -73.1062338 42.6974574, -73.1062164 42.6976395)",,,
224440883,2,Church Street,tertiary,10.4,False,True,93.33200000000001,"LINESTRING (-73.1084959 42.6974185, -73.1086135 42.6975325, -73.1087571 42.6976805, -73.1088848 42.6978201, -73.1090398 42.697992, -73.109145 42.6981088)",25 mph,,
9139949,2,Main Street,tertiary,25.9,True,False,68.225,"LINESTRING (-73.1137601 42.6993189, -73.1136119 42.699293, -73.1130735 42.699199, -73.1130532 42.6991955, -73.1129478 42.6991772)",25 mph,,
9140263,4,Marshall Street,primary,24.1,False,False,12.802,"LINESTRING (-73.1137601 42.6993189, -73.1137491 42.6993594, -73.1137416 42.6993942, -73.1137351 42.6994325)",25 mph,,MA 8
"[34711441, 34711412, 9140054]",2,"['State Street', 'Hadley Overpass']",primary,"['22.9', '16.8']",False,True,377.612,"LINESTRING (-73.1137601 42.6993189, -73.1137904 42.6992157, -73.1137947 42.699201, -73.113858 42.6989857, -73.1138753 42.6989252, -73.1138916 42.6988661, -73.1139042 42.6988115, -73.1139152 42.6987535, -73.1139236 42.6986971, -73.1139313 42.698637, -73.1139366 42.6985757, -73.1139402 42.6985163, -73.1139415 42.69846, -73.1139405 42.6984014, -73.1139382 42.6983355, -73.1139351 42.6982716, -73.113884 42.6977224, -73.1137957 42.6969568, -73.1137895 42.6969026, -73.1137852 42.6968484, -73.1137821 42.6967927, -73.113781 42.6967362, -73.1137822 42.6966781, -73.113786 42.6966241, -73.1137927 42.6965699, -73.1138004 42.6965191, -73.1138096 42.6964687, -73.1138214 42.6964169, -73.1138363 42.6963596, -73.1139194 42.6960519, -73.1139485 42.6959508)",25 mph,yes,MA 8
9139704,2,Eagle Street,residential,15.2,False,False,32.785,"LINESTRING (-73.107594 42.702042, -73.1075299 42.7021051, -73.107472 42.7021681, -73.1074201 42.7022291, -73.1073728 42.7022877)",,,
9140029,2,Canal Street,tertiary,10.7,False,True,225.14699999999993,"LINESTRING (-73.107594 42.702042, -73.107519 42.701963, -73.1074589 42.7018783, -73.1074013 42.701781, -73.1073442 42.7017054, -73.1072738 42.7016338, -73.1071928 42.7015653, -73.1066455 42.7011799, -73.106557 42.7011066, -73.1064929 42.7010378, -73.1064342 42.7009597, -73.106394 42.7008842, -73.1063628 42.7008079, -73.1063263 42.7007004, -73.1062949 42.7005827, -73.1062654 42.7004631, -73.1062424 42.7003437)",,,
"[224701889, 224701886, 9139743]",2,Eagle Street,tertiary,15.2,False,True,56.895,"LINESTRING (-73.107594 42.702042, -73.1077409 42.7019002, -73.1078836 42.7017557, -73.1079228 42.7017163, -73.1079638 42.7016718, -73.1080022 42.7016277)",25 mph,yes,
431587368,2,River Street,tertiary,13.1,False,True,109.345,"LINESTRING (-73.107594 42.702042, -73.1076368 42.7020826, -73.1076889 42.7021207, -73.1077494 42.7021524, -73.1086146 42.7024903, -73.1087437 42.7025313)",,,
9140125,1,West Main Street,tertiary,19.8,True,False,45.729,"LINESTRING (-73.1161098 42.7003721, -73.1160172 42.700359, -73.1159483 42.7003467, -73.1158796 42.7003322, -73.115816 42.7003158, -73.1157609 42.700297, -73.1157074 42.7002742, -73.115661 42.7002485, -73.1156021 42.7002146)",25 mph,,
"[9139691, 93586524, 34711205]","['4', '2']","['Veterans Memorial Drive', 'West Main Street']",trunk,"['19.5', '19.8']",False,False,300.26900000000006,"LINESTRING (-73.1161098 42.7003721, -73.1159099 42.7003661, -73.1156932 42.7003579, -73.1155149 42.7003495, -73.1154099 42.7003448, -73.115305 42.7003407, -73.1151393 42.7003376, -73.1149781 42.7003379, -73.1148077 42.7003423, -73.1139319 42.7003774, -73.1137778 42.7003817, -73.1136183 42.7003844, -73.1134672 42.7003851, -73.1133193 42.7003842, -73.1131783 42.7003822, -73.1130222 42.7003793, -73.1128697 42.7003754, -73.1124726 42.7003559, -73.1124393 42.7003539)",25 mph,yes,MA 2
9139348,2,Washington Avenue,residential,10.7,False,True,34.101,"LINESTRING (-73.1059902 42.695278, -73.1062154 42.6951897, -73.1063596 42.6951354)",,,
9140292,2,South Street,residential,12.2,False,True,201.776,"LINESTRING (-73.1059902 42.695278, -73.1067224 42.6953148, -73.1073965 42.6953514, -73.1084526 42.6954101)",,,
33433679,2,Center Street,residential,12.2,False,False,7.504,"LINESTRING (-73.109002 42.700011, -73.1090934 42.7000175)",25 mph,,
9140006,2,North Church Street,secondary,13.7,True,False,16.408,"LINESTRING (-73.109002 42.700011, -73.1089888 42.7000727, -73.1089775 42.7001574)",25 mph,,MA 8A
9140166,,West Main Street,tertiary,25.9,True,False,24.418999999999997,"LINESTRING (-73.1137351 42.6994325, -73.1137691 42.6994508, -73.1138034 42.6994681, -73.1138386 42.6994833, -73.1138761 42.6994968, -73.1140006 42.6995301)",25 mph,,
9140263,4,Marshall Street,primary,24.1,False,False,92.361,"LINESTRING (-73.1137351 42.6994325, -73.1137295 42.6994888, -73.1137266 42.6995476, -73.1137262 42.6995874, -73.1137239 42.699781, -73.1137184 42.7002629)",25 mph,,MA 8
9140263,4,Marshall Street,primary,24.1,False,True,12.802,"LINESTRING (-73.1137351 42.6994325, -73.1137416 42.6993942, -73.1137491 42.6993594, -73.1137601 42.6993189)",25 mph,,MA 8
9139704,2,Eagle Street,residential,15.2,False,False,76.163,"LINESTRING (-73.1073728 42.7022877, -73.106908 42.7028814)",,,
9139704,2,Eagle Street,residential,15.2,False,True,32.785,"LINESTRING (-73.1073728 42.7022877, -73.1074201 42.7022291, -73.107472 42.7021681, -73.1075299 42.7021051, -73.107594 42.702042)",,,
9139688,2,Holden Street,primary,12.8,False,True,9.608,"LINESTRING (-73.1119199 42.700275, -73.1119085 42.700361)",25 mph,,MA 8
9139758,2,Holden Street,tertiary,12.8,False,True,12.565999999999999,"LINESTRING (-73.1119199 42.700275, -73.1119297 42.7002203, -73.111943 42.7001633)",25 mph,,
91996464,2,Veterans Memorial Drive,primary,24.4,True,False,106.13599999999998,"LINESTRING (-73.1119199 42.700275, -73.1117417 42.7002668, -73.11138 42.7002503, -73.1109161 42.7002282, -73.1107629 42.7002217, -73.1106236 42.7002158)",25 mph,,MA 2;MA 8
9139348,2,Washington Avenue,residential,10.7,False,False,34.101,"LINESTRING (-73.1063596 42.6951354, -73.1062154 42.6951897, -73.1059902 42.695278)",,,
9139348,2,Washington Avenue,residential,10.7,False,True,42.643,"LINESTRING (-73.1063596 42.6951354, -73.1065174 42.6950835, -73.1068401 42.694986)",,,
9140029,2,Canal Street,tertiary,10.7,False,False,225.14700000000005,"LINESTRING (-73.1062424 42.7003437, -73.1062654 42.7004631, -73.1062949 42.7005827, -73.1063263 42.7007004, -73.1063628 42.7008079, -73.106394 42.7008842, -73.1064342 42.7009597, -73.1064929 42.7010378, -73.106557 42.7011066, -73.1066455 42.7011799, -73.1071928 42.7015653, -73.1072738 42.7016338, -73.1073442 42.7017054, -73.1074013 42.701781, -73.1074589 42.7018783, -73.107519 42.701963, -73.107594 42.702042)",,,
