osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,ref,bridge
"[223371529, 1027273070, 1027273071]",True,"['4', '3']",East 6th Street,tertiary,25 mph,False,130.829,"LINESTRING (-93.0902551 44.9488845, -93.090355 44.9488438, -93.0904072 44.9488217, -93.0906796 44.9486885, -93.0907542 44.9486507, -93.0908288 44.9486129, -93.0910634 44.9484981, -93.0915253 44.9482721, -93.091634 44.9482284)",,,
1027273068,True,2,Jackson Street,secondary,25 mph,False,105.90599999999999,"LINESTRING (-93.0909893 44.9496824, -93.0909401 44.9496334, -93.0907589 44.9494405, -93.0903572 44.948986, -93.0902551 44.9488845)",,,
"[18208474, 926810037]",True,3,Jackson Street,secondary,25 mph,False,101.974,"LINESTRING (-93.0916828 44.9504563, -93.0915756 44.950318, -93.0914497 44.9501813, -93.0910485 44.9497359, -93.0909893 44.9496824)",,,
188344422,False,4,7th Street East,secondary,30 mph,True,136.52,"LINESTRING (-93.0916828 44.9504563, -93.091788 44.950402, -93.0918321 44.9503791, -93.0921097 44.9502356, -93.0923561 44.9501083, -93.0930042 44.949797, -93.0931003 44.9497488)",,MN 5,
"[296597946, 296597947, 199755814]",False,4,7th Street East,secondary,30 mph,False,92.17300000000003,"LINESTRING (-93.0916828 44.9504563, -93.0915507 44.9505056, -93.0913012 44.9505894, -93.0912437 44.9506079, -93.0912121 44.9506185, -93.0911532 44.9506374, -93.0909094 44.9507129, -93.0907701 44.9507517, -93.0907371 44.9507601, -93.0907041 44.950767, -93.0906691 44.950773, -93.0906386 44.9507769, -93.0906082 44.9507797)",,MN 5,
867573730,False,4,Jackson Street,secondary,25 mph,True,102.962,"LINESTRING (-93.0916828 44.9504563, -93.0917766 44.9505736, -93.0923151 44.9511342, -93.0924049 44.951228)",,,
18209049,True,2,7th Place East,residential,25 mph,False,116.379,"LINESTRING (-93.093631 44.9484519, -93.093549 44.9484905, -93.0925023 44.9489933, -93.0923984 44.9490287)",,,
223371542,True,,North Minnesota Street,unclassified,25 mph,False,95.19099999999999,"LINESTRING (-93.093631 44.9484519, -93.0936895 44.9485107, -93.0940183 44.948864, -93.0942335 44.9490733, -93.0943161 44.9491572)",,,
223371838,True,1,7th Place East,residential,25 mph,False,132.687,"LINESTRING (-93.0923984 44.9490287, -93.0922912 44.9490648, -93.0911147 44.949625, -93.0910697 44.9496464, -93.0909893 44.9496824)",,,
637912079,False,5,Robert Street North,tertiary,30 mph,False,97.27900000000001,"LINESTRING (-93.0923984 44.9490287, -93.0924595 44.9490886, -93.0930161 44.9496642, -93.0931003 44.9497488)",,MN 3,
637912079,False,5,Robert Street North,tertiary,30 mph,True,107.41499999999999,"LINESTRING (-93.0923984 44.9490287, -93.0923577 44.9489868, -93.091698 44.9482948, -93.091634 44.9482284)",,MN 3,
223371521,False,,East 4th Street,unclassified,25 mph,True,111.535,"LINESTRING (-93.0913081 44.9460588, -93.0913482 44.9460232, -93.0913712 44.9460031, -93.0914179 44.9459625, -93.091935 44.9457119, -93.0923411 44.945511, -93.0924482 44.9454724)",,,
223371537,True,3,North Minnesota Street,unclassified,25 mph,False,106.52799999999999,"LINESTRING (-93.0913081 44.9460588, -93.0913144 44.9460653, -93.0913604 44.9461154, -93.0920006 44.946782, -93.0920708 44.9468502)",,,
"[223371522, 1067127215]",True,3,East 5th Street,tertiary,25 mph,False,115.21000000000001,"LINESTRING (-93.0920708 44.9468502, -93.0919793 44.9468825, -93.0914595 44.9471409, -93.0909637 44.9473874, -93.0908644 44.9474358)",,,
223371538,True,,North Minnesota Street,unclassified,25 mph,False,105.481,"LINESTRING (-93.0920708 44.9468502, -93.092141 44.9469185, -93.0928152 44.9475781, -93.0928543 44.9476198)",,,
223371528,True,3,East 6th Street,tertiary,25 mph,False,112.46000000000001,"LINESTRING (-93.0928543 44.9476198, -93.0929425 44.9475754, -93.0933067 44.9473962, -93.0934889 44.9473044, -93.0938702 44.9471183, -93.0939313 44.9470897, -93.0939734 44.9470696, -93.0940289 44.9470439)",,,
223371539,True,,North Minnesota Street,unclassified,25 mph,False,110.90100000000001,"LINESTRING (-93.0928543 44.9476198, -93.0929263 44.9477023, -93.093419 44.9482292, -93.0934544 44.948267, -93.0935724 44.9483932, -93.093631 44.9484519)",,,
40859171,False,4,7th Street East,secondary,30 mph,False,113.431,"LINESTRING (-93.0943161 44.9491572, -93.0943918 44.9491161, -93.0949427 44.9488661, -93.0953911 44.9486544, -93.0954332 44.9486343, -93.0954754 44.9486141, -93.0955175 44.948594)",,MN 5,
40859171,False,4,7th Street East,secondary,30 mph,True,116.12400000000001,"LINESTRING (-93.0943161 44.9491572, -93.0942404 44.9491984, -93.0931964 44.9497006, -93.0931003 44.9497488)",,MN 5,
223371540,True,,North Minnesota Street,unclassified,25 mph,False,78.53399999999999,"LINESTRING (-93.0943161 44.9491572, -93.0943987 44.9492412, -93.0948287 44.9496767, -93.0948855 44.9497372)",,,
18220932,False,,9th Street East,residential,25 mph,True,57.660000000000004,"LINESTRING (-93.0948855 44.9497372, -93.0949493 44.9496905, -93.0949796 44.9496687, -93.0952119 44.9495013, -93.0953237 44.9494208, -93.0954115 44.9493779)",,,
223371541,True,2,North Minnesota Street,residential,25 mph,False,139.811,"LINESTRING (-93.0948855 44.9497372, -93.0949451 44.9498, -93.0956224 44.9504981, -93.0958003 44.9506888, -93.0958514 44.9507338, -93.0958905 44.9507738)",,,
223371843,False,,9th Street East,residential,25 mph,True,120.05299999999998,"LINESTRING (-93.0948855 44.9497372, -93.0948216 44.9497839, -93.0947956 44.9498034, -93.0946288 44.9499283, -93.0944629 44.9500524, -93.0940007 44.9503972, -93.0939156 44.9504604, -93.0938362 44.9505209)",,,
125438257,True,2,North Minnesota Street,residential,25 mph,False,108.603,"LINESTRING (-93.0958905 44.9507738, -93.0959118 44.9507958, -93.0962929 44.9511936, -93.0965867 44.9515034, -93.0966663 44.9515815)",,,
287982335,True,,East 10th Street,residential,25 mph,False,103.04899999999999,"LINESTRING (-93.0958905 44.9507738, -93.09596 44.9507407, -93.0962844 44.9505818, -93.0968618 44.9503005, -93.0969681 44.9502473)",,,
125438247,True,3,East 11th Street,secondary,25 mph,False,117.25800000000001,"LINESTRING (-93.0966663 44.9515815, -93.0965853 44.9516199, -93.0964052 44.9517047, -93.0961003 44.9518482, -93.095545 44.9521212, -93.095435 44.9521753)",,,
"[125438257, 39536548, 39536549]",True,2,North Minnesota Street,residential,25 mph,False,103.649,"LINESTRING (-93.0966663 44.9515815, -93.0968741 44.9518011, -93.0973161 44.9522613, -93.0974034 44.952354)",,,yes
18219762,True,3,East 5th Street,tertiary,25 mph,False,115.707,"LINESTRING (-93.0944737 44.9456837, -93.0943997 44.9457193, -93.0937113 44.9460476, -93.0935643 44.94612, -93.0933567 44.9462223, -93.0932595 44.9462704)",,,
223371556,True,2,Wabasha Street North,secondary,25 mph,False,108.911,"LINESTRING (-93.0944737 44.9456837, -93.0945337 44.9457472, -93.0951901 44.9464296, -93.0952494 44.9464948)",,,
18210226,True,,West 6th Street,tertiary,25 mph,False,28.346,"LINESTRING (-93.0964943 44.9460267, -93.0965983 44.946037, -93.096851 44.946062)",,,
"[1110436377, 1110436278]",True,2,Saint Peter Street,secondary,25 mph,False,36.328,"LINESTRING (-93.0964943 44.9460267, -93.0964021 44.9459364, -93.0962522 44.9457888, -93.0962245 44.9457616)",,,
18210226,True,,West 6th Street,tertiary,25 mph,False,26.363,"LINESTRING (-93.096851 44.946062, -93.0969293 44.946068, -93.0971839 44.9460884)",,,
83699934,True,,Ecolab Place,unclassified,25 mph,False,65.428,"LINESTRING (-93.0974011 44.9461092, -93.0973814 44.9461753, -93.0973579 44.9463271, -93.0973457 44.9463501, -93.0973242 44.9463817, -93.0973029 44.946404, -93.0972784 44.9464213, -93.0972446 44.9464406, -93.0972135 44.9464518, -93.0971792 44.9464617, -93.0971472 44.9464675, -93.0971081 44.9464685, -93.0970473 44.9464675, -93.0969324 44.9464672)",,,
18210226,True,,West 6th Street,tertiary,25 mph,False,89.607,"LINESTRING (-93.0952494 44.9464948, -93.0952982 44.9464724, -93.0953322 44.9464568, -93.0961915 44.9460423)",,,
"[289227333, 989389287]",True,2,Wabasha Street North,secondary,25 mph,False,220.68599999999998,"LINESTRING (-93.0952494 44.9464948, -93.0953087 44.9465601, -93.0956655 44.9469365, -93.0959655 44.947247, -93.0959841 44.947266, -93.096016 44.9472986, -93.096107 44.9473915, -93.096395 44.94768, -93.0964624 44.9477468, -93.0965541 44.9478377, -93.0967835 44.9480652, -93.0968453 44.9481265)",,,
223371840,False,4,7th Street East,secondary,30 mph,True,110.021,"LINESTRING (-93.0874119 44.9514804, -93.0874892 44.9514438, -93.0881977 44.9511031, -93.0884554 44.9509791, -93.0885669 44.9509229)",,MN 5,
296597948,False,,7th Street East,secondary,30 mph,False,37.285,"LINESTRING (-93.0874119 44.9514804, -93.0873453 44.9515171, -93.087211 44.951591, -93.0870566 44.9517012)",,MN 5,
83699940,False,,East 8th Street,residential,25 mph,True,109.31000000000002,"LINESTRING (-93.0880491 44.952169, -93.0882357 44.9520766, -93.0885795 44.9519064, -93.0887591 44.9518174, -93.0887899 44.9518022, -93.0888937 44.9517509, -93.0890671 44.9516678, -93.0890914 44.9516561, -93.0891904 44.9516087)",,,
83699941,True,,Wall Street,residential,25 mph,False,56.714,"LINESTRING (-93.0880491 44.952169, -93.0878444 44.951891, -93.0878014 44.9518327, -93.0876813 44.9517333)",,,
18220934,False,,East 9th Street,residential,,False,75.88,"LINESTRING (-93.0879556 44.9531674, -93.0878912 44.9531788, -93.0877716 44.9532338, -93.0871433 44.9535304)",,,
638377697,True,,Broadway Street,residential,,False,88.365,"LINESTRING (-93.0879556 44.9531674, -93.0880077 44.9532002, -93.0885379 44.9537113, -93.088631 44.953801)",,,
638377696,True,,Broadway Street,residential,25 mph,False,44.684,"LINESTRING (-93.088631 44.953801, -93.088953 44.954132)",,,
18212594,False,,East 10th Street,residential,,True,80.17,"LINESTRING (-93.088631 44.953801, -93.0881601 44.9540297, -93.0879746 44.9541198, -93.087791 44.954209)",,,
"[39565569, 39565570, 638377698]",False,,"['East 9th Street', '9th Street East']",residential,25 mph,True,180.72000000000003,"LINESTRING (-93.088631 44.953801, -93.0886869 44.9536894, -93.0890936 44.9528785, -93.0891454 44.9528162, -93.0892085 44.9527622, -93.0892328 44.9527476, -93.0892777 44.9527205, -93.089318 44.9527008, -93.0893745 44.9526731, -93.0896995 44.9525139, -93.0897906 44.9524724)",,,yes
296597948,False,,7th Street East,secondary,30 mph,True,37.285000000000004,"LINESTRING (-93.0870566 44.9517012, -93.087211 44.951591, -93.0873453 44.9515171, -93.0874119 44.9514804)",,MN 5,
18212595,False,,East 10th Street,residential,25 mph,False,98.344,"LINESTRING (-93.098486 44.94988, -93.0983638 44.9499391, -93.0982344 44.950003, -93.0979946 44.9501215, -93.0975846 44.950324, -93.0975568 44.950339, -93.0974611 44.950386)",,,
188344349,True,3,Wabasha Street North,secondary,25 mph,False,92.06,"LINESTRING (-93.098486 44.94988, -93.0985461 44.9499445, -93.098683 44.950092, -93.099086 44.9504882, -93.0991126 44.9505131, -93.0991593 44.9505568)",,,
878432633,False,,9th Street East,residential,25 mph,False,17.415,"LINESTRING (-93.0907696 44.9520149, -93.0905873 44.9521037)",,,
18216765,True,,Sibley Street,residential,25 mph,False,110.311,"LINESTRING (-93.0907696 44.9520149, -93.0908151 44.9520587, -93.090985 44.9522221, -93.091508 44.9527251, -93.0915226 44.9527392, -93.0916003 44.952814)",,,
223371842,False,,9th Street East,residential,25 mph,True,69.24,"LINESTRING (-93.0907696 44.9520149, -93.0910357 44.9518861, -93.0911949 44.9518091, -93.0914393 44.9516908, -93.0914959 44.9516634)",,,
878432633,False,,9th Street East,residential,25 mph,True,17.415,"LINESTRING (-93.0905873 44.9521037, -93.0907696 44.9520149)",,,
18216768,False,,North Sibley Street,residential,25 mph,True,108.247,"LINESTRING (-93.0905873 44.9521037, -93.0905413 44.9520567, -93.0905288 44.9520439, -93.0898588 44.951359, -93.0898501 44.9513501, -93.0898043 44.9513033)",,,
878432633,False,,9th Street East,residential,25 mph,False,75.005,"LINESTRING (-93.0905873 44.9521037, -93.0899864 44.9523982, -93.0898834 44.9524402, -93.0897906 44.9524724)",,,
18211829,True,2,Saint Peter Street,secondary,25 mph,False,49.278,"LINESTRING (-93.0968559 44.9463885, -93.0965603 44.9460927, -93.0964943 44.9460267)",,,
83699944,True,,North Market Street,unclassified,25 mph,False,15.416,"LINESTRING (-93.0968559 44.9463885, -93.0968556 44.9462695, -93.0968539 44.9462499)",,,
18222624,False,,West Exchange Street,residential,25 mph,True,110.71600000000001,"LINESTRING (-93.0988759 44.9484912, -93.0988118 44.9485252, -93.0987782 44.9485431, -93.0983493 44.9487498, -93.0977984 44.9490154, -93.0977157 44.9490542)",,,
420754140,True,2,Saint Peter Street,secondary,25 mph,False,108.704,"LINESTRING (-93.0988759 44.9484912, -93.098832 44.9484452, -93.0985466 44.9481467, -93.0981416 44.9477267, -93.0980992 44.9476828)",,,
45828510,True,1,Cedar Street,unclassified,25 mph,False,76.435,"LINESTRING (-93.0971839 44.9501395, -93.0971506 44.950113, -93.0970666 44.9500459, -93.0966319 44.949694, -93.096553 44.9496173)",,,
125438245,True,,East 10th Street,residential,25 mph,False,117.348,"LINESTRING (-93.0946698 44.9513799, -93.0947682 44.9513334, -93.0953213 44.9510571, -93.0955296 44.950953, -93.0958005 44.9508178, -93.0958905 44.9507738)",,,
734725995,False,2,Robert Street North,tertiary,30 mph,False,115.883,"LINESTRING (-93.0946698 44.9513799, -93.0946192 44.9513263, -93.0945898 44.9512952, -93.0942249 44.9509119, -93.0940716 44.9507552, -93.0938928 44.9505798, -93.0938362 44.9505209)",,,
"[734725995, 223371551]",False,2,Robert Street North,tertiary,30 mph,True,106.998,"LINESTRING (-93.0946698 44.9513799, -93.0947015 44.9514114, -93.0948721 44.951586, -93.0951243 44.95185, -93.0951746 44.9519026, -93.0953181 44.9520529, -93.0953752 44.9521127, -93.095435 44.9521753)",,,
83699945,True,,East 10th Street,tertiary,25 mph,False,101.327,"LINESTRING (-93.0916003 44.952814, -93.091509 44.9528132, -93.0906641 44.9532256, -93.0905784 44.9532282, -93.0904992 44.953208)",,,
223371520,False,,East 10th Street,tertiary,25 mph,True,67.43,"LINESTRING (-93.0916003 44.952814, -93.0921147 44.9525582, -93.0923052 44.9524693)",,,
18212594,False,,East 10th Street,residential,,False,80.17,"LINESTRING (-93.087791 44.954209, -93.0879746 44.9541198, -93.0881601 44.9540297, -93.088631 44.953801)",,,
18216527,False,,North Pine Street,residential,,False,91.058,"LINESTRING (-93.087791 44.954209, -93.0876726 44.9540851, -93.0871433 44.9535304)",,,
"[125438265, 39536539, 39536540]",False,2,Robert Street North,tertiary,30 mph,False,105.67999999999999,"LINESTRING (-93.095435 44.9521753, -93.095639 44.9523879, -93.0960954 44.9528628, -93.0961401 44.95291, -93.09619 44.9529613)",,CH 34,yes
"[734725995, 223371551]",False,2,Robert Street North,tertiary,30 mph,False,106.99799999999999,"LINESTRING (-93.095435 44.9521753, -93.0953752 44.9521127, -93.0953181 44.9520529, -93.0951746 44.9519026, -93.0951243 44.95185, -93.0948721 44.951586, -93.0947015 44.9514114, -93.0946698 44.9513799)",,,
"[1000519992, 534899946]",True,"['4', '3']",East 11th Street,secondary,25 mph,False,137.147,"LINESTRING (-93.095435 44.9521753, -93.0953453 44.9522191, -93.0952551 44.9522654, -93.0950476 44.9523719, -93.0948291 44.9524841, -93.0947652 44.9525143, -93.0945818 44.9526072, -93.0941796 44.9528039, -93.0941226 44.9528298, -93.0940933 44.952843, -93.0940071 44.9528821)",,,
188344184,True,3,East 12th Street,secondary,25 mph,False,116.951,"LINESTRING (-93.09619 44.9529613, -93.0974034 44.952354)",,,
"[125438265, 39536539, 39536540]",False,2,Robert Street North,tertiary,30 mph,True,105.68,"LINESTRING (-93.09619 44.9529613, -93.0961401 44.95291, -93.0960954 44.9528628, -93.095639 44.9523879, -93.095435 44.9521753)",,CH 34,yes
39536561,False,,Columbus Avenue East,residential,30 mph,True,55.319,"LINESTRING (-93.0981385 44.9530915, -93.098719 44.9528109)",,,
18214392,False,,Minnesota Street North,unclassified,30 mph,True,77.591,"LINESTRING (-93.0981385 44.9530915, -93.098084 44.95304, -93.0975884 44.9525125)",,,
18217730,False,,Columbus Avenue East,residential,30 mph,False,24.167,"LINESTRING (-93.0981385 44.9530915, -93.0979399 44.9531891, -93.0979186 44.9532076, -93.097913 44.9532296)",,,
"[768704675, 35407669]",False,5,Robert Street North,tertiary,30 mph,False,114.511,"LINESTRING (-93.0900913 44.9466436, -93.0900627 44.9466154, -93.0900317 44.9465851, -93.0899997 44.9465514, -93.0896065 44.9461352, -93.08935 44.945867, -93.089277 44.9457902)",,MN 3,
35407669,False,5,Robert Street North,tertiary,30 mph,True,107.06099999999999,"LINESTRING (-93.0900913 44.9466436, -93.0901283 44.9466815, -93.0907967 44.9473627, -93.0908644 44.9474358)",,MN 3,
125839395,True,1,East 4th Street,unclassified,25 mph,False,115.763,"LINESTRING (-93.0900913 44.9466436, -93.0902231 44.9465827, -93.0911298 44.9461434, -93.0912175 44.9461043, -93.091294 44.9460656, -93.0913081 44.9460588)",,,
35407669,False,5,Robert Street North,tertiary,30 mph,False,107.06099999999999,"LINESTRING (-93.0908644 44.9474358, -93.0907967 44.9473627, -93.0901283 44.9466815, -93.0900913 44.9466436)",,MN 3,
223371524,True,3,East 5th Street,tertiary,25 mph,False,130.74,"LINESTRING (-93.0908644 44.9474358, -93.0907651 44.9474842, -93.0900657 44.9478148, -93.0899411 44.9478665, -93.0896061 44.9480088, -93.0895569 44.9480302, -93.0894698 44.9480739)",,,
637911922,False,5,Robert Street North,tertiary,30 mph,True,106.94200000000001,"LINESTRING (-93.0908644 44.9474358, -93.0909321 44.9475089, -93.0912048 44.9477911, -93.09157 44.9481619, -93.091634 44.9482284)",,MN 3,
637911922,False,5,Robert Street North,tertiary,30 mph,False,106.94199999999998,"LINESTRING (-93.091634 44.9482284, -93.09157 44.9481619, -93.0912048 44.9477911, -93.0909321 44.9475089, -93.0908644 44.9474358)",,MN 3,
637912079,False,5,Robert Street North,tertiary,30 mph,False,107.41499999999999,"LINESTRING (-93.091634 44.9482284, -93.091698 44.9482948, -93.0923577 44.9489868, -93.0923984 44.9490287)",,MN 3,
1027273069,True,3,East 6th Street,tertiary,25 mph,False,117.58099999999999,"LINESTRING (-93.091634 44.9482284, -93.0917427 44.9481847, -93.0923022 44.9479148, -93.0924078 44.9478639, -93.0927608 44.9476708, -93.0928543 44.9476198)",,,
40859171,False,4,7th Street East,secondary,30 mph,False,116.12400000000001,"LINESTRING (-93.0931003 44.9497488, -93.0931964 44.9497006, -93.0942404 44.9491984, -93.0943161 44.9491572)",,MN 5,
188344422,False,4,7th Street East,secondary,30 mph,False,136.52,"LINESTRING (-93.0931003 44.9497488, -93.0930042 44.949797, -93.0923561 44.9501083, -93.0921097 44.9502356, -93.0918321 44.9503791, -93.091788 44.950402, -93.0916828 44.9504563)",,MN 5,
637912079,False,5,Robert Street North,tertiary,30 mph,True,97.27900000000001,"LINESTRING (-93.0931003 44.9497488, -93.0930161 44.9496642, -93.0924595 44.9490886, -93.0923984 44.9490287)",,MN 3,
734725995,False,2,Robert Street North,tertiary,30 mph,True,103.574,"LINESTRING (-93.0931003 44.9497488, -93.0931845 44.9498335, -93.0935271 44.9501843, -93.0937796 44.950462, -93.0938362 44.9505209)",,,
223371843,False,,9th Street East,residential,25 mph,False,120.05299999999998,"LINESTRING (-93.0938362 44.9505209, -93.0939156 44.9504604, -93.0940007 44.9503972, -93.0944629 44.9500524, -93.0946288 44.9499283, -93.0947956 44.9498034, -93.0948216 44.9497839, -93.0948855 44.9497372)",,,
734725995,False,2,Robert Street North,tertiary,30 mph,False,103.574,"LINESTRING (-93.0938362 44.9505209, -93.0937796 44.950462, -93.0935271 44.9501843, -93.0931845 44.9498335, -93.0931003 44.9497488)",,,
734725995,False,2,Robert Street North,tertiary,30 mph,True,115.88300000000001,"LINESTRING (-93.0938362 44.9505209, -93.0938928 44.9505798, -93.0940716 44.9507552, -93.0942249 44.9509119, -93.0945898 44.9512952, -93.0946192 44.9513263, -93.0946698 44.9513799)",,,
"[223371842, 922223725]",False,,9th Street East,residential,25 mph,False,137.619,"LINESTRING (-93.0938362 44.9505209, -93.0937569 44.9505814, -93.0934408 44.9507346, -93.093236 44.9508349, -93.093155 44.9508746, -93.0929787 44.9509609, -93.092704 44.9510955, -93.0925758 44.9511555, -93.0925322 44.9511756, -93.0924049 44.951228)",,,
18216454,False,,East Exchange Street,residential,25 mph,False,110.898,"LINESTRING (-93.0977157 44.9490542, -93.0976224 44.9490992, -93.0966132 44.9495937, -93.096553 44.9496173)",,,
18222624,False,,West Exchange Street,residential,25 mph,False,110.71600000000001,"LINESTRING (-93.0977157 44.9490542, -93.0977984 44.9490154, -93.0983493 44.9487498, -93.0987782 44.9485431, -93.0988118 44.9485252, -93.0988759 44.9484912)",,,
262792448,True,3,Wabasha Street North,secondary,25 mph,False,110.03100000000002,"LINESTRING (-93.0977157 44.9490542, -93.0977729 44.9491152, -93.098435 44.9498253, -93.0984585 44.9498506, -93.098486 44.94988)",,,
18217730,False,,Columbus Avenue East,residential,30 mph,True,24.167,"LINESTRING (-93.097913 44.9532296, -93.0979186 44.9532076, -93.0979399 44.9531891, -93.0981385 44.9530915)",,,
18216454,False,,East Exchange Street,residential,25 mph,True,110.898,"LINESTRING (-93.096553 44.9496173, -93.0966132 44.9495937, -93.0976224 44.9490992, -93.0977157 44.9490542)",,,
45828510,True,1,Cedar Street,unclassified,25 mph,False,139.99,"LINESTRING (-93.096553 44.9496173, -93.0964852 44.949554, -93.0961513 44.9492426, -93.0960573 44.9491449, -93.0960124 44.9490981, -93.0959619 44.9490457, -93.095923 44.9490052, -93.0958465 44.9489257, -93.0955938 44.9486713, -93.0955175 44.948594)",,,
18216527,False,,North Pine Street,residential,,True,91.058,"LINESTRING (-93.0871433 44.9535304, -93.0876726 44.9540851, -93.087791 44.954209)",,,
18220934,False,,East 9th Street,residential,,True,75.88000000000001,"LINESTRING (-93.0871433 44.9535304, -93.0877716 44.9532338, -93.0878912 44.9531788, -93.0879556 44.9531674)",,,
41930520,True,2,7th Street East,secondary,30 mph,False,77.709,"LINESTRING (-93.096027 44.948433, -93.0963844 44.9484151, -93.0965319 44.9483938, -93.0966897 44.948354, -93.0968524 44.9482903, -93.0969583 44.9482431)",,MN 5,
640047424,False,4,7th Street East,secondary,30 mph,True,44.152,"LINESTRING (-93.096027 44.948433, -93.095874 44.948465, -93.095708 44.948515, -93.0956116 44.9485503, -93.0955175 44.948594)",,MN 5,
40859171,False,4,7th Street East,secondary,30 mph,True,113.431,"LINESTRING (-93.0955175 44.948594, -93.0954754 44.9486141, -93.0954332 44.9486343, -93.0953911 44.9486544, -93.0949427 44.9488661, -93.0943918 44.9491161, -93.0943161 44.9491572)",,MN 5,
153920383,True,1,Cedar Street,unclassified,25 mph,False,208.41400000000002,"LINESTRING (-93.0955175 44.948594, -93.0954384 44.9485086, -93.0954165 44.9484884, -93.0946069 44.9476469, -93.094121 44.9471418, -93.0940289 44.9470439)",,,
640047424,False,4,7th Street East,secondary,30 mph,False,44.152,"LINESTRING (-93.0955175 44.948594, -93.0956116 44.9485503, -93.095708 44.948515, -93.095874 44.948465, -93.096027 44.948433)",,MN 5,
18217574,False,,North Temperance Street,residential,25 mph,False,109.36399999999999,"LINESTRING (-93.0906729 44.9508709, -93.0907429 44.9509377, -93.0907564 44.9509496, -93.0914322 44.9516023, -93.0914416 44.9516113, -93.0914959 44.9516634)",,,
18217574,False,,North Temperance Street,residential,25 mph,True,11.544,"LINESTRING (-93.0906729 44.9508709, -93.0906249 44.9508208, -93.0906171 44.9508108, -93.0906132 44.9508031, -93.0906112 44.9507954, -93.0906082 44.9507797)",,,
18220725,True,,East 8th Street,residential,25 mph,False,83.571,"LINESTRING (-93.0906729 44.9508709, -93.0905244 44.9509458, -93.0898851 44.9512626, -93.0898043 44.9513033)",,,
18217574,False,,North Temperance Street,residential,25 mph,False,11.544,"LINESTRING (-93.0906082 44.9507797, -93.0906112 44.9507954, -93.0906132 44.9508031, -93.0906171 44.9508108, -93.0906249 44.9508208, -93.0906729 44.9508709)",,,
