osmid,oneway,ref,highway,reversed,length,geometry,lanes,maxspeed,name,bridge
1171059817,False,,secondary,True,33.165,"LINESTRING (-73.8229863 41.145696, -73.8228997 41.1456885, -73.822815 41.1456801, -73.8225944 41.1456532)",,,Pleasantville Road,
23470889,True,,trunk_link,False,100.61700000000003,"LINESTRING (-73.8235067 41.1472761, -73.8235742 41.1467813, -73.8235749 41.146679, -73.8235778 41.1466411, -73.8235803 41.1466138, -73.8235842 41.1465944, -73.8235974 41.1465748, -73.8236134 41.146556, -73.8236238 41.1465466, -73.823643 41.1465359, -73.823679 41.146522, -73.823719 41.1465091, -73.8237658 41.1465007, -73.8238065 41.1464661)",,,,
724740425,True,NY 9A,trunk,False,110.089,"LINESTRING (-73.8235067 41.1472761, -73.8235186 41.1466146, -73.8235187 41.1465054, -73.8235165 41.1463992, -73.8235109 41.1462862)",2,45 mph,,
953562277,True,,trunk_link,False,36.728,"LINESTRING (-73.8238065 41.1464661, -73.8237471 41.1464505, -73.8237136 41.1464583, -73.823683 41.1464607, -73.8236576 41.1464583, -73.8236316 41.1464508, -73.8236127 41.1464401, -73.8235896 41.1464234, -73.8235764 41.1464097, -73.8235585 41.1463931, -73.8235461 41.1463716, -73.8235358 41.1463498, -73.8235109 41.1462862)",,,,
1102931321,False,,trunk_link,True,7.686,"LINESTRING (-73.8238065 41.1464661, -73.8238204 41.1464618, -73.8238298 41.146457, -73.8238395 41.1464499, -73.8238485 41.1464413, -73.8238562 41.1464305, -73.8238612 41.1464151)",,,,
31520408,True,NY 9A,trunk,False,413.51800000000003,"LINESTRING (-73.8235109 41.1462862, -73.8235019 41.1461741, -73.823491 41.1460723, -73.8234751 41.1459616, -73.8234525 41.1458473, -73.8234275 41.1457407, -73.823402 41.1456383, -73.8233743 41.1455346, -73.8233424 41.1454224, -73.823308 41.1453143, -73.8232726 41.1452182, -73.8232273 41.1451068, -73.8230153 41.1445832, -73.8222424 41.1427014)",2,45 mph,,
23472674,False,,residential,False,233.041,"LINESTRING (-73.8225944 41.1456532, -73.822541 41.145909, -73.822502 41.146123, -73.822475 41.146585, -73.822493 41.14692, -73.82259 41.147241, -73.822765 41.147717)",,,Horsechestnut Road,
1171059817,False,,secondary,False,33.165,"LINESTRING (-73.8225944 41.1456532, -73.822815 41.1456801, -73.8228997 41.1456885, -73.8229863 41.145696)",,,Pleasantville Road,
1171059817,False,,secondary,True,62.649,"LINESTRING (-73.8225944 41.1456532, -73.8223868 41.1456267, -73.8221006 41.1455876, -73.8218577 41.1455549)",,,Pleasantville Road,
23472674,False,,residential,True,233.04100000000003,"LINESTRING (-73.822765 41.147717, -73.82259 41.147241, -73.822493 41.14692, -73.822475 41.146585, -73.822502 41.146123, -73.822541 41.145909, -73.8225944 41.1456532)",,,Horsechestnut Road,
23476036,False,,residential,False,46.06,"LINESTRING (-73.819334 41.143322, -73.818789 41.143266)",,,Maple Road,
23529021,False,,residential,False,106.705,"LINESTRING (-73.819334 41.143322, -73.819128 41.144269)",,,Zuydhoek Road,
23476036,False,,residential,True,46.06,"LINESTRING (-73.818789 41.143266, -73.819334 41.143322)",,,Maple Road,
"[23476500, 852565189, 852565190]",False,,residential,False,392.807,"LINESTRING (-73.8218577 41.1455549, -73.8218178 41.1457181, -73.821857 41.145989, -73.821873 41.146086, -73.821857 41.146151, -73.821811 41.146198, -73.8216425 41.1462711, -73.821522 41.146338, -73.821461 41.146417, -73.821426 41.146504, -73.821409 41.146583, -73.8214 41.147178, -73.821347 41.147825, -73.821347 41.148087, -73.821374 41.148288, -73.821444 41.148516, -73.821673 41.148887)",,,Todd Lane,yes
1171059817,False,,secondary,False,62.649,"LINESTRING (-73.8218577 41.1455549, -73.8221006 41.1455876, -73.8223868 41.1456267, -73.8225944 41.1456532)",,,Pleasantville Road,
1171059817,False,,secondary,True,64.425,"LINESTRING (-73.8218577 41.1455549, -73.8216771 41.1455296, -73.821343 41.145478, -73.821103 41.1454423)",,,Pleasantville Road,
79785509,False,,secondary,False,467.8509999999999,"LINESTRING (-73.828962 41.144203, -73.8289094 41.1442242, -73.8288673 41.1442453, -73.8288223 41.144277, -73.8287746 41.1443151, -73.8287185 41.1443722, -73.8286665 41.1444419, -73.8286118 41.1445308, -73.8285795 41.1446005, -73.8285626 41.1446597, -73.828543 41.1447369, -73.8285261 41.1448574, -73.8285051 41.1449209, -73.8284719 41.1449657, -73.8284323 41.1450035, -73.8283747 41.1450373, -73.8283378 41.1450545, -73.8282751 41.1450753, -73.8281962 41.1450932, -73.828119 41.1450963, -73.828046 41.1450932, -73.827959 41.1450741, -73.8278916 41.1450477, -73.8278312 41.1450181, -73.8277793 41.1449758, -73.826585 41.143648, -73.826347 41.143365, -73.826012 41.143068, -73.825922 41.143023, -73.825692 41.142956, -73.8255215 41.1429337)",,,Pine Road,
23528431,False,,residential,True,52.852,"LINESTRING (-73.821273 41.144598, -73.8213653 41.1441278)",,,Ash Road,
23506815,False,,residential,False,191.473,"LINESTRING (-73.821273 41.144598, -73.821265 41.14452, -73.821239 41.144486, -73.820336 41.144399, -73.819128 41.144269)",,,Oak Road,
23528431,False,,residential,False,95.023,"LINESTRING (-73.821273 41.144598, -73.821249 41.14481, -73.821103 41.1454423)",,,Ash Road,
23529021,False,,residential,True,106.705,"LINESTRING (-73.819128 41.144269, -73.819334 41.143322)",,,Zuydhoek Road,
23506815,False,,residential,True,191.473,"LINESTRING (-73.819128 41.144269, -73.820336 41.144399, -73.821239 41.144486, -73.821265 41.14452, -73.821273 41.144598)",,,Oak Road,
"[23529355, 23529356]",True,,residential,False,272.268,"LINESTRING (-73.8279891 41.1489204, -73.827295 41.148003, -73.8270557 41.1476883, -73.8270074 41.1475712, -73.8269967 41.1475267, -73.8270181 41.1473652, -73.8279473 41.1473473)",,,Van Lu Van Road,
23529357,False,,residential,True,79.115,"LINESTRING (-73.8279891 41.1489204, -73.8283074 41.1487835, -73.8286661 41.1485908, -73.8287562 41.1485124)",,,Delton Lane,
79785509,False,,secondary,True,467.851,"LINESTRING (-73.8255215 41.1429337, -73.825692 41.142956, -73.825922 41.143023, -73.826012 41.143068, -73.826347 41.143365, -73.826585 41.143648, -73.8277793 41.1449758, -73.8278312 41.1450181, -73.8278916 41.1450477, -73.827959 41.1450741, -73.828046 41.1450932, -73.828119 41.1450963, -73.8281962 41.1450932, -73.8282751 41.1450753, -73.8283378 41.1450545, -73.8283747 41.1450373, -73.8284323 41.1450035, -73.8284719 41.1449657, -73.8285051 41.1449209, -73.8285261 41.1448574, -73.828543 41.1447369, -73.8285626 41.1446597, -73.8285795 41.1446005, -73.8286118 41.1445308, -73.8286665 41.1444419, -73.8287185 41.1443722, -73.8287746 41.1443151, -73.8288223 41.144277, -73.8288673 41.1442453, -73.8289094 41.1442242, -73.828962 41.144203)",,,Pine Road,
79785959,False,,secondary,False,191.52300000000002,"LINESTRING (-73.8255215 41.1429337, -73.8255712 41.1431502, -73.82561 41.143319, -73.825717 41.143825, -73.825804 41.144096, -73.825826 41.144246, -73.825804 41.144543, -73.825765 41.14463)",,,Elm Road,
79785959,False,,secondary,True,191.52300000000002,"LINESTRING (-73.825765 41.14463, -73.825804 41.144543, -73.825826 41.144246, -73.825804 41.144096, -73.825717 41.143825, -73.82561 41.143319, -73.8255712 41.1431502, -73.8255215 41.1429337)",,,Elm Road,
1102933197,False,,secondary,False,67.28,"LINESTRING (-73.825765 41.14463, -73.825989 41.144828, -73.826154 41.1450262, -73.8261813 41.1451353)",,,South State Road,
23525792,False,,residential,True,40.14,"LINESTRING (-73.823726 41.149839, -73.8240122 41.1499089, -73.8241087 41.150022)",,,Iron Ridge Oval,
23537416,False,,residential,True,123.237,"LINESTRING (-73.823726 41.149839, -73.823642 41.149624, -73.823502 41.149388, -73.823178 41.148977, -73.823113 41.148879, -73.8230901 41.1488449)",,,Carleton Avenue,
23525792,False,,residential,False,40.14,"LINESTRING (-73.8241087 41.150022, -73.8240122 41.1499089, -73.823726 41.149839)",,,Iron Ridge Oval,
23531255,False,,tertiary,False,288.484,"LINESTRING (-73.8261813 41.1451353, -73.8262618 41.1452403, -73.8264084 41.1453582, -73.8264386 41.1454041, -73.8264607 41.1454359, -73.8266075 41.1456854, -73.8267986 41.1459994, -73.8268369 41.1460646, -73.8268865 41.1461383, -73.8269321 41.1461994, -73.8269871 41.1462681, -73.8270709 41.1463559, -73.827144 41.1464276, -73.8272041 41.1464845, -73.8272352 41.146514, -73.8274337 41.1467084, -73.8275912 41.1468801, -73.827663 41.1469649, -73.8277166 41.1470321, -73.8277964 41.1471305, -73.8278588 41.1472159, -73.8279057 41.1472785, -73.8279473 41.1473473)",,,Pleasantville Road,
"[45326732, 45326733, 45326734]",False,,secondary,True,229.698,"LINESTRING (-73.8261813 41.1451353, -73.8259229 41.1451909, -73.8256552 41.1452477, -73.8255982 41.1452603, -73.8252371 41.1453402, -73.8251406 41.1453615, -73.8247538 41.1454482, -73.8246212 41.1454712, -73.8241639 41.1455635, -73.8239568 41.1456032, -73.8238573 41.145622, -73.8237658 41.1456387, -73.8236837 41.1456525, -73.8236351 41.1456613, -73.8235877 41.1456713, -73.8235362 41.1456811)",,,Pleasantville Road,yes
1102933197,False,,secondary,True,67.28,"LINESTRING (-73.8261813 41.1451353, -73.826154 41.1450262, -73.825989 41.144828, -73.825765 41.14463)",,,South State Road,
23528431,False,,residential,False,52.852,"LINESTRING (-73.8213653 41.1441278, -73.821273 41.144598)",,,Ash Road,
23528431,False,,residential,True,95.023,"LINESTRING (-73.821103 41.1454423, -73.821249 41.14481, -73.821273 41.144598)",,,Ash Road,
1171059817,False,,secondary,False,64.425,"LINESTRING (-73.821103 41.1454423, -73.821343 41.145478, -73.8216771 41.1455296, -73.8218577 41.1455549)",,,Pleasantville Road,
1171059817,False,,secondary,True,160.066,"LINESTRING (-73.821103 41.1454423, -73.8209185 41.1454178, -73.8202784 41.1453424, -73.819863 41.1453034, -73.8192096 41.1452466)",,,Pleasantville Road,
23531255,False,,tertiary,False,147.37699999999998,"LINESTRING (-73.8279473 41.1473473, -73.8279859 41.1474118, -73.8280177 41.1474799, -73.8280553 41.1475804, -73.8280968 41.1476865, -73.8281237 41.147746, -73.8281518 41.1477991, -73.828182 41.1478475, -73.8282525 41.1479493, -73.8283037 41.148015, -73.8283858 41.1481086, -73.8285367 41.1482777, -73.8286232 41.1483712, -73.8287562 41.1485124)",,,Pleasantville Road,
23531255,False,,tertiary,True,288.48400000000004,"LINESTRING (-73.8279473 41.1473473, -73.8279057 41.1472785, -73.8278588 41.1472159, -73.8277964 41.1471305, -73.8277166 41.1470321, -73.827663 41.1469649, -73.8275912 41.1468801, -73.8274337 41.1467084, -73.8272352 41.146514, -73.8272041 41.1464845, -73.827144 41.1464276, -73.8270709 41.1463559, -73.8269871 41.1462681, -73.8269321 41.1461994, -73.8268865 41.1461383, -73.8268369 41.1460646, -73.8267986 41.1459994, -73.8266075 41.1456854, -73.8264607 41.1454359, -73.8264386 41.1454041, -73.8264084 41.1453582, -73.8262618 41.1452403, -73.8261813 41.1451353)",,,Pleasantville Road,
23529357,False,,residential,False,79.11500000000001,"LINESTRING (-73.8287562 41.1485124, -73.8286661 41.1485908, -73.8283074 41.1487835, -73.8279891 41.1489204)",,,Delton Lane,
23531255,False,,tertiary,True,147.37699999999998,"LINESTRING (-73.8287562 41.1485124, -73.8286232 41.1483712, -73.8285367 41.1482777, -73.8283858 41.1481086, -73.8283037 41.148015, -73.8282525 41.1479493, -73.828182 41.1478475, -73.8281518 41.1477991, -73.8281237 41.147746, -73.8280968 41.1476865, -73.8280553 41.1475804, -73.8280177 41.1474799, -73.8279859 41.1474118, -73.8279473 41.1473473)",,,Pleasantville Road,
1171059817,False,,secondary,False,160.066,"LINESTRING (-73.8192096 41.1452466, -73.819863 41.1453034, -73.8202784 41.1453424, -73.8209185 41.1454178, -73.821103 41.1454423)",,,Pleasantville Road,
"[23537416, 23530725]",False,,residential,"[False, True]",210.688,"LINESTRING (-73.8195652 41.1493961, -73.8196213 41.1493987, -73.819747 41.149413, -73.819922 41.149439, -73.820307 41.149518, -73.820508 41.149579, -73.820599 41.149596, -73.820754 41.14956, -73.821454 41.14907, -73.821673 41.148887)",,,"['Washburn Road', 'Carleton Avenue']",
23530727,False,,residential,True,308.456,"LINESTRING (-73.8195652 41.1493961, -73.819729 41.1492134, -73.8198128 41.1490806, -73.819837 41.1490053, -73.8198524 41.1489251, -73.8198392 41.148782, -73.8198262 41.1486413, -73.8198305 41.1483573, -73.819832 41.148254, -73.8198383 41.1481449, -73.8198477 41.1480359, -73.8198651 41.1478884, -73.8198967 41.1476935, -73.819961 41.1475446, -73.820065 41.1474188, -73.8204693 41.1469977, -73.8205886 41.1468948, -73.8206343 41.1468553)",,,Washburn Road,
23537416,False,,residential,False,151.99800000000002,"LINESTRING (-73.821673 41.148887, -73.821831 41.148755, -73.822146 41.148589, -73.822373 41.148519, -73.822592 41.148493, -73.822732 41.148519, -73.822775 41.148535, -73.822872 41.148572, -73.822942 41.148624, -73.8230901 41.1488449)",,,Carleton Avenue,
"[23537416, 23530725]",False,,residential,"[False, True]",210.68800000000002,"LINESTRING (-73.821673 41.148887, -73.821454 41.14907, -73.820754 41.14956, -73.820599 41.149596, -73.820508 41.149579, -73.820307 41.149518, -73.819922 41.149439, -73.819747 41.149413, -73.8196213 41.1493987, -73.8195652 41.1493961)",,,"['Washburn Road', 'Carleton Avenue']",
"[23476500, 852565189, 852565190]",False,,residential,True,392.8070000000001,"LINESTRING (-73.821673 41.148887, -73.821444 41.148516, -73.821374 41.148288, -73.821347 41.148087, -73.821347 41.147825, -73.8214 41.147178, -73.821409 41.146583, -73.821426 41.146504, -73.821461 41.146417, -73.821522 41.146338, -73.8216425 41.1462711, -73.821811 41.146198, -73.821857 41.146151, -73.821873 41.146086, -73.821857 41.145989, -73.8218178 41.1457181, -73.8218577 41.1455549)",,,Todd Lane,yes
"[45326731, 585757891]",False,,secondary,True,46.276,"LINESTRING (-73.8235362 41.1456811, -73.8234344 41.145694, -73.8233739 41.1456991, -73.8233023 41.1457034, -73.8232278 41.1457065, -73.8231629 41.1457066, -73.8230995 41.1457041, -73.8230411 41.1457004, -73.8229863 41.145696)",,,Pleasantville Road,yes
"[45326732, 45326733, 45326734]",False,,secondary,False,229.69799999999998,"LINESTRING (-73.8235362 41.1456811, -73.8235877 41.1456713, -73.8236351 41.1456613, -73.8236837 41.1456525, -73.8237658 41.1456387, -73.8238573 41.145622, -73.8239568 41.1456032, -73.8241639 41.1455635, -73.8246212 41.1454712, -73.8247538 41.1454482, -73.8251406 41.1453615, -73.8252371 41.1453402, -73.8255982 41.1452603, -73.8256552 41.1452477, -73.8259229 41.1451909, -73.8261813 41.1451353)",,,Pleasantville Road,yes
953561636,False,,primary_link,False,86.045,"LINESTRING (-73.8235362 41.1456811, -73.8235781 41.1457641, -73.8238612 41.1464151)",,,,
574717781,False,,residential,True,61.742,"LINESTRING (-73.8230901 41.1488449, -73.8237469 41.1485925)",,,Carlton Avenue,
23537416,False,,residential,False,123.237,"LINESTRING (-73.8230901 41.1488449, -73.823113 41.148879, -73.823178 41.148977, -73.823502 41.149388, -73.823642 41.149624, -73.823726 41.149839)",,,Carleton Avenue,
23537416,False,,residential,True,151.998,"LINESTRING (-73.8230901 41.1488449, -73.822942 41.148624, -73.822872 41.148572, -73.822775 41.148535, -73.822732 41.148519, -73.822592 41.148493, -73.822373 41.148519, -73.822146 41.148589, -73.821831 41.148755, -73.821673 41.148887)",,,Carleton Avenue,
574717781,False,,residential,False,61.742,"LINESTRING (-73.8237469 41.1485925, -73.8230901 41.1488449)",,,Carlton Avenue,
"[374234185, 374234186]",True,NY 9A;NY 100,trunk,False,52.849000000000004,"LINESTRING (-73.8237469 41.1485925, -73.8238353 41.1487214, -73.82388 41.148778, -73.823962 41.148882, -73.824074 41.148998)",2,45 mph,,
23530727,False,,residential,False,308.456,"LINESTRING (-73.8206343 41.1468553, -73.8205886 41.1468948, -73.8204693 41.1469977, -73.820065 41.1474188, -73.819961 41.1475446, -73.8198967 41.1476935, -73.8198651 41.1478884, -73.8198477 41.1480359, -73.8198383 41.1481449, -73.819832 41.148254, -73.8198305 41.1483573, -73.8198262 41.1486413, -73.8198392 41.148782, -73.8198524 41.1489251, -73.819837 41.1490053, -73.8198128 41.1490806, -73.819729 41.1492134, -73.8195652 41.1493961)",,,Washburn Road,
953561636,False,,primary_link,True,86.045,"LINESTRING (-73.8238612 41.1464151, -73.8235781 41.1457641, -73.8235362 41.1456811)",,,,
1102931321,False,,trunk_link,False,7.685999999999999,"LINESTRING (-73.8238612 41.1464151, -73.8238562 41.1464305, -73.8238485 41.1464413, -73.8238395 41.1464499, -73.8238298 41.146457, -73.8238204 41.1464618, -73.8238065 41.1464661)",,,,
