osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,tunnel
12349097,Concord Place,residential,False,False,93.538,,,,"LINESTRING (-75.3779089 40.0879838, -75.3775621 40.0878726, -75.3775084 40.0878398, -75.3774816 40.0877946, -75.3775031 40.0877577, -75.377546 40.0877249, -75.3775996 40.0877167, -75.3776747 40.0877249, -75.3779928 40.0878289)",,
12359534,Concord Circle,residential,False,False,18.698999999999998,,,,"LINESTRING (-75.3779089 40.0879838, -75.3779437 40.0879028, -75.3779928 40.0878289)",,
12359534,Concord Circle,residential,False,True,106.557,,,,"LINESTRING (-75.3779089 40.0879838, -75.3779059 40.0880774, -75.3779116 40.0881704, -75.3779336 40.0882806, -75.3782562 40.0888928)",,
12349097,Concord Place,residential,False,True,93.538,,,,"LINESTRING (-75.3779928 40.0878289, -75.3776747 40.0877249, -75.3775996 40.0877167, -75.377546 40.0877249, -75.3775031 40.0877577, -75.3774816 40.0877946, -75.3775084 40.0878398, -75.3775621 40.0878726, -75.3779089 40.0879838)",,
12359534,Concord Circle,residential,False,True,18.698999999999998,,,,"LINESTRING (-75.3779928 40.0878289, -75.3779437 40.0879028, -75.3779089 40.0879838)",,
12359534,Concord Circle,residential,False,False,154.62,,,,"LINESTRING (-75.3779928 40.0878289, -75.3780886 40.0877528, -75.3781843 40.0876894, -75.3782914 40.0876413, -75.3784212 40.0875894, -75.3792087 40.0874259, -75.379379 40.0874043, -75.3795287 40.0874095, -75.3796708 40.0874261)",,
12349582,Patriot Road,residential,False,False,103.599,,,,"LINESTRING (-75.3796708 40.0874261, -75.3796939 40.0873485, -75.3797132 40.0872742, -75.3797207 40.0872006, -75.379703 40.0871111, -75.3795179 40.0865157)",,
12359534,Concord Circle,residential,False,False,98.668,,,,"LINESTRING (-75.3796708 40.0874261, -75.3798269 40.0875073, -75.3800329 40.0876911, -75.3803407 40.0881331)",,
12359534,Concord Circle,residential,False,True,154.62,,,,"LINESTRING (-75.3796708 40.0874261, -75.3795287 40.0874095, -75.379379 40.0874043, -75.3792087 40.0874259, -75.3784212 40.0875894, -75.3782914 40.0876413, -75.3781843 40.0876894, -75.3780886 40.0877528, -75.3779928 40.0878289)",,
12349582,Patriot Road,residential,False,True,103.599,,,,"LINESTRING (-75.3795179 40.0865157, -75.379703 40.0871111, -75.3797207 40.0872006, -75.3797132 40.0872742, -75.3796939 40.0873485, -75.3796708 40.0874261)",,
12382468,Kingwood Road,residential,False,False,108.46399999999998,,,,"LINESTRING (-75.3795179 40.0865157, -75.3801217 40.0864126, -75.3802499 40.0863976, -75.3803612 40.0863957, -75.3804607 40.0864173, -75.380557 40.0864472, -75.3806412 40.0864875, -75.3807217 40.0865433)",,
596706981,Allendale Road,primary,False,False,16.992,,,35 mph,"LINESTRING (-75.3821337 40.0883502, -75.3820434 40.0882139)",,
596706979,West Dekalb Pike,trunk,True,False,204.56300000000002,3,US 202,45 mph,"LINESTRING (-75.3821337 40.0883502, -75.3827286 40.0880998, -75.3832115 40.0878874, -75.3840776 40.0875116, -75.384229 40.0874477)",,
"[825737160, 825737161, 1067599584]",Allendale Road,primary,True,False,163.12800000000001,"['3', '2']",,35 mph,"LINESTRING (-75.3821337 40.0883502, -75.3821757 40.0884783, -75.3822599 40.0885985, -75.3823237 40.08871, -75.3824013 40.0888643, -75.3825423 40.0891864, -75.3826959 40.0895311, -75.3828635 40.0896945)",,
12385934,Allendale Road,primary,False,False,155.11599999999999,,,35 mph,"LINESTRING (-75.3828635 40.0896945, -75.3829322 40.0898076, -75.382986 40.0898709, -75.3831148 40.0900213, -75.3832789 40.0901715, -75.383472 40.0903572, -75.3835158 40.0903884, -75.3836946 40.0905159, -75.3837388 40.0905455, -75.3837991 40.0905859, -75.3839464 40.0906886, -75.3840379 40.0907458)",,
334577462,Court Boulevard,residential,False,True,463.947,,,,"LINESTRING (-75.3828635 40.0896945, -75.3833419 40.0897594, -75.383474 40.0897618, -75.3835938 40.0897258, -75.3876762 40.0879332)",,
"[626834195, 825127395]",Allendale Road,primary,True,False,164.247,2,,35 mph,"LINESTRING (-75.3828635 40.0896945, -75.3828058 40.0894979, -75.3825061 40.0888348, -75.3824272 40.0886832, -75.3823611 40.0885681, -75.382279 40.0884418, -75.3821337 40.0883502)",,
"[184030603, 290080676, 290080678]",Allendale Road,primary,True,False,275.343,2,,35 mph,"LINESTRING (-75.3844741 40.0910738, -75.3845171 40.0911715, -75.3847506 40.0913363, -75.3849276 40.0914881, -75.3852829 40.0918725, -75.3854149 40.0919987, -75.385589 40.0921548, -75.3857749 40.0922936, -75.3860985 40.0924713, -75.3864177 40.0926549, -75.3867307 40.0928002)",yes,
596706982,Allendale Road,primary,False,True,52.059,,,35 mph,"LINESTRING (-75.3844741 40.0910738, -75.3843667 40.0909834, -75.3840379 40.0907458)",,
626834198,Wills Road,secondary,True,False,31.54,,,,"LINESTRING (-75.3844741 40.0910738, -75.384629 40.0910365, -75.3848084 40.0909554)",,
12363627,Powderhorn Road,residential,False,False,105.82,,,,"LINESTRING (-75.3782562 40.0888928, -75.3793777 40.0884811)",,
12359534,Concord Circle,residential,False,False,106.557,,,,"LINESTRING (-75.3782562 40.0888928, -75.3779336 40.0882806, -75.3779116 40.0881704, -75.3779059 40.0880774, -75.3779089 40.0879838)",,
12363627,Powderhorn Road,residential,False,True,73.307,,,,"LINESTRING (-75.3803407 40.0881331, -75.3795608 40.0884135)",,
12359534,Concord Circle,residential,False,True,98.668,,,,"LINESTRING (-75.3803407 40.0881331, -75.3800329 40.0876911, -75.3798269 40.0875073, -75.3796708 40.0874261)",,
12363627,Powderhorn Road,residential,False,False,98.084,,,,"LINESTRING (-75.3803407 40.0881331, -75.3808403 40.0879432, -75.3809982 40.0878616, -75.3810889 40.0878088, -75.381158 40.0877394, -75.381248 40.0876232)",,
12363627,Powderhorn Road,residential,False,True,98.084,,,,"LINESTRING (-75.381248 40.0876232, -75.381158 40.0877394, -75.3810889 40.0878088, -75.3809982 40.0878616, -75.3808403 40.0879432, -75.3803407 40.0881331)",,
591761146,Forge Road,residential,False,False,132.988,,,,"LINESTRING (-75.381248 40.0876232, -75.3812798 40.0874437, -75.3812905 40.0873452, -75.3812583 40.0872508, -75.3809856 40.0868637, -75.3807217 40.0865433)",,
"[825127396, 104523982]",Forge Road,residential,False,True,98.124,,,,"LINESTRING (-75.381248 40.0876232, -75.3815033 40.0877065, -75.3816819 40.0877919, -75.3818078 40.087886, -75.3818393 40.0879253, -75.3819552 40.0880852, -75.3819995 40.088145, -75.3820434 40.0882139)",,
"[900391432, 555506561]",West Dekalb Pike,trunk,True,False,195.184,"['4', '3']",US 202,45 mph,"LINESTRING (-75.384229 40.0874477, -75.3845804 40.0872929, -75.3857226 40.0867973, -75.386051 40.0866548, -75.3862226 40.0865789)",,
12371181,Thomas Drive,residential,False,False,99.297,,,,"LINESTRING (-75.3823125 40.0941215, -75.3829991 40.0948437)",,
12371181,Thomas Drive,residential,False,True,70.285,,,,"LINESTRING (-75.3823125 40.0941215, -75.3821864 40.0939935, -75.3821327 40.0938909, -75.3820898 40.0937637, -75.3820737 40.0936447, -75.3820718 40.0936208, -75.3820651 40.0935346)",,
12372883,Anthony Road,residential,False,False,473.047,,,,"LINESTRING (-75.3823125 40.0941215, -75.382519 40.0940222, -75.3826853 40.093973, -75.3829374 40.093932, -75.3832003 40.0939073, -75.3841321 40.0937997, -75.3866555 40.0935765, -75.3869902 40.0936947, -75.3875481 40.0940952)",,
12382468,Kingwood Road,residential,False,True,108.464,,,,"LINESTRING (-75.3807217 40.0865433, -75.3806412 40.0864875, -75.380557 40.0864472, -75.3804607 40.0864173, -75.3803612 40.0863957, -75.3802499 40.0863976, -75.3801217 40.0864126, -75.3795179 40.0865157)",,
591761146,Forge Road,residential,False,True,132.988,,,,"LINESTRING (-75.3807217 40.0865433, -75.3809856 40.0868637, -75.3812583 40.0872508, -75.3812905 40.0873452, -75.3812798 40.0874437, -75.381248 40.0876232)",,
12371181,Thomas Drive,residential,False,False,70.285,,,,"LINESTRING (-75.3820651 40.0935346, -75.3820718 40.0936208, -75.3820737 40.0936447, -75.3820898 40.0937637, -75.3821327 40.0938909, -75.3821864 40.0939935, -75.3823125 40.0941215)",,
"[555506563, 555506564]",West Dekalb Pike,trunk,True,False,185.967,"['4', '2']",US 202,45 mph,"LINESTRING (-75.3839455 40.0873897, -75.3834647 40.0876005, -75.3832238 40.087706, -75.3831616 40.0877333, -75.3827613 40.0879065, -75.3822095 40.0881441, -75.3820434 40.0882139)",,
596706981,Allendale Road,primary,False,True,16.992,,,35 mph,"LINESTRING (-75.3820434 40.0882139, -75.3821337 40.0883502)",,
"[825127396, 104523982]",Forge Road,residential,False,False,98.12400000000001,,,,"LINESTRING (-75.3820434 40.0882139, -75.3819995 40.088145, -75.3819552 40.0880852, -75.3818393 40.0879253, -75.3818078 40.087886, -75.3816819 40.0877919, -75.3815033 40.0877065, -75.381248 40.0876232)",,
104524030,West Dekalb Pike,trunk,True,False,200.52399999999997,2,US 202,45 mph,"LINESTRING (-75.3820434 40.0882139, -75.3812075 40.0885596, -75.3807806 40.0887229, -75.3803397 40.0888852, -75.3799365 40.0890207)",,
12348869,Colonial Place,residential,True,False,74.7,,,,"LINESTRING (-75.3799365 40.0890207, -75.3795608 40.0884135)",,
902693110,West Dekalb Pike,trunk,True,False,17.521,2,US 202,45 mph,"LINESTRING (-75.3799365 40.0890207, -75.3797496 40.0890869)",,
47094995,Mall Boulevard,secondary,False,True,17.076,,,,"LINESTRING (-75.3862226 40.0865789, -75.3861073 40.0864532)",,
"[1047785815, 47094839]",Mall Boulevard,secondary,True,False,176.579,"['3', '2']",,35 mph,"LINESTRING (-75.3862226 40.0865789, -75.3862588 40.0866831, -75.3863788 40.0868379, -75.3864328 40.0869112, -75.3864597 40.0869448, -75.3865407 40.0870457, -75.3865862 40.0870776, -75.3866483 40.0871227, -75.3867128 40.0871603, -75.3867992 40.0871905, -75.3871656 40.0872725, -75.3873844 40.0873392, -75.3874809 40.0873761, -75.3875865 40.0874358, -75.3876288 40.0874646, -75.3877194 40.0875529)",,
"[47094418, 996550901]",,secondary_link,True,False,73.742,,,,"LINESTRING (-75.3886663 40.088989, -75.3886204 40.0891448, -75.3886114 40.0891727, -75.3885537 40.089264, -75.3885262 40.0892876, -75.388484 40.0893266, -75.3884484 40.0893523, -75.3883861 40.0893913, -75.388319 40.0894225, -75.3881661 40.0894836)",,building_passage
"[596706986, 996550900]",Mall Boulevard,secondary,True,False,49.378,3,,35 mph,"LINESTRING (-75.3886663 40.088989, -75.388674 40.0891281, -75.3886763 40.089169, -75.3886829 40.0892805, -75.3887019 40.0894321)",,building_passage
1047785813,,secondary_link,True,False,45.256,,,,"LINESTRING (-75.3877194 40.0875529, -75.3877672 40.0877221, -75.3877673 40.0878276, -75.3877332 40.0878869, -75.3876762 40.0879332)",,
1047785814,Mall Boulevard,secondary,True,False,34.910000000000004,3,,35 mph,"LINESTRING (-75.3877194 40.0875529, -75.3878148 40.087666, -75.3878929 40.0877562, -75.3879443 40.0878155)",,
"[184030595, 290080677, 290080679]",Allendale Road,primary,True,False,236.709,2,,35 mph,"LINESTRING (-75.3867307 40.0928002, -75.3865492 40.092623, -75.3860535 40.0922859, -75.3855306 40.0919065, -75.3850725 40.0914867, -75.3848116 40.0912653)",yes,
184030599,Allendale Road,primary,False,False,149.79500000000002,,,35 mph,"LINESTRING (-75.3867307 40.0928002, -75.3872077 40.0931434, -75.3879977 40.0937357)",,
12385934,Allendale Road,primary,False,True,155.11599999999999,,,35 mph,"LINESTRING (-75.3840379 40.0907458, -75.3839464 40.0906886, -75.3837991 40.0905859, -75.3837388 40.0905455, -75.3836946 40.0905159, -75.3835158 40.0903884, -75.383472 40.0903572, -75.3832789 40.0901715, -75.3831148 40.0900213, -75.382986 40.0898709, -75.3829322 40.0898076, -75.3828635 40.0896945)",,
596706982,Allendale Road,primary,False,False,52.059,,,35 mph,"LINESTRING (-75.3840379 40.0907458, -75.3843667 40.0909834, -75.3844741 40.0910738)",,
245232874,Wills Road,secondary,True,False,323.162,,,,"LINESTRING (-75.3848084 40.0909554, -75.3848742 40.0909288, -75.3859732 40.0904348, -75.3860705 40.090388, -75.3869306 40.0899719, -75.3873342 40.0897762, -75.3874517 40.0897272, -75.3875761 40.0896791, -75.3877048 40.0896365, -75.3878321 40.0896, -75.3879398 40.089582, -75.3881182 40.0895652)",,
47094419,,secondary_link,True,False,77.145,,,,"LINESTRING (-75.3881182 40.0895652, -75.3882821 40.0895636, -75.3883492 40.0895759, -75.388433 40.0895908, -75.3885101 40.0896134, -75.3885725 40.0896369, -75.3886234 40.0896688, -75.3886704 40.0897057, -75.3887267 40.0897509, -75.3888487 40.0898919)",,
626834197,Wills Road,secondary_link,True,False,50.863,,,,"LINESTRING (-75.3881182 40.0895652, -75.3885978 40.0895176, -75.388711 40.0895056)",,
1000444820,Wills Road,secondary,True,False,330.332,2,,,"LINESTRING (-75.3881661 40.0894836, -75.3878268 40.0894877, -75.3876793 40.0895123, -75.3875479 40.0895451, -75.3874139 40.0895903, -75.3872851 40.0896395, -75.3871564 40.089699, -75.3859966 40.0902998, -75.3858993 40.090346, -75.3855394 40.0905071, -75.3851865 40.090665, -75.384778 40.0908472)",,
626834196,Mall Boulevard,secondary,True,False,8.209,,,40 mph,"LINESTRING (-75.3887019 40.0894321, -75.388711 40.0895056)",,
1000444820,Wills Road,secondary,True,False,45.938,2,,,"LINESTRING (-75.3887019 40.0894321, -75.3881661 40.0894836)",,
1000444817,Mall Boulevard,secondary,True,False,8.185,,,40 mph,"LINESTRING (-75.3888605 40.0894869, -75.3888492 40.0894138)",,
1000444818,Wills Road,secondary_link,True,False,12.887,,,,"LINESTRING (-75.388711 40.0895056, -75.3888605 40.0894869)",,
1000444819,Mall Boulevard,secondary,True,False,44.662000000000006,,,40 mph,"LINESTRING (-75.388711 40.0895056, -75.3887227 40.0895641, -75.3887442 40.0896496, -75.3887789 40.0897476, -75.3888487 40.0898919)",,
334577461,Court Boulevard,residential,False,False,11.858,,,,"LINESTRING (-75.3880654 40.0877627, -75.3879443 40.0878155)",,
"[1066021615, 1066021614, 334577463]",Mall Boulevard,secondary,True,False,212.638,"['3', '2']",,35 mph,"LINESTRING (-75.3880654 40.0877627, -75.3879153 40.0875771, -75.3878295 40.087491, -75.3877115 40.0874089, -75.3875023 40.0872817, -75.3873199 40.0872201, -75.386843 40.0870966, -75.3867849 40.0870758, -75.3867215 40.0870485, -75.3866492 40.0870025, -75.3865823 40.0869388, -75.386395 40.0866859, -75.3863441 40.0866356, -75.3862226 40.0865789)",,
334577461,Court Boulevard,residential,False,True,11.858,,,,"LINESTRING (-75.3879443 40.0878155, -75.3880654 40.0877627)",,
334577462,Court Boulevard,residential,False,False,26.296,,,,"LINESTRING (-75.3879443 40.0878155, -75.3878187 40.0878706, -75.3876762 40.0879332)",,
"[334577464, 334574161, 596706986]",Mall Boulevard,secondary,True,False,145.117,,,35 mph,"LINESTRING (-75.3879443 40.0878155, -75.3880031 40.0879001, -75.38845 40.0885427, -75.3884935 40.0886053, -75.3885377 40.0886689, -75.3886288 40.0888124, -75.3886663 40.088989)",,"['building_passage', 'yes']"
555506564,West Dekalb Pike,trunk,True,False,53.677,2,US 202,45 mph,"LINESTRING (-75.3855684 40.0866866, -75.3850211 40.0869268)",,
62723972,,trunk_link,True,False,147.754,,,,"LINESTRING (-75.3855684 40.0866866, -75.3853554 40.0868519, -75.3849314 40.0870385, -75.3843541 40.0872886, -75.3842719 40.0873255, -75.3842236 40.0873563, -75.3842124 40.0873948, -75.384229 40.0874477)",,
184030578,,secondary_link,True,False,37.059,,,,"LINESTRING (-75.3848116 40.0912653, -75.3847519 40.0911373, -75.3847351 40.0910726, -75.3847553 40.0910177, -75.3848084 40.0909554)",,
626834199,Allendale Road,primary,True,False,36.353,2,,35 mph,"LINESTRING (-75.3848116 40.0912653, -75.3846126 40.0911171, -75.3844741 40.0910738)",,
91832863,Wills Road,secondary,True,False,12.695,2,,,"LINESTRING (-75.3888492 40.0894138, -75.3887019 40.0894321)",,
"[596706987, 334574160, 334574162, 996550899, 1068201047]",Mall Boulevard,secondary,True,False,199.314,"['3', '2']",,35 mph,"LINESTRING (-75.3888492 40.0894138, -75.3888373 40.0892973, -75.3888227 40.0890816, -75.388821 40.0890472, -75.3888058 40.0888576, -75.3887866 40.0887994, -75.3887655 40.0887515, -75.3887272 40.0886895, -75.3886274 40.088545, -75.3885802 40.0884793, -75.3883639 40.0881782, -75.3881277 40.0878494, -75.3880654 40.0877627)",,"['building_passage', 'yes']"
555506564,West Dekalb Pike,trunk,True,False,104.987,2,US 202,45 mph,"LINESTRING (-75.3850211 40.0869268, -75.3839455 40.0873897)",,
184030592,,secondary_link,True,False,65.58500000000001,,,,"LINESTRING (-75.384778 40.0908472, -75.3845628 40.0908638, -75.3844621 40.090863, -75.3844234 40.0908602, -75.3842839 40.0908315, -75.3841498 40.0907905, -75.3840379 40.0907458)",,
596706983,Wills Road,secondary,True,False,37.866,2,,,"LINESTRING (-75.384778 40.0908472, -75.3845319 40.0909625, -75.3844741 40.0910738)",,
334577462,Court Boulevard,residential,False,False,463.947,,,,"LINESTRING (-75.3876762 40.0879332, -75.3835938 40.0897258, -75.383474 40.0897618, -75.3833419 40.0897594, -75.3828635 40.0896945)",,
334577462,Court Boulevard,residential,False,True,26.296,,,,"LINESTRING (-75.3876762 40.0879332, -75.3878187 40.0878706, -75.3879443 40.0878155)",,
"[825127397, 26283600, 902693109, 902693112, 902693113, 121646876]",West Dekalb Pike,trunk,True,False,261.732,"['3', '2']",US 202,45 mph,"LINESTRING (-75.3793435 40.0893392, -75.3795046 40.0892856, -75.3797887 40.0891875, -75.3800729 40.0890898, -75.3803055 40.0890098, -75.3804911 40.088946, -75.3806656 40.0888855, -75.3807637 40.0888515, -75.3810528 40.088763, -75.3812115 40.0887016, -75.3813745 40.0886386, -75.3814199 40.0886199, -75.3818849 40.0884551, -75.3819348 40.0884336, -75.3821337 40.0883502)",,
1190129771,,trunk_link,True,False,66.022,,,,"LINESTRING (-75.3793435 40.0893392, -75.3793832 40.0892861, -75.3794685 40.0892457, -75.3796422 40.0891824, -75.3797827 40.0891346, -75.3798663 40.089106, -75.379928 40.0890818, -75.3799516 40.0890451, -75.3799365 40.0890207)",,
