osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,access,geometry
15167540,East Austin Street,unclassified,False,True,128.942,,CR 122,,,"LINESTRING (-97.644439 29.683021, -97.643922 29.682967, -97.643115 29.6828743)"
410654366,Lamar Street,residential,False,False,7.971,,,,,"LINESTRING (-97.644326 29.683953, -97.644408 29.683961)"
410654366,Lamar Street,residential,False,True,130.795,,,,,"LINESTRING (-97.644326 29.683953, -97.642981 29.683818)"
15163889,North Cedar Avenue,residential,False,True,104.209,2,,35 mph,,"LINESTRING (-97.644326 29.683953, -97.644344 29.683794, -97.644373 29.683539, -97.644439 29.683021)"
15164070,Central Avenue,residential,False,False,131.529,,,,,"LINESTRING (-97.646779 29.675891, -97.648131 29.67603)"
15166266,South Oak Avenue,residential,False,False,59.916,2,,35 mph,,"LINESTRING (-97.646779 29.675891, -97.6466936 29.6764247)"
410654365,Myrtle Avenue,residential,False,False,105.73,,,,,"LINESTRING (-97.643115 29.6828743, -97.642981 29.683818)"
15164794,Myrtle Avenue,residential,False,True,109.325,,,,,"LINESTRING (-97.643115 29.6828743, -97.6431036 29.682778, -97.643147 29.682426, -97.6432157 29.681897)"
15167540,East Austin Street,unclassified,False,False,128.942,,CR 122,,,"LINESTRING (-97.643115 29.6828743, -97.643922 29.682967, -97.644439 29.683021)"
15164776,East Travis Street,residential,False,True,86.191,2,,,,"LINESTRING (-97.644352 29.676233, -97.643579 29.675846)"
15164255,Pine Street,residential,False,False,75.48,,,,,"LINESTRING (-97.644352 29.676233, -97.64402 29.676764, -97.6439791 29.6768295)"
15164776,East Travis Street,residential,False,False,224.69000000000003,2,,,,"LINESTRING (-97.644352 29.676233, -97.6448508 29.6764772, -97.645206 29.676651, -97.645866 29.676964, -97.646288 29.677188, -97.646336 29.677226, -97.646364 29.677243)"
15164255,Pine Street,residential,False,False,97.608,,,,,"LINESTRING (-97.643617 29.677409, -97.643134 29.67818)"
15164255,Pine Street,residential,False,True,73.321,,,,,"LINESTRING (-97.643617 29.677409, -97.6439791 29.6768295)"
15164670,East Bowie Street,residential,False,True,87.42,2,,,,"LINESTRING (-97.643617 29.677409, -97.64283 29.677021)"
15164670,East Bowie Street,residential,False,False,205.332,2,,,,"LINESTRING (-97.643617 29.677409, -97.64533 29.678256, -97.645393 29.678295, -97.645463 29.678323)"
15164255,Pine Street,residential,False,True,97.608,,,,,"LINESTRING (-97.643134 29.67818, -97.643617 29.677409)"
15168324,East Crockett Street,residential,False,False,81.206,,,,,"LINESTRING (-97.643134 29.67818, -97.642395 29.677832)"
15168324,East Crockett Street,residential,False,True,210.869,,,,,"LINESTRING (-97.643134 29.67818, -97.643542 29.678374, -97.644354 29.678771, -97.645047 29.679093)"
15164429,East Davis Street,tertiary,False,True,133.118,2,FM 1322,,,"LINESTRING (-97.646069 29.6811842, -97.6447 29.681048)"
15164279,North Oak Avenue,residential,False,False,111.65100000000001,2,,35 mph,,"LINESTRING (-97.646069 29.6811842, -97.6460057 29.6817073, -97.6459482 29.6821828)"
"[15166266, 15164279]","['South Oak Avenue', 'North Oak Avenue']",residential,False,True,90.07,2,,35 mph,,"LINESTRING (-97.646069 29.6811842, -97.6460932 29.6809846, -97.646111 29.680837, -97.6461211 29.6807538, -97.6461684 29.6803788)"
15164429,East Davis Street,tertiary,False,False,135.042,2,FM 1322,,,"LINESTRING (-97.646069 29.6811842, -97.6473201 29.6813076, -97.6473319 29.6813087, -97.647458 29.6813208)"
15165840,East Fannin Street,residential,False,False,133.948,,,35 mph,,"LINESTRING (-97.6459482 29.6821828, -97.647326 29.682318)"
15165840,East Fannin Street,residential,False,True,134.161,,,35 mph,,"LINESTRING (-97.6459482 29.6821828, -97.6445687 29.6820437)"
15164279,North Oak Avenue,residential,False,False,110.243,2,,35 mph,,"LINESTRING (-97.6459482 29.6821828, -97.6458883 29.6826778, -97.6458289 29.6831688)"
15164279,North Oak Avenue,residential,False,True,111.65100000000001,2,,35 mph,,"LINESTRING (-97.6459482 29.6821828, -97.6460057 29.6817073, -97.646069 29.6811842)"
15164279,North Oak Avenue,residential,False,False,100.649,2,,35 mph,,"LINESTRING (-97.6458289 29.6831688, -97.6457685 29.6836679, -97.64572 29.684069)"
15164279,North Oak Avenue,residential,False,True,110.243,2,,35 mph,,"LINESTRING (-97.6458289 29.6831688, -97.6458883 29.6826778, -97.6459482 29.6821828)"
15167540,East Austin Street,unclassified,False,False,132.934,,CR 122,,,"LINESTRING (-97.6458289 29.6831688, -97.646516 29.683234, -97.647196 29.683305)"
15167540,East Austin Street,unclassified,False,True,135.286,,CR 122,,,"LINESTRING (-97.6458289 29.6831688, -97.645249 29.683116, -97.644439 29.683021)"
15164279,North Oak Avenue,residential,False,True,100.649,2,,35 mph,,"LINESTRING (-97.64572 29.684069, -97.6457685 29.6836679, -97.6458289 29.6831688)"
410654366,Lamar Street,residential,False,False,128.933,,,,,"LINESTRING (-97.64572 29.684069, -97.646352 29.684108, -97.647047 29.684188)"
410654366,Lamar Street,residential,False,True,127.385,,,,,"LINESTRING (-97.64572 29.684069, -97.645392 29.684059, -97.644408 29.683961)"
15164429,East Davis Street,tertiary,False,False,131.318,2,FM 1322,,,"LINESTRING (-97.64335 29.68091, -97.6447 29.681048)"
15164794,Myrtle Avenue,residential,False,False,110.515,,,,,"LINESTRING (-97.64335 29.68091, -97.643279 29.681415, -97.6432157 29.681897)"
15164429,East Davis Street,tertiary,False,True,135.042,2,FM 1322,,,"LINESTRING (-97.647458 29.6813208, -97.6473319 29.6813087, -97.6473201 29.6813076, -97.646069 29.6811842)"
15164565,North Magnolia Avenue,trunk,False,False,111.616,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.647458 29.6813208, -97.6474454 29.6814202, -97.6473947 29.6818194, -97.647326 29.682318)"
"[226893803, 15164565]","['South Magnolia Avenue', 'North Magnolia Avenue']",trunk,False,True,90.289,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.647458 29.6813208, -97.647483 29.6811065, -97.6475126 29.6808886, -97.6475602 29.6805137)"
194297559,West Davis Street,unclassified,False,False,134.142,2,,,,"LINESTRING (-97.647458 29.6813208, -97.6475563 29.6813315, -97.6475832 29.6813344, -97.6487196 29.681443, -97.648838 29.6814543)"
15167009,Laurel Avenue,residential,False,False,111.565,2,,35 mph,,"LINESTRING (-97.648838 29.6814543, -97.6488243 29.6815596, -97.6487727 29.6819563, -97.6487065 29.6824511)"
"[15165520, 15167009]","['South Laurel Avenue', 'Laurel Avenue']",residential,False,True,89.972,2,,35 mph,,"LINESTRING (-97.648838 29.6814543, -97.6488511 29.6813537, -97.6488674 29.6812282, -97.6488722 29.681191, -97.6488942 29.6810221, -97.6489417 29.6806502)"
194297559,West Davis Street,unclassified,False,False,133.14600000000002,2,,,,"LINESTRING (-97.648838 29.6814543, -97.6489284 29.6814616, -97.650208 29.681585)"
194297559,West Davis Street,unclassified,False,True,134.142,2,,,,"LINESTRING (-97.648838 29.6814543, -97.6487196 29.681443, -97.6475832 29.6813344, -97.6475563 29.6813315, -97.647458 29.6813208)"
194297559,West Davis Street,unclassified,False,True,134.499,2,,,,"LINESTRING (-97.65159 29.6817315, -97.650208 29.681585)"
15166821,Walnut Avenue,residential,False,False,112.119,2,,35 mph,,"LINESTRING (-97.65159 29.6817315, -97.6515781 29.6818279, -97.651529 29.6822273, -97.6514667 29.6827341)"
"[15166821, 15165919]","['South Walnut Avenue', 'Walnut Avenue']",residential,False,True,90.56200000000001,2,,35 mph,,"LINESTRING (-97.65159 29.6817315, -97.6516236 29.6814585, -97.6516441 29.6812922, -97.6517023 29.680923)"
15164451,South Cedar Avenue,residential,False,False,94.583,2,,35 mph,,"LINESTRING (-97.645463 29.678323, -97.645047 29.679093)"
15164670,East Bowie Street,residential,False,False,19.715,2,,,,"LINESTRING (-97.645463 29.678323, -97.645501 29.678334, -97.645582 29.678345, -97.645664 29.678343)"
15164670,East Bowie Street,residential,False,True,205.332,2,,,,"LINESTRING (-97.645463 29.678323, -97.645393 29.678295, -97.64533 29.678256, -97.643617 29.677409)"
15164451,South Cedar Avenue,residential,False,False,20.934,2,,35 mph,,"LINESTRING (-97.645047 29.679093, -97.6449618 29.6792661)"
15164451,South Cedar Avenue,residential,False,True,94.583,2,,35 mph,,"LINESTRING (-97.645047 29.679093, -97.645463 29.678323)"
15168324,East Crockett Street,residential,False,False,210.86899999999997,,,,,"LINESTRING (-97.645047 29.679093, -97.644354 29.678771, -97.643542 29.678374, -97.643134 29.67818)"
15164451,South Cedar Avenue,residential,False,True,20.934,2,,35 mph,,"LINESTRING (-97.6449618 29.6792661, -97.645047 29.679093)"
15168321,East Crockett Street,residential,False,False,129.754,2,,,,"LINESTRING (-97.6449618 29.6792661, -97.6462972 29.6793909)"
15164451,South Cedar Avenue,residential,False,False,111.84899999999999,2,,35 mph,,"LINESTRING (-97.6449618 29.6792661, -97.644904 29.679384, -97.644881 29.679476, -97.6448517 29.6797574, -97.644808 29.680257)"
1162464016,East Pierce Street,trunk,False,False,132.119,4,US 90;US 183,35 mph,,"LINESTRING (-97.644808 29.680257, -97.6461684 29.6803788)"
"[15163889, 15164451]","['South Cedar Avenue', 'North Cedar Avenue']",residential,False,False,88.57399999999998,2,,35 mph,,"LINESTRING (-97.644808 29.680257, -97.6447618 29.6805731, -97.644755 29.6806194, -97.6447428 29.6807144, -97.6447 29.681048)"
15164451,South Cedar Avenue,residential,False,True,111.849,2,,35 mph,,"LINESTRING (-97.644808 29.680257, -97.6448517 29.6797574, -97.644881 29.679476, -97.644904 29.679384, -97.6449618 29.6792661)"
15164454,South Cedar Avenue,residential,False,False,146.712,2,,,,"LINESTRING (-97.646364 29.677243, -97.646263 29.677291, -97.646169 29.677348, -97.646073 29.677419, -97.645987 29.6775, -97.645913 29.677587, -97.645849 29.677682, -97.645782 29.677864, -97.64574 29.677975, -97.645707 29.678135, -97.645664 29.678343)"
15164776,East Travis Street,residential,False,False,21.483,2,,,,"LINESTRING (-97.646364 29.677243, -97.646431 29.677274, -97.646467 29.677286, -97.646571 29.677311)"
15164776,East Travis Street,residential,False,True,224.69,2,,,,"LINESTRING (-97.646364 29.677243, -97.646336 29.677226, -97.646288 29.677188, -97.645866 29.676964, -97.645206 29.676651, -97.6448508 29.6764772, -97.644352 29.676233)"
15164670,East Bowie Street,residential,False,False,73.018,2,,,,"LINESTRING (-97.645664 29.678343, -97.646415 29.678417)"
15164454,South Cedar Avenue,residential,False,True,146.712,2,,,,"LINESTRING (-97.645664 29.678343, -97.645707 29.678135, -97.64574 29.677975, -97.645782 29.677864, -97.645849 29.677682, -97.645913 29.677587, -97.645987 29.6775, -97.646073 29.677419, -97.646169 29.677348, -97.646263 29.677291, -97.646364 29.677243)"
15164670,East Bowie Street,residential,False,True,19.715,2,,,,"LINESTRING (-97.645664 29.678343, -97.645582 29.678345, -97.645501 29.678334, -97.645463 29.678323)"
15165840,East Fannin Street,residential,False,True,133.948,,,35 mph,,"LINESTRING (-97.647326 29.682318, -97.6459482 29.6821828)"
15164565,North Magnolia Avenue,trunk,False,False,110.468,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.647326 29.682318, -97.6473007 29.6825216, -97.6472791 29.6826955, -97.647265 29.682809, -97.647196 29.683305)"
15164565,North Magnolia Avenue,trunk,False,True,111.61600000000001,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.647326 29.682318, -97.6473947 29.6818194, -97.6474454 29.6814202, -97.647458 29.6813208)"
15165840,East Fannin Street,residential,False,False,134.182,,,35 mph,,"LINESTRING (-97.647326 29.682318, -97.6476341 29.6823477, -97.6487065 29.6824511)"
151321084,East Austin Street,primary,False,False,134.516,,TX 80;CR 122,35 mph,,"LINESTRING (-97.647196 29.683305, -97.6485805 29.6834341)"
15164565,North Magnolia Avenue,trunk,False,True,110.468,4,US 183;TX 80,35 mph,yes,"LINESTRING (-97.647196 29.683305, -97.647265 29.682809, -97.6472791 29.6826955, -97.6473007 29.6825216, -97.647326 29.682318)"
15167540,East Austin Street,unclassified,False,True,132.934,,CR 122,,,"LINESTRING (-97.647196 29.683305, -97.646516 29.683234, -97.6458289 29.6831688)"
"[1002823309, 98670871]",North Magnolia Avenue,trunk,False,False,99.235,4,US 183,"['35 mph', '45 mph']",yes,"LINESTRING (-97.647196 29.683305, -97.647114 29.683802, -97.647066 29.6840785, -97.647047 29.684188)"
15165250,Lamar Street,residential,False,False,110.927,,,,,"LINESTRING (-97.647047 29.684188, -97.6481861 29.6843139)"
410654366,Lamar Street,residential,False,True,128.933,,,,,"LINESTRING (-97.647047 29.684188, -97.646352 29.684108, -97.64572 29.684069)"
"[1002823309, 98670871]",North Magnolia Avenue,trunk,False,True,99.235,4,US 183,"['35 mph', '45 mph']",yes,"LINESTRING (-97.647047 29.684188, -97.647066 29.6840785, -97.647114 29.683802, -97.647196 29.683305)"
15164670,East Bowie Street,residential,False,False,35.614,2,,,,"LINESTRING (-97.64251 29.676862, -97.64283 29.677021)"
15164670,East Bowie Street,residential,False,False,87.42,2,,,,"LINESTRING (-97.64283 29.677021, -97.643617 29.677409)"
15164670,East Bowie Street,residential,False,True,35.614,2,,,,"LINESTRING (-97.64283 29.677021, -97.64251 29.676862)"
15166602,Holly Avenue,residential,False,False,99.491,,,,,"LINESTRING (-97.64283 29.677021, -97.642395 29.677832)"
15166602,Holly Avenue,residential,False,True,149.354,,,,,"LINESTRING (-97.64283 29.677021, -97.643579 29.675846)"
15164670,East Bowie Street,residential,False,True,73.018,2,,,,"LINESTRING (-97.646415 29.678417, -97.645664 29.678343)"
15164670,East Bowie Street,residential,False,False,135.406,2,,,,"LINESTRING (-97.646415 29.678417, -97.6469409 29.6784615, -97.6476807 29.6785241, -97.64781 29.678535)"
15166266,South Oak Avenue,residential,False,False,108.89699999999999,2,,35 mph,,"LINESTRING (-97.646415 29.678417, -97.646348 29.678916, -97.6462972 29.6793909)"
15166266,South Oak Avenue,residential,False,True,110.214,2,,35 mph,,"LINESTRING (-97.646415 29.678417, -97.646481 29.677936, -97.646552 29.677433)"
15164670,East Bowie Street,residential,False,False,134.47,2,,,,"LINESTRING (-97.64781 29.678535, -97.6479316 29.6785462, -97.648787 29.678625, -97.649193 29.678671)"
15164670,East Bowie Street,residential,False,True,135.406,2,,,,"LINESTRING (-97.64781 29.678535, -97.6476807 29.6785241, -97.6469409 29.6784615, -97.646415 29.678417)"
1002823307,South Magnolia Avenue,primary,False,False,110.464,4,TX 80,35 mph,yes,"LINESTRING (-97.64781 29.678535, -97.647744 29.679051, -97.6476946 29.6795233)"
1002823307,South Magnolia Avenue,primary,False,True,108.59100000000001,4,TX 80,35 mph,yes,"LINESTRING (-97.64781 29.678535, -97.647867 29.678065, -97.64793 29.677564)"
15164670,East Bowie Street,residential,False,False,133.744,2,,,,"LINESTRING (-97.649193 29.678671, -97.6497763 29.6787364, -97.650566 29.678825)"
15164670,East Bowie Street,residential,False,True,134.47,2,,,,"LINESTRING (-97.649193 29.678671, -97.648787 29.678625, -97.6479316 29.6785462, -97.64781 29.678535)"
15165520,South Laurel Avenue,residential,False,False,110.179,2,,35 mph,,"LINESTRING (-97.649193 29.678671, -97.6491686 29.6788729, -97.649131 29.679184, -97.6490817 29.6796571)"
15165520,South Laurel Avenue,residential,False,True,107.49600000000001,2,,35 mph,,"LINESTRING (-97.649193 29.678671, -97.649253 29.678189, -97.649314 29.67771)"
15164670,East Bowie Street,residential,False,False,133.115,2,,,,"LINESTRING (-97.650566 29.678825, -97.651011 29.678867, -97.651774 29.678924, -97.651937 29.678943)"
15164670,East Bowie Street,residential,False,True,133.744,2,,,,"LINESTRING (-97.650566 29.678825, -97.6497763 29.6787364, -97.649193 29.678671)"
15166345,South Pecan Avenue,residential,False,False,108.316,,,,,"LINESTRING (-97.650566 29.678825, -97.6505165 29.6792944, -97.650448 29.6797936)"
15166345,South Pecan Avenue,residential,False,True,109.72800000000001,,,,,"LINESTRING (-97.650566 29.678825, -97.650629 29.678329, -97.650689 29.677844)"
15164670,East Bowie Street,residential,False,True,133.115,2,,,,"LINESTRING (-97.651937 29.678943, -97.651774 29.678924, -97.651011 29.678867, -97.650566 29.678825)"
15165919,South Walnut Avenue,residential,False,False,110.078,2,,35 mph,,"LINESTRING (-97.651937 29.678943, -97.651873 29.679442, -97.651824 29.679928)"
15165919,South Walnut Avenue,residential,False,True,109.53899999999999,2,,35 mph,,"LINESTRING (-97.651937 29.678943, -97.651998 29.678465, -97.652063 29.677964)"
15164776,East Travis Street,residential,False,False,86.191,2,,,,"LINESTRING (-97.643579 29.675846, -97.644352 29.676233)"
15166602,Holly Avenue,residential,False,False,149.354,,,,,"LINESTRING (-97.643579 29.675846, -97.64283 29.677021)"
15166266,South Oak Avenue,residential,False,False,13.689,2,,35 mph,,"LINESTRING (-97.646571 29.677311, -97.646552 29.677433)"
15164776,East Travis Street,residential,False,True,21.483,2,,,,"LINESTRING (-97.646571 29.677311, -97.646467 29.677286, -97.646431 29.677274, -97.646364 29.677243)"
15166266,South Oak Avenue,residential,False,True,99.34899999999999,2,,35 mph,,"LINESTRING (-97.646571 29.677311, -97.6466037 29.677125, -97.6466399 29.6769561, -97.646652 29.6767941, -97.6466936 29.6764247)"
15166266,South Oak Avenue,residential,False,True,13.689,2,,35 mph,,"LINESTRING (-97.646552 29.677433, -97.646571 29.677311)"
15164779,East Travis Street,residential,False,False,133.921,2,,,,"LINESTRING (-97.646552 29.677433, -97.646914 29.677467, -97.647805 29.6775521, -97.64793 29.677564)"
15166266,South Oak Avenue,residential,False,False,110.214,2,,35 mph,,"LINESTRING (-97.646552 29.677433, -97.646481 29.677936, -97.646415 29.678417)"
1002823307,South Magnolia Avenue,primary,False,True,109.792,4,TX 80,35 mph,yes,"LINESTRING (-97.64793 29.677564, -97.648059 29.676583)"
15164779,East Travis Street,residential,False,False,134.69799999999998,2,,,,"LINESTRING (-97.64793 29.677564, -97.6480555 29.6775781, -97.648901 29.677673, -97.649314 29.67771)"
15164779,East Travis Street,residential,False,True,133.921,2,,,,"LINESTRING (-97.64793 29.677564, -97.647805 29.6775521, -97.646914 29.677467, -97.646552 29.677433)"
1002823307,South Magnolia Avenue,primary,False,False,108.59100000000001,4,TX 80,35 mph,yes,"LINESTRING (-97.64793 29.677564, -97.647867 29.678065, -97.64781 29.678535)"
15164779,East Travis Street,residential,False,False,133.67,2,,,,"LINESTRING (-97.649314 29.67771, -97.650689 29.677844)"
15165520,South Laurel Avenue,residential,False,True,111.272,2,,35 mph,,"LINESTRING (-97.649314 29.67771, -97.649447 29.676716)"
15164779,East Travis Street,residential,False,True,134.69799999999998,2,,,,"LINESTRING (-97.649314 29.67771, -97.648901 29.677673, -97.6480555 29.6775781, -97.64793 29.677564)"
15165520,South Laurel Avenue,residential,False,False,107.49600000000001,2,,35 mph,,"LINESTRING (-97.649314 29.67771, -97.649253 29.678189, -97.649193 29.678671)"
15164779,East Travis Street,residential,False,True,133.67,2,,,,"LINESTRING (-97.650689 29.677844, -97.649314 29.67771)"
15166345,South Pecan Avenue,residential,False,True,110.944,,,,,"LINESTRING (-97.650689 29.677844, -97.650812 29.676852)"
15164779,East Travis Street,residential,False,False,133.415,2,,,,"LINESTRING (-97.650689 29.677844, -97.65194 29.67795, -97.652063 29.677964)"
15166345,South Pecan Avenue,residential,False,False,109.72800000000001,,,,,"LINESTRING (-97.650689 29.677844, -97.650629 29.678329, -97.650566 29.678825)"
15165919,South Walnut Avenue,residential,False,True,108.633,2,,35 mph,,"LINESTRING (-97.652063 29.677964, -97.652187 29.676993)"
15164779,East Travis Street,residential,False,True,133.415,2,,,,"LINESTRING (-97.652063 29.677964, -97.65194 29.67795, -97.650689 29.677844)"
15165919,South Walnut Avenue,residential,False,False,109.53899999999999,2,,35 mph,,"LINESTRING (-97.652063 29.677964, -97.651998 29.678465, -97.651937 29.678943)"
410654365,Myrtle Avenue,residential,False,False,78.625,,,,,"LINESTRING (-97.642981 29.683818, -97.642905 29.684522)"
410654365,Myrtle Avenue,residential,False,True,105.73,,,,,"LINESTRING (-97.642981 29.683818, -97.643115 29.6828743)"
410654366,Lamar Street,residential,False,False,130.795,,,,,"LINESTRING (-97.642981 29.683818, -97.644326 29.683953)"
410654365,Myrtle Avenue,residential,False,True,78.625,,,,,"LINESTRING (-97.642905 29.684522, -97.642981 29.683818)"
15165250,Lamar Street,residential,False,False,27.067,,,,,"LINESTRING (-97.6481861 29.6843139, -97.648465 29.6843372)"
15165250,Lamar Street,residential,False,True,110.927,,,,,"LINESTRING (-97.6481861 29.6843139, -97.647047 29.684188)"
15165250,Lamar Street,residential,False,False,136.234,,,,,"LINESTRING (-97.648465 29.6843372, -97.6498678 29.684463)"
15165250,Lamar Street,residential,False,True,27.067,,,,,"LINESTRING (-97.648465 29.6843372, -97.6481861 29.6843139)"
15167009,Laurel Avenue,residential,False,True,101.03800000000001,2,,35 mph,,"LINESTRING (-97.648465 29.6843372, -97.6485152 29.683936, -97.6485805 29.6834341)"
15165250,Lamar Street,residential,False,False,100.151,,,,,"LINESTRING (-97.6498678 29.684463, -97.6508978 29.6845655)"
15165250,Lamar Street,residential,False,True,136.234,,,,,"LINESTRING (-97.6498678 29.684463, -97.648465 29.6843372)"
15166239,Pecan Avenue,residential,False,True,98.83500000000001,,,35 mph,,"LINESTRING (-97.6498678 29.684463, -97.6499163 29.6840526, -97.6499723 29.6835788)"
15165250,Lamar Street,residential,False,False,33.005,,,,,"LINESTRING (-97.6508978 29.6845655, -97.6512384 29.6845888)"
15165250,Lamar Street,residential,False,True,100.151,,,,,"LINESTRING (-97.6508978 29.6845655, -97.6498678 29.684463)"
15165250,Lamar Street,residential,False,False,32.106,,,,,"LINESTRING (-97.6512384 29.6845888, -97.6515683 29.6846238)"
15165250,Lamar Street,residential,False,True,33.005,,,,,"LINESTRING (-97.6512384 29.6845888, -97.6508978 29.6845655)"
15166821,Walnut Avenue,residential,False,True,97.738,2,,35 mph,,"LINESTRING (-97.6512384 29.6845888, -97.6512858 29.6842037, -97.651346 29.6837148)"
15165250,Lamar Street,residential,False,True,32.106,,,,,"LINESTRING (-97.6515683 29.6846238, -97.6512384 29.6845888)"
15165520,South Laurel Avenue,residential,False,False,111.272,2,,35 mph,,"LINESTRING (-97.649447 29.676716, -97.649314 29.67771)"
15167543,East Houston Street,residential,False,False,132.737,2,,,,"LINESTRING (-97.649447 29.676716, -97.650812 29.676852)"
15167543,East Houston Street,residential,False,True,134.908,2,,,,"LINESTRING (-97.649447 29.676716, -97.648059 29.676583)"
15165520,South Laurel Avenue,residential,False,False,111.253,2,,35 mph,,"LINESTRING (-97.6490817 29.6796571, -97.649011 29.6801585, -97.648966 29.6804781, -97.6489553 29.6805542, -97.6489417 29.6806502)"
15165520,South Laurel Avenue,residential,False,True,110.179,2,,35 mph,,"LINESTRING (-97.6490817 29.6796571, -97.649131 29.679184, -97.6491686 29.6788729, -97.649193 29.678671)"
15168321,East Crockett Street,residential,False,False,132.86399999999998,2,,,,"LINESTRING (-97.6490817 29.6796571, -97.6497514 29.679724, -97.650448 29.6797936)"
15168321,East Crockett Street,residential,False,True,134.828,2,,,,"LINESTRING (-97.6490817 29.6796571, -97.6478222 29.6795364, -97.6476946 29.6795233)"
"[15165520, 15167009]","['South Laurel Avenue', 'Laurel Avenue']",residential,False,False,89.972,2,,35 mph,,"LINESTRING (-97.6489417 29.6806502, -97.6488942 29.6810221, -97.6488722 29.681191, -97.6488674 29.6812282, -97.6488511 29.6813537, -97.648838 29.6814543)"
15165520,South Laurel Avenue,residential,False,True,111.253,2,,35 mph,,"LINESTRING (-97.6489417 29.6806502, -97.6489553 29.6805542, -97.648966 29.6804781, -97.649011 29.6801585, -97.6490817 29.6796571)"
151321090,Pierce Street,secondary,False,False,133.642,4,US 90,35 mph,,"LINESTRING (-97.6489417 29.6806502, -97.6490432 29.6806602, -97.6503162 29.6807861)"
151321090,Pierce Street,secondary,False,True,134.321,4,US 90,35 mph,,"LINESTRING (-97.6489417 29.6806502, -97.6485667 29.6806131, -97.6480637 29.6805634, -97.6475602 29.6805137)"
15165840,East Fannin Street,residential,False,False,131.72,,,35 mph,,"LINESTRING (-97.6432157 29.681897, -97.6445687 29.6820437)"
15164794,Myrtle Avenue,residential,False,False,109.325,,,,,"LINESTRING (-97.6432157 29.681897, -97.643147 29.682426, -97.6431036 29.682778, -97.643115 29.6828743)"
15164794,Myrtle Avenue,residential,False,True,110.515,,,,,"LINESTRING (-97.6432157 29.681897, -97.643279 29.681415, -97.64335 29.68091)"
15165840,East Fannin Street,residential,False,False,134.161,,,35 mph,,"LINESTRING (-97.6445687 29.6820437, -97.6459482 29.6821828)"
15165840,East Fannin Street,residential,False,True,131.72,,,35 mph,,"LINESTRING (-97.6445687 29.6820437, -97.6432157 29.681897)"
15163889,North Cedar Avenue,residential,False,False,109.39099999999999,2,,35 mph,,"LINESTRING (-97.6445687 29.6820437, -97.644503 29.682547, -97.644439 29.683021)"
15163889,North Cedar Avenue,residential,False,True,111.44200000000001,2,,35 mph,,"LINESTRING (-97.6445687 29.6820437, -97.64463 29.6815593, -97.6447 29.681048)"
15165840,East Fannin Street,residential,False,False,134.464,,,35 mph,,"LINESTRING (-97.6487065 29.6824511, -97.6495991 29.6825402, -97.6500893 29.6825892)"
