osmid,lanes,highway,width,oneway,reversed,length,geometry,name,maxspeed,ref
1076120380,2,residential,,False,False,101.972,"LINESTRING (-88.1421906 42.2594356, -88.1421593 42.2594602, -88.1421171 42.2594933, -88.1418408 42.2597189, -88.1417638 42.2597816, -88.1417003 42.2598341, -88.1414974 42.2600027, -88.1414565 42.2600367, -88.1414373 42.2600524, -88.1413641 42.2601187)",Bangs Street,,
"[1076120380, 21853415]",2,residential,,False,True,103.251,"LINESTRING (-88.1421906 42.2594356, -88.1422682 42.259374, -88.1424959 42.25919, -88.1426089 42.2590987, -88.1427036 42.2590198, -88.1427626 42.2589706, -88.1429754 42.2587934, -88.1430316 42.2587466)",Bangs Street,,
21826711,2,residential,,False,False,131.72299999999998,"LINESTRING (-88.1413924 42.25889, -88.1411383 42.2587185, -88.1410418 42.2586533, -88.1409567 42.2585949, -88.140838 42.2585136, -88.1407429 42.2584485, -88.1405944 42.2583449, -88.1404598 42.2582543, -88.1403275 42.2581653, -88.1403054 42.25815, -88.1402147 42.2580878)",South Maple Avenue,,
21826711,2,residential,,False,True,89.431,"LINESTRING (-88.1413924 42.25889, -88.1414413 42.2589271, -88.1415641 42.2590068, -88.1417411 42.259129, -88.1417581 42.2591406, -88.1419072 42.2592419, -88.1419603 42.259278, -88.1419843 42.2592943, -88.1421906 42.2594356)",South Maple Avenue,,
"[1076122451, 21877663]",2,residential,,False,False,101.26400000000001,"LINESTRING (-88.1413924 42.25889, -88.1413257 42.2589466, -88.1410279 42.2591871, -88.1409434 42.2592561, -88.1409279 42.2592682, -88.1409121 42.2592806, -88.1406694 42.259487, -88.1406482 42.2595048, -88.1405697 42.2595671)",West Mill Street,25 mph,
"[1076121941, 21877663]",2,residential,,False,True,104.31299999999999,"LINESTRING (-88.1413924 42.25889, -88.1414682 42.2588271, -88.1416343 42.258693, -88.1418056 42.2585547, -88.141826 42.2585368, -88.1421817 42.2582438, -88.1422121 42.2582183, -88.1422416 42.2581936)",West Mill Street,25 mph,
21826711,2,residential,,False,True,131.72299999999998,"LINESTRING (-88.1402147 42.2580878, -88.1403054 42.25815, -88.1403275 42.2581653, -88.1404598 42.2582543, -88.1405944 42.2583449, -88.1407429 42.2584485, -88.140838 42.2585136, -88.1409567 42.2585949, -88.1410418 42.2586533, -88.1411383 42.2587185, -88.1413924 42.25889)",South Maple Avenue,,
60178018,2,tertiary,10,False,True,134.47100000000003,"LINESTRING (-88.1402147 42.2580878, -88.1401315 42.2580181, -88.1400852 42.2579769, -88.1400634 42.2579554, -88.1400533 42.2579392, -88.1400436 42.2579186, -88.1400413 42.2578829, -88.140055 42.2578452, -88.1400765 42.2577993, -88.1401117 42.2577186, -88.1401955 42.2575439, -88.140229 42.2574767, -88.1402544 42.2574139, -88.1402723 42.2573695, -88.1403055 42.2572955, -88.1403246 42.2572482, -88.1403695 42.257137, -88.1404374 42.2569829, -88.1404438 42.2569701)",Barrington Road,35 mph,
1055558563,3,secondary,,False,True,104.775,"LINESTRING (-88.1402147 42.2580878, -88.1404958 42.2577977, -88.1406114 42.2576779, -88.1406675 42.2576197, -88.1407024 42.2575876, -88.1407225 42.2575692, -88.1408583 42.2574581, -88.140942 42.2573965, -88.1410038 42.257351)",West Liberty Street,30 mph,IL 176
"[1056526632, 1056526633]",3,secondary,,False,False,101.242,"LINESTRING (-88.1402147 42.2580878, -88.1401486 42.2581614, -88.1399128 42.2584076, -88.1396768 42.2586536, -88.1396057 42.258725, -88.139498 42.2588276)",West Liberty Street,30 mph,IL 176
"[1066600009, 1118810251]",2,tertiary,,False,False,173.613,"LINESTRING (-88.1437668 42.2619874, -88.1437112 42.2619405, -88.1436882 42.2619206, -88.1434762 42.2617369, -88.1432654 42.2615605, -88.1431411 42.2614566, -88.1430875 42.2614118, -88.1429556 42.2613015, -88.1429399 42.2612884, -88.1428986 42.2612537, -88.142854 42.2612163, -88.1428382 42.2612033, -88.1426451 42.2610448, -88.1426075 42.261013, -88.1423685 42.2608184)",North Main Street,25 mph,
1066600009,2,tertiary,,False,True,175.75799999999998,"LINESTRING (-88.1437668 42.2619874, -88.143812 42.2620335, -88.1438534 42.2620834, -88.1438667 42.2621001, -88.1439329 42.2621837, -88.1439638 42.2622253, -88.1439929 42.2622686, -88.1440357 42.2623355, -88.1444401 42.2629679, -88.144492 42.263041, -88.1446476 42.2632844, -88.1446504 42.2632893, -88.1446738 42.2633299, -88.1446813 42.2633476, -88.1446985 42.2633885, -88.1447036 42.2634047)",North Main Street,25 mph,
"[1057020053, 1057020054]",3,tertiary,,False,False,39.074,"LINESTRING (-88.1423685 42.2608184, -88.1422126 42.2606956, -88.142179 42.2606709, -88.1421128 42.2606247, -88.1420336 42.2605695)",North Main Street,"['20 mph', '25 mph']",
"[1066600009, 1118810251]",2,tertiary,,False,True,173.613,"LINESTRING (-88.1423685 42.2608184, -88.1426075 42.261013, -88.1426451 42.2610448, -88.1428382 42.2612033, -88.142854 42.2612163, -88.1428986 42.2612537, -88.1429399 42.2612884, -88.1429556 42.2613015, -88.1430875 42.2614118, -88.1431411 42.2614566, -88.1432654 42.2615605, -88.1434762 42.2617369, -88.1436882 42.2619206, -88.1437112 42.2619405, -88.1437668 42.2619874)",North Main Street,25 mph,
"[1060383521, 21852130]",2,residential,,False,False,75.202,"LINESTRING (-88.1420336 42.2605695, -88.1419567 42.2606317, -88.1418415 42.260729, -88.1416956 42.2608485, -88.1415974 42.2609289, -88.1415439 42.2609727, -88.1414116 42.2610644)",Park Street,,
"[1057020053, 1049470861]","['3', '2']",tertiary,,False,False,74.493,"LINESTRING (-88.1420336 42.2605695, -88.1418624 42.2604498, -88.1417493 42.2603754, -88.1415228 42.2602256, -88.1414504 42.260177, -88.1413641 42.2601187)",North Main Street,20 mph,
"[1057020053, 1057020054]",3,tertiary,,False,True,39.074,"LINESTRING (-88.1420336 42.2605695, -88.1421128 42.2606247, -88.142179 42.2606709, -88.1422126 42.2606956, -88.1423685 42.2608184)",North Main Street,"['20 mph', '25 mph']",
1049470861,2,tertiary,,False,False,44.888,"LINESTRING (-88.1413641 42.2601187, -88.1412717 42.2600553, -88.1409639 42.2598444)",North Main Street,20 mph,
"[1049470861, 1057020053]","['3', '2']",tertiary,,False,True,74.49300000000001,"LINESTRING (-88.1413641 42.2601187, -88.1414504 42.260177, -88.1415228 42.2602256, -88.1417493 42.2603754, -88.1418624 42.2604498, -88.1420336 42.2605695)",North Main Street,20 mph,
1076120380,2,residential,,False,True,101.97200000000001,"LINESTRING (-88.1413641 42.2601187, -88.1414373 42.2600524, -88.1414565 42.2600367, -88.1414974 42.2600027, -88.1417003 42.2598341, -88.1417638 42.2597816, -88.1418408 42.2597189, -88.1421171 42.2594933, -88.1421593 42.2594602, -88.1421906 42.2594356)",Bangs Street,,
21842171,2,residential,,False,False,154.812,"LINESTRING (-88.1409639 42.2598444, -88.1408978 42.259902, -88.1408678 42.2599272, -88.140622 42.2601339, -88.1405512 42.2602268, -88.1404598 42.2603088, -88.1404231 42.2603418, -88.1400056 42.2606932, -88.1398743 42.2607989, -88.1397941 42.2608634, -88.1397457 42.2609023)",Murphy Street,,
1049470861,2,tertiary,,False,False,44.757,"LINESTRING (-88.1409639 42.2598444, -88.14065 42.2596225, -88.1405697 42.2595671)",North Main Street,20 mph,
1049470861,2,tertiary,,False,True,44.888,"LINESTRING (-88.1409639 42.2598444, -88.1412717 42.2600553, -88.1413641 42.2601187)",North Main Street,20 mph,
"[1057020052, 1049470861]","['3', '2']",tertiary,,False,False,120.59100000000001,"LINESTRING (-88.1405697 42.2595671, -88.1405107 42.2595267, -88.1401497 42.259271, -88.1399655 42.2591446, -88.1398103 42.2590367, -88.1396195 42.2589083, -88.139498 42.2588276)",North Main Street,20 mph,
1049470861,2,tertiary,,False,True,44.757,"LINESTRING (-88.1405697 42.2595671, -88.14065 42.2596225, -88.1409639 42.2598444)",North Main Street,20 mph,
"[1076122451, 21877663]",2,residential,,False,True,101.264,"LINESTRING (-88.1405697 42.2595671, -88.1406482 42.2595048, -88.1406694 42.259487, -88.1409121 42.2592806, -88.1409279 42.2592682, -88.1409434 42.2592561, -88.1410279 42.2591871, -88.1413257 42.2589466, -88.1413924 42.25889)",West Mill Street,25 mph,
"[1099479258, 21865234, 1099479324]",2,residential,,False,False,282.17400000000004,"LINESTRING (-88.1405697 42.2595671, -88.1404925 42.2596209, -88.1404712 42.259638, -88.1402649 42.2598073, -88.1400899 42.2599509, -88.140067 42.2599697, -88.1399511 42.2600648, -88.1399086 42.2600997, -88.139834 42.2601605, -88.1397266 42.2602479, -88.139705 42.2602626, -88.1396794 42.2602749, -88.1396499 42.2602803, -88.1396191 42.2602829, -88.1395917 42.2602815, -88.139567 42.2602774, -88.139515 42.2602683, -88.1394167 42.2602498, -88.1393616 42.260239, -88.1392942 42.2602257, -88.139233 42.2602136, -88.1391583 42.260199, -88.1390059 42.260169, -88.1388743 42.2601431, -88.1388114 42.2601308, -88.1387772 42.2601241, -88.138638 42.2600967, -88.1385472 42.2600788, -88.1384822 42.260066, -88.1384254 42.2600548, -88.1380312 42.2599767, -88.1379646 42.2599611, -88.1379239 42.2599504, -88.137895 42.2599391, -88.1378714 42.2599257, -88.1378577 42.2599134, -88.1378396 42.2598877, -88.1378304 42.2598718, -88.1378219 42.2598499, -88.1377743 42.2597622)",East Mill Street,,
"[1070477666, 1070477667, 1070477668, 1054120356, 1070477669]",4,secondary,,False,False,76.093,"LINESTRING (-88.139498 42.2588276, -88.1394066 42.2588977, -88.1392048 42.2590542, -88.1391708 42.259079, -88.1390684 42.2591502, -88.1390227 42.2591792, -88.1389864 42.2592027, -88.138948 42.2592264, -88.1388297 42.2592994)",East Liberty Street,30 mph,IL 176
"[1056526632, 1056526633]",3,secondary,,False,True,101.242,"LINESTRING (-88.139498 42.2588276, -88.1396057 42.258725, -88.1396768 42.2586536, -88.1399128 42.2584076, -88.1401486 42.2581614, -88.1402147 42.2580878)",West Liberty Street,30 mph,IL 176
"[1057020052, 1049470861]","['3', '2']",tertiary,,False,True,120.591,"LINESTRING (-88.139498 42.2588276, -88.1396195 42.2589083, -88.1398103 42.2590367, -88.1399655 42.2591446, -88.1401497 42.259271, -88.1405107 42.2595267, -88.1405697 42.2595671)",North Main Street,20 mph,
"[1072473619, 1072473620, 1075948292]","['4', '3', '2']",tertiary,11,False,False,225.146,"LINESTRING (-88.139498 42.2588276, -88.13939 42.2587445, -88.1391919 42.2586061, -88.1391632 42.258586, -88.1390298 42.258491, -88.1389753 42.2584498, -88.1389709 42.2584463, -88.1389229 42.2584086, -88.1388672 42.2583541, -88.1388169 42.258297, -88.1387862 42.2582582, -88.1387573 42.2582168, -88.1386773 42.2581118, -88.1386509 42.2580781, -88.1385646 42.2579699, -88.1384792 42.2578664, -88.1384539 42.2578313, -88.1382978 42.2576357, -88.138274 42.2576055, -88.1382297 42.2575481, -88.1380106 42.2572639, -88.1379452 42.2571791)",South Main Street,25 mph,
21829248,2,residential,,False,False,115.73599999999999,"LINESTRING (-88.1363375 42.2589748, -88.1363352 42.2592908, -88.1363374 42.2593386, -88.136341 42.2594195, -88.1363573 42.2595974, -88.1363756 42.259693, -88.1363907 42.2597777, -88.1364185 42.259917, -88.1364234 42.2599397, -88.1364408 42.2600105)",Lotus Street,25 mph,
"[21829248, 1099334770, 1099334029]",2,residential,9,False,True,95.98599999999999,"LINESTRING (-88.1363375 42.2589748, -88.1363446 42.2589283, -88.1363451 42.2589222, -88.1363441 42.2588277, -88.1363432 42.2585375, -88.1363406 42.2584788, -88.1363394 42.2583529, -88.1363392 42.2583365, -88.1363392 42.2583268, -88.1363355 42.2582908, -88.1363254 42.2582453, -88.1363137 42.2582179, -88.1363025 42.2581914, -88.1362879 42.2581689, -88.1362537 42.2581244)",Lotus Street,25 mph,
21845117,2,residential,,False,False,108.34599999999999,"LINESTRING (-88.1363375 42.2589748, -88.1362018 42.2589744, -88.1359961 42.2589738, -88.1357832 42.2589734, -88.1356083 42.2589729, -88.1353988 42.2589723, -88.1353742 42.2589722, -88.1353085 42.258972, -88.135021 42.2589712)",Kimball Avenue,25 mph,
21845117,2,residential,,False,True,218.76000000000005,"LINESTRING (-88.1363375 42.2589748, -88.1364745 42.2589546, -88.1366642 42.2589267, -88.1367607 42.2589134, -88.1368522 42.2588993, -88.136932 42.2588877, -88.1371064 42.2588622, -88.1371662 42.2588531, -88.1372666 42.2588378, -88.1372896 42.2588355, -88.1373741 42.2588297, -88.1374495 42.2588284, -88.1374645 42.2588289, -88.1374891 42.2588309, -88.1375277 42.2588347, -88.1375655 42.2588384, -88.1376032 42.258846, -88.1376614 42.258864, -88.1377084 42.258879, -88.1378773 42.2589398, -88.1379507 42.2589662, -88.13799 42.2589804, -88.1380248 42.2589924, -88.1383501 42.2591123, -88.1383679 42.2591189, -88.1384771 42.2591604, -88.1386413 42.2592234, -88.1386708 42.2592357, -88.1386862 42.2592418, -88.1388297 42.2592994)",Kimball Avenue,25 mph,
21829248,2,residential,,False,True,115.73599999999999,"LINESTRING (-88.1364408 42.2600105, -88.1364234 42.2599397, -88.1364185 42.259917, -88.1363907 42.2597777, -88.1363756 42.259693, -88.1363573 42.2595974, -88.136341 42.2594195, -88.1363374 42.2593386, -88.1363352 42.2592908, -88.1363375 42.2589748)",Lotus Street,25 mph,
21869631,2,secondary,,False,False,106.648,"LINESTRING (-88.1364408 42.2600105, -88.1361405 42.260043, -88.135965 42.260062, -88.1358722 42.260072, -88.1357178 42.2600889, -88.1355046 42.2601113, -88.1353212 42.2601305, -88.1351582 42.2601476)",East Liberty Street,30 mph,IL 176
21869631,2,secondary,,False,True,113.49499999999999,"LINESTRING (-88.1364408 42.2600105, -88.1365859 42.259994, -88.136724 42.2599773, -88.1369038 42.2599556, -88.1369293 42.2599518, -88.1370886 42.2599281, -88.1371589 42.2599148, -88.1371909 42.2599075, -88.137411 42.259857, -88.1377743 42.2597622)",East Liberty Street,30 mph,IL 176
21830348,2,residential,,False,True,56.269000000000005,"LINESTRING (-88.1379452 42.2571791, -88.1378441 42.25722, -88.1375689 42.2573363, -88.1373895 42.2574028, -88.1373611 42.2574135, -88.1373441 42.2574199)",Marlene Court,,
1075948292,2,tertiary,11,False,False,204.873,"LINESTRING (-88.1379452 42.2571791, -88.1378159 42.2570091, -88.1377336 42.2569006, -88.1377075 42.2568662, -88.1376389 42.2567734, -88.1375482 42.2566562, -88.1375364 42.2566409, -88.1374158 42.2564785, -88.1373952 42.2564482, -88.1373916 42.2564429, -88.1373632 42.2563993, -88.1373542 42.2563863, -88.1372422 42.2562405, -88.1372317 42.2562258, -88.1371369 42.2560931, -88.1370515 42.2559735, -88.1369995 42.2558995, -88.1369561 42.2558384, -88.1368199 42.2556464, -88.1367584 42.2555598)",South Main Street,25 mph,
"[1072473619, 1075948292, 1072473620]","['4', '3', '2']",tertiary,11,False,True,225.14600000000002,"LINESTRING (-88.1379452 42.2571791, -88.1380106 42.2572639, -88.1382297 42.2575481, -88.138274 42.2576055, -88.1382978 42.2576357, -88.1384539 42.2578313, -88.1384792 42.2578664, -88.1385646 42.2579699, -88.1386509 42.2580781, -88.1386773 42.2581118, -88.1387573 42.2582168, -88.1387862 42.2582582, -88.1388169 42.258297, -88.1388672 42.2583541, -88.1389229 42.2584086, -88.1389709 42.2584463, -88.1389753 42.2584498, -88.1390298 42.258491, -88.1391632 42.258586, -88.1391919 42.2586061, -88.13939 42.2587445, -88.139498 42.2588276)",South Main Street,25 mph,
21839565,2,residential,,False,False,64.175,"LINESTRING (-88.1335689 42.2596255, -88.133865 42.2596315, -88.1339147 42.2596314, -88.1340403 42.2596315, -88.1342489 42.2596314, -88.1343486 42.2596314)",Ridge Court,25 mph,
21849633,2,residential,,False,False,73.164,"LINESTRING (-88.1335689 42.2596255, -88.1335601 42.2594519, -88.1335539 42.2593306, -88.1335536 42.2593248, -88.1335405 42.2590539, -88.133535 42.258968)",Ridge Street,25 mph,
21849633,2,residential,,False,True,76.60600000000001,"LINESTRING (-88.1335689 42.2596255, -88.1335704 42.259699, -88.1335712 42.25972, -88.1335771 42.2598816, -88.1335808 42.2599257, -88.1335975 42.2601214, -88.1336054 42.2602148, -88.1336076 42.2602366, -88.1336246 42.2603126)",Ridge Street,25 mph,
21839565,2,residential,,False,True,64.175,"LINESTRING (-88.1343486 42.2596314, -88.1342489 42.2596314, -88.1340403 42.2596315, -88.1339147 42.2596314, -88.133865 42.2596315, -88.1335689 42.2596255)",Ridge Court,25 mph,
21841359,2,residential,5.3,False,False,93.37400000000001,"LINESTRING (-88.136123 42.257089, -88.1360627 42.2571084, -88.136046 42.2571138, -88.135964 42.2571271, -88.1359008 42.2571283, -88.1358087 42.2571305, -88.1357146 42.2571292, -88.1356487 42.2571283, -88.1356299 42.2571281, -88.1356171 42.2571279, -88.1354098 42.2571252, -88.1353676 42.2571247, -88.1353344 42.2571243, -88.1351666 42.2571179, -88.1350826 42.2571106, -88.1349992 42.2571015)",West Lakeview Avenue,25 mph,
21841359,2,residential,5.3,False,False,122.23800000000001,"LINESTRING (-88.1349992 42.2571015, -88.1349127 42.2571108, -88.1348596 42.2571171, -88.134824 42.2571213, -88.1346193 42.2571322, -88.1344336 42.2571371, -88.1343439 42.2571372, -88.134255 42.2571341, -88.1342214 42.2571337, -88.1341945 42.2571326, -88.1341442 42.2571282, -88.1338944 42.2571165, -88.1338589 42.2571148, -88.1336719 42.2571056, -88.1335184 42.2570983)",West Lakeview Avenue,25 mph,
21841359,2,residential,5.3,False,True,93.37400000000001,"LINESTRING (-88.1349992 42.2571015, -88.1350826 42.2571106, -88.1351666 42.2571179, -88.1353344 42.2571243, -88.1353676 42.2571247, -88.1354098 42.2571252, -88.1356171 42.2571279, -88.1356299 42.2571281, -88.1356487 42.2571283, -88.1357146 42.2571292, -88.1358087 42.2571305, -88.1359008 42.2571283, -88.135964 42.2571271, -88.136046 42.2571138, -88.1360627 42.2571084, -88.136123 42.257089)",West Lakeview Avenue,25 mph,
21873168,2,residential,,False,True,107.12699999999998,"LINESTRING (-88.1349992 42.2571015, -88.1350005 42.2570235, -88.135003 42.256875, -88.1350036 42.256663, -88.1350039 42.2565881, -88.1350039 42.2565745, -88.1350044 42.2564127, -88.1350052 42.2561381)",Hammond Avenue,25 mph,
21841359,2,residential,5.3,False,True,122.238,"LINESTRING (-88.1335184 42.2570983, -88.1336719 42.2571056, -88.1338589 42.2571148, -88.1338944 42.2571165, -88.1341442 42.2571282, -88.1341945 42.2571326, -88.1342214 42.2571337, -88.134255 42.2571341, -88.1343439 42.2571372, -88.1344336 42.2571371, -88.1346193 42.2571322, -88.134824 42.2571213, -88.1348596 42.2571171, -88.1349127 42.2571108, -88.1349992 42.2571015)",West Lakeview Avenue,25 mph,
673645312,2,residential,,False,False,107.252,"LINESTRING (-88.1335184 42.2570983, -88.133498 42.2568167, -88.1334914 42.2567261, -88.1334902 42.2567096, -88.1334901 42.2566904, -88.1334895 42.2565036, -88.1334892 42.2564303, -88.133489 42.2563754, -88.1334889 42.2563587, -88.1334908 42.2563459, -88.1334969 42.2562952, -88.1335099 42.2562541, -88.1335558 42.2561407)",North Ridge Street,25 mph,
21842171,2,residential,,False,True,154.812,"LINESTRING (-88.1397457 42.2609023, -88.1397941 42.2608634, -88.1398743 42.2607989, -88.1400056 42.2606932, -88.1404231 42.2603418, -88.1404598 42.2603088, -88.1405512 42.2602268, -88.140622 42.2601339, -88.1408678 42.2599272, -88.1408978 42.259902, -88.1409639 42.2598444)",Murphy Street,,
"[1076120380, 21853415]",2,residential,,False,False,103.25099999999999,"LINESTRING (-88.1430316 42.2587466, -88.1429754 42.2587934, -88.1427626 42.2589706, -88.1427036 42.2590198, -88.1426089 42.2590987, -88.1424959 42.25919, -88.1422682 42.259374, -88.1421906 42.2594356)",Bangs Street,,
21853415,2,residential,,False,True,149.78099999999998,"LINESTRING (-88.1430316 42.2587466, -88.1432194 42.258596, -88.143453 42.2584084, -88.1435533 42.2583258, -88.1436241 42.2582675, -88.1437657 42.2581537, -88.1438825 42.2580602, -88.144012 42.2579564, -88.1440358 42.2579373, -88.1441575 42.2578396, -88.1441926 42.2578115, -88.1442634 42.257755)",Bangs Street,,
