osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed,bridge
9244179,1,Emond Street,residential,6.1,False,True,141.929,"LINESTRING (-71.649192 42.155295, -71.649215 42.155293, -71.649237 42.155291, -71.649259 42.155288, -71.649284 42.155284, -71.649308 42.155279, -71.649333 42.155274, -71.649357 42.15527, -71.64938 42.155265, -71.649403 42.155258, -71.649428 42.155247, -71.649452 42.155235, -71.649476 42.155222, -71.649509 42.155205, -71.649541 42.155186, -71.649571 42.155167, -71.649595 42.155149, -71.649617 42.155131, -71.649638 42.155113, -71.649658 42.155091, -71.649678 42.155068, -71.649697 42.155046, -71.649724 42.155019, -71.649752 42.154992, -71.649779 42.154965, -71.649804 42.154937, -71.649828 42.154909, -71.64985 42.15488, -71.649869 42.154849, -71.649887 42.154818, -71.649891 42.15481, -71.649903 42.154787, -71.64992 42.154752, -71.649936 42.154717, -71.649954 42.154683, -71.649969 42.154658, -71.649985 42.154634, -71.650003 42.154611, -71.650035 42.154583, -71.65007 42.154559, -71.650109 42.154535, -71.650137 42.15452, -71.650166 42.154505, -71.650196 42.15449, -71.650226 42.154477, -71.650257 42.154465, -71.650287 42.154452, -71.650315 42.15444, -71.650342 42.154427)",,,
9244177,2,Ash Street,residential,10.4,False,True,103.509,"LINESTRING (-71.6550598 42.1519649, -71.6563098 42.1520529)",,,
9243825,2,Fowler Road,residential,10.4,False,False,184.45499999999998,"LINESTRING (-71.6550598 42.1519649, -71.655039 42.1520368, -71.654955 42.152327, -71.6547995 42.152983, -71.6546561 42.1535963)",,,
9243762,2,Beanes Lane,residential,12.2,False,True,176.69,"LINESTRING (-71.648205 42.152529, -71.648307 42.152414, -71.648386 42.152347, -71.6484 42.152335, -71.648486 42.152266, -71.648608 42.152204, -71.648708 42.152155, -71.648999 42.1520207, -71.6492643 42.1518983, -71.649343 42.151862, -71.6495327 42.1517739, -71.6496099 42.1517427, -71.649914 42.151597)",,,
9244170,2,Church Avenue,residential,13.4,False,False,72.553,"LINESTRING (-71.648205 42.152529, -71.647743 42.152336, -71.647438 42.152209)",,,
9244170,2,Church Avenue,residential,13.4,False,True,49.708,"LINESTRING (-71.648205 42.152529, -71.648226 42.152537, -71.6484031 42.1526163, -71.648722 42.152759)",,,
9243696,2,Bartlett Street,residential,9.1,False,True,82.615,"LINESTRING (-71.656187 42.153423, -71.65626 42.152682)",,,
9243325,2,Sutton Street,secondary,15.2,False,False,82.64500000000001,"LINESTRING (-71.656187 42.153423, -71.656042 42.153425, -71.655915 42.15343, -71.6551961 42.1535255)",,,
9244231,2,Cove Place,residential,9.1,False,False,63.306,"LINESTRING (-71.6551961 42.1535255, -71.655485 42.154053)",,,
9243325,2,Sutton Street,secondary,15.2,False,False,45.207,"LINESTRING (-71.6551961 42.1535255, -71.6547935 42.1535766, -71.6546561 42.1535963)",,,
9243325,2,Sutton Street,secondary,15.2,False,True,82.645,"LINESTRING (-71.6551961 42.1535255, -71.655915 42.15343, -71.656042 42.153425, -71.656187 42.153423)",,,
9243773,2,McBride Street,residential,12.8,False,True,87.287,"LINESTRING (-71.64616 42.153133, -71.647206 42.153255)",,,
9244216,2,Plantation Street,residential,12.2,False,True,139.211,"LINESTRING (-71.64616 42.153133, -71.6462471 42.1527461, -71.6462536 42.1527173, -71.6463017 42.1525038, -71.646339 42.152338, -71.646437 42.151898)",,,
9243944,2,Cross Place,residential,10.1,True,False,132.756,"LINESTRING (-71.648722 42.152759, -71.6486402 42.1531531, -71.648477 42.153939)",,,
9244170,2,Church Avenue,residential,13.4,False,False,49.708,"LINESTRING (-71.648722 42.152759, -71.6484031 42.1526163, -71.648226 42.152537, -71.648205 42.152529)",,,
"[9244170, 9243406]",2,Church Avenue,residential,"['11.9', '13.4']",False,True,217.317,"LINESTRING (-71.648722 42.152759, -71.6492228 42.152986, -71.649839 42.153257, -71.649919 42.153295, -71.650292 42.153469, -71.650317 42.153489, -71.650343 42.15351, -71.650367 42.153531, -71.650374 42.153538, -71.650379 42.153544, -71.650391 42.153555, -71.650413 42.153581, -71.650431 42.153607, -71.650443 42.153635, -71.650452 42.153663, -71.650458 42.153693, -71.650461 42.153718, -71.6504731 42.1538059, -71.6504694 42.1539531, -71.6504627 42.1540215)",,,
9243451,2,Taft Street,residential,10.4,False,False,75.01,"LINESTRING (-71.647206 42.153255, -71.64707 42.153922)",,,
9243773,2,McBride Street,residential,12.8,False,False,87.287,"LINESTRING (-71.647206 42.153255, -71.64616 42.153133)",,,
9243451,2,Taft Street,residential,10.4,False,True,117.872,"LINESTRING (-71.647206 42.153255, -71.64741 42.152337, -71.647438 42.152209)",,,
9244231,2,Cove Place,residential,9.1,False,True,63.306,"LINESTRING (-71.655485 42.154053, -71.6551961 42.1535255)",,,
9244061,,,residential,,False,False,47.18,"LINESTRING (-71.65088 42.154545, -71.650852 42.154527, -71.650824 42.154509, -71.650794 42.154494, -71.650768 42.154487, -71.650741 42.154482, -71.650714 42.154478, -71.650679 42.154473, -71.650644 42.15447, -71.650608 42.154467, -71.650567 42.154463, -71.650525 42.154459, -71.650483 42.154454, -71.650436 42.154446, -71.650389 42.154437, -71.650342 42.154427)",,,
9244061,,,residential,,False,True,47.17999999999999,"LINESTRING (-71.650342 42.154427, -71.650389 42.154437, -71.650436 42.154446, -71.650483 42.154454, -71.650525 42.154459, -71.650567 42.154463, -71.650608 42.154467, -71.650644 42.15447, -71.650679 42.154473, -71.650714 42.154478, -71.650741 42.154482, -71.650768 42.154487, -71.650794 42.154494, -71.650824 42.154509, -71.650852 42.154527, -71.65088 42.154545)",,,
9244179,1,Emond Street,residential,6.1,False,False,141.92899999999997,"LINESTRING (-71.650342 42.154427, -71.650315 42.15444, -71.650287 42.154452, -71.650257 42.154465, -71.650226 42.154477, -71.650196 42.15449, -71.650166 42.154505, -71.650137 42.15452, -71.650109 42.154535, -71.65007 42.154559, -71.650035 42.154583, -71.650003 42.154611, -71.649985 42.154634, -71.649969 42.154658, -71.649954 42.154683, -71.649936 42.154717, -71.64992 42.154752, -71.649903 42.154787, -71.649891 42.15481, -71.649887 42.154818, -71.649869 42.154849, -71.64985 42.15488, -71.649828 42.154909, -71.649804 42.154937, -71.649779 42.154965, -71.649752 42.154992, -71.649724 42.155019, -71.649697 42.155046, -71.649678 42.155068, -71.649658 42.155091, -71.649638 42.155113, -71.649617 42.155131, -71.649595 42.155149, -71.649571 42.155167, -71.649541 42.155186, -71.649509 42.155205, -71.649476 42.155222, -71.649452 42.155235, -71.649428 42.155247, -71.649403 42.155258, -71.64938 42.155265, -71.649357 42.15527, -71.649333 42.155274, -71.649308 42.155279, -71.649284 42.155284, -71.649259 42.155288, -71.649237 42.155291, -71.649215 42.155293, -71.649192 42.155295)",,,
9244179,1,Emond Street,residential,6.1,False,True,47.611999999999995,"LINESTRING (-71.650342 42.154427, -71.650366 42.154412, -71.650387 42.154393, -71.650404 42.154372, -71.650418 42.15435, -71.650428 42.154329, -71.650435 42.154306, -71.650441 42.154283, -71.650451 42.154233, -71.650456 42.154182, -71.6504627 42.1540215)",,,
9243520,2,School Street,secondary,13.7,False,False,113.83200000000001,"LINESTRING (-71.651688 42.154453, -71.651416 42.154292, -71.651251 42.154212, -71.651201 42.154191, -71.651042 42.154133, -71.650934 42.154101, -71.650824 42.154074, -71.650667 42.154043, -71.6505881 42.1540347, -71.6504627 42.1540215)",,35 mph,
"[9243435, 9243823]",2,Upton Street,residential,9.1,False,False,521.1699999999998,"LINESTRING (-71.651688 42.154453, -71.651569 42.1545432, -71.651398 42.154673, -71.651185 42.154813, -71.650981 42.154937, -71.650802 42.155061, -71.650635 42.155186, -71.650451 42.155323, -71.650319 42.155453, -71.650172 42.155595, -71.650038 42.155723, -71.649881 42.155851, -71.649749 42.155961, -71.649642 42.156056, -71.649517 42.156166, -71.649378 42.156272, -71.649271 42.156359, -71.649183 42.156427, -71.649087 42.156492, -71.64908 42.1564965, -71.648986 42.156561, -71.648883 42.156618, -71.648875 42.156623, -71.648838 42.156642, -71.648799 42.156659, -71.648759 42.156674, -71.648724 42.156686, -71.648689 42.156698, -71.648654 42.156709, -71.648625 42.156718, -71.648595 42.156726, -71.648566 42.156735, -71.648532 42.156746, -71.648497 42.156757, -71.648462 42.156766, -71.648422 42.156772, -71.648382 42.156776, -71.648342 42.15678, -71.648305 42.156784, -71.648268 42.156787, -71.648231 42.156791, -71.64819 42.156795, -71.64815 42.156798, -71.648109 42.156802, -71.648062 42.156808, -71.648016 42.156814, -71.647969 42.156821, -71.647932 42.156828, -71.647895 42.156835, -71.647858 42.156843, -71.647817 42.156853, -71.647777 42.156863, -71.647737 42.156874, -71.647699 42.156886, -71.647662 42.1569, -71.647626 42.156914, -71.647598 42.156928, -71.64757 42.156944, -71.647545 42.156961, -71.647523 42.156978, -71.647503 42.156996, -71.647483 42.157014, -71.64702 42.157434)",,30 mph,
246459838,2,Providence Road,secondary,15.2,False,True,349.945,"LINESTRING (-71.651688 42.154453, -71.651192 42.153779, -71.6511291 42.1536784, -71.650618 42.152861, -71.650369 42.1524139, -71.650324 42.152333, -71.6502614 42.1522208, -71.650216 42.1521394, -71.6500684 42.1518748, -71.6500399 42.1518236, -71.6499382 42.1516413, -71.649933 42.151632, -71.649914 42.151597)",MA 122,30 mph,
"[9243325, 246465238, 246465239]",2,Sutton Street,secondary,15.2,False,True,224.893,"LINESTRING (-71.651688 42.154453, -71.6518139 42.1543835, -71.6519813 42.1542912, -71.652433 42.1540419, -71.6527371 42.1538863, -71.6528195 42.1538546, -71.6529632 42.1538131, -71.653073 42.1537872, -71.653182 42.153761, -71.6533296 42.1537424, -71.6538897 42.1536837, -71.6541243 42.1536554)",,,yes
9243451,2,Taft Street,residential,10.4,False,True,75.01,"LINESTRING (-71.64707 42.153922, -71.647206 42.153255)",,,
9243520,2,School Street,secondary,13.7,False,True,116.0,"LINESTRING (-71.64707 42.153922, -71.6479597 42.153933, -71.648477 42.153939)",,35 mph,
9243696,2,Bartlett Street,residential,9.1,False,False,82.615,"LINESTRING (-71.65626 42.152682, -71.656187 42.153423)",,,
9243696,2,Bartlett Street,residential,9.1,False,True,70.074,"LINESTRING (-71.65626 42.152682, -71.656289 42.152325, -71.6563098 42.1520529)",,,
"[9244170, 9243406]",2,Church Avenue,residential,"['11.9', '13.4']",False,False,217.317,"LINESTRING (-71.6504627 42.1540215, -71.6504694 42.1539531, -71.6504731 42.1538059, -71.650461 42.153718, -71.650458 42.153693, -71.650452 42.153663, -71.650443 42.153635, -71.650431 42.153607, -71.650413 42.153581, -71.650391 42.153555, -71.650379 42.153544, -71.650374 42.153538, -71.650367 42.153531, -71.650343 42.15351, -71.650317 42.153489, -71.650292 42.153469, -71.649919 42.153295, -71.649839 42.153257, -71.6492228 42.152986, -71.648722 42.152759)",,,
9243520,2,School Street,secondary,13.7,False,False,164.032,"LINESTRING (-71.6504627 42.1540215, -71.650343 42.154007, -71.6502434 42.1540035, -71.6493731 42.1539789, -71.6492969 42.1539762, -71.6491516 42.1539699, -71.648818 42.15395, -71.648554 42.153939, -71.648477 42.153939)",,35 mph,
9243520,2,School Street,secondary,13.7,False,True,113.832,"LINESTRING (-71.6504627 42.1540215, -71.6505881 42.1540347, -71.650667 42.154043, -71.650824 42.154074, -71.650934 42.154101, -71.651042 42.154133, -71.651201 42.154191, -71.651251 42.154212, -71.651416 42.154292, -71.651688 42.154453)",,35 mph,
9244179,1,Emond Street,residential,6.1,False,False,47.611999999999995,"LINESTRING (-71.6504627 42.1540215, -71.650456 42.154182, -71.650451 42.154233, -71.650441 42.154283, -71.650435 42.154306, -71.650428 42.154329, -71.650418 42.15435, -71.650404 42.154372, -71.650387 42.154393, -71.650366 42.154412, -71.650342 42.154427)",,,
"[9243325, 246465238, 246465239]",2,Sutton Street,secondary,15.2,False,False,224.893,"LINESTRING (-71.6541243 42.1536554, -71.6538897 42.1536837, -71.6533296 42.1537424, -71.653182 42.153761, -71.653073 42.1537872, -71.6529632 42.1538131, -71.6528195 42.1538546, -71.6527371 42.1538863, -71.652433 42.1540419, -71.6519813 42.1542912, -71.6518139 42.1543835, -71.651688 42.154453)",,,yes
9243325,2,Sutton Street,secondary,15.2,False,True,44.337,"LINESTRING (-71.6541243 42.1536554, -71.6542761 42.1536421, -71.6544661 42.1536192, -71.6546561 42.1535963)",,,
"[701389463, 9244236, 9243999]",2,"['Railroad Street', 'Railroad Street Extension']",residential,9.1,False,True,327.90999999999997,"LINESTRING (-71.6541243 42.1536554, -71.6529184 42.1525255, -71.6529003 42.1524917, -71.6528871 42.1524558, -71.6528809 42.1524205, -71.652882 42.1523836, -71.6529767 42.1522232, -71.6529929 42.1521727, -71.6530064 42.1521233, -71.6530088 42.1520832, -71.6530094 42.1520257, -71.6530026 42.1519897, -71.6529831 42.1519392, -71.65292 42.151776, -71.652882 42.151689, -71.652873 42.15159, -71.652849 42.151471, -71.652814 42.151378, -71.652779 42.151306, -71.652692 42.151205, -71.652604 42.151099)",,,
9243520,2,School Street,secondary,13.7,False,False,116.0,"LINESTRING (-71.648477 42.153939, -71.6479597 42.153933, -71.64707 42.153922)",,35 mph,
9243520,2,School Street,secondary,13.7,False,True,164.032,"LINESTRING (-71.648477 42.153939, -71.648554 42.153939, -71.648818 42.15395, -71.6491516 42.1539699, -71.6492969 42.1539762, -71.6493731 42.1539789, -71.6502434 42.1540035, -71.650343 42.154007, -71.6504627 42.1540215)",,35 mph,
9244177,2,Ash Street,residential,10.4,False,False,222.71099999999998,"LINESTRING (-71.6579045 42.1505401, -71.6579033 42.1506017, -71.6579021 42.150644, -71.6578972 42.150689, -71.657888 42.1507354, -71.6578763 42.1507741, -71.6578628 42.1508137, -71.6578456 42.1508487, -71.6578162 42.1508864, -71.6577751 42.1509278, -71.6577272 42.150972, -71.6576824 42.1510143, -71.6576511 42.1510543, -71.6576051 42.1511157, -71.6575603 42.1511675, -71.6575229 42.1512094, -71.6574769 42.1512471, -71.6574407 42.1512817, -71.6573899 42.1513265, -71.6565618 42.1519839, -71.6564528 42.1520319, -71.6564138 42.1520419, -71.6563648 42.1520509, -71.6563098 42.1520529)",,,
246458821,2,Ash Street,residential,10.4,False,False,64.63300000000001,"LINESTRING (-71.6579045 42.1505401, -71.6579289 42.1505384, -71.6579523 42.1505331, -71.657974 42.1505245, -71.6579929 42.150513, -71.6580084 42.150499, -71.65802 42.1504829, -71.6580271 42.1504656, -71.6580295 42.1504475, -71.6580271 42.1504294, -71.65802 42.150412, -71.6580084 42.150396, -71.6579929 42.150382, -71.657974 42.1503704, -71.6579523 42.1503619, -71.6579289 42.1503566, -71.6579045 42.1503548, -71.6578801 42.1503566, -71.6578567 42.1503619, -71.6578351 42.1503704, -71.6578161 42.150382, -71.6578006 42.150396, -71.6577891 42.150412, -71.6577819 42.1504294, -71.6577795 42.1504475, -71.6577819 42.1504656, -71.6577891 42.1504829, -71.6578006 42.150499, -71.6578161 42.150513, -71.6578351 42.1505245, -71.6578567 42.1505331, -71.6578801 42.1505384, -71.6579045 42.1505401)",,,
246458821,2,Ash Street,residential,10.4,False,True,64.63300000000001,"LINESTRING (-71.6579045 42.1505401, -71.6578801 42.1505384, -71.6578567 42.1505331, -71.6578351 42.1505245, -71.6578161 42.150513, -71.6578006 42.150499, -71.6577891 42.1504829, -71.6577819 42.1504656, -71.6577795 42.1504475, -71.6577819 42.1504294, -71.6577891 42.150412, -71.6578006 42.150396, -71.6578161 42.150382, -71.6578351 42.1503704, -71.6578567 42.1503619, -71.6578801 42.1503566, -71.6579045 42.1503548, -71.6579289 42.1503566, -71.6579523 42.1503619, -71.657974 42.1503704, -71.6579929 42.150382, -71.6580084 42.150396, -71.65802 42.150412, -71.6580271 42.1504294, -71.6580295 42.1504475, -71.6580271 42.1504656, -71.65802 42.1504829, -71.6580084 42.150499, -71.6579929 42.150513, -71.657974 42.1505245, -71.6579523 42.1505331, -71.6579289 42.1505384, -71.6579045 42.1505401)",,,
9244178,2,Taft Street,residential,12.2,False,False,62.13,"LINESTRING (-71.647559 42.1516575, -71.647438 42.152209)",,,
