osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,lanes
84359778,Strand Street,tertiary,20 mph,False,False,68.615,"LINESTRING (1.3399273 51.2765113, 1.3397563 51.2766485, 1.3396618 51.2767454, 1.339505 51.2768647, 1.3393396 51.277006)",,,
4471585,Upper Strand Street,residential,20 mph,False,True,108.02499999999999,"LINESTRING (1.3416193 51.2753508, 1.3420047 51.275151, 1.342844 51.2747538)",,,
871040516,High Street,tertiary,20 mph,True,False,155.375,"LINESTRING (1.3416193 51.2753508, 1.3415766 51.2752396, 1.3414981 51.275106, 1.3414816 51.2749615, 1.3414839 51.2748109, 1.3415073 51.2746388, 1.3415427 51.2744593, 1.3416504 51.2740608, 1.3416667 51.273974)",,,
"[706662295, 4590071]",Ramsgate Road,tertiary,30 mph,False,False,234.248,"LINESTRING (1.3439168 51.2784987, 1.3436366 51.2780454, 1.3430944 51.2772684, 1.342743 51.2768252, 1.3426788 51.2767377, 1.3426633 51.2767026, 1.3426586 51.2766661, 1.342703 51.2765609)",,,
27212795,,unclassified,30 mph,False,False,173.68399999999997,"LINESTRING (1.3439168 51.2784987, 1.3439675 51.2784938, 1.3445574 51.2784259, 1.3463696 51.2782062)",,,
4590072,Knightrider Street,residential,20 mph,False,True,55.421,"LINESTRING (1.3436733 51.2744116, 1.3440526 51.2748499)",,,
4471585,Upper Strand Street,residential,20 mph,False,False,69.206,"LINESTRING (1.3436733 51.2744116, 1.3433201 51.2745543, 1.3428829 51.2747452, 1.342844 51.2747538)",,,
27213794,Knightrider Street,residential,20 mph,False,False,86.278,"LINESTRING (1.3436733 51.2744116, 1.3435718 51.2740789, 1.3435307 51.273754, 1.3435953 51.2736503)",,,
27214183,Fisher Street,residential,20 mph,False,True,120.302,"LINESTRING (1.342844 51.2747538, 1.3422697 51.2737333)",,,
4471585,Upper Strand Street,residential,20 mph,False,False,108.02499999999999,"LINESTRING (1.342844 51.2747538, 1.3420047 51.275151, 1.3416193 51.2753508)",,,
4471585,Upper Strand Street,residential,20 mph,False,True,69.206,"LINESTRING (1.342844 51.2747538, 1.3428829 51.2747452, 1.3433201 51.2745543, 1.3436733 51.2744116)",,,
84359778,Strand Street,tertiary,20 mph,False,False,68.505,"LINESTRING (1.3385723 51.2774979, 1.3377175 51.2778039)",,,
"[27215257, 85693213]",Church Street St. Marys,residential,20 mph,False,False,103.488,"LINESTRING (1.3385723 51.2774979, 1.3384003 51.27725, 1.3383472 51.2771549, 1.3381711 51.2769758, 1.3378042 51.2767123)",,,
84359778,Strand Street,tertiary,20 mph,False,True,77.18299999999999,"LINESTRING (1.3385723 51.2774979, 1.338733 51.2773982, 1.3389521 51.277313, 1.3393396 51.277006)",,,
"[27215450, 27215733]",The Butts,residential,30 mph,False,False,95.60300000000001,"LINESTRING (1.334814 51.2783864, 1.3349015 51.2779273, 1.3349758 51.2775326)",,,
"[84359778, 979351699, 27222718]",Strand Street,tertiary,"['20 mph', '30 mph']",False,True,168.96399999999997,"LINESTRING (1.334814 51.2783864, 1.334935 51.2783757, 1.3350884 51.2783707, 1.3351918 51.2783692, 1.3357305 51.2784178, 1.3360509 51.2784216, 1.3363234 51.2783982, 1.3365112 51.2783596, 1.3366327 51.2783132, 1.3370862 51.2780971)",,,
741027873,Church Street St. Clements,residential,20 mph,False,False,39.598,"LINESTRING (1.3417041 51.2737735, 1.3422697 51.2737333)",,,
148567242,The Chain,tertiary,20 mph,True,False,76.99000000000001,"LINESTRING (1.3417041 51.2737735, 1.3417367 51.2735384, 1.3417376 51.2734199, 1.3417153 51.2732968, 1.3416447 51.2731875, 1.341578 51.2731009)",,,
27213365,The Quay,unclassified,20 mph,False,True,32.852,"LINESTRING (1.3444775 51.274736, 1.344268 51.2748006, 1.3441107 51.2748553, 1.3440526 51.2748499)",,,
25951354,Cattle Market,tertiary,20 mph,False,True,74.009,"LINESTRING (1.3381822 51.274509, 1.3385043 51.2749227, 1.3386506 51.2751066)",,,
"[27219864, 157299459, 25951357, 27219703]","['Woodnesborough Road', 'Moat Sole']",tertiary,"['20 mph', '30 mph']",False,False,356.11799999999994,"LINESTRING (1.3381822 51.274509, 1.3380575 51.2745208, 1.3374659 51.2746425, 1.3372523 51.2746685, 1.3369174 51.2743215, 1.3367264 51.274128, 1.3366603 51.2740249, 1.3365546 51.2737864, 1.3364793 51.2736898, 1.3363941 51.2736584, 1.3363767 51.273652, 1.3361758 51.2736487, 1.3360974 51.273645, 1.335935 51.2736458, 1.3358339 51.2736462, 1.3354478 51.2736866, 1.3351146 51.2737509, 1.3349976 51.2737716, 1.3346346 51.2738373, 1.3344885 51.2738548, 1.3343403 51.2738378, 1.334187 51.2737622)",yes,,
"[27219944, 27219942]","['Whitefriars Meadow', 'Cattle Market']","['unclassified', 'residential']",20 mph,False,False,189.017,"LINESTRING (1.3381822 51.274509, 1.3382875 51.2744535, 1.3383474 51.2744111, 1.3383938 51.2743469, 1.3383461 51.2742716, 1.3381754 51.2740612, 1.3380366 51.2738444, 1.3380113 51.2737684, 1.3380202 51.2737211, 1.3380529 51.2736782, 1.3381611 51.2735895, 1.3383224 51.2735278, 1.338525 51.2734956, 1.3391647 51.2734501)",,,
"[27219864, 157299459, 25951357, 27219703]","['Woodnesborough Road', 'Moat Sole']",tertiary,"['20 mph', '30 mph']",False,True,356.11800000000005,"LINESTRING (1.334187 51.2737622, 1.3343403 51.2738378, 1.3344885 51.2738548, 1.3346346 51.2738373, 1.3349976 51.2737716, 1.3351146 51.2737509, 1.3354478 51.2736866, 1.3358339 51.2736462, 1.335935 51.2736458, 1.3360974 51.273645, 1.3361758 51.2736487, 1.3363767 51.273652, 1.3363941 51.2736584, 1.3364793 51.2736898, 1.3365546 51.2737864, 1.3366603 51.2740249, 1.3367264 51.274128, 1.3369174 51.2743215, 1.3372523 51.2746685, 1.3374659 51.2746425, 1.3380575 51.2745208, 1.3381822 51.274509)",yes,,
26923122,St. Georges Road,residential,30 mph,False,True,11.092,"LINESTRING (1.3417071 51.2710476, 1.3418665 51.2710499)",,,
26923122,St. Georges Road,residential,30 mph,False,False,74.818,"LINESTRING (1.3417071 51.2710476, 1.3412788 51.2711774, 1.3410686 51.2712324, 1.3408931 51.2712626, 1.340705 51.2712781)",,,
27212795,,unclassified,30 mph,False,True,173.684,"LINESTRING (1.3463696 51.2782062, 1.3445574 51.2784259, 1.3439675 51.2784938, 1.3439168 51.2784987)",,,
"[27213032, 977925854]",Willowbank,residential,30 mph,True,False,46.684,"LINESTRING (1.3432965 51.2764702, 1.3431688 51.2764716, 1.343075 51.2764628, 1.3429202 51.2764557, 1.3428291 51.2764625, 1.342703 51.2765609)",,,
27213033,Willowbank,residential,30 mph,False,False,83.589,"LINESTRING (1.3432965 51.2764702, 1.3436376 51.2763859, 1.3439313 51.2763135, 1.3442262 51.276274, 1.3442736 51.2762723, 1.3444435 51.2762661)",,,
27213031,Willowbank,residential,30 mph,False,True,41.082,"LINESTRING (1.3444435 51.2762661, 1.3444451 51.2763707, 1.3444988 51.2764829, 1.3445794 51.2765477, 1.3446727 51.2765777)",,,
27213033,Willowbank,residential,30 mph,False,False,62.861000000000004,"LINESTRING (1.3444435 51.2762661, 1.344778 51.2762516, 1.3449255 51.2762556, 1.3449743 51.2762661, 1.3450296 51.2762911, 1.3451634 51.2764597)",,,
27213033,Willowbank,residential,30 mph,False,True,83.589,"LINESTRING (1.3444435 51.2762661, 1.3442736 51.2762723, 1.3442262 51.276274, 1.3439313 51.2763135, 1.3436376 51.2763859, 1.3432965 51.2764702)",,,
27213031,Willowbank,residential,30 mph,False,False,36.601,"LINESTRING (1.3451634 51.2764597, 1.3448197 51.2765492, 1.3446727 51.2765777)",,,
"[27213033, 27213027]","['Willowbank', 'Bridge Close']",residential,30 mph,False,False,103.50799999999998,"LINESTRING (1.3451634 51.2764597, 1.3452811 51.2766375, 1.3453535 51.2767112, 1.3454181 51.2767415, 1.3454905 51.2767481, 1.3456051 51.2767349, 1.3456907 51.2767376, 1.3457433 51.2767731, 1.3457987 51.2768851, 1.3457947 51.2769127, 1.345746 51.2769496, 1.3454944 51.2770523)",,,
27213033,Willowbank,residential,30 mph,False,True,62.861000000000004,"LINESTRING (1.3451634 51.2764597, 1.3450296 51.2762911, 1.3449743 51.2762661, 1.3449255 51.2762556, 1.344778 51.2762516, 1.3444435 51.2762661)",,,
27213027,Bridge Close,residential,30 mph,False,False,71.627,"LINESTRING (1.3454944 51.2770523, 1.34553 51.2771221, 1.3455761 51.2771787, 1.3455959 51.2772156, 1.3455814 51.2772459, 1.3455037 51.2772643, 1.3453654 51.277238, 1.3452442 51.277238, 1.3450269 51.2770668)",,,
27213027,Bridge Close,residential,30 mph,False,True,34.763000000000005,"LINESTRING (1.3454944 51.2770523, 1.3453759 51.277026, 1.3452324 51.2770128, 1.3451007 51.2770299, 1.3450269 51.2770668)",,,
"[27213033, 27213027]","['Willowbank', 'Bridge Close']",residential,30 mph,False,True,103.508,"LINESTRING (1.3454944 51.2770523, 1.345746 51.2769496, 1.3457947 51.2769127, 1.3457987 51.2768851, 1.3457433 51.2767731, 1.3456907 51.2767376, 1.3456051 51.2767349, 1.3454905 51.2767481, 1.3454181 51.2767415, 1.3453535 51.2767112, 1.3452811 51.2766375, 1.3451634 51.2764597)",,,
27213027,Bridge Close,residential,30 mph,False,False,34.763000000000005,"LINESTRING (1.3450269 51.2770668, 1.3451007 51.2770299, 1.3452324 51.2770128, 1.3453759 51.277026, 1.3454944 51.2770523)",,,
27213027,Bridge Close,residential,30 mph,False,True,71.62700000000001,"LINESTRING (1.3450269 51.2770668, 1.3452442 51.277238, 1.3453654 51.277238, 1.3455037 51.2772643, 1.3455814 51.2772459, 1.3455959 51.2772156, 1.3455761 51.2771787, 1.34553 51.2771221, 1.3454944 51.2770523)",,,
"[27213029, 27213030]","['Willowbank', 'Bridge Close']",residential,30 mph,False,"[False, True]",63.059999999999995,"LINESTRING (1.3450269 51.2770668, 1.3448102 51.2769601, 1.3447533 51.2768859, 1.3447185 51.2767578, 1.3446727 51.2765777)",,,
"[27213029, 27213030]","['Willowbank', 'Bridge Close']",residential,30 mph,False,"[False, True]",63.059999999999995,"LINESTRING (1.3446727 51.2765777, 1.3447185 51.2767578, 1.3447533 51.2768859, 1.3448102 51.2769601, 1.3450269 51.2770668)",,,
27213031,Willowbank,residential,30 mph,False,False,41.082,"LINESTRING (1.3446727 51.2765777, 1.3445794 51.2765477, 1.3444988 51.2764829, 1.3444451 51.2763707, 1.3444435 51.2762661)",,,
27213031,Willowbank,residential,30 mph,False,True,36.601,"LINESTRING (1.3446727 51.2765777, 1.3448197 51.2765492, 1.3451634 51.2764597)",,,
4590072,Knightrider Street,residential,20 mph,False,False,55.421,"LINESTRING (1.3440526 51.2748499, 1.3436733 51.2744116)",,,
"[4590072, 1126587885, 4471583]","['The Quay', 'Knightrider Street']","['residential', 'unclassified']",20 mph,False,True,166.47500000000002,"LINESTRING (1.3440526 51.2748499, 1.3440541 51.2749064, 1.3439878 51.274945, 1.3437626 51.2750268, 1.3436243 51.2750779, 1.3434263 51.2751511, 1.343341 51.2751827, 1.3432319 51.2752284, 1.3430282 51.2753138, 1.342464 51.2755504, 1.3422966 51.2756293, 1.3422224 51.2756643, 1.3421394 51.2757034)",,,
27213365,The Quay,unclassified,20 mph,False,False,32.852000000000004,"LINESTRING (1.3440526 51.2748499, 1.3441107 51.2748553, 1.344268 51.2748006, 1.3444775 51.274736)",,,
"[27222720, 147979786, 147979787, 27213524, 1127980310, 1127980311]",Sandown Road,unclassified,"['20 mph', '30 mph']",False,False,155.89399999999998,"LINESTRING (1.3467022 51.2735337, 1.3463868 51.2735428, 1.3461597 51.2735778, 1.3460787 51.2735935, 1.3458775 51.273669, 1.3458025 51.273704, 1.345121 51.2738978, 1.3446019 51.2738315)",yes,,
27213529,Manwood Road,residential,30 mph,False,False,375.131,"LINESTRING (1.3467022 51.2735337, 1.3466731 51.273324, 1.3466519 51.2732067, 1.3466114 51.2731237, 1.3465283 51.2730308, 1.3464408 51.2729564, 1.3461656 51.2727481, 1.3458052 51.2724952, 1.3453469 51.2721736, 1.344464 51.2715665, 1.343734 51.2710511, 1.3435872 51.2709733, 1.3434806 51.2709132)",,,
27213864,Little Court,residential,20 mph,False,True,21.308,"LINESTRING (1.3446019 51.2738315, 1.3446515 51.2736424)",,,
147979787,Sandown Road,unclassified,20 mph,False,False,72.892,"LINESTRING (1.3446019 51.2738315, 1.3440861 51.273748, 1.3435953 51.2736503)",,,
"[27222720, 147979786, 147979787, 27213524, 1127980310, 1127980311]",Sandown Road,unclassified,"['20 mph', '30 mph']",False,True,155.894,"LINESTRING (1.3446019 51.2738315, 1.345121 51.2738978, 1.3458025 51.273704, 1.3458775 51.273669, 1.3460787 51.2735935, 1.3461597 51.2735778, 1.3463868 51.2735428, 1.3467022 51.2735337)",yes,,
27213794,Knightrider Street,residential,20 mph,False,True,86.27799999999999,"LINESTRING (1.3435953 51.2736503, 1.3435307 51.273754, 1.3435718 51.2740789, 1.3436733 51.2744116)",,,
27213796,Knightrider Street,residential,20 mph,False,False,149.001,"LINESTRING (1.3435953 51.2736503, 1.3435958 51.2734942, 1.3435914 51.273405, 1.3435859 51.273295, 1.3435366 51.2731816, 1.343474 51.2731251, 1.3433864 51.2729642, 1.3433647 51.272924, 1.3433515 51.2727101, 1.3434094 51.27234)",,,
147979787,Sandown Road,unclassified,20 mph,False,True,72.892,"LINESTRING (1.3435953 51.2736503, 1.3440861 51.273748, 1.3446019 51.2738315)",,,
26923122,St. Georges Road,residential,30 mph,False,False,67.27799999999999,"LINESTRING (1.3434806 51.2709132, 1.343406 51.2709852, 1.3433364 51.2710472, 1.3432124 51.2710993, 1.3431063 51.2711313, 1.3430016 51.2711428, 1.342728 51.2711246, 1.3426681 51.2711206)",,,
27213529,Manwood Road,residential,30 mph,False,True,375.131,"LINESTRING (1.3434806 51.2709132, 1.3435872 51.2709733, 1.343734 51.2710511, 1.344464 51.2715665, 1.3453469 51.2721736, 1.3458052 51.2724952, 1.3461656 51.2727481, 1.3464408 51.2729564, 1.3465283 51.2730308, 1.3466114 51.2731237, 1.3466519 51.2732067, 1.3466731 51.273324, 1.3467022 51.2735337)",,,
27213788,St. George's Lees,residential,30 mph,False,False,50.939,"LINESTRING (1.3418466 51.2715078, 1.341866 51.2711581, 1.3418665 51.2710499)",,,
26923122,St. Georges Road,residential,30 mph,False,False,11.092,"LINESTRING (1.3418665 51.2710499, 1.3417071 51.2710476)",,,
26923122,St. Georges Road,residential,30 mph,False,True,56.321,"LINESTRING (1.3418665 51.2710499, 1.3424229 51.271096, 1.3426681 51.2711206)",,,
27213788,St. George's Lees,residential,30 mph,False,True,50.939,"LINESTRING (1.3418665 51.2710499, 1.341866 51.2711581, 1.3418466 51.2715078)",,,
148567238,Millwall Place,residential,20 mph,False,False,75.9,"LINESTRING (1.3417022 51.2727724, 1.3419537 51.272252, 1.3420234 51.2721201)",,,
148567238,Millwall Place,residential,20 mph,False,True,36.553,"LINESTRING (1.3417022 51.2727724, 1.341563 51.2730481, 1.3415366 51.2730841)",,,
"[1159761061, 1159761062, 27214031]",Barnende Court,residential,20 mph,False,False,43.019000000000005,"LINESTRING (1.3417022 51.2727724, 1.3417461 51.2727815, 1.3418988 51.2728147, 1.34201 51.2728472, 1.342075 51.2728956, 1.3422506 51.2729353)",,yes,
148567238,Millwall Place,residential,20 mph,False,True,75.9,"LINESTRING (1.3420234 51.2721201, 1.3419537 51.272252, 1.3417022 51.2727724)",,,
27213796,Knightrider Street,residential,20 mph,False,True,149.001,"LINESTRING (1.3434094 51.27234, 1.3433515 51.2727101, 1.3433647 51.272924, 1.3433864 51.2729642, 1.343474 51.2731251, 1.3435366 51.2731816, 1.3435859 51.273295, 1.3435914 51.273405, 1.3435958 51.2734942, 1.3435953 51.2736503)",,,
27213864,Little Court,residential,20 mph,False,False,21.308,"LINESTRING (1.3446515 51.2736424, 1.3446019 51.2738315)",,,
27214029,St. George's Lees,residential,30 mph,False,True,99.30000000000001,"LINESTRING (1.3434735 51.2716541, 1.3428362 51.2715473, 1.3427812 51.2715314, 1.3427514 51.2715239, 1.3427105 51.2715081, 1.3426855 51.2714832, 1.3426826 51.2714425, 1.3426681 51.2711206)",,,
26923122,St. Georges Road,residential,30 mph,False,False,56.321,"LINESTRING (1.3426681 51.2711206, 1.3424229 51.271096, 1.3418665 51.2710499)",,,
26923122,St. Georges Road,residential,30 mph,False,True,67.27799999999999,"LINESTRING (1.3426681 51.2711206, 1.342728 51.2711246, 1.3430016 51.2711428, 1.3431063 51.2711313, 1.3432124 51.2710993, 1.3433364 51.2710472, 1.343406 51.2709852, 1.3434806 51.2709132)",,,
27214029,St. George's Lees,residential,30 mph,False,False,99.30000000000001,"LINESTRING (1.3426681 51.2711206, 1.3426826 51.2714425, 1.3426855 51.2714832, 1.3427105 51.2715081, 1.3427514 51.2715239, 1.3427812 51.2715314, 1.3428362 51.2715473, 1.3434735 51.2716541)",,,
"[1159761061, 1159761062, 27214031]",Barnende Court,residential,20 mph,False,True,43.019,"LINESTRING (1.3422506 51.2729353, 1.342075 51.2728956, 1.34201 51.2728472, 1.3418988 51.2728147, 1.3417461 51.2727815, 1.3417022 51.2727724)",,yes,
27214183,Fisher Street,residential,20 mph,False,False,120.302,"LINESTRING (1.3422697 51.2737333, 1.342844 51.2747538)",,,
741027873,Church Street St. Clements,residential,20 mph,False,True,39.598,"LINESTRING (1.3422697 51.2737333, 1.3417041 51.2737735)",,,
741027873,Church Street St. Clements,residential,20 mph,False,False,27.778,"LINESTRING (1.3422697 51.2737333, 1.3423007 51.2737299, 1.3426629 51.2736897)",,,
741027873,Church Street St. Clements,residential,20 mph,False,True,27.778,"LINESTRING (1.3426629 51.2736897, 1.3423007 51.2737299, 1.3422697 51.2737333)",,,
27214292,Short Street,unclassified,20 mph,False,True,30.816,"LINESTRING (1.3416667 51.273974, 1.3412239 51.2739657)",,,
871040516,High Street,tertiary,20 mph,True,False,22.446,"LINESTRING (1.3416667 51.273974, 1.3417041 51.2737735)",,,
27214292,Short Street,unclassified,20 mph,False,False,30.816,"LINESTRING (1.3412239 51.2739657, 1.3416667 51.273974)",,,
27214634,King Street,unclassified,20 mph,True,False,99.357,"LINESTRING (1.3412239 51.2739657, 1.3413888 51.2734866, 1.341578 51.2731009)",,,
27214634,King Street,unclassified,20 mph,True,False,19.259,"LINESTRING (1.3410266 51.2740872, 1.3412239 51.2739657)",,,
27214394,St. Peter's Street,unclassified,20 mph,False,True,136.75099999999998,"LINESTRING (1.3410266 51.2740872, 1.3407998 51.2745354, 1.3406654 51.2748206, 1.3406561 51.2748512, 1.3405745 51.2751185, 1.3405495 51.2751925, 1.3405274 51.2752748)",,,
27214394,St. Peter's Street,unclassified,20 mph,False,False,64.535,"LINESTRING (1.3406505 51.2758357, 1.3405316 51.275672, 1.3404882 51.2754748, 1.3405274 51.2752748)",,,
27214393,Three Kings Yard,unclassified,20 mph,False,False,78.871,"LINESTRING (1.3405274 51.2752748, 1.3409604 51.2753141, 1.3412515 51.2757098)",,,
27214394,St. Peter's Street,unclassified,20 mph,False,False,136.751,"LINESTRING (1.3405274 51.2752748, 1.3405495 51.2751925, 1.3405745 51.2751185, 1.3406561 51.2748512, 1.3406654 51.2748206, 1.3407998 51.2745354, 1.3410266 51.2740872)",,,
27214394,St. Peter's Street,unclassified,20 mph,False,True,64.535,"LINESTRING (1.3405274 51.2752748, 1.3404882 51.2754748, 1.3405316 51.275672, 1.3406505 51.2758357)",,,
5032986,Strand Street,tertiary,20 mph,True,False,37.948,"LINESTRING (1.3412515 51.2757098, 1.3417225 51.2755376)",,,
27214393,Three Kings Yard,unclassified,20 mph,False,True,78.871,"LINESTRING (1.3412515 51.2757098, 1.3409604 51.2753141, 1.3405274 51.2752748)",,,
"[27214972, 27214389]","['King Street', 'Market Street']",unclassified,20 mph,False,True,100.17800000000001,"LINESTRING (1.3399389 51.2756391, 1.3399562 51.2753103, 1.3399089 51.2750949, 1.339867 51.2750577, 1.3397767 51.2749777, 1.3396283 51.274882, 1.3395232 51.2749235)",,,
27214969,The Butchery,unclassified,20 mph,True,False,90.938,"LINESTRING (1.3399389 51.2756391, 1.3398785 51.2757316, 1.3397447 51.276088, 1.3397273 51.2762551, 1.3397231 51.2763877, 1.3397173 51.2764393)",,,1
102686959,Harnet Street,tertiary,20 mph,True,False,16.658,"LINESTRING (1.3397173 51.2764393, 1.3399273 51.2765113)",,,
27214970,No Name Street,residential,20 mph,False,True,20.981,"LINESTRING (1.3395232 51.2749235, 1.3392994 51.274797)",,,
"[27214972, 27214389]","['King Street', 'Market Street']",unclassified,20 mph,False,False,100.17800000000001,"LINESTRING (1.3395232 51.2749235, 1.3396283 51.274882, 1.3397767 51.2749777, 1.339867 51.2750577, 1.3399089 51.2750949, 1.3399562 51.2753103, 1.3399389 51.2756391)",,,
27215154,Delf Street,unclassified,20 mph,False,True,78.471,"LINESTRING (1.3395232 51.2749235, 1.3390493 51.275132, 1.3387638 51.275265, 1.3386152 51.2753418)",,,
27214971,Delf Street,residential,20 mph,False,True,76.553,"LINESTRING (1.337856 51.2758551, 1.3372537 51.2764313)",,,
27215254,Bowling Street,residential,20 mph,False,True,70.035,"LINESTRING (1.337856 51.2758551, 1.3384501 51.2763636)",,,
27214971,Delf Street,residential,20 mph,False,False,77.77,"LINESTRING (1.337856 51.2758551, 1.3381833 51.2756256, 1.3386152 51.2753418)",,,
27214971,Delf Street,residential,20 mph,False,False,76.553,"LINESTRING (1.3372537 51.2764313, 1.337856 51.2758551)",,,
85693213,Church Street St. Marys,residential,20 mph,False,True,44.279,"LINESTRING (1.3372537 51.2764313, 1.3377398 51.2766884)",,,
27220661,Loop Street,residential,20 mph,False,False,24.283,"LINESTRING (1.3372537 51.2764313, 1.3370875 51.2764161, 1.3369198 51.2763733)",,,
27215254,Bowling Street,residential,20 mph,False,False,87.779,"LINESTRING (1.3393396 51.277006, 1.3390925 51.2768794, 1.3389399 51.2767698, 1.3385142 51.2764142)",,,
84359778,Strand Street,tertiary,20 mph,False,False,77.18299999999999,"LINESTRING (1.3393396 51.277006, 1.3389521 51.277313, 1.338733 51.2773982, 1.3385723 51.2774979)",,,
84359778,Strand Street,tertiary,20 mph,False,True,68.615,"LINESTRING (1.3393396 51.277006, 1.339505 51.2768647, 1.3396618 51.2767454, 1.3397563 51.2766485, 1.3399273 51.2765113)",,,
27215254,Bowling Street,residential,20 mph,False,False,7.179,"LINESTRING (1.3385142 51.2764142, 1.3384501 51.2763636)",,,
27215254,Bowling Street,residential,20 mph,False,True,87.779,"LINESTRING (1.3385142 51.2764142, 1.3389399 51.2767698, 1.3390925 51.2768794, 1.3393396 51.277006)",,,
27215255,Guildcount Lane,residential,20 mph,False,False,66.324,"LINESTRING (1.3385142 51.2764142, 1.3387389 51.2762614, 1.338857 51.2761959, 1.3389966 51.276161, 1.339296 51.276103)",,,
27215254,Bowling Street,residential,20 mph,False,False,70.035,"LINESTRING (1.3384501 51.2763636, 1.337856 51.2758551)",,,
27215254,Bowling Street,residential,20 mph,False,True,7.179,"LINESTRING (1.3384501 51.2763636, 1.3385142 51.2764142)",,,
27215256,Vicarage Lane,residential,20 mph,False,False,59.346,"LINESTRING (1.3384501 51.2763636, 1.3378042 51.2767123)",,,
27215256,Vicarage Lane,residential,20 mph,False,True,59.346,"LINESTRING (1.3378042 51.2767123, 1.3384501 51.2763636)",,,
85693213,Church Street St. Marys,residential,20 mph,False,False,5.209,"LINESTRING (1.3378042 51.2767123, 1.3377398 51.2766884)",,,
"[27215257, 85693213]",Church Street St. Marys,residential,20 mph,False,True,103.488,"LINESTRING (1.3378042 51.2767123, 1.3381711 51.2769758, 1.3383472 51.2771549, 1.3384003 51.27725, 1.3385723 51.2774979)",,,
85693213,Church Street St. Marys,residential,20 mph,False,False,44.279,"LINESTRING (1.3377398 51.2766884, 1.3372537 51.2764313)",,,
85693213,Church Street St. Marys,residential,20 mph,False,True,5.209,"LINESTRING (1.3377398 51.2766884, 1.3378042 51.2767123)",,,
27215330,School Road,residential,20 mph,False,False,100.509,"LINESTRING (1.3377398 51.2766884, 1.3375029 51.2768409, 1.3374903 51.2768769, 1.3375032 51.2769004, 1.3375145 51.2769209, 1.3376601 51.2770494, 1.3376709 51.2770826, 1.3376637 51.2771141, 1.3371525 51.2773279)",,,
27215330,School Road,residential,20 mph,False,False,47.145,"LINESTRING (1.3371525 51.2773279, 1.3365828 51.2775576)",,,
27215330,School Road,residential,20 mph,False,True,100.509,"LINESTRING (1.3371525 51.2773279, 1.3376637 51.2771141, 1.3376709 51.2770826, 1.3376601 51.2770494, 1.3375145 51.2769209, 1.3375032 51.2769004, 1.3374903 51.2768769, 1.3375029 51.2768409, 1.3377398 51.2766884)",,,
