osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,tunnel
1160251822,,primary,False,True,22.785,"LINESTRING (-0.1256524 51.627043, -0.1254929 51.6268636)",,A1004,30 mph,,
8124473,High Street,primary,False,False,108.097,"LINESTRING (-0.1256524 51.627043, -0.1256631 51.6270532, -0.1257701 51.6271577, -0.1258397 51.6272346, -0.1260397 51.6274215, -0.126208 51.6275702, -0.1265259 51.6278493)",2,A1004,30 mph,,
8226534,Meadway,residential,True,False,27.745,"LINESTRING (-0.1256524 51.627043, -0.1255696 51.6270558, -0.1252577 51.627022)",,,20 mph,,
1160251822,,primary,False,False,22.785,"LINESTRING (-0.1254929 51.6268636, -0.1256524 51.627043)",,A1004,30 mph,,
"[4276448, 936131422]",,primary,False,True,37.486999999999995,"LINESTRING (-0.1254929 51.6268636, -0.1253272 51.6266741, -0.1252372 51.6265662)",,A1004,30 mph,,
4276450,Meadway,residential,False,False,134.384,"LINESTRING (-0.1252577 51.627022, -0.1235921 51.6276477)",,,20 mph,,
8226535,Meadway,residential,True,False,24.03,"LINESTRING (-0.1252577 51.627022, -0.1254241 51.6268989, -0.1254929 51.6268636)",,,20 mph,,
8124473,High Street,primary,False,False,27.837,"LINESTRING (-0.1277853 51.6307644, -0.1277928 51.6310147)",2,A1004,30 mph,,
4276430,Leigh Hunt Drive,residential,False,False,163.185,"LINESTRING (-0.1277853 51.6307644, -0.127694 51.6307663, -0.1275715 51.6307638, -0.1274489 51.6307534, -0.1271053 51.6307071, -0.1269225 51.6307017, -0.1268471 51.6306999, -0.1267055 51.6306966, -0.1262578 51.6306788, -0.1259784 51.6306677, -0.1258911 51.6306538, -0.1258115 51.6306292, -0.1257448 51.6306004, -0.1256751 51.6305639, -0.125621 51.6305223, -0.1255607 51.6304662)",,,20 mph,,
8124473,High Street,primary,False,True,136.636,"LINESTRING (-0.1277853 51.6307644, -0.1278058 51.6306502, -0.1278432 51.6304879, -0.1278881 51.6302929, -0.127906 51.6301721, -0.1278895 51.6300434, -0.1278819 51.6300042, -0.1277935 51.6295444)",2,A1004,30 mph,,
8124473,High Street,primary,False,False,4.5,"LINESTRING (-0.1265259 51.6278493, -0.1265643 51.627882)",2,A1004,30 mph,,
4276389,Balaams Lane,residential,False,True,161.25,"LINESTRING (-0.1265259 51.6278493, -0.1272474 51.6275744, -0.1273813 51.6275623, -0.128127 51.6275181, -0.1287289 51.6274795)",,,,,
8124473,High Street,primary,False,True,108.097,"LINESTRING (-0.1265259 51.6278493, -0.126208 51.6275702, -0.1260397 51.6274215, -0.1258397 51.6272346, -0.1257701 51.6271577, -0.1256631 51.6270532, -0.1256524 51.627043)",2,A1004,30 mph,,
8122331,Oakfield Road,residential,False,True,10.09,"LINESTRING (-0.1205523 51.6258111, -0.1204129 51.6258384)",,,20 mph,,
8122331,Oakfield Road,residential,False,False,97.502,"LINESTRING (-0.1205523 51.6258111, -0.1206159 51.6257556, -0.1206205 51.6256601, -0.1206343 51.6252027, -0.1206385 51.624947)",,,20 mph,,
26619115,Norman Way,residential,False,True,138.41799999999998,"LINESTRING (-0.1205523 51.6258111, -0.1206361 51.625865, -0.122279 51.6259043, -0.122382 51.6259523, -0.122382 51.6260216)",,,20 mph,,
4141862,Queen Elizabeth's Drive,residential,False,True,122.58399999999999,"LINESTRING (-0.1223384 51.6322049, -0.1228777 51.6319132, -0.1234316 51.6316402, -0.1236052 51.6315376, -0.1236714 51.6314802)",,,30 mph,,
4141862,Queen Elizabeth's Drive,residential,False,False,122.584,"LINESTRING (-0.1236714 51.6314802, -0.1236052 51.6315376, -0.1234316 51.6316402, -0.1228777 51.6319132, -0.1223384 51.6322049)",,,30 mph,,
8127998,The Bourne,primary,False,False,161.66,"LINESTRING (-0.1236714 51.6314802, -0.1232094 51.6312517, -0.1230467 51.6311434, -0.1220608 51.6304311)",2,A111,30 mph,,
8127998,The Bourne,primary,False,True,65.381,"LINESTRING (-0.1236714 51.6314802, -0.123796 51.6315296, -0.1245187 51.6317417)",2,A111,30 mph,,
166876954,,unclassified,False,True,56.408,"LINESTRING (-0.1235598 51.6246521, -0.1235403 51.6245788, -0.1233545 51.6242727, -0.1233627 51.6242429, -0.1234352 51.6241821)",,,,,
"[8137401, 938558731]",The Mall,residential,False,False,37.938,"LINESTRING (-0.1235598 51.6246521, -0.123465 51.6246469, -0.1232006 51.6246808, -0.12302 51.624704)",,,"['20 mph', '30 mph']",,
938558731,The Mall,residential,False,True,33.089999999999996,"LINESTRING (-0.1235598 51.6246521, -0.1236153 51.6246716, -0.1236694 51.6247033, -0.123734 51.6247548, -0.1237773 51.6247743, -0.1238176 51.6247861, -0.1238732 51.624787, -0.1239543 51.624778)",,,30 mph,,
4276448,,primary,False,False,84.01200000000001,"LINESTRING (-0.1241521 51.6248192, -0.1241992 51.6248558, -0.1243506 51.6250284, -0.1244084 51.6250835, -0.1245805 51.6253028, -0.1246446 51.6253968, -0.1246848 51.6254642, -0.1246981 51.6254915)",,A1004,30 mph,,
4276449,,primary,True,False,17.753999999999998,"LINESTRING (-0.1241521 51.6248192, -0.124119 51.6248336, -0.1240713 51.6248405, -0.1240314 51.6248365, -0.1239941 51.6248232, -0.1239684 51.6248039, -0.1239543 51.624778)",1,A1004,30 mph,roundabout,
4276449,,primary,True,False,8.527,"LINESTRING (-0.1239543 51.624778, -0.1239559 51.6247529, -0.1239725 51.6247285, -0.1240003 51.6247103)",1,A1004,30 mph,roundabout,
938558731,The Mall,residential,False,False,33.09,"LINESTRING (-0.1239543 51.624778, -0.1238732 51.624787, -0.1238176 51.6247861, -0.1237773 51.6247743, -0.123734 51.6247548, -0.1236694 51.6247033, -0.1236153 51.6246716, -0.1235598 51.6246521)",,,30 mph,,
"[699600306, 938558730, 4278102]","['Arnos Grove', 'The Green']",residential,False,False,95.341,"LINESTRING (-0.1261347 51.6237235, -0.1259561 51.6238771, -0.1257571 51.624012, -0.1253903 51.624224, -0.1252969 51.6242733, -0.1251761 51.6243361)",,,"['20 mph', '30 mph']",,
8124473,High Street,primary,False,True,19.311,"LINESTRING (-0.1275179 51.6319836, -0.1275536 51.6318919, -0.1275697 51.6318132)",2,A1004,30 mph,,
208186629,High Street,primary,True,False,27.743,"LINESTRING (-0.1275179 51.6319836, -0.1274648 51.6321035, -0.1274411 51.6321561, -0.1274285 51.6322262)",2,A1004,30 mph,,
4276386,Crown Lane,residential,True,False,20.701,"LINESTRING (-0.1276883 51.6315245, -0.1278534 51.6315503, -0.1278659 51.6315523, -0.127918 51.6315646, -0.127969 51.6315854)",,,20 mph,,
8124473,High Street,primary,False,False,33.138999999999996,"LINESTRING (-0.1276883 51.6315245, -0.1276317 51.6316769, -0.1275697 51.6318132)",2,A1004,30 mph,,
8124473,High Street,primary,False,True,57.379999999999995,"LINESTRING (-0.1276883 51.6315245, -0.127761 51.6313373, -0.1277789 51.6312512, -0.1277928 51.6310147)",2,A1004,30 mph,,
4276389,Balaams Lane,residential,False,False,17.979,"LINESTRING (-0.1289637 51.6275339, -0.1288552 51.6275319, -0.1287289 51.6274795)",,,,,
4276395,Mayfield Avenue,residential,False,True,16.871000000000002,"LINESTRING (-0.1289637 51.6275339, -0.1290701 51.6275167, -0.129157 51.627453)",,,,,
4276452,The Close,residential,False,False,86.563,"LINESTRING (-0.1289637 51.6275339, -0.1289972 51.6278032, -0.1290675 51.6283097)",,,,,
4276452,The Close,residential,False,True,79.89999999999999,"LINESTRING (-0.1276159 51.6283488, -0.1277371 51.628315, -0.1278977 51.6283111, -0.1281316 51.6283794, -0.1283394 51.6284348, -0.1285028 51.6284498, -0.1287169 51.6284528)",,,,,
1107666146,The Close,residential,True,False,23.399,"LINESTRING (-0.1276159 51.6283488, -0.1275494 51.6284293, -0.1273973 51.6285033)",,,,,
8124473,High Street,primary,False,True,66.7,"LINESTRING (-0.1277935 51.6295444, -0.127649 51.6289513)",2,A1004,30 mph,,
4276397,Blagden's Lane,residential,False,True,177.01,"LINESTRING (-0.1277935 51.6295444, -0.1282248 51.6294991, -0.1286821 51.6294606, -0.1289328 51.6294283, -0.1293381 51.6293847, -0.1295596 51.6293608, -0.1297703 51.6293479, -0.1303275 51.6293042)",,,,,
8124473,High Street,primary,False,False,136.636,"LINESTRING (-0.1277935 51.6295444, -0.1278819 51.6300042, -0.1278895 51.6300434, -0.127906 51.6301721, -0.1278881 51.6302929, -0.1278432 51.6304879, -0.1278058 51.6306502, -0.1277853 51.6307644)",2,A1004,30 mph,,
8124473,High Street,primary,False,True,14.111,"LINESTRING (-0.1273973 51.6285033, -0.1272686 51.6284047)",2,A1004,30 mph,,
8124473,High Street,primary,False,False,52.9,"LINESTRING (-0.1273973 51.6285033, -0.1275427 51.6287094, -0.127649 51.6289513)",2,A1004,30 mph,,
4276430,Leigh Hunt Drive,residential,False,False,37.173,"LINESTRING (-0.1255607 51.6304662, -0.1254553 51.6303187, -0.1254268 51.6302939, -0.1253836 51.6302564, -0.1253049 51.6302109, -0.1252658 51.6301939)",,,20 mph,,
4276430,Leigh Hunt Drive,residential,False,True,163.18500000000003,"LINESTRING (-0.1255607 51.6304662, -0.125621 51.6305223, -0.1256751 51.6305639, -0.1257448 51.6306004, -0.1258115 51.6306292, -0.1258911 51.6306538, -0.1259784 51.6306677, -0.1262578 51.6306788, -0.1267055 51.6306966, -0.1268471 51.6306999, -0.1269225 51.6307017, -0.1271053 51.6307071, -0.1274489 51.6307534, -0.1275715 51.6307638, -0.127694 51.6307663, -0.1277853 51.6307644)",,,20 mph,,
28399657,Leigh Hunt Drive,residential,False,False,56.45300000000002,"LINESTRING (-0.1255607 51.6304662, -0.1254404 51.6304971, -0.1253018 51.6305493, -0.125242 51.6305913, -0.1251959 51.6306474, -0.1251695 51.6306914, -0.125128 51.6307338, -0.125 51.6308108)",,,,,
4276430,Leigh Hunt Drive,residential,False,False,68.709,"LINESTRING (-0.1245155 51.6298269, -0.1245196 51.6297718, -0.1245199 51.6297551, -0.1245209 51.6297026, -0.1245465 51.6296212, -0.124586 51.6295648, -0.124853 51.6293315, -0.1249167 51.6292945, -0.1249203 51.629286)",,,20 mph,,
4276430,Leigh Hunt Drive,residential,False,True,68.715,"LINESTRING (-0.1245155 51.6298269, -0.1246673 51.6299964, -0.1247238 51.6300306, -0.1247821 51.6300565, -0.1251228 51.6301455, -0.1252658 51.6301939)",,,20 mph,,
4276431,Leigh Hunt Drive,residential,False,False,28.945,"LINESTRING (-0.1245155 51.6298269, -0.1244582 51.6298414, -0.124379 51.6298485, -0.1242881 51.6298431, -0.1242026 51.6298202, -0.1241217 51.6297917)",,,,,
4276430,Leigh Hunt Drive,residential,False,False,17.94,"LINESTRING (-0.1249163 51.6289371, -0.1249372 51.6288879, -0.1249716 51.6288442, -0.1250148 51.6287885)",,,20 mph,,
4276430,Leigh Hunt Drive,residential,False,True,39.036,"LINESTRING (-0.1249163 51.6289371, -0.1249325 51.6290264, -0.1249444 51.6291938, -0.1249342 51.6292528, -0.1249203 51.629286)",,,20 mph,,
4276433,Leigh Hunt Drive,residential,False,False,69.491,"LINESTRING (-0.1249163 51.6289371, -0.1247976 51.628934, -0.1246903 51.6289265, -0.1245951 51.6289132, -0.1244552 51.6288864, -0.1242383 51.6288449, -0.124174 51.6288457, -0.124115 51.6288599, -0.1240332 51.6289115, -0.1240063 51.6289481)",,,,,
133090435,,residential,False,True,70.928,"LINESTRING (-0.1250148 51.6287885, -0.1258745 51.6291379)",,,,,
4276430,Leigh Hunt Drive,residential,False,False,20.237,"LINESTRING (-0.1250148 51.6287885, -0.1250582 51.6287448, -0.1251292 51.6286946, -0.1252127 51.6286573)",,,20 mph,,
4276430,Leigh Hunt Drive,residential,False,True,17.94,"LINESTRING (-0.1250148 51.6287885, -0.1249716 51.6288442, -0.1249372 51.6288879, -0.1249163 51.6289371)",,,20 mph,,
4276431,Leigh Hunt Drive,residential,False,False,40.712,"LINESTRING (-0.1241217 51.6297917, -0.1240586 51.6297523, -0.1239741 51.6297057, -0.123891 51.6296632, -0.1238119 51.6296316, -0.1237368 51.6296116, -0.1236387 51.6295905)",,,,,
4276431,Leigh Hunt Drive,residential,False,True,28.945,"LINESTRING (-0.1241217 51.6297917, -0.1242026 51.6298202, -0.1242881 51.6298431, -0.124379 51.6298485, -0.1244582 51.6298414, -0.1245155 51.6298269)",,,,,
28399659,Leigh Hunt Drive,residential,False,False,64.718,"LINESTRING (-0.1241217 51.6297917, -0.1239975 51.6299206, -0.1238558 51.6301068, -0.1237985 51.6301827, -0.1237582 51.6302168, -0.1237086 51.6302468, -0.1236364 51.6302817)",,,,,
4276434,Leigh Hunt Drive,residential,False,False,27.354,"LINESTRING (-0.1252127 51.6286573, -0.1250055 51.6284476)",,,,,
4276430,Leigh Hunt Drive,residential,False,False,98.627,"LINESTRING (-0.1252127 51.6286573, -0.1252925 51.6286429, -0.1254213 51.6286305, -0.1255271 51.628631, -0.1256256 51.6286479, -0.1257471 51.6286951, -0.1258021 51.6287242, -0.125837 51.6287467, -0.1258637 51.6287442, -0.1262433 51.6286234, -0.1262862 51.6286343, -0.1263171 51.6286517, -0.1263626 51.6287725)",,,20 mph,,
4276430,Leigh Hunt Drive,residential,False,True,20.237000000000002,"LINESTRING (-0.1252127 51.6286573, -0.1251292 51.6286946, -0.1250582 51.6287448, -0.1250148 51.6287885)",,,20 mph,,
4276434,Leigh Hunt Drive,residential,False,True,27.354,"LINESTRING (-0.1250055 51.6284476, -0.1252127 51.6286573)",,,,,
4276434,Leigh Hunt Drive,residential,False,False,48.276999999999994,"LINESTRING (-0.1250055 51.6284476, -0.124952 51.628412, -0.1249183 51.6283895, -0.1248204 51.6283371, -0.1247372 51.6283104, -0.1246501 51.628293, -0.1245535 51.6282763, -0.1244677 51.6282705, -0.1244033 51.628273, -0.1243978 51.6282744)",,,,,
133090434,Leigh Hunt Drive,residential,False,True,42.225,"LINESTRING (-0.1250055 51.6284476, -0.1251329 51.6283954, -0.1251878 51.6283596, -0.12522 51.6283188, -0.1253001 51.6281353)",,,,,
827743532,Meadway,residential,False,True,12.312,"LINESTRING (-0.1233066 51.6278001, -0.1234282 51.6277191)",,,20 mph,,
4276451,Bourne Avenue,residential,False,False,65.723,"LINESTRING (-0.1233066 51.6278001, -0.1232522 51.6278492, -0.1230861 51.6280384, -0.1229223 51.6283376)",,,20 mph,,
827743532,Meadway,residential,False,False,61.3,"LINESTRING (-0.1233066 51.6278001, -0.123236 51.6277865, -0.1230227 51.6278133, -0.122707 51.6278429, -0.1224302 51.6278334)",,,20 mph,,
23245417,Meadway,residential,False,False,66.02,"LINESTRING (-0.1224302 51.6278334, -0.1226707 51.6280242, -0.1228231 51.6281801, -0.1229223 51.6283376)",,,20 mph,,
827743532,Meadway,residential,False,False,129.361,"LINESTRING (-0.1224302 51.6278334, -0.1207688 51.627695, -0.1205794 51.6276596)",,,20 mph,,
827743532,Meadway,residential,False,True,61.3,"LINESTRING (-0.1224302 51.6278334, -0.122707 51.6278429, -0.1230227 51.6278133, -0.123236 51.6277865, -0.1233066 51.6278001)",,,20 mph,,
4276454,Meadway,residential,False,False,164.358,"LINESTRING (-0.1205794 51.6276596, -0.1194516 51.6271225, -0.1193124 51.6270662, -0.1192155 51.6270418, -0.1190869 51.6270392, -0.1185322 51.627088)",,,20 mph,,
4276456,Greenway,residential,False,False,220.64,"LINESTRING (-0.1205794 51.6276596, -0.1208128 51.6274735, -0.122382 51.6260216)",,,20 mph,,
4276456,Greenway,residential,False,True,198.584,"LINESTRING (-0.1205794 51.6276596, -0.1204134 51.6278028, -0.1203241 51.6278593, -0.1183207 51.6287511)",,,20 mph,,
827743532,Meadway,residential,False,True,129.361,"LINESTRING (-0.1205794 51.6276596, -0.1207688 51.627695, -0.1224302 51.6278334)",,,20 mph,,
4276454,Meadway,residential,False,True,164.358,"LINESTRING (-0.1185322 51.627088, -0.1190869 51.6270392, -0.1192155 51.6270418, -0.1193124 51.6270662, -0.1194516 51.6271225, -0.1205794 51.6276596)",,,20 mph,,
4276458,The Ridgeway,residential,False,False,187.03699999999998,"LINESTRING (-0.1185322 51.627088, -0.1185289 51.6273427, -0.1185013 51.627635, -0.1184044 51.6281427, -0.1182692 51.6285916, -0.1182629 51.6286461, -0.1182695 51.6286794, -0.1183207 51.6287511)",,,20 mph,,
1160251823,The Ridgeway,residential,False,True,94.468,"LINESTRING (-0.1185322 51.627088, -0.1185281 51.626985, -0.1184752 51.6267627, -0.1182574 51.6262587)",,,20 mph,,
4276457,Dovedon Close,residential,False,False,67.761,"LINESTRING (-0.1202584 51.6264352, -0.1204301 51.6259556, -0.1204301 51.6259023, -0.1204129 51.6258384)",,,20 mph,,
"[8122330, 8122331]",Oakfield Road,residential,False,"[False, True]",155.973,"LINESTRING (-0.1182574 51.6262587, -0.1185701 51.6262007, -0.1193049 51.6260644, -0.1200295 51.6259166, -0.1204129 51.6258384)",,,20 mph,,
1160251823,The Ridgeway,residential,False,False,94.46799999999999,"LINESTRING (-0.1182574 51.6262587, -0.1184752 51.6267627, -0.1185281 51.626985, -0.1185322 51.627088)",,,20 mph,,
212163256,Southgate Circus,primary,True,False,29.983999999999998,"LINESTRING (-0.1271954 51.6325205, -0.1271836 51.6324674, -0.1271699 51.632412, -0.1271114 51.632342, -0.1270338 51.6322767)",2,A111,30 mph,roundabout,
208186631,Southgate Circus,primary,True,False,29.695,"LINESTRING (-0.1274285 51.6322262, -0.1274187 51.6322936, -0.1274337 51.6323371, -0.127444 51.6323556, -0.1274803 51.6324131, -0.1275358 51.6324781)",2,A111,30 mph,roundabout,
4276456,Greenway,residential,False,False,198.58399999999997,"LINESTRING (-0.1183207 51.6287511, -0.1203241 51.6278593, -0.1204134 51.6278028, -0.1205794 51.6276596)",,,20 mph,,
4276456,Greenway,residential,False,True,30.451999999999998,"LINESTRING (-0.1183207 51.6287511, -0.1181115 51.628844, -0.118056 51.6288802, -0.1179884 51.6289288)",,,20 mph,,
4276458,The Ridgeway,residential,False,True,187.03699999999998,"LINESTRING (-0.1183207 51.6287511, -0.1182695 51.6286794, -0.1182629 51.6286461, -0.1182692 51.6285916, -0.1184044 51.6281427, -0.1185013 51.627635, -0.1185289 51.6273427, -0.1185322 51.627088)",,,20 mph,,
800491825,The Bourne,primary,False,False,68.744,"LINESTRING (-0.1188339 51.6292553, -0.1183467 51.6290744, -0.1179884 51.6289288)",2,A111,30 mph,,
800491828,The Bourne,primary,True,False,24.464,"LINESTRING (-0.1188339 51.6292553, -0.1188939 51.6292471, -0.1189375 51.6292618, -0.1190804 51.6293054, -0.1191279 51.6293485)",,A111,30 mph,,
4276451,Bourne Avenue,residential,False,False,73.706,"LINESTRING (-0.1229223 51.6283376, -0.1226256 51.6288941, -0.1226093 51.6289701)",,,20 mph,,
4276451,Bourne Avenue,residential,False,True,65.723,"LINESTRING (-0.1229223 51.6283376, -0.1230861 51.6280384, -0.1232522 51.6278492, -0.1233066 51.6278001)",,,20 mph,,
23245417,Meadway,residential,False,True,66.02000000000001,"LINESTRING (-0.1229223 51.6283376, -0.1228231 51.6281801, -0.1226707 51.6280242, -0.1224302 51.6278334)",,,20 mph,,
4276456,Greenway,residential,False,False,58.114999999999995,"LINESTRING (-0.122382 51.6260216, -0.1225494 51.6259358, -0.1227768 51.6258191, -0.1230343 51.625947)",,,20 mph,,
4276456,Greenway,residential,False,True,220.64,"LINESTRING (-0.122382 51.6260216, -0.1208128 51.6274735, -0.1205794 51.6276596)",,,20 mph,,
26619115,Norman Way,residential,False,False,138.418,"LINESTRING (-0.122382 51.6260216, -0.122382 51.6259523, -0.122279 51.6259043, -0.1206361 51.625865, -0.1205523 51.6258111)",,,20 mph,,
8122331,Oakfield Road,residential,False,False,10.09,"LINESTRING (-0.1204129 51.6258384, -0.1205523 51.6258111)",,,20 mph,,
4276457,Dovedon Close,residential,False,True,67.761,"LINESTRING (-0.1204129 51.6258384, -0.1204301 51.6259023, -0.1204301 51.6259556, -0.1202584 51.6264352)",,,20 mph,,
"[8122330, 8122331]",Oakfield Road,residential,False,"[False, True]",155.97299999999998,"LINESTRING (-0.1204129 51.6258384, -0.1200295 51.6259166, -0.1193049 51.6260644, -0.1185701 51.6262007, -0.1182574 51.6262587)",,,20 mph,,
4276456,Greenway,residential,False,True,58.114999999999995,"LINESTRING (-0.1230343 51.625947, -0.1227768 51.6258191, -0.1225494 51.6259358, -0.122382 51.6260216)",,,20 mph,,
28399658,Leigh Hunt Drive,residential,False,False,45.787,"LINESTRING (-0.125 51.6308108, -0.1243847 51.6306569)",,,,,
28399657,Leigh Hunt Drive,residential,False,False,29.419,"LINESTRING (-0.125 51.6308108, -0.1249896 51.6308404, -0.1249901 51.6308446, -0.1249941 51.6308812, -0.125022 51.6310738)",,,,,
28399657,Leigh Hunt Drive,residential,False,True,56.453,"LINESTRING (-0.125 51.6308108, -0.125128 51.6307338, -0.1251695 51.6306914, -0.1251959 51.6306474, -0.125242 51.6305913, -0.1253018 51.6305493, -0.1254404 51.6304971, -0.1255607 51.6304662)",,,,,
28399657,Leigh Hunt Drive,residential,False,True,29.419,"LINESTRING (-0.125022 51.6310738, -0.1249941 51.6308812, -0.1249901 51.6308446, -0.1249896 51.6308404, -0.125 51.6308108)",,,,,
28399658,Leigh Hunt Drive,residential,False,True,45.787,"LINESTRING (-0.1243847 51.6306569, -0.125 51.6308108)",,,,,
1710734,Cannon Hill,primary,False,True,18.229,"LINESTRING (-0.1235775 51.6243202, -0.1234352 51.6241821)",,A1004,30 mph,,
1710734,Cannon Hill,primary,False,False,52.341,"LINESTRING (-0.1235775 51.6243202, -0.1238087 51.62455, -0.1239543 51.6246773, -0.1240003 51.6247103)",,A1004,30 mph,,
30050310,Greenacre Walk,residential,False,False,60.387,"LINESTRING (-0.1235775 51.6243202, -0.1237931 51.6242297, -0.1238315 51.6241948, -0.1238469 51.6241552, -0.1238249 51.6240977, -0.123674 51.6238774)",,,,,
30050310,Greenacre Walk,residential,False,True,60.38700000000001,"LINESTRING (-0.123674 51.6238774, -0.1238249 51.6240977, -0.1238469 51.6241552, -0.1238315 51.6241948, -0.1237931 51.6242297, -0.1235775 51.6243202)",,,,,
"[30050313, 30050314]",Rose Croft,residential,False,True,76.393,"LINESTRING (-0.1242005 51.6263468, -0.1244777 51.6266349, -0.1249936 51.6264902)",,,,,
30050313,,residential,False,True,14.149,"LINESTRING (-0.1249936 51.6264902, -0.1250695 51.6266084)",,,,,
30050315,,residential,False,False,59.218,"LINESTRING (-0.1249936 51.6264902, -0.1246549 51.6260009)",,,,,
"[30050313, 30050314]",Rose Croft,residential,False,False,76.393,"LINESTRING (-0.1249936 51.6264902, -0.1244777 51.6266349, -0.1242005 51.6263468)",,,,,
30050315,,residential,False,True,57.501999999999995,"LINESTRING (-0.1239326 51.6259511, -0.1245462 51.6258885, -0.1246549 51.6260009)",,,,,
30050315,,residential,False,True,59.218,"LINESTRING (-0.1246549 51.6260009, -0.1249936 51.6264902)",,,,,
30050316,,residential,False,False,15.052,"LINESTRING (-0.1246549 51.6260009, -0.1248697 51.6259776)",,,,,
30050315,,residential,False,False,57.501999999999995,"LINESTRING (-0.1246549 51.6260009, -0.1245462 51.6258885, -0.1239326 51.6259511)",,,,,
30050316,,residential,False,True,15.052,"LINESTRING (-0.1248697 51.6259776, -0.1246549 51.6260009)",,,,,
4276448,,primary,False,False,70.54599999999999,"LINESTRING (-0.1248697 51.6259776, -0.124924 51.6261376, -0.1250642 51.6263492, -0.1252372 51.6265662)",,A1004,30 mph,,
4276448,,primary,False,True,55.416999999999994,"LINESTRING (-0.1248697 51.6259776, -0.1248113 51.6257491, -0.1247225 51.6255472, -0.1246981 51.6254915)",,A1004,30 mph,,
62220989,Cannon Hill Mews,unclassified,False,False,73.09,"LINESTRING (-0.1226916 51.6240791, -0.12302 51.624704)",,,,,
62220989,Cannon Hill Mews,unclassified,False,True,73.09,"LINESTRING (-0.12302 51.624704, -0.1226916 51.6240791)",,,,,
"[8137401, 938558731]",The Mall,residential,False,True,37.938,"LINESTRING (-0.12302 51.624704, -0.1232006 51.6246808, -0.123465 51.6246469, -0.1235598 51.6246521)",,,"['20 mph', '30 mph']",,
72299483,The Green,unclassified,False,False,63.599000000000004,"LINESTRING (-0.1251761 51.6243361, -0.1253098 51.6244774, -0.1254579 51.6245642, -0.125707 51.6246698, -0.1257282 51.6246841, -0.1257726 51.6247538)",,,20 mph,,
