osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
223085,,,Upper Lattimore Road,residential,30 mph,False,False,216.68699999999998,"LINESTRING (-0.3321194 51.7517262, -0.3321048 51.7517501, -0.3320166 51.7518943, -0.3319053 51.7520711, -0.3318241 51.7521982, -0.3316462 51.752441, -0.3314578 51.7527037, -0.331403 51.7527785, -0.3313029 51.752911, -0.3309063 51.7534577, -0.3308885 51.7535175)",,
223085,,,Upper Lattimore Road,residential,30 mph,False,True,90.457,"LINESTRING (-0.3321194 51.7517262, -0.3324031 51.7512881, -0.3325014 51.7511152, -0.3325031 51.7511123, -0.3325269 51.7510705, -0.332542 51.7510439, -0.3325864 51.750966)",,
223085,,,Upper Lattimore Road,residential,30 mph,False,True,216.687,"LINESTRING (-0.3308885 51.7535175, -0.3309063 51.7534577, -0.3313029 51.752911, -0.331403 51.7527785, -0.3314578 51.7527037, -0.3316462 51.752441, -0.3318241 51.7521982, -0.3319053 51.7520711, -0.3320166 51.7518943, -0.3321048 51.7517501, -0.3321194 51.7517262)",,
3469515,2,A1057,Hatfield Road,primary,30 mph,False,True,148.876,"LINESTRING (-0.3308885 51.7535175, -0.3314225 51.7535626, -0.3315851 51.7535801, -0.3317785 51.7536191, -0.3321507 51.7537019, -0.3323578 51.7537494, -0.3324953 51.753781, -0.3328393 51.7538556, -0.3329452 51.7539)",,
196591,,,Alexandra Road,residential,,False,False,54.915,"LINESTRING (-0.3329394 51.7504179, -0.3326033 51.7503321, -0.3323922 51.7502832, -0.3321974 51.7502367)",,
375936,2,,Lattimore Road,residential,,False,False,65.613,"LINESTRING (-0.3329394 51.7504179, -0.3326833 51.7508173, -0.3326647 51.7508464, -0.3326363 51.7508897, -0.3325864 51.750966)",,
375936,2,,Lattimore Road,residential,,False,True,175.372,"LINESTRING (-0.3329394 51.7504179, -0.3330803 51.7501841, -0.3331161 51.7501269, -0.3331933 51.7499939, -0.3332578 51.7498965, -0.3337234 51.7491344, -0.3337398 51.7491076, -0.3337616 51.7490724, -0.3338976 51.7489624)",,
223085,,,Upper Lattimore Road,residential,30 mph,False,False,90.457,"LINESTRING (-0.3325864 51.750966, -0.332542 51.7510439, -0.3325269 51.7510705, -0.3325031 51.7511123, -0.3325014 51.7511152, -0.3324031 51.7512881, -0.3321194 51.7517262)",,
375936,2,,Lattimore Road,residential,,False,True,65.613,"LINESTRING (-0.3325864 51.750966, -0.3326363 51.7508897, -0.3326647 51.7508464, -0.3326833 51.7508173, -0.3329394 51.7504179)",,
847054,2,B691,Victoria Street,secondary,30 mph,False,True,51.946999999999996,"LINESTRING (-0.3325864 51.750966, -0.3326899 51.7509795, -0.3327502 51.7509888, -0.3328045 51.7509944, -0.3333248 51.7510621)",,
1047245502,2,A1081,London Road,primary,30 mph,False,False,23.325,"LINESTRING (-0.3338976 51.7489624, -0.3341604 51.7490948)",,
375936,2,,Lattimore Road,residential,,False,False,175.37199999999999,"LINESTRING (-0.3338976 51.7489624, -0.3337616 51.7490724, -0.3337398 51.7491076, -0.3337234 51.7491344, -0.3332578 51.7498965, -0.3331933 51.7499939, -0.3331161 51.7501269, -0.3330803 51.7501841, -0.3329394 51.7504179)",,
1047245502,2,A1081,London Road,primary,30 mph,False,True,23.325,"LINESTRING (-0.3341604 51.7490948, -0.3338976 51.7489624)",,
377873,2,,Watson's Walk,tertiary,20 mph,False,True,45.104,"LINESTRING (-0.3341604 51.7490948, -0.3342387 51.7490386, -0.3343607 51.748951, -0.3343976 51.7489245, -0.3344433 51.7488917, -0.3345651 51.7487768)",,
"[3542444, 1047245500, 1047245501]","['3', '2']",A1081,London Road,primary,30 mph,False,False,126.49799999999999,"LINESTRING (-0.3341604 51.7490948, -0.3343095 51.7491777, -0.3343552 51.7492032, -0.3348735 51.7494924, -0.3352377 51.7496927, -0.3353804 51.7497567, -0.3354823 51.7498048, -0.3355537 51.7498349)",,
4299537,,,Lower Dagnall Street,residential,20 mph,False,True,46.93,"LINESTRING (-0.3445981 51.7530118, -0.3439542 51.7528731)",,
4299538,,,New England Street,residential,20 mph,False,False,177.101,"LINESTRING (-0.3445981 51.7530118, -0.3441494 51.7545801)",5,
4299537,,,Lower Dagnall Street,residential,20 mph,False,False,46.93,"LINESTRING (-0.3439542 51.7528731, -0.3445981 51.7530118)",,
4299537,,,Lower Dagnall Street,residential,20 mph,False,True,41.021,"LINESTRING (-0.3439542 51.7528731, -0.3433683 51.7528057)",,
4299576,,,Temperance Street,residential,20 mph,False,False,76.49799999999999,"LINESTRING (-0.3439542 51.7528731, -0.3438684 51.7531133, -0.3437545 51.7535496)",,
4299537,,,Lower Dagnall Street,residential,20 mph,False,False,41.021,"LINESTRING (-0.3433683 51.7528057, -0.3439542 51.7528731)",,
4299537,,,Lower Dagnall Street,residential,20 mph,False,True,8.083,"LINESTRING (-0.3433683 51.7528057, -0.3432539 51.7527893)",,
4299557,,,College Place,residential,20 mph,False,False,77.966,"LINESTRING (-0.3433683 51.7528057, -0.3432046 51.7534995)",,
3626433,,,St Peter's Road,residential,30 mph,False,True,89.598,"LINESTRING (-0.3309819 51.7546032, -0.3321373 51.7542321)",,
4730884,,,Hall Place Gardens,residential,20 mph,False,True,187.286,"LINESTRING (-0.3309819 51.7546032, -0.3310176 51.7546514, -0.3312288 51.7549125, -0.3312741 51.7549729, -0.3313138 51.7550047, -0.3313664 51.755023, -0.331778 51.7551332, -0.3320353 51.7552045, -0.3322144 51.7552512, -0.3323249 51.755309, -0.3324052 51.7553734, -0.3324591 51.7554542, -0.3325128 51.7555248, -0.3325658 51.7556079, -0.3326234 51.7556848, -0.3326663 51.755739, -0.3327192 51.7557793)",,
4730884,,,Hall Place Gardens,residential,20 mph,False,False,187.28599999999997,"LINESTRING (-0.3327192 51.7557793, -0.3326663 51.755739, -0.3326234 51.7556848, -0.3325658 51.7556079, -0.3325128 51.7555248, -0.3324591 51.7554542, -0.3324052 51.7553734, -0.3323249 51.755309, -0.3322144 51.7552512, -0.3320353 51.7552045, -0.331778 51.7551332, -0.3313664 51.755023, -0.3313138 51.7550047, -0.3312741 51.7549729, -0.3312288 51.7549125, -0.3310176 51.7546514, -0.3309819 51.7546032)",,
4730884,,,Hall Place Gardens,residential,20 mph,False,True,161.361,"LINESTRING (-0.3327192 51.7557793, -0.3328092 51.7558286, -0.3334053 51.7560848, -0.3335508 51.7561564, -0.3338816 51.7563005, -0.3340235 51.7563697, -0.3346049 51.7566403)",,
3469515,2,A1057,Hatfield Road,primary,30 mph,False,False,148.876,"LINESTRING (-0.3329452 51.7539, -0.3328393 51.7538556, -0.3324953 51.753781, -0.3323578 51.7537494, -0.3321507 51.7537019, -0.3317785 51.7536191, -0.3315851 51.7535801, -0.3314225 51.7535626, -0.3308885 51.7535175)",,
3469515,2,A1057,Hatfield Road,primary,30 mph,False,True,29.796,"LINESTRING (-0.3329452 51.7539, -0.3331334 51.7539246, -0.3332886 51.753937, -0.3333726 51.7539358)",,
3626433,,,St Peter's Road,residential,30 mph,False,False,68.575,"LINESTRING (-0.3329452 51.7539, -0.3328982 51.7539596, -0.3328574 51.7540004, -0.3321828 51.7542165, -0.3321373 51.7542321)",,
3625368,,,Upper Marlborough Road,residential,,False,False,79.366,"LINESTRING (-0.3340031 51.7533509, -0.3339468 51.7533658, -0.3338888 51.7533982, -0.3338441 51.7534429, -0.3338117 51.753478, -0.3334243 51.7538469, -0.3333726 51.7539358)",,
3625384,,,Bricket Road,residential,,False,True,65.02000000000001,"LINESTRING (-0.3340031 51.7533509, -0.3340826 51.7533553, -0.3342546 51.7534077, -0.3343073 51.7534238, -0.3345296 51.7534932, -0.3346646 51.7535287, -0.3347556 51.7535302, -0.3348211 51.7535124, -0.3348634 51.7534896)",,
"[2642753, 1035472285]",,,Sumpter Yard,unclassified,,False,True,114.208,"LINESTRING (-0.3403886 51.7498522, -0.3405278 51.7498753, -0.3406525 51.7498957, -0.3408311 51.7499295, -0.3409052 51.7499435, -0.3410251 51.7499596, -0.3412272 51.7499865, -0.3413901 51.7500183, -0.3419819 51.7501358)",,
1059320730,2,A5183,Holywell Hill,primary,30 mph,False,True,49.89,"LINESTRING (-0.3403886 51.7498522, -0.3405432 51.7495948, -0.3405647 51.7495523, -0.3405863 51.7495098, -0.3405967 51.7494909, -0.3406307 51.7494294)",,
"[1059320731, 200192804]",2,A5183,Holywell Hill,primary,"['20 mph', '30 mph']",False,False,122.67700000000002,"LINESTRING (-0.3403886 51.7498522, -0.3403669 51.7498893, -0.3403252 51.7499629, -0.3401423 51.7502959, -0.3400829 51.7504001, -0.3400433 51.7504626, -0.3399865 51.75057, -0.3399253 51.7506736, -0.3398479 51.7508049, -0.3397962 51.7508926)",,
"[2642753, 1035472285]",,,Sumpter Yard,unclassified,,False,False,114.208,"LINESTRING (-0.3419819 51.7501358, -0.3413901 51.7500183, -0.3412272 51.7499865, -0.3410251 51.7499596, -0.3409052 51.7499435, -0.3408311 51.7499295, -0.3406525 51.7498957, -0.3405278 51.7498753, -0.3403886 51.7498522)",,
3997173,2,A4147,Folly Lane,primary,30 mph,False,False,94.54199999999999,"LINESTRING (-0.3415327 51.7559598, -0.3414307 51.7559649, -0.3403966 51.756055, -0.3403272 51.7560702, -0.3401826 51.7561017)",,
3997173,2,A4147,Folly Lane,primary,30 mph,False,True,66.973,"LINESTRING (-0.3415327 51.7559598, -0.341682 51.7559595, -0.3418254 51.7559592, -0.3425036 51.7559923)",,
4727187,,,West View road,residential,,False,False,109.00699999999999,"LINESTRING (-0.3415327 51.7559598, -0.3415324 51.7560145, -0.3413472 51.756933)",,
3997174,2,A4147,Catherine Street,primary,20 mph,False,True,7.883,"LINESTRING (-0.338763 51.756113, -0.3388555 51.7561548)",,
3997174,2,A4147,Catherine Street,primary,20 mph,False,False,77.367,"LINESTRING (-0.338763 51.756113, -0.3386477 51.7560474, -0.338447 51.7559111, -0.3384006 51.7558815, -0.3383577 51.7558529, -0.3382626 51.7557907, -0.3379662 51.7556231)",,
3997210,,,Etna Road,residential,20 mph,True,False,125.426,"LINESTRING (-0.338763 51.756113, -0.3395094 51.7555128, -0.339816 51.7552371, -0.3398227 51.7552015)",,
"[604738613, 3997174]",2,A4147,Catherine Street,primary,20 mph,False,True,155.76299999999998,"LINESTRING (-0.3362406 51.7547192, -0.3363092 51.7547634, -0.3365314 51.7548653, -0.3365883 51.7548914, -0.3366445 51.7549172, -0.3366897 51.7549379, -0.3369583 51.7550714, -0.3369885 51.755087, -0.3372252 51.7552082, -0.3373993 51.7552984, -0.3377545 51.7554999, -0.3379662 51.7556231)",,
1089873008,,A1081,,primary,20 mph,True,False,8.504,"LINESTRING (-0.3362406 51.7547192, -0.3362071 51.7547341, -0.3361674 51.7547409, -0.3361264 51.754739)",,roundabout
3469515,2,A1057,Hatfield Road,primary,30 mph,False,False,29.796,"LINESTRING (-0.3333726 51.7539358, -0.3332886 51.753937, -0.3331334 51.7539246, -0.3329452 51.7539)",,
3625368,,,Upper Marlborough Road,residential,,False,True,79.366,"LINESTRING (-0.3333726 51.7539358, -0.3334243 51.7538469, -0.3338117 51.753478, -0.3338441 51.7534429, -0.3338888 51.7533982, -0.3339468 51.7533658, -0.3340031 51.7533509)",,
"[604738610, 604738615]",2,A1057,Hatfield Road,primary,20 mph,False,True,201.62400000000002,"LINESTRING (-0.3333726 51.7539358, -0.3334889 51.7539842, -0.3336639 51.7540354, -0.33371 51.7540447, -0.333756 51.7540539, -0.3338406 51.7540708, -0.3338924 51.7540812, -0.3341407 51.7541333, -0.3343931 51.7541851, -0.3345254 51.7542101, -0.3346536 51.7542356, -0.3348747 51.7542846, -0.3351831 51.7543473, -0.3355185 51.7544277, -0.3357435 51.7544871, -0.3358002 51.7545055, -0.3358571 51.7545228, -0.335906 51.7545377, -0.3360718 51.754616)",,
3545697,,,Marlborough Road,residential,30 mph,True,False,79.527,"LINESTRING (-0.3350419 51.750559, -0.3349329 51.7508539, -0.3349047 51.7509348, -0.3348304 51.7511475, -0.3348177 51.7511839, -0.3348044 51.7512585)",7,
170320222,,,New Kent Road,residential,,False,True,62.817,"LINESTRING (-0.3350419 51.750559, -0.3354847 51.7506618, -0.3357914 51.7507399, -0.3358492 51.7507439, -0.3358968 51.7507348)",,
1089688115,,A1081,,primary,20 mph,True,False,2.617,"LINESTRING (-0.3360718 51.754616, -0.3361026 51.7546022)",,roundabout
"[604738610, 604738615]",2,A1057,Hatfield Road,primary,20 mph,False,False,201.62399999999997,"LINESTRING (-0.3360718 51.754616, -0.335906 51.7545377, -0.3358571 51.7545228, -0.3358002 51.7545055, -0.3357435 51.7544871, -0.3355185 51.7544277, -0.3351831 51.7543473, -0.3348747 51.7542846, -0.3346536 51.7542356, -0.3345254 51.7542101, -0.3343931 51.7541851, -0.3341407 51.7541333, -0.3338924 51.7540812, -0.3338406 51.7540708, -0.333756 51.7540539, -0.33371 51.7540447, -0.3336639 51.7540354, -0.3334889 51.7539842, -0.3333726 51.7539358)",,
604738616,2,A1081,St Peter's Street,primary,20 mph,False,True,64.99000000000001,"LINESTRING (-0.3361264 51.754739, -0.3360977 51.7547954, -0.3360433 51.7548918, -0.335885 51.7551392, -0.3358084 51.755289)",,
1089873009,,A1081,,primary,20 mph,True,False,7.968999999999999,"LINESTRING (-0.3361264 51.754739, -0.336091 51.7547293, -0.3360626 51.7547132, -0.336044 51.7546923)",,roundabout
"[1176577161, 4304255]",,,St Peter's Street,residential,,True,False,94.35399999999998,"LINESTRING (-0.336044 51.7546923, -0.3359609 51.7547073, -0.3359119 51.7547213, -0.3358803 51.7547479, -0.3354973 51.7552102, -0.3356791 51.7552666, -0.3357447 51.7552779, -0.3358084 51.755289)",,
1089873009,,A1081,,primary,20 mph,True,False,9.144,"LINESTRING (-0.336044 51.7546923, -0.3360374 51.7546721, -0.3360401 51.7546516, -0.3360519 51.7546324, -0.3360718 51.754616)",,roundabout
3997173,2,A4147,Folly Lane,primary,30 mph,False,True,94.54199999999999,"LINESTRING (-0.3401826 51.7561017, -0.3403272 51.7560702, -0.3403966 51.756055, -0.3414307 51.7559649, -0.3415327 51.7559598)",,
8151975,,,Normandy Road,residential,30 mph,False,True,98.184,"LINESTRING (-0.3401826 51.7561017, -0.3402491 51.7561858, -0.3403024 51.7562533, -0.340448 51.7564798, -0.3405425 51.756657, -0.3405832 51.7567391, -0.3406702 51.7569296)",,
"[944862658, 3997174]",2,A4147,Catherine Street,primary,"['20 mph', '30 mph']",False,False,59.202,"LINESTRING (-0.3401826 51.7561017, -0.3400088 51.756139, -0.3399206 51.756158, -0.3398083 51.7561734, -0.3393471 51.7562217)",,
"[3997209, 944862659]",,,Gombards,residential,"['20 mph', '30 mph']",False,True,95.455,"LINESTRING (-0.3401826 51.7561017, -0.3402088 51.75602, -0.3402433 51.7559519, -0.3406572 51.7554929, -0.3407775 51.755362, -0.3407733 51.7553346)",,
3625370,,,Charter Close,residential,,False,True,116.59599999999999,"LINESTRING (-0.3348634 51.7534896, -0.3353276 51.7535714, -0.3354009 51.7535693, -0.3354552 51.7535601, -0.3354974 51.7535485, -0.3355592 51.7535287, -0.3355942 51.7535119, -0.335604 51.7535072, -0.3356231 51.7534963, -0.3356568 51.7534858, -0.3356942 51.7534797, -0.335786 51.7534848, -0.3358732 51.7535136, -0.3361699 51.7536621, -0.3363768 51.75373)",,
3625384,,,Bricket Road,residential,,False,False,65.02,"LINESTRING (-0.3348634 51.7534896, -0.3348211 51.7535124, -0.3347556 51.7535302, -0.3346646 51.7535287, -0.3345296 51.7534932, -0.3343073 51.7534238, -0.3342546 51.7534077, -0.3340826 51.7533553, -0.3340031 51.7533509)",,
"[3625384, 3625371]",,,Bricket Road,residential,,False,True,131.901,"LINESTRING (-0.3348634 51.7534896, -0.3349033 51.7534613, -0.3349241 51.7534323, -0.3350288 51.7532665, -0.3351345 51.7530604, -0.3353347 51.7526698, -0.3354876 51.7523716)",,
"[3625384, 3625371]",,,Bricket Road,residential,,False,False,131.901,"LINESTRING (-0.3354876 51.7523716, -0.3353347 51.7526698, -0.3351345 51.7530604, -0.3350288 51.7532665, -0.3349241 51.7534323, -0.3349033 51.7534613, -0.3348634 51.7534896)",,
3625371,,,Bricket Road,residential,,False,True,97.842,"LINESTRING (-0.3354876 51.7523716, -0.3356227 51.752108, -0.3357169 51.7519243, -0.3358876 51.7515275)",,
3625372,,,Civic Close,residential,,False,True,144.832,"LINESTRING (-0.3354876 51.7523716, -0.3356419 51.7523994, -0.3358558 51.7524408, -0.3359857 51.7524635, -0.3360416 51.752476, -0.3360868 51.7524926, -0.3361185 51.7525176, -0.3361258 51.7525476, -0.3361311 51.7525789, -0.3361317 51.7526089, -0.3361449 51.7526355, -0.3361782 51.7526527, -0.3362178 51.7526642, -0.3363732 51.7526931, -0.3369329 51.7528033, -0.3370727 51.752829, -0.3372821 51.7529079)",,
3625372,,,Civic Close,residential,,False,False,144.832,"LINESTRING (-0.3372821 51.7529079, -0.3370727 51.752829, -0.3369329 51.7528033, -0.3363732 51.7526931, -0.3362178 51.7526642, -0.3361782 51.7526527, -0.3361449 51.7526355, -0.3361317 51.7526089, -0.3361311 51.7525789, -0.3361258 51.7525476, -0.3361185 51.7525176, -0.3360868 51.7524926, -0.3360416 51.752476, -0.3359857 51.7524635, -0.3358558 51.7524408, -0.3356419 51.7523994, -0.3354876 51.7523716)",,
3625370,,,Charter Close,residential,,False,False,116.596,"LINESTRING (-0.3363768 51.75373, -0.3361699 51.7536621, -0.3358732 51.7535136, -0.335786 51.7534848, -0.3356942 51.7534797, -0.3356568 51.7534858, -0.3356231 51.7534963, -0.335604 51.7535072, -0.3355942 51.7535119, -0.3355592 51.7535287, -0.3354974 51.7535485, -0.3354552 51.7535601, -0.3354009 51.7535693, -0.3353276 51.7535714, -0.3348634 51.7534896)",,
3636948,,,Liverpool Road,residential,,False,False,151.15,"LINESTRING (-0.3333248 51.7510621, -0.3328932 51.7523949)",,
847054,2,B691,Victoria Street,secondary,30 mph,False,False,51.946999999999996,"LINESTRING (-0.3333248 51.7510621, -0.3328045 51.7509944, -0.3327502 51.7509888, -0.3326899 51.7509795, -0.3325864 51.750966)",,
847054,2,B691,Victoria Street,secondary,30 mph,False,True,104.171,"LINESTRING (-0.3333248 51.7510621, -0.3336649 51.7511036, -0.3341437 51.7511686, -0.3344986 51.7512167, -0.3347024 51.7512444, -0.3348044 51.7512585)",,
3636948,,,Liverpool Road,residential,,False,True,151.15,"LINESTRING (-0.3328932 51.7523949, -0.3333248 51.7510621)",,
3220132,2,A5183,Verulam Road,primary,20 mph,False,True,3.002,"LINESTRING (-0.34119 51.7524942, -0.3411899 51.7524672)",,
3220132,2,A5183,Verulam Road,primary,20 mph,False,False,66.795,"LINESTRING (-0.34119 51.7524942, -0.3411964 51.7525897, -0.3412303 51.7527711, -0.3413296 51.7530164, -0.3413699 51.7530814)",,
4299537,,,Lower Dagnall Street,residential,20 mph,False,False,40.519,"LINESTRING (-0.34119 51.7524942, -0.3412883 51.7525055, -0.3417643 51.7525739)",,
479912636,2,A5183,Verulam Road,primary,20 mph,False,False,17.913,"LINESTRING (-0.3413699 51.7530814, -0.3414792 51.7532276)",,
3220132,2,A5183,Verulam Road,primary,20 mph,False,True,66.795,"LINESTRING (-0.3413699 51.7530814, -0.3413296 51.7530164, -0.3412303 51.7527711, -0.3411964 51.7525897, -0.34119 51.7524942)",,
"[3842392, 1270263607, 3842391, 1124724063]",2,,"['Spencer Street', 'Cross Street', 'Upper Dagnall Street']",residential,20 mph,True,False,231.672,"LINESTRING (-0.3413699 51.7530814, -0.3410911 51.7531145, -0.3410077 51.7531188, -0.3409295 51.7531229, -0.3408667 51.7531182, -0.3407373 51.7531086, -0.3404462 51.7530521, -0.3401937 51.752976, -0.3400717 51.7529302, -0.3400243 51.7529113, -0.3400753 51.752852, -0.3402228 51.7523924, -0.3402436 51.7523323, -0.3404138 51.7523673, -0.3404398 51.7523718, -0.3404756 51.7523779, -0.3407605 51.7524253, -0.3409952 51.7524643, -0.3411383 51.7524672, -0.3411899 51.7524672)",,
"[3997216, 3842395]",,,"['Waddington Road', 'Russell Avenue']",residential,20 mph,False,False,123.23600000000002,"LINESTRING (-0.3389069 51.7529467, -0.3395017 51.7531474, -0.3397226 51.7532361, -0.3398436 51.7532847, -0.3400099 51.7533891, -0.3400753 51.7534579, -0.3401018 51.7535203, -0.3401067 51.7535856, -0.3400808 51.7536643)",,
3997207,,,Adelaide Street,residential,20 mph,True,False,139.73199999999997,"LINESTRING (-0.3373107 51.7547657, -0.3373928 51.7548037, -0.3375226 51.7548639, -0.3375982 51.7549033, -0.3379039 51.7550536, -0.3380086 51.7551051, -0.3382704 51.7552338, -0.3383361 51.7552819, -0.3383524 51.7553087, -0.3383532 51.7553241, -0.338354 51.7553387, -0.3383402 51.7553815, -0.3381442 51.7554976, -0.3379662 51.7556231)",,
"[604738613, 3997174]",2,A4147,Catherine Street,primary,20 mph,False,False,155.763,"LINESTRING (-0.3379662 51.7556231, -0.3377545 51.7554999, -0.3373993 51.7552984, -0.3372252 51.7552082, -0.3369885 51.755087, -0.3369583 51.7550714, -0.3366897 51.7549379, -0.3366445 51.7549172, -0.3365883 51.7548914, -0.3365314 51.7548653, -0.3363092 51.7547634, -0.3362406 51.7547192)",,
3997174,2,A4147,Catherine Street,primary,20 mph,False,True,77.367,"LINESTRING (-0.3379662 51.7556231, -0.3382626 51.7557907, -0.3383577 51.7558529, -0.3384006 51.7558815, -0.338447 51.7559111, -0.3386477 51.7560474, -0.338763 51.756113)",,
3997228,,,Stapley Road,residential,20 mph,False,True,63.9,"LINESTRING (-0.3398227 51.7552015, -0.3400311 51.7546415)",,
3997231,,,Worley Road,residential,20 mph,False,True,67.143,"LINESTRING (-0.3398227 51.7552015, -0.3403639 51.7552828, -0.3406527 51.7553262, -0.3407733 51.7553346)",,
"[3997209, 944862659]",,,Gombards,residential,"['20 mph', '30 mph']",False,False,95.45500000000001,"LINESTRING (-0.3407733 51.7553346, -0.3407775 51.755362, -0.3406572 51.7554929, -0.3402433 51.7559519, -0.3402088 51.75602, -0.3401826 51.7561017)",,
3997231,,,Worley Road,residential,20 mph,False,False,67.143,"LINESTRING (-0.3407733 51.7553346, -0.3406527 51.7553262, -0.3403639 51.7552828, -0.3398227 51.7552015)",,
3997231,,,Worley Road,residential,20 mph,False,True,176.427,"LINESTRING (-0.3407733 51.7553346, -0.3412388 51.7553408, -0.3422741 51.7553699, -0.3428174 51.7553901, -0.3433335 51.7554079)",,
3997228,,,Stapley Road,residential,20 mph,False,False,63.9,"LINESTRING (-0.3400311 51.7546415, -0.3398227 51.7552015)",,
