osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge,width
146967122,False,,,residential,30 mph,True,74.04899999999999,"LINESTRING (-2.1079016 50.6847651, -2.107893 50.6848773, -2.1078599 50.6853598, -2.1079017 50.6854253)",Church Street,,,
15089923,False,,,residential,30 mph,False,44.973,"LINESTRING (-2.1086554 50.6848396, -2.1085533 50.6847009, -2.1085018 50.6845259, -2.1084637 50.6844566)",Church Green,,,
146967124,True,,,residential,30 mph,False,29.999000000000002,"LINESTRING (-2.1086554 50.6848396, -2.108699 50.6848073, -2.1087545 50.6847943, -2.108887 50.6848096, -2.1090405 50.6848477)",St John's Hill,roundabout,,
146967122,False,,,residential,30 mph,True,25.481,"LINESTRING (-2.1079017 50.6854253, -2.1079219 50.6856541)",Church Street,,,
146967122,False,,,residential,30 mph,False,74.049,"LINESTRING (-2.1079017 50.6854253, -2.1078599 50.6853598, -2.107893 50.6848773, -2.1079016 50.6847651)",Church Street,,,
146967140,False,,,residential,30 mph,False,67.532,"LINESTRING (-2.1079017 50.6854253, -2.1079997 50.6854123, -2.1082242 50.6853787, -2.1083805 50.6853426, -2.1084878 50.6852679, -2.1085452 50.685189, -2.1085579 50.6851361, -2.1085686 50.6850856)",St John's Hill,,,
4951029,False,2,,residential,30 mph,False,72.019,"LINESTRING (-2.1080683 50.6870243, -2.1080312 50.6868866, -2.1080011 50.6867922, -2.1079963 50.6866007, -2.1079654 50.686471, -2.1079331 50.6863844)",Moreton's Lane,,,
4951029,False,2,,residential,30 mph,True,45.150999999999996,"LINESTRING (-2.1080683 50.6870243, -2.1082002 50.6873304, -2.1082309 50.687417)",Moreton's Lane,,,
458484344,False,2,,residential,30 mph,True,69.133,"LINESTRING (-2.1080683 50.6870243, -2.108117 50.6870137, -2.1085441 50.6869204, -2.1089895 50.6868104)",Howard's Lane,,,
8108832,True,1,,residential,30 mph,False,53.765,"LINESTRING (-2.1101453 50.6865828, -2.1097217 50.6866592, -2.1094123 50.6867174)",Howard's Lane,,,
"[34235737, 522586167]",False,"['3', '2']",B3075,secondary,30 mph,"[False, True]",71.04400000000001,"LINESTRING (-2.1101453 50.6865828, -2.1101173 50.6865208, -2.1099967 50.6862841, -2.1099263 50.6861145, -2.1099107 50.6860768, -2.1098698 50.6859685)",North Street,,,
34235737,False,2,B3075,secondary,30 mph,True,49.22,"LINESTRING (-2.1101453 50.6865828, -2.1102287 50.6867227, -2.1103896 50.6869975)",North Street,,,
8108915,False,2,,residential,30 mph,False,40.067,"LINESTRING (-2.1097779 50.6880211, -2.1099497 50.6883646)",St Martin's Lane,,,
8108922,False,2,,residential,30 mph,False,84.385,"LINESTRING (-2.1097779 50.6880211, -2.109552 50.6876892, -2.1092969 50.6873261)",Bonnett's Lane,,,
143949760,False,2,,residential,30 mph,False,83.658,"LINESTRING (-2.1097779 50.6880211, -2.1098243 50.6880095, -2.1102598 50.6879128, -2.1108435 50.6877742, -2.1108927 50.687762)",Dollin's Lane,,,
4951029,False,2,,residential,30 mph,False,45.150999999999996,"LINESTRING (-2.1082309 50.687417, -2.1082002 50.6873304, -2.1080683 50.6870243)",Moreton's Lane,,,
4951029,False,2,,residential,30 mph,True,8.112,"LINESTRING (-2.1082309 50.687417, -2.108262 50.6874462, -2.1083019 50.6874742)",Moreton's Lane,,,
"[749069113, 23353565]",False,2,,residential,,False,217.10799999999998,"LINESTRING (-2.1082309 50.687417, -2.1081868 50.68743, -2.107944 50.6874737, -2.107637 50.6875129, -2.1071324 50.6876212, -2.1062752 50.6878293, -2.1061487 50.6878871, -2.1062461 50.6880423, -2.1064669 50.6883939)",Bell's Orchard Lane,,,
1124861691,False,2,B3075,secondary,30 mph,True,13.041,"LINESTRING (-2.1119181 50.6891993, -2.1120089 50.6893015)",North Street,,,
23844456,False,1,,residential,30 mph,False,102.68199999999999,"LINESTRING (-2.1119181 50.6891993, -2.1119602 50.689184, -2.1121225 50.6891126, -2.1123416 50.6890133, -2.1124146 50.6889706, -2.1124834 50.6889138, -2.1125952 50.6888147, -2.112743 50.6886761, -2.1128545 50.688567, -2.1128953 50.6885323)",Shatters Hill,,,
"[34235737, 1124861690]",False,2,B3075,secondary,30 mph,False,175.57999999999998,"LINESTRING (-2.1119181 50.6891993, -2.1116189 50.6887594, -2.1115446 50.6886891, -2.1113236 50.6884101, -2.1108927 50.687762)",North Street,,,
"[23844530, 23844558]",False,,,residential,30 mph,False,303.11,"LINESTRING (-2.1144274 50.6879324, -2.1148121 50.6879116, -2.1151248 50.6878847, -2.1153433 50.6878526, -2.1154227 50.6878212, -2.1154804 50.6877898, -2.1155633 50.6877094, -2.1155205 50.6875861, -2.1154389 50.6874755, -2.1151693 50.6871849, -2.1147047 50.6866273, -2.1145022 50.6863498, -2.1142131 50.6859784)","['West Walls', 'North Walls']",,,
23844530,False,,,residential,30 mph,True,50.009,"LINESTRING (-2.1144274 50.6879324, -2.1141814 50.6880302, -2.1138236 50.6881689)",North Walls,,,
24313950,False,1,,residential,,True,83.845,"LINESTRING (-2.1144274 50.6879324, -2.1143331 50.6877374, -2.1141811 50.6875062, -2.1140031 50.6872286)",Tinker's Lane,,,
1212894539,False,1,,residential,30 mph,False,8.013,"LINESTRING (-2.1104862 50.6847801, -2.110374 50.6847919)",Pound Lane,,,
"[23844682, 23844670]",False,2,,residential,30 mph,False,119.733,"LINESTRING (-2.1104862 50.6847801, -2.110425 50.6845459, -2.1104224 50.684536, -2.1103992 50.6842206, -2.1100136 50.6842444, -2.1098969 50.6842535, -2.1098176 50.6842566, -2.1096378 50.6842626, -2.1095918 50.6842648)","['Tanners Lane', ""Abbot's Quay""]",,,
"[24311313, 458485709]",False,1,,residential,30 mph,True,218.89,"LINESTRING (-2.1104862 50.6847801, -2.1107584 50.6847352, -2.1108301 50.6847281, -2.1109018 50.6847251, -2.1109856 50.6847339, -2.1113679 50.6848709, -2.1115217 50.6849096, -2.1117398 50.6849388, -2.1118456 50.6849396, -2.1120958 50.6849415, -2.1124152 50.6848885, -2.1126378 50.6848714, -2.1126576 50.6848699, -2.1129113 50.6848962, -2.1130874 50.6849285, -2.1133307 50.6850008, -2.1133785 50.685038, -2.1134067 50.6850668)",Pound Lane,,,
1212894539,False,1,,residential,30 mph,True,8.013,"LINESTRING (-2.110374 50.6847919, -2.1104862 50.6847801)",Pound Lane,,,
99487583,False,,,residential,30 mph,False,131.39499999999998,"LINESTRING (-2.110374 50.6847919, -2.1103875 50.6848587, -2.110546 50.6850846, -2.1106032 50.6851221, -2.1107555 50.6851896, -2.1110245 50.6852773, -2.1112342 50.6853294, -2.1114738 50.6853889, -2.1115431 50.6854116, -2.1115593 50.6854172, -2.1116123 50.6854343, -2.1116801 50.6854751, -2.1117152 50.6855104)",Trinity Lane,,,
1218860837,False,,,residential,30 mph,True,23.467,"LINESTRING (-2.110374 50.6847919, -2.1101998 50.6847884, -2.110041 50.6847893)",Trinity Lane,,,
522586162,False,2,B3075,secondary,30 mph,True,5.114,"LINESTRING (-2.1095526 50.6847837, -2.1095572 50.6848296)",South Street,,,
522586162,False,2,B3075,secondary,30 mph,False,57.799,"LINESTRING (-2.1095526 50.6847837, -2.1095504 50.6847284, -2.1095631 50.6845463, -2.1095907 50.6843297, -2.1095918 50.6842648)",South Street,,,
1218860837,False,,,residential,30 mph,False,34.42,"LINESTRING (-2.1095526 50.6847837, -2.1098303 50.6847839, -2.110041 50.6847893)",Trinity Lane,,,
23844698,False,,,residential,,False,21.305,"LINESTRING (-2.110041 50.6847893, -2.1100409 50.6845977)",Trinity Close,,,
1218860837,False,,,residential,30 mph,False,23.467,"LINESTRING (-2.110041 50.6847893, -2.1101998 50.6847884, -2.110374 50.6847919)",Trinity Lane,,,
1218860837,False,,,residential,30 mph,True,34.42,"LINESTRING (-2.110041 50.6847893, -2.1098303 50.6847839, -2.1095526 50.6847837)",Trinity Lane,,,
23844698,False,,,residential,,True,21.305,"LINESTRING (-2.1100409 50.6845977, -2.110041 50.6847893)",Trinity Close,,,
23845099,False,2,,unclassified,30 mph,False,18.757,"LINESTRING (-2.1079331 50.6863844, -2.108183 50.6863262)",East Street,,,
23845099,False,2,,unclassified,30 mph,True,59.438,"LINESTRING (-2.1079331 50.6863844, -2.1071205 50.6865282)",East Street,,,
4951029,False,2,,residential,30 mph,True,72.019,"LINESTRING (-2.1079331 50.6863844, -2.1079654 50.686471, -2.1079963 50.6866007, -2.1080011 50.6867922, -2.1080312 50.6868866, -2.1080683 50.6870243)",Moreton's Lane,,,
24313950,False,1,,residential,,False,83.845,"LINESTRING (-2.1140031 50.6872286, -2.1141811 50.6875062, -2.1143331 50.6877374, -2.1144274 50.6879324)",Tinker's Lane,,,
24313952,True,1,,residential,30 mph,False,120.071,"LINESTRING (-2.1115108 50.6867385, -2.1113491 50.6864552, -2.1113113 50.6863982, -2.111221 50.6862737, -2.1111288 50.6861465, -2.1108164 50.6857538)",Mill Lane,,,4
24313953,False,1,,residential,30 mph,False,159.56300000000002,"LINESTRING (-2.1115108 50.6867385, -2.1118338 50.6872078, -2.1119275 50.6873237, -2.1122216 50.6877419, -2.1124018 50.6880568)",Mill Lane,,,4
24313957,False,1,,residential,30 mph,False,81.14300000000001,"LINESTRING (-2.1115108 50.6867385, -2.1118803 50.6866366, -2.112239 50.6865256, -2.1124877 50.6864306, -2.1125419 50.6864155)",Cow Lane,,,4
23845118,False,2,B3070,secondary,30 mph,True,64.357,"LINESTRING (-2.1108164 50.6857538, -2.1116559 50.6855256)",West Street,,,
"[1124861688, 23845118]",False,"['3', '2']",B3070,secondary,30 mph,False,70.928,"LINESTRING (-2.1108164 50.6857538, -2.1107219 50.6857742, -2.1103519 50.6858489, -2.1102076 50.6858769, -2.1100394 50.6859177, -2.1100012 50.6859287, -2.1098698 50.6859685)",West Street,,,
24313953,False,1,,residential,30 mph,False,63.579,"LINESTRING (-2.1124018 50.6880568, -2.1124667 50.6881454, -2.1125471 50.6882295, -2.1125712 50.6882547, -2.1126036 50.6882886, -2.1126876 50.688373, -2.112744 50.6884163, -2.1128134 50.6884736, -2.1128696 50.6885177, -2.1128953 50.6885323)",Mill Lane,,,4
24313953,False,1,,residential,30 mph,True,159.563,"LINESTRING (-2.1124018 50.6880568, -2.1122216 50.6877419, -2.1119275 50.6873237, -2.1118338 50.6872078, -2.1115108 50.6867385)",Mill Lane,,,4
"[99487617, 1180342725]",False,,,unclassified,,False,61.374,"LINESTRING (-2.1124018 50.6880568, -2.1120997 50.68813, -2.112053 50.6881516, -2.111952 50.6882259, -2.1117703 50.6882742, -2.111823 50.6883551)",Cooper's Close,,,
23844530,False,,,residential,30 mph,False,50.009,"LINESTRING (-2.1138236 50.6881689, -2.1141814 50.6880302, -2.1144274 50.6879324)",North Walls,,,
"[23844530, 1212863362]",False,,,residential,30 mph,True,77.349,"LINESTRING (-2.1138236 50.6881689, -2.1137463 50.6882031, -2.1136562 50.688237, -2.113469 50.688313, -2.1131295 50.6884238, -2.1130633 50.6884422, -2.1129803 50.688474, -2.1129249 50.6885103, -2.1129113 50.6885193, -2.1128953 50.6885323)",North Walls,,,
24313954,False,1,,residential,30 mph,False,215.76,"LINESTRING (-2.1138236 50.6881689, -2.1136902 50.6879245, -2.1132104 50.6871248, -2.1128905 50.6867712, -2.1125419 50.6864155)",Ropers Lane,,,4
24313957,False,1,,residential,30 mph,False,48.185,"LINESTRING (-2.1125419 50.6864155, -2.113161 50.6862313)",Cow Lane,,,4
24313954,False,1,,residential,30 mph,True,215.76,"LINESTRING (-2.1125419 50.6864155, -2.1128905 50.6867712, -2.1132104 50.6871248, -2.1136902 50.6879245, -2.1138236 50.6881689)",Ropers Lane,,,4
24313957,False,1,,residential,30 mph,True,81.143,"LINESTRING (-2.1125419 50.6864155, -2.1124877 50.6864306, -2.112239 50.6865256, -2.1118803 50.6866366, -2.1115108 50.6867385)",Cow Lane,,,4
"[24313960, 458485708]",False,1,,residential,30 mph,False,122.85699999999999,"LINESTRING (-2.1125419 50.6864155, -2.1122941 50.6860666, -2.1122421 50.6859967, -2.1122141 50.6859839, -2.1121746 50.6859704, -2.1120293 50.6859463, -2.1119727 50.6859312, -2.1119259 50.685908, -2.111838 50.6858355, -2.111815 50.6858116, -2.1117789 50.6857626, -2.1116559 50.6855256)",St Michael's Road,,,4
24313957,False,1,,residential,30 mph,True,48.185,"LINESTRING (-2.113161 50.6862313, -2.1125419 50.6864155)",Cow Lane,,,4
"[458485140, 24313957]",False,"['1', '2']",,residential,30 mph,False,62.03999999999999,"LINESTRING (-2.113161 50.6862313, -2.1135731 50.6861258, -2.1137809 50.6860586, -2.1139616 50.6860002)",Cow Lane,,,4
24313959,False,1,,residential,30 mph,False,104.455,"LINESTRING (-2.113161 50.6862313, -2.11293 50.685717, -2.1128694 50.685631, -2.1126613 50.6853499)",New Street,,,
458485138,False,2,,residential,30 mph,True,17.653,"LINESTRING (-2.1140481 50.6858512, -2.1139616 50.6860002)",Cow Lane,,,
458485141,False,,,residential,30 mph,False,98.77799999999999,"LINESTRING (-2.1140481 50.6858512, -2.1138937 50.685696, -2.1137333 50.6854503, -2.1136724 50.68537, -2.1134729 50.6850764, -2.113448 50.6850506)",West Walls,,,
458485141,False,,,residential,30 mph,True,18.456000000000003,"LINESTRING (-2.1140481 50.6858512, -2.1141115 50.6859166, -2.1142131 50.6859784)",West Walls,,,
458485138,False,2,,residential,30 mph,False,17.653,"LINESTRING (-2.1139616 50.6860002, -2.1140481 50.6858512)",Cow Lane,,,
458485140,False,2,,residential,30 mph,False,17.883,"LINESTRING (-2.1139616 50.6860002, -2.1142131 50.6859784)",Cow Lane,,,
"[458485140, 24313957]",False,"['1', '2']",,residential,30 mph,True,62.04,"LINESTRING (-2.1139616 50.6860002, -2.1137809 50.6860586, -2.1135731 50.6861258, -2.113161 50.6862313)",Cow Lane,,,4
23845118,False,2,B3070,secondary,30 mph,False,69.019,"LINESTRING (-2.1126613 50.6853499, -2.1126212 50.6853589, -2.1125624 50.6853704, -2.1124123 50.6853968, -2.1122473 50.6854253, -2.1118971 50.6854813, -2.1117152 50.6855104)",West Street,,,
23845118,False,2,B3070,secondary,30 mph,True,61.266,"LINESTRING (-2.1126613 50.6853499, -2.1127294 50.6853294, -2.1128172 50.6852989, -2.1130488 50.6852108, -2.1134067 50.6850668)",West Street,,,
24313959,False,1,,residential,30 mph,True,104.455,"LINESTRING (-2.1126613 50.6853499, -2.1128694 50.685631, -2.11293 50.685717, -2.113161 50.6862313)",New Street,,,
24313951,True,1,,residential,30 mph,False,84.073,"LINESTRING (-2.1103896 50.6869975, -2.1115108 50.6867385)",Cow Lane,,,4
34235737,False,2,B3075,secondary,30 mph,False,49.22,"LINESTRING (-2.1103896 50.6869975, -2.1102287 50.6867227, -2.1101453 50.6865828)",North Street,,,
34235737,False,2,B3075,secondary,30 mph,True,92.102,"LINESTRING (-2.1103896 50.6869975, -2.110539 50.6872222, -2.1105655 50.687262, -2.1105886 50.6872968, -2.1108927 50.687762)",North Street,,,
23845118,False,2,B3070,secondary,30 mph,False,64.357,"LINESTRING (-2.1116559 50.6855256, -2.1108164 50.6857538)",West Street,,,
23845118,False,2,B3070,secondary,30 mph,True,4.507,"LINESTRING (-2.1116559 50.6855256, -2.1117152 50.6855104)",West Street,,,
"[24313960, 458485708]",False,1,,residential,30 mph,True,122.857,"LINESTRING (-2.1116559 50.6855256, -2.1117789 50.6857626, -2.111815 50.6858116, -2.111838 50.6858355, -2.1119259 50.685908, -2.1119727 50.6859312, -2.1120293 50.6859463, -2.1121746 50.6859704, -2.1122141 50.6859839, -2.1122421 50.6859967, -2.1122941 50.6860666, -2.1125419 50.6864155)",St Michael's Road,,,4
522586162,False,2,B3075,secondary,30 mph,False,5.114,"LINESTRING (-2.1095572 50.6848296, -2.1095526 50.6847837)",South Street,,,
146967157,False,2,,residential,30 mph,False,36.493,"LINESTRING (-2.1095572 50.6848296, -2.1094605 50.6848386, -2.1090405 50.6848477)",St John's Hill,,,
"[1124861689, 522586162, 522586170]",False,"['3', '2']",B3075,secondary,30 mph,"[False, True]",128.87900000000002,"LINESTRING (-2.1095572 50.6848296, -2.1095705 50.6850264, -2.1095884 50.6851294, -2.1095899 50.6851617, -2.1095976 50.6851904, -2.1096327 50.685296, -2.1096856 50.6854513, -2.1097385 50.6856065, -2.10976 50.6856636, -2.1098233 50.6858372, -2.1098391 50.6858782, -2.1098698 50.6859685)",South Street,,,
512092571,True,2,,residential,40 mph,False,27.363999999999997,"LINESTRING (-2.1135873 50.6908469, -2.1136489 50.6909406, -2.1137617 50.6910663)",Northport,,,
1255719846,True,2,A351,primary,40 mph,False,16.86,"LINESTRING (-2.1135873 50.6908469, -2.1135534 50.6908926, -2.1135003 50.6909304, -2.1134326 50.6909571)",Saxon Roundabout,roundabout,,
1255719846,True,2,A351,primary,40 mph,False,10.978000000000002,"LINESTRING (-2.1132844 50.69062, -2.1133484 50.6906194, -2.113437 50.6906347)",Saxon Roundabout,roundabout,,
1058581496,False,2,,residential,30 mph,False,27.15,"LINESTRING (-2.1106802 50.6893475, -2.1108575 50.6895643)",St Martin's Lane,,,
8108915,False,2,,residential,30 mph,True,120.98500000000001,"LINESTRING (-2.1106802 50.6893475, -2.1105306 50.6891496, -2.1101063 50.6886219, -2.1099803 50.688438, -2.1099497 50.6883646)",St Martin's Lane,,,
99487608,False,,,residential,,False,41.676,"LINESTRING (-2.1106802 50.6893475, -2.111006 50.6892672, -2.1111694 50.6891541)",St Martin's Close,,,
99487613,False,,,residential,,False,34.796,"LINESTRING (-2.1155182 50.6853751, -2.115035 50.6854399)",Monmouth Road,,,
99487606,False,,,residential,30 mph,False,169.529,"LINESTRING (-2.1155182 50.6853751, -2.1154944 50.6855497, -2.1154963 50.6857161, -2.1155773 50.6859037, -2.1156839 50.6860678, -2.11623 50.6868013)",Monmouth Road,,,
99487606,False,,,residential,30 mph,True,83.884,"LINESTRING (-2.1155182 50.6853751, -2.1155395 50.6852006, -2.1152986 50.6846417)",Monmouth Road,,,
99487605,False,2,,residential,,True,73.799,"LINESTRING (-2.1074547 50.6881729, -2.1064669 50.6883939)",Bell's Orchard Lane,,,
99487624,False,2,,residential,,False,28.927,"LINESTRING (-2.1074547 50.6881729, -2.1073153 50.6879282)",Bell's Orchard Lane,,,
"[99487624, 99487590]",False,2,,residential,,True,85.233,"LINESTRING (-2.1074547 50.6881729, -2.1075258 50.6883529, -2.1075727 50.6885059, -2.1076507 50.6886077, -2.1076976 50.6886689, -2.1077415 50.6887089, -2.1077492 50.6887159, -2.1078556 50.6888004, -2.1079196 50.6888677)","[""Bell's Orchard Lane"", 'Nundico']",,,
986626832,False,2,,residential,30 mph,True,37.956,"LINESTRING (-2.1148472 50.6860716, -2.11457 50.6857789)",Streche Road,,,
99487577,False,,,residential,30 mph,False,33.264,"LINESTRING (-2.1148472 50.6860716, -2.1147395 50.6860378, -2.1146488 50.6860037, -2.1145632 50.6859836, -2.1144773 50.6859619, -2.1144157 50.6859543)",Cow Lane,,,
"[99487584, 986627078]",False,2,,residential,30 mph,False,139.77199999999996,"LINESTRING (-2.1148472 50.6860716, -2.1151389 50.686432, -2.1151795 50.6864803, -2.115555 50.6867174, -2.1156388 50.6867602, -2.1157349 50.686798, -2.1158324 50.686821, -2.1159324 50.6868317, -2.1160346 50.6868266, -2.116119 50.6868172, -2.11623 50.6868013)",Streche Road,,,
23845099,False,2,,unclassified,30 mph,False,28.024,"LINESTRING (-2.1067385 50.6865985, -2.1067893 50.6865891, -2.1071205 50.6865282)",East Street,,,
23845099,False,2,,unclassified,30 mph,True,90.404,"LINESTRING (-2.1067385 50.6865985, -2.1060168 50.6866904, -2.1056864 50.6867194, -2.1054735 50.68673)",East Street,,,
99487609,False,,,residential,,False,65.36000000000001,"LINESTRING (-2.1067385 50.6865985, -2.1068559 50.6868782, -2.1068006 50.6869194, -2.1068758 50.687159)",Daler Court,,,
"[99487584, 986627078]",False,2,,residential,30 mph,True,139.772,"LINESTRING (-2.11623 50.6868013, -2.116119 50.6868172, -2.1160346 50.6868266, -2.1159324 50.6868317, -2.1158324 50.686821, -2.1157349 50.686798, -2.1156388 50.6867602, -2.115555 50.6867174, -2.1151795 50.6864803, -2.1151389 50.686432, -2.1148472 50.6860716)",Streche Road,,,
99487606,False,,,residential,30 mph,True,169.52900000000002,"LINESTRING (-2.11623 50.6868013, -2.1156839 50.6860678, -2.1155773 50.6859037, -2.1154963 50.6857161, -2.1154944 50.6855497, -2.1155182 50.6853751)",Monmouth Road,,,
23845099,False,2,,unclassified,30 mph,False,59.438,"LINESTRING (-2.1071205 50.6865282, -2.1079331 50.6863844)",East Street,,,
99487614,False,,,residential,,False,33.107,"LINESTRING (-2.1071205 50.6865282, -2.1072415 50.6868159)",The Croft,,,
23845099,False,2,,unclassified,30 mph,True,28.024,"LINESTRING (-2.1071205 50.6865282, -2.1067893 50.6865891, -2.1067385 50.6865985)",East Street,,,
4938351,False,2,,residential,,False,84.768,"LINESTRING (-2.1098055 50.6894929, -2.1088882 50.6889995)",Folly Lane,,,
"[458483098, 4938351]",False,"['1', '2']",,residential,30 mph,True,93.849,"LINESTRING (-2.1098055 50.6894929, -2.1101215 50.6897178, -2.1102322 50.6897682, -2.1103098 50.6897708, -2.1103862 50.6897614, -2.1105356 50.6896998, -2.1105793 50.6896858, -2.1108575 50.6895643)","['Folly Lane', 'Mount Pleasant']",,,
99487579,False,2,,residential,,False,157.954,"LINESTRING (-2.1098055 50.6894929, -2.1094429 50.6896852, -2.1093894 50.6897126, -2.1093287 50.689727, -2.1092813 50.6897296, -2.1089358 50.6896426, -2.1088319 50.6896281, -2.1084523 50.6896119, -2.108354 50.6896017, -2.1082448 50.6895718, -2.1081749 50.6895366, -2.1081265 50.6894773, -2.1080897 50.6894192, -2.108074 50.6893534, -2.1080889 50.6892828)",Edward Crescent,,,
99487605,False,2,,residential,,False,73.799,"LINESTRING (-2.1064669 50.6883939, -2.1074547 50.6881729)",Bell's Orchard Lane,,,
749069113,False,2,,residential,,False,101.316,"LINESTRING (-2.1064669 50.6883939, -2.1068646 50.6889749, -2.1069743 50.689014, -2.1070767 50.6890199, -2.1072816 50.688991)",Bell's Orchard Lane,,,
