osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,ref,maxspeed
1214649759,unclassified,,False,False,18.003,"LINESTRING (-84.5863068 33.3936513, -84.5861597 33.3937568)",,,,
"[729842119, 1214649759]",unclassified,,False,True,55.757000000000005,"LINESTRING (-84.5863068 33.3936513, -84.5864084 33.3935951, -84.586447 33.393577, -84.5868426 33.3934271)",Clover Reach,,,
9214094,residential,,True,False,37.286,"LINESTRING (-84.5922818 33.3966379, -84.5922388 33.3967564, -84.5921973 33.3968436, -84.5920746 33.3969015)",City Circle,1,,
288857557,residential,,False,False,104.976,"LINESTRING (-84.5922818 33.3966379, -84.592269 33.396559, -84.592231 33.396436, -84.592133 33.396181, -84.5919998 33.3959982, -84.5918746 33.3959293, -84.591747 33.395854)",City Circle,,,
9217157,residential,,False,True,69.309,"LINESTRING (-84.586695 33.3950203, -84.5868442 33.3951145, -84.5868715 33.3951767, -84.5867708 33.3953376, -84.5866491 33.395532)",Twiggs Corners,,,
"[1013612715, 1013612685, 1013612686]",primary,,True,False,325.286,"LINESTRING (-84.5888073 33.3956973, -84.588235 33.3952806, -84.587845 33.3949706, -84.5877369 33.3948814, -84.587309 33.3945286, -84.5867257 33.3940422, -84.5863068 33.3936513)",Joel Cowan Parkway,"['3', '5']",GA 74,"['50 mph', '40 mph']"
"[9214060, 1214649757]",unclassified,,False,False,168.70600000000002,"LINESTRING (-84.5888073 33.3956973, -84.5888671 33.3956332, -84.5888969 33.3956012, -84.5889648 33.3955469, -84.5890019 33.3955109, -84.5892545 33.3952705, -84.5896056 33.3949522, -84.5899647 33.3946197, -84.5900198 33.394568)",Clover Reach,,,
9214095,residential,,False,False,19.694,"LINESTRING (-84.5938653 33.3968088, -84.5938527 33.396632)",,,,
"[1134087514, 9217109]",residential,,False,True,79.56899999999999,"LINESTRING (-84.5938653 33.3968088, -84.5938745 33.3969057, -84.5938767 33.3969293, -84.5938747 33.3971065, -84.5939072 33.3974309, -84.5938951 33.3975223)",Market Place Boulevard,,,
592080902,residential,,True,False,9.473,"LINESTRING (-84.5942775 33.4011554, -84.5942585 33.4010717)",Commerce Drive,,,
9215862,residential,,True,False,32.268,"LINESTRING (-84.5924906 33.3994012, -84.5926636 33.3991495)",Chart Court,1,,
9216251,residential,,False,True,11.624,"LINESTRING (-84.5924906 33.3994012, -84.5923826 33.3993483)",Commerce Drive,,,
9216251,residential,,False,False,205.27499999999995,"LINESTRING (-84.5924906 33.3994012, -84.592609 33.399462, -84.5927862 33.3995703, -84.592828 33.3995957, -84.592951 33.3996713, -84.5930604 33.3997368, -84.5931571 33.3998099, -84.593195 33.3998428, -84.5932182 33.3998688, -84.5933921 33.4000894, -84.5935506 33.400301, -84.5936384 33.4004102, -84.5937914 33.4006163, -84.5939185 33.4007727)",Commerce Drive,,,
129592249,primary,,True,False,151.648,"LINESTRING (-84.5900301 33.3966011, -84.5899751 33.3965683, -84.5888073 33.3956973)",Joel Cowan Parkway,3,GA 74,40 mph
970732149,primary,,True,False,18.744,"LINESTRING (-84.591149 33.3973313, -84.5909832 33.3972351)",Joel Cowan Parkway,4,GA 74,40 mph
230484174,primary,,True,False,46.262,"LINESTRING (-84.591149 33.3973313, -84.5912975 33.3972885, -84.59162 33.3971954)",Floy Farr Parkway,2,GA 54,45 mph
867539264,residential,,False,False,10.534,"LINESTRING (-84.5900904 33.3989938, -84.5901614 33.3989199)",West Park Drive,,,
867539264,residential,,False,True,4.87,"LINESTRING (-84.5900904 33.3989938, -84.590067 33.399033)",West Park Drive,,,
592077871,residential,,True,False,43.951,"LINESTRING (-84.5900904 33.3989938, -84.5901398 33.3990121, -84.5902754 33.3990766, -84.590368 33.3990889, -84.5905346 33.3990625)",Commerce Drive,,,
9216251,residential,,False,False,177.932,"LINESTRING (-84.5905346 33.3990625, -84.5907803 33.3990666, -84.5910352 33.3990708, -84.5912531 33.3990744, -84.5915618 33.3990964, -84.5917832 33.3991204, -84.5920118 33.3991693, -84.5921143 33.3992086, -84.5922701 33.3992886, -84.5923826 33.3993483)",Commerce Drive,,,
592077869,residential,,True,False,38.144999999999996,"LINESTRING (-84.5905346 33.3990625, -84.5903371 33.3989781, -84.5901614 33.3989199)",Commerce Drive,,,
9216548,unclassified,,False,False,114.959,"LINESTRING (-84.5898781 33.4007946, -84.589646 33.400894, -84.589457 33.4009248, -84.589388 33.400936, -84.589045 33.40092, -84.5889925 33.4009018, -84.588777 33.400827, -84.5887234 33.4007764)",West Park Court,,,
9222287,residential,,False,False,180.03900000000002,"LINESTRING (-84.5898781 33.4007946, -84.589855 33.4007491, -84.589813 33.4006663, -84.5897378 33.4004768, -84.5897068 33.4003209, -84.589705 33.4002164, -84.5897116 33.40018, -84.5897261 33.4001001, -84.589763 33.399918, -84.589806 33.399746, -84.5898322 33.399652, -84.5898571 33.3995629, -84.5899746 33.3992588, -84.5899864 33.3992283)",West Park Drive,,,
9222287,residential,,False,True,461.52099999999996,"LINESTRING (-84.5898781 33.4007946, -84.5900717 33.4011032, -84.5901017 33.4011498, -84.5901792 33.4012728, -84.5902723 33.4014227, -84.5904481 33.4017057, -84.5906593 33.4018981, -84.59074 33.401939, -84.5909402 33.4020404, -84.5913628 33.4020986, -84.5914347 33.4021085, -84.5918186 33.4021514, -84.591899 33.4021604, -84.5919433 33.4021654, -84.5921525 33.4021887, -84.592443 33.4021967, -84.5927167 33.4021386, -84.5927934 33.4021171, -84.5930096 33.4020564, -84.5932407 33.4019473, -84.5933737 33.4018571, -84.593396 33.401842, -84.593466 33.401774, -84.5936068 33.4016581, -84.5937643 33.4015285)",West Park Drive,,,
9216582,residential,,False,True,163.679,"LINESTRING (-84.5857885 33.3941317, -84.5850911 33.3934464, -84.5850444 33.3933874, -84.5850586 33.3933759, -84.585124 33.3933432, -84.585439 33.3931541, -84.5855342 33.3930969)",Villa Point,,,
9217157,residential,,False,True,31.094,"LINESTRING (-84.5871035 33.3972022, -84.5871832 33.3974738)",Twiggs Corners,,,
9217157,residential,,False,False,117.55,"LINESTRING (-84.5871035 33.3972022, -84.5870765 33.3970467, -84.5870656 33.3968811, -84.5870639 33.3968462, -84.5870571 33.3967018, -84.5870589 33.3965073, -84.5870516 33.3963722, -84.5870559 33.3962632, -84.5870571 33.3962324, -84.587044 33.396148)",Twiggs Corners,,,
9222302,residential,,False,False,123.125,"LINESTRING (-84.5871035 33.3972022, -84.587184 33.397181, -84.587289 33.397163, -84.587359 33.39716, -84.587396 33.397157, -84.587503 33.397166, -84.587607 33.397188, -84.587706 33.397222, -84.587798 33.397269, -84.587881 33.397326, -84.587952 33.397394, -84.5879872 33.3974388, -84.588011 33.397469, -84.588056 33.397551, -84.5881104 33.3976825)",Aspen Drive,,,
9222302,residential,,False,True,162.51600000000002,"LINESTRING (-84.5871035 33.3972022, -84.586619 33.397311, -84.5865794 33.3973209, -84.58631 33.397388, -84.58611 33.397455, -84.5859337 33.3975272, -84.5858959 33.3975429, -84.585729 33.39762, -84.5856391 33.3976695, -84.585549 33.397719, -84.585498 33.397754)",Aspen Drive,,,
9213940,residential,,True,False,79.005,"LINESTRING (-84.587044 33.396148, -84.5870358 33.3960743, -84.5870012 33.3959922, -84.5869471 33.3958771, -84.5868852 33.3958043, -84.5868134 33.3957268, -84.5867405 33.39563, -84.5866491 33.395532)",,,,
9217157,residential,,False,False,69.229,"LINESTRING (-84.587044 33.396148, -84.5870119 33.3960901, -84.5869373 33.3960112, -84.5868481 33.3959519, -84.5867008 33.395879, -84.5866328 33.3958145, -84.5865838 33.3956867)",Twiggs Corners,,,
9217157,residential,,False,True,117.55000000000001,"LINESTRING (-84.587044 33.396148, -84.5870571 33.3962324, -84.5870559 33.3962632, -84.5870516 33.3963722, -84.5870589 33.3965073, -84.5870571 33.3967018, -84.5870639 33.3968462, -84.5870656 33.3968811, -84.5870765 33.3970467, -84.5871035 33.3972022)",Twiggs Corners,,,
9217157,residential,,False,False,69.309,"LINESTRING (-84.5866491 33.395532, -84.5867708 33.3953376, -84.5868715 33.3951767, -84.5868442 33.3951145, -84.586695 33.3950203)",Twiggs Corners,,,
9217157,residential,,False,True,18.246,"LINESTRING (-84.5866491 33.395532, -84.5866073 33.3956246, -84.5865838 33.3956867)",Twiggs Corners,,,
9220064,residential,,False,False,114.382,"LINESTRING (-84.5847009 33.3944994, -84.5848397 33.3946714, -84.5848688 33.3947075, -84.5849373 33.3948398, -84.5849825 33.3949271, -84.5849858 33.3949367, -84.5850212 33.3950383, -84.585064 33.395161, -84.5851161 33.39532, -84.5851193 33.3953337, -84.5851457 33.3954477)",Willow Road,,,
372661051,tertiary,,False,False,52.045,"LINESTRING (-84.5871821 33.4014423, -84.5871824 33.4015779, -84.5871789 33.4017049, -84.5871627 33.4018362, -84.5871504 33.4019089)",Northlake Drive,,,
372661051,tertiary,,False,True,134.97000000000003,"LINESTRING (-84.5871821 33.4014423, -84.5871045 33.4012187, -84.5870542 33.4011064, -84.5869937 33.4010036, -84.5868575 33.4008016, -84.5866419 33.4004774, -84.5865547 33.4003532)",Northlake Drive,,,
372661051,tertiary,,False,True,52.045,"LINESTRING (-84.5871504 33.4019089, -84.5871627 33.4018362, -84.5871789 33.4017049, -84.5871824 33.4015779, -84.5871821 33.4014423)",Northlake Drive,,,
9217157,residential,,False,False,31.094,"LINESTRING (-84.5871832 33.3974738, -84.5871035 33.3972022)",Twiggs Corners,,,
9213149,residential,,False,False,85.446,"LINESTRING (-84.5871832 33.3974738, -84.5869176 33.3979431, -84.5870576 33.3981634)",Pine Ridge Road,,,
9219254,residential,,False,False,73.227,"LINESTRING (-84.5871832 33.3974738, -84.5873142 33.3975133, -84.5874379 33.3975133, -84.5875289 33.3976165, -84.5875907 33.3977335, -84.5876948 33.3978945)",Pine Ridge Road,,,
9219254,residential,,False,True,73.227,"LINESTRING (-84.5876948 33.3978945, -84.5875907 33.3977335, -84.5875289 33.3976165, -84.5874379 33.3975133, -84.5873142 33.3975133, -84.5871832 33.3974738)",Pine Ridge Road,,,
9219489,residential,,False,True,102.513,"LINESTRING (-84.590376 33.396558, -84.5904454 33.3964936, -84.5905601 33.396387, -84.5908401 33.3961268, -84.590912 33.39606, -84.5911141 33.3958723)",Circle Gate,,,
970732154,residential,,True,False,32.628,"LINESTRING (-84.590376 33.396558, -84.5902816 33.3965812, -84.5902319 33.396587, -84.5901528 33.3965976, -84.5900301 33.3966011)",Circle Gate,1,,
9220064,residential,,False,False,114.166,"LINESTRING (-84.5851457 33.3954477, -84.585151 33.3955013, -84.5851662 33.3956565, -84.5851976 33.3959769, -84.5852244 33.3962511, -84.585246 33.396471)",Willow Road,,,
9220064,residential,,False,True,114.382,"LINESTRING (-84.5851457 33.3954477, -84.5851193 33.3953337, -84.5851161 33.39532, -84.585064 33.395161, -84.5850212 33.3950383, -84.5849858 33.3949367, -84.5849825 33.3949271, -84.5849373 33.3948398, -84.5848688 33.3947075, -84.5848397 33.3946714, -84.5847009 33.3944994)",Willow Road,,,
9220064,residential,,False,False,147.229,"LINESTRING (-84.585246 33.396471, -84.5853111 33.3966209, -84.5854052 33.3968379, -84.585479 33.397008, -84.585507 33.397095, -84.5855177 33.3971427, -84.585527 33.397184, -84.585538 33.397273, -84.585539 33.397317, -84.58554 33.397364, -84.5855364 33.397417, -84.585534 33.397453, -84.585518 33.397543, -84.585498 33.397754)",Willow Road,,,
9220064,residential,,False,True,114.16600000000001,"LINESTRING (-84.585246 33.396471, -84.5852244 33.3962511, -84.5851976 33.3959769, -84.5851662 33.3956565, -84.585151 33.3955013, -84.5851457 33.3954477)",Willow Road,,,
9220064,residential,,False,False,89.522,"LINESTRING (-84.585498 33.397754, -84.5854301 33.3979493, -84.5852173 33.3985242)",Willow Road,,,
9220064,residential,,False,True,147.22899999999998,"LINESTRING (-84.585498 33.397754, -84.585518 33.397543, -84.585534 33.397453, -84.5855364 33.397417, -84.58554 33.397364, -84.585539 33.397317, -84.585538 33.397273, -84.585527 33.397184, -84.5855177 33.3971427, -84.585507 33.397095, -84.585479 33.397008, -84.5854052 33.3968379, -84.5853111 33.3966209, -84.585246 33.396471)",Willow Road,,,
9222302,residential,,False,False,162.516,"LINESTRING (-84.585498 33.397754, -84.585549 33.397719, -84.5856391 33.3976695, -84.585729 33.39762, -84.5858959 33.3975429, -84.5859337 33.3975272, -84.58611 33.397455, -84.58631 33.397388, -84.5865794 33.3973209, -84.586619 33.397311, -84.5871035 33.3972022)",Aspen Drive,,,
9220064,residential,,False,True,89.522,"LINESTRING (-84.5852173 33.3985242, -84.5854301 33.3979493, -84.585498 33.397754)",Willow Road,,,
"[904431438, 1215887495]",residential,,False,False,95.501,"LINESTRING (-84.5852173 33.3985242, -84.5852869 33.3986151, -84.5854117 33.3987864, -84.5855055 33.3989145, -84.5857532 33.3992573)",Willowbend Road,,,
"[433807808, 1232541958]",primary,,True,False,91.646,"LINESTRING (-84.590043 33.397697, -84.58971 33.397879, -84.589404 33.3980364, -84.5892103 33.3981396)",Floy Farr Parkway,2,GA 54,55 mph
592077870,primary,,True,False,86.481,"LINESTRING (-84.590043 33.397697, -84.5899916 33.3977767, -84.5899002 33.3978208, -84.5898006 33.3978802, -84.5896684 33.3979464, -84.5895221 33.398021, -84.5894426 33.3980636, -84.5894015 33.3981301, -84.5893848 33.3982001)",,1,,
9222287,residential,,False,True,180.039,"LINESTRING (-84.5899864 33.3992283, -84.5899746 33.3992588, -84.5898571 33.3995629, -84.5898322 33.399652, -84.589806 33.399746, -84.589763 33.399918, -84.5897261 33.4001001, -84.5897116 33.40018, -84.589705 33.4002164, -84.5897068 33.4003209, -84.5897378 33.4004768, -84.589813 33.4006663, -84.589855 33.4007491, -84.5898781 33.4007946)",West Park Drive,,,
867539261,residential,,True,False,24.762,"LINESTRING (-84.5899864 33.3992283, -84.590021 33.3992157, -84.5900428 33.3991893, -84.59007 33.3990974, -84.590067 33.399033)",West Park Drive,,,
9222302,residential,,False,True,123.12500000000001,"LINESTRING (-84.5881104 33.3976825, -84.588056 33.397551, -84.588011 33.397469, -84.5879872 33.3974388, -84.587952 33.397394, -84.587881 33.397326, -84.587798 33.397269, -84.587706 33.397222, -84.587607 33.397188, -84.587503 33.397166, -84.587396 33.397157, -84.587359 33.39716, -84.587289 33.397163, -84.587184 33.397181, -84.5871035 33.3972022)",Aspen Drive,,,
9214095,residential,,False,True,19.694,"LINESTRING (-84.5938527 33.396632, -84.5938653 33.3968088)",,,,
"[1214649758, 9214095]",residential,,False,False,50.537000000000006,"LINESTRING (-84.5938527 33.396632, -84.5938345 33.3965477, -84.593826 33.3965081, -84.5938068 33.3964319, -84.5937671 33.3963115, -84.5937262 33.3962496, -84.5936991 33.3961993)",Circle Gate,,,
"[970732133, 970732134]",primary,,True,False,113.356,"LINESTRING (-84.5938527 33.396632, -84.5936956 33.396641, -84.5932657 33.3966658, -84.5931079 33.3966801, -84.5929518 33.3967002, -84.5927969 33.3967261, -84.5926435 33.3967577)",Floy Farr Parkway,"['3', '2']",GA 54,45 mph
9213363,residential,,True,False,38.026,"LINESTRING (-84.5926435 33.3967577, -84.592489 33.3967491, -84.5923775 33.3967214, -84.5922818 33.3966379)",City Circle,1,,
9220436,primary,,True,False,55.190000000000005,"LINESTRING (-84.5926435 33.3967577, -84.5922076 33.3968639, -84.5920746 33.3969015)",Floy Farr Parkway,2,GA 54,45 mph
"[970732132, 9220436, 970732151]",primary,,True,False,107.914,"LINESTRING (-84.5920746 33.3969015, -84.591974 33.3969285, -84.5917108 33.3970086, -84.5916144 33.3970363, -84.5911685 33.3971734, -84.5911262 33.3971875, -84.5909832 33.3972351)",Floy Farr Parkway,"['4', '5', '2']",GA 54,45 mph
970732150,primary,,True,False,20.228,"LINESTRING (-84.5909832 33.3972351, -84.5907903 33.3973197)",Floy Farr Parkway,4,GA 54,55 mph
129592248,primary,,True,False,66.888,"LINESTRING (-84.5909832 33.3972351, -84.590888 33.3971716, -84.5904204 33.3968595)",Joel Cowan Parkway,3,GA 74,55 mph
"[1214649758, 9214095]",residential,,False,True,50.537,"LINESTRING (-84.5936991 33.3961993, -84.5937262 33.3962496, -84.5937671 33.3963115, -84.5938068 33.3964319, -84.593826 33.3965081, -84.5938345 33.3965477, -84.5938527 33.396632)",Circle Gate,,,
"[1134087514, 9217109]",residential,,False,False,79.569,"LINESTRING (-84.5938951 33.3975223, -84.5939072 33.3974309, -84.5938747 33.3971065, -84.5938767 33.3969293, -84.5938745 33.3969057, -84.5938653 33.3968088)",Market Place Boulevard,,,
9217109,residential,,False,True,106.107,"LINESTRING (-84.5938951 33.3975223, -84.5936567 33.3978221, -84.5935235 33.3979895, -84.593512 33.398004, -84.5932461 33.3983075)",Market Place Boulevard,,,
9217157,residential,,False,False,18.246,"LINESTRING (-84.5865838 33.3956867, -84.5866073 33.3956246, -84.5866491 33.395532)",Twiggs Corners,,,
9217157,residential,,False,True,69.229,"LINESTRING (-84.5865838 33.3956867, -84.5866328 33.3958145, -84.5867008 33.395879, -84.5868481 33.3959519, -84.5869373 33.3960112, -84.5870119 33.3960901, -84.587044 33.396148)",Twiggs Corners,,,
885700006,residential,,False,False,18.401,"LINESTRING (-84.5865838 33.3956867, -84.5864535 33.3957162, -84.5863905 33.3957205)",,,,
"[970732136, 230484174]",primary,,True,False,213.77499999999998,"LINESTRING (-84.59162 33.3971954, -84.5917165 33.3971684, -84.5918548 33.397127, -84.5920846 33.3970556, -84.5922826 33.3970106, -84.5924819 33.3969698, -84.5926823 33.3969333, -84.5929272 33.3968946, -84.5931733 33.3968622, -84.5936561 33.3968246, -84.5937128 33.3968203, -84.5938653 33.3968088)",Floy Farr Parkway,"['4', '2']",GA 54,45 mph
970732130,primary,,True,False,21.377,"LINESTRING (-84.590938 33.3974083, -84.591149 33.3973313)",Floy Farr Parkway,3,GA 54,55 mph
970732146,primary,,True,False,20.633,"LINESTRING (-84.590938 33.3974083, -84.5911287 33.3975036)",Joel Cowan Parkway,3,GA 74,40 mph
301205734,primary_link,,True,False,53.147000000000006,"LINESTRING (-84.5916817 33.3976265, -84.5915749 33.3974868, -84.5915408 33.3973961, -84.5915408 33.397375, -84.5915408 33.3973236, -84.5915687 33.3972665, -84.59162 33.3971954)",,1,,
970732149,primary,,True,False,59.355,"LINESTRING (-84.5916817 33.3976265, -84.5913729 33.3974554, -84.5912925 33.3974108, -84.591149 33.3973313)",Joel Cowan Parkway,4,GA 74,40 mph
9216582,residential,,False,False,163.679,"LINESTRING (-84.5855342 33.3930969, -84.585439 33.3931541, -84.585124 33.3933432, -84.5850586 33.3933759, -84.5850444 33.3933874, -84.5850911 33.3934464, -84.5857885 33.3941317)",Villa Point,,,
"[1013612688, 1013612687]",primary,,True,False,93.576,"LINESTRING (-84.5855342 33.3930969, -84.5857899 33.3933691, -84.5861597 33.3937568)",Joel Cowan Parkway,"['4', '3']",GA 74,50 mph
1214649759,unclassified,,False,True,18.003,"LINESTRING (-84.5861597 33.3937568, -84.5863068 33.3936513)",,,,
"[970732152, 323910985, 1013612714, 323910982]",primary,,True,False,556.53,"LINESTRING (-84.5861597 33.3937568, -84.5866409 33.3941876, -84.5871671 33.3946454, -84.5877063 33.39509, -84.5881021 33.3953834, -84.5886764 33.3958227, -84.5892671 33.3962542, -84.5895093 33.3964311, -84.5896427 33.3965268, -84.5902757 33.3969756, -84.5905426 33.3971649)",Joel Cowan Parkway,"['4', '3', '6']",GA 74,"['50 mph', '40 mph']"
1013612684,primary,,True,False,16.884,"LINESTRING (-84.5907903 33.3973197, -84.590938 33.3974083)",Joel Cowan Parkway,5,GA 74,40 mph
433807808,primary,,True,False,28.201999999999998,"LINESTRING (-84.5907903 33.3973197, -84.5906221 33.3974005, -84.590527 33.3974462)",Floy Farr Parkway,2,GA 54,55 mph
9216548,unclassified,,False,True,114.959,"LINESTRING (-84.5887234 33.4007764, -84.588777 33.400827, -84.5889925 33.4009018, -84.589045 33.40092, -84.589388 33.400936, -84.589457 33.4009248, -84.589646 33.400894, -84.5898781 33.4007946)",West Park Court,,,
352893762,unclassified,,False,False,94.79400000000003,"LINESTRING (-84.5887234 33.4007764, -84.5887765 33.4007469, -84.5888121 33.4007026, -84.5888247 33.4006504, -84.5888197 33.4006292, -84.5888123 33.4005981, -84.588777 33.4005538, -84.588724 33.4005241, -84.5886614 33.4005136, -84.5885988 33.4005239, -84.5885457 33.4005534, -84.5885101 33.4005976, -84.5884975 33.4006498, -84.5885098 33.4007021, -84.5885452 33.4007465, -84.5885982 33.4007762, -84.5886607 33.4007867, -84.5887234 33.4007764)",West Park Court,,,
352893762,unclassified,,False,True,94.79400000000003,"LINESTRING (-84.5887234 33.4007764, -84.5886607 33.4007867, -84.5885982 33.4007762, -84.5885452 33.4007465, -84.5885098 33.4007021, -84.5884975 33.4006498, -84.5885101 33.4005976, -84.5885457 33.4005534, -84.5885988 33.4005239, -84.5886614 33.4005136, -84.588724 33.4005241, -84.588777 33.4005538, -84.5888123 33.4005981, -84.5888197 33.4006292, -84.5888247 33.4006504, -84.5888121 33.4007026, -84.5887765 33.4007469, -84.5887234 33.4007764)",West Park Court,,,
592077175,residential,,False,True,9.365,"LINESTRING (-84.5925781 33.3991048, -84.5926636 33.3991495)",,,,
592077176,residential,,True,False,32.596,"LINESTRING (-84.5925781 33.3991048, -84.5923826 33.3993483)",Chart Court,1,,
592077175,residential,,False,False,9.365,"LINESTRING (-84.5926636 33.3991495, -84.5925781 33.3991048)",,,,
9215862,residential,,True,False,66.797,"LINESTRING (-84.5926636 33.3991495, -84.5929763 33.3987306, -84.5930442 33.3986397)",Chart Court,1,,
970732146,primary,,True,False,9.84,"LINESTRING (-84.5929561 33.3985905, -84.5930442 33.3986397)",Joel Cowan Parkway,3,GA 74,40 mph
592077176,residential,,True,False,67.148,"LINESTRING (-84.5929561 33.3985905, -84.5928976 33.3986827, -84.5928616 33.3987395, -84.5925781 33.3991048)",Chart Court,1,,
9216251,residential,,False,False,11.624,"LINESTRING (-84.5923826 33.3993483, -84.5924906 33.3994012)",Commerce Drive,,,
9216251,residential,,False,True,177.932,"LINESTRING (-84.5923826 33.3993483, -84.5922701 33.3992886, -84.5921143 33.3992086, -84.5920118 33.3991693, -84.5917832 33.3991204, -84.5915618 33.3990964, -84.5912531 33.3990744, -84.5910352 33.3990708, -84.5907803 33.3990666, -84.5905346 33.3990625)",Commerce Drive,,,
"[970732147, 970732148, 970732142]",primary,,True,False,144.553,"LINESTRING (-84.5929491 33.398381, -84.5927797 33.3982767, -84.592337 33.3979963, -84.5919719 33.3977906, -84.5916817 33.3976265)",Joel Cowan Parkway,"['4', '5', '2']",GA 74,40 mph
9217109,residential,,False,False,106.107,"LINESTRING (-84.5932461 33.3983075, -84.593512 33.398004, -84.5935235 33.3979895, -84.5936567 33.3978221, -84.5938951 33.3975223)",Market Place Boulevard,,,
592077177,residential,,True,False,30.473,"LINESTRING (-84.5932461 33.3983075, -84.5931655 33.3983645, -84.5930488 33.3983936, -84.5929491 33.398381)",Market Place Boulevard,1,,
592077178,residential,,True,False,34.433,"LINESTRING (-84.5933056 33.3986004, -84.5932446 33.3985123, -84.5932245 33.3983892, -84.5932461 33.3983075)",Market Place Boulevard,1,,
970732142,primary,,True,False,41.114999999999995,"LINESTRING (-84.5933056 33.3986004, -84.5931203 33.3984863, -84.5929491 33.398381)",Joel Cowan Parkway,2,GA 74,40 mph
"[970732131, 1157816183]",primary,,True,False,128.014,"LINESTRING (-84.5895455 33.3981102, -84.5901394 33.3977863, -84.5907086 33.3974919)",Floy Farr Parkway,"['4', '2']",GA 54,55 mph
867539264,residential,,False,True,10.534,"LINESTRING (-84.5901614 33.3989199, -84.5900904 33.3989938)",West Park Drive,,,
