osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,access,ref,bridge,tunnel
8651073,True,2,Park Plaza,secondary,,21.3,False,103.16400000000002,"LINESTRING (-71.0671982 42.3517607, -71.0672979 42.3518058, -71.067359 42.3518252, -71.0673862 42.3518249, -71.0674292 42.3518242, -71.0676674 42.3518013, -71.0677717 42.351791, -71.0678727 42.3517776, -71.0681187 42.3517413, -71.0681922 42.3517297, -71.0684107 42.3516822)",,,,
242652626,True,3,Charles Street South,primary,25 mph,30.2,False,87.65599999999999,"LINESTRING (-71.0671982 42.3517607, -71.0672204 42.3518373, -71.06737 42.3521712, -71.067427 42.3523271, -71.0674519 42.3524138, -71.0674581 42.3524416, -71.0674872 42.3525186)",,MA 28,,
8652528,True,2,Park Plaza,secondary,,29.9,False,44.954,"LINESTRING (-71.0684107 42.3516822, -71.0689417 42.351585)",,,,
426831017,False,3,Columbus Avenue,residential,25 mph,10,False,29.875,"LINESTRING (-71.0684107 42.3516822, -71.0683854 42.3516091, -71.0683723 42.3515706, -71.0683675 42.3515571, -71.0683245 42.3514212)",yes,,,
8647152,False,3,Saint James Avenue,secondary,25 mph,23.2,False,207.18200000000002,"LINESTRING (-71.0702917 42.3510683, -71.0703926 42.3510413, -71.0704289 42.3510314, -71.0714023 42.3507698, -71.0725037 42.3504738, -71.0725402 42.350464, -71.0726609 42.3504312)",,,,
"[1108965708, 846620949]",True,4,Arlington Street,primary,25 mph,24.4,False,106.677,"LINESTRING (-71.0702917 42.3510683, -71.0702676 42.3510113, -71.070073 42.3505161, -71.0699925 42.3503112, -71.0699815 42.3502832, -71.069926 42.3501478)",,,,
8646035,True,2,Stuart Street,primary,25 mph,20.7,False,52.329,"LINESTRING (-71.069926 42.3501478, -71.069833 42.3501638, -71.0697369 42.3501793, -71.0696501 42.3502064, -71.0694416 42.3502722, -71.0693285 42.350306)",,MA 28,,
87109189,False,4,Columbus Avenue,primary,25 mph,24.4,False,200.42000000000002,"LINESTRING (-71.069926 42.3501478, -71.0701799 42.3499603, -71.0702264 42.3499226, -71.0710376 42.3492641, -71.0711877 42.3491424, -71.0715805 42.3488239)",,MA 28,,
"[830619409, 242631526]",True,3,Arlington Street,secondary,25 mph,24.4,False,57.055,"LINESTRING (-71.069926 42.3501478, -71.0698592 42.3499841, -71.0697317 42.3496552)",,,,
8641166,True,3,Arlington Street,primary,25 mph,24.4,False,95.97600000000001,"LINESTRING (-71.071511 42.3534994, -71.0714818 42.3534409, -71.0713421 42.3531552, -71.0713033 42.3530733, -71.0711897 42.3528362, -71.071176 42.3528082, -71.0711517 42.3527576, -71.0711188 42.3526864)",,MA 2,,
806281874,True,2,Commonwealth Avenue,primary,25 mph,4.5,False,204.17800000000003,"LINESTRING (-71.073844 42.3528677, -71.0737548 42.3528917, -71.0725058 42.3532287, -71.0716778 42.3534522, -71.071631 42.3534648, -71.0716038 42.3534721, -71.071511 42.3534994)",,MA 2,,
8651179,False,1,Bennet Street,residential,25 mph,8.8,True,70.452,"LINESTRING (-71.0621013 42.3491893, -71.0621773 42.3492106, -71.0628501 42.3494964)",,,,
295875086,True,1,Harrison Avenue,secondary,25 mph,17.1,False,61.494,"LINESTRING (-71.0621013 42.3491893, -71.0621983 42.3489509, -71.0623168 42.3486597)",,,,
8649713,True,1,Fayette Street,residential,25 mph,10.4,False,93.32800000000002,"LINESTRING (-71.0679096 42.3486289, -71.0679522 42.3486043, -71.0681758 42.3484754, -71.0684217 42.34834, -71.0685421 42.3482717, -71.0685789 42.3482371, -71.0686028 42.3482082, -71.0686197 42.3481733, -71.0686347 42.3481347, -71.068641 42.3481184, -71.0686618 42.348041)",yes,,,
102645282,True,1,Fayette Street,residential,25 mph,10.4,False,92.968,"LINESTRING (-71.0679096 42.3486289, -71.0678534 42.3486621, -71.0675723 42.3488208, -71.0672733 42.3489975, -71.0670189 42.3491443)",,,,
172092941,True,1,Church Street,residential,25 mph,14.0,False,50.80200000000001,"LINESTRING (-71.0679096 42.3486289, -71.067884 42.3486055, -71.0676078 42.3483559, -71.0675205 42.3482739)",,,,
970427243,True,2,Marginal Road,secondary,25 mph,14.9,False,42.724,"LINESTRING (-71.0686618 42.348041, -71.0690163 42.348068, -71.0690475 42.3480706, -71.0691788 42.3480814)",,,,
32575491,True,3,Berkeley Street,secondary,25 mph,28.7,False,35.112,"LINESTRING (-71.0708274 42.3466778, -71.0709339 42.3468959, -71.0709725 42.3469748)",,,,
8650841,True,2,Clarendon Street,secondary,25 mph,17.1,False,52.06,"LINESTRING (-71.072979 42.3461101, -71.0728056 42.3457564, -71.0727618 42.3456703)",,,,
846013419,True,1,Lawrence Street,residential,25 mph,8.5,False,187.75400000000002,"LINESTRING (-71.072979 42.3461101, -71.0728935 42.3461326, -71.0709339 42.3466497, -71.0708274 42.3466778)",,,,
8650841,True,2,Clarendon Street,secondary,25 mph,17.1,False,34.342,"LINESTRING (-71.0731205 42.3464007, -71.0730808 42.3463192, -71.072979 42.3461101)",,,,
8642483,True,3,Charles Street South,secondary,25 mph,,False,75.459,"LINESTRING (-71.0665861 42.3487899, -71.0665538 42.3488268, -71.0665075 42.3488905, -71.066485 42.348986, -71.0664686 42.3490389, -71.0664592 42.3491071, -71.0664588 42.349165, -71.0665066 42.3494475)",,,,
8652403,False,2,Tremont Street,secondary,25 mph,22.6,True,88.985,"LINESTRING (-71.0665861 42.3487899, -71.0665121 42.3487467, -71.0657179 42.3486488, -71.0656826 42.3486445, -71.0655366 42.3486287)",,,,
43100855,False,2,Tremont Street,secondary,25 mph,22.6,True,96.032,"LINESTRING (-71.0665861 42.3487899, -71.0666966 42.3487488, -71.0675205 42.3482739)",,,,
8651727,True,1,Jefferson Street,residential,25 mph,3,False,53.358000000000004,"LINESTRING (-71.0670189 42.3491443, -71.0669988 42.3491255, -71.0668712 42.349006, -71.0667217 42.348869, -71.0665861 42.3487899)",yes,,,
102645282,True,1,Fayette Street,residential,25 mph,10.4,False,53.952999999999996,"LINESTRING (-71.0670189 42.3491443, -71.0666533 42.3493666, -71.0666201 42.3493868, -71.0665066 42.3494475)",,,,
1018283101,True,3,Charles Street South,secondary,25 mph,,False,26.403,"LINESTRING (-71.0665066 42.3494475, -71.0665448 42.3496164, -71.0665569 42.349682)",,,,
825263837,True,3,Berkeley Street,secondary,25 mph,28.7,False,95.53500000000001,"LINESTRING (-71.0730624 42.3512497, -71.0731062 42.351345, -71.073255 42.3516602, -71.0733964 42.3519549, -71.0734099 42.3519798, -71.0734488 42.35206)",,,,
825263838,True,3,Boylston Street,primary,25 mph,6.5,False,206.744,"LINESTRING (-71.0730624 42.3512497, -71.0729652 42.3512759, -71.0714533 42.3516832, -71.0708533 42.3518448, -71.0708115 42.3518561, -71.0707077 42.3519007)",,,,
"[916811161, 916811162, 242998461]",True,2,Stuart Street,secondary,25 mph,14.6,False,200.08100000000002,"LINESTRING (-71.0722126 42.3495298, -71.0720953 42.3495627, -71.0713096 42.3497736, -71.0712892 42.3497791, -71.0712339 42.3497939, -71.070949 42.3498704, -71.0704414 42.3500066, -71.0703921 42.3500202, -71.0703622 42.3500284, -71.069926 42.3501478)",,,,
579272019,True,3,Berkeley Street,secondary,25 mph,28.7,False,106.78699999999999,"LINESTRING (-71.0722126 42.3495298, -71.0722477 42.3495998, -71.0726155 42.350339, -71.0726284 42.3503649, -71.0726609 42.3504312)",,,,
8647152,False,3,Saint James Avenue,secondary,25 mph,23.2,True,207.18200000000002,"LINESTRING (-71.0726609 42.3504312, -71.0725402 42.350464, -71.0725037 42.3504738, -71.0714023 42.3507698, -71.0704289 42.3510314, -71.0703926 42.3510413, -71.0702917 42.3510683)",,,,
579272015,True,3,Berkeley Street,secondary,25 mph,28.7,False,40.098,"LINESTRING (-71.0726609 42.3504312, -71.0726943 42.3505027, -71.0728208 42.3507719)",,,,
43100855,False,2,Tremont Street,secondary,25 mph,22.6,False,52.994,"LINESTRING (-71.068026 42.347978, -71.0678454 42.3480837, -71.0677545 42.3481369, -71.0675205 42.3482739)",,,,
"[87109176, 533521496, 43100855]",False,"['3', '2']",Tremont Street,secondary,25 mph,22.6,True,73.299,"LINESTRING (-71.068026 42.347978, -71.068109 42.3479254, -71.0683339 42.3477682, -71.0684365 42.347687, -71.0685188 42.3476086, -71.0685413 42.3475842, -71.0685545 42.3475708, -71.0685879 42.3475319, -71.0686188 42.3474907)",,,yes,
970427243,True,2,Marginal Road,secondary,25 mph,14.9,False,52.718,"LINESTRING (-71.068026 42.347978, -71.068217 42.3479962, -71.0683205 42.348006, -71.0686618 42.348041)",,,,
43100855,False,2,Tremont Street,secondary,25 mph,22.6,False,96.032,"LINESTRING (-71.0675205 42.3482739, -71.0666966 42.3487488, -71.0665861 42.3487899)",,,,
43100855,False,2,Tremont Street,secondary,25 mph,22.6,True,52.994,"LINESTRING (-71.0675205 42.3482739, -71.0677545 42.3481369, -71.0678454 42.3480837, -71.068026 42.347978)",,,,
383058041,True,3,Berkeley Street,secondary,25 mph,28.7,False,44.318,"LINESTRING (-71.0716077 42.3482841, -71.0716967 42.348466, -71.0717406 42.3485556, -71.0717915 42.3486588)",,,,
295875086,True,1,Harrison Avenue,secondary,25 mph,17.1,False,55.434000000000005,"LINESTRING (-71.0623168 42.3486597, -71.0624916 42.3482301, -71.0625111 42.3481823)",,,,
87109189,False,4,Columbus Avenue,primary,25 mph,24.4,True,25.255000000000003,"LINESTRING (-71.0717915 42.3486588, -71.0716688 42.3487523, -71.0715805 42.3488239)",,MA 28,,
579272019,True,3,Berkeley Street,secondary,25 mph,28.7,False,50.986999999999995,"LINESTRING (-71.0717915 42.3486588, -71.0718398 42.3487574, -71.0719968 42.3490915)",,,,
"[87109185, 383058043, 822959766]",False,4,Columbus Avenue,primary,25 mph,24.4,True,105.85,"LINESTRING (-71.0717915 42.3486588, -71.0718793 42.348587, -71.0722728 42.3482747, -71.0723659 42.3481981, -71.0725546 42.3480399, -71.0726585 42.3479549)",,MA 28,yes,
295875086,True,1,Harrison Avenue,secondary,25 mph,17.1,False,43.25,"LINESTRING (-71.0625111 42.3481823, -71.0625303 42.3481351, -71.0626626 42.3478098)",,,,
8636133,False,2,Tremont Street,secondary,25 mph,22.6,False,52.86300000000001,"LINESTRING (-71.0701947 42.3448874, -71.0700212 42.3450614, -71.0698941 42.3452038, -71.0698264 42.345277)",,,,
"[1121201354, 1121201355]",False,4,Washington Street,secondary,25 mph,16.8,False,91.77100000000002,"LINESTRING (-71.065351 42.344987, -71.0652772 42.3451074, -71.0651384 42.345334, -71.0649472 42.3456559, -71.0648999 42.3457419)",,,,
8644581,False,2,William E. Mullins Way,residential,25 mph,15.5,False,12.924,"LINESTRING (-71.0636296 42.3454515, -71.0634776 42.3454217)",,,,
8644581,False,2,William E. Mullins Way,residential,25 mph,15.5,True,109.286,"LINESTRING (-71.0636296 42.3454515, -71.0637205 42.3454726, -71.0638587 42.3455042, -71.0640496 42.3455479, -71.0644079 42.3456327, -71.0647723 42.3457166, -71.0648999 42.3457419)",,,,
8650841,True,2,Clarendon Street,secondary,25 mph,17.1,False,46.137,"LINESTRING (-71.0727618 42.3456703, -71.0727261 42.3455941, -71.0725721 42.3452798)",,,,
8651266,True,1,Appleton Street,residential,25 mph,15.9,False,187.586,"LINESTRING (-71.0727618 42.3456703, -71.0726471 42.3456998, -71.0707458 42.3462182, -71.0707084 42.3462261, -71.0706189 42.346251)",,,,
"[533521496, 8636133]",False,"['3', '2']",Tremont Street,secondary,25 mph,22.6,False,112.72099999999999,"LINESTRING (-71.0691293 42.34655, -71.0690409 42.3467041, -71.068956 42.346852, -71.0688988 42.3469632, -71.0688664 42.347026, -71.0688247 42.3471047, -71.0687528 42.3472434, -71.0686646 42.3474133, -71.0686414 42.3474538, -71.0686188 42.3474907)",,,,
8636133,False,2,Tremont Street,secondary,25 mph,22.6,True,152.716,"LINESTRING (-71.0691293 42.34655, -71.0691604 42.3464876, -71.06949 42.345871, -71.0696336 42.3456169, -71.0697835 42.3453516, -71.0698264 42.345277)",,,,
8636133,False,2,Tremont Street,secondary,25 mph,22.6,False,152.716,"LINESTRING (-71.0698264 42.345277, -71.0697835 42.3453516, -71.0696336 42.3456169, -71.06949 42.345871, -71.0691604 42.3464876, -71.0691293 42.34655)",,,,
8636133,False,2,Tremont Street,secondary,25 mph,22.6,True,52.863,"LINESTRING (-71.0698264 42.345277, -71.0698941 42.3452038, -71.0700212 42.3450614, -71.0701947 42.3448874)",,,,
8691837,False,4,Berkeley Street,secondary,25 mph,28.7,False,40.576,"LINESTRING (-71.0698264 42.345277, -71.0699156 42.3452954, -71.0699525 42.345303, -71.0700294 42.3453356, -71.0701878 42.3454151, -71.0702043 42.3454258, -71.0702172 42.3454381, -71.0702271 42.3454511, -71.0702346 42.3454644)",,,,
"[87109187, 87109181, 970427247]",True,"['3', '2']",Harrison Avenue,secondary,25 mph,17.1,False,81.867,"LINESTRING (-71.0629682 42.3470573, -71.0630008 42.3469787, -71.0632146 42.3464437, -71.0632348 42.3464003, -71.0632614 42.346354)",,,yes,
1005547965,True,2,Marginal Road,secondary,25 mph,14.9,False,120.07199999999999,"LINESTRING (-71.0629682 42.3470573, -71.0630712 42.3470788, -71.0636731 42.3471947, -71.0642341 42.3472926, -71.0642776 42.3473002, -71.0643847 42.3473215)",,,,
8647811,False,2,Warren Avenue,residential,25 mph,6,False,79.074,"LINESTRING (-71.0702346 42.3454644, -71.0703536 42.3454323, -71.0703872 42.3454233, -71.0707221 42.345333, -71.070875 42.3452918, -71.0711397 42.3452232)",,,,
8691837,False,4,Berkeley Street,secondary,25 mph,28.7,True,40.576,"LINESTRING (-71.0702346 42.3454644, -71.0702271 42.3454511, -71.0702172 42.3454381, -71.0702043 42.3454258, -71.0701878 42.3454151, -71.0700294 42.3453356, -71.0699525 42.345303, -71.0699156 42.3452954, -71.0698264 42.345277)",,,,
32575491,True,3,Berkeley Street,secondary,25 mph,28.7,False,47.288000000000004,"LINESTRING (-71.0702346 42.3454644, -71.0702689 42.3455345, -71.07043 42.3458644)",,,,
32575491,True,3,Berkeley Street,secondary,25 mph,28.7,False,45.705999999999996,"LINESTRING (-71.07043 42.3458644, -71.0705724 42.3461558, -71.0705837 42.346179, -71.0706189 42.346251)",,,,
8651266,True,1,Appleton Street,residential,25 mph,15.9,False,129.918,"LINESTRING (-71.0706189 42.346251, -71.0704733 42.3462871, -71.070079 42.3463929, -71.0698126 42.3464728, -71.0694757 42.3465631, -71.0694008 42.3465833, -71.0693668 42.3465925, -71.0693382 42.3465938, -71.069302 42.3465861, -71.0692719 42.3465781, -71.0692162 42.3465652, -71.0691293 42.34655)",,,,
32575491,True,3,Berkeley Street,secondary,25 mph,28.7,False,50.456999999999994,"LINESTRING (-71.0706189 42.346251, -71.0706546 42.3463242, -71.0706861 42.3463886, -71.0708274 42.3466778)",,,,
8644901,True,3,Herald Street,secondary,25 mph,14.6,False,11.973,"LINESTRING (-71.0632614 42.346354, -71.0631214 42.3463242)",,,,
8651437,True,2,Harrison Avenue,secondary,25 mph,25.6,False,104.843,"LINESTRING (-71.0632614 42.346354, -71.0632885 42.346302, -71.0633027 42.3462724, -71.0633135 42.3462498, -71.0635542 42.345642, -71.0635887 42.3455548, -71.0636296 42.3454515)",,,,
8650841,True,2,Clarendon Street,secondary,25 mph,17.1,False,47.43300000000001,"LINESTRING (-71.0725721 42.3452798, -71.0724184 42.3449663, -71.0723749 42.3448789)",,,,
8651097,True,1,Gray Street,residential,25 mph,8.5,False,187.665,"LINESTRING (-71.0725721 42.3452798, -71.0724801 42.3453041, -71.0705391 42.3458344, -71.07043 42.3458644)",,,,
43100856,True,2,Shawmut Avenue,secondary,25 mph,5,False,48.697,"LINESTRING (-71.0658712 42.3469014, -71.0658854 42.346842, -71.0660169 42.3464771)",,,,
"[1113322504, 485286885]",True,3,Herald Street,secondary,25 mph,14.6,False,108.923,"LINESTRING (-71.0658712 42.3469014, -71.0657721 42.3468802, -71.0652911 42.3467752, -71.065029 42.3467194, -71.064767 42.3466635, -71.0647263 42.3466546, -71.0645991 42.3466265)",,,,
"[426501416, 43100857, 485286883, 87109173]",True,"['3', '2']",Washington Street,secondary,25 mph,16.8,False,79.36600000000001,"LINESTRING (-71.0645991 42.3466265, -71.0645453 42.3467432, -71.0644801 42.3470041, -71.0644082 42.3472345, -71.0644003 42.3472634, -71.0643847 42.3473215)",,,yes,
"[1121201353, 1121201358]",False,4,Washington Street,secondary,25 mph,16.8,True,101.596,"LINESTRING (-71.0645991 42.3466265, -71.0646246 42.3465405, -71.0646321 42.346513, -71.0647098 42.3462153, -71.064716 42.3461914, -71.0647278 42.346151, -71.0647403 42.3461135, -71.0647675 42.3460354, -71.0647917 42.3459748, -71.064816 42.3459189, -71.0648435 42.345859, -71.0648711 42.3458, -71.0648999 42.3457419)",,,,
"[1212690445, 1212690446]",True,3,Herald Street,secondary,25 mph,14.6,False,114.03699999999999,"LINESTRING (-71.0645991 42.3466265, -71.0644241 42.34659, -71.0635981 42.3464229, -71.0633929 42.3463814, -71.0633565 42.346374, -71.0632614 42.346354)",,,,
8649991,True,2,Marginal Road,secondary,25 mph,14.9,False,125.73400000000001,"LINESTRING (-71.0657086 42.3476789, -71.0658429 42.3477029, -71.067208 42.3479034)",,,,
"[87109178, 1119776243, 970427244]",True,2,Shawmut Avenue,secondary,25 mph,"['5', '18.0']",False,87.492,"LINESTRING (-71.0657086 42.3476789, -71.0657232 42.3476078, -71.065728 42.3475844, -71.0658499 42.3469824, -71.0658538 42.346962, -71.0658712 42.3469014)",,,yes,
1123318855,True,2,Marginal Road,secondary,25 mph,14.9,False,8.057,"LINESTRING (-71.0643847 42.3473215, -71.064476 42.3473479)",,,,
404955580,True,2,Washington Street,secondary,25 mph,16.8,False,55.167,"LINESTRING (-71.0643847 42.3473215, -71.0643518 42.3474396, -71.0642511 42.3478077)",,,,
485286885,True,3,Herald Street,secondary,25 mph,14.6,False,73.149,"LINESTRING (-71.0686188 42.3474907, -71.0684031 42.3474425, -71.0677646 42.3473058)",,,,
"[533521496, 87109176, 43100855]",False,"['3', '2']",Tremont Street,secondary,25 mph,22.6,False,73.29899999999999,"LINESTRING (-71.0686188 42.3474907, -71.0685879 42.3475319, -71.0685545 42.3475708, -71.0685413 42.3475842, -71.0685188 42.3476086, -71.0684365 42.347687, -71.0683339 42.3477682, -71.068109 42.3479254, -71.068026 42.347978)",,,yes,
"[533521496, 8636133]",False,"['3', '2']",Tremont Street,secondary,25 mph,22.6,True,112.72099999999998,"LINESTRING (-71.0686188 42.3474907, -71.0686414 42.3474538, -71.0686646 42.3474133, -71.0687528 42.3472434, -71.0688247 42.3471047, -71.0688664 42.347026, -71.0688988 42.3469632, -71.068956 42.346852, -71.0690409 42.3467041, -71.0691293 42.34655)",,,,
830619409,True,3,Arlington Street,secondary,25 mph,24.4,False,68.573,"LINESTRING (-71.0696248 42.3493507, -71.0695692 42.349196, -71.0694848 42.3489523, -71.0694151 42.3487538)",,,,
8646359,True,1,Winchester Street,residential,25 mph,4,False,49.402,"LINESTRING (-71.0690461 42.3494709, -71.0692482 42.3494294, -71.0693678 42.3494053, -71.0695154 42.3493756, -71.0696248 42.3493507)",yes,,,
8650422,False,2,Edgerly Place,residential,25 mph,6,True,53.624,"LINESTRING (-71.0690461 42.3494709, -71.0690352 42.3494421, -71.0688849 42.3490036)",yes,,,
8646359,True,1,Winchester Street,residential,25 mph,4,False,54.556,"LINESTRING (-71.0684108 42.3496133, -71.0690461 42.3494709)",yes,,,
172092941,True,1,Church Street,residential,25 mph,14.0,False,60.870000000000005,"LINESTRING (-71.0684108 42.3496133, -71.0683998 42.349578, -71.0683236 42.3493874, -71.068267 42.3492441, -71.0682181 42.3491205, -71.068205 42.3490875)",,,,
8646359,True,1,Winchester Street,residential,25 mph,4,False,61.796,"LINESTRING (-71.0671724 42.3498708, -71.0672512 42.3498523, -71.0678943 42.3497153)",yes,,,
856200767,False,2,Broadway Street,residential,25 mph,8,False,31.093000000000004,"LINESTRING (-71.0671724 42.3498708, -71.0670688 42.3497623, -71.0669477 42.3496459)",yes,,,
8646359,True,1,Winchester Street,residential,25 mph,4,False,43.934,"LINESTRING (-71.0678943 42.3497153, -71.0684108 42.3496133)",yes,,,
8646375,False,2,South Cedar Place,residential,25 mph,7.3,True,27.197,"LINESTRING (-71.0678943 42.3497153, -71.0678831 42.3496873, -71.0678021 42.3494804)",,,,
100319995,True,1,Paul Place,residential,25 mph,9.1,False,164.045,"LINESTRING (-71.0660169 42.3464771, -71.0661228 42.3465068, -71.0678347 42.346875, -71.0679234 42.346909)",,,,
8636460,False,2,Paul Place,residential,25 mph,9.1,False,46.012,"LINESTRING (-71.0679234 42.346909, -71.0677858 42.3472543, -71.0677646 42.3473058)",,,,
8636460,False,2,Paul Place,residential,25 mph,9.1,True,46.012,"LINESTRING (-71.0677646 42.3473058, -71.0677858 42.3472543, -71.0679234 42.346909)",,,,
485286885,True,3,Herald Street,secondary,25 mph,14.6,False,161.97199999999998,"LINESTRING (-71.0677646 42.3473058, -71.0659608 42.346922, -71.0658712 42.3469014)",,,,
8640819,False,2,Avery Street,unclassified,25 mph,12.8,True,52.661,"LINESTRING (-71.0631478 42.3532778, -71.0633661 42.3532851, -71.0636328 42.3532935, -71.0637874 42.353305)",,,,
"[627355753, 255667897]",True,"['1', '2']",Avery Street,unclassified,25 mph,12.8,False,51.125,"LINESTRING (-71.0631478 42.3532778, -71.0629129 42.3532678, -71.0626571 42.3532541, -71.062527 42.3532476)",,,,
102645279,True,1,,motorway_link,55 mph,,False,324.577,"LINESTRING (-71.0691788 42.3480814, -71.0693008 42.3480898, -71.0693825 42.3480954, -71.069589 42.3481022, -71.0697834 42.348107, -71.0699913 42.3481028, -71.0709804 42.3480464, -71.0731211 42.3479619)",,,,
"[830619409, 87109179, 43100854]",True,3,Arlington Street,secondary,25 mph,24.4,False,81.97999999999999,"LINESTRING (-71.0691788 42.3480814, -71.0691511 42.3480187, -71.0691242 42.347968, -71.0690889 42.3479118, -71.0690408 42.3478505, -71.0688555 42.3476398, -71.0688001 42.3475881, -71.068737 42.3475441, -71.0686796 42.3475138, -71.0686188 42.3474907)",,,yes,
8652232,True,1,Providence Street,residential,25 mph,12.2,False,207.451,"LINESTRING (-71.0728208 42.3507719, -71.0727059 42.3508058, -71.0726718 42.3508149, -71.0719747 42.3510017, -71.0712572 42.3511939, -71.0705397 42.3513861, -71.0704492 42.3514111)",,,,
579272015,True,3,Berkeley Street,secondary,25 mph,28.7,False,56.717999999999996,"LINESTRING (-71.0728208 42.3507719, -71.0730132 42.3511491, -71.0730252 42.3511736, -71.0730624 42.3512497)",,,,
8650841,True,2,Clarendon Street,secondary,25 mph,17.1,False,100.58500000000001,"LINESTRING (-71.0735381 42.347251, -71.0734901 42.3471533, -71.073158 42.3464772, -71.0731205 42.3464007)",,,,
