osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,tunnel
186597196,True,Triq L-Immakulata,secondary,False,15.649,"LINESTRING (14.5200779 35.8810212, 14.5199635 35.8809153)",,,,,,
27458610,False,Triq Dom Mintoff,secondary,True,133.31900000000002,"LINESTRING (14.5200779 35.8810212, 14.5201417 35.8811075, 14.5202019 35.8811934, 14.5202476 35.8812701, 14.5202818 35.8813368, 14.5203455 35.8814689, 14.5206548 35.8821229)",2,,30,,,
27458611,False,Xandru,residential,True,70.545,"LINESTRING (14.5223931 35.8843438, 14.5224671 35.8847371, 14.5225211 35.8849696)",,,,,,
"[22904912, 403020953]",False,"['Misraħ Santa Margerita', 'Konservatorju']","['residential', 'living_street']","[False, True]",68.684,"LINESTRING (14.5223931 35.8843438, 14.5224615 35.8843335, 14.5226173 35.8843105, 14.5226055 35.8841248, 14.5225813 35.8839135, 14.5225771 35.8838788)",,,,,,
"[403020952, 403020953]",False,"['Triq Xandru', 'Misraħ Santa Margerita']",residential,"[False, True]",110.095,"LINESTRING (14.5223931 35.8843438, 14.5223276 35.8843465, 14.5222489 35.8839336, 14.5221879 35.8836933, 14.5221167 35.8834256)",,,,,,
136730145,False,triq Guzeppi Decelis,residential,False,89.279,"LINESTRING (14.5258217 35.885993, 14.5257664 35.8858443, 14.5256467 35.885204)",,,,,,
186597199,False,Triq San Dwardu,secondary,True,64.06,"LINESTRING (14.5258217 35.885993, 14.5259924 35.8859546, 14.5261813 35.8859032, 14.526484 35.8857876)",,23,50,,,
186597200,False,Triq San Dwardu,secondary,False,21.676000000000002,"LINESTRING (14.5258217 35.885993, 14.5257066 35.8860074, 14.5255828 35.8860149)",,23,50,,,
516261825,False,Triq ix-Xatt,tertiary,True,81.404,"LINESTRING (14.5258217 35.885993, 14.5258379 35.8860685, 14.5258723 35.8862378, 14.5259551 35.886717)",2,,30,,,
186597199,False,Triq San Dwardu,secondary,False,44.39,"LINESTRING (14.5269194 35.8856007, 14.526484 35.8857876)",,23,50,,,
983672197,False,Triq San Dwardu,secondary,False,12.496,"LINESTRING (14.5269194 35.8856007, 14.5270465 35.8855557)",,23,30,,,
"[838973880, 364581058]",True,Triq Santa Liberata,secondary,False,126.078,"LINESTRING (14.5269194 35.8856007, 14.5269442 35.8856461, 14.5270255 35.8858083, 14.5270731 35.8859305, 14.5271188 35.8860642, 14.5271256 35.8860895, 14.527198 35.8863452, 14.5272367 35.8864386, 14.5272796 35.8864907, 14.5273126 35.8865126, 14.5273588 35.8865331, 14.5274953 35.8865669)",,23,,,,
139164463,False,Triq San Pawl,tertiary,True,15.915,"LINESTRING (14.5191434 35.8817217, 14.5191256 35.8815793)",2,,25,,,
542373004,True,Bieb Bormla,residential,False,38.902,"LINESTRING (14.5191434 35.8817217, 14.518714 35.8817585)",,,,,,
542373005,False,Triq San Pawl,tertiary,False,146.54,"LINESTRING (14.5191434 35.8817217, 14.5192181 35.8821179, 14.5192539 35.8822949, 14.5192617 35.8823476, 14.5193213 35.8827577, 14.5193408 35.8829251, 14.5193635 35.883027)",2,,25,,,
542372986,False,Triq il-Vitorja,tertiary,True,55.76,"LINESTRING (14.5174684 35.8869406, 14.5178467 35.8865437)",,,,,,
542372999,False,Triq il-Ħabs l-Antik,residential,True,6.943,"LINESTRING (14.5191387 35.8852438, 14.5190743 35.8852095)",,,,,,
542372999,False,Triq il-Ħabs l-Antik,residential,False,45.699,"LINESTRING (14.5191387 35.8852438, 14.5195001 35.8854222, 14.5195283 35.8854526, 14.5195372 35.8854818)",,,,,,
517029928,True,Triq San Franġisk,secondary,False,30.953,"LINESTRING (14.5184528 35.8811819, 14.5186375 35.8812976, 14.5187255 35.8813512)",1,,,,,
1270840003,True,Triq il-Gublew tal-Fidda,secondary,False,43.087,"LINESTRING (14.5237135 35.8850638, 14.5232783 35.8849031)",,23,,roundabout,,
517029919,True,Triq il-Gublew tal-Fidda,secondary,False,27.055,"LINESTRING (14.523758 35.8852032, 14.5238798 35.8849808)",,23,,,,
1270840003,True,Triq il-Gublew tal-Fidda,secondary,False,16.011,"LINESTRING (14.523758 35.8852032, 14.5237135 35.8850638)",,23,,roundabout,,
542372999,False,Triq il-Ħabs l-Antik,residential,True,45.699,"LINESTRING (14.5195372 35.8854818, 14.5195283 35.8854526, 14.5195001 35.8854222, 14.5191387 35.8852438)",,,,,,
22904677,False,Triq San Lawrenz,residential,False,48.883,"LINESTRING (14.5177249 35.8858864, 14.5182093 35.8860845)",,,,,,
22904677,False,Triq San Lawrenz,residential,True,27.494,"LINESTRING (14.5177249 35.8858864, 14.5174546 35.8857716)",,,,,,
542372987,False,Triq il-Kurċifiss,residential,False,18.971,"LINESTRING (14.5177249 35.8858864, 14.5178215 35.8857348)",,,,,,
542372987,False,Triq il-Kurċifiss,residential,True,60.85,"LINESTRING (14.5177249 35.8858864, 14.517409 35.8863701)",,,,,,
22904677,False,Triq San Lawrenz,residential,False,27.494,"LINESTRING (14.5174546 35.8857716, 14.5177249 35.8858864)",,,,,,
138441496,False,Triq is-Sur,residential,True,61.01,"LINESTRING (14.5174546 35.8857716, 14.5177899 35.8852949)",,,,,,
22904677,False,Triq San Lawrenz,residential,True,48.883,"LINESTRING (14.5182093 35.8860845, 14.5177249 35.8858864)",,,,,,
344726515,False,Triq il-Vitorja,tertiary,True,62.079,"LINESTRING (14.5182093 35.8860845, 14.5183133 35.8860079, 14.518371 35.8859505, 14.5184174 35.8859008, 14.5184706 35.8858393, 14.5185296 35.8857643, 14.518613 35.8856371)",,,,,,
542372991,False,Triq il-Vitorja,tertiary,False,60.637,"LINESTRING (14.5182093 35.8860845, 14.5180321 35.8863225, 14.5178467 35.8865437)",2,,,,,
542372987,False,Triq il-Kurċifiss,residential,False,60.85,"LINESTRING (14.517409 35.8863701, 14.5177249 35.8858864)",,,,,,
542372986,False,Triq il-Vitorja,tertiary,False,55.76,"LINESTRING (14.5178467 35.8865437, 14.5174684 35.8869406)",,,,,,
542372985,False,Triq San Pietru u San Pawl,residential,False,41.792,"LINESTRING (14.5178467 35.8865437, 14.5179646 35.8865906, 14.5182599 35.8867145)",,,,,,
542372991,False,Triq il-Vitorja,tertiary,True,60.637,"LINESTRING (14.5178467 35.8865437, 14.5180321 35.8863225, 14.5182093 35.8860845)",2,,,,,
138441479,True,Triq iż-Żewġ Mini,residential,False,181.76100000000002,"LINESTRING (14.5182599 35.8867145, 14.5185754 35.8862244, 14.5188478 35.8857219, 14.5191387 35.8852438)",,,,,,
542372985,False,Triq San Pietru u San Pawl,residential,True,41.792,"LINESTRING (14.5182599 35.8867145, 14.5179646 35.8865906, 14.5178467 35.8865437)",,,,,,
542372995,False,Triq il-Maċina,residential,False,20.592,"LINESTRING (14.518613 35.8856371, 14.5184091 35.8855534)",,,,,,
154459136,False,Triq l-Arċisqof Mattei,tertiary,True,60.595,"LINESTRING (14.518613 35.8856371, 14.5186672 35.8855503, 14.5189367 35.8851595)",,,,,,
344726515,False,Triq il-Vitorja,tertiary,False,62.079,"LINESTRING (14.518613 35.8856371, 14.5185296 35.8857643, 14.5184706 35.8858393, 14.5184174 35.8859008, 14.518371 35.8859505, 14.5183133 35.8860079, 14.5182093 35.8860845)",,,,,,
138441496,False,Triq is-Sur,residential,False,61.01,"LINESTRING (14.5177899 35.8852949, 14.5174546 35.8857716)",,,,,,
542372995,False,Triq il-Maċina,residential,True,23.015,"LINESTRING (14.5177899 35.8852949, 14.518018 35.8853881)",,,,,,
"[138441496, 22904695]",False,"['Triq il-Ħabs l-Antik', 'Triq is-Sur']",residential,"[False, True]",93.344,"LINESTRING (14.5177899 35.8852949, 14.5181694 35.8847589, 14.5183451 35.8848415, 14.5183099 35.8848908)",,,,,,
466308573,False,Triq l-Oratorju,residential,False,61.232,"LINESTRING (14.5183099 35.8848908, 14.518018 35.8853881)",,,,,,
"[138441481, 22904695]",False,"['Triq il-Ħabs l-Antik', 'Vittmi tal-Gwerra']",residential,"[False, True]",102.194,"LINESTRING (14.5183099 35.8848908, 14.5187143 35.8850637, 14.5184091 35.8855534)",,,,,,
"[138441496, 22904695]",False,"['Triq il-Ħabs l-Antik', 'Triq is-Sur']",residential,"[False, True]",93.344,"LINESTRING (14.5183099 35.8848908, 14.5183451 35.8848415, 14.5181694 35.8847589, 14.5177899 35.8852949)",,,,,,
466308573,False,Triq l-Oratorju,residential,False,14.523,"LINESTRING (14.518018 35.8853881, 14.5179471 35.8855054)",,,,,,
466308573,False,Triq l-Oratorju,residential,True,61.232,"LINESTRING (14.518018 35.8853881, 14.5183099 35.8848908)",,,,,,
542372995,False,Triq il-Maċina,residential,False,23.015,"LINESTRING (14.518018 35.8853881, 14.5177899 35.8852949)",,,,,,
542372995,False,Triq il-Maċina,residential,True,39.74,"LINESTRING (14.518018 35.8853881, 14.5184091 35.8855534)",,,,,,
329377591,True,Triq Pawlu Boffa,residential,False,16.981,"LINESTRING (14.5230958 35.8853035, 14.5231986 35.8851755)",1,,30,,,
"[154154760, 239929205, 154154757, 537155943]",False,"['Triq il-Gublew tal-Fidda', 'Triq Pawlu Boffa']",residential,"[False, True]",99.607,"LINESTRING (14.5230958 35.8853035, 14.5229919 35.8855654, 14.5229726 35.8856141, 14.5229578 35.8856878, 14.5229196 35.8857977, 14.5229013 35.8858462, 14.5228458 35.8859738, 14.522749 35.886152)",2,,30,,yes,yes
883725593,True,Triq Pawlu Boffa,residential,False,25.496,"LINESTRING (14.5226745 35.8863468, 14.5226018 35.8865684)",1,,30,,,
239929205,False,Triq Pawlu Boffa,residential,True,22.686,"LINESTRING (14.5226745 35.8863468, 14.5227325 35.8861877, 14.522749 35.886152)",2,,30,,,
465143888,True,Kardinal Fabrizio Sciberras,residential,False,9.371,"LINESTRING (14.5215885 35.8857919, 14.5215432 35.8857808, 14.5214889 35.8857676)",1,,30,,,
517029924,False,Triq San Lawrenz,residential,False,142.954,"LINESTRING (14.5214889 35.8857676, 14.5214187 35.8861635, 14.5212085 35.8868962, 14.5211725 35.8870264)",2,,30,,,
517029924,False,Triq San Lawrenz,residential,True,101.11,"LINESTRING (14.5214889 35.8857676, 14.5215378 35.8854619, 14.521535 35.8851994, 14.5215574 35.885106, 14.5215981 35.8850376, 14.5216917 35.8848883)",2,,30,,,
22904783,True,Telghet il-Vittmi tal-Polvrista,residential,False,112.25,"LINESTRING (14.522749 35.886152, 14.522705 35.8861318, 14.5226598 35.886111, 14.5225571 35.8860661, 14.5224357 35.8860227, 14.5220902 35.8859198, 14.5218848 35.8858674, 14.5215885 35.8857919)",1,,30,,,
239929205,False,Triq Pawlu Boffa,residential,False,22.686,"LINESTRING (14.522749 35.886152, 14.5227325 35.8861877, 14.5226745 35.8863468)",2,,30,,,
"[154154760, 154154757, 239929205, 537155943]",False,"['Triq il-Gublew tal-Fidda', 'Triq Pawlu Boffa']",residential,"[False, True]",99.607,"LINESTRING (14.522749 35.886152, 14.5228458 35.8859738, 14.5229013 35.8858462, 14.5229196 35.8857977, 14.5229578 35.8856878, 14.5229726 35.8856141, 14.5229919 35.8855654, 14.5230958 35.8853035)",2,,30,,yes,yes
517029924,False,Triq San Lawrenz,residential,True,142.954,"LINESTRING (14.5211725 35.8870264, 14.5212085 35.8868962, 14.5214187 35.8861635, 14.5214889 35.8857676)",2,,30,,,
22904790,False,Triq il-Kunvent,living_street,False,19.707,"LINESTRING (14.5221546 35.8865342, 14.5221793 35.8863581)",1,,20,,,
154470591,False,Triq Bettina,living_street,False,40.466,"LINESTRING (14.5221546 35.8865342, 14.5226018 35.8865684)",1,,20,,,
22904790,False,Triq il-Kunvent,living_street,True,40.839,"LINESTRING (14.5221546 35.8865342, 14.5220865 35.8865401, 14.5219933 35.8868426)",1,,20,,,
22904790,False,Triq il-Kunvent,living_street,True,4.262,"LINESTRING (14.5221323 35.8863537, 14.5221793 35.8863581)",1,,20,,,
"[884744872, 884744873]",False,Triq il-Kunvent,living_street,"[False, True]",15.734,"LINESTRING (14.5221323 35.8863537, 14.5221687 35.8862886, 14.5221793 35.8863581)",1,,20,,,
884744872,False,Triq il-Kunvent,living_street,True,1.462,"LINESTRING (14.5221323 35.8863537, 14.5221269 35.8863661)",1,,20,,,
22904790,False,Triq il-Kunvent,living_street,True,14.261,"LINESTRING (14.5219933 35.8868426, 14.5219625 35.8869684)",1,,20,,,
22904797,False,Triq Lino Bugeja,residential,True,30.454,"LINESTRING (14.5219933 35.8868426, 14.5216767 35.8867466)",,,,,,
22904790,False,Triq il-Kunvent,living_street,False,40.839,"LINESTRING (14.5219933 35.8868426, 14.5220865 35.8865401, 14.5221546 35.8865342)",1,,20,,,
22904812,True,Triq il-Karmnu,residential,False,50.564,"LINESTRING (14.5193635 35.883027, 14.5188046 35.8830686)",,,,,,
344726518,False,Triq il-Monsinjur Panzavecchia,tertiary,False,42.103,"LINESTRING (14.5193635 35.883027, 14.5193503 35.8831328, 14.5192997 35.883402)",,,25,,,
542373005,False,Triq San Pawl,tertiary,True,146.54,"LINESTRING (14.5193635 35.883027, 14.5193408 35.8829251, 14.5193213 35.8827577, 14.5192617 35.8823476, 14.5192539 35.8822949, 14.5192181 35.8821179, 14.5191434 35.8817217)",2,,25,,,
542373868,False,Il-Fortini ta' Feic,residential,False,45.262,"LINESTRING (14.5183805 35.8817867, 14.5183065 35.8815975, 14.5182182 35.8815916, 14.5182039 35.8814553)",,,,,,
"[99848240, 542373868]",False,"['Triq Federik', ""Il-Fortini ta' Feic""]",residential,"[False, True]",74.45400000000001,"LINESTRING (14.5183805 35.8817867, 14.5184811 35.8822192, 14.5187632 35.8821988)",,,,,,
542373004,True,Bieb Bormla,residential,False,30.209,"LINESTRING (14.518714 35.8817585, 14.5183805 35.8817867)",,,,,,
542373865,True,Triq Pietru Pawl Caruana,residential,False,49.159,"LINESTRING (14.518714 35.8817585, 14.5187632 35.8821988)",,,,,,
344654701,False,Triq Felic,residential,False,22.669,"LINESTRING (14.5182039 35.8814553, 14.518447 35.8815079)",,,,,,
517029929,True,Triq Feliċ,residential,False,37.776,"LINESTRING (14.5182039 35.8814553, 14.5184528 35.8811819)",,,,,,
344654701,False,Triq Felic,residential,True,38.983000000000004,"LINESTRING (14.5182039 35.8814553, 14.5179978 35.88132, 14.5178677 35.8812346)",,,,,,
542373868,False,Il-Fortini ta' Feic,residential,True,45.262,"LINESTRING (14.5182039 35.8814553, 14.5182182 35.8815916, 14.5183065 35.8815975, 14.5183805 35.8817867)",,,,,,
22904826,True,Triq San Ġwann,residential,False,35.439,"LINESTRING (14.5178677 35.8812346, 14.5179998 35.8809344)",,,,,,
344654701,False,Triq Felic,residential,False,38.983000000000004,"LINESTRING (14.5178677 35.8812346, 14.5179978 35.88132, 14.5182039 35.8814553)",,,,,,
542315154,True,Triq San Franġisk,secondary,False,49.232,"LINESTRING (14.5179998 35.8809344, 14.5181406 35.8810073, 14.5182462 35.8810675, 14.5184528 35.8811819)",,,,,,
22904827,False,Triq Sunny Aquilina,residential,True,42.297,"LINESTRING (14.5191068 35.8784615, 14.5195616 35.8785558)",,,,,,
542315145,False,Triq Sunny Aquilina,residential,False,9.179,"LINESTRING (14.5191068 35.8784615, 14.5190812 35.8783816)",,,,,,
542315153,True,Triq San Ġwann,residential,False,44.165,"LINESTRING (14.5191068 35.8784615, 14.5189797 35.8788451)",,,,,,
22904827,False,Triq Sunny Aquilina,residential,False,42.297,"LINESTRING (14.5195616 35.8785558, 14.5191068 35.8784615)",,,,,,
399234972,True,Triq Sunny Aquilina,residential,False,88.163,"LINESTRING (14.5205103 35.8787501, 14.5195616 35.8785558)",,,,,,
22904837,True,Triq il-Pellegrinaġġ,residential,False,9.373,"LINESTRING (14.5208815 35.879697, 14.5208564 35.8797788)",,,,,,
344726514,False,,residential,False,24.352999999999998,"LINESTRING (14.5208815 35.879697, 14.5208981 35.8796299, 14.5208297 35.8794899)",,,,,,
22904838,False,Ljun,residential,False,50.256,"LINESTRING (14.5208564 35.8797788, 14.5205405 35.8801513)",,,,,,
22904837,True,Triq il-Pellegrinaġġ,residential,False,108.35600000000001,"LINESTRING (14.5208564 35.8797788, 14.5207931 35.8799489, 14.5207102 35.8801832, 14.5205719 35.8805582, 14.520537 35.8807174)",,,,,,
22904844,False,Hanover,residential,False,152.28,"LINESTRING (14.5204751 35.8810884, 14.5205001 35.8810612, 14.5206894 35.8808557, 14.5209092 35.8806078, 14.5211795 35.8802837, 14.5213558 35.8801027, 14.5214965 35.8800019)",,,,,,
542315158,True,Triq il-Pellegrinaġġ,residential,False,118.85300000000001,"LINESTRING (14.5204751 35.8810884, 14.5205412 35.8812486, 14.5205738 35.8813223, 14.5206723 35.8816072, 14.5206866 35.8817339, 14.5206964 35.8818201, 14.5208294 35.8821129)",,,,,,
"[22904889, 22904875, 545900671]",False,"['Triq John Pace', 'Triq San Rokku']",residential,"[False, True]",371.8209999999999,"LINESTRING (14.521246 35.8815676, 14.5215789 35.8818501, 14.5217014 35.8818477, 14.5217437 35.8818469, 14.5219246 35.8818432, 14.5222414 35.8818327, 14.5223493 35.881831, 14.5224043 35.8818843, 14.5225029 35.8820331, 14.5225241 35.8820747, 14.522536 35.8823223, 14.522493 35.8823955, 14.5224322 35.8824563, 14.5215014 35.8824781, 14.5214391 35.8825459, 14.5213336 35.8826609, 14.5212525 35.8827493, 14.5212315 35.8827763, 14.5210158 35.8830536, 14.520888 35.8830972, 14.5208681 35.8831058, 14.520812 35.8831377)",1,,,,,
231305317,True,Oratorju,residential,False,36.239000000000004,"LINESTRING (14.5238825 35.8813164, 14.5237359 35.8813272, 14.5234847 35.8812915)",,,,,,
543634596,False,Triq Santa Margerita,residential,True,84.36300000000001,"LINESTRING (14.5238825 35.8813164, 14.5238307 35.8819011, 14.5238221 35.8819866, 14.5238106 35.8820728)",,,,,,
22904858,False,Triq l-Oratorju,residential,False,74.192,"LINESTRING (14.5239817 35.881311, 14.5243757 35.8818969)",,,,,,
231305317,True,Oratorju,residential,False,8.957,"LINESTRING (14.5239817 35.881311, 14.5238825 35.8813164)",,,,,,
22904847,False,Kuncizzjoni,residential,True,45.765,"LINESTRING (14.5198528 35.8801273, 14.519591 35.88048)",,,,,,
542315155,True,Inkurunazzjoni,residential,False,27.778,"LINESTRING (14.5198528 35.8801273, 14.5201224 35.8802485)",,,,,,
397963093,False,,residential,False,65.375,"LINESTRING (14.5198528 35.8801273, 14.5198694 35.8801027, 14.5200948 35.879914, 14.5203725 35.8797197)",,,,,,
22904844,False,Hanover,residential,True,152.28,"LINESTRING (14.5214965 35.8800019, 14.5213558 35.8801027, 14.5211795 35.8802837, 14.5209092 35.8806078, 14.5206894 35.8808557, 14.5205001 35.8810612, 14.5204751 35.8810884)",,,,,,
540616798,False,Rikkardu Taylor,residential,False,161.79099999999997,"LINESTRING (14.5214965 35.8800019, 14.521513 35.8801517, 14.5215397 35.8803871, 14.5215399 35.8804197, 14.5215555 35.8807242, 14.5215742 35.8808804, 14.5216109 35.8809437, 14.521669 35.8810096, 14.5217613 35.8810492, 14.5218569 35.8810644, 14.5220283 35.8810779, 14.5221749 35.8810614)",,,,,,
"[329377593, 540616798]",False,"['Triq Santa Liena', 'Rikkardu Taylor']",residential,"[False, True]",112.853,"LINESTRING (14.5214965 35.8800019, 14.5215023 35.8798974, 14.5215167 35.8796639, 14.5215272 35.8793805, 14.5215411 35.8793806, 14.5220122 35.8793845)",,,,,,
231305322,False,Rikkardu Taylor,residential,False,121.62199999999999,"LINESTRING (14.5221749 35.8810614, 14.522008 35.8810163, 14.5219275 35.8809597, 14.5218677 35.8809136, 14.5218289 35.8808698, 14.5217764 35.8808043, 14.5217317 35.8807076, 14.5217721 35.8804753, 14.5218154 35.880444, 14.5218296 35.8804051, 14.5218795 35.880168)",,,,,,
540616798,False,Rikkardu Taylor,residential,False,116.975,"LINESTRING (14.5221749 35.8810614, 14.5222121 35.88107, 14.5225118 35.8810989, 14.5228241 35.8811121, 14.5231595 35.8810795, 14.5232398 35.8810656, 14.5233023 35.8810396, 14.5234116 35.8809506)",,,,,,
540616798,False,Rikkardu Taylor,residential,True,161.791,"LINESTRING (14.5221749 35.8810614, 14.5220283 35.8810779, 14.5218569 35.8810644, 14.5217613 35.8810492, 14.521669 35.8810096, 14.5216109 35.8809437, 14.5215742 35.8808804, 14.5215555 35.8807242, 14.5215399 35.8804197, 14.5215397 35.8803871, 14.521513 35.8801517, 14.5214965 35.8800019)",,,,,,
22904856,False,Triq Alessandra,residential,False,219.666,"LINESTRING (14.5234116 35.8809506, 14.5226946 35.8807455, 14.5225538 35.8806879, 14.5224541 35.8806352, 14.5223967 35.8805789, 14.5223281 35.8804972, 14.5222932 35.8804357, 14.5222986 35.8803092, 14.5223108 35.8801985, 14.5223897 35.8795437)",,,,,,
22904856,False,Triq Alessandra,residential,True,44.455,"LINESTRING (14.5234116 35.8809506, 14.5235995 35.8810097, 14.5236408 35.8810188, 14.5238594 35.8811155)",,,,,,
540616798,False,Rikkardu Taylor,residential,True,116.97500000000001,"LINESTRING (14.5234116 35.8809506, 14.5233023 35.8810396, 14.5232398 35.8810656, 14.5231595 35.8810795, 14.5228241 35.8811121, 14.5225118 35.8810989, 14.5222121 35.88107, 14.5221749 35.8810614)",,,,,,
22904843,False,,residential,True,29.245,"LINESTRING (14.519591 35.88048, 14.5198695 35.8806151)",,,,,,
22904847,False,Kuncizzjoni,residential,False,45.765,"LINESTRING (14.519591 35.88048, 14.5198528 35.8801273)",,,,,,
"[22904842, 22904843]",False,Triq San Piju X,residential,"[False, True]",72.814,"LINESTRING (14.519591 35.88048, 14.5194158 35.8804069, 14.5193912 35.8804423, 14.5191225 35.8808413)",,,,,,
397963093,False,,residential,True,65.375,"LINESTRING (14.5203725 35.8797197, 14.5200948 35.879914, 14.5198694 35.8801027, 14.5198528 35.8801273)",,,,,,
22904848,False,Dwardu,residential,True,55.213,"LINESTRING (14.5187594 35.8795026, 14.5192802 35.8797643)",,,,,,
542315153,True,Triq San Ġwann,residential,False,60.719,"LINESTRING (14.5187594 35.8795026, 14.5185024 35.8800074)",,,,,,
"[139164513, 139164431, 139164457]",False,Madonna tal-Grazzja,residential,"[False, True]",126.833,"LINESTRING (14.5187594 35.8795026, 14.5185864 35.8794494, 14.518517 35.8794278, 14.5184875 35.8794131, 14.5184647 35.8793802, 14.5184638 35.8793554, 14.5184933 35.8793046, 14.5187344 35.8787684, 14.5189797 35.8788451)",,,,,,
186597209,True,,secondary,False,6.196000000000001,"LINESTRING (14.5253211 35.8821329, 14.5253082 35.8821437, 14.5252604 35.8821562)",1,23,30,roundabout,,
22904856,False,Triq Alessandra,residential,True,8.458,"LINESTRING (14.5246744 35.8821579, 14.5247661 35.8821742)",,,,,,
22904856,False,Triq Alessandra,residential,False,41.301,"LINESTRING (14.5246744 35.8821579, 14.5246191 35.882124, 14.5244291 35.8818489)",,,,,,
22904870,False,,residential,True,12.552,"LINESTRING (14.5246744 35.8821579, 14.5246295 35.8821811, 14.5245442 35.8821718)",,,,,,
154154774,False,Triq id-Dejqa,residential,False,7.186,"LINESTRING (14.5244291 35.8818489, 14.5243757 35.8818969)",,,,,,
22904856,False,Triq Alessandra,residential,False,96.551,"LINESTRING (14.5244291 35.8818489, 14.524017 35.8812747, 14.5238594 35.8811155)",,,,,,
22904856,False,Triq Alessandra,residential,True,41.301,"LINESTRING (14.5244291 35.8818489, 14.5246191 35.882124, 14.5246744 35.8821579)",,,,,,
329377597,False,Triq it-8 ta' Diċembru,residential,False,13.231,"LINESTRING (14.5236898 35.8842003, 14.5235518 35.884241)",,,,,,
22904860,True,Triq Santa Margerita,residential,False,80.236,"LINESTRING (14.5236898 35.8842003, 14.5237218 35.8836575, 14.5237164 35.8834794)",,,,,,
"[344654697, 30302276, 329377597]",False,Triq it-8 ta' Diċembru,residential,True,72.818,"LINESTRING (14.5236898 35.8842003, 14.5241228 35.8840618, 14.524186 35.884041, 14.5244404 35.8839574)",,,,,,yes
543634590,True,Triq San Ġorġ,residential,False,35.843999999999994,"LINESTRING (14.523193 35.8834627, 14.5231956 35.8836136, 14.5231845 35.8837848)",,,,,,
22904865,True,Triq San Ġorġ,residential,False,81.873,"LINESTRING (14.5232395 35.8813213, 14.5233292 35.8814852, 14.5233219 35.8816915, 14.5232917 35.8819524, 14.5232815 35.8820406)",,,,,,
231305317,True,Oratorju,residential,False,182.50800000000004,"LINESTRING (14.5232395 35.8813213, 14.5231064 35.8813437, 14.5227376 35.8813718, 14.5222539 35.8814621, 14.5220491 35.8815027, 14.5217175 35.881566, 14.5216117 35.8815664, 14.5215066 35.8815667, 14.521246 35.8815676)",,,,,,
