osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,width,access
29434725,True,,,Triq Il Qalb Ta' Ġesu,residential,False,213.83999999999997,"LINESTRING (14.237518 36.041399, 14.2366672 36.0415637, 14.2351637 36.0415598)",,,,
29434802,False,2,,Triq id-Dawwara,secondary,False,12.686,"LINESTRING (14.2364212 36.0447944, 14.2365252 36.0447173)",,,,
519321731,False,,11,Triq Kerċem,tertiary,True,73.335,"LINESTRING (14.2364212 36.0447944, 14.2356519 36.0445752)",,,,
15799123,False,,,Triq Gedrin,secondary,True,76.412,"LINESTRING (14.2364212 36.0447944, 14.2363211 36.0448864, 14.2358346 36.0452915)",,,,
222034462,True,,11,,tertiary,False,128.757,"LINESTRING (14.2364212 36.0447944, 14.2366126 36.0448466, 14.2372454 36.0449677, 14.2374277 36.0450164, 14.2377914 36.0451253)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,False,70.386,"LINESTRING (14.2442707 36.0471887, 14.2440835 36.0470829, 14.2437425 36.0468928, 14.2436347 36.0468202)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,False,38.859,"LINESTRING (14.242963 36.0464779, 14.2426004 36.0462877)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,True,12.132,"LINESTRING (14.242963 36.0464779, 14.2430794 36.0465331)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,True,24.823,"LINESTRING (14.2381618 36.0451624, 14.2384259 36.0450973)",40,,,
519050767,False,2,1,Triq Sir Adrian Dingli,primary,False,12.368,"LINESTRING (14.2381618 36.0451624, 14.2380965 36.0452603)",40,,,
983661261,True,,,Triq Santa Marija,tertiary,False,27.549,"LINESTRING (14.2381618 36.0451624, 14.2381956 36.0450554, 14.2381986 36.0449181)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,True,134.91899999999998,"LINESTRING (14.241607 36.0384023, 14.2414851 36.0387156, 14.2413139 36.0390946, 14.2410641 36.0395316)",,,,
139735788,False,,,Guze Cremona,residential,False,112.70100000000001,"LINESTRING (14.241607 36.0384023, 14.2426847 36.0387111, 14.2427874 36.0387431)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,True,21.118,"LINESTRING (14.2410641 36.0395316, 14.2409661 36.0397042)",,,,
23916119,False,,,Triq Karolina Cauchi,residential,True,138.021,"LINESTRING (14.2410641 36.0395316, 14.2395495 36.0393297)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,False,134.91899999999998,"LINESTRING (14.2410641 36.0395316, 14.2413139 36.0390946, 14.2414851 36.0387156, 14.241607 36.0384023)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,False,49.492999999999995,"LINESTRING (14.238961 36.0449928, 14.2387985 36.0450233, 14.2384259 36.0450973)",40,,,
377836380,False,2,1,Triq ir-Repubblika,primary,True,58.160000000000004,"LINESTRING (14.238961 36.0449928, 14.2393273 36.0449362, 14.239596 36.044893)",40,,,
40866883,False,,,It-Telgħa tal-Belt,residential,True,136.837,"LINESTRING (14.2391448 36.0459311, 14.2387643 36.0461744, 14.2387153 36.0461817, 14.2386668 36.0461742, 14.2386654 36.0461309, 14.2386882 36.0461011, 14.2388241 36.0459542, 14.2389229 36.0458441, 14.238938 36.0457873, 14.2389436 36.0454851)",,,,
29434719,False,,10;12,Triq Santa Dminka,secondary,True,86.324,"LINESTRING (14.2399142 36.0409028, 14.2397002 36.040146)",,,,
15798966,True,,,Triq Sir Arturo Mercieca,residential,False,176.19799999999998,"LINESTRING (14.2399142 36.0409028, 14.2398092 36.0412293, 14.2396304 36.0415074, 14.2394239 36.0418316, 14.2390383 36.0423077)",,,,
24949972,False,,10;12,Wesgħa Vinċenzo Labini,secondary,True,28.674,"LINESTRING (14.2399142 36.0409028, 14.2401457 36.040945, 14.2402259 36.0409572)",,,,
29434724,False,,,Triq Il Qalb Ta' Ġesu,secondary,False,77.628,"LINESTRING (14.2371788 36.0407571, 14.2372848 36.0409665, 14.2374554 36.0412901, 14.237518 36.041399)",,,,
29551687,True,,,Triq Il-Kappillan Ġużepp Ħili,residential,False,247.831,"LINESTRING (14.2371788 36.0407571, 14.2374142 36.0407141, 14.2375544 36.0407055, 14.2379344 36.0407477, 14.2391363 36.0408255, 14.2398156 36.0408803, 14.2399142 36.0409028)",,,,
15798976,False,,,Triq Antonio Mallia,residential,False,130.927,"LINESTRING (14.2347253 36.0456382, 14.2346555 36.0444621)",,,,
15798976,False,,,Triq Antonio Mallia,residential,True,130.927,"LINESTRING (14.2346555 36.0444621, 14.2347253 36.0456382)",,,,
15798994,False,,,Triq Qasam San Ġorġ,tertiary,True,64.547,"LINESTRING (14.2346555 36.0444621, 14.2353714 36.0445056)",,,,
15799144,True,,,Pjazza St. Frangisk,secondary,False,116.445,"LINESTRING (14.2405435 36.0424157, 14.2406577 36.0424167, 14.2410385 36.0423026, 14.2413169 36.0421299, 14.2416737 36.0419448)",,,,
518344707,True,2,12;13,Pjazza St. Frangisk,primary,False,14.125,"LINESTRING (14.2405435 36.0424157, 14.2405412 36.0423946, 14.2405312 36.042375, 14.2405144 36.0423588, 14.2404923 36.0423475, 14.2404669 36.0423421, 14.2404408 36.0423431)",,roundabout,,
29551651,True,,,Triq Vajrinġa,secondary,False,23.34,"LINESTRING (14.2390383 36.0423077, 14.238801 36.0422226)",,,,
15799090,True,2,12;13,Pjazza St. Frangisk,primary,False,2.612,"LINESTRING (14.2403744 36.0424256, 14.240377 36.0424331, 14.2403806 36.0424404, 14.2403852 36.0424473)",,roundabout,,
29551651,True,,,Triq Vajrinġa,secondary,False,121.98600000000002,"LINESTRING (14.2403744 36.0424256, 14.240246 36.0424335, 14.2401825 36.0424311, 14.2394188 36.0423946, 14.2392991 36.0423858, 14.2392135 36.0423699, 14.2390383 36.0423077)",,,,
15665809,True,,14,Triq Għajn Qatet,secondary,False,70.128,"LINESTRING (14.2416737 36.0419448, 14.2422999 36.0415688)",,,,
15665809,True,,14,Triq Għajn Qatet,secondary,False,123.895,"LINESTRING (14.2434173 36.0404349, 14.2435511 36.0402523, 14.2436627 36.0400664, 14.2438729 36.0396642, 14.2439384 36.039411)",,,,
23916120,False,,,Triq it-Tmienja ta' Diċembru,residential,True,119.502,"LINESTRING (14.2434173 36.0404349, 14.242402 36.0401213, 14.2421723 36.0400591)",,,,
157515749,False,,,Triq Mro. Dirjanu Lanzon,residential,False,76.254,"LINESTRING (14.2438204 36.0453809, 14.244364 36.0459073)",,,,
29551714,False,,2,Triq Sir Luigi Camilleri,tertiary,True,181.74900000000002,"LINESTRING (14.2438204 36.0453809, 14.2434493 36.0453797, 14.242965 36.0453426, 14.2426774 36.0452908, 14.2423484 36.0452112, 14.2418719 36.0450313)",,,,
157515586,False,,2,Triq L-Ewropa,tertiary,False,141.136,"LINESTRING (14.2438204 36.0453809, 14.2439005 36.0453363, 14.2440165 36.0453042, 14.2447304 36.0452059, 14.2453538 36.045162)",,,,
378260836,False,,,Triq Salvatore Psaila,residential,True,12.268,"LINESTRING (14.2417052 36.0432138, 14.2416714 36.0432686, 14.2416605 36.0433169)",,,,
157511439,False,,,Triq Salvatore Psaila,tertiary,True,6.097,"LINESTRING (14.2435601 36.0425333, 14.2436257 36.0425194)",,,,
518288041,False,,,Triq Salvatore Psaila,tertiary,False,18.778,"LINESTRING (14.2435601 36.0425333, 14.2433553 36.0425664)",,,,
518288042,True,,,Triq Ninu Cremona,residential,False,16.45,"LINESTRING (14.2435601 36.0425333, 14.2436015 36.0426774)",,,,
519050767,False,2,1,Triq Sir Adrian Dingli,primary,False,30.718,"LINESTRING (14.2380965 36.0452603, 14.237892 36.0454816)",40,,,
519050767,False,2,1,Triq Sir Adrian Dingli,primary,True,12.368,"LINESTRING (14.2380965 36.0452603, 14.2381618 36.0451624)",40,,,
16580859,True,,,Triq Santa Marija,residential,False,109.51499999999999,"LINESTRING (14.237899 36.0445913, 14.2379084 36.0444945, 14.2379267 36.0442656, 14.2379984 36.0439613, 14.2380395 36.0438734, 14.2381357 36.0436309)",,,,
24951914,True,,,Triq l-Assunta,tertiary,False,125.314,"LINESTRING (14.237899 36.0445913, 14.237617 36.0446079, 14.2374915 36.0446321, 14.2373145 36.0446857, 14.2372043 36.0447085, 14.2370703 36.0447138, 14.2368225 36.044714, 14.2365252 36.0447173)",,,,
24318487,False,,,Triq il-Providenza,residential,False,45.8,"LINESTRING (14.2381357 36.0436309, 14.2386451 36.0436296)",,,,
1159351355,False,,,Triq Santa Marija,residential,False,38.486,"LINESTRING (14.2381357 36.0436309, 14.2379895 36.0433056)",,,,
1159351355,False,,,Triq Santa Marija,residential,True,38.486,"LINESTRING (14.2379895 36.0433056, 14.2381357 36.0436309)",,,,
29551620,False,,,Triq San Ġwann,residential,True,64.751,"LINESTRING (14.2379895 36.0433056, 14.237918 36.0433323, 14.2378588 36.04334, 14.2377736 36.0433319, 14.2372842 36.0432683)",,,,
29551623,False,,,Triq il-Librerija,residential,False,41.730000000000004,"LINESTRING (14.2379895 36.0433056, 14.2379562 36.0432517, 14.2380101 36.0429397)",,,,
15664761,False,,12,Triq Santa Dminka,secondary,False,59.013,"LINESTRING (14.2395495 36.0393297, 14.2394796 36.038802)",,,,
15664761,False,,12,Triq Santa Dminka,secondary,True,91.774,"LINESTRING (14.2395495 36.0393297, 14.2397002 36.040146)",,,,
23916119,False,,,Triq Karolina Cauchi,residential,False,138.021,"LINESTRING (14.2395495 36.0393297, 14.2410641 36.0395316)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,False,21.118,"LINESTRING (14.2409661 36.0397042, 14.2410641 36.0395316)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,True,49.078,"LINESTRING (14.2409661 36.0397042, 14.2407986 36.0400054, 14.2407362 36.0401044)",,,,
23916120,False,,,Triq it-Tmienja ta' Diċembru,residential,False,115.411,"LINESTRING (14.2409661 36.0397042, 14.2419561 36.0399931, 14.2421723 36.0400591)",,,,
23916120,False,,,Triq it-Tmienja ta' Diċembru,residential,False,119.502,"LINESTRING (14.2421723 36.0400591, 14.242402 36.0401213, 14.2434173 36.0404349)",,,,
23916120,False,,,Triq it-Tmienja ta' Diċembru,residential,True,115.411,"LINESTRING (14.2421723 36.0400591, 14.2419561 36.0399931, 14.2409661 36.0397042)",,,,
140954406,False,,,31 ta' Marzu,residential,False,110.386,"LINESTRING (14.2421723 36.0400591, 14.2422522 36.0398712, 14.2426031 36.0391296)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,False,49.078,"LINESTRING (14.2407362 36.0401044, 14.2407986 36.0400054, 14.2409661 36.0397042)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,True,90.659,"LINESTRING (14.2407362 36.0401044, 14.2403124 36.0407475, 14.2402661 36.0408256)",,,,
15665809,True,,14,Triq Għajn Qatet,secondary,False,52.22,"LINESTRING (14.2428305 36.0411778, 14.2431597 36.0407909)",,,,
23916123,True,,,Triq San Duminku,residential,False,223.123,"LINESTRING (14.2428305 36.0411778, 14.2425478 36.0409995, 14.2407362 36.0401044)",,,,
140283605,False,,,Triq Ta' Mulejja,residential,True,59.346,"LINESTRING (14.2361721 36.0389041, 14.2367959 36.0387297)",,,,
140283605,False,,,Triq Ta' Mulejja,residential,False,25.794,"LINESTRING (14.2361721 36.0389041, 14.2361166 36.0389157, 14.2358939 36.0389607)",,,,
140283605,False,,,Triq Ta' Mulejja,residential,False,59.346,"LINESTRING (14.2367959 36.0387297, 14.2361721 36.0389041)",,,,
583021956,False,,10,Triq Ix-Xlendi,secondary,True,14.854,"LINESTRING (14.2367959 36.0387297, 14.2368846 36.0388424)",,,,
23917268,False,,,Triq Is-Sajjieda,residential,False,56.247,"LINESTRING (14.2377526 36.0399707, 14.2377555 36.0397821, 14.2377848 36.0397013, 14.2379276 36.0394989)",,,,
971795825,False,,,Triq Ninu Cremona,residential,True,43.805,"LINESTRING (14.2438001 36.0431617, 14.243684 36.0427791)",,,,
16580551,True,,,Triq Ninu Cremona,residential,False,92.736,"LINESTRING (14.2438001 36.0431617, 14.2439635 36.0438369, 14.2440089 36.0439782)",,,,
24318316,True,,,Triq Mary Mejlaq,residential,False,134.836,"LINESTRING (14.2430794 36.0465331, 14.244364 36.0459073)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,False,12.132,"LINESTRING (14.2430794 36.0465331, 14.242963 36.0464779)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,True,59.259,"LINESTRING (14.2430794 36.0465331, 14.2436347 36.0468202)",,,,
24318326,True,,,Triq Wied is-Seqer,residential,False,33.498,"LINESTRING (14.2415329 36.0465903, 14.2418405 36.0467603)",,,,
24949940,False,,2,Triq Ta' Wara s-Sur,tertiary,True,127.48199999999999,"LINESTRING (14.2415329 36.0465903, 14.2415733 36.0460447, 14.2415893 36.0457641, 14.2415935 36.0456899, 14.2415904 36.0456213, 14.2415803 36.0454936, 14.2415819 36.0454455)",,,,
24318328,True,,,Triq Forn il-Gir,residential,False,98.858,"LINESTRING (14.2423888 36.0472361, 14.242963 36.0464779)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,False,59.259,"LINESTRING (14.2436347 36.0468202, 14.2430794 36.0465331)",,,,
374916246,False,,3,Triq il-Kapuċċini,primary,True,70.386,"LINESTRING (14.2436347 36.0468202, 14.2437425 36.0468928, 14.2440835 36.0470829, 14.2442707 36.0471887)",,,,
519178364,False,,,Triq Patri Manwel Magri,residential,False,66.129,"LINESTRING (14.2450424 36.0470498, 14.2451814 36.0464658)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,True,15.073,"LINESTRING (14.2402661 36.0408256, 14.2402259 36.0409572)",,,,
15035588,False,,13,Triq it-Tabib Antone Tabone,primary,False,90.659,"LINESTRING (14.2402661 36.0408256, 14.2403124 36.0407475, 14.2407362 36.0401044)",,,,
24318474,True,,,Triq Pompei,residential,False,201.315,"LINESTRING (14.2402661 36.0408256, 14.2412765 36.0411154, 14.2422999 36.0415688)",,,,
15665809,True,,14,Triq Għajn Qatet,secondary,False,64.893,"LINESTRING (14.2422999 36.0415688, 14.2424783 36.0414745, 14.2428305 36.0411778)",,,,
24318483,True,,,Triq l-Iskola,residential,False,35.603,"LINESTRING (14.238801 36.0422226, 14.2387875 36.0425426)",,,,
29551651,True,,,Triq Vajrinġa,secondary,False,87.61000000000001,"LINESTRING (14.238801 36.0422226, 14.2385239 36.0421622, 14.2383578 36.0421518, 14.2383088 36.042167, 14.2381931 36.0422213, 14.238019 36.0423158, 14.237989 36.0423404, 14.2379321 36.0423883)",,,,
"[29551648, 550842803]",True,,,Triq il-Karita,residential,False,182.377,"LINESTRING (14.2387875 36.0425426, 14.2388046 36.0426397, 14.2389131 36.0427808, 14.2390793 36.0431205, 14.2391516 36.0433294, 14.2391794 36.0434181, 14.2391993 36.0437879, 14.2391738 36.0438995, 14.2391814 36.0439901, 14.2391995 36.044117)",,,,
29551650,False,,,Triq Alfons Maria Hili,residential,False,74.86,"LINESTRING (14.2387875 36.0425426, 14.2386214 36.0425571, 14.2383823 36.042609, 14.2383 36.0426119, 14.2381565 36.042617, 14.2379652 36.0426043)",,,,
1159351358,False,,,Triq De Soldanis,residential,False,25.618000000000002,"LINESTRING (14.2391995 36.044117, 14.2392146 36.0441973, 14.2392416 36.0442526, 14.2392979 36.0443299)",,,,
29551629,False,,,Triq is-Suq,residential,True,8.229,"LINESTRING (14.239502 36.0445368, 14.239517 36.0446098)",,,,
29551639,False,,,Triq De Soldanis,residential,False,25.941,"LINESTRING (14.239502 36.0445368, 14.2397877 36.0445042)",,,,
29551629,False,,,Triq is-Suq,residential,False,37.593,"LINESTRING (14.239502 36.0445368, 14.2394465 36.0443237, 14.2392979 36.0443299)",,,,
24318487,False,,,Triq il-Providenza,residential,True,45.8,"LINESTRING (14.2386451 36.0436296, 14.2381357 36.0436309)",,,,
29551631,False,,,Triq San Ġorġ,residential,False,20.412,"LINESTRING (14.2386451 36.0436296, 14.2387876 36.0437725)",,,,
29551631,False,,,Triq San Ġorġ,residential,True,113.598,"LINESTRING (14.2386451 36.0436296, 14.238675 36.0432603, 14.2385195 36.0432452, 14.2384821 36.0432279, 14.2383978 36.0431354, 14.2383606 36.0430913, 14.2383001 36.0430592, 14.2382634 36.0430418, 14.2380101 36.0429397)",,,,
29551629,False,,,Triq is-Suq,residential,False,8.229,"LINESTRING (14.239517 36.0446098, 14.239502 36.0445368)",,,,
29551637,False,,,Pjazza Indipendenza,residential,False,32.282,"LINESTRING (14.239517 36.0446098, 14.239556 36.0447495, 14.239596 36.044893)",,,,
29551637,False,,,Pjazza Indipendenza,residential,True,48.887,"LINESTRING (14.239517 36.0446098, 14.2392537 36.0446473, 14.2389815 36.0446861)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,True,24.34,"LINESTRING (14.239596 36.044893, 14.2398616 36.0448506)",40,,,
29551637,False,,,Pjazza Indipendenza,residential,True,32.282,"LINESTRING (14.239596 36.044893, 14.239556 36.0447495, 14.239517 36.0446098)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,False,58.160000000000004,"LINESTRING (14.239596 36.044893, 14.2393273 36.0449362, 14.238961 36.0449928)",40,,,
157801965,True,,,Triq Palma,residential,False,119.95299999999999,"LINESTRING (14.2408641 36.0447458, 14.2408012 36.0445448, 14.240752 36.0444628, 14.2407104 36.0444368, 14.2406634 36.0444195, 14.2406052 36.0444111, 14.2404988 36.0443994, 14.2404026 36.0443945, 14.2403818 36.0443826, 14.2403372 36.0443073, 14.240292 36.0442568, 14.2402332 36.0441999, 14.2401896 36.0441501, 14.2401511 36.044079, 14.2401065 36.0439812)",,,,
519050771,True,,1,Triq ir-Repubblika,primary,False,23.683,"LINESTRING (14.2408641 36.0447458, 14.2409586 36.0447477, 14.2411274 36.0447434)",40,,,
774987211,False,2,1,Triq ir-Repubblika,primary,False,90.88300000000001,"LINESTRING (14.2408641 36.0447458, 14.2407917 36.0447533, 14.2399613 36.0448409, 14.2398616 36.0448506)",40,,,
"[131248866, 157512373]",True,2,12;13,Triq Putirjal,primary,False,48.54600000000001,"LINESTRING (14.2407518 36.043534, 14.240734 36.0434443, 14.2406833 36.043101)",,,6,
982963946,True,,,Triq l-Ghaxra ta Gunju 1887,residential,False,85.204,"LINESTRING (14.2407518 36.043534, 14.2411402 36.0434345, 14.2416191 36.0433267, 14.2416605 36.0433169)",,,,
157515586,False,,2,Triq L-Ewropa,tertiary,True,141.136,"LINESTRING (14.2453538 36.045162, 14.2447304 36.0452059, 14.2440165 36.0453042, 14.2439005 36.0453363, 14.2438204 36.0453809)",,,,
29434802,False,2,,Triq id-Dawwara,secondary,False,36.922,"LINESTRING (14.2365252 36.0447173, 14.23679 36.0444635)",,,,
29434802,False,2,,Triq id-Dawwara,secondary,True,12.686,"LINESTRING (14.2365252 36.0447173, 14.2364212 36.0447944)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,False,24.823,"LINESTRING (14.2384259 36.0450973, 14.2381618 36.0451624)",40,,,
24951917,False,,,Triq L-Arċipriet Cassar,residential,False,18.646,"LINESTRING (14.2384259 36.0450973, 14.2384157 36.0450396, 14.2384153 36.0449302)",,,,
377836380,False,2,1,Triq ir-Repubblika,primary,True,49.492999999999995,"LINESTRING (14.2384259 36.0450973, 14.2387985 36.0450233, 14.238961 36.0449928)",40,,,
24951917,False,,,Triq L-Arċipriet Cassar,residential,False,77.47899999999998,"LINESTRING (14.2385136 36.0444147, 14.2385223 36.0443387, 14.2385247 36.0442575, 14.2385285 36.044216, 14.2385337 36.044168, 14.2386303 36.043954, 14.2387876 36.0437725)",,,,
24951917,False,,,Triq L-Arċipriet Cassar,residential,True,59.557,"LINESTRING (14.2385136 36.0444147, 14.2384261 36.0445448, 14.2384078 36.0445971, 14.2384136 36.0447932, 14.2384153 36.0449302)",,,,
"[29551632, 29551637]",False,,,"['Pjazza Indipendenza', 'Triq Sir M Angelo Refalo']",residential,False,59.171,"LINESTRING (14.2385136 36.0444147, 14.2385902 36.0444427, 14.2387015 36.044515, 14.2387694 36.0445827, 14.2388433 36.0446587, 14.238862 36.0447195, 14.238919 36.0447036, 14.2389815 36.0446861)",,,,
29551631,False,,,Triq San Ġorġ,residential,True,20.412,"LINESTRING (14.2387876 36.0437725, 14.2386451 36.0436296)",,,,
24951917,False,,,Triq L-Arċipriet Cassar,residential,True,77.47899999999998,"LINESTRING (14.2387876 36.0437725, 14.2386303 36.043954, 14.2385337 36.044168, 14.2385285 36.044216, 14.2385247 36.0442575, 14.2385223 36.0443387, 14.2385136 36.0444147)",,,,
29551631,False,,,Triq San Ġorġ,residential,False,72.612,"LINESTRING (14.2387876 36.0437725, 14.2388658 36.0438421, 14.2389062 36.0438941, 14.2389429 36.0439817, 14.2389459 36.0440249, 14.2389954 36.0442563, 14.2390177 36.044382)",,,,
15798994,False,,,Triq Qasam San Ġorġ,tertiary,False,64.547,"LINESTRING (14.2353714 36.0445056, 14.2346555 36.0444621)",,,,
519321731,False,,11,Triq Kerċem,tertiary,False,26.38,"LINESTRING (14.2353714 36.0445056, 14.2356519 36.0445752)",,,,
"[29434796, 29434798]",False,,,"['Triq Pawlu Portelli', 'Triq l-Imblokk tal-Franċżi']",residential,False,272.47,"LINESTRING (14.2353714 36.0445056, 14.2355807 36.0434186, 14.2371566 36.0438654)",,,,
29434805,False,,,Trejqet Grezzja Grima,residential,True,52.052,"LINESTRING (14.2352465 36.0410965, 14.2351637 36.0415598)",,,,
29434802,False,2,,Triq id-Dawwara,secondary,False,67.378,"LINESTRING (14.2371566 36.0438654, 14.2372842 36.0432683)",,,,
"[29434796, 29434798]",False,,,"['Triq Pawlu Portelli', 'Triq l-Imblokk tal-Franċżi']",residential,True,272.47,"LINESTRING (14.2371566 36.0438654, 14.2355807 36.0434186, 14.2353714 36.0445056)",,,,
29434802,False,2,,Triq id-Dawwara,secondary,True,76.187,"LINESTRING (14.2371566 36.0438654, 14.2371126 36.0440421, 14.2370431 36.0442143, 14.2369117 36.0443665, 14.23679 36.0444635)",,,,
519321731,False,,11,Triq Kerċem,tertiary,False,73.335,"LINESTRING (14.2356519 36.0445752, 14.2364212 36.0447944)",,,,
