osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction,ref,tunnel,width
172312865,2,Bulevardi Epidamn,secondary,False,False,73.955,"LINESTRING (19.4462223 41.3118137, 19.4465782 41.3112047)",20,,SH51,,
180603888,,,residential,False,True,28.911,"LINESTRING (19.4462223 41.3118137, 19.4459039 41.3117117)",,,,,
"[172312865, 727835151]",2,Bulevardi Epidamn,secondary,False,True,110.051,"LINESTRING (19.4462223 41.3118137, 19.4459503 41.3122879, 19.4457962 41.3125516, 19.4457882 41.3125921, 19.4457893 41.3126396, 19.4457922 41.3126854, 19.4457994 41.3127362)",20,,SH51,,
413439673,2,Bulevardi Dyrrah,residential,False,False,46.969,"LINESTRING (19.4472966 41.3147539, 19.4474705 41.3149553, 19.4476026 41.3151083)",,,,,
"[413439672, 413439673, 180604499]",2,"['Rruga Grigor Durrsaku', 'Bulevardi Dyrrah']",residential,False,"[False, True]",336.8809999999999,"LINESTRING (19.4472966 41.3147539, 19.4472028 41.3146418, 19.4467773 41.3141559, 19.4467577 41.3141302, 19.446697 41.3140277, 19.4466373 41.3137458, 19.4464731 41.3129703, 19.4464663 41.3129298, 19.4464646 41.3128995, 19.4464778 41.3128693, 19.4465052 41.3128468, 19.4465465 41.312824, 19.4465908 41.3128102, 19.4469468 41.3127203, 19.4477139 41.3125107)",,,,,
413440196,,Rruga Fetah Bllaca,residential,False,False,52.488,"LINESTRING (19.4472966 41.3147539, 19.4471828 41.3147792, 19.4470514 41.3148226, 19.4468666 41.3148708, 19.4466986 41.3148932)",,,,,
714030902,,,residential,False,True,39.85,"LINESTRING (19.4493185 41.315381, 19.4489738 41.3156288)",,,,,
172313875,,,residential,False,False,91.37599999999999,"LINESTRING (19.4493185 41.315381, 19.4494596 41.3155241, 19.4496278 41.315692, 19.4497843 41.3158103, 19.4498843 41.3158735, 19.4500167 41.3160097)",,,,,
"[1148969499, 529556333]",,"['Ruga Nazmije Vigani', 'Ruga Enver Zazani']",residential,False,True,185.381,"LINESTRING (19.4493185 41.315381, 19.4492137 41.3152372, 19.4488741 41.3147778, 19.4488226 41.3147181, 19.448766 41.3146845, 19.4487051 41.3146445, 19.448594 41.3146119, 19.4485568 41.3146109, 19.4483771 41.3146631, 19.4480972 41.3147454, 19.4479822 41.3148158, 19.4478023 41.3149525)",,,,,
413439673,2,Bulevardi Dyrrah,residential,False,True,115.572,"LINESTRING (19.4483349 41.3159902, 19.4476026 41.3151083)",,,,,
717909572,,,residential,False,True,24.532,"LINESTRING (19.4483349 41.3159902, 19.4480827 41.3161033)",,,,,
413439674,2,Bulevardi Dyrrah,residential,False,False,164.178,"LINESTRING (19.4483349 41.3159902, 19.4493599 41.3172249, 19.4493754 41.3172429)",,,,,
714030902,,,residential,False,False,67.081,"LINESTRING (19.4483349 41.3159902, 19.4485474 41.3158957, 19.4487526 41.3157849, 19.4489738 41.3156288)",,,,,
178200616,1,Rruga Liburnika,residential,False,True,52.681999999999995,"LINESTRING (19.4516012 41.3151148, 19.4513772 41.3152145, 19.4513273 41.3152388, 19.4512732 41.3153073, 19.4512259 41.315347, 19.4511112 41.315399)",,,,,
511157056,2,Ruga Myfti Kodra,residential,False,False,81.882,"LINESTRING (19.4516012 41.3151148, 19.4517763 41.3153468, 19.4518695 41.3154889, 19.4519291 41.3155761, 19.4519849 41.3156403, 19.4520359 41.3156918, 19.4521222 41.3157241)",,,,,
732474665,,,residential,False,False,20.616,"LINESTRING (19.4516012 41.3151148, 19.4515002 41.3149861, 19.4514902 41.3149696, 19.4514837 41.3149524)",,,,,
511157056,2,Ruga Myfti Kodra,residential,False,True,14.381,"LINESTRING (19.4522099 41.3158354, 19.4521222 41.3157241)",,,,,
528949726,1,Rruga Justin Godart,residential,False,True,56.578,"LINESTRING (19.4522099 41.3158354, 19.4516642 41.3161369)",,,,,
165971574,2,Rruga Egnatia,secondary,False,False,66.647,"LINESTRING (19.45154 41.3169132, 19.4510342 41.3164496)",,,,,
178200625,,Ruga Ligurnika,residential,False,True,39.427,"LINESTRING (19.45154 41.3169132, 19.4516071 41.3168727, 19.4519079 41.316691)",,,,,
172312869,2,Rruga Taulantia,secondary,False,False,179.79899999999998,"LINESTRING (19.4425015 41.310419, 19.442462 41.3104294, 19.4424133 41.3104423, 19.4423102 41.3104693, 19.4415486 41.3106689, 19.441489 41.3106845, 19.4411567 41.3107755, 19.4407523 41.3108827, 19.4404725 41.3109591)",40,,,,
"[733322509, 172312869]","['2', '4']",Rruga Taulantia,secondary,False,True,152.634,"LINESTRING (19.4425015 41.310419, 19.4427116 41.3103632, 19.4433191 41.3101949, 19.4434123 41.3101691, 19.4439208 41.3100357, 19.4442227 41.309958)",40,,,,
180603888,,,residential,False,False,28.911,"LINESTRING (19.4459039 41.3117117, 19.4462223 41.3118137)",,,,,
180603888,,,residential,False,True,128.451,"LINESTRING (19.4459039 41.3117117, 19.4455938 41.3116184, 19.445499 41.3115934, 19.4453994 41.3115869, 19.4452975 41.3115903, 19.445214 41.3115977, 19.4450663 41.3116573, 19.4449867 41.3116827, 19.4448791 41.3117131, 19.4447825 41.3117464, 19.4447014 41.3117823, 19.444589 41.3118805, 19.4445631 41.3119337)",,,,,
717917796,1,,residential,False,False,79.735,"LINESTRING (19.4459039 41.3117117, 19.4458728 41.3113279, 19.4458679 41.3112412, 19.445962 41.3110058)",,,,,
713537595,,Rruga Sotir Noka,residential,False,False,34.071,"LINESTRING (19.4442491 41.3117381, 19.4445631 41.3119337)",,,,,
172312870,2,Rruga Anastas Durrsaku,tertiary,False,False,69.001,"LINESTRING (19.4442491 41.3117381, 19.4441998 41.3117779, 19.4437704 41.3121241, 19.4437287 41.312159, 19.4436798 41.3121869)",,,,,
180603889,,Rruga Epikadeve,residential,True,False,206.93,"LINESTRING (19.4442491 41.3117381, 19.443418 41.31111, 19.4433245 41.3110393, 19.442884 41.3107064, 19.4425015 41.310419)",,,,,
713493954,2,Rruga Kont Urani,tertiary,False,True,86.757,"LINESTRING (19.4442491 41.3117381, 19.4443197 41.3116798, 19.444547 41.3114915, 19.4447616 41.3113136, 19.44494 41.3111556)",,,,,
713537595,,Rruga Sotir Noka,residential,False,True,34.071,"LINESTRING (19.4445631 41.3119337, 19.4442491 41.3117381)",,,,,
180603888,,,residential,False,False,128.45100000000002,"LINESTRING (19.4445631 41.3119337, 19.444589 41.3118805, 19.4447014 41.3117823, 19.4447825 41.3117464, 19.4448791 41.3117131, 19.4449867 41.3116827, 19.4450663 41.3116573, 19.445214 41.3115977, 19.4452975 41.3115903, 19.4453994 41.3115869, 19.445499 41.3115934, 19.4455938 41.3116184, 19.4459039 41.3117117)",,,,,
233527229,,,residential,False,True,94.41199999999999,"LINESTRING (19.4445631 41.3119337, 19.4445785 41.3119627, 19.4445831 41.3119909, 19.4445849 41.3120658, 19.4445853 41.3121589, 19.4445902 41.312239, 19.4446016 41.3122868, 19.4446242 41.3123475, 19.4446503 41.3124018, 19.4446989 41.312452, 19.4448107 41.3125498, 19.4449434 41.3127008)",,,,,
717917798,,,residential,False,True,49.306,"LINESTRING (19.446663 41.3102442, 19.4462985 41.310593)",,,,,
713493954,2,Rruga Kont Urani,tertiary,False,False,59.995,"LINESTRING (19.4454179 41.3107528, 19.4453734 41.310791, 19.44494 41.3111556)",,,,,
713493954,2,Rruga Kont Urani,tertiary,False,True,126.84700000000001,"LINESTRING (19.4454179 41.3107528, 19.445466 41.3107111, 19.4464134 41.3098913)",,,,,
717917798,,,residential,False,False,53.822,"LINESTRING (19.445962 41.3110058, 19.4462985 41.310593)",,,,,
717904886,,Rruga Xhamia,residential,True,False,53.452999999999996,"LINESTRING (19.445962 41.3110058, 19.4458353 41.3109474, 19.4457221 41.3108947, 19.4454923 41.3107853, 19.4454179 41.3107528)",,,,,
717917796,1,,residential,False,True,79.735,"LINESTRING (19.445962 41.3110058, 19.4458679 41.3112412, 19.4458728 41.3113279, 19.4459039 41.3117117)",,,,,
180604499,2,Rruga Grigor Durrsaku,residential,False,True,19.266,"LINESTRING (19.44793 41.3124501, 19.4477139 41.3125107)",,,,,
523597170,2,Rruga Grigor Durrsaku,residential,True,False,65.763,"LINESTRING (19.44793 41.3124501, 19.4485272 41.3122801, 19.4486756 41.3122727)",,,,,
180604499,2,Rruga Grigor Durrsaku,residential,False,False,19.266,"LINESTRING (19.4477139 41.3125107, 19.44793 41.3124501)",,,,,
"[413439672, 413439673, 180604499]",2,"['Rruga Grigor Durrsaku', 'Bulevardi Dyrrah']",residential,False,"[False, True]",336.881,"LINESTRING (19.4477139 41.3125107, 19.4469468 41.3127203, 19.4465908 41.3128102, 19.4465465 41.312824, 19.4465052 41.3128468, 19.4464778 41.3128693, 19.4464646 41.3128995, 19.4464663 41.3129298, 19.4464731 41.3129703, 19.4466373 41.3137458, 19.446697 41.3140277, 19.4467577 41.3141302, 19.4467773 41.3141559, 19.4472028 41.3146418, 19.4472966 41.3147539)",,,,,
180604500,,Rruga Imzot Fan S. Noli,residential,True,False,28.749,"LINESTRING (19.4477139 41.3125107, 19.4477115 41.3124115, 19.4477071 41.3122522)",,,,,
178200616,1,Rruga Liburnika,residential,False,False,52.682,"LINESTRING (19.4511112 41.315399, 19.4512259 41.315347, 19.4512732 41.3153073, 19.4513273 41.3152388, 19.4513772 41.3152145, 19.4516012 41.3151148)",,,,,
"[528898968, 732479163, 528898967]",1,Rruga Liburnika,residential,True,False,62.68,"LINESTRING (19.4511112 41.315399, 19.4508095 41.3155367, 19.4507392 41.315568, 19.4505321 41.3156576, 19.4504627 41.3156822)",,,,building_passage,4
178200625,,Ruga Ligurnika,residential,False,False,39.427,"LINESTRING (19.4519079 41.316691, 19.4516071 41.3168727, 19.45154 41.3169132)",,,,,
"[713810744, 186042796]",,,residential,False,True,72.213,"LINESTRING (19.4519079 41.316691, 19.451548 41.3163508, 19.4515376 41.3163271, 19.4515615 41.3163039, 19.4517388 41.3162141)",,,,,
233527229,,,residential,False,False,94.412,"LINESTRING (19.4449434 41.3127008, 19.4448107 41.3125498, 19.4446989 41.312452, 19.4446503 41.3124018, 19.4446242 41.3123475, 19.4446016 41.3122868, 19.4445902 41.312239, 19.4445853 41.3121589, 19.4445849 41.3120658, 19.4445831 41.3119909, 19.4445785 41.3119627, 19.4445631 41.3119337)",,,,,
180604500,,Rruga Imzot Fan S. Noli,residential,True,False,78.748,"LINESTRING (19.4477071 41.3122522, 19.4476914 41.3115441)",,,,,
732479156,,,residential,False,False,41.307,"LINESTRING (19.4477071 41.3122522, 19.4481705 41.3121224)",,,,,
697995746,2,Rruga Aleksander Goga,secondary,False,False,151.85100000000003,"LINESTRING (19.4451614 41.3154696, 19.4452016 41.3153988, 19.4455614 41.3148652, 19.4456145 41.3147839, 19.4456279 41.3147633, 19.4456521 41.3147263, 19.4459062 41.314337, 19.4459662 41.3142452)",70,,SH51,,
697995746,2,Rruga Aleksander Goga,secondary,False,True,91.905,"LINESTRING (19.4451614 41.3154696, 19.4451081 41.3155611, 19.4450727 41.3156863, 19.4450479 41.3158194, 19.4450424 41.3158594, 19.4450237 41.3159967, 19.4450024 41.3162137, 19.4449948 41.3162819)",70,,SH51,,
717917801,,Rruga Sulejman Kadiu,residential,False,False,32.895,"LINESTRING (19.4451614 41.3154696, 19.4450635 41.3154266, 19.4448821 41.3153619, 19.4448139 41.315331)",,,,,
717899089,2,Rruga Kont Urani,tertiary,False,True,9.513,"LINESTRING (19.4411712 41.3143385, 19.4412524 41.3142785)",,,,,
713484406,1,Rruga Telha Çela,tertiary,False,False,152.42600000000002,"LINESTRING (19.4411712 41.3143385, 19.4411003 41.3144173, 19.4410309 41.3145031, 19.4409272 41.3146477, 19.4407515 41.3149177, 19.4404632 41.3154938, 19.4404176 41.3155825)",,,,,
717899089,2,Rruga Kont Urani,tertiary,False,False,9.513,"LINESTRING (19.4412524 41.3142785, 19.4411712 41.3143385)",,,,,
717899089,2,Rruga Kont Urani,tertiary,False,True,7.663,"LINESTRING (19.4412524 41.3142785, 19.4413161 41.3142289)",,,,,
717899091,1,,residential,False,True,193.371,"LINESTRING (19.4412524 41.3142785, 19.4414764 41.3145129, 19.4415305 41.3145659, 19.4415705 41.3145933, 19.4416214 41.314605, 19.4416694 41.3146018, 19.4417273 41.3145845, 19.4418217 41.314555, 19.4422066 41.3144028, 19.442271 41.3143787, 19.4423273 41.3143686, 19.4423917 41.3143706, 19.4424668 41.3143807, 19.4425714 41.3143808, 19.4426747 41.3143888, 19.4427645 41.3143918, 19.4428638 41.3143838, 19.4429603 41.3143657, 19.4432635 41.3142914)",,,,,
180603199,,,residential,False,True,55.771,"LINESTRING (19.4432601 41.3152833, 19.4431729 41.3152823, 19.4430871 41.3152773, 19.4430012 41.3152949, 19.442924 41.315333, 19.4428479 41.3153922, 19.4427792 41.3155361)",,,,,
307581408,1,,residential,False,False,56.848000000000006,"LINESTRING (19.4432635 41.3142914, 19.4434999 41.3142677, 19.4436152 41.3142707, 19.4437591 41.3142614, 19.4439405 41.3142473)",,,,,
717899091,1,,residential,False,False,193.37099999999998,"LINESTRING (19.4432635 41.3142914, 19.4429603 41.3143657, 19.4428638 41.3143838, 19.4427645 41.3143918, 19.4426747 41.3143888, 19.4425714 41.3143808, 19.4424668 41.3143807, 19.4423917 41.3143706, 19.4423273 41.3143686, 19.442271 41.3143787, 19.4422066 41.3144028, 19.4418217 41.314555, 19.4417273 41.3145845, 19.4416694 41.3146018, 19.4416214 41.314605, 19.4415705 41.3145933, 19.4415305 41.3145659, 19.4414764 41.3145129, 19.4412524 41.3142785)",,,,,
733328300,1,,residential,False,False,28.74,"LINESTRING (19.4432635 41.3142914, 19.4432701 41.314409, 19.4432607 41.3144719, 19.4431937 41.3145308)",,,,,
713484406,1,Rruga Telha Çela,tertiary,False,False,260.52299999999997,"LINESTRING (19.4404176 41.3155825, 19.4404181 41.3156757, 19.4404358 41.3157417, 19.4404544 41.3157848, 19.440489 41.3158698, 19.4405186 41.3159377, 19.4406707 41.3162391, 19.4407492 41.3163559, 19.4408278 41.3164352, 19.4408856 41.3164831, 19.4409594 41.3165295, 19.4410457 41.316569, 19.4411949 41.31664, 19.4414571 41.3167779, 19.4416589 41.3168811, 19.4417169 41.3169104, 19.4418947 41.3170463, 19.4419841 41.3171366, 19.4420512 41.3172182, 19.4421906 41.3173933)",,,,,
713484406,1,Rruga Telha Çela,tertiary,False,True,152.42600000000002,"LINESTRING (19.4404176 41.3155825, 19.4404632 41.3154938, 19.4407515 41.3149177, 19.4409272 41.3146477, 19.4410309 41.3145031, 19.4411003 41.3144173, 19.4411712 41.3143385)",,,,,
307581401,,Rruga Dokotor Ismail Tartari,residential,False,False,31.983,"LINESTRING (19.4470339 41.3116524, 19.4474168 41.3116489)",,,,,
307581403,,,residential,False,False,37.98,"LINESTRING (19.4470339 41.3116524, 19.4469964 41.3119928)",,,,,
307581403,,,residential,False,True,43.244,"LINESTRING (19.4470339 41.3116524, 19.4470654 41.3115451, 19.4470359 41.3114524, 19.4470064 41.311396, 19.4469689 41.3113537, 19.446894 41.3113083)",,,,,
307581401,,Rruga Dokotor Ismail Tartari,residential,False,False,13.981,"LINESTRING (19.4474168 41.3116489, 19.4475668 41.3115931)",,,,,
307581401,,Rruga Dokotor Ismail Tartari,residential,False,True,31.983,"LINESTRING (19.4474168 41.3116489, 19.4470339 41.3116524)",,,,,
307581406,,,residential,False,False,37.563,"LINESTRING (19.4474168 41.3116489, 19.4474369 41.3119592, 19.4474389 41.3119863)",,,,,
307581401,,Rruga Dokotor Ismail Tartari,residential,False,True,13.981,"LINESTRING (19.4475668 41.3115931, 19.4474168 41.3116489)",,,,,
307581403,,,residential,False,True,37.98,"LINESTRING (19.4469964 41.3119928, 19.4470339 41.3116524)",,,,,
732479162,,,residential,False,False,36.965,"LINESTRING (19.4469964 41.3119928, 19.4474389 41.3119863)",,,,,
"[713537593, 713537594]",,,residential,False,False,90.037,"LINESTRING (19.4469964 41.3119928, 19.4468566 41.3119945, 19.4467896 41.3119957, 19.4467463 41.3120022, 19.4467131 41.3120295, 19.4466895 41.3120677, 19.4466605 41.3121165, 19.4464803 41.3124897, 19.4464585 41.3125799)",,,,,
307581402,1,,residential,False,False,4.817,"LINESTRING (19.4439863 41.3138748, 19.44404 41.313859)",,,,,
307581402,1,,residential,False,True,18.183,"LINESTRING (19.4439863 41.3138748, 19.4439281 41.3138801, 19.443846 41.3138785, 19.4437693 41.3138737)",,,,,
717917797,,,residential,False,True,41.685,"LINESTRING (19.4439863 41.3138748, 19.4439522 41.3140227, 19.4439469 41.3141314, 19.4439405 41.3142473)",,,,,
172312869,2,Rruga Taulantia,secondary,False,True,179.799,"LINESTRING (19.4404725 41.3109591, 19.4407523 41.3108827, 19.4411567 41.3107755, 19.441489 41.3106845, 19.4415486 41.3106689, 19.4423102 41.3104693, 19.4424133 41.3104423, 19.442462 41.3104294, 19.4425015 41.310419)",40,,,,
180604500,,Rruga Imzot Fan S. Noli,residential,True,False,54.333999999999996,"LINESTRING (19.4476914 41.3115441, 19.4476905 41.3114983, 19.4476836 41.3111353, 19.4477172 41.3110596)",,,,,
717904896,,Rruga Kristoforidhi,residential,False,False,102.768,"LINESTRING (19.4476914 41.3115441, 19.448019 41.3116539, 19.4480766 41.311665, 19.4481893 41.3116711, 19.4482601 41.3116804, 19.4488435 41.3118537)",,,,,
307581414,2,Rruga Prokop Mima,residential,False,False,212.24099999999996,"LINESTRING (19.4434408 41.3132886, 19.4433549 41.3132692, 19.4433352 41.3132648, 19.4431877 41.3133064, 19.4430258 41.3134092, 19.4428701 41.3135084, 19.4426128 41.3136775, 19.4424246 41.3138073, 19.4422544 41.3138906, 19.4420735 41.3139627, 19.4417305 41.3141209, 19.4415125 41.3142129, 19.4414533 41.3142262, 19.4413917 41.3142309, 19.4413161 41.3142289)",,,,,
"[713537593, 713537594]",,,residential,False,True,90.037,"LINESTRING (19.4464585 41.3125799, 19.4464803 41.3124897, 19.4466605 41.3121165, 19.4466895 41.3120677, 19.4467131 41.3120295, 19.4467463 41.3120022, 19.4467896 41.3119957, 19.4468566 41.3119945, 19.4469964 41.3119928)",,,,,
713537596,,,residential,False,False,57.727,"LINESTRING (19.4464585 41.3125799, 19.4463672 41.3126013, 19.4457994 41.3127362)",,,,,
"[713537596, 307581406]",,,residential,False,True,118.23100000000001,"LINESTRING (19.4464585 41.3125799, 19.4468462 41.3124855, 19.447161 41.3124092, 19.4472264 41.3123845, 19.4472846 41.3123508, 19.4473427 41.3123022, 19.4473779 41.3122598, 19.4474158 41.3122071, 19.447438 41.3121455, 19.447445 41.312073, 19.4474389 41.3119863)",,,,,
307581403,,,residential,False,False,43.244,"LINESTRING (19.446894 41.3113083, 19.4469689 41.3113537, 19.4470064 41.311396, 19.4470359 41.3114524, 19.4470654 41.3115451, 19.4470339 41.3116524)",,,,,
307581403,,,residential,False,True,28.809,"LINESTRING (19.446894 41.3113083, 19.4468123 41.3112761, 19.4465782 41.3112047)",,,,,
307581416,,,living_street,False,False,89.75500000000001,"LINESTRING (19.446894 41.3113083, 19.4470686 41.3110473, 19.4472046 41.3110967, 19.4472784 41.3110977, 19.4473504 41.3110873, 19.4475607 41.3110293, 19.4475866 41.3110281, 19.4476139 41.3110381, 19.4477172 41.3110596)",,,,,
180603199,,,residential,False,False,49.614999999999995,"LINESTRING (19.4424799 41.3160735, 19.4424152 41.3160214, 19.4424003 41.3160078, 19.442395 41.315983, 19.4424141 41.3159542, 19.4425206 41.3158199, 19.4426079 41.315692)",,,,,
307581402,1,,residential,False,True,4.817,"LINESTRING (19.44404 41.313859, 19.4439863 41.3138748)",,,,,
"[307581402, 307581399]",1,Rruga Karl Topia,residential,False,"[False, True]",136.775,"LINESTRING (19.44404 41.313859, 19.4441689 41.313823, 19.4442934 41.3137904, 19.4443953 41.3137723, 19.444498 41.3137678, 19.4445884 41.3137602, 19.4447235 41.313759, 19.4448788 41.3137473, 19.4450167 41.3137372, 19.4451524 41.3137378, 19.4452194 41.3137431, 19.4452838 41.3137512, 19.4453446 41.3137672, 19.4453736 41.3137925, 19.4453883 41.3138236, 19.4454334 41.3139844)",,,,,
734604551,,,residential,False,False,90.851,"LINESTRING (19.44404 41.313859, 19.4440587 41.3137758, 19.4440708 41.3137028, 19.4441097 41.3136594, 19.444292 41.3135306, 19.4443497 41.3134933, 19.4445147 41.3133966, 19.4446099 41.3133533, 19.4446662 41.3133311, 19.4447065 41.3133271, 19.4447467 41.3133331, 19.4447547 41.3133432)",,,,,
307581399,,Rruga Karl Topia,residential,False,False,54.660999999999994,"LINESTRING (19.4459662 41.3142452, 19.445864 41.3142102, 19.4456153 41.3140741, 19.4455188 41.3140534, 19.4454776 41.3140351, 19.4454721 41.3140271, 19.4454665 41.3140024, 19.4454334 41.3139844)",,,,,
