osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access,bridge
231462037,,,Baross telep,residential,False,True,77.161,"LINESTRING (16.8673177 47.6224633, 16.867466 47.6226809, 16.8677575 47.6230907)",30,,
157385159,,,Gárdonyi Géza utca,residential,False,True,301.418,"LINESTRING (16.8634389 47.6194311, 16.8634159 47.6195466, 16.8633539 47.6198313, 16.8632947 47.6201583, 16.8632602 47.6203514, 16.8634004 47.6221314)",50,,
425210894,2,8518,Fő út,secondary,False,False,106.12899999999999,"LINESTRING (16.8634389 47.6194311, 16.8640389 47.6194906, 16.8644303 47.6195445, 16.8647016 47.6195979, 16.8648174 47.6196337)",,,
425210894,2,8518,Fő út,secondary,False,True,341.40999999999997,"LINESTRING (16.8634389 47.6194311, 16.8632616 47.6194137, 16.8594308 47.619037, 16.8589318 47.6189867)",,,
157385154,,,Váci Mihály utca,residential,False,False,105.151,"LINESTRING (16.8606858 47.6253116, 16.861415 47.6245037)",,,
4585724,,8518,Joseph Haydn út,secondary,False,False,48.338,"LINESTRING (16.865955 47.6200292, 16.8665323 47.620223)",50,,
"[96695626, 584333555, 584333557]",2,8521,Sarródi út,secondary,False,False,288.674,"LINESTRING (16.865955 47.6200292, 16.8658843 47.6200721, 16.865836 47.6201061, 16.8657825 47.6201589, 16.8656989 47.6202811, 16.8656736 47.6203648, 16.8657075 47.6207552, 16.8657262 47.6210418, 16.8658374 47.622563)",50,,
"[972929968, 1005980211, 972929967]",,8518;8521,Joseph Haydn út,secondary,False,True,95.943,"LINESTRING (16.865955 47.6200292, 16.865808 47.6199796, 16.8653575 47.6198261, 16.8652564 47.6197902, 16.8650883 47.619731, 16.8650435 47.6197153, 16.8648174 47.6196337)",50,,
222346379,,,Baross telep,residential,False,True,38.227,"LINESTRING (16.8672534 47.6215171, 16.8672702 47.6218607)",30,destination,
"[302488116, 224484325, 224484326]",,,Madách sétány,residential,False,False,132.451,"LINESTRING (16.8656011 47.6196373, 16.866005 47.6196798, 16.8667131 47.6197442, 16.8669702 47.6197701, 16.8673497 47.6198092)",30,,yes
966503639,,,Madách sétány,residential,False,True,12.614,"LINESTRING (16.8680253 47.6198822, 16.8678585 47.6198671)",,,
966503638,,,Madách sétány,residential,False,False,23.688,"LINESTRING (16.867583 47.6199715, 16.8678585 47.6198671)",,,
966549015,,,Madách sétány,residential,False,True,25.129,"LINESTRING (16.867583 47.6199715, 16.8673497 47.6198092)",,,
222383270,,,Madách sétány,residential,False,True,60.797000000000004,"LINESTRING (16.867583 47.6199715, 16.8675731 47.620002, 16.8674439 47.6204008, 16.8674045 47.6205048)",,,
223051373,,,Arany János utca,residential,False,True,28.752,"LINESTRING (16.8618399 47.6183432, 16.8622234 47.6183372)",50,,
223051373,,,Arany János utca,residential,False,False,28.752,"LINESTRING (16.8622234 47.6183372, 16.8618399 47.6183432)",50,,
223051373,,,Arany János utca,residential,False,True,208.031,"LINESTRING (16.8622234 47.6183372, 16.8642982 47.6182726, 16.864919 47.6182579, 16.8649963 47.6182575)",50,,
222344638,,,Baross telep,living_street,False,False,67.156,"LINESTRING (16.866622 47.6222603, 16.8665916 47.6216567)",20,destination,
223165298,,,Baross telep,residential,False,False,56.817,"LINESTRING (16.866622 47.6222603, 16.8673177 47.6224633)",30,destination,
222344638,,,Baross telep,living_street,False,True,82.533,"LINESTRING (16.866622 47.6222603, 16.8666675 47.6227698, 16.8666438 47.6228902, 16.8665846 47.6229931)",20,destination,
4585724,,8518,Joseph Haydn út,secondary,False,True,48.338,"LINESTRING (16.8665323 47.620223, 16.865955 47.6200292)",50,,
"[4585724, 224455821, 224455822]",,8518,Joseph Haydn út,secondary,False,False,72.497,"LINESTRING (16.8665323 47.620223, 16.8671697 47.6204286, 16.8673471 47.6204847, 16.8674045 47.6205048)",50,,yes
222344638,,,Baross telep,living_street,False,True,161.50400000000002,"LINESTRING (16.8665323 47.620223, 16.8664877 47.6202745, 16.8664432 47.6203438, 16.8665397 47.6209391, 16.8665916 47.6216567)",20,destination,
222344638,,,Baross telep,living_street,False,True,67.156,"LINESTRING (16.8665916 47.6216567, 16.866622 47.6222603)",20,destination,
223165583,,,Baross telep,residential,False,False,55.689,"LINESTRING (16.8665916 47.6216567, 16.8672702 47.6218607)",30,,
222344638,,,Baross telep,living_street,False,False,161.504,"LINESTRING (16.8665916 47.6216567, 16.8665397 47.6209391, 16.8664432 47.6203438, 16.8664877 47.6202745, 16.8665323 47.620223)",20,destination,
157385155,,,Baross telep,residential,False,False,58.155,"LINESTRING (16.868014 47.622694, 16.867896 47.622652, 16.8673177 47.6224633)",30,destination,
157385155,,,Baross telep,residential,False,True,44.203,"LINESTRING (16.868014 47.622694, 16.8683534 47.6227892, 16.8685505 47.6228583)",30,destination,
231462283,,,Baross telep,residential,False,False,87.711,"LINESTRING (16.868014 47.622694, 16.8681849 47.6230184, 16.8682253 47.6231036, 16.8683436 47.6233094, 16.8684247 47.6234322)",30,,
222343721,,,Sétáló köz,residential,False,True,65.501,"LINESTRING (16.8665846 47.6229931, 16.8658232 47.6227039)",,,
222343721,,,Sétáló köz,residential,False,False,35.855000000000004,"LINESTRING (16.8665846 47.6229931, 16.866713 47.623043, 16.8670043 47.6231478)",,,
222344638,,,Baross telep,living_street,False,False,82.533,"LINESTRING (16.8665846 47.6229931, 16.8666438 47.6228902, 16.8666675 47.6227698, 16.866622 47.6222603)",20,destination,
425210894,2,8518,Fő út,secondary,False,False,341.40999999999997,"LINESTRING (16.8589318 47.6189867, 16.8594308 47.619037, 16.8632616 47.6194137, 16.8634389 47.6194311)",,,
223051373,,,Arany János utca,residential,False,False,208.031,"LINESTRING (16.8649963 47.6182575, 16.864919 47.6182579, 16.8642982 47.6182726, 16.8622234 47.6183372)",50,,
"[302488120, 302814022, 966503640]",,8521,Vasút sor,secondary,False,True,154.23500000000004,"LINESTRING (16.8649963 47.6182575, 16.8650071 47.6184021, 16.864994 47.6186236, 16.8648898 47.6194294, 16.8648735 47.6195175, 16.8648561 47.6195758, 16.8648174 47.6196337)",50,,
222343721,,,Sétáló köz,residential,False,False,65.501,"LINESTRING (16.8658232 47.6227039, 16.8665846 47.6229931)",,,
377874678,,8521,Kossuth Lajos utca,secondary,False,False,15.715,"LINESTRING (16.8658232 47.6227039, 16.8658338 47.6226388, 16.8658374 47.622563)",,,
377874678,,8521,Kossuth Lajos utca,secondary,False,True,348.424,"LINESTRING (16.8658232 47.6227039, 16.8657953 47.622795, 16.8657498 47.6228625, 16.8655384 47.6231003, 16.8649008 47.6237971, 16.8641124 47.6246829, 16.8634689 47.6253993)",,,
231599915,,,Patak utca,residential,False,True,71.318,"LINESTRING (16.8687384 47.6238859, 16.8687964 47.6237937, 16.8688592 47.6236787, 16.868847 47.6236094, 16.8687244 47.6235027, 16.8684247 47.6234322)",50,,
231462037,,,Baross telep,residential,False,False,77.161,"LINESTRING (16.8677575 47.6230907, 16.867466 47.6226809, 16.8673177 47.6224633)",30,,
231462283,,,Baross telep,residential,False,True,87.711,"LINESTRING (16.8684247 47.6234322, 16.8683436 47.6233094, 16.8682253 47.6231036, 16.8681849 47.6230184, 16.868014 47.622694)",30,,
231599915,,,Patak utca,residential,False,False,71.318,"LINESTRING (16.8684247 47.6234322, 16.8687244 47.6235027, 16.868847 47.6236094, 16.8688592 47.6236787, 16.8687964 47.6237937, 16.8687384 47.6238859)",50,,
231599915,,,Patak utca,residential,False,True,112.16700000000002,"LINESTRING (16.8684247 47.6234322, 16.868178 47.6233958, 16.8679657 47.6233426, 16.8678086 47.6232982, 16.8677617 47.6232849, 16.8673521 47.6231641, 16.8672001 47.6231499, 16.8670043 47.6231478)",50,,
222383270,,,Madách sétány,residential,False,False,60.797000000000004,"LINESTRING (16.8674045 47.6205048, 16.8674439 47.6204008, 16.8675731 47.620002, 16.867583 47.6199715)",,,
"[4585724, 224455821, 224455822]",,8518,Joseph Haydn út,secondary,False,True,72.497,"LINESTRING (16.8674045 47.6205048, 16.8673471 47.6204847, 16.8671697 47.6204286, 16.8665323 47.620223)",50,,yes
302814018,,8518,Joseph Haydn út,secondary,False,False,265.298,"LINESTRING (16.8674045 47.6205048, 16.8700077 47.6213967, 16.8702328 47.6214962, 16.8703898 47.6215981, 16.8704601 47.6216737)",50,,
505615931,,,Madách sétány,residential,False,False,38.675,"LINESTRING (16.8673497 47.6198092, 16.8678585 47.6198671)",,,
966549015,,,Madách sétány,residential,False,False,25.129,"LINESTRING (16.8673497 47.6198092, 16.867583 47.6199715)",,,
"[302488116, 224484325, 224484326]",,,Madách sétány,residential,False,True,132.45100000000002,"LINESTRING (16.8673497 47.6198092, 16.8669702 47.6197701, 16.8667131 47.6197442, 16.866005 47.6196798, 16.8656011 47.6196373)",30,,yes
505615931,,,Madách sétány,residential,False,True,38.675,"LINESTRING (16.8678585 47.6198671, 16.8673497 47.6198092)",,,
966503638,,,Madách sétány,residential,False,True,23.688,"LINESTRING (16.8678585 47.6198671, 16.867583 47.6199715)",,,
966503639,,,Madách sétány,residential,False,False,12.614,"LINESTRING (16.8678585 47.6198671, 16.8680253 47.6198822)",,,
1008752173,,,Baross telep,residential,False,False,69.50399999999999,"LINESTRING (16.868026 47.6221949, 16.8677599 47.6219946, 16.8672702 47.6218607)",,,
222343721,,,Sétáló köz,residential,False,False,7.946,"LINESTRING (16.8670043 47.6231478, 16.8670905 47.6231894)",,,
222343721,,,Sétáló köz,residential,False,True,35.855000000000004,"LINESTRING (16.8670043 47.6231478, 16.866713 47.623043, 16.8665846 47.6229931)",,,
231599915,,,Patak utca,residential,False,False,112.167,"LINESTRING (16.8670043 47.6231478, 16.8672001 47.6231499, 16.8673521 47.6231641, 16.8677617 47.6232849, 16.8678086 47.6232982, 16.8679657 47.6233426, 16.868178 47.6233958, 16.8684247 47.6234322)",50,,
