osmid,oneway,ref,name,highway,reversed,length,geometry,junction,tunnel
701147315,False,,,residential,False,96.742,"LINESTRING (10.2687179 36.7667262, 10.2695948 36.7672395)",,
103526829,False,,,residential,True,50.649,"LINESTRING (10.2680309 36.7668054, 10.2680309 36.7663499)",,
103526895,False,,,residential,False,2.382,"LINESTRING (10.2680309 36.7668054, 10.2680042 36.7668066)",,
103526895,False,,,residential,True,61.826,"LINESTRING (10.2680309 36.7668054, 10.2687179 36.7667262)",,
28207511,False,,نهج مصر,residential,False,83.158,"LINESTRING (10.2712853 36.764304, 10.2705659 36.7647806)",,
28207511,False,,نهج مصر,residential,True,13.055,"LINESTRING (10.2712853 36.764304, 10.2713228 36.7641905)",,
28207476,False,,Rue Mohamed El Kalai,residential,True,48.604,"LINESTRING (10.2712853 36.764304, 10.2712995 36.7646538, 10.2713223 36.764701, 10.2713531 36.7647279)",,
28207511,False,,نهج مصر,residential,True,83.158,"LINESTRING (10.2705659 36.7647806, 10.2712853 36.764304)",,
28207511,False,,نهج مصر,residential,False,95.011,"LINESTRING (10.2705659 36.7647806, 10.2700335 36.7650459, 10.2696513 36.7652199)",,
103526882,False,,,residential,False,139.63,"LINESTRING (10.2705659 36.7647806, 10.2699544 36.7644411, 10.2692701 36.7640741)",,
103526882,False,,,residential,True,92.42,"LINESTRING (10.2705659 36.7647806, 10.2707952 36.7649213, 10.2708073 36.7649385, 10.2708053 36.7649621, 10.270751 36.7650894, 10.2707557 36.7651023, 10.2707731 36.7651152, 10.2711164 36.7651982, 10.2712365 36.7652325)",,
28207511,False,,نهج مصر,residential,False,55.437,"LINESTRING (10.2690585 36.76551, 10.2684499 36.7656142)",,
28207511,False,,نهج مصر,residential,True,49.459,"LINESTRING (10.2690585 36.76551, 10.2695323 36.7652781)",,
103526949,False,,,residential,False,76.35,"LINESTRING (10.2690585 36.76551, 10.2691671 36.7661911)",,
103526949,False,,,residential,True,134.136,"LINESTRING (10.2690585 36.76551, 10.2690196 36.7653177, 10.2689499 36.7651243, 10.2689056 36.7650384, 10.2688372 36.764961, 10.2687594 36.7648998, 10.2686334 36.7648439, 10.268514 36.764816, 10.2683263 36.7647945, 10.268117 36.7647816)",,
28207511,False,,نهج مصر,residential,True,37.165,"LINESTRING (10.2680419 36.7656841, 10.2684499 36.7656142)",,
103526845,False,,,residential,False,79.87,"LINESTRING (10.2680419 36.7656841, 10.2680272 36.7656142, 10.267987 36.7655014, 10.2679051 36.7653854, 10.2677657 36.7652747, 10.2676423 36.7652103, 10.2675068 36.7651555)",,
1264631685,False,,نهج الصغير,residential,True,25.584,"LINESTRING (10.2734117 36.764571, 10.2736144 36.764408)",,
28207476,False,,Rue Mohamed El Kalai,residential,False,61.506,"LINESTRING (10.2734117 36.764571, 10.2732233 36.7645232, 10.2731294 36.7645039, 10.2728941 36.7644845, 10.272735 36.7644771)",,
1264631685,False,,نهج الصغير,residential,False,184.006,"LINESTRING (10.2734117 36.764571, 10.2729933 36.7649127, 10.2728679 36.7649997, 10.2727774 36.7650792, 10.2726795 36.7651877, 10.2726272 36.7652694, 10.2725128 36.7654584, 10.2724911 36.765477, 10.2724646 36.7654821, 10.272426 36.7654799, 10.2723968 36.7654853, 10.272374 36.7655068, 10.272302 36.7656137, 10.2722751 36.7656277, 10.2722456 36.765625, 10.2720518 36.7655627, 10.2720391 36.7655637, 10.2720277 36.7655694, 10.2720203 36.7655777)",,
28207544,False,,,residential,True,28.348,"LINESTRING (10.2775269 36.7664114, 10.2778332 36.7663422)",,
28207544,False,,,residential,False,165.221,"LINESTRING (10.2775269 36.7664114, 10.2772808 36.7664458, 10.277089 36.7664576, 10.2756769 36.7664891)",,
704535527,False,,,residential,True,180.377,"LINESTRING (10.2775269 36.7664114, 10.2774417 36.7661911, 10.2774156 36.7661417, 10.2773646 36.7660848, 10.2772721 36.7660069, 10.2771896 36.7659457, 10.276796 36.7656803, 10.2762663 36.7653832, 10.276169 36.7653349, 10.276113 36.7653167)",,
28207544,False,,,residential,True,165.221,"LINESTRING (10.2756769 36.7664891, 10.277089 36.7664576, 10.2772808 36.7664458, 10.2775269 36.7664114)",,
103526772,False,,,residential,False,100.446,"LINESTRING (10.2756769 36.7664891, 10.2755682 36.7666048, 10.2755065 36.7666596, 10.2754207 36.7667079, 10.2753255 36.766767, 10.2752826 36.7668164, 10.2752437 36.7669185, 10.2751686 36.7672504)",,
103526799,False,,Rue Hadj Alaya,residential,False,140.85899999999998,"LINESTRING (10.2756769 36.7664891, 10.2755879 36.7664151, 10.2755517 36.766359, 10.2755546 36.7663176, 10.2756031 36.7662406, 10.2757975 36.7659537, 10.2758096 36.7659064, 10.2758016 36.765857, 10.2756836 36.7657238, 10.2756044 36.7656508, 10.2753438 36.7654516)",,
103526828,False,,نهج المنجي بنيعيش,residential,False,58.479,"LINESTRING (10.2751686 36.7672504, 10.2745362 36.7671092)",,
103526879,False,,,residential,False,43.922,"LINESTRING (10.2751686 36.7672504, 10.275028 36.767629)",,
103526772,False,,,residential,True,100.446,"LINESTRING (10.2751686 36.7672504, 10.2752437 36.7669185, 10.2752826 36.7668164, 10.2753255 36.766767, 10.2754207 36.7667079, 10.2755065 36.7666596, 10.2755682 36.7666048, 10.2756769 36.7664891)",,
103526866,False,,نهج المنجي بنيعيش,residential,False,104.10899999999998,"LINESTRING (10.2751686 36.7672504, 10.2755253 36.7674153, 10.2755997 36.7674524, 10.2756628 36.7674954, 10.2757359 36.7675722, 10.2760014 36.7678789)",,
103526736,False,,شارع الحبيب ثامر,residential,True,91.049,"LINESTRING (10.2760014 36.7678789, 10.275028 36.767629)",,
103527009,False,,شارع الحبيب ثامر,residential,True,66.371,"LINESTRING (10.2760014 36.7678789, 10.2766827 36.7681206)",,
221055861,False,,,residential,False,69.5,"LINESTRING (10.2760014 36.7678789, 10.2755242 36.7683734)",,
103526866,False,,نهج المنجي بنيعيش,residential,True,104.109,"LINESTRING (10.2760014 36.7678789, 10.2757359 36.7675722, 10.2756628 36.7674954, 10.2755997 36.7674524, 10.2755253 36.7674153, 10.2751686 36.7672504)",,
103526736,False,,شارع الحبيب ثامر,residential,False,95.575,"LINESTRING (10.2739945 36.767398, 10.275028 36.767629)",,
103526736,False,,شارع الحبيب ثامر,residential,True,145.263,"LINESTRING (10.2739945 36.767398, 10.2723931 36.7671511)",,
103526767,False,,,residential,True,73.866,"LINESTRING (10.2739945 36.767398, 10.2738409 36.7680508)",,
103510224,False,,شارع فرحات حشاد,tertiary,False,3.348,"LINESTRING (10.2720646 36.7671253, 10.2720364 36.7671054)",,
103510224,False,,شارع فرحات حشاد,tertiary,True,18.683,"LINESTRING (10.2720646 36.7671253, 10.2721697 36.7672707)",,
103526736,False,,شارع الحبيب ثامر,residential,False,29.599999999999998,"LINESTRING (10.2720646 36.7671253, 10.2721464 36.7671199, 10.2722127 36.7671228, 10.2723931 36.7671511)",,
103510224,False,,شارع فرحات حشاد,tertiary,True,32.657,"LINESTRING (10.27059 36.766955, 10.2709562 36.766941)",,
103510303,False,,نهج جلولي,residential,False,47.692,"LINESTRING (10.27059 36.766955, 10.2710594 36.7667487)",,
28207459,False,,,tertiary,True,94.271,"LINESTRING (10.27059 36.766955, 10.2702762 36.7670549, 10.2700181 36.7671382, 10.2697545 36.7672107, 10.2695948 36.7672395)",,
28207546,False,,نهج زغوان,residential,False,37.338,"LINESTRING (10.277238 36.7635661, 10.277616 36.7637112)",,
103526937,False,,نهج أريانة,residential,False,8.968,"LINESTRING (10.277238 36.7635661, 10.27728 36.7634928)",,
103526937,False,,نهج أريانة,residential,True,51.171,"LINESTRING (10.277238 36.7635661, 10.2770111 36.7638737, 10.2769288 36.7639527)",,
190134293,False,,نهج أحمد التليلي,residential,True,71.156,"LINESTRING (10.2780721 36.7644271, 10.277344 36.7641639)",,
1253959054,False,,نهج 9 أفريل 1938,residential,False,63.98,"LINESTRING (10.2738036 36.7641542, 10.2743084 36.7637449)",,
1264631687,False,,نهج الدستور,residential,False,62.798,"LINESTRING (10.2738036 36.7641542, 10.2737672 36.7635902)",,
1264631687,False,,نهج الدستور,residential,True,10.143,"LINESTRING (10.2738036 36.7641542, 10.2738057 36.7642454)",,
1253959054,False,,نهج 9 أفريل 1938,residential,True,5.704,"LINESTRING (10.2743534 36.7637084, 10.2743084 36.7637449)",,
103526814,False,,Rue Okathe,residential,True,86.87899999999999,"LINESTRING (10.2743534 36.7637084, 10.2745785 36.7639173, 10.2745889 36.7639414, 10.2745882 36.7639565, 10.2745698 36.763985, 10.2743827 36.7641875, 10.2743693 36.7642181, 10.2743606 36.7642536, 10.27435 36.7643654)",,
28207589,False,,نهج الملعب,residential,True,105.159,"LINESTRING (10.2729242 36.7707462, 10.2717743 36.7705319)",,
69414453,False,RR33E,شارع محمد علي,secondary,False,100.651,"LINESTRING (10.2729242 36.7707462, 10.2727257 36.7698551)",,
28207589,False,,نهج الملعب,residential,False,166.98399999999998,"LINESTRING (10.2729242 36.7707462, 10.2745885 36.7710599, 10.2747488 36.7710911)",,
69414453,False,RR33E,شارع محمد علي,secondary,True,94.912,"LINESTRING (10.2729242 36.7707462, 10.2729966 36.7710889, 10.2730503 36.7713945, 10.2730885 36.7715895)",,
28207589,False,,نهج الملعب,residential,True,67.752,"LINESTRING (10.2769865 36.7715182, 10.2762441 36.7713855)",,
28207623,False,,,residential,False,72.635,"LINESTRING (10.2769865 36.7715182, 10.2768081 36.7721556)",,
28207623,False,,,residential,True,95.45,"LINESTRING (10.2769865 36.7715182, 10.2772182 36.7706801)",,
28207626,False,,,residential,False,89.243,"LINESTRING (10.2760128 36.7721664, 10.2762441 36.7713855)",,
28207590,False,,شارع خير الدين,residential,False,23.655,"LINESTRING (10.2760128 36.7721664, 10.2759451 36.7721648, 10.2757499 36.772139)",,
28207590,False,,شارع خير الدين,residential,True,30.201999999999998,"LINESTRING (10.2760128 36.7721664, 10.2761469 36.772175, 10.2763514 36.7721712)",,
28207590,False,,شارع خير الدين,residential,False,15.25,"LINESTRING (10.2769791 36.7721487, 10.2768081 36.7721556)",,
28207623,False,,,residential,False,88.299,"LINESTRING (10.2776748 36.769128, 10.2774565 36.7699026)",,
103473870,False,,,residential,True,65.611,"LINESTRING (10.2776748 36.769128, 10.2769614 36.7689811)",,
28207623,False,,,residential,False,95.45,"LINESTRING (10.2772182 36.7706801, 10.2769865 36.7715182)",,
28207623,False,,,residential,True,89.022,"LINESTRING (10.2772182 36.7706801, 10.2774565 36.7699026)",,
698276473,False,,شارع الحبيب بورقيبة,tertiary,True,67.648,"LINESTRING (10.2772182 36.7706801, 10.2764761 36.7705507)",,
698276473,False,,شارع الحبيب بورقيبة,tertiary,False,75.388,"LINESTRING (10.2772182 36.7706801, 10.2776036 36.7707498, 10.2780438 36.7708294)",,
28207590,False,,شارع خير الدين,residential,False,40.715,"LINESTRING (10.2768081 36.7721556, 10.2763514 36.7721712)",,
28207590,False,,شارع خير الدين,residential,True,15.25,"LINESTRING (10.2768081 36.7721556, 10.2769791 36.7721487)",,
28207623,False,,,residential,True,72.635,"LINESTRING (10.2768081 36.7721556, 10.2769865 36.7715182)",,
28207624,False,,,residential,False,71.965,"LINESTRING (10.2752799 36.7693357, 10.2760068 36.7696182)",,
28207624,False,,,residential,True,38.236,"LINESTRING (10.2752799 36.7693357, 10.2749055 36.7691675)",,
103473982,False,,,residential,True,106.33,"LINESTRING (10.2752799 36.7693357, 10.2749929 36.7702639)",,
28207624,False,,,residential,True,71.965,"LINESTRING (10.2760068 36.7696182, 10.2752799 36.7693357)",,
103473867,False,,,residential,False,79.229,"LINESTRING (10.2760068 36.7696182, 10.2763105 36.7689485)",,
28207624,False,,,residential,False,65.593,"LINESTRING (10.2760068 36.7696182, 10.2761355 36.7696526, 10.2767175 36.7697718)",,
28207623,False,,,residential,False,89.022,"LINESTRING (10.2774565 36.7699026, 10.2772182 36.7706801)",,
28207623,False,,,residential,True,88.299,"LINESTRING (10.2774565 36.7699026, 10.2776748 36.769128)",,
28207624,False,,,residential,True,67.412,"LINESTRING (10.2774565 36.7699026, 10.2767175 36.7697718)",,
28207589,False,,نهج الملعب,residential,False,67.752,"LINESTRING (10.2762441 36.7713855, 10.2769865 36.7715182)",,
28207589,False,,نهج الملعب,residential,True,68.049,"LINESTRING (10.2762441 36.7713855, 10.2755032 36.7712362)",,
28207626,False,,,residential,False,95.098,"LINESTRING (10.2762441 36.7713855, 10.2764761 36.7705507)",,
28207626,False,,,residential,True,89.243,"LINESTRING (10.2762441 36.7713855, 10.2760128 36.7721664)",,
28207624,False,,,residential,False,67.412,"LINESTRING (10.2767175 36.7697718, 10.2774565 36.7699026)",,
28207626,False,,,residential,False,81.049,"LINESTRING (10.2767175 36.7697718, 10.2769348 36.769064)",,
28207626,False,,,residential,True,89.239,"LINESTRING (10.2767175 36.7697718, 10.2764761 36.7705507)",,
28207624,False,,,residential,True,65.593,"LINESTRING (10.2767175 36.7697718, 10.2761355 36.7696526, 10.2760068 36.7696182)",,
28207626,False,,,residential,True,43.618,"LINESTRING (10.277193 36.768227, 10.277076 36.7686079)",,
28207631,False,,نهج الفارابي,residential,False,86.647,"LINESTRING (10.2714342 36.7717438, 10.2716388 36.770982)",,
103474003,False,,نهج أبو بكر الصديق,residential,False,49.887,"LINESTRING (10.2714342 36.7717438, 10.2719736 36.7718646)",,
103474003,False,,نهج أبو بكر الصديق,residential,True,70.17,"LINESTRING (10.2714342 36.7717438, 10.2706694 36.7715924)",,
28207589,False,,نهج الملعب,residential,False,105.159,"LINESTRING (10.2717743 36.7705319, 10.2729242 36.7707462)",,
28207631,False,,نهج الفارابي,residential,False,94.243,"LINESTRING (10.2717743 36.7705319, 10.2719879 36.7697018)",,
28207631,False,,نهج الفارابي,residential,True,51.484,"LINESTRING (10.2717743 36.7705319, 10.2716388 36.770982)",,
"[28207589, 103473927]",False,,"['نهج الملعب', 'نهج الرتل']",residential,True,156.43,"LINESTRING (10.2717743 36.7705319, 10.2711513 36.7704083, 10.2711208 36.7703952, 10.271096 36.770375, 10.2710839 36.770345, 10.2710829 36.7703069, 10.271299 36.7695597)",,
103473993,False,,,residential,False,42.021,"LINESTRING (10.2707007 36.7694581, 10.2705877 36.769825)",,
103474037,False,,,residential,True,44.616,"LINESTRING (10.2707007 36.7694581, 10.2702212 36.7693421)",,
103473993,False,,,residential,True,95.89500000000001,"LINESTRING (10.2707007 36.7694581, 10.2707845 36.7691369, 10.270814 36.7690993, 10.2708556 36.7690907, 10.2714078 36.7691991)",,
103473724,False,,,residential,True,45.969,"LINESTRING (10.2706694 36.7715924, 10.2707748 36.7719971)",,
103474003,False,,نهج أبو بكر الصديق,residential,False,70.17,"LINESTRING (10.2706694 36.7715924, 10.2714342 36.7717438)",,
103474003,False,,نهج أبو بكر الصديق,residential,True,71.182,"LINESTRING (10.2706694 36.7715924, 10.2698906 36.7714488)",,
103473720,False,,نهج عمر بن عبد العزيز,residential,False,17.926,"LINESTRING (10.2719304 36.7720596, 10.2721209 36.7721116)",,
103473990,False,,,residential,False,22.022,"LINESTRING (10.2719304 36.7720596, 10.2719736 36.7718646)",,
103473990,False,,,residential,True,22.434,"LINESTRING (10.2719304 36.7720596, 10.2718558 36.7722523)",,
103473742,False,,نهج عمر ابن الخطاب,residential,True,100.379,"LINESTRING (10.2718558 36.7722523, 10.2707748 36.7719971)",,
103473990,False,,,residential,False,22.434,"LINESTRING (10.2718558 36.7722523, 10.2719304 36.7720596)",,
103474051,False,,,residential,True,88.989,"LINESTRING (10.2699798 36.7701027, 10.2690331 36.769847)",,
103473702,False,,,residential,False,50.465,"LINESTRING (10.2757597 36.7688422, 10.2763105 36.7689485)",,
26135546,False,,شارع الحبيب بورقيبة,residential,False,67.892,"LINESTRING (10.2719879 36.7697018, 10.2727257 36.7698551)",,
26135546,False,,شارع الحبيب بورقيبة,residential,True,63.364,"LINESTRING (10.2719879 36.7697018, 10.271299 36.7695597)",,
28207631,False,,نهج الفارابي,residential,True,94.243,"LINESTRING (10.2719879 36.7697018, 10.2717743 36.7705319)",,
103474005,False,,,residential,False,48.341,"LINESTRING (10.2757426 36.77041, 10.2758608 36.7699857)",,
103474005,False,,,residential,True,94.312,"LINESTRING (10.2757426 36.77041, 10.2755032 36.7712362)",,
698276473,False,,شارع الحبيب بورقيبة,tertiary,False,67.181,"LINESTRING (10.2757426 36.77041, 10.2764761 36.7705507)",,
698276473,False,,شارع الحبيب بورقيبة,tertiary,True,68.725,"LINESTRING (10.2757426 36.77041, 10.2749929 36.7702639)",,
26135546,False,,شارع الحبيب بورقيبة,residential,False,63.364,"LINESTRING (10.271299 36.7695597, 10.2719879 36.7697018)",,
103473927,False,,نهج الرتل,residential,True,41.251,"LINESTRING (10.271299 36.7695597, 10.2714078 36.7691991)",,
"[28207589, 103473927]",False,,"['نهج الملعب', 'نهج الرتل']",residential,False,156.43,"LINESTRING (10.271299 36.7695597, 10.2710829 36.7703069, 10.2710839 36.770345, 10.271096 36.770375, 10.2711208 36.7703952, 10.2711513 36.7704083, 10.2717743 36.7705319)",,
103473702,False,,,residential,False,57.072,"LINESTRING (10.2763105 36.7689485, 10.2769348 36.769064)",,
103473702,False,,,residential,True,50.465,"LINESTRING (10.2763105 36.7689485, 10.2757597 36.7688422)",,
103473867,False,,,residential,True,79.229,"LINESTRING (10.2763105 36.7689485, 10.2760068 36.7696182)",,
69414453,False,RR33E,شارع محمد علي,secondary,False,87.777,"LINESTRING (10.2732494 36.7723683, 10.2730885 36.7715895)",,
103473720,False,,نهج عمر بن عبد العزيز,residential,True,104.489,"LINESTRING (10.2732494 36.7723683, 10.2721209 36.7721116)",,
103473720,False,,نهج عمر بن عبد العزيز,residential,False,104.489,"LINESTRING (10.2721209 36.7721116, 10.2732494 36.7723683)",,
103473720,False,,نهج عمر بن عبد العزيز,residential,True,17.926,"LINESTRING (10.2721209 36.7721116, 10.2719304 36.7720596)",,
103473864,False,,,residential,False,24.13,"LINESTRING (10.2721209 36.7721116, 10.2721882 36.7719014)",,
28207589,False,,نهج الملعب,residential,False,68.049,"LINESTRING (10.2755032 36.7712362, 10.2762441 36.7713855)",,
28207589,False,,نهج الملعب,residential,True,69.105,"LINESTRING (10.2755032 36.7712362, 10.2747488 36.7710911)",,
103474005,False,,,residential,False,94.312,"LINESTRING (10.2755032 36.7712362, 10.2757426 36.77041)",,
103474005,False,,,residential,True,91.669,"LINESTRING (10.2755032 36.7712362, 10.2752557 36.7720364)",,
103473957,False,,,residential,False,82.819,"LINESTRING (10.2698906 36.7714488, 10.2700616 36.7707167)",,
103474003,False,,نهج أبو بكر الصديق,residential,False,71.182,"LINESTRING (10.2698906 36.7714488, 10.2706694 36.7715924)",,
103474003,False,,نهج أبو بكر الصديق,residential,True,66.214,"LINESTRING (10.2698906 36.7714488, 10.2691765 36.7712833)",,
103474009,False,,نهج المعمل,unclassified,True,46.612,"LINESTRING (10.2702212 36.7693421, 10.2703278 36.7689317)",,
103474037,False,,,residential,False,44.616,"LINESTRING (10.2702212 36.7693421, 10.2707007 36.7694581)",,
103474009,False,,نهج المعمل,unclassified,False,75.28300000000002,"LINESTRING (10.2702212 36.7693421, 10.2700851 36.7693539, 10.2700295 36.7693625, 10.2699725 36.7693636, 10.2698819 36.7693604, 10.2697539 36.7693421, 10.2695359 36.7693099, 10.2693871 36.7692841)",,
28207626,False,,,residential,False,9.518,"LINESTRING (10.2769348 36.769064, 10.2769614 36.7689811)",,
28207626,False,,,residential,True,81.049,"LINESTRING (10.2769348 36.769064, 10.2767175 36.7697718)",,
103473702,False,,,residential,True,57.072,"LINESTRING (10.2769348 36.769064, 10.2763105 36.7689485)",,
28207631,False,,نهج الفارابي,residential,False,51.484,"LINESTRING (10.2716388 36.770982, 10.2717743 36.7705319)",,
28207631,False,,نهج الفارابي,residential,True,86.647,"LINESTRING (10.2716388 36.770982, 10.2714342 36.7717438)",,
