osmid,oneway,lanes,name,highway,junction,reversed,length,geometry
671438294,False,,,residential,,True,9.57,"LINESTRING (14.5628943 32.468408, 14.5628983 32.468494)"
671438297,False,,,residential,,False,57.283,"LINESTRING (14.5628943 32.468408, 14.5628877 32.4682593, 14.5628715 32.4678932)"
101581038,False,,,residential,,False,59.473,"LINESTRING (14.5642836 32.4663532, 14.5648925 32.4662044)"
357065935,True,2,,primary,,False,61.363,"LINESTRING (14.5642836 32.4663532, 14.5643467 32.4665252, 14.5643856 32.4666191, 14.5644406 32.4667503, 14.5644888 32.4668771)"
83927090,False,,,residential,,False,65.637,"LINESTRING (14.5698908 32.471283, 14.569636 32.4714736, 14.5694174 32.471714)"
83927090,False,,,residential,,True,115.369,"LINESTRING (14.5698908 32.471283, 14.5702033 32.4709719, 14.5702931 32.4708055, 14.5703508 32.4706709, 14.5704353 32.4703756)"
101581039,False,,,residential,,False,80.47,"LINESTRING (14.5698908 32.471283, 14.5700142 32.4714142, 14.5700423 32.4714731, 14.5700692 32.4715749, 14.5700678 32.4716202, 14.5699928 32.4719574)"
101581038,False,,,residential,,True,41.375,"LINESTRING (14.5666832 32.4652288, 14.5663585 32.4654806)"
101710947,False,,,residential,,False,59.014,"LINESTRING (14.5666832 32.4652288, 14.5665783 32.465121, 14.5664911 32.4650316, 14.5663851 32.4649264, 14.5662776 32.4648232)"
101710947,False,,,residential,,True,57.554,"LINESTRING (14.5666832 32.4652288, 14.5668861 32.4654282, 14.5670865 32.4656188)"
101581096,False,,,residential,,True,8.774,"LINESTRING (14.5661581 32.4699668, 14.5662355 32.4699225)"
83927097,True,,شارع الشيخ,primary,,False,106.685,"LINESTRING (14.5661581 32.4699668, 14.5660365 32.4697884, 14.5657495 32.4693811, 14.5656623 32.4692883, 14.5655657 32.469149)"
101581096,False,,,residential,,False,62.467999999999996,"LINESTRING (14.5661581 32.4699668, 14.5658896 32.470117, 14.5656108 32.4702866)"
101581053,False,,,residential,,True,55.501,"LINESTRING (14.5650427 32.4668018, 14.5651352 32.4670423, 14.5652284 32.4672757)"
101707964,True,,,secondary,,False,51.855000000000004,"LINESTRING (14.5650427 32.4668018, 14.5647866 32.4668726, 14.564515 32.4669404)"
101581035,True,,,residential,,False,98.935,"LINESTRING (14.5628983 32.468494, 14.5618442 32.4685211)"
671438294,False,,,residential,,False,9.57,"LINESTRING (14.5628983 32.468494, 14.5628943 32.468408)"
101581028,False,,,residential,,False,53.307,"LINESTRING (14.5663273 32.467194, 14.566532 32.4670519, 14.566764 32.4668873)"
101581028,False,,,residential,,True,50.046,"LINESTRING (14.5663273 32.467194, 14.566072 32.4672046, 14.5657948 32.4672206)"
101581092,False,,,residential,,False,35.681,"LINESTRING (14.5663273 32.467194, 14.5664616 32.4673342, 14.5665675 32.4674428)"
101581045,False,,,residential,,False,17.152,"LINESTRING (14.5667454 32.4696054, 14.5667578 32.4697593)"
101581045,False,,,residential,,True,86.26599999999999,"LINESTRING (14.5667454 32.4696054, 14.566583 32.4693735, 14.5662432 32.468956)"
101581096,False,,,residential,,False,59.624,"LINESTRING (14.5667454 32.4696054, 14.5664864 32.4697935, 14.5662355 32.4699225)"
101581078,False,,,residential,,False,63.966,"LINESTRING (14.570499 32.4686023, 14.5704597 32.4691766)"
357044670,True,2,شارع البيئة,primary,,False,154.877,"LINESTRING (14.570499 32.4686023, 14.5697419 32.4685471, 14.5689788 32.4684945, 14.5688535 32.4684968)"
357065935,True,2,,primary,,False,93.122,"LINESTRING (14.564515 32.4669404, 14.5647477 32.4675605, 14.5648281 32.4677348)"
101581053,False,,,residential,,False,50.175,"LINESTRING (14.565386 32.4677065, 14.5653042 32.4675141, 14.5652284 32.4672757)"
101581053,False,,,residential,,True,43.992999999999995,"LINESTRING (14.565386 32.4677065, 14.5654256 32.4677636, 14.5654906 32.4678411, 14.5656516 32.4680323)"
671825121,False,,,residential,,False,50.059,"LINESTRING (14.565386 32.4677065, 14.5651138 32.4678072, 14.5648925 32.4678773)"
101624148,False,,,tertiary,,False,50.211,"LINESTRING (14.5618442 32.4685211, 14.5620098 32.4689505)"
101624148,False,,,tertiary,,True,11.862,"LINESTRING (14.5618442 32.4685211, 14.5617986 32.4684216)"
671446831,True,,,unclassified,,False,15.249,"LINESTRING (14.5618442 32.4685211, 14.5616846 32.4684951)"
83927095,True,,شارع الشيخ,primary,,False,107.111,"LINESTRING (14.5656651 32.4690881, 14.5658232 32.4693279, 14.5662355 32.4699225)"
357044670,True,2,شارع البيئة,primary,,False,23.504,"LINESTRING (14.5656651 32.4690881, 14.565547 32.4691163, 14.5654212 32.4691353)"
101581028,False,,,residential,,False,55.754,"LINESTRING (14.566764 32.4668873, 14.5669022 32.4667796, 14.5672133 32.4665593)"
101581028,False,,,residential,,True,53.307,"LINESTRING (14.566764 32.4668873, 14.566532 32.4670519, 14.5663273 32.467194)"
101581079,False,,,residential,,False,65.614,"LINESTRING (14.566764 32.4668873, 14.5665092 32.466674, 14.5662712 32.4664686)"
101581079,False,,,residential,,True,61.777,"LINESTRING (14.566764 32.4668873, 14.5668398 32.4669399, 14.5670322 32.4670672, 14.5670684 32.4671011, 14.5670839 32.4671294, 14.5670845 32.4671566, 14.5670745 32.4671758, 14.5669479 32.4672686)"
83927101,True,2,,primary,,False,48.52,"LINESTRING (14.5643923 32.4709081, 14.5643687 32.471344)"
101581096,False,,,residential,,True,44.739,"LINESTRING (14.5643923 32.4709081, 14.5647977 32.4706962)"
101711632,False,,,residential,,False,59.9,"LINESTRING (14.5698378 32.4659498, 14.5703033 32.4655811)"
101711632,False,,,residential,,True,7.159,"LINESTRING (14.5698378 32.4659498, 14.5697854 32.4659966)"
120862062,False,,,residential,,True,65.794,"LINESTRING (14.5657948 32.4672206, 14.5660561 32.4677697)"
101581028,False,,,residential,,False,50.046,"LINESTRING (14.5657948 32.4672206, 14.566072 32.4672046, 14.5663273 32.467194)"
101581028,False,,,residential,,True,53.498999999999995,"LINESTRING (14.5657948 32.4672206, 14.5655496 32.4672397, 14.5652284 32.4672757)"
101581078,False,,,residential,,True,90.849,"LINESTRING (14.5704284 32.4699932, 14.5704597 32.4691766)"
83927077,True,,,primary,,False,56.45,"LINESTRING (14.5682133 32.4716904, 14.567729 32.4719917)"
101581039,False,,,residential,,True,80.47,"LINESTRING (14.5699928 32.4719574, 14.5700678 32.4716202, 14.5700692 32.4715749, 14.5700423 32.4714731, 14.5700142 32.4714142, 14.5698908 32.471283)"
101581079,False,,,residential,,False,8.106,"LINESTRING (14.5662712 32.4664686, 14.5662068 32.46642)"
101581079,False,,,residential,,True,65.614,"LINESTRING (14.5662712 32.4664686, 14.5665092 32.466674, 14.566764 32.4668873)"
101707964,True,,,secondary,,False,121.298,"LINESTRING (14.5662712 32.4664686, 14.5661981 32.4665059, 14.5657589 32.4666191, 14.5654316 32.4666989, 14.5650427 32.4668018)"
101581045,False,,,residential,,True,17.152,"LINESTRING (14.5667578 32.4697593, 14.5667454 32.4696054)"
83927098,False,,,residential,,True,116.45,"LINESTRING (14.5667578 32.4697593, 14.5674714 32.4696503, 14.5679804 32.4695783)"
101581045,False,,,residential,,False,169.163,"LINESTRING (14.5667578 32.4697593, 14.5668505 32.4699618, 14.5669485 32.4701052, 14.5671228 32.4703247, 14.5673195 32.4704147, 14.5676338 32.4708305, 14.5677636 32.4709889)"
101581055,True,,,residential,,False,102.803,"LINESTRING (14.5617986 32.4684216, 14.5628943 32.468408)"
101624148,False,,,tertiary,,False,11.862,"LINESTRING (14.5617986 32.4684216, 14.5618442 32.4685211)"
101624148,False,,,tertiary,,True,159.207,"LINESTRING (14.5617986 32.4684216, 14.5612407 32.4670694)"
101581092,False,,,residential,,True,41.637,"LINESTRING (14.5669373 32.4677744, 14.5666329 32.4675019)"
83927092,False,,,residential,,False,72.43299999999999,"LINESTRING (14.5669373 32.4677744, 14.5670664 32.4676343, 14.5671692 32.4675226, 14.5671798 32.4675025, 14.5671794 32.4674821, 14.5671704 32.4674666, 14.567157 32.4674536, 14.5669479 32.4672686)"
83927092,False,,,residential,,True,118.15,"LINESTRING (14.5669373 32.4677744, 14.5665447 32.4681896, 14.5661585 32.4686094)"
83927100,False,,,residential,,False,74.97,"LINESTRING (14.5677636 32.4709889, 14.5680206 32.4708177, 14.5684234 32.4706106)"
83927100,False,,,residential,,True,60.33,"LINESTRING (14.5677636 32.4709889, 14.5675043 32.4711075, 14.567386 32.471181, 14.567224 32.4712817)"
101581045,False,,,residential,,True,169.163,"LINESTRING (14.5677636 32.4709889, 14.5676338 32.4708305, 14.5673195 32.4704147, 14.5671228 32.4703247, 14.5669485 32.4701052, 14.5668505 32.4699618, 14.5667578 32.4697593)"
101581078,False,,,residential,,False,90.849,"LINESTRING (14.5704597 32.4691766, 14.5704284 32.4699932)"
101581078,False,,,residential,,True,63.966,"LINESTRING (14.5704597 32.4691766, 14.570499 32.4686023)"
83927098,False,,,residential,,False,136.014,"LINESTRING (14.5704597 32.4691766, 14.5697205 32.4692905, 14.5690332 32.4693952)"
83927072,True,2,جزيرة الشيخ,primary,roundabout,False,13.104,"LINESTRING (14.5653727 32.4686707, 14.5654103 32.4687842)"
83927102,True,2,شارع البيئة,primary,,False,41.366,"LINESTRING (14.5653727 32.4686707, 14.5655483 32.4687565, 14.5656576 32.4687921, 14.5657736 32.4688207)"
101581092,False,,,residential,,False,8.991,"LINESTRING (14.5665675 32.4674428, 14.5666329 32.4675019)"
101581084,False,,,residential,,True,60.197,"LINESTRING (14.5665675 32.4674428, 14.5662893 32.467625, 14.5660561 32.4677697)"
101581092,False,,,residential,,True,35.681,"LINESTRING (14.5665675 32.4674428, 14.5664616 32.4673342, 14.5663273 32.467194)"
101707964,True,,,secondary,,False,6.706,"LINESTRING (14.5683784 32.4645981, 14.5683271 32.4646401)"
83927094,True,,,residential,,False,63.888999999999996,"LINESTRING (14.5683784 32.4645981, 14.5685973 32.4648132, 14.5688222 32.4650339)"
357044670,True,2,شارع البيئة,primary,,False,39.741,"LINESTRING (14.5662432 32.468956, 14.565832 32.4690419)"
101581045,False,,,residential,,False,86.26599999999999,"LINESTRING (14.5662432 32.468956, 14.566583 32.4693735, 14.5667454 32.4696054)"
83927090,False,,,residential,,False,115.369,"LINESTRING (14.5704353 32.4703756, 14.5703508 32.4706709, 14.5702931 32.4708055, 14.5702033 32.4709719, 14.5698908 32.471283)"
101581088,False,,,residential,,True,22.98,"LINESTRING (14.5704353 32.4703756, 14.57031 32.470377, 14.5701906 32.4703835)"
101581053,False,,,residential,,False,43.993,"LINESTRING (14.5656516 32.4680323, 14.5654906 32.4678411, 14.5654256 32.4677636, 14.565386 32.4677065)"
101581053,False,,,residential,,True,79.898,"LINESTRING (14.5656516 32.4680323, 14.5658782 32.4683056, 14.5660526 32.4684974, 14.5661585 32.4686094)"
101581084,False,,,residential,,False,47.883,"LINESTRING (14.5656516 32.4680323, 14.5658608 32.4678954, 14.5660561 32.4677697)"
101581084,False,,,residential,,True,58.015,"LINESTRING (14.5656516 32.4680323, 14.5653907 32.4681992, 14.5651429 32.4683279)"
101581065,False,,,residential,,True,49.853,"LINESTRING (14.5697889 32.4666151, 14.5701728 32.4663051)"
101581065,False,,,residential,,False,187.672,"LINESTRING (14.5697889 32.4666151, 14.5693688 32.4669161, 14.5693332 32.4669501, 14.5693124 32.4669778, 14.5693061 32.4670015, 14.5693078 32.4670253, 14.5693168 32.4670468, 14.569408 32.4671385, 14.5695904 32.4672923, 14.5697486 32.4674428, 14.5699793 32.4676612, 14.5701738 32.46784)"
101581085,False,,,residential,,True,153.857,"LINESTRING (14.5697889 32.4666151, 14.5701771 32.4669455, 14.5709277 32.4676107)"
101581035,True,,,residential,,False,27.014,"LINESTRING (14.563656 32.4684657, 14.5633683 32.4684759)"
101624174,False,,,residential,,False,36.961,"LINESTRING (14.563656 32.4684657, 14.5639028 32.4687248)"
101624174,False,,,residential,,True,10.206,"LINESTRING (14.563656 32.4684657, 14.563591 32.4683921)"
101581065,False,,,residential,,False,97.741,"LINESTRING (14.5701738 32.46784, 14.5708886 32.4684795)"
101581033,False,,,residential,,False,75.354,"LINESTRING (14.5701738 32.46784, 14.5703126 32.4677794, 14.5704802 32.4677279, 14.5709277 32.4676107)"
101581065,False,,,residential,,True,187.67199999999997,"LINESTRING (14.5701738 32.46784, 14.5699793 32.4676612, 14.5697486 32.4674428, 14.5695904 32.4672923, 14.569408 32.4671385, 14.5693168 32.4670468, 14.5693078 32.4670253, 14.5693061 32.4670015, 14.5693124 32.4669778, 14.5693332 32.4669501, 14.5693688 32.4669161, 14.5697889 32.4666151)"
101581096,False,,,residential,,False,8.774,"LINESTRING (14.5662355 32.4699225, 14.5661581 32.4699668)"
83927095,True,,شارع الشيخ,primary,,False,177.326,"LINESTRING (14.5662355 32.4699225, 14.5669806 32.4709594, 14.567224 32.4712817)"
101581096,False,,,residential,,True,59.624,"LINESTRING (14.5662355 32.4699225, 14.5664864 32.4697935, 14.5667454 32.4696054)"
101619674,False,,,residential,,True,54.757,"LINESTRING (14.5656954 32.4717453, 14.5653538 32.471346)"
101619651,False,,,residential,,True,78.332,"LINESTRING (14.5656954 32.4717453, 14.5660457 32.4715468, 14.5663845 32.4713475)"
101619666,False,,,residential,,False,61.266,"LINESTRING (14.5643687 32.471344, 14.5648157 32.4717457)"
83927097,True,,شارع الشيخ,primary,,False,136.864,"LINESTRING (14.5668998 32.4710267, 14.566526 32.4704876, 14.5661581 32.4699668)"
101619651,False,,,residential,,False,60.098,"LINESTRING (14.5668998 32.4710267, 14.5667606 32.471111, 14.5666442 32.4711776, 14.5663845 32.4713475)"
101619664,False,,,residential,,True,138.507,"LINESTRING (14.5663845 32.4713475, 14.5656108 32.4702866)"
101619651,False,,,residential,,False,78.332,"LINESTRING (14.5663845 32.4713475, 14.5660457 32.4715468, 14.5656954 32.4717453)"
101619651,False,,,residential,,True,60.098,"LINESTRING (14.5663845 32.4713475, 14.5666442 32.4711776, 14.5667606 32.471111, 14.5668998 32.4710267)"
101619664,False,,,residential,,False,138.507,"LINESTRING (14.5656108 32.4702866, 14.5663845 32.4713475)"
101581096,False,,,residential,,False,88.93299999999999,"LINESTRING (14.5656108 32.4702866, 14.5652887 32.4704697, 14.5647977 32.4706962)"
101581096,False,,,residential,,True,62.467999999999996,"LINESTRING (14.5656108 32.4702866, 14.5658896 32.470117, 14.5661581 32.4699668)"
83927086,True,2,,primary,,False,56.294,"LINESTRING (14.5642911 32.47092, 14.5643195 32.4704143)"
101624156,False,,,residential,,False,104.983,"LINESTRING (14.5642911 32.47092, 14.5632246 32.470634)"
101581096,False,,,residential,,False,44.739,"LINESTRING (14.5647977 32.4706962, 14.5643923 32.4709081)"
101619674,False,,,residential,,False,89.119,"LINESTRING (14.5647977 32.4706962, 14.5653538 32.471346)"
101581096,False,,,residential,,True,88.93299999999999,"LINESTRING (14.5647977 32.4706962, 14.5652887 32.4704697, 14.5656108 32.4702866)"
101624147,False,,,residential,,False,25.416,"LINESTRING (14.562157 32.4640844, 14.5624028 32.4639883)"
101624147,False,,,residential,,True,29.993,"LINESTRING (14.562157 32.4640844, 14.5618666 32.4641972)"
101624164,False,,,residential,,False,63.605,"LINESTRING (14.562157 32.4640844, 14.5624988 32.4645784)"
101624162,False,,,residential,,True,69.809,"LINESTRING (14.5621472 32.4633987, 14.5624028 32.4639883)"
101624163,False,,,residential,,False,11.583,"LINESTRING (14.5621472 32.4633987, 14.5621962 32.4633598, 14.5622431 32.4633337)"
101624165,False,,,residential,,True,34.137,"LINESTRING (14.5621472 32.4633987, 14.5621261 32.4634118, 14.562111 32.4634192, 14.5620772 32.4634336, 14.5618122 32.4635158)"
101624160,False,,,residential,,True,99.562,"LINESTRING (14.564411 32.4671543, 14.5633529 32.4672233)"
83927108,True,2,,primary,,False,89.672,"LINESTRING (14.564411 32.4671543, 14.5643507 32.4669008, 14.5642621 32.4666553, 14.5641522 32.4663792)"
101624148,False,,,tertiary,,False,57.807,"LINESTRING (14.5610502 32.466575, 14.5612407 32.4670694)"
101624148,False,,,tertiary,,True,138.829,"LINESTRING (14.5610502 32.466575, 14.5604548 32.465432)"
101624150,False,,,residential,,False,169.98399999999998,"LINESTRING (14.5610502 32.466575, 14.5612702 32.4665751, 14.5613158 32.4665752, 14.5614217 32.4665752, 14.5616269 32.4665754, 14.5617127 32.4665754, 14.561753 32.4665754, 14.5618804 32.4665755, 14.5619005 32.4665755, 14.5628621 32.4665761)"
115654144,False,,,residential,,True,37.815,"LINESTRING (14.5610502 32.466575, 14.5609751 32.4666173, 14.5607176 32.4667671)"
101624146,False,,,residential,,False,69.817,"LINESTRING (14.5628621 32.4665761, 14.5625621 32.4660015)"
