osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,maxspeed
433713348,True,Avenida Ivaí,tertiary,False,72.22,,"LINESTRING (-52.255944 -23.7977008, -52.2563598 -23.7971744)",,
111069651,False,Rua Engenheiro Rebouças,residential,False,117.786,,"LINESTRING (-52.2602275 -23.8021502, -52.2606821 -23.8031244)",,
111069651,False,Rua Engenheiro Rebouças,residential,True,122.467,,"LINESTRING (-52.2602275 -23.8021502, -52.259738 -23.801144)",,
111069655,False,Rua Padre Aloisio Jacob,residential,False,166.885,,"LINESTRING (-52.2602275 -23.8021502, -52.2617322 -23.8015526)",,
111069655,False,Rua Padre Aloisio Jacob,residential,True,157.102,,"LINESTRING (-52.2602275 -23.8021502, -52.2588113 -23.8027134)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,False,162.909,,"LINESTRING (-52.259624 -23.8009783, -52.2609034 -23.8000973)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,True,89.548,,"LINESTRING (-52.259624 -23.8009783, -52.2589293 -23.8014728)",,
111069651,False,Rua Engenheiro Rebouças,residential,False,21.772,,"LINESTRING (-52.259624 -23.8009783, -52.259738 -23.801144)",,
111069651,False,Rua Engenheiro Rebouças,residential,True,116.023,,"LINESTRING (-52.259624 -23.8009783, -52.2589322 -23.8001488)",,
111069552,True,Avenida Ivaí,tertiary,False,68.476,,"LINESTRING (-52.2568144 -23.8023244, -52.2565515 -23.8017575)",,
111069658,False,Avenida Renil Polato,residential,False,112.056,,"LINESTRING (-52.2568144 -23.8023244, -52.2558112 -23.8027404)",,
111069658,False,Avenida Renil Polato,residential,True,13.942,,"LINESTRING (-52.2568144 -23.8023244, -52.2569405 -23.8022753)",,
111069649,False,Rua São Paulo,residential,False,97.959,,"LINESTRING (-52.2580053 -23.8018422, -52.2576392 -23.8010274)",,
111069658,False,Avenida Renil Polato,residential,False,118.552,,"LINESTRING (-52.2580053 -23.8018422, -52.2569405 -23.8022753)",,
111069658,False,Avenida Renil Polato,residential,True,29.34,,"LINESTRING (-52.2580053 -23.8018422, -52.2582735 -23.8017452)",,
111069658,False,Avenida Renil Polato,residential,False,101.768,,"LINESTRING (-52.2641301 -23.7994187, -52.2632074 -23.7997721)",,
111069654,False,Rua Bandeirantes,residential,False,136.906,,"LINESTRING (-52.2641301 -23.7994187, -52.2636895 -23.7988799, -52.2635901 -23.7987577, -52.2635132 -23.7986629, -52.2634462 -23.7985819, -52.2634012 -23.7985279, -52.2633543 -23.7984684, -52.2633268 -23.798431)",,
111069567,True,Avenida Ivaí,tertiary,False,184.461,,"LINESTRING (-52.2569405 -23.8022753, -52.2576472 -23.803803)",,
111069658,False,Avenida Renil Polato,residential,False,13.942,,"LINESTRING (-52.2569405 -23.8022753, -52.2568144 -23.8023244)",,
111069658,False,Avenida Renil Polato,residential,True,118.552,,"LINESTRING (-52.2569405 -23.8022753, -52.2580053 -23.8018422)",,
333060428,False,Avenida Brasil,tertiary,True,13.74,,"LINESTRING (-52.2637922 -23.7975929, -52.2638954 -23.7976726)",,
204305226,False,Rua Duque de Caxias,residential,False,124.30099999999999,,"LINESTRING (-52.2637922 -23.7975929, -52.2634381 -23.7973155, -52.2628386 -23.7968947)",,
111069648,False,Rua José Bueno de Godoy,residential,True,44.8,,"LINESTRING (-52.2564267 -23.7984048, -52.256793 -23.7986284)",,
111069649,False,Rua São Paulo,residential,True,54.012,,"LINESTRING (-52.2564267 -23.7984048, -52.2566066 -23.7988618)",,
111069649,False,Rua São Paulo,residential,False,79.157,,"LINESTRING (-52.2564267 -23.7984048, -52.2563611 -23.798307, -52.256294 -23.7981708, -52.2560768 -23.7977696)",,
111069649,False,Rua São Paulo,residential,False,146.144,,"LINESTRING (-52.2571881 -23.8000636, -52.2566066 -23.7988618)",,
111069649,False,Rua São Paulo,residential,True,106.567,,"LINESTRING (-52.2571881 -23.8000636, -52.2575989 -23.8009452)",,
205708737,False,Rua General Osório,residential,False,137.719,,"LINESTRING (-52.2571881 -23.8000636, -52.2563532 -23.8010385)",,
205708737,False,Rua General Osório,residential,True,102.496,,"LINESTRING (-52.2571881 -23.8000636, -52.2577797 -23.7993175)",,
111069558,True,Avenida Sete de Setembro,tertiary,False,14.984,,"LINESTRING (-52.2584076 -23.8016888, -52.2583808 -23.8018213)",,
111069658,False,Avenida Renil Polato,residential,False,15.015,,"LINESTRING (-52.2584076 -23.8016888, -52.2582735 -23.8017452)",,
111069658,False,Avenida Renil Polato,residential,True,58.258,,"LINESTRING (-52.2584076 -23.8016888, -52.2589293 -23.8014728)",,
111069526,True,Avenida Sete de Setembro,tertiary,False,145.594,,"LINESTRING (-52.257953 -23.8030213, -52.2582735 -23.8017452)",,
111069655,False,Rua Padre Aloisio Jacob,residential,False,13.565,,"LINESTRING (-52.257953 -23.8030213, -52.2580817 -23.8029894)",,
111069537,True,Avenida Brasil,residential,False,123.133,,"LINESTRING (-52.2576392 -23.8010274, -52.2566655 -23.8016851)",,
111069649,False,Rua São Paulo,residential,False,10.018,,"LINESTRING (-52.2576392 -23.8010274, -52.2575989 -23.8009452)",,
111069649,False,Rua São Paulo,residential,True,97.959,,"LINESTRING (-52.2576392 -23.8010274, -52.2580053 -23.8018422)",,
111069651,False,Rua Engenheiro Rebouças,residential,False,122.467,,"LINESTRING (-52.259738 -23.801144, -52.2602275 -23.8021502)",,
111069651,False,Rua Engenheiro Rebouças,residential,True,21.772,,"LINESTRING (-52.259738 -23.801144, -52.259624 -23.8009783)",,
111069658,False,Avenida Renil Polato,residential,False,90.033,,"LINESTRING (-52.259738 -23.801144, -52.2589293 -23.8014728)",,
111069658,False,Avenida Renil Polato,residential,True,169.147,,"LINESTRING (-52.259738 -23.801144, -52.2612669 -23.8005464)",,
333060428,False,Avenida Brasil,tertiary,False,13.74,,"LINESTRING (-52.2638954 -23.7976726, -52.2637922 -23.7975929)",,
204305215,True,Avenida Brasil,tertiary,False,183.369,,"LINESTRING (-52.2638954 -23.7976726, -52.263536 -23.7976714, -52.2632115 -23.7976788, -52.2628574 -23.7977168, -52.2624886 -23.7977966, -52.2622432 -23.7979058, -52.262148 -23.7979561)",,
205708745,False,Rua Telemaco Borba,residential,False,131.177,,"LINESTRING (-52.2621037 -23.797864, -52.2628386 -23.7968947)",,
951994693,False,Avenida Vicente Machado,tertiary,False,11.189,,"LINESTRING (-52.2621037 -23.797864, -52.262148 -23.7979561)",,
951994693,False,Avenida Vicente Machado,tertiary,True,119.47,,"LINESTRING (-52.2621037 -23.797864, -52.2611673 -23.7972157)",,
204305214,True,Avenida Brasil,tertiary,False,177.35000000000002,,"LINESTRING (-52.2621037 -23.797864, -52.2622834 -23.7977757, -52.2624832 -23.7977045, -52.2627166 -23.7976395, -52.2630693 -23.797588, -52.2633228 -23.7975757, -52.2637922 -23.7975929)",,
204305215,True,Avenida Brasil,tertiary,False,79.738,,"LINESTRING (-52.2618771 -23.7981463, -52.2612494 -23.7985757)",,
204305225,False,Rua Vereador Sebastião Viana,residential,False,113.548,,"LINESTRING (-52.2618771 -23.7981463, -52.262557 -23.7989561)",,
204305225,False,Rua Vereador Sebastião Viana,residential,True,10.455,,"LINESTRING (-52.2618771 -23.7981463, -52.2618207 -23.7980677)",,
204305214,True,Avenida Brasil,tertiary,False,17.167,,"LINESTRING (-52.2610241 -23.7985892, -52.2611596 -23.7984972)",,
204305223,False,Rua Rocha Pombo,residential,False,11.837,,"LINESTRING (-52.2610241 -23.7985892, -52.2610979 -23.7986715)",,
204305215,True,Avenida Brasil,tertiary,False,26.39,,"LINESTRING (-52.2610979 -23.7986715, -52.2608913 -23.798815)",,
204305223,False,Rua Rocha Pombo,residential,True,11.837,,"LINESTRING (-52.2610979 -23.7986715, -52.2610241 -23.7985892)",,
204305223,False,Rua Rocha Pombo,residential,False,115.77099999999999,,"LINESTRING (-52.2610979 -23.7986715, -52.2613849 -23.7990384, -52.261468 -23.7991439, -52.2615699 -23.7992666, -52.2617711 -23.7995108)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,False,97.689,,"LINESTRING (-52.262557 -23.7989561, -52.2633268 -23.798431)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,True,100.983,,"LINESTRING (-52.262557 -23.7989561, -52.2617711 -23.7995108)",,
204305225,False,Rua Vereador Sebastião Viana,residential,False,112.301,,"LINESTRING (-52.262557 -23.7989561, -52.2632074 -23.7997721)",,
204305225,False,Rua Vereador Sebastião Viana,residential,True,113.548,,"LINESTRING (-52.262557 -23.7989561, -52.2618771 -23.7981463)",,
204305214,True,Avenida Brasil,tertiary,False,36.73,,"LINESTRING (-52.2601685 -23.7992016, -52.2604521 -23.7989972)",,
204305220,False,Rua Clotario Portugal,residential,False,8.834,,"LINESTRING (-52.2601685 -23.7992016, -52.2602221 -23.7992641)",,
204305215,True,Avenida Brasil,tertiary,False,62.275,,"LINESTRING (-52.2602221 -23.7992641, -52.2597306 -23.7995979)",,
204305220,False,Rua Clotario Portugal,residential,False,115.707,,"LINESTRING (-52.2602221 -23.7992641, -52.2609034 -23.8000973)",,
204305220,False,Rua Clotario Portugal,residential,True,8.834,,"LINESTRING (-52.2602221 -23.7992641, -52.2601685 -23.7992016)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,False,100.983,,"LINESTRING (-52.2617711 -23.7995108, -52.262557 -23.7989561)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,True,109.756,,"LINESTRING (-52.2617711 -23.7995108, -52.2609034 -23.8000973)",,
204305223,False,Rua Rocha Pombo,residential,False,87.596,,"LINESTRING (-52.2617711 -23.7995108, -52.261983 -23.7997697, -52.262274 -23.8001501)",,
204305223,False,Rua Rocha Pombo,residential,True,115.771,,"LINESTRING (-52.2617711 -23.7995108, -52.2615699 -23.7992666, -52.261468 -23.7991439, -52.2613849 -23.7990384, -52.2610979 -23.7986715)",,
111069658,False,Avenida Renil Polato,residential,False,103.849,,"LINESTRING (-52.2632074 -23.7997721, -52.262274 -23.8001501)",,
111069658,False,Avenida Renil Polato,residential,True,101.768,,"LINESTRING (-52.2632074 -23.7997721, -52.2641301 -23.7994187)",,
204305225,False,Rua Vereador Sebastião Viana,residential,True,112.301,,"LINESTRING (-52.2632074 -23.7997721, -52.262557 -23.7989561)",,
204305225,False,Rua Vereador Sebastião Viana,residential,False,124.941,,"LINESTRING (-52.2632074 -23.7997721, -52.2633871 -23.8000004, -52.2639226 -23.8006855)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,False,109.756,,"LINESTRING (-52.2609034 -23.8000973, -52.2617711 -23.7995108)",,
111069650,False,Rua Antônio Fonseca da Silva,residential,True,162.909,,"LINESTRING (-52.2609034 -23.8000973, -52.259624 -23.8009783)",,
204305220,False,Rua Clotario Portugal,residential,False,62.141,,"LINESTRING (-52.2609034 -23.8000973, -52.2612669 -23.8005464)",,
204305220,False,Rua Clotario Portugal,residential,True,115.707,,"LINESTRING (-52.2609034 -23.8000973, -52.2602221 -23.7992641)",,
111069658,False,Avenida Renil Polato,residential,False,111.535,,"LINESTRING (-52.262274 -23.8001501, -52.2612669 -23.8005464)",,
111069658,False,Avenida Renil Polato,residential,True,103.849,,"LINESTRING (-52.262274 -23.8001501, -52.2632074 -23.7997721)",,
204305223,False,Rua Rocha Pombo,residential,False,125.333,,"LINESTRING (-52.262274 -23.8001501, -52.262321 -23.8002077, -52.2624028 -23.8003047, -52.2624926 -23.8004249, -52.2626522 -23.8006249, -52.2630143 -23.8010507)",,
204305223,False,Rua Rocha Pombo,residential,True,87.596,,"LINESTRING (-52.262274 -23.8001501, -52.261983 -23.7997697, -52.2617711 -23.7995108)",,
111069658,False,Avenida Renil Polato,residential,False,169.147,,"LINESTRING (-52.2612669 -23.8005464, -52.259738 -23.801144)",,
111069658,False,Avenida Renil Polato,residential,True,111.535,,"LINESTRING (-52.2612669 -23.8005464, -52.262274 -23.8001501)",,
204305220,False,Rua Clotario Portugal,residential,False,121.487,,"LINESTRING (-52.2612669 -23.8005464, -52.2617322 -23.8015526)",,
204305220,False,Rua Clotario Portugal,residential,True,62.141,,"LINESTRING (-52.2612669 -23.8005464, -52.2609034 -23.8000973)",,
111069655,False,Rua Padre Aloisio Jacob,residential,True,100.938,,"LINESTRING (-52.2639226 -23.8006855, -52.2630143 -23.8010507)",,
204305225,False,Rua Vereador Sebastião Viana,residential,True,124.941,,"LINESTRING (-52.2639226 -23.8006855, -52.2633871 -23.8000004, -52.2632074 -23.7997721)",,
111069655,False,Rua Padre Aloisio Jacob,residential,False,100.938,,"LINESTRING (-52.2630143 -23.8010507, -52.2639226 -23.8006855)",,
111069655,False,Rua Padre Aloisio Jacob,residential,True,141.876,,"LINESTRING (-52.2630143 -23.8010507, -52.2617322 -23.8015526)",,
204305223,False,Rua Rocha Pombo,residential,False,118.836,,"LINESTRING (-52.2630143 -23.8010507, -52.2630519 -23.8011035, -52.2631618 -23.8012385, -52.263359 -23.8014851, -52.2636943 -23.8019195)",,
204305223,False,Rua Rocha Pombo,residential,True,125.333,,"LINESTRING (-52.2630143 -23.8010507, -52.2626522 -23.8006249, -52.2624926 -23.8004249, -52.2624028 -23.8003047, -52.262321 -23.8002077, -52.262274 -23.8001501)",,
111069655,False,Rua Padre Aloisio Jacob,residential,False,141.876,,"LINESTRING (-52.2617322 -23.8015526, -52.2630143 -23.8010507)",,
111069655,False,Rua Padre Aloisio Jacob,residential,True,166.885,,"LINESTRING (-52.2617322 -23.8015526, -52.2602275 -23.8021502)",,
204305220,False,Rua Clotario Portugal,residential,False,117.172,,"LINESTRING (-52.2617322 -23.8015526, -52.2621775 -23.8025244)",,
204305220,False,Rua Clotario Portugal,residential,True,121.487,,"LINESTRING (-52.2617322 -23.8015526, -52.2612669 -23.8005464)",,
204305219,False,Rua Bruno Otto Bergold,residential,True,168.337,,"LINESTRING (-52.2636943 -23.8019195, -52.2621775 -23.8025244)",,
204305223,False,Rua Rocha Pombo,residential,True,118.836,,"LINESTRING (-52.2636943 -23.8019195, -52.263359 -23.8014851, -52.2631618 -23.8012385, -52.2630519 -23.8011035, -52.2630143 -23.8010507)",,
111069558,True,Avenida Sete de Setembro,tertiary,False,133.404,,"LINESTRING (-52.2583808 -23.8018213, -52.2580817 -23.8029894)",,
204305222,False,Rua Pará,residential,False,108.436,,"LINESTRING (-52.2583808 -23.8018213, -52.2588113 -23.8027134)",,
204305219,False,Rua Bruno Otto Bergold,residential,False,168.337,,"LINESTRING (-52.2621775 -23.8025244, -52.2636943 -23.8019195)",,
204305220,False,Rua Clotario Portugal,residential,False,121.062,,"LINESTRING (-52.2621775 -23.8025244, -52.2626603 -23.8035195)",,
204305220,False,Rua Clotario Portugal,residential,True,117.172,,"LINESTRING (-52.2621775 -23.8025244, -52.2617322 -23.8015526)",,
204305219,False,Rua Bruno Otto Bergold,residential,True,166.125,,"LINESTRING (-52.2621775 -23.8025244, -52.2614546 -23.8028103, -52.2606821 -23.8031244)",,
111069655,False,Rua Padre Aloisio Jacob,residential,False,157.102,,"LINESTRING (-52.2588113 -23.8027134, -52.2602275 -23.8021502)",,
111069655,False,Rua Padre Aloisio Jacob,residential,True,80.321,,"LINESTRING (-52.2588113 -23.8027134, -52.2580817 -23.8029894)",,
204305222,False,Rua Pará,residential,False,117.912,,"LINESTRING (-52.2588113 -23.8027134, -52.25924 -23.8036986)",,
204305222,False,Rua Pará,residential,True,108.436,,"LINESTRING (-52.2588113 -23.8027134, -52.2583808 -23.8018213)",,
111069651,False,Rua Engenheiro Rebouças,residential,False,58.578,,"LINESTRING (-52.2606821 -23.8031244, -52.2608913 -23.8036152)",,
111069651,False,Rua Engenheiro Rebouças,residential,True,117.786,,"LINESTRING (-52.2606821 -23.8031244, -52.2602275 -23.8021502)",,
204305219,False,Rua Bruno Otto Bergold,residential,False,166.125,,"LINESTRING (-52.2606821 -23.8031244, -52.2614546 -23.8028103, -52.2621775 -23.8025244)",,
204305219,False,Rua Bruno Otto Bergold,residential,True,160.005,,"LINESTRING (-52.2606821 -23.8031244, -52.2601739 -23.8033256, -52.25924 -23.8036986)",,
204305220,False,Rua Clotario Portugal,residential,True,121.062,,"LINESTRING (-52.2626603 -23.8035195, -52.2621775 -23.8025244)",,
204305221,False,Rua Otorino Paro,tertiary,False,180.318,,"LINESTRING (-52.2626603 -23.8035195, -52.2618583 -23.8035477, -52.2608913 -23.8036152)",,
111069651,False,Rua Engenheiro Rebouças,residential,True,58.578,,"LINESTRING (-52.2608913 -23.8036152, -52.2606821 -23.8031244)",,
204305221,False,Rua Otorino Paro,tertiary,False,168.253,,"LINESTRING (-52.2608913 -23.8036152, -52.25924 -23.8036986)",,
204305221,False,Rua Otorino Paro,tertiary,True,180.318,,"LINESTRING (-52.2608913 -23.8036152, -52.2618583 -23.8035477, -52.2626603 -23.8035195)",,
204305221,False,Rua Otorino Paro,tertiary,True,168.253,,"LINESTRING (-52.25924 -23.8036986, -52.2608913 -23.8036152)",,
204305222,False,Rua Pará,residential,True,117.912,,"LINESTRING (-52.25924 -23.8036986, -52.2588113 -23.8027134)",,
204305219,False,Rua Bruno Otto Bergold,residential,False,160.005,,"LINESTRING (-52.25924 -23.8036986, -52.2601739 -23.8033256, -52.2606821 -23.8031244)",,
"[204305221, 111069575]",False,Rua Otorino Paro,tertiary,"[False, True]",165.326,,"LINESTRING (-52.25924 -23.8036986, -52.2587134 -23.8037796, -52.2583325 -23.8037956, -52.2582373 -23.8037821, -52.2581635 -23.8037465, -52.2581126 -23.8037023, -52.2580791 -23.8036214, -52.2580375 -23.8034643, -52.2580093 -23.8032937)",,
204398730,False,Rua Minas Gerais,residential,False,11.978,,"LINESTRING (-52.255252 -23.7987077, -52.255142 -23.7987461)",,
204398730,False,Rua Minas Gerais,residential,True,16.645,,"LINESTRING (-52.255252 -23.7987077, -52.2554156 -23.7987083)",,
433713348,True,Avenida Ivaí,tertiary,False,133.46300000000002,,"LINESTRING (-52.255252 -23.7987077, -52.2552757 -23.7986272, -52.2553743 -23.7984076, -52.2555238 -23.798186, -52.255944 -23.7977008)",,
204398730,False,Rua Minas Gerais,residential,True,11.978,,"LINESTRING (-52.255142 -23.7987461, -52.255252 -23.7987077)",,
268533652,False,Rua Freitas,residential,False,130.621,,"LINESTRING (-52.255142 -23.7987461, -52.2546636 -23.797656)",,
204398733,False,Rua Rio Grande do Sul,residential,False,112.96,,"LINESTRING (-52.2556932 -23.7999366, -52.2546726 -23.8003366)",,
205708735,False,Rua Dom Pedro II,residential,True,14.469,,"LINESTRING (-52.2556932 -23.7999366, -52.2558045 -23.7998556)",,
433713348,True,Avenida Ivaí,tertiary,False,144.96900000000002,,"LINESTRING (-52.2556932 -23.7999366, -52.2554505 -23.7994102, -52.2553204 -23.7991107, -52.2552775 -23.7989745, -52.2552533 -23.7988199, -52.255252 -23.7987077)",,
204398729,False,Rua Mato Grosso,residential,False,142.179,,"LINESTRING (-52.2546726 -23.8003366, -52.2552225 -23.8015121)",,
204398733,False,Rua Rio Grande do Sul,residential,True,112.96,,"LINESTRING (-52.2546726 -23.8003366, -52.2556932 -23.7999366)",,
204398734,False,Rua Santa Catarina,residential,False,112.059,,"LINESTRING (-52.2562379 -23.8011216, -52.2552225 -23.8015121)",,
205708737,False,Rua General Osório,residential,True,14.933,,"LINESTRING (-52.2562379 -23.8011216, -52.2563532 -23.8010385)",,
433713348,True,Avenida Ivaí,tertiary,False,142.945,,"LINESTRING (-52.2562379 -23.8011216, -52.2556932 -23.7999366)",,
204398729,False,Rua Mato Grosso,residential,False,70.04,,"LINESTRING (-52.2552225 -23.8015121, -52.2555055 -23.8020863)",,
204398729,False,Rua Mato Grosso,residential,True,142.179,,"LINESTRING (-52.2552225 -23.8015121, -52.2546726 -23.8003366)",,
204398734,False,Rua Santa Catarina,residential,True,112.059,,"LINESTRING (-52.2552225 -23.8015121, -52.2562379 -23.8011216)",,
204398729,False,Rua Mato Grosso,residential,False,8.692,,"LINESTRING (-52.2555055 -23.8020863, -52.2555377 -23.8021587)",,
204398729,False,Rua Mato Grosso,residential,True,70.04,,"LINESTRING (-52.2555055 -23.8020863, -52.2552225 -23.8015121)",,
111069517,True,Avenida Pe Helio José da Costa,residential,False,112.05,,"LINESTRING (-52.2555055 -23.8020863, -52.2557187 -23.8020041, -52.256514 -23.8016814)",,
204398729,False,Rua Mato Grosso,residential,False,70.413,,"LINESTRING (-52.2555377 -23.8021587, -52.2558112 -23.8027404)",,
204398729,False,Rua Mato Grosso,residential,True,8.692,,"LINESTRING (-52.2555377 -23.8021587, -52.2555055 -23.8020863)",,
111069658,False,Avenida Renil Polato,residential,False,147.017,,"LINESTRING (-52.2558112 -23.8027404, -52.2544903 -23.8032766)",,
